id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/10/value,qualifier/12/value,keyPass,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2452516045,179,4,1,21,13,1n1j0wsl763lq7ee1k0c11c02,0,46.8,69.4,2022-08-28T15:52:06.137Z,2022-08-29T00:09:01Z,3740378137,295,,3740378143,285,,3740378141,152,,3740378139,56,Back,3742176881,178,,3740378135,13,,3740378151,233,156,,,,b64p21hmhsqgrn6n04mk00zpx,E. Ünal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452516245,157,1,1,21,31,74mcjsm72vr3l9pw2i4qfjchj,0,52.8,33.6,2022-08-28T15:52:23.878Z,2022-08-29T00:09:19Z,3740379087,152,,3740379093,141,34.0,3740379083,5,,3740379097,213,0.1,3740379095,212,2.8,3740379091,140,55.5,3740379089,56,Center,3740379085,155,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,3742177571,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452516263,180,61,1,21,31,1n1j0wsl763lq7ee1k0c11c02,1,42.4,68.6,2022-08-28T15:52:24.011Z,2022-08-29T00:09:26Z,3740379191,56,Back,3742177783,178,,,,,,,,,,,,,,,,,,,,52e2ogoex674bz6pcwluapdxx,Borja Mayoral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452516291,158,1,1,21,33,74mcjsm72vr3l9pw2i4qfjchj,0,57.1,14.7,2022-08-28T15:52:26.191Z,2022-08-29T00:09:36Z,3740379321,140,70.2,3740379325,212,30.2,3740379319,56,Center,3742178173,178,,3740379317,155,,3740379327,213,1.1,3740379323,141,54.2,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452516327,181,1,1,21,36,1n1j0wsl763lq7ee1k0c11c02,0,23.6,42.7,2022-08-28T15:52:28.854Z,2022-08-29T00:09:55Z,3740379565,141,19.4,3742178803,178,,3740379569,213,5.9,3740379561,56,Right,3740379571,1,,3740379559,3,,3740379563,140,63.1,3740379567,212,44.4,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452516435,159,1,1,21,43,74mcjsm72vr3l9pw2i4qfjchj,1,41,90,2022-08-28T15:52:36.502Z,2022-08-29T00:10:03Z,3742179155,178,,3740380203,140,42.8,3740380207,212,14.8,3740380205,141,68.4,3740380209,213,4.8,3740380201,56,Back,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452516479,160,1,1,21,50,74mcjsm72vr3l9pw2i4qfjchj,1,48.3,57.3,2022-08-28T15:52:43.241Z,2022-08-29T00:10:16Z,3740380437,141,69.6,3742179575,178,,3740380433,56,Back,3740380441,213,1.8,3740380435,140,46.7,3740380439,212,8.5,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452516517,161,1,1,21,56,74mcjsm72vr3l9pw2i4qfjchj,1,54.1,64,2022-08-28T15:52:49.454Z,2022-08-29T00:10:26Z,3740380635,213,4.0,3740380631,141,44.9,3740380627,56,Back,3740380633,212,17.3,3742179839,178,,3740380629,140,43.2,,,,,,,dhtb9gizk25k1u3h0b7xgy4tl,G. Lo Celso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452516543,162,1,1,21,59,74mcjsm72vr3l9pw2i4qfjchj,1,46.9,34.3,2022-08-28T15:52:52.215Z,2022-08-29T00:10:31Z,3740380809,212,18.9,3740380799,56,Right,3742180093,178,,3740380807,141,8.9,3740380811,213,5.1,3740380803,140,54.3,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452516579,163,1,1,22,1,74mcjsm72vr3l9pw2i4qfjchj,0,54.3,8.9,2022-08-28T15:52:54.831Z,2022-08-29T00:10:37Z,3740380995,140,72.7,3742180287,178,,3740380999,141,12.9,3740381005,213,0.1,3740380991,56,Right,3740381003,212,19.5,3740380987,155,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452516591,182,8,1,22,3,1n1j0wsl763lq7ee1k0c11c02,1,25.6,88.2,2022-08-28T15:52:56.399Z,2022-08-29T00:10:44Z,3740381069,56,Back,3741393641,385,,3742180567,178,,3740381097,15,,,,,,,,,,,,,,qg0ok4244nmslpvxnoj6zn8q,G. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452516637,164,1,1,22,4,74mcjsm72vr3l9pw2i4qfjchj,0,68.2,17.6,2022-08-28T15:52:57.735Z,2022-08-29T00:10:57Z,3740381361,155,,3740381373,1,,3740381369,212,34.7,3742181045,178,,3740381365,140,100.0,3740381367,141,19.2,3740381363,56,Right,3740381371,213,0.0,5mx86rwy0u4xi1b5kqin4lhx,É. Capoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452516645,165,5,1,22,9,74mcjsm72vr3l9pw2i4qfjchj,0,101.1,19.5,2022-08-28T15:53:02.781Z,2022-08-29T00:11:05Z,3740381429,56,Right,3740381501,233,183,3740381431,346,,,,,,,,,,,,,,,,,5mx86rwy0u4xi1b5kqin4lhx,É. Capoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452516629,183,5,1,22,9,1n1j0wsl763lq7ee1k0c11c02,1,-1.1,80.5,2022-08-28T15:53:02.781Z,2022-08-29T00:11:05Z,3740381323,346,,3740381473,233,165,3740381321,56,Back,,,,,,,,,,,,,,,,qg0ok4244nmslpvxnoj6zn8q,G. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452517033,184,1,1,22,32,1n1j0wsl763lq7ee1k0c11c02,0,5,58.2,2022-08-28T15:53:25.605Z,2022-08-29T00:11:10Z,3740383489,213,0.4,3740383491,1,,3740383815,155,,3740383479,124,,3740383485,141,87.9,3740383499,74,,3740383481,56,Left,3740383483,140,56.7,vota9gwygxp3wc998tl7ldxx,David Soria,3740383487,212,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452517017,166,44,1,22,35,74mcjsm72vr3l9pw2i4qfjchj,1,44,11.6,2022-08-28T15:53:28.383Z,2022-08-29T11:35:55Z,3740383575,233,185,3740383385,285,,3740383381,56,Back,,,,,,,,,,,,,,,,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452517039,185,44,1,22,35,1n1j0wsl763lq7ee1k0c11c02,0,56,88.4,2022-08-28T15:53:28.384Z,2022-08-29T00:11:17Z,3740383741,233,166,3740383517,286,,3740383515,56,Left,,,,,,,,,,,,,,,,qg0ok4244nmslpvxnoj6zn8q,G. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452517023,167,8,1,22,35,74mcjsm72vr3l9pw2i4qfjchj,1,46.4,10.3,2022-08-28T15:53:28.421Z,2022-08-29T11:35:56Z,3740383415,56,Back,3742182011,388,,3741398401,384,,3740383441,15,,,,,,,,,,,,,,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452517043,168,5,1,22,37,74mcjsm72vr3l9pw2i4qfjchj,0,36.2,-1.2,2022-08-28T15:53:30.107Z,2022-08-29T00:11:35Z,3740383531,347,,3740383865,233,186,3740383529,56,Back,,,,,,,,,,,,,,,,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452517085,186,5,1,22,37,1n1j0wsl763lq7ee1k0c11c02,1,63.8,101.2,2022-08-28T15:53:30.107Z,2022-08-29T00:11:35Z,3740383767,56,Left,3740383855,233,168,3740383771,347,,,,,,,,,,,,,,,,,qg0ok4244nmslpvxnoj6zn8q,G. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452517171,187,1,1,22,45,1n1j0wsl763lq7ee1k0c11c02,1,68.8,100,2022-08-28T15:53:38.772Z,2022-08-29T00:11:43Z,3740384297,107,,3740384303,141,92.1,3740384307,213,3.4,3740384305,212,25.9,3740384309,1,,3740384299,56,Back,3740384301,140,44.8,,,,qg0ok4244nmslpvxnoj6zn8q,G. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452517205,188,1,1,22,49,1n1j0wsl763lq7ee1k0c11c02,1,43.9,88.7,2022-08-28T15:53:41.852Z,2022-08-29T00:11:50Z,3740384457,213,4.4,3742182933,178,,3740384453,141,57.6,3740384449,56,Back,3740384451,140,38.2,3740384455,212,22.0,,,,,,,9see13i1f0n1ju4uhs8sijutx,D. Dakonam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452517247,189,1,1,22,52,1n1j0wsl763lq7ee1k0c11c02,1,38.1,55.7,2022-08-28T15:53:45.204Z,2022-08-29T00:11:55Z,3740384717,212,17.2,3740384709,56,Center,3740384713,141,42.7,3740384711,140,52.2,3742183047,178,,3740384719,213,5.7,,,,,,,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452973571,1845,83,1,22,55,74mcjsm72vr3l9pw2i4qfjchj,1,48.7,48,2022-08-28T15:53:48.361Z,2022-08-29T10:54:14Z,3742812729,399,179271,,,,,,,,,,,,,,,,,,,,,,dhtb9gizk25k1u3h0b7xgy4tl,G. Lo Celso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452517281,169,45,1,22,55,74mcjsm72vr3l9pw2i4qfjchj,0,47.3,50.5,2022-08-28T15:53:48.717Z,2022-08-29T00:12:32Z,3740384859,56,Back,3740384861,285,,3740384931,233,190,,,,,,,,,,,,,,,,dhtb9gizk25k1u3h0b7xgy4tl,G. Lo Celso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452517259,190,3,1,22,55,1n1j0wsl763lq7ee1k0c11c02,1,52.7,49.5,2022-08-28T15:53:48.717Z,2022-08-29T00:12:32Z,3741399415,464,,3740384895,233,169,3742183567,178,,3740384779,286,,3740384777,56,Center,,,,,,,,,,eiqt71z69beq7akuhot0foset,Carles Aleñá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452517303,191,1,1,22,57,1n1j0wsl763lq7ee1k0c11c02,0,52.2,52.5,2022-08-28T15:53:50.435Z,2022-08-29T00:12:46Z,3740384993,56,Left,3740385001,213,0.9,3740384997,141,100.0,3740385003,1,,3740384995,140,77.4,3740384999,212,42.0,3742184939,178,,3740384991,155,,eiqt71z69beq7akuhot0foset,Carles Aleñá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452517547,170,5,1,23,0,74mcjsm72vr3l9pw2i4qfjchj,1,21.2,-1.1,2022-08-28T15:53:53.329Z,2022-08-29T00:12:56Z,3740386207,233,192,3740386201,56,Back,3740386203,347,,,,,,,,,,,,,,,,,dhtb9gizk25k1u3h0b7xgy4tl,G. Lo Celso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452517313,192,5,1,23,0,1n1j0wsl763lq7ee1k0c11c02,0,78.8,101.1,2022-08-28T15:53:53.329Z,2022-08-29T00:12:56Z,3740386229,233,170,3740385041,56,Left,3740385043,347,,,,,,,,,,,,,,,,,eiqt71z69beq7akuhot0foset,Carles Aleñá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452517619,171,1,1,23,19,74mcjsm72vr3l9pw2i4qfjchj,1,19.9,0,2022-08-28T15:54:11.848Z,2022-08-29T00:13:07Z,3740386563,56,Back,3740386571,213,0.3,3740386567,141,10.4,3740386569,212,26.9,3740386565,140,44.3,3740386561,107,,3740386573,1,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452517627,172,50,1,23,23,74mcjsm72vr3l9pw2i4qfjchj,1,43.8,6.2,2022-08-28T15:54:15.949Z,2022-08-29T00:13:49Z,3740386609,56,Back,3740386973,233,193,3740386611,286,,,,,,,,,,,,,,,,,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452517667,193,7,1,23,23,1n1j0wsl763lq7ee1k0c11c02,1,56.2,93.8,2022-08-28T15:54:16.310Z,2022-08-29T00:13:38Z,3740386897,233,172,3740386807,56,Left,3741400519,383,,3740386811,285,,3740386803,167,,3742186671,178,,,,,,,,3f673373jylbr4ir0bklci40l,Jaime Seoane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452517775,173,5,1,23,24,74mcjsm72vr3l9pw2i4qfjchj,1,45.2,-1.6,2022-08-28T15:54:17.103Z,2022-08-29T00:13:58Z,3740387399,233,194,3740387391,347,,3740387389,56,Back,,,,,,,,,,,,,,,,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452517677,194,5,1,23,24,1n1j0wsl763lq7ee1k0c11c02,0,54.8,101.6,2022-08-28T15:54:17.103Z,2022-08-29T00:13:59Z,3740386861,347,,3740386859,56,Left,3740387403,233,173,,,,,,,,,,,,,,,,3f673373jylbr4ir0bklci40l,Jaime Seoane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452517937,174,1,1,23,30,74mcjsm72vr3l9pw2i4qfjchj,1,42.4,0,2022-08-28T15:54:23.022Z,2022-08-29T00:14:08Z,3740388295,107,,3740388301,141,20.6,3740388299,140,32.1,3740388305,213,2.2,3740388303,212,18.5,3740388297,56,Back,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452517969,175,1,1,23,47,74mcjsm72vr3l9pw2i4qfjchj,1,46.7,49.9,2022-08-28T15:54:40.545Z,2022-08-29T00:14:16Z,3740388495,141,11.0,3740388499,213,4.8,3740388493,140,48.1,3742187937,178,,3740388491,56,Back,3740388497,212,26.5,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452517979,176,1,1,23,50,74mcjsm72vr3l9pw2i4qfjchj,0,48.1,11,2022-08-28T15:54:43.047Z,2022-08-29T00:14:25Z,3740388525,56,Right,3742188181,178,,3740388575,236,,3740388529,141,10.9,3740388533,213,6.3,3740388577,233,195,3740388527,140,50.4,3740388531,212,2.4,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,3740388581,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452517987,195,74,1,23,50,1n1j0wsl763lq7ee1k0c11c02,1,52.9,89.6,2022-08-28T15:54:43.119Z,2022-08-29T00:14:31Z,3740388625,233,176,3740388571,285,,3742188413,178,,3740388569,56,Left,,,,,,,,,,,,,5l6e9nd0defapk1w2ucndowr9,Portu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452518021,177,1,1,23,52,74mcjsm72vr3l9pw2i4qfjchj,1,66.3,9.4,2022-08-28T15:54:45.278Z,2022-08-29T00:14:49Z,3740388761,140,74.9,3742189107,178,,3740388765,212,9.0,3740388769,213,0.0,3740388759,56,Right,3740388763,141,9.7,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452518055,178,1,1,23,53,74mcjsm72vr3l9pw2i4qfjchj,1,73.9,7.6,2022-08-28T15:54:46.638Z,2022-08-29T00:15:00Z,3742189377,178,,3740389013,213,3.1,3740389009,141,9.8,3740389005,56,Back,3740389007,140,44.6,3740389011,212,30.8,,,,,,,2biwwlvzgsu5kmyw5w1adpmtx,Gerard Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452518105,179,1,1,23,57,74mcjsm72vr3l9pw2i4qfjchj,1,45.5,14.3,2022-08-28T15:54:50.071Z,2022-08-29T00:15:08Z,3740389283,140,33.2,3740389287,212,24.6,3740389279,56,Back,3740389285,141,45.1,3740389289,213,2.1,3742189601,178,,,,,,,,5mx86rwy0u4xi1b5kqin4lhx,É. Capoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452518139,180,1,1,24,2,74mcjsm72vr3l9pw2i4qfjchj,1,44.6,47.2,2022-08-28T15:54:55.543Z,2022-08-29T00:15:14Z,3740389441,140,46.2,3740389439,56,Back,3742189729,178,,3740389445,212,10.5,3740389447,213,4.9,3740389443,141,31.9,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452518197,181,1,1,24,5,74mcjsm72vr3l9pw2i4qfjchj,1,53.3,30.7,2022-08-28T15:54:58.279Z,2022-08-29T00:15:22Z,3740389739,213,0.4,3740389735,141,39.4,3740389731,56,Center,3742190077,178,,3740389733,140,67.6,3740389737,212,16.1,,,,,,,5mx86rwy0u4xi1b5kqin4lhx,É. Capoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452910785,1306,67,1,24,6,74mcjsm72vr3l9pw2i4qfjchj,1,65.1,47.6,2022-08-28T15:54:59.149Z,2022-08-29T11:35:56Z,3742526485,233,807,,,,,,,,,,,,,,,,,,,,,,9y7202khwzb48ea7im646m11x,José Luis Morales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452910783,807,67,1,24,6,1n1j0wsl763lq7ee1k0c11c02,0,34.9,52.4,2022-08-28T15:54:59.150Z,2022-08-29T05:37:57Z,3742526501,233,1306,,,,,,,,,,,,,,,,,,,,,,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452518249,182,1,1,24,6,74mcjsm72vr3l9pw2i4qfjchj,0,67.6,39.4,2022-08-28T15:54:59.226Z,2022-08-29T11:35:57Z,3740389943,212,21.0,3742191973,178,,3740389937,56,Center,3740389939,140,87.5,3740389945,213,0.1,3740389941,141,43.0,,,,,,,9y7202khwzb48ea7im646m11x,José Luis Morales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452518233,196,49,1,24,9,1n1j0wsl763lq7ee1k0c11c02,1,14,58.8,2022-08-28T15:55:02.772Z,2022-08-29T00:16:17Z,,,,,,,,,,,,,,,,,,,,,,,,,vota9gwygxp3wc998tl7ldxx,David Soria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452518275,197,1,1,24,13,1n1j0wsl763lq7ee1k0c11c02,1,14,58.8,2022-08-28T15:55:05.841Z,2022-08-29T00:16:27Z,3740390093,213,5.2,3740390087,140,21.6,3740390085,56,Back,3740390091,212,16.6,3740390089,141,37.4,3742192795,178,,,,,,,,vota9gwygxp3wc998tl7ldxx,David Soria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452518355,198,1,1,24,15,1n1j0wsl763lq7ee1k0c11c02,1,22,38.5,2022-08-28T15:55:08.669Z,2022-08-29T00:16:35Z,3740390511,212,8.3,3742192993,178,,3740390505,141,38.6,3740390513,213,0.0,3740390497,56,Back,3740390501,140,29.9,,,,,,,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452518365,199,1,1,24,20,1n1j0wsl763lq7ee1k0c11c02,1,36,37.1,2022-08-28T15:55:12.929Z,2022-08-29T00:16:45Z,3740390577,141,80.0,3742193325,178,,3740390573,56,Back,3740390581,213,1.7,3740390579,212,29.5,3740390575,140,31.8,,,,,,,3f673373jylbr4ir0bklci40l,Jaime Seoane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452518389,200,1,1,24,22,1n1j0wsl763lq7ee1k0c11c02,1,31.8,80,2022-08-28T15:55:15.605Z,2022-08-29T00:16:51Z,3740390721,213,1.1,3740390719,212,10.7,3742193509,178,,3740390715,140,36.2,3740390717,141,94.2,3740390713,56,Back,,,,,,,9see13i1f0n1ju4uhs8sijutx,D. Dakonam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452518437,201,1,1,24,25,1n1j0wsl763lq7ee1k0c11c02,1,36.3,95.1,2022-08-28T15:55:18.389Z,2022-08-29T00:17:03Z,3740390965,212,19.7,3740390961,140,55.1,3740390963,141,96.0,3740390959,56,Left,3742193993,178,,3740390967,213,0.0,,,,,,,qg0ok4244nmslpvxnoj6zn8q,G. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452701693,601,3,1,24,27,1n1j0wsl763lq7ee1k0c11c02,1,50.8,96.2,2022-08-28T15:55:20.096Z,2022-08-29T00:17:12Z,3741404153,56,Left,3741404475,464,,3742194273,178,,3741867657,233,857,3741404155,286,,,,,,,,,,,5l6e9nd0defapk1w2ucndowr9,Portu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452701697,857,45,1,24,27,74mcjsm72vr3l9pw2i4qfjchj,0,49.2,3.8,2022-08-28T15:55:20.096Z,2022-08-29T00:17:13Z,3741867681,233,601,3741404167,56,Back,3741404169,285,,,,,,,,,,,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452518499,202,1,1,24,28,1n1j0wsl763lq7ee1k0c11c02,1,47.8,90.5,2022-08-28T15:55:20.962Z,2022-08-29T00:17:28Z,3740391285,56,Back,3740391289,141,76.7,3742194901,389,,3740391291,212,9.5,3740391287,140,46.3,3740391293,213,4.5,,,,,,,5l6e9nd0defapk1w2ucndowr9,Portu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452910991,1332,83,1,24,31,74mcjsm72vr3l9pw2i4qfjchj,1,48.4,33.1,2022-08-28T15:55:24.038Z,2022-08-29T05:39:29Z,3742527521,399,171222,,,,,,,,,,,,,,,,,,,,,,2biwwlvzgsu5kmyw5w1adpmtx,Gerard Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452518549,203,1,1,24,33,1n1j0wsl763lq7ee1k0c11c02,1,46.3,43.1,2022-08-28T15:55:25.946Z,2022-08-29T00:17:48Z,3742195565,178,,3740391537,140,58.9,3740391541,212,29.7,3740391539,141,4.0,3740391543,213,5.2,3740391535,56,Right,,,,,,,5gorfhj7uwpomrhlso1krxrkl,M. Arambarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452518561,204,1,1,24,36,1n1j0wsl763lq7ee1k0c11c02,0,61.9,4.1,2022-08-28T15:55:29.487Z,2022-08-29T00:18:01Z,3740391607,141,7.4,3742195951,178,,3740391603,140,65.8,3740391611,212,4.7,3740391601,56,Right,3740391613,213,0.5,,,,,,,5lzbyj5i0cotpry4gneap8c89,Juan Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452518559,183,8,1,24,36,74mcjsm72vr3l9pw2i4qfjchj,1,36.9,86.5,2022-08-28T15:55:29.778Z,2022-08-29T00:18:10Z,3740391587,56,Back,3741405291,383,,3742196291,178,,,,,,,,,,,,,,,,,dhtb9gizk25k1u3h0b7xgy4tl,G. Lo Celso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452518705,205,1,1,24,40,1n1j0wsl763lq7ee1k0c11c02,1,71.8,6.4,2022-08-28T15:55:32.979Z,2022-08-29T00:18:20Z,3742196633,178,,3740392357,213,0.2,3740392353,141,13.3,3740392349,56,Right,3740392351,140,91.0,3740392355,212,20.7,,,,,,,eiqt71z69beq7akuhot0foset,Carles Aleñá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452974545,999,67,1,24,42,1n1j0wsl763lq7ee1k0c11c02,1,88.3,15.2,2022-08-28T15:55:35.151Z,2022-08-29T11:35:57Z,3742817777,233,1846,,,,,,,,,,,,,,,,,,,,,,5lzbyj5i0cotpry4gneap8c89,Juan Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452974541,1846,67,1,24,42,74mcjsm72vr3l9pw2i4qfjchj,0,11.7,84.8,2022-08-28T15:55:35.152Z,2022-08-29T10:56:39Z,3742817797,233,999,,,,,,,,,,,,,,,,,,,,,,eh70fwampgdyfv3hu25o2qx,Pedraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452518709,206,61,1,24,47,1n1j0wsl763lq7ee1k0c11c02,0,88.9,2.8,2022-08-28T15:55:39.904Z,2022-08-29T00:18:42Z,3742197159,178,,3740392365,56,Right,,,,,,,,,,,,,,,,,,,5lzbyj5i0cotpry4gneap8c89,Juan Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452518707,184,49,1,24,47,74mcjsm72vr3l9pw2i4qfjchj,1,12.8,90.5,2022-08-28T15:55:40.679Z,2022-08-29T00:18:50Z,,,,,,,,,,,,,,,,,,,,,,,,,eh70fwampgdyfv3hu25o2qx,Pedraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452518735,185,1,1,24,47,74mcjsm72vr3l9pw2i4qfjchj,1,12.8,90.5,2022-08-28T15:55:40.752Z,2022-08-29T00:18:55Z,3740392499,140,25.3,3740392503,212,13.7,3740392505,213,6.0,3740392497,56,Back,3742197931,178,,3740392501,141,84.8,,,,,,,eh70fwampgdyfv3hu25o2qx,Pedraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452518749,186,3,1,24,50,74mcjsm72vr3l9pw2i4qfjchj,1,27.5,82.2,2022-08-28T15:55:43.429Z,2022-08-29T00:19:05Z,3740392625,233,207,3740392575,285,,3742198293,178,,3740392573,56,Back,3741406331,465,,,,,,,,,,,dhtb9gizk25k1u3h0b7xgy4tl,G. Lo Celso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452518761,207,45,1,24,50,1n1j0wsl763lq7ee1k0c11c02,0,72.5,17.8,2022-08-28T15:55:43.429Z,2022-08-29T00:19:05Z,3740392623,286,,3740392629,233,186,3740392621,56,Right,,,,,,,,,,,,,,,,eiqt71z69beq7akuhot0foset,Carles Aleñá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
