id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,keyPass,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/15/value,assist,qualifier/17/value
2466754069,448,1,1,43,55,3kq9cckrnlogidldtdie2fkbl,1,57.8,16.4,2022-10-02T19:44:56.551Z,2022-10-03T10:32:30Z,3816122225,140,57.4,3816122229,212,5.3,3816122223,56,Right,3816122231,213,4.6,3816134721,156,,3817219877,178,,3816122227,141,8.7,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466754123,449,1,1,43,56,3kq9cckrnlogidldtdie2fkbl,1,58.8,7.7,2022-10-02T19:44:57.168Z,2022-10-03T10:32:35Z,3816122515,56,Right,3817220021,178,,3816122523,212,7.9,3816122519,141,18.8,3816122527,213,1.3,3816122517,140,61.1,,,,,,,i48mf81fxn2af1xxjzfi8gr9,Dani Ceballos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466754129,450,50,1,44,0,3kq9cckrnlogidldtdie2fkbl,1,83.3,29.6,2022-10-02T19:45:01.066Z,2022-10-03T10:33:25Z,3816122663,233,339,3816122539,56,Center,3816122541,286,,,,,,,,,,,,,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466754155,339,7,1,44,0,2l0ldgiwsgb8d6y3z0sfgjzyj,1,16.7,70.4,2022-10-02T19:45:01.141Z,2022-10-03T10:33:06Z,3816122609,56,Back,3816122651,233,450,3816122611,285,,3816992457,385,,3817220691,178,,3816122607,167,,,,,,,,7ms6l8qho3p4jm1soleldqvv9,Unai García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466754169,340,6,1,44,2,2l0ldgiwsgb8d6y3z0sfgjzyj,0,16.7,70.4,2022-10-02T19:45:02.855Z,2022-10-03T10:33:29Z,3816122689,56,Back,3816122691,73,,3816122781,233,451,,,,,,,,,,,,,,,,7ms6l8qho3p4jm1soleldqvv9,Unai García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466754181,451,6,1,44,2,3kq9cckrnlogidldtdie2fkbl,1,83.3,29.6,2022-10-02T19:45:02.855Z,2022-10-03T10:33:29Z,3816122775,233,340,3816122761,75,,3816122759,56,Center,,,,,,,,,,,,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466754437,455,1,1,44,11,3kq9cckrnlogidldtdie2fkbl,1,99.7,0.9,2022-10-02T19:45:11.684Z,2022-10-03T10:33:33Z,3816130241,189,,3816129837,140,90.0,3816129843,213,2.6,3816129839,141,10.2,3816130079,6,,3817221381,178,,3816129841,212,12.0,3816129835,56,Right,i48mf81fxn2af1xxjzfi8gr9,Dani Ceballos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466754435,454,43,1,44,11,3kq9cckrnlogidldtdie2fkbl,1,0,0,2022-10-02T19:45:12.132Z,2022-10-02T19:47:41Z,3816132099,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466754427,452,1,1,44,12,3kq9cckrnlogidldtdie2fkbl,1,93,16.5,2022-10-02T19:45:13.366Z,2022-10-03T11:52:45Z,3816132433,210,13,3816992993,20,,3816124117,140,88.5,3816124121,212,28.7,3816132437,154,,3816124123,213,1.7,3816124115,56,Center,3816992991,224,,broq8imimhtlejtffissquy5m,Rodrygo,3816124119,141,3816124105,2,,3816124109,155,3817221533,178,,,,,58.1,1,,,,,,,,,,,,,,,,,
2466754433,453,43,1,44,13,3kq9cckrnlogidldtdie2fkbl,1,0,0,2022-10-02T19:45:13.946Z,2022-10-02T19:47:39Z,3816132017,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466754983,464,44,1,44,13,3kq9cckrnlogidldtdie2fkbl,1,90.2,51,2022-10-02T19:45:14.550Z,2022-10-03T11:52:45Z,3816127455,233,341,3816127387,56,Center,3816127389,286,,,,,,,,,,,,,,,,,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466754325,341,44,1,44,13,2l0ldgiwsgb8d6y3z0sfgjzyj,0,9.8,49,2022-10-02T19:45:14.551Z,2022-10-03T10:33:45Z,3816123609,285,,3816123607,56,Back,3816127469,233,464,,,,,,,,,,,,,,,,7ms6l8qho3p4jm1soleldqvv9,Unai García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466755003,465,13,1,44,13,3kq9cckrnlogidldtdie2fkbl,1,91.1,50.3,2022-10-02T19:45:14.581Z,2022-10-03T11:52:46Z,3816127549,56,Center,3816127877,15,,3817221707,388,,3816127881,328,,3816129991,102,63.7,3816127547,17,,3816127875,25,,3816132459,154,,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,3816129993,103,3816129999,231,49.3,3816129989,77,3816129997,230,99.0,3816132457,29,,84.7,,,3816132461,55,,,,,,,,,,452,,,,
2466754351,342,5,1,44,15,2l0ldgiwsgb8d6y3z0sfgjzyj,1,-1.6,54,2022-10-02T19:45:16.495Z,2022-10-03T10:33:54Z,3816126363,233,456,3816123755,346,,3816123753,56,Back,,,,,,,,,,,,,,,,7ms6l8qho3p4jm1soleldqvv9,Unai García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466754453,456,5,1,44,15,3kq9cckrnlogidldtdie2fkbl,0,101.6,46,2022-10-02T19:45:16.495Z,2022-10-03T10:33:53Z,3816124275,56,Center,3816126381,233,342,3816124277,346,,,,,,,,,,,,,,,,,i48mf81fxn2af1xxjzfi8gr9,Dani Ceballos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466754547,343,1,1,44,41,2l0ldgiwsgb8d6y3z0sfgjzyj,0,3.7,50.3,2022-10-02T19:45:42.214Z,2022-10-03T10:34:15Z,3816124817,74,,3816124809,141,100.0,3816124805,56,Back,3816124811,212,53.3,3816124807,140,42.4,3816124813,213,0.7,3816124905,189,,3816124801,124,,amjegysk3et638l4od103c7o5,Sergio Herrera,3816124815,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466754593,344,5,1,44,41,2l0ldgiwsgb8d6y3z0sfgjzyj,0,61.2,101.6,2022-10-02T19:45:42.467Z,2022-10-03T10:34:10Z,3816126767,233,459,3816125069,347,,3816125067,56,Left,,,,,,,,,,,,,,,,amjegysk3et638l4od103c7o5,Sergio Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466754775,459,5,1,44,41,3kq9cckrnlogidldtdie2fkbl,1,38.8,-1.6,2022-10-02T19:45:42.467Z,2022-10-03T10:34:10Z,3816126003,56,Back,3816126007,347,,3816126761,233,344,,,,,,,,,,,,,,,,38bp85766w04a0nuulq5fiig9,A. Lunin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466754561,457,43,1,44,46,3kq9cckrnlogidldtdie2fkbl,1,0,0,2022-10-02T19:45:46.867Z,2022-10-02T19:46:00Z,3816125613,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466754581,458,43,1,44,47,3kq9cckrnlogidldtdie2fkbl,1,0,0,2022-10-02T19:45:48.324Z,2022-10-02T19:45:58Z,3816125481,144,49,,,,,,,,,,,,,,,,,,,,,,38bp85766w04a0nuulq5fiig9,A. Lunin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466754779,460,70,1,45,6,3kq9cckrnlogidldtdie2fkbl,1,0,0,2022-10-02T19:46:06.922Z,2022-10-02T19:46:07Z,3816126025,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466754907,461,1,1,45,16,3kq9cckrnlogidldtdie2fkbl,1,53,0,2022-10-02T19:46:16.992Z,2022-10-03T10:34:34Z,3816126899,140,45.6,3816126907,1,,3816126901,141,43.0,3816126895,107,,3816126897,56,Back,3816126903,212,31.2,3816126905,213,1.8,,,,7oykphzczagr975xsqt70s89h,Dani Carvajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466754931,462,1,1,45,21,3kq9cckrnlogidldtdie2fkbl,0,56.3,45.1,2022-10-02T19:46:22.410Z,2022-10-03T10:34:50Z,3816127005,212,43.5,3816127009,1,,3816127003,141,100.0,3816126997,155,,3816127001,140,75.8,3816126999,56,Left,3817223113,178,,3816127007,213,1.1,6w5wyari2p4bh2zzy2x2f6hg5,D. Alaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466754951,345,5,1,45,25,2l0ldgiwsgb8d6y3z0sfgjzyj,1,20.8,-1.5,2022-10-02T19:46:26.394Z,2022-10-03T10:34:58Z,3816127127,56,Back,3816127137,233,463,3816127129,347,,,,,,,,,,,,,,,,,amjegysk3et638l4od103c7o5,Sergio Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466754935,463,5,1,45,25,3kq9cckrnlogidldtdie2fkbl,0,79.2,101.5,2022-10-02T19:46:26.394Z,2022-10-03T10:34:58Z,3816127025,347,,3816127143,233,345,3816127023,56,Left,,,,,,,,,,,,,,,,6w5wyari2p4bh2zzy2x2f6hg5,D. Alaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466755069,346,1,1,45,37,2l0ldgiwsgb8d6y3z0sfgjzyj,1,18.3,0,2022-10-02T19:46:38.356Z,2022-10-03T10:35:06Z,3816127943,213,1.7,3816127937,140,17.2,3816127935,56,Back,3816127941,212,7.8,3816127933,107,,3816127939,141,9.5,,,,,,,akjusy9dt1qd2fjhttviek6ol,Nacho Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466755095,347,1,1,45,38,2l0ldgiwsgb8d6y3z0sfgjzyj,0,17.2,9.5,2022-10-02T19:46:39.430Z,2022-10-03T10:35:10Z,3816128111,1,,3816128091,56,Back,3816128103,212,31.0,3816128087,157,,3816128099,141,15.1,3816128095,140,46.5,3817223585,178,,3816128107,213,0.1,7ms6l8qho3p4jm1soleldqvv9,Unai García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466755111,466,61,1,45,41,3kq9cckrnlogidldtdie2fkbl,0,55.6,79.1,2022-10-02T19:46:42.060Z,2022-10-03T10:35:17Z,3816128221,56,Left,3817223801,21,,3817223803,178,,,,,,,,,,,,,,,,,6w5wyari2p4bh2zzy2x2f6hg5,D. Alaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466755173,348,1,1,45,43,2l0ldgiwsgb8d6y3z0sfgjzyj,0,43.9,12.8,2022-10-02T19:46:44.640Z,2022-10-03T10:35:21Z,3816128529,141,68.6,3816128523,155,,3816128533,213,0.9,3816128525,56,Center,3816128535,1,,3817223897,178,,3816128527,140,73.8,3816128531,212,49.2,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466755167,467,49,1,45,47,3kq9cckrnlogidldtdie2fkbl,1,27.9,36.2,2022-10-02T19:46:47.921Z,2022-10-03T11:54:48Z,,,,,,,,,,,,,,,,,,,,,,,,,7oykphzczagr975xsqt70s89h,Dani Carvajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466755229,468,1,1,45,49,3kq9cckrnlogidldtdie2fkbl,1,30.9,39.8,2022-10-02T19:46:50.506Z,2022-10-03T10:35:29Z,3816128849,140,42.0,3816128851,141,44.5,3816128853,212,12.1,3816128847,56,Back,3817224121,178,,3816128855,213,0.3,,,,,,,7oykphzczagr975xsqt70s89h,Dani Carvajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466755241,469,61,1,45,50,3kq9cckrnlogidldtdie2fkbl,0,42.4,44.7,2022-10-02T19:46:51.422Z,2022-10-03T10:35:35Z,3816128893,56,Back,3817224275,178,,,,,,,,,,,,,,,,,,,,i48mf81fxn2af1xxjzfi8gr9,Dani Ceballos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466755237,349,4,1,45,51,2l0ldgiwsgb8d6y3z0sfgjzyj,1,58,55.2,2022-10-02T19:46:52.357Z,2022-10-03T10:35:41Z,3816128877,13,,3816128883,265,,3816129035,233,470,3816128885,286,,3816128879,56,Center,3816128881,152,,,,,,,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466755263,470,4,1,45,51,3kq9cckrnlogidldtdie2fkbl,0,42,44.8,2022-10-02T19:46:52.358Z,2022-10-03T10:35:41Z,3816129001,285,,3817224451,178,,3816129065,233,349,3816128997,152,,3816128995,56,Back,3816128993,13,,3816128999,265,,,,,i48mf81fxn2af1xxjzfi8gr9,Dani Ceballos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466755281,471,17,1,45,55,3kq9cckrnlogidldtdie2fkbl,1,0,0,2022-10-02T19:46:56.261Z,2022-10-03T10:35:47Z,3816129101,392,,3816129099,31,,3816129103,13,243,,,,,,,,,,,,,,,,i48mf81fxn2af1xxjzfi8gr9,Dani Ceballos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466755777,350,1,1,46,34,2l0ldgiwsgb8d6y3z0sfgjzyj,0,57.2,54,2022-10-02T19:47:35.610Z,2022-10-03T10:35:50Z,3816131969,140,100.0,3816131963,155,,3816131965,152,,3817224627,178,,3816131977,1,,3816131971,141,79.4,3816131973,212,50.1,3816131975,213,0.4,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,3816131967,56,3816131961,5,,,,,,,,,,Left,,,,,,,,,,,,,,,,,,
2466755781,351,5,1,46,38,2l0ldgiwsgb8d6y3z0sfgjzyj,0,102,74,2022-10-02T19:47:39.064Z,2022-10-03T10:35:53Z,3816131991,56,Center,3816137573,233,472,3816131993,346,,,,,,,,,,,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466755915,472,5,1,46,38,3kq9cckrnlogidldtdie2fkbl,1,-2,26,2022-10-02T19:47:39.064Z,2022-10-03T10:35:53Z,3816137563,233,351,3816132739,346,,3816132737,56,Back,,,,,,,,,,,,,,,,38bp85766w04a0nuulq5fiig9,A. Lunin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466755949,473,1,1,46,43,3kq9cckrnlogidldtdie2fkbl,1,2.4,43.1,2022-10-02T19:47:43.814Z,2022-10-03T10:35:57Z,3816132871,56,Back,3816132885,237,,3816132877,212,17.4,3816138211,189,,3816132875,141,67.0,3816132879,213,1.2,3816132873,140,8.4,3816132869,124,,38bp85766w04a0nuulq5fiig9,A. Lunin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466755959,474,1,1,46,44,3kq9cckrnlogidldtdie2fkbl,1,8.5,64.9,2022-10-02T19:47:45.065Z,2022-10-03T10:35:59Z,3816132941,140,23.9,3816138575,189,,3816132939,56,Back,3817224835,178,,3816132947,213,0.7,3816132945,212,21.3,3816132943,141,85.3,,,,6w5wyari2p4bh2zzy2x2f6hg5,D. Alaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466916999,986,1,1,46,47,3kq9cckrnlogidldtdie2fkbl,1,22.7,89,2022-10-02T19:47:48.124Z,2022-10-03T10:36:02Z,3816995723,140,34.5,3817224947,178,,3816995729,213,0.2,3816995725,141,93.4,3816995727,212,12.7,3816995721,56,Back,,,,,,,cdcbi6xmy0uts703489e0acb9,T. Kroos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466917231,987,1,1,46,49,3kq9cckrnlogidldtdie2fkbl,1,34.5,93.4,2022-10-02T19:47:49.888Z,2022-10-03T10:36:06Z,3816996705,56,Back,3816996711,212,12.0,3816996709,141,87.0,3816996713,213,3.5,3816996707,140,23.9,3817225009,178,,,,,,,,6q69l3ppqfqbryjubcrujfi6t,F. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466755999,475,1,1,46,51,3kq9cckrnlogidldtdie2fkbl,1,28.7,81.2,2022-10-02T19:47:52.193Z,2022-10-03T10:36:10Z,3816133157,212,14.7,3817225087,178,,3816133151,56,Back,3816133153,140,28.1,3816133159,213,4.7,3816133155,141,59.6,,,,,,,cdcbi6xmy0uts703489e0acb9,T. Kroos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466756041,476,1,1,46,56,3kq9cckrnlogidldtdie2fkbl,1,35.1,41.9,2022-10-02T19:47:57.014Z,2022-10-03T10:36:13Z,3816133385,213,5.1,3816133383,212,23.8,3816133377,56,Back,3817225133,178,,3816133381,141,9.3,3816133379,140,43.3,,,,,,,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466756085,477,1,1,46,59,3kq9cckrnlogidldtdie2fkbl,1,42.1,9,2022-10-02T19:47:59.661Z,2022-10-03T10:36:16Z,3816133603,141,27.6,3816133599,56,Back,3816133607,213,2.2,3816133605,212,15.5,3816133601,140,33.5,3817225235,178,,,,,,,,7oykphzczagr975xsqt70s89h,Dani Carvajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466756083,352,30,1,47,0,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2022-10-02T19:48:01.644Z,2022-10-03T10:36:20Z,3816133597,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466756087,478,30,1,47,0,3kq9cckrnlogidldtdie2fkbl,1,0,0,2022-10-02T19:48:01.644Z,2022-10-03T10:36:19Z,3816133625,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466762241,353,32,2,45,0,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2022-10-02T20:03:36.989Z,2022-10-02T20:03:39Z,3816171821,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466762229,479,32,2,45,0,3kq9cckrnlogidldtdie2fkbl,1,0,0,2022-10-02T20:03:36.989Z,2022-10-03T09:20:28Z,3816171725,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466762239,480,1,2,45,0,3kq9cckrnlogidldtdie2fkbl,1,50,49.9,2022-10-02T20:03:37.071Z,2022-10-03T09:47:40Z,3816171815,213,2.8,3817159623,178,,3816171807,56,Back,3816171813,212,13.9,3816171811,141,56.7,3816171809,140,37.5,3816171817,279,S,,,,c1mm3hdfcs78obhxmhailzidx,K. Benzema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466762245,481,1,2,45,1,3kq9cckrnlogidldtdie2fkbl,1,37.5,56.7,2022-10-02T20:03:38.125Z,2022-10-03T09:47:40Z,3816171843,141,39.5,3816171845,212,11.8,3817159635,178,,3816171847,213,4.6,3816171839,56,Back,3816171841,140,35.8,,,,,,,cdcbi6xmy0uts703489e0acb9,T. Kroos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466762251,482,1,2,45,3,3kq9cckrnlogidldtdie2fkbl,1,35.8,39.5,2022-10-02T20:03:40.153Z,2022-10-03T09:47:43Z,3816171875,213,5.0,3816171871,141,24.9,3816171869,140,39.0,3816171873,212,10.5,3816171867,56,Back,3817159701,178,,,,,,,,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466762263,483,1,2,45,3,3kq9cckrnlogidldtdie2fkbl,1,39,24.9,2022-10-02T20:03:40.950Z,2022-10-03T09:47:51Z,3816171951,140,30.5,3816171957,213,2.6,3816171949,56,Back,3817159895,178,,3816171955,212,10.2,3816171953,141,32.3,,,,,,,i48mf81fxn2af1xxjzfi8gr9,Dani Ceballos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466762279,484,1,2,45,6,3kq9cckrnlogidldtdie2fkbl,1,29.4,34.3,2022-10-02T20:03:43.346Z,2022-10-03T09:47:54Z,3816172053,212,16.6,3816172047,56,Back,3816172055,213,1.7,3817160051,178,,3816172049,140,26.8,3816172051,141,58.4,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466762307,485,1,2,45,10,3kq9cckrnlogidldtdie2fkbl,1,27.7,57.8,2022-10-02T20:03:47.254Z,2022-10-03T09:47:59Z,3816172185,213,5.3,3817160209,178,,3816172177,140,34.5,3816172181,212,13.1,3816172175,56,Back,3816172179,141,41.6,,,,,,,6w5wyari2p4bh2zzy2x2f6hg5,D. Alaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466762333,486,1,2,45,12,3kq9cckrnlogidldtdie2fkbl,1,36.3,35.6,2022-10-02T20:03:49.553Z,2022-10-03T09:48:02Z,3817160337,178,,3816172317,56,Back,3816172321,141,10.3,3816172323,212,17.9,3816172325,213,5.0,3816172319,140,41.1,,,,,,,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466762347,487,1,2,45,17,3kq9cckrnlogidldtdie2fkbl,1,34.5,15,2022-10-02T20:03:54.850Z,2022-10-03T09:48:06Z,3816172411,213,2.8,3816172395,56,Back,3816172399,140,23.0,3816172403,141,21.5,3817160445,178,,3816172407,212,12.9,,,,,,,i48mf81fxn2af1xxjzfi8gr9,Dani Ceballos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466762359,488,1,2,45,19,3kq9cckrnlogidldtdie2fkbl,1,22.3,22.1,2022-10-02T20:03:56.976Z,2022-10-03T09:48:11Z,3816172543,213,2.2,3817160561,178,,3816172537,140,10.5,3816172535,56,Back,3816172541,212,21.7,3816172539,141,48.3,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466762383,489,1,2,45,22,3kq9cckrnlogidldtdie2fkbl,1,10.6,49,2022-10-02T20:03:59.777Z,2022-10-03T09:48:26Z,3816172647,213,1.1,3816172641,140,14.7,3816172639,56,Back,3817161025,178,,3816172643,141,61.4,3816172645,212,9.5,,,,,,,38bp85766w04a0nuulq5fiig9,A. Lunin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466762431,490,1,2,45,25,3kq9cckrnlogidldtdie2fkbl,1,15,60.9,2022-10-02T20:04:02.817Z,2022-10-03T09:48:31Z,3816172961,212,24.8,3816172959,141,24.5,3816172957,140,16.5,3817161171,178,,3816172955,56,Back,3816172963,213,4.8,,,,,,,6w5wyari2p4bh2zzy2x2f6hg5,D. Alaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466762449,491,1,2,45,31,3kq9cckrnlogidldtdie2fkbl,1,22.1,24.2,2022-10-02T20:04:08.625Z,2022-10-03T09:48:34Z,3816173099,56,Back,3816173101,140,11.7,3816173109,212,17.5,3816173105,141,44.4,3817161239,178,,3816173111,213,2.2,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466762467,492,1,2,45,34,3kq9cckrnlogidldtdie2fkbl,1,11.6,46,2022-10-02T20:04:11.330Z,2022-10-03T09:49:33Z,3816173229,141,67.5,3816173233,213,1.3,3816173225,56,Back,3816173227,140,16.1,3816173231,212,15.4,3817164247,178,,,,,,,,38bp85766w04a0nuulq5fiig9,A. Lunin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466762485,493,1,2,45,38,3kq9cckrnlogidldtdie2fkbl,1,21.3,73.9,2022-10-02T20:04:15.010Z,2022-10-03T09:49:40Z,3816173345,141,91.3,3816173349,213,1.6,3816173343,140,21.2,3816173341,56,Back,3817164663,178,,3816173347,212,11.8,,,,,,,6w5wyari2p4bh2zzy2x2f6hg5,D. Alaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466762511,494,1,2,45,40,3kq9cckrnlogidldtdie2fkbl,1,20.5,91.5,2022-10-02T20:04:17.459Z,2022-10-03T09:49:44Z,3816173491,1,,3817164911,178,,3816173479,196,,3816173487,212,43.4,3816173481,56,Back,3816173489,213,4.5,3816173483,140,11.7,3816173485,141,29.2,cdcbi6xmy0uts703489e0acb9,T. Kroos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466762553,495,1,2,45,45,3kq9cckrnlogidldtdie2fkbl,1,9.2,19.1,2022-10-02T20:04:22.020Z,2022-10-03T09:49:47Z,3816173701,56,Back,3816173707,212,18.0,3817165177,178,,3816173705,141,5.5,3816173709,213,5.7,3816173703,140,23.9,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466762581,496,1,2,45,52,3kq9cckrnlogidldtdie2fkbl,1,45.6,5.2,2022-10-02T20:04:29.761Z,2022-10-03T09:50:05Z,3816173863,56,Center,3817166173,178,,3816173873,213,1.0,3816173869,141,21.6,3816173871,212,13.6,3816173867,140,53.0,,,,,,,7oykphzczagr975xsqt70s89h,Dani Carvajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466762591,497,1,2,45,55,3kq9cckrnlogidldtdie2fkbl,1,55.1,27.3,2022-10-02T20:04:32.658Z,2022-10-03T09:50:08Z,3816173899,140,61.5,3816173901,141,41.5,3816173903,212,11.8,3816173897,56,Center,3817166357,178,,3816173905,213,1.0,,,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466762597,498,1,2,45,56,3kq9cckrnlogidldtdie2fkbl,1,61.5,41.5,2022-10-02T20:04:33.259Z,2022-10-03T09:50:12Z,3816173963,141,42.7,3816173929,56,Center,3817166585,178,,3816173959,140,58.4,3816173967,212,3.4,3816173995,156,,3816173971,213,2.9,,,,c1mm3hdfcs78obhxmhailzidx,K. Benzema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466762607,499,50,2,45,56,3kq9cckrnlogidldtdie2fkbl,1,62.2,47.4,2022-10-02T20:04:33.797Z,2022-10-03T09:50:19Z,3816174993,286,,3816176259,233,360,3816174023,56,Center,,,,,,,,,,,,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
