id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/18/value
2530574105,496,1,2,49,46,74mcjsm72vr3l9pw2i4qfjchj,1,56.6,34.4,2023-04-08T20:12:39.833Z,2023-04-09T09:29:08Z,4174006255,213,2.4,4174006249,140,52.2,4174006247,56,Center,4175774013,178,,4174006253,212,6.3,4174006251,141,40.6,,,,,,,5zoz3mjooujpv0wdcphyrztd6,Álex Baena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530574121,497,1,2,49,47,74mcjsm72vr3l9pw2i4qfjchj,1,52.2,40.6,2023-04-08T20:12:41.036Z,2023-04-09T09:29:31Z,4174006307,141,33.7,4174006303,56,Center,4175774319,178,,4174006311,213,5.2,4174006305,140,54.8,4174006309,212,5.4,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530574163,498,1,2,49,47,74mcjsm72vr3l9pw2i4qfjchj,1,54.8,32.8,2023-04-08T20:12:41.678Z,2023-04-09T09:29:36Z,4175774859,178,,4174006481,141,47.8,4174006483,212,21.0,4174006477,56,Back,4174006479,140,37.3,4174006485,213,2.6,,,,,,,5zoz3mjooujpv0wdcphyrztd6,Álex Baena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530574189,499,1,2,49,53,74mcjsm72vr3l9pw2i4qfjchj,1,46.3,56.9,2023-04-08T20:12:47.437Z,2023-04-09T09:29:45Z,4174006603,56,Center,4174006609,141,53.9,4174006605,140,52.5,4175775205,178,,4174006613,213,6.0,4174006611,212,6.8,,,,,,,7c2qwyzh82a45s25zmdahrd91,A. Mandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530574201,500,1,2,49,56,74mcjsm72vr3l9pw2i4qfjchj,1,46.5,54.9,2023-04-08T20:12:50.165Z,2023-04-09T09:29:51Z,4174006647,141,45.4,4174006643,56,Center,4175775337,178,,4174006651,213,5.5,4174006645,140,53.2,4174006649,212,9.6,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530574215,501,1,2,49,57,74mcjsm72vr3l9pw2i4qfjchj,1,53.3,45.4,2023-04-08T20:12:51.389Z,2023-04-09T09:29:55Z,4174006699,56,Back,4174006703,140,44.9,4174006707,141,56.3,4175775481,178,,4174006709,212,11.5,4174006711,213,2.4,,,,,,,5zoz3mjooujpv0wdcphyrztd6,Álex Baena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530574261,502,1,2,49,59,74mcjsm72vr3l9pw2i4qfjchj,1,45,56.3,2023-04-08T20:12:53.097Z,2023-04-09T09:30:00Z,4175775655,178,,4174006907,140,55.5,4174006909,141,52.7,4174006905,56,Center,4174006913,213,6.1,4174006911,212,11.3,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530574291,503,1,2,50,2,74mcjsm72vr3l9pw2i4qfjchj,1,54.5,44,2023-04-08T20:12:56.055Z,2023-04-09T09:30:03Z,4175775743,178,,4174007053,140,64.9,4174007051,56,Center,4174007057,212,12.7,4174007059,213,0.5,4174007055,141,53.4,,,,,,,5zoz3mjooujpv0wdcphyrztd6,Álex Baena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530574319,504,1,2,50,4,74mcjsm72vr3l9pw2i4qfjchj,1,64.2,52.1,2023-04-08T20:12:58.110Z,2023-04-09T09:30:07Z,4174007195,56,Right,4174007201,212,33.9,4174007203,213,5.2,4174007199,141,7.6,4175775857,178,,4174007205,1,,4174007197,140,78.7,,,,dhtb9gizk25k1u3h0b7xgy4tl,G. Lo Celso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530574401,505,4,2,50,10,74mcjsm72vr3l9pw2i4qfjchj,1,76.4,26.1,2023-04-08T20:13:04.528Z,2023-04-09T09:30:14Z,4174007805,233,464,4174007679,13,,4174007685,152,,4174007687,286,,4174007681,295,,4174007683,56,Center,,,,,,,3bm08rp9rgzh6cjhk0picxs6h,S. Chukwueze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530574423,464,4,2,50,10,3kq9cckrnlogidldtdie2fkbl,0,23.6,73.9,2023-04-08T20:13:04.529Z,2023-04-09T09:30:14Z,4174007827,233,505,4174007779,56,Back,4174007775,13,,4174007781,152,,4174007783,285,,4175776063,178,,4174007777,295,,,,,i48mf81fxn2af1xxjzfi8gr9,Dani Ceballos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530574833,506,15,2,50,53,74mcjsm72vr3l9pw2i4qfjchj,1,76.4,29.9,2023-04-08T20:13:47.543Z,2023-04-09T09:30:18Z,4174010007,72,,4174012235,233,470,4174009885,18,,4174010203,103,22.2,4174010207,146,98.6,4174010197,121,,4174010209,147,49.6,4174010205,458,,dhtb9gizk25k1u3h0b7xgy4tl,G. Lo Celso,4174009883,26,,4174010199,81,4174009887,56,Center,4175776281,178,,4174010201,102,,,,,45.3,,,,,,,,,,,,,,,,,,,,,,,
2530575185,470,10,2,50,54,3kq9cckrnlogidldtdie2fkbl,1,1.5,52.6,2023-04-08T20:13:48.672Z,2023-04-09T09:30:27Z,4174014447,178,,4174012253,233,506,4174750847,378,,4174011875,182,,4174011877,56,Back,4174012929,176,,,,,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530574855,465,52,2,50,55,3kq9cckrnlogidldtdie2fkbl,1,1.3,57,2023-04-08T20:13:49.202Z,2023-04-09T09:30:24Z,4175776429,178,,4174751273,377,,,,,,,,,,,,,,,,,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530574917,466,1,2,51,0,3kq9cckrnlogidldtdie2fkbl,1,13.7,50,2023-04-08T20:13:54.489Z,2023-04-09T09:30:32Z,4174010455,212,20.6,4174010449,56,Back,4175776599,178,,4174010451,140,21.9,4174010453,141,77.5,4174010447,123,,4174010457,213,1.1,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530574939,467,1,2,51,3,3kq9cckrnlogidldtdie2fkbl,1,22.2,81.8,2023-04-08T20:13:57.371Z,2023-04-09T09:30:37Z,4174010581,140,32.3,4175776741,178,,4174010583,141,77.7,4174010587,213,6.0,4174010585,212,11.0,4174010579,56,Back,,,,,,,7o4nc6jwsi3quvnwinstqwyj9,Nacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530574985,468,2,2,51,5,3kq9cckrnlogidldtdie2fkbl,1,33.6,77.1,2023-04-08T20:13:59.653Z,2023-04-09T09:30:41Z,4174011669,7,b4witgokm49tidm1a83qcvbop,4174010771,140,54.1,4174010769,56,Left,4175776891,178,,4174010775,141,92.9,,,,,,,,,,i48mf81fxn2af1xxjzfi8gr9,Dani Ceballos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530575039,507,55,2,51,5,74mcjsm72vr3l9pw2i4qfjchj,1,46.9,23.7,2023-04-08T20:13:59.654Z,2023-04-09T09:30:41Z,,,,,,,,,,,,,,,,,,,,,,,,,eh70fwampgdyfv3hu25o2qx,Pedraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530574993,469,43,2,51,12,3kq9cckrnlogidldtdie2fkbl,1,0,0,2023-04-08T20:14:06.318Z,2023-04-08T20:14:23Z,4174010825,56,Center,4174010829,141,56.7,4174010833,213,4.6,4174010831,212,12.3,4174011713,144,1,4174010827,140,95.8,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530575537,508,1,2,51,50,74mcjsm72vr3l9pw2i4qfjchj,1,17.9,25.6,2023-04-08T20:14:44.487Z,2023-04-09T09:30:52Z,4174013681,1,,4174013673,140,17.9,4174013667,196,,4174013677,212,44.0,4174013719,189,,4175777217,178,,4174013671,56,Back,4174013679,213,1.6,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,4174013675,141,90.3,4174013665,5,4174013669,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530576727,527,1,2,51,57,74mcjsm72vr3l9pw2i4qfjchj,1,9.4,95.2,2023-04-08T20:14:51.744Z,2023-04-09T09:30:59Z,4175777467,178,,4174022927,212,5.4,4174022923,140,14.4,4174022921,56,Back,4174022925,141,97.3,4174022929,213,0.3,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530575563,509,1,2,51,58,74mcjsm72vr3l9pw2i4qfjchj,0,12.7,97.3,2023-04-08T20:14:52.783Z,2023-04-09T09:31:04Z,4174023763,212,18.3,4174023759,140,11.4,4174023761,141,70.5,4175777567,178,,4174023765,213,4.6,4174023757,56,Back,,,,,,,eh70fwampgdyfv3hu25o2qx,Pedraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530575605,510,1,2,52,4,74mcjsm72vr3l9pw2i4qfjchj,0,5.6,67.5,2023-04-08T20:14:58.126Z,2023-04-09T09:31:11Z,4174014075,212,2.0,4175777739,178,,4174018499,286,,4174014069,56,Back,4174018497,236,,4174019001,233,472,4174014071,140,5.7,4174014073,141,70.4,57s7gfvt5btbfzm600wn7df55,Pau Torres,4174014077,213,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530575635,472,74,2,52,4,3kq9cckrnlogidldtdie2fkbl,1,91.5,29.7,2023-04-08T20:14:58.202Z,2023-04-09T09:31:15Z,4174014235,285,,4174019047,233,510,4174014233,56,Center,4175777827,178,,,,,,,,,,,,,,bf2pf3hs8gcvub4ivlve12ymt,Lucas Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530575595,471,43,2,52,5,3kq9cckrnlogidldtdie2fkbl,1,0,0,2023-04-08T20:14:58.863Z,2023-04-08T20:15:42Z,4174014021,56,Center,4174016661,144,61,,,,,,,,,,,,,,,,,,,c1mm3hdfcs78obhxmhailzidx,K. Benzema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530575651,473,5,2,52,5,3kq9cckrnlogidldtdie2fkbl,0,100.9,29.2,2023-04-08T20:14:58.879Z,2023-04-09T09:31:17Z,4174014365,233,511,4174014323,56,Center,4174014325,346,,,,,,,,,,,,,,,,,c1mm3hdfcs78obhxmhailzidx,K. Benzema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530575609,511,5,2,52,5,74mcjsm72vr3l9pw2i4qfjchj,1,-0.9,70.8,2023-04-08T20:14:58.879Z,2023-04-09T09:31:18Z,4174014359,233,473,4174014093,56,Back,4174014097,346,,,,,,,,,,,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530575783,512,1,2,52,16,74mcjsm72vr3l9pw2i4qfjchj,1,4.8,47,2023-04-08T20:15:10.600Z,2023-04-09T09:31:25Z,4174014981,141,36.9,4174014983,212,23.8,4174015183,189,,4174014977,56,Back,4174014991,237,,4174014979,140,26.5,4174014985,213,6.0,4174014975,124,,76r2yw3wtql61qh5l0yumdn85,Pepe Reina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530592435,756,1,2,52,17,74mcjsm72vr3l9pw2i4qfjchj,1,27.6,37.1,2023-04-08T20:15:10.865Z,2023-04-09T09:32:15Z,4174105013,189,,4174105005,141,62.5,4174105009,213,1.0,4174105007,212,21.0,4174105001,56,Back,4174105003,140,39.0,4175779743,178,,,,,7c2qwyzh82a45s25zmdahrd91,A. Mandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530575787,513,1,2,52,19,74mcjsm72vr3l9pw2i4qfjchj,0,39.9,62.5,2023-04-08T20:15:13.665Z,2023-04-09T09:32:14Z,4174015009,140,39.7,4175779671,178,,4174015013,212,3.1,4174015051,233,474,4174015011,141,67.0,4174015015,213,1.6,4174015055,286,,4174015049,236,,5zoz3mjooujpv0wdcphyrztd6,Álex Baena,4174015007,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530575775,474,74,2,52,19,3kq9cckrnlogidldtdie2fkbl,1,61.3,33,2023-04-08T20:15:13.756Z,2023-04-09T09:32:19Z,4175779813,178,,4174014915,56,Center,4174015075,233,513,4174014917,285,,,,,,,,,,,,,,bf2pf3hs8gcvub4ivlve12ymt,Lucas Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530575795,475,49,2,52,22,3kq9cckrnlogidldtdie2fkbl,1,42.8,28.4,2023-04-08T20:15:16.136Z,2023-04-09T09:32:23Z,,,,,,,,,,,,,,,,,,,,,,,,,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530575817,476,1,2,52,22,3kq9cckrnlogidldtdie2fkbl,1,42.8,28.4,2023-04-08T20:15:16.236Z,2023-04-09T09:32:26Z,4174015201,213,2.4,4174015193,56,Back,4174015197,141,58.7,4174015199,212,29.0,4174015195,140,23.3,4175780043,178,,,,,,,,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530575889,477,1,2,52,26,3kq9cckrnlogidldtdie2fkbl,1,23,62.4,2023-04-08T20:15:19.949Z,2023-04-09T09:32:30Z,4174015625,213,3.6,4174015619,140,9.4,4175780141,178,,4174015621,141,52.6,4174015617,56,Back,4174015623,212,15.8,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530575917,478,1,2,52,32,3kq9cckrnlogidldtdie2fkbl,1,9.8,50.8,2023-04-08T20:15:25.833Z,2023-04-09T09:32:34Z,4174015827,213,4.8,4174015823,141,10.2,4174015821,140,11.5,4174015819,56,Back,4175780331,178,,4174015825,212,27.7,,,,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530575957,479,1,2,52,34,3kq9cckrnlogidldtdie2fkbl,1,11.5,10.2,2023-04-08T20:15:28.538Z,2023-04-09T09:32:40Z,4174016065,212,10.2,4174016063,141,6.4,4175780435,178,,4174016059,56,Back,4174016061,140,20.9,4174016067,213,6.0,,,,,,,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530575985,480,1,2,52,38,3kq9cckrnlogidldtdie2fkbl,1,11.5,14.5,2023-04-08T20:15:32.595Z,2023-04-09T09:32:44Z,4174016259,56,Back,4174016263,141,22.8,4174016261,140,3.7,4174016267,213,2.5,4174016265,212,9.9,4175780585,178,,,,,,,,bf2pf3hs8gcvub4ivlve12ymt,Lucas Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530576029,481,1,2,52,40,3kq9cckrnlogidldtdie2fkbl,1,2.4,22.9,2023-04-08T20:15:34.556Z,2023-04-09T09:32:50Z,4174016489,155,,4174016493,140,48.6,4174016491,56,Back,4174016497,212,49.1,4175780819,178,,4174016499,213,6.1,4174016495,141,12.0,4174016501,1,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530576039,482,61,2,52,44,3kq9cckrnlogidldtdie2fkbl,0,47.4,8.9,2023-04-08T20:15:38.445Z,2023-04-09T09:33:48Z,4175782977,178,,4174016537,56,Back,,,,,,,,,,,,,,,,,,,127eg3g8ig8j7obxtyc2tl8t1,Marco Asensio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530576051,514,49,2,52,48,74mcjsm72vr3l9pw2i4qfjchj,1,32,73.4,2023-04-08T20:15:42.601Z,2023-04-09T09:33:57Z,,,,,,,,,,,,,,,,,,,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530576087,515,1,2,52,48,74mcjsm72vr3l9pw2i4qfjchj,1,32,73.1,2023-04-08T20:15:42.688Z,2023-04-09T09:34:01Z,4174016787,140,33.2,4175783581,178,,4174016791,212,13.5,4174016793,213,4.8,4174016789,141,53.4,4174016785,56,Back,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530576097,516,1,2,52,51,74mcjsm72vr3l9pw2i4qfjchj,1,32.7,55.2,2023-04-08T20:15:44.862Z,2023-04-09T09:34:05Z,4174016843,140,36.6,4174016839,56,Back,4174016851,212,27.4,4175783721,178,,4174016847,141,95.0,4174016855,213,1.4,,,,,,,7c2qwyzh82a45s25zmdahrd91,A. Mandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530576111,517,1,2,52,52,74mcjsm72vr3l9pw2i4qfjchj,1,36.6,95,2023-04-08T20:15:46.407Z,2023-04-09T09:34:10Z,4174016921,140,49.1,4174016923,141,92.6,4174016925,212,13.2,4175783919,178,,4174016919,56,Back,4174016927,213,6.2,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530576167,518,1,2,52,53,74mcjsm72vr3l9pw2i4qfjchj,1,49.1,92.6,2023-04-08T20:15:47.759Z,2023-04-09T09:34:16Z,4175784157,178,,4174017215,213,4.2,4174017207,56,Back,4174017209,140,42.2,4174017211,141,75.2,4174017213,212,13.9,,,,,,,5zoz3mjooujpv0wdcphyrztd6,Álex Baena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530576207,519,1,2,52,58,74mcjsm72vr3l9pw2i4qfjchj,1,50.8,75.8,2023-04-08T20:15:52.570Z,2023-04-09T09:34:20Z,4174017449,140,57.1,4174017455,213,1.1,4175784361,178,,4174017453,212,13.9,4174017451,141,93.8,4174017447,56,Left,,,,,,,dhtb9gizk25k1u3h0b7xgy4tl,G. Lo Celso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530576231,520,1,2,53,1,74mcjsm72vr3l9pw2i4qfjchj,1,57.5,86.3,2023-04-08T20:15:55.584Z,2023-04-09T09:34:24Z,4174017595,56,Back,4174017599,141,32.8,4175784461,178,,4174017605,1,,4174017601,212,38.5,4174017603,213,4.4,4174017597,140,45.5,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530576261,521,1,2,53,5,74mcjsm72vr3l9pw2i4qfjchj,1,43.4,29.5,2023-04-08T20:15:58.955Z,2023-04-09T09:34:29Z,4175784637,178,,4174017763,56,Back,4174017771,213,1.5,4174017767,141,43.4,4174017769,212,9.5,4174017765,140,44.1,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530576265,522,50,2,53,6,74mcjsm72vr3l9pw2i4qfjchj,1,44.2,43.8,2023-04-08T20:15:59.916Z,2023-04-09T09:34:37Z,4174017793,286,,4174017791,56,Back,4174017941,233,483,,,,,,,,,,,,,,,,9m2qujt0h0zrd0n1akjqjo0r9,Manu Trigueros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530576285,483,7,2,53,6,3kq9cckrnlogidldtdie2fkbl,1,55.8,56.2,2023-04-08T20:16:00.458Z,2023-04-09T09:34:40Z,4175785127,178,,4174017879,285,,4174017877,56,Center,4174017915,233,522,4174772173,384,,,,,,,,,,,i48mf81fxn2af1xxjzfi8gr9,Dani Ceballos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530576291,484,49,2,53,8,3kq9cckrnlogidldtdie2fkbl,1,66.2,56.5,2023-04-08T20:16:01.885Z,2023-04-09T09:34:45Z,,,,,,,,,,,,,,,,,,,,,,,,,c1mm3hdfcs78obhxmhailzidx,K. Benzema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530576311,485,1,2,53,10,3kq9cckrnlogidldtdie2fkbl,1,75.5,55,2023-04-08T20:16:04.078Z,2023-04-09T09:34:54Z,4174017995,212,13.5,4174017997,213,0.5,4175785447,178,,4174019161,154,,4174019159,210,13,4174017993,141,63.9,4174017989,56,Center,4174017991,140,87.0,c1mm3hdfcs78obhxmhailzidx,K. Benzema,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2530576319,486,13,2,53,11,3kq9cckrnlogidldtdie2fkbl,1,88,62.9,2023-04-08T20:16:05.336Z,2023-04-09T09:34:54Z,4174018029,22,,4174018293,20,,4174019207,29,,4174019217,103,5.6,4174019223,231,52.0,4174019219,328,,4174019215,102,57.3,4174018033,56,Center,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,4174019221,230,98.6,4175785603,178,4174019205,83,,4174775977,17,,4174019209,154,,,4174019211,55,,485,,,,,,,,,,,,,,,,,,,,,,
2530576339,487,5,2,53,12,3kq9cckrnlogidldtdie2fkbl,0,100.7,58.3,2023-04-08T20:16:06.245Z,2023-04-09T09:34:57Z,4174018181,233,523,4174018147,346,,4174018145,56,Center,,,,,,,,,,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530576345,523,5,2,53,12,74mcjsm72vr3l9pw2i4qfjchj,1,-0.7,41.7,2023-04-08T20:16:06.245Z,2023-04-09T09:34:57Z,4174018165,56,Back,4174018167,346,,4174018173,233,487,,,,,,,,,,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530576667,524,1,2,53,31,74mcjsm72vr3l9pw2i4qfjchj,1,4.2,44.9,2023-04-08T20:16:25.520Z,2023-04-09T09:35:14Z,4174019803,124,,4174019807,140,13.4,4174019817,237,,4174019805,56,Back,4174019809,141,33.4,4174103027,189,,4174019813,213,5.6,4174019811,212,12.4,76r2yw3wtql61qh5l0yumdn85,Pepe Reina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530592091,755,61,2,53,33,74mcjsm72vr3l9pw2i4qfjchj,1,13.8,32.9,2023-04-08T20:16:26.932Z,2023-04-09T09:35:12Z,4174103627,189,,4174103361,56,Back,4175786333,178,,,,,,,,,,,,,,,,,9m2qujt0h0zrd0n1akjqjo0r9,Manu Trigueros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530576683,525,1,2,53,34,74mcjsm72vr3l9pw2i4qfjchj,1,13.4,41,2023-04-08T20:16:28.522Z,2023-04-09T09:35:11Z,4174019865,213,1.7,4175786299,178,,4174019857,56,Back,4174019859,140,11.5,4174019861,141,62.3,4174019863,212,14.6,,,,,,,7c2qwyzh82a45s25zmdahrd91,A. Mandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530576717,526,1,2,53,38,74mcjsm72vr3l9pw2i4qfjchj,1,13.7,64.3,2023-04-08T20:16:31.991Z,2023-04-09T09:35:18Z,4174020039,1,,4174020035,212,38.3,4174020027,56,Back,4174020037,213,5.1,4175786585,178,,4174020031,140,26.2,4174020033,141,11.4,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530576757,528,1,2,53,41,74mcjsm72vr3l9pw2i4qfjchj,1,24,3.7,2023-04-08T20:16:35.359Z,2023-04-09T09:35:21Z,4174020241,141,3.5,4174020243,212,12.9,4174020237,140,36.3,4174020245,213,6.3,4175786709,178,,4174020231,56,Back,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530576763,529,4,2,53,43,74mcjsm72vr3l9pw2i4qfjchj,1,39.6,8.6,2023-04-08T20:16:37.682Z,2023-04-09T09:35:32Z,4174020263,265,,4174020261,152,,4174020259,56,Back,4174020257,13,,4174020437,233,488,4174020265,286,,,,,,,,dhtb9gizk25k1u3h0b7xgy4tl,G. Lo Celso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530576787,488,4,2,53,43,3kq9cckrnlogidldtdie2fkbl,0,60.4,91.4,2023-04-08T20:16:37.683Z,2023-04-09T09:35:31Z,4174020471,233,529,4174020407,56,Left,4174020405,13,,4174020409,152,,4175787121,178,,4174020411,265,,4174020413,285,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530576907,530,1,2,53,57,74mcjsm72vr3l9pw2i4qfjchj,1,44.2,19.2,2023-04-08T20:16:51.619Z,2023-04-09T09:35:36Z,4174021037,152,,4174021045,212,9.5,4175787343,178,,4174021047,213,5.1,4174021043,141,6.0,4174021041,140,47.3,4174021039,56,Back,4174021035,5,,9m2qujt0h0zrd0n1akjqjo0r9,Manu Trigueros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
