id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/13/value,keyPass,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2509500963,116,49,1,10,50,3kq9cckrnlogidldtdie2fkbl,1,26,69.1,2023-02-18T20:12:40.583Z,2023-02-19T15:23:43Z,,,,,,,,,,,,,,,,,,,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509501059,117,1,1,10,52,3kq9cckrnlogidldtdie2fkbl,1,25.1,78.1,2023-02-18T20:12:43.308Z,2023-02-19T08:49:36Z,4042861495,178,,4041635375,212,14.7,4041635377,213,0.9,4041635371,140,33.3,4041635369,56,Back,4041635373,141,95.7,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509501081,118,1,1,10,57,3kq9cckrnlogidldtdie2fkbl,1,51.5,88.4,2023-02-18T20:12:48.406Z,2023-02-19T08:49:39Z,4041635487,56,Center,4041635499,141,69.9,4041635511,213,4.8,4041635505,212,12.6,4042861561,178,,4041635493,140,52.7,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509501159,119,1,1,11,0,3kq9cckrnlogidldtdie2fkbl,1,46.6,69,2023-02-18T20:12:51.188Z,2023-02-19T08:49:41Z,4041635921,213,4.8,4041635919,212,14.5,4041635917,141,47.8,4041635915,140,47.8,4041635913,56,Back,4042861603,178,,,,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509501253,120,1,1,11,5,3kq9cckrnlogidldtdie2fkbl,1,53.9,54.9,2023-02-18T20:12:55.738Z,2023-02-19T08:49:45Z,4042861691,178,,4041636383,141,12.8,4041636377,155,,4041636379,56,Right,4041636385,212,32.5,4041636389,1,,4041636381,140,68.6,4041636387,213,5.2,diod1hv5hv7v7z7mfleev1txx,L. Modrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509501297,121,1,1,11,12,3kq9cckrnlogidldtdie2fkbl,1,69.6,34.3,2023-02-18T20:13:02.588Z,2023-02-19T08:49:51Z,4041636565,56,Center,4041636567,140,65.7,4041636569,141,42.4,4041636573,213,2.2,4042861795,178,,4041636571,212,6.9,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509501323,122,1,1,11,14,3kq9cckrnlogidldtdie2fkbl,1,66.4,38.8,2023-02-18T20:13:05.093Z,2023-02-19T08:49:54Z,4041636731,155,,4041636737,140,74.0,4041636749,213,5.0,4041636741,141,4.6,4041636745,212,24.6,4041636733,56,Right,4042861867,178,,,,,diod1hv5hv7v7z7mfleev1txx,L. Modrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509501331,123,1,1,11,17,3kq9cckrnlogidldtdie2fkbl,0,75.5,5.6,2023-02-18T20:13:07.889Z,2023-02-19T08:49:59Z,4041636779,141,8.0,4041636775,140,78.0,4041636773,56,Right,4041637131,233,93,4042861993,178,,4041636781,212,3.1,4041636785,213,0.6,,,,7o4nc6jwsi3quvnwinstqwyj9,Nacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509501353,92,61,1,11,17,2l0ldgiwsgb8d6y3z0sfgjzyj,1,18.5,91.1,2023-02-18T20:13:08.144Z,2023-02-19T08:50:03Z,4041636895,56,Back,4042862083,178,,,,,,,,,,,,,,,,,,,,d34tmogp5h4rwuo3pcxtwp0fe,Manu Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509501383,124,1,1,11,20,3kq9cckrnlogidldtdie2fkbl,0,90,9.7,2023-02-18T20:13:10.519Z,2023-02-19T08:50:08Z,4041637185,286,,4041637049,141,9.4,4041637047,140,87.5,4041637045,56,Right,4041637051,212,2.6,4041637183,236,,4042862201,178,,4041637373,233,93,diod1hv5hv7v7z7mfleev1txx,L. Modrić,4041637053,213,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509501397,93,74,1,11,20,2l0ldgiwsgb8d6y3z0sfgjzyj,1,14.4,94.4,2023-02-18T20:13:10.626Z,2023-02-19T08:50:11Z,4041637137,233,124,4042862265,178,,4041637097,285,,4041637095,56,Back,,,,,,,,,,,,,d34tmogp5h4rwuo3pcxtwp0fe,Manu Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509501429,94,5,1,11,20,2l0ldgiwsgb8d6y3z0sfgjzyj,0,12.1,101,2023-02-18T20:13:11.164Z,2023-02-19T08:50:14Z,4041637239,347,,4041637611,233,125,4041637235,56,Back,,,,,,,,,,,,,,,,d34tmogp5h4rwuo3pcxtwp0fe,Manu Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509501491,125,5,1,11,20,3kq9cckrnlogidldtdie2fkbl,1,87.9,-1,2023-02-18T20:13:11.164Z,2023-02-19T08:50:14Z,4041637567,347,,4041637565,56,Right,4041637589,233,94,,,,,,,,,,,,,,,,diod1hv5hv7v7z7mfleev1txx,L. Modrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509501515,126,1,1,11,24,3kq9cckrnlogidldtdie2fkbl,1,89.3,0,2023-02-18T20:13:15.110Z,2023-02-19T08:50:19Z,4041637685,213,2.8,4041637681,141,8.8,4041637675,107,,4041637679,140,70.0,4041637677,56,Right,4041637683,212,21.3,,,,,,,diod1hv5hv7v7z7mfleev1txx,L. Modrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509501561,127,1,1,11,28,3kq9cckrnlogidldtdie2fkbl,1,71.6,14,2023-02-18T20:13:19.025Z,2023-02-19T08:50:23Z,4041637887,212,34.4,4041637881,56,Center,4041637889,213,2.1,4041637885,141,58.1,4041637891,1,,4041637883,140,55.6,4042862627,178,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509501597,128,1,1,11,31,3kq9cckrnlogidldtdie2fkbl,1,57.9,61.2,2023-02-18T20:13:22.339Z,2023-02-19T08:50:28Z,4041638023,56,Center,4042862817,178,,4041638029,212,12.7,4041638027,141,76.7,4041638031,213,1.0,4041638025,140,64.7,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509501633,129,1,1,11,34,3kq9cckrnlogidldtdie2fkbl,1,65.9,79.9,2023-02-18T20:13:25.116Z,2023-02-19T08:50:31Z,4041638247,56,Left,4042862887,178,,4041638249,140,72.0,4041638255,213,1.0,4041638251,141,95.0,4041638253,212,12.1,,,,,,,i48mf81fxn2af1xxjzfi8gr9,Dani Ceballos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509501653,130,1,1,11,36,3kq9cckrnlogidldtdie2fkbl,1,72,95,2023-02-18T20:13:27.236Z,2023-02-19T08:50:35Z,4041638355,141,87.4,4041638359,213,4.7,4041638357,212,5.2,4041638351,56,Left,4042862995,178,,4041638353,140,72.1,,,,,,,6w5wyari2p4bh2zzy2x2f6hg5,D. Alaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509501675,131,1,1,11,37,3kq9cckrnlogidldtdie2fkbl,1,72,89.1,2023-02-18T20:13:28.500Z,2023-02-19T08:50:39Z,4041638473,140,69.1,4041638469,56,Left,4041638483,213,2.0,4041638477,141,98.1,4041638479,212,6.8,4042863167,178,,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509501713,132,1,1,11,40,3kq9cckrnlogidldtdie2fkbl,1,68.7,96.8,2023-02-18T20:13:30.620Z,2023-02-19T08:50:43Z,4041638679,56,Left,4041638685,212,4.5,4041638687,213,0.2,4041638681,140,72.9,4041638683,141,98.1,4042863305,178,,,,,,,,6w5wyari2p4bh2zzy2x2f6hg5,D. Alaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509960653,1310,83,1,11,41,2l0ldgiwsgb8d6y3z0sfgjzyj,1,32.4,3.2,2023-02-18T20:13:32.339Z,2023-02-19T15:39:22Z,4044028043,399,246333,,,,,,,,,,,,,,,,,,,,,,9xbo6c8uq29ueuyinngjjiaj9,Rubén García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509501717,133,50,1,11,43,3kq9cckrnlogidldtdie2fkbl,1,67.8,97.8,2023-02-18T20:13:33.962Z,2023-02-19T08:51:37Z,4041638705,56,Left,4041638707,286,,4041638867,233,95,,,,,,,,,,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509501729,95,7,1,11,43,2l0ldgiwsgb8d6y3z0sfgjzyj,1,32.2,2.2,2023-02-18T20:13:34.363Z,2023-02-19T08:51:42Z,4041638791,167,,4041638793,56,Back,4041638795,285,,4042864543,178,,4042068691,385,,4041638859,233,133,,,,,,,9xbo6c8uq29ueuyinngjjiaj9,Rubén García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509501735,96,5,1,11,44,2l0ldgiwsgb8d6y3z0sfgjzyj,0,32.8,-1.3,2023-02-18T20:13:34.772Z,2023-02-19T08:51:51Z,4041639581,233,134,4041638819,56,Back,4041638827,347,,,,,,,,,,,,,,,,,9xbo6c8uq29ueuyinngjjiaj9,Rubén García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509501873,134,5,1,11,44,3kq9cckrnlogidldtdie2fkbl,1,67.2,101.3,2023-02-18T20:13:34.772Z,2023-02-19T08:51:51Z,4041639569,233,96,4041639547,347,,4041639545,56,Left,,,,,,,,,,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509502033,135,1,1,12,2,3kq9cckrnlogidldtdie2fkbl,1,67.1,100,2023-02-18T20:13:53.149Z,2023-02-19T08:51:56Z,4041640403,212,5.5,4041640395,107,,4041640399,140,68.4,4041640397,56,Left,4041640405,213,5.0,4041640401,141,93.9,,,,,,,6w5wyari2p4bh2zzy2x2f6hg5,D. Alaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509502035,136,3,1,12,4,3kq9cckrnlogidldtdie2fkbl,0,65.4,94.7,2023-02-18T20:13:55.223Z,2023-02-19T08:52:35Z,4042069105,464,,4042864965,178,,4041640415,286,,4041640617,233,97,4041640413,56,Left,,,,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509502061,97,7,1,12,4,2l0ldgiwsgb8d6y3z0sfgjzyj,1,34.6,5.3,2023-02-18T20:13:55.306Z,2023-02-19T08:52:29Z,4041640597,233,136,4041640533,285,,4042865585,178,,4041640531,56,Back,4042069293,385,,4041640529,167,,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509502067,137,61,1,12,4,3kq9cckrnlogidldtdie2fkbl,1,65.3,93.5,2023-02-18T20:13:55.381Z,2023-02-19T08:52:50Z,4041640559,56,Left,4042866121,178,,,,,,,,,,,,,,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509502079,98,5,1,12,5,2l0ldgiwsgb8d6y3z0sfgjzyj,1,33.1,-1.7,2023-02-18T20:13:55.936Z,2023-02-19T08:52:54Z,4041641333,233,138,4041640635,347,,4041640633,56,Back,,,,,,,,,,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509502083,138,5,1,12,5,3kq9cckrnlogidldtdie2fkbl,0,66.9,101.7,2023-02-18T20:13:55.936Z,2023-02-19T08:52:54Z,4041641347,233,98,4041640643,347,,4041640641,56,Left,,,,,,,,,,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509502311,99,1,1,12,19,2l0ldgiwsgb8d6y3z0sfgjzyj,1,33,0,2023-02-18T20:14:09.862Z,2023-02-19T08:53:07Z,4041641833,212,5.9,4041642245,189,,4041641831,141,7.1,4041641825,107,,4041641829,140,34.1,4041641827,56,Back,4041641835,213,1.4,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509502315,100,61,1,12,21,2l0ldgiwsgb8d6y3z0sfgjzyj,1,34.1,7,2023-02-18T20:14:12.282Z,2023-02-19T08:53:10Z,4041641855,56,Back,4041642341,189,,4042866643,178,,,,,,,,,,,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509502323,139,49,1,12,26,3kq9cckrnlogidldtdie2fkbl,1,18.9,78.1,2023-02-18T20:14:17.015Z,2023-02-19T08:53:21Z,,,,,,,,,,,,,,,,,,,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509502357,140,1,1,12,28,3kq9cckrnlogidldtdie2fkbl,0,4.7,90.9,2023-02-18T20:14:18.887Z,2023-02-19T08:53:26Z,4042867009,178,,4041642101,212,26.6,4041642095,56,Back,4041642097,140,29.2,4041642105,1,,4041642099,141,100.0,4041642093,157,,4041642103,213,0.3,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509502385,101,5,1,12,30,2l0ldgiwsgb8d6y3z0sfgjzyj,1,71.9,-1,2023-02-18T20:14:20.839Z,2023-02-19T08:53:31Z,4041642225,56,Right,4041642229,347,,4041642251,233,141,,,,,,,,,,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509502363,141,5,1,12,30,3kq9cckrnlogidldtdie2fkbl,0,28.1,101,2023-02-18T20:14:20.839Z,2023-02-19T08:53:31Z,4041642275,233,101,4041642137,347,,4041642135,56,Back,,,,,,,,,,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509502489,102,1,1,12,38,2l0ldgiwsgb8d6y3z0sfgjzyj,1,74.2,0,2023-02-18T20:14:28.754Z,2023-02-19T08:55:25Z,4041642855,56,Right,4041642865,1,,4041642859,141,11.2,4041642861,212,21.8,4041642857,140,55.1,4041642863,213,2.7,4041642853,107,,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509502501,103,1,1,12,40,2l0ldgiwsgb8d6y3z0sfgjzyj,1,54.9,11.3,2023-02-18T20:14:31.439Z,2023-02-19T08:55:29Z,4042869859,178,,4041642939,212,4.3,4041642937,141,13.7,4041642935,140,58.7,4041642941,213,0.4,4041642933,56,Right,,,,,,,7ms6l8qho3p4jm1soleldqvv9,Unai García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509502591,104,1,1,12,41,2l0ldgiwsgb8d6y3z0sfgjzyj,1,58.7,13.7,2023-02-18T20:14:32.030Z,2023-02-19T08:55:34Z,4042869947,178,,4041643365,56,Back,4041643369,141,39.5,4041643367,140,34.5,4041643373,213,2.5,4041643371,212,30.9,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509502693,105,1,1,12,48,2l0ldgiwsgb8d6y3z0sfgjzyj,1,36.8,54.3,2023-02-18T20:14:39.315Z,2023-02-19T08:55:37Z,4041643875,212,20.8,4041643871,140,41.9,4041643877,213,5.0,4042870015,178,,4041643873,141,24.7,4041643869,56,Back,,,,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509963191,1523,83,1,12,53,3kq9cckrnlogidldtdie2fkbl,1,46.5,74.5,2023-02-18T20:14:44.143Z,2023-02-19T15:41:31Z,4044041187,399,163711,,,,,,,,,,,,,,,,,,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509502757,106,1,1,12,53,2l0ldgiwsgb8d6y3z0sfgjzyj,1,53,23.3,2023-02-18T20:14:44.185Z,2023-02-19T08:55:41Z,4042870127,178,,4041644133,212,54.2,4041644117,155,,4041644119,196,,4041644125,140,72.4,4041644137,1,,4041644129,141,97.1,4041644135,213,1.2,7ms6l8qho3p4jm1soleldqvv9,Unai García,4041644121,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509502761,107,61,1,12,57,2l0ldgiwsgb8d6y3z0sfgjzyj,0,72.4,97.1,2023-02-18T20:14:47.827Z,2023-02-19T08:55:48Z,4042870269,388,,4042870267,15,,4041644145,56,Left,,,,,,,,,,,,,,,,96cbv23es0gucmd2v0qvk3iwa,A. Ezzalzouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509502771,108,5,1,12,57,2l0ldgiwsgb8d6y3z0sfgjzyj,0,72.6,101.4,2023-02-18T20:14:48.264Z,2023-02-19T08:55:56Z,4041644365,233,142,4041644193,56,Left,4041644195,347,,,,,,,,,,,,,,,,,96cbv23es0gucmd2v0qvk3iwa,A. Ezzalzouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509502805,142,5,1,12,57,3kq9cckrnlogidldtdie2fkbl,1,27.4,-1.4,2023-02-18T20:14:48.264Z,2023-02-19T08:55:56Z,4041644359,347,,4041644353,56,Back,4041644355,233,108,,,,,,,,,,,,,,,,diod1hv5hv7v7z7mfleev1txx,L. Modrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509502983,143,1,1,13,16,3kq9cckrnlogidldtdie2fkbl,1,29.4,0,2023-02-18T20:15:07.066Z,2023-02-19T08:56:01Z,4041645235,141,9.2,4041645229,107,,4041645239,213,0.5,4041645231,56,Back,4041645237,212,15.2,4041645233,140,42.3,,,,,,,7o4nc6jwsi3quvnwinstqwyj9,Nacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509502997,144,1,1,13,17,3kq9cckrnlogidldtdie2fkbl,0,42.3,9.2,2023-02-18T20:15:08.290Z,2023-02-19T08:56:07Z,4041645303,141,15.2,4041645305,212,18.0,4041645301,140,59.0,4041645307,213,0.2,4041645299,56,Right,4041645297,3,,4042870631,388,,,,,diod1hv5hv7v7z7mfleev1txx,L. Modrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509502993,109,49,1,13,19,2l0ldgiwsgb8d6y3z0sfgjzyj,1,41.5,80.7,2023-02-18T20:15:10.272Z,2023-02-19T08:56:12Z,,,,,,,,,,,,,,,,,,,,,,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509503053,110,1,1,13,19,2l0ldgiwsgb8d6y3z0sfgjzyj,1,41.5,80.7,2023-02-18T20:15:10.280Z,2023-02-19T08:56:16Z,4041645671,213,4.5,4041645669,212,12.8,4041645667,141,62.3,4041645665,140,39.0,4041645663,56,Back,4042870833,178,,,,,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509503063,111,1,1,13,23,2l0ldgiwsgb8d6y3z0sfgjzyj,1,36.9,56.3,2023-02-18T20:15:14.024Z,2023-02-19T08:56:21Z,4041645721,213,4.3,4041645719,212,11.1,4041645717,141,41.3,4041645715,140,32.7,4041645713,56,Back,4042870923,178,,,,,,,,7ms6l8qho3p4jm1soleldqvv9,Unai García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509503175,112,1,1,13,24,2l0ldgiwsgb8d6y3z0sfgjzyj,1,32.7,41.3,2023-02-18T20:15:15.153Z,2023-02-19T08:56:25Z,4041646271,213,2.9,4041646263,56,Back,4042870995,178,,4041646269,212,21.0,4041646267,141,47.9,4041646265,140,13.2,,,,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509503259,113,1,1,13,32,2l0ldgiwsgb8d6y3z0sfgjzyj,1,11.8,44.5,2023-02-18T20:15:23.488Z,2023-02-19T08:56:28Z,4041646693,212,39.8,4041646695,213,5.6,4041646687,56,Back,4041646689,140,40.7,4041646685,155,,4041646697,1,,4041646691,141,6.7,4042871047,178,,amjegysk3et638l4od103c7o5,Sergio Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509503265,114,1,1,13,38,2l0ldgiwsgb8d6y3z0sfgjzyj,0,53.2,3.1,2023-02-18T20:15:28.791Z,2023-02-19T08:56:38Z,4041646723,140,56.3,4041646725,141,13.3,4041646729,213,1.1,4041646721,56,Right,4041646727,212,7.7,4042871257,178,,,,,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509503271,145,49,1,13,39,3kq9cckrnlogidldtdie2fkbl,1,42.2,86.5,2023-02-18T20:15:30.427Z,2023-02-19T08:56:44Z,,,,,,,,,,,,,,,,,,,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509503283,146,1,1,13,39,3kq9cckrnlogidldtdie2fkbl,1,42.2,86.5,2023-02-18T20:15:30.473Z,2023-02-19T08:56:49Z,4041646831,140,52.6,4041646837,213,0.1,4042871439,178,,4041646829,56,Left,4041646835,212,11.0,4041646833,141,88.0,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509503293,147,1,1,13,41,3kq9cckrnlogidldtdie2fkbl,0,51.3,88,2023-02-18T20:15:31.786Z,2023-02-19T08:56:53Z,4041646883,213,0,4041646873,56,Left,4041646983,233,115,4041646877,140,53.1,4041646879,141,88.0,4041646989,286,,4042871547,178,,4041646881,212,1.9,i48mf81fxn2af1xxjzfi8gr9,Dani Ceballos,4041646981,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509503305,115,74,1,13,41,2l0ldgiwsgb8d6y3z0sfgjzyj,1,44.9,15.2,2023-02-18T20:15:31.829Z,2023-02-19T08:56:57Z,4041647005,233,147,4041646931,56,Back,4041646933,285,,4042871647,178,,,,,,,,,,,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509503301,148,61,1,13,41,3kq9cckrnlogidldtdie2fkbl,1,52.1,87.8,2023-02-18T20:15:31.939Z,2023-02-19T08:57:14Z,4041646927,56,Left,4042871943,178,,,,,,,,,,,,,,,,,,,,i48mf81fxn2af1xxjzfi8gr9,Dani Ceballos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509503313,116,61,1,13,41,2l0ldgiwsgb8d6y3z0sfgjzyj,1,44.9,15.2,2023-02-18T20:15:32.105Z,2023-02-19T08:57:25Z,4042872123,178,,4041646963,56,Back,,,,,,,,,,,,,,,,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509503323,117,49,1,13,42,2l0ldgiwsgb8d6y3z0sfgjzyj,1,45.3,19.1,2023-02-18T20:15:32.938Z,2023-02-19T08:57:34Z,,,,,,,,,,,,,,,,,,,,,,,,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509503369,118,1,1,13,42,2l0ldgiwsgb8d6y3z0sfgjzyj,1,45.3,19.1,2023-02-18T20:15:32.970Z,2023-02-19T08:57:39Z,4041647291,141,28.6,4041647289,140,40.7,4041647287,56,Back,4041647295,213,2.2,4042872379,178,,4041647293,212,8.1,,,,,,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509503421,119,1,1,13,48,2l0ldgiwsgb8d6y3z0sfgjzyj,1,42.2,35.6,2023-02-18T20:15:38.679Z,2023-02-19T08:57:47Z,4041647553,140,37.3,4041647559,213,1.8,4041647551,56,Back,4041647557,212,18.7,4041647555,141,62.0,4042872549,178,,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509503461,120,1,1,13,50,2l0ldgiwsgb8d6y3z0sfgjzyj,1,34.8,66,2023-02-18T20:15:41.096Z,2023-02-19T08:57:49Z,4041647749,56,Back,4041647755,212,10.7,4041647751,140,37.6,4041647757,213,1.3,4042872615,178,,4041647753,141,81.2,,,,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509503539,121,1,1,13,52,2l0ldgiwsgb8d6y3z0sfgjzyj,1,39.5,87.5,2023-02-18T20:15:43.417Z,2023-02-19T08:57:56Z,4041648237,212,18.5,4041648239,213,0.4,4041648231,56,Left,4041648235,141,97.1,4041648233,140,56.0,4042872787,178,,,,,,,,d34tmogp5h4rwuo3pcxtwp0fe,Manu Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
