id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2473988851,74,1,1,7,34,3budh3j9xivsid3ptm8ptpy4k,1,22.5,64.7,2022-10-18T19:07:43.785Z,2022-10-19T10:01:13Z,3854593373,212,53.1,3854593363,155,,3854593367,56,Right,3854593377,1,,3854593375,213,5.4,3854593371,141,2.8,3854593365,196,,3854593369,140,53.3,bi8nrmyaxsgbhixw921fzvm5l,Catena,3855533417,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473988867,75,1,1,7,38,3budh3j9xivsid3ptm8ptpy4k,0,55.4,5.5,2022-10-18T19:07:47.808Z,2022-10-19T10:01:20Z,3854593463,212,2.8,3854593457,56,Right,3854593597,233,84,3854593459,140,57.7,3855533537,178,,3854593465,213,0.5,3854593461,141,7.5,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473988881,84,8,1,7,38,4ku8o6uf87yd8iecdalipo6wd,1,44.2,93.3,2022-10-18T19:07:47.987Z,2022-10-19T10:01:24Z,3854593537,56,Back,3855407095,385,,3855533675,178,,,,,,,,,,,,,,,,,ejcyvgclry4g5pc2rtptifphx,T. Lemar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473988973,76,5,1,7,39,3budh3j9xivsid3ptm8ptpy4k,1,58.7,-1.4,2022-10-18T19:07:48.702Z,2022-10-19T10:01:28Z,3854594057,56,Right,3854594059,347,,3854594165,233,85,,,,,,,,,,,,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473988917,85,5,1,7,39,4ku8o6uf87yd8iecdalipo6wd,0,41.3,101.4,2022-10-18T19:07:48.702Z,2022-10-19T10:01:29Z,3854593743,347,,3854594211,233,76,3854593739,56,Back,,,,,,,,,,,,,,,,ejcyvgclry4g5pc2rtptifphx,T. Lemar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473989053,77,1,1,7,45,3budh3j9xivsid3ptm8ptpy4k,1,60.5,0,2022-10-18T19:07:54.962Z,2022-10-19T10:01:32Z,3854594557,140,41.6,3854594553,107,,3854594567,213,2.8,3854594555,56,Back,3854594561,141,7.9,3854594565,212,21.0,,,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473989139,78,1,1,7,48,3budh3j9xivsid3ptm8ptpy4k,1,39.6,18.7,2022-10-18T19:07:58.411Z,2022-10-19T10:01:39Z,3854595031,140,33.9,3854595035,212,16.7,3855534013,178,,3854595029,56,Back,3854595037,213,1.9,3854595033,141,41.7,,,,,,,lp63o37czdwete0smmu62k89,A. Mumin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473989193,79,1,1,7,51,3budh3j9xivsid3ptm8ptpy4k,1,35.8,51,2022-10-18T19:08:00.825Z,2022-10-19T10:01:41Z,3854595301,56,Back,3854595305,141,80.2,3854595309,213,1.2,3854595303,140,43.0,3855534067,178,,3854595307,212,21.2,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473989221,80,1,1,7,53,3budh3j9xivsid3ptm8ptpy4k,1,46.2,86.1,2022-10-18T19:08:03.209Z,2022-10-19T10:01:45Z,3854595483,140,57.0,3854595487,141,97.6,3854595491,213,0.6,3855534119,178,,3854595489,212,13.8,3854595481,56,Left,,,,,,,1ho7koiegfhsuevuum2meibu2,P. Ciss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473989293,81,1,1,7,55,3budh3j9xivsid3ptm8ptpy4k,1,56.8,97.6,2022-10-18T19:08:05.029Z,2022-10-19T10:01:49Z,3854595853,140,40.1,3855534199,178,,3854595857,212,19.1,3854595859,213,3.6,3854595851,56,Back,3854595855,141,86.3,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473989353,82,1,1,7,57,3budh3j9xivsid3ptm8ptpy4k,1,39.3,84.8,2022-10-18T19:08:06.942Z,2022-10-19T10:01:54Z,3854596217,213,4.2,3854596213,141,66.0,3854596209,56,Back,3854596211,140,31.8,3854596215,212,15.0,3855534303,178,,,,,,,,1ho7koiegfhsuevuum2meibu2,P. Ciss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473989397,83,1,1,8,0,3budh3j9xivsid3ptm8ptpy4k,0,30.5,59.2,2022-10-18T19:08:09.902Z,2022-10-19T10:01:57Z,3854596427,213,5.7,3854596423,141,21.4,3854596417,155,,3855534375,178,,3854596425,212,49.2,3854596421,140,70.4,3854596429,1,,3854596419,56,Center,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473989463,86,1,1,8,2,4ku8o6uf87yd8iecdalipo6wd,1,27.7,79.1,2022-10-18T19:08:12.123Z,2022-10-19T10:02:02Z,3854596829,212,19.8,3854596825,140,41.6,3854596821,3,,3854596831,213,0.7,3855534457,388,,3854596827,141,98.7,3854596823,56,Back,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473989477,87,1,1,8,5,4ku8o6uf87yd8iecdalipo6wd,1,41.6,98.7,2022-10-18T19:08:14.862Z,2022-10-19T10:02:07Z,3854596937,213,4.0,3854596923,140,33.3,3854596919,56,Back,3855534603,178,,3854596927,141,83.3,3854596933,212,13.6,,,,,,,ejcyvgclry4g5pc2rtptifphx,T. Lemar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473989485,88,49,1,8,6,4ku8o6uf87yd8iecdalipo6wd,1,33.2,83.3,2022-10-18T19:08:15.788Z,2022-10-19T10:02:12Z,,,,,,,,,,,,,,,,,,,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473989529,89,1,1,8,7,4ku8o6uf87yd8iecdalipo6wd,1,32.6,80.7,2022-10-18T19:08:16.886Z,2022-10-19T10:02:17Z,3854597213,212,10.9,3854597209,140,25.8,3854597207,56,Back,3854597211,141,68.6,3854597215,213,4.0,3855534839,178,,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473989571,90,1,1,8,9,4ku8o6uf87yd8iecdalipo6wd,1,25.7,68.6,2022-10-18T19:08:18.600Z,2022-10-19T10:02:21Z,3854597479,56,Back,3854597493,212,15.4,3855534891,178,,3854597489,141,48.7,3854597497,213,5.2,3854597485,140,32.8,,,,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473989649,91,1,1,8,10,4ku8o6uf87yd8iecdalipo6wd,1,34.3,48.8,2022-10-18T19:08:20.390Z,2022-10-19T10:02:25Z,3854597881,56,Back,3854597885,141,34.0,3854597889,213,3.8,3855534993,178,,3854597883,140,21.6,3854597887,212,16.7,,,,,,,59234as8h70fejyfm7492np3p,A. Witsel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473989769,92,1,1,8,13,4ku8o6uf87yd8iecdalipo6wd,1,20.8,27.7,2022-10-18T19:08:23.336Z,2022-10-19T10:02:28Z,3854598599,56,Right,3854598607,212,37.8,3854598595,155,,3854598611,1,,3854598603,140,53.9,3855535053,178,,3854598605,141,5.8,3854598609,213,5.9,av5g4nr853anks78vl6jh4s7p,S. Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473989797,93,1,1,8,19,4ku8o6uf87yd8iecdalipo6wd,0,65.7,7.7,2022-10-18T19:08:28.690Z,2022-10-19T10:02:33Z,3854598729,56,Center,3854598735,212,30.0,3854598731,140,80.2,3855535137,178,,3854598733,141,45.7,3854598737,213,1.0,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473989849,84,12,1,8,20,3budh3j9xivsid3ptm8ptpy4k,1,22.5,50.5,2022-10-18T19:08:30.029Z,2022-10-19T10:02:38Z,3854598985,141,91.2,3854598981,56,Back,3854598989,213,1.7,3854598987,212,27.8,3855535223,388,,3854598983,140,19.8,,,,,,,lp63o37czdwete0smmu62k89,A. Mumin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474179025,1267,43,1,8,23,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2022-10-18T19:08:32.641Z,2022-10-19T10:51:38Z,3855600621,144,82,3855600581,178,0,,,,,,,,,,,,,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473989855,85,49,1,8,23,3budh3j9xivsid3ptm8ptpy4k,1,19.4,91.4,2022-10-18T19:08:32.650Z,2022-10-19T10:02:42Z,,,,,,,,,,,,,,,,,,,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473989907,86,1,1,8,24,3budh3j9xivsid3ptm8ptpy4k,1,13.8,92.1,2022-10-18T19:08:33.665Z,2022-10-19T10:02:48Z,3854599311,141,78.1,3854599315,213,4.4,3854599307,56,Back,3855535471,178,,3854599309,140,10.6,3854599313,212,10.1,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473990081,87,1,1,8,26,3budh3j9xivsid3ptm8ptpy4k,1,6.5,81.4,2022-10-18T19:08:36.432Z,2022-10-19T10:02:52Z,3854600221,1,,3854600215,141,79.6,3854600211,56,Left,3854600219,213,6.3,3855535567,178,,3854600213,140,52.1,3854600209,155,,3854600217,212,47.9,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473990083,88,4,1,8,29,3budh3j9xivsid3ptm8ptpy4k,1,51.8,79.9,2022-10-18T19:08:38.982Z,2022-10-19T10:02:58Z,3854600235,295,,3854600241,286,,3854600239,152,,3854600301,233,94,3854600237,56,Left,3854600233,13,,,,,,,,8oc3lpz3xttrnwxk1fnnv7owl,R. Falcao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473990087,94,4,1,8,29,4ku8o6uf87yd8iecdalipo6wd,0,48.2,20.1,2022-10-18T19:08:38.983Z,2022-10-19T10:02:58Z,3854600249,13,,3854600347,233,88,3854600251,295,,3854600255,152,,3854600253,56,Back,3854600257,285,,3855535671,178,,,,,av5g4nr853anks78vl6jh4s7p,S. Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473990933,89,1,1,9,8,3budh3j9xivsid3ptm8ptpy4k,1,47.3,76.6,2022-10-18T19:09:17.921Z,2022-10-19T10:03:00Z,3854605031,56,Left,3854605035,141,94.1,3854605039,213,1.1,3854605029,152,,3854605037,212,13.3,3855535743,178,,3854605027,5,,3854605033,140,53.0,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473990999,90,1,1,9,11,3budh3j9xivsid3ptm8ptpy4k,1,46.7,84.6,2022-10-18T19:09:20.862Z,2022-10-19T10:03:06Z,3854605365,212,9.5,3854605361,140,38.3,3855535843,178,,3854605359,56,Back,3854605367,213,2.8,3854605363,141,89.9,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474179785,1338,43,1,9,12,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2022-10-18T19:09:21.936Z,2022-10-19T10:54:46Z,3855603453,178,0,3855603513,144,82,,,,,,,,,,,,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473991037,91,1,1,9,13,3budh3j9xivsid3ptm8ptpy4k,0,40.6,90.5,2022-10-18T19:09:23.331Z,2022-10-19T10:03:09Z,3855535937,178,,3854605537,212,35.2,3854605533,140,74.1,3854605541,1,,3854605535,141,90.5,3854605539,213,0.0,3854605529,56,Left,3854605525,155,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473991091,95,12,1,9,16,4ku8o6uf87yd8iecdalipo6wd,1,24.9,7.7,2022-10-18T19:09:25.755Z,2022-10-19T10:03:14Z,3854605839,56,Back,3854605869,15,,3854605845,212,9.6,3854605841,140,32.0,3854605917,167,,3855536109,388,,3854605847,213,5.6,3854605843,141,0.0,av5g4nr853anks78vl6jh4s7p,S. Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473991113,92,5,1,9,17,3budh3j9xivsid3ptm8ptpy4k,1,68.9,101.6,2022-10-18T19:09:26.645Z,2022-10-19T10:03:18Z,3854606033,233,96,3854605945,56,Left,3854605949,347,,,,,,,,,,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473991099,96,5,1,9,17,4ku8o6uf87yd8iecdalipo6wd,0,31.1,-1.6,2022-10-18T19:09:26.645Z,2022-10-19T10:03:18Z,3854605885,56,Back,3854605887,347,,3854606041,233,92,,,,,,,,,,,,,,,,av5g4nr853anks78vl6jh4s7p,S. Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473991457,93,1,1,9,27,3budh3j9xivsid3ptm8ptpy4k,1,67.9,100,2022-10-18T19:09:37.318Z,2022-10-19T10:03:23Z,3854607753,107,,3854607757,56,Back,3854607763,141,89.4,3854607771,1,,3854607765,212,26.2,3854607769,213,3.5,3854607759,140,44.2,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473991529,94,1,1,9,31,3budh3j9xivsid3ptm8ptpy4k,1,43.3,84.1,2022-10-18T19:09:41.268Z,2022-10-19T10:03:27Z,3854608229,141,46.4,3854608225,56,Back,3854608231,212,26.6,3855536435,178,,3854608227,140,36.5,3854608233,213,4.4,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473991587,95,1,1,9,34,3budh3j9xivsid3ptm8ptpy4k,1,35.8,35.8,2022-10-18T19:09:44.087Z,2022-10-19T10:03:32Z,3854608593,140,42.4,3855536531,178,,3854608589,56,Back,3854608597,212,22.7,3854608595,141,4.0,3854608599,213,5.0,,,,,,,lp63o37czdwete0smmu62k89,A. Mumin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473991647,96,1,1,9,37,3budh3j9xivsid3ptm8ptpy4k,1,43.9,4.8,2022-10-18T19:09:46.862Z,2022-10-19T10:03:36Z,3855536643,178,,3854608841,141,28.7,3854608845,212,27.5,3854608849,213,0.6,3854608833,56,Center,3854608837,140,65.0,,,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473991793,97,1,1,9,38,3budh3j9xivsid3ptm8ptpy4k,1,65.1,28.7,2022-10-18T19:09:48.281Z,2022-10-19T10:03:43Z,3854609637,140,76.4,3854609633,155,,3854609643,213,5.4,3855536781,178,,3854609635,56,Right,3854609641,212,18.7,3854609639,141,7.5,,,,8oc3lpz3xttrnwxk1fnnv7owl,R. Falcao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473991809,98,50,1,9,44,3budh3j9xivsid3ptm8ptpy4k,1,83.8,1.8,2022-10-18T19:09:53.650Z,2022-10-19T10:03:54Z,3854609725,286,,3854609855,233,97,3854609723,56,Right,,,,,,,,,,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473991805,97,7,1,9,44,4ku8o6uf87yd8iecdalipo6wd,1,16.2,98.2,2022-10-18T19:09:53.794Z,2022-10-19T10:03:58Z,3854609709,167,,3854609849,233,98,3854609713,285,,3855537225,178,,3855408589,385,,3854609711,56,Back,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473991815,98,5,1,9,44,4ku8o6uf87yd8iecdalipo6wd,0,16.2,101.6,2022-10-18T19:09:54.054Z,2022-10-19T10:04:03Z,3854610249,233,99,3854609773,56,Back,3854609775,347,,,,,,,,,,,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473991887,99,5,1,9,44,3budh3j9xivsid3ptm8ptpy4k,1,83.8,-1.6,2022-10-18T19:09:54.054Z,2022-10-19T10:04:02Z,3854610205,56,Right,3854610221,233,98,3854610207,347,,,,,,,,,,,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473991967,100,1,1,9,49,3budh3j9xivsid3ptm8ptpy4k,1,85.5,0,2022-10-18T19:09:58.946Z,2022-10-19T10:04:14Z,3854610653,107,,3854610663,213,2.3,3854610657,140,78.8,3854611967,210,15,3854610661,212,10.3,3854610659,141,9.0,3854610655,56,Right,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473991973,101,15,1,9,53,3budh3j9xivsid3ptm8ptpy4k,1,77.1,25,2022-10-18T19:10:03.185Z,2022-10-19T10:04:14Z,3854611981,80,,3854612023,147,46.2,3854612113,233,99,3854611983,29,,3854612021,146,98.8,3854610987,72,,3854611985,55,100,3854611989,102,47.8,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,3854612433,113,,3854610705,56,Center,3855537669,178,3854611993,215,,,3854610703,18,3854611991,103,13.9,3854610701,22,,,,,,,,,,,,,,,,,,,,,
2473991979,99,10,1,9,54,4ku8o6uf87yd8iecdalipo6wd,1,1.6,53.3,2022-10-18T19:10:04.204Z,2022-10-19T10:04:17Z,3854610755,182,,3854613659,381,,3854610753,178,,3854611367,233,101,3855409879,377,,3854613657,174,,3854610757,56,Back,,,,cfhk5255hz4wbs2zsrq219a6t,I. Grbić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473991995,100,52,1,9,56,4ku8o6uf87yd8iecdalipo6wd,1,0.6,52.8,2022-10-18T19:10:05.751Z,2022-10-19T10:04:20Z,3855537817,178,,3855409927,377,,,,,,,,,,,,,,,,,,,,cfhk5255hz4wbs2zsrq219a6t,I. Grbić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473992535,101,1,1,10,13,4ku8o6uf87yd8iecdalipo6wd,0,15.5,37.7,2022-10-18T19:10:23.101Z,2022-10-19T10:04:23Z,3854613917,213,0.3,3854613895,199,,3854613901,56,Back,3854613905,140,28.2,3854613913,141,44.2,3854619177,362,5,3854613915,212,14.0,,,,cfhk5255hz4wbs2zsrq219a6t,I. Grbić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473992921,102,68,1,10,39,4ku8o6uf87yd8iecdalipo6wd,1,0,0,2022-10-18T19:10:48.540Z,2022-10-19T10:04:35Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473992913,102,68,1,10,39,3budh3j9xivsid3ptm8ptpy4k,0,0,0,2022-10-18T19:10:48.549Z,2022-10-19T10:04:31Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473992977,103,52,1,10,40,4ku8o6uf87yd8iecdalipo6wd,1,15.4,47.2,2022-10-18T19:10:49.908Z,2022-10-19T10:04:39Z,3855410067,376,,3855538365,178,,,,,,,,,,,,,,,,,,,,cfhk5255hz4wbs2zsrq219a6t,I. Grbić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473993013,104,80,1,10,43,4ku8o6uf87yd8iecdalipo6wd,0,15.1,47.9,2022-10-18T19:10:52.995Z,2022-10-19T10:04:43Z,3855538467,178,,,,,,,,,,,,,,,,,,,,,,,cfhk5255hz4wbs2zsrq219a6t,I. Grbić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473993165,105,1,1,10,46,4ku8o6uf87yd8iecdalipo6wd,0,18.9,48.5,2022-10-18T19:10:55.565Z,2022-10-19T10:04:47Z,3854617351,1,,3854617349,213,0.5,3854617339,140,78.3,3855538553,178,,3854617335,155,,3854617341,141,100.0,3854617345,212,71.9,3854617337,56,Left,cfhk5255hz4wbs2zsrq219a6t,I. Grbić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473993369,103,5,1,10,51,3budh3j9xivsid3ptm8ptpy4k,1,23.2,-1.4,2022-10-18T19:11:00.872Z,2022-10-19T10:04:51Z,3854618397,56,Back,3854618401,347,,3854618509,233,106,,,,,,,,,,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473993171,106,5,1,10,51,4ku8o6uf87yd8iecdalipo6wd,0,76.8,101.4,2022-10-18T19:11:00.872Z,2022-10-19T10:04:51Z,3854617357,56,Left,3854617361,347,,3854618561,233,103,,,,,,,,,,,,,,,,cfhk5255hz4wbs2zsrq219a6t,I. Grbić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473993751,104,1,1,11,13,3budh3j9xivsid3ptm8ptpy4k,1,26.8,0,2022-10-18T19:11:22.752Z,2022-10-19T10:04:57Z,3854620459,56,Back,3854620463,141,7.9,3854620457,107,,3854620461,140,31.3,3854620465,212,8.2,3854620467,213,1.0,,,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473993795,105,1,1,11,14,3budh3j9xivsid3ptm8ptpy4k,0,31.4,8.1,2022-10-18T19:11:23.781Z,2022-10-19T10:05:03Z,3854620717,141,0.0,3854620713,56,Back,3855538985,178,,3854620719,212,13.7,3854620715,140,42.9,3854620721,213,5.8,,,,,,,9zgqiq6ksmits5apgsfk2yyfp,José Ángel Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473993801,106,5,1,11,16,3budh3j9xivsid3ptm8ptpy4k,0,42.6,-1.5,2022-10-18T19:11:26.256Z,2022-10-19T10:05:07Z,3854620747,347,,3854620745,56,Back,3854623907,233,107,,,,,,,,,,,,,,,,9zgqiq6ksmits5apgsfk2yyfp,José Ángel Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473994357,107,5,1,11,16,4ku8o6uf87yd8iecdalipo6wd,1,57.4,101.5,2022-10-18T19:11:26.256Z,2022-10-19T10:05:07Z,3854623783,347,,3854623817,233,106,3854623781,56,Left,,,,,,,,,,,,,,,,59234as8h70fejyfm7492np3p,A. Witsel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473994399,108,1,1,11,38,4ku8o6uf87yd8iecdalipo6wd,1,61.9,100,2022-10-18T19:11:48.111Z,2022-10-19T10:05:11Z,3854624033,213,5.1,3854624027,140,65.0,3854624023,107,,3854624029,141,89.6,3854624025,56,Left,3854624031,212,8.4,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473994421,109,1,1,11,39,4ku8o6uf87yd8iecdalipo6wd,1,65,89.6,2022-10-18T19:11:48.889Z,2022-10-19T10:05:17Z,3854624157,140,62.7,3854624163,213,2.0,3854624161,212,5.3,3855539333,178,,3854624213,156,,3854624159,141,96.5,3854624155,56,Left,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473994521,110,1,1,11,40,4ku8o6uf87yd8iecdalipo6wd,0,62.7,96.5,2022-10-18T19:11:49.838Z,2022-10-19T10:05:21Z,3854624661,56,Left,3854624665,141,89.0,3854624669,213,6.0,3854624667,212,15.7,3854624663,140,76.8,3854624659,155,,3855539403,178,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473994555,107,1,1,11,42,3budh3j9xivsid3ptm8ptpy4k,0,27.9,14.1,2022-10-18T19:11:52.172Z,2022-10-19T10:05:27Z,3855539527,178,,3854624849,1,,3854624839,56,Back,3854624845,212,9.7,3854624841,140,35.0,3854624843,141,4.9,3854624837,157,,3854624847,213,5.6,lp63o37czdwete0smmu62k89,A. Mumin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473994597,108,45,1,11,44,3budh3j9xivsid3ptm8ptpy4k,0,31.8,5.4,2022-10-18T19:11:54.334Z,2022-10-19T10:05:34Z,3854625043,56,Back,3854625157,233,111,3854625045,285,,,,,,,,,,,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
