id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/14/value,qualifier/11/value,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2453139613,373,1,2,45,2,82q9159y2u7mkfn3z6hy75r4o,1,33.6,46.2,2022-08-29T19:11:20.678Z,2022-08-30T05:04:47Z,3744137103,178,,3743692509,56,Back,3743692517,213,2.2,3743692513,141,65.3,3743692515,212,16.2,3743692511,140,24.3,,,,,,,aabvyjqpd63os1yzthx8ej6c5,Fede San Emeterio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453139637,374,1,2,45,5,82q9159y2u7mkfn3z6hy75r4o,1,24.3,65.3,2022-08-29T19:11:23.586Z,2022-08-30T05:04:51Z,3743692623,213,4.5,3744137153,178,,3743692621,212,17.5,3743692617,140,21.6,3743692619,141,39.9,3743692615,56,Back,,,,,,,8nbnru9t2qxaotxw0hiaocdt5,Víctor Chust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453139651,375,1,2,45,8,82q9159y2u7mkfn3z6hy75r4o,1,21.2,37.6,2022-08-29T19:11:26.208Z,2022-08-30T05:04:55Z,3743692687,212,18.2,3743692689,213,4.7,3743692683,140,21.8,3743692685,141,10.9,3743692681,56,Back,3744137237,178,,,,,,,,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453139659,376,1,2,45,10,82q9159y2u7mkfn3z6hy75r4o,0,21.8,10.9,2022-08-29T19:11:28.686Z,2022-08-30T05:04:57Z,3743692753,56,Right,3743692759,212,36.3,3743692755,140,56.3,3744137271,178,,3743692763,1,,3743692757,141,15.3,3743692751,155,,3743692761,213,0.1,87d9nk7nzy4blezcur66rz1ed,Joseba Zaldúa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453222047,1538,67,2,45,12,3czravw89omgc9o4s0w3l1bg5,1,42.9,85.1,2022-08-29T19:11:30.670Z,2022-08-30T06:50:57Z,3744190989,233,1003,,,,,,,,,,,,,,,,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453222045,1003,67,2,45,12,82q9159y2u7mkfn3z6hy75r4o,0,57.1,14.9,2022-08-29T19:11:30.671Z,2022-08-30T06:09:32Z,3744190995,233,1538,,,,,,,,,,,,,,,,,,,,,,3r9gdse50kyeq9ya1o3ul0e6t,Álvaro Negredo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453139665,495,8,2,45,12,3czravw89omgc9o4s0w3l1bg5,1,45.8,87.5,2022-08-29T19:11:30.712Z,2022-08-30T06:50:57Z,3744137371,178,,3743916927,384,,3743692783,56,Back,,,,,,,,,,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453139701,377,1,2,45,14,82q9159y2u7mkfn3z6hy75r4o,1,43.6,16.7,2022-08-29T19:11:32.726Z,2022-08-30T05:05:14Z,3743692987,141,9.0,3743692985,140,63.4,3743692983,56,Right,3743692989,212,21.4,3743692991,213,6.0,3744137527,178,,3743692981,155,,,,,aabvyjqpd63os1yzthx8ej6c5,Fede San Emeterio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453139703,378,61,2,45,16,82q9159y2u7mkfn3z6hy75r4o,0,63.6,9.5,2022-08-29T19:11:34.307Z,2022-08-30T05:05:22Z,3744137633,21,,3743693001,56,Right,3744137635,388,,,,,,,,,,,,,,,,,cn3ocv5r0d0un0no4wlxl5y39,Iván Alejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453222107,1540,43,2,45,16,3czravw89omgc9o4s0w3l1bg5,1,0,0,2022-08-29T19:11:34.337Z,2022-08-30T06:09:53Z,3744191273,21,0,3744191271,388,0,3744191395,144,82,,,,,,,,,,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453139709,496,1,2,45,17,3czravw89omgc9o4s0w3l1bg5,1,35.6,86.5,2022-08-29T19:11:35.889Z,2022-08-30T05:05:26Z,3743693029,212,11.9,3743693023,56,Back,3743693025,140,27.3,3744137683,388,,3743693027,141,74.5,3743693031,213,3.9,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453139713,497,49,2,45,19,3czravw89omgc9o4s0w3l1bg5,1,28.4,73,2022-08-29T19:11:37.415Z,2022-08-30T05:05:35Z,,,,,,,,,,,,,,,,,,,,,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453139729,498,1,2,45,19,3czravw89omgc9o4s0w3l1bg5,1,28.4,72.9,2022-08-29T19:11:37.521Z,2022-08-30T05:05:39Z,3744137859,178,,3743693121,56,Center,3743693127,212,27.0,3743693125,141,67.0,3743693123,140,53.8,3743693129,213,6.1,,,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453139737,499,1,2,45,20,3czravw89omgc9o4s0w3l1bg5,0,53.9,67.8,2022-08-29T19:11:38.825Z,2022-08-30T05:05:42Z,3743693181,213,3.1,3744137887,178,,3743693175,140,42.4,3743693219,156,,3743693173,56,Back,3743693179,212,12.1,3743693177,141,68.7,,,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453139761,380,4,2,45,23,82q9159y2u7mkfn3z6hy75r4o,1,59,31.6,2022-08-29T19:11:41.574Z,2022-08-30T05:05:47Z,3743693317,152,,3743693321,286,,3743693315,56,Center,3743693373,233,500,3743693319,265,,3743693313,13,,,,,,,,aabvyjqpd63os1yzthx8ej6c5,Fede San Emeterio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453139767,500,4,2,45,23,3czravw89omgc9o4s0w3l1bg5,0,41,68.4,2022-08-29T19:11:41.575Z,2022-08-30T05:05:46Z,3744137917,178,,3743693353,265,,3743693355,285,,3743693349,56,Back,3743693407,233,380,3743693347,13,,3743693351,152,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453139759,379,43,2,45,23,82q9159y2u7mkfn3z6hy75r4o,1,0,0,2022-08-29T19:11:42.063Z,2022-08-29T19:11:46Z,3743693311,286,0,3743693415,144,3,3743693309,56,Center,,,,,,,,,,,,,,,,aabvyjqpd63os1yzthx8ej6c5,Fede San Emeterio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453139891,382,1,2,45,43,82q9159y2u7mkfn3z6hy75r4o,1,56,35.6,2022-08-29T19:12:01.819Z,2022-08-30T05:05:54Z,3743694045,141,96.9,3743694043,140,61.6,3743694047,212,42.1,3743694041,56,Left,3743694037,196,,3743694033,5,,3743694035,155,,3743694049,213,1.4,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,3743694051,1,,3744138019,178,,3743694039,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453139927,383,1,2,45,46,82q9159y2u7mkfn3z6hy75r4o,1,61.6,96.9,2022-08-29T19:12:04.606Z,2022-08-30T05:06:01Z,3743694251,213,5.2,3743694247,141,87.4,3744138111,178,,3743694243,56,Left,3743694249,212,7.2,3743694245,140,64.6,3743694241,3,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453139931,384,1,2,45,47,82q9159y2u7mkfn3z6hy75r4o,1,72.2,90.5,2022-08-29T19:12:05.867Z,2022-08-30T05:07:17Z,3743696453,141,86.8,3743696455,212,27.9,3744138919,178,,3743698943,156,,3743696457,213,3.2,3743696451,140,45.7,3743696449,56,Back,,,,d2z22er0uqxu3w3h3ta36wh61,S. Arzamendia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453139935,385,1,2,45,52,82q9159y2u7mkfn3z6hy75r4o,1,51.1,74,2022-08-29T19:12:10.362Z,2022-08-30T05:07:21Z,3743697141,140,57.3,3743697139,56,Left,3744138963,178,,3743697145,212,11.6,3743697143,141,88.2,3743697147,213,1.0,,,,,,,8nbnru9t2qxaotxw0hiaocdt5,Víctor Chust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453140521,394,1,2,45,52,82q9159y2u7mkfn3z6hy75r4o,1,57.4,96.6,2022-08-29T19:12:10.401Z,2022-08-30T05:07:54Z,3743697941,56,Left,3744139049,178,,3743697945,141,90.3,3743697943,140,70.9,3743697949,213,6.0,3743697947,212,14.8,,,,,,,4zve4017u2i3zvxlnjruv25t5,Antonio Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453139947,386,1,2,45,55,82q9159y2u7mkfn3z6hy75r4o,0,64.6,94,2022-08-29T19:12:13.909Z,2022-08-30T05:08:01Z,3743694347,213,0.1,3743694345,212,8.7,3743694343,141,95.9,3743694339,56,Left,3744139447,178,,3743694341,140,72.8,,,,,,,d2z22er0uqxu3w3h3ta36wh61,S. Arzamendia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453139955,501,61,2,45,56,3czravw89omgc9o4s0w3l1bg5,1,31.2,7.7,2022-08-29T19:12:14.136Z,2022-08-30T05:08:07Z,3744139517,178,,3743694381,56,Back,,,,,,,,,,,,,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453139965,387,3,2,45,58,82q9159y2u7mkfn3z6hy75r4o,0,77.2,87.8,2022-08-29T19:12:16.198Z,2022-08-30T05:08:12Z,3743919363,465,,3744139571,178,,3743694419,286,,3743694417,56,Left,3743694501,233,502,,,,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453139983,502,7,2,45,58,3czravw89omgc9o4s0w3l1bg5,1,22.8,12.2,2022-08-29T19:12:16.238Z,2022-08-30T05:08:16Z,3743694495,233,387,3743694493,285,,3743694491,56,Back,3744139631,178,,3743919377,383,,,,,,,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453139985,503,49,2,45,58,3czravw89omgc9o4s0w3l1bg5,1,24.6,11.4,2022-08-29T19:12:16.923Z,2022-08-30T05:08:21Z,,,,,,,,,,,,,,,,,,,,,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453139987,504,1,2,45,58,3czravw89omgc9o4s0w3l1bg5,1,24.7,9.7,2022-08-29T19:12:17.024Z,2022-08-30T05:08:26Z,3743694531,212,5.7,3743694525,56,Back,3743694533,213,5.2,3743694529,141,2.3,3744139785,178,,3743694527,140,27.3,,,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453139991,505,1,2,46,1,3czravw89omgc9o4s0w3l1bg5,0,28.9,2.2,2022-08-29T19:12:19.407Z,2022-08-30T05:08:34Z,3744139873,178,,3743694547,212,2.6,3743694585,233,388,3743694543,140,31.4,3743694549,213,0.0,3743694545,141,2.2,3743694589,286,,3743694583,236,,e9wu8g45hq2c1vp07jktx0set,De Marcos,3743694541,56,,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,
2453139993,388,74,2,46,1,82q9159y2u7mkfn3z6hy75r4o,1,70.9,97.1,2022-08-29T19:12:19.513Z,2022-08-30T05:08:37Z,3744139907,178,,3743694563,56,Left,3743694565,285,,3743694613,233,505,,,,,,,,,,,,,4zve4017u2i3zvxlnjruv25t5,Antonio Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453139999,389,5,2,46,2,82q9159y2u7mkfn3z6hy75r4o,0,69.5,101.7,2022-08-29T19:12:20.199Z,2022-08-30T05:08:46Z,3743694627,347,,3743694625,56,Left,3743695037,233,506,,,,,,,,,,,,,,,,4zve4017u2i3zvxlnjruv25t5,Antonio Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453140069,506,5,2,46,2,3czravw89omgc9o4s0w3l1bg5,1,30.5,-1.7,2022-08-29T19:12:20.199Z,2022-08-30T05:08:46Z,3743695021,233,389,3743695013,347,,3743695011,56,Back,,,,,,,,,,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453140077,507,1,2,46,16,3czravw89omgc9o4s0w3l1bg5,0,28.2,0,2022-08-29T19:12:34.553Z,2022-08-30T05:09:03Z,3743695081,56,Back,3743695085,141,6.4,3743695083,140,41.6,3743695089,213,0.4,3743695079,107,,3743695513,189,,3743695087,212,15.0,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453140095,390,49,2,46,17,82q9159y2u7mkfn3z6hy75r4o,1,65,83.9,2022-08-29T19:12:35.878Z,2022-08-30T05:09:35Z,,,,,,,,,,,,,,,,,,,,,,,,,d2z22er0uqxu3w3h3ta36wh61,S. Arzamendia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453140185,392,1,2,46,17,82q9159y2u7mkfn3z6hy75r4o,1,66.5,86.8,2022-08-29T19:12:36.060Z,2022-08-30T05:09:46Z,3743698767,213,4.8,3743698759,56,Center,3743699875,210,15,3743698765,212,20.5,3743698763,141,56.9,3744140405,178,,3743698761,140,68.8,,,,d2z22er0uqxu3w3h3ta36wh61,S. Arzamendia,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453140117,391,15,2,46,20,82q9159y2u7mkfn3z6hy75r4o,1,72.4,58.8,2022-08-29T19:12:39.097Z,2022-08-30T05:09:47Z,3743699917,147,57.4,3743699903,29,,3743695255,56,Center,3743699913,215,,3743699901,78,,3743699911,103,19,3744140713,178,,3743699273,82,,cn3ocv5r0d0un0no4wlxl5y39,Iván Alejo,3743699269,20,,3743699957,233,508,3743699905,55,392,3743699921,231,3743699915,146,77.5,3743695253,18,3743695251,22,3743699909,102,51.2,3743699919,230,,,50.7,,97.8,,,,,,,,,,,,
2453140137,508,10,2,46,21,3czravw89omgc9o4s0w3l1bg5,1,23.8,45.6,2022-08-29T19:12:39.239Z,2022-08-30T05:10:01Z,3744140901,178,,3743695333,56,Back,3743699319,233,391,3743695331,94,,,,,,,,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453140149,509,52,2,46,23,3czravw89omgc9o4s0w3l1bg5,1,3.3,34,2022-08-29T19:12:41.653Z,2022-08-30T05:20:08Z,3743919975,377,,3744149731,178,,,,,,,,,,,,,,,,,,,,4vlurpsi44g09g159t61u83bp,Unai Simón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453140347,393,27,2,46,45,82q9159y2u7mkfn3z6hy75r4o,1,0,0,2022-08-29T19:13:03.150Z,2022-08-30T05:20:15Z,3743696611,233,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453140355,510,27,2,46,45,3czravw89omgc9o4s0w3l1bg5,1,0,0,2022-08-29T19:13:03.150Z,2022-08-30T05:20:15Z,3743696615,233,393,3743696573,41,Injury,3743696575,53,ddvvwqxpsqqboupi3gx1ijhed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453140631,395,28,2,47,31,82q9159y2u7mkfn3z6hy75r4o,1,0,0,2022-08-29T19:13:49.208Z,2022-08-30T05:21:50Z,3743698037,55,393,3743698155,233,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453140645,511,28,2,47,31,3czravw89omgc9o4s0w3l1bg5,1,0,0,2022-08-29T19:13:49.208Z,2022-08-30T05:21:49Z,3743698175,233,395,3743698113,55,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453140663,512,68,2,47,33,3czravw89omgc9o4s0w3l1bg5,1,0,0,2022-08-29T19:13:51.425Z,2022-08-30T05:21:55Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453140649,396,68,2,47,33,82q9159y2u7mkfn3z6hy75r4o,0,0,0,2022-08-29T19:13:51.483Z,2022-08-30T05:21:53Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453140669,513,52,2,47,36,3czravw89omgc9o4s0w3l1bg5,1,14.1,42.1,2022-08-29T19:13:55.068Z,2022-08-30T05:22:00Z,3743920019,376,,3744151287,178,,,,,,,,,,,,,,,,,,,,4vlurpsi44g09g159t61u83bp,Unai Simón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453140827,514,1,2,47,48,3czravw89omgc9o4s0w3l1bg5,0,15.7,54.2,2022-08-29T19:14:06.643Z,2022-08-30T05:26:29Z,3743699047,213,0.1,3743699049,1,,3743699043,141,60.8,3743699045,212,64.6,3743699039,56,Center,3743699041,140,77.1,3743699037,199,,,,,4vlurpsi44g09g159t61u83bp,Unai Simón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453140829,397,44,2,47,52,82q9159y2u7mkfn3z6hy75r4o,1,27.2,30.5,2022-08-29T19:14:10.325Z,2022-08-30T06:50:57Z,3743699053,56,Back,3743699055,285,,3743699091,233,515,,,,,,,,,,,,,,,,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453140835,515,44,2,47,52,3czravw89omgc9o4s0w3l1bg5,0,72.8,69.5,2022-08-29T19:14:10.326Z,2022-08-30T05:26:37Z,3743699125,233,397,3743699083,56,Center,3743699085,286,,,,,,,,,,,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453140843,398,1,2,47,52,82q9159y2u7mkfn3z6hy75r4o,0,26.9,28.2,2022-08-29T19:14:10.400Z,2022-08-30T06:50:58Z,3743699101,141,23.9,3743699099,140,38.8,3743699095,3,,3744155171,388,,3743699105,213,6.1,3743699097,56,Back,3743699103,212,12.8,,,,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453140863,516,1,2,47,53,3czravw89omgc9o4s0w3l1bg5,1,60.9,72,2022-08-29T19:14:12.062Z,2022-08-30T05:26:48Z,3743699231,141,94.7,3744155233,178,,3743699227,56,Left,3743699235,213,1.6,3743699229,140,60.6,3743699233,212,15.4,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453140881,517,1,2,47,55,3czravw89omgc9o4s0w3l1bg5,1,58.8,93.8,2022-08-29T19:14:13.759Z,2022-08-30T05:26:52Z,3743699353,141,83.3,3743699355,212,16.2,3744155273,178,,3743699357,213,3.6,3743699351,140,44.9,3743699349,56,Back,,,,,,,v7isqpxiursyjhj5rmhyhjv9,Lekue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453140893,518,1,2,47,58,3czravw89omgc9o4s0w3l1bg5,1,46,82.1,2022-08-29T19:14:16.561Z,2022-08-30T05:26:56Z,3743699415,140,64.6,3744155337,178,,3743699413,56,Center,3743699419,212,21.2,3743699417,141,69.9,3743699421,213,5.9,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453140911,519,1,2,47,59,3czravw89omgc9o4s0w3l1bg5,1,63.8,70.5,2022-08-29T19:14:17.733Z,2022-08-30T05:26:59Z,3743699521,56,Center,3743699527,212,10.3,3744155363,178,,3743699525,141,67.0,3743699523,140,54.3,3743699529,213,3.4,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453222499,1554,43,2,48,1,3czravw89omgc9o4s0w3l1bg5,1,0,0,2022-08-29T19:14:19.136Z,2022-08-30T06:11:44Z,3744193077,144,82,3744192987,178,0,,,,,,,,,,,,,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453140927,520,1,2,48,2,3czravw89omgc9o4s0w3l1bg5,1,54.1,66.7,2022-08-29T19:14:20.692Z,2022-08-30T05:28:46Z,3743699647,56,Back,3744156633,178,,3743699651,141,47.3,3743699649,140,45.5,3743699653,212,16.0,3743699655,213,4.1,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453140943,521,1,2,48,5,3czravw89omgc9o4s0w3l1bg5,1,45.7,45.4,2022-08-29T19:14:23.642Z,2022-08-30T05:28:50Z,3743699749,56,Back,3743699751,140,44.9,3744156693,178,,3743699757,213,4.7,3743699753,141,17.6,3743699755,212,18.9,,,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453222643,1559,43,2,48,6,3czravw89omgc9o4s0w3l1bg5,1,0,0,2022-08-29T19:14:24.817Z,2022-08-30T06:12:12Z,3744193575,144,82,3744193431,178,0,,,,,,,,,,,,,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453140947,522,61,2,48,6,3czravw89omgc9o4s0w3l1bg5,0,43.1,5.6,2022-08-29T19:14:24.841Z,2022-08-30T05:29:30Z,3744157207,178,,3743699777,56,Back,,,,,,,,,,,,,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453140971,399,5,2,48,9,82q9159y2u7mkfn3z6hy75r4o,1,61.3,102,2022-08-29T19:14:28.040Z,2022-08-30T05:29:33Z,3743699931,347,,3743699967,233,523,3743699929,56,Left,,,,,,,,,,,,,,,,d2z22er0uqxu3w3h3ta36wh61,S. Arzamendia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453140955,523,5,2,48,9,3czravw89omgc9o4s0w3l1bg5,0,38.7,-2,2022-08-29T19:14:28.040Z,2022-08-30T05:29:33Z,3743699993,233,399,3743699811,56,Back,3743699813,347,,,,,,,,,,,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453141041,400,1,2,48,18,82q9159y2u7mkfn3z6hy75r4o,1,66.7,100,2022-08-29T19:14:36.142Z,2022-08-30T05:29:45Z,3743700449,140,44.9,3743700445,107,,3743700451,141,91.1,3743700447,56,Back,3743700457,1,,3743700455,213,3.4,3743700453,212,24.0,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453141063,401,1,2,48,21,82q9159y2u7mkfn3z6hy75r4o,1,39.6,72.2,2022-08-29T19:14:39.197Z,2022-08-30T05:29:49Z,3743700631,213,4.4,3743700625,140,32.2,3743700629,212,27.9,3743700623,56,Back,3744157453,178,,3743700627,141,32.8,,,,,,,8nbnru9t2qxaotxw0hiaocdt5,Víctor Chust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453141075,402,1,2,48,24,82q9159y2u7mkfn3z6hy75r4o,0,34.3,29.9,2022-08-29T19:14:42.388Z,2022-08-30T05:29:53Z,3743700741,140,60.7,3743700739,56,Center,3744157507,178,,3743700745,212,27.9,3743700743,141,34.5,3743700747,213,0.1,,,,,,,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453141087,524,1,2,48,25,3czravw89omgc9o4s0w3l1bg5,1,37.8,69.3,2022-08-29T19:14:43.927Z,2022-08-30T05:29:58Z,3744157583,178,,3743700819,140,47.8,3743700817,56,Back,3743700821,141,81.2,3743700825,213,0.7,3743700823,212,13.3,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453141095,525,49,2,48,26,3czravw89omgc9o4s0w3l1bg5,1,47.8,81.2,2022-08-29T19:14:44.959Z,2022-08-30T05:30:29Z,,,,,,,,,,,,,,,,,,,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453141099,526,1,2,48,26,3czravw89omgc9o4s0w3l1bg5,1,47.8,81.2,2022-08-29T19:14:44.968Z,2022-08-30T05:30:09Z,3743700875,140,37.2,3743700873,56,Back,3743700879,212,11.8,3743700877,141,86.8,3743700881,213,2.8,3744157767,178,,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
