id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/9/value,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/8/value,keyPass,qualifier/15/value,qualifier/11/value,qualifier/17/value,qualifier/18/value
2457871541,86,1,1,8,3,ba5e91hjacvma2sjvixn00pjo,1,42.6,94.8,2022-09-10T12:08:11.237Z,2022-09-10T21:00:49Z,3768914053,56,Back,3768914085,233,73,3768914061,141,98.7,3768914065,212,5.1,3771161619,178,,3768914069,213,2.6,3768914057,140,38.4,,,,e7del0ovpcpntqdgh8idxok4p,Hugo Guillamón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457874885,133,1,1,8,4,ba5e91hjacvma2sjvixn00pjo,0,40,97.7,2022-09-10T12:08:12.416Z,2022-09-10T21:00:54Z,3768931859,236,,3768931613,213,5.4,3771161775,178,,3768931609,141,93.8,3768931865,286,,3768931861,233,73,3768931607,140,42.0,3768931611,212,3.4,5b1q9bpe23j98eoy4fwi7ld5h,José Gayà,3768931605,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,Back,,,,,
2457871497,73,74,1,8,5,3budh3j9xivsid3ptm8ptpy4k,1,61.6,5.9,2022-09-10T12:08:12.556Z,2022-09-10T21:00:58Z,3768913857,56,Right,3768914091,233,133,3768913859,285,,3771161897,178,,,,,,,,,,,,,,676ehh6cwla4o9igey7qr1uqd,Ó. Trejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457871527,74,5,1,8,5,3budh3j9xivsid3ptm8ptpy4k,0,62.7,-1.4,2022-09-10T12:08:12.987Z,2022-09-10T21:01:04Z,3768914293,233,87,3768914001,56,Right,3768914003,347,,,,,,,,,,,,,,,,,676ehh6cwla4o9igey7qr1uqd,Ó. Trejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457871575,87,5,1,8,5,ba5e91hjacvma2sjvixn00pjo,1,37.3,101.4,2022-09-10T12:08:12.987Z,2022-09-10T21:01:03Z,3768914233,347,,3768914231,56,Back,3768914263,233,74,,,,,,,,,,,,,,,,e7del0ovpcpntqdgh8idxok4p,Hugo Guillamón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457871709,88,1,1,8,20,ba5e91hjacvma2sjvixn00pjo,0,36.5,100,2022-09-10T12:08:27.738Z,2022-09-10T21:01:07Z,3768914893,213,6.1,3768914889,141,94.4,3768914891,212,20.8,3768914875,107,,3768914887,140,55.8,3768914881,56,Left,,,,,,,5b1q9bpe23j98eoy4fwi7ld5h,José Gayà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457871737,75,1,1,8,21,3budh3j9xivsid3ptm8ptpy4k,0,46.8,2.3,2022-09-10T12:08:29.076Z,2022-09-10T21:01:13Z,3768915041,213,0.2,3771162447,178,,3768915037,141,3.2,3768915035,140,50.5,3768915031,56,Right,3768915039,212,3.9,,,,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457871751,89,61,1,8,21,ba5e91hjacvma2sjvixn00pjo,1,47.7,92.7,2022-09-10T12:08:29.206Z,2022-09-10T21:01:20Z,3771162705,178,,3768915109,56,Back,,,,,,,,,,,,,,,,,,,7yieh5r0uzk6d6x9o060c2bfu,Hugo Duro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457871783,76,5,1,8,22,3budh3j9xivsid3ptm8ptpy4k,1,51.3,-0.8,2022-09-10T12:08:29.567Z,2022-09-10T21:01:29Z,3768915287,56,Right,3768915289,347,,3768915291,233,90,,,,,,,,,,,,,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457871759,90,5,1,8,22,ba5e91hjacvma2sjvixn00pjo,0,48.7,100.8,2022-09-10T12:08:29.567Z,2022-09-10T21:01:28Z,3768915311,233,76,3768915151,56,Back,3768915153,347,,,,,,,,,,,,,,,,,7yieh5r0uzk6d6x9o060c2bfu,Hugo Duro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457871911,77,1,1,8,36,3budh3j9xivsid3ptm8ptpy4k,1,57.6,0,2022-09-10T12:08:43.697Z,2022-09-10T21:01:35Z,3768915969,213,1.0,3768915965,141,17.4,3768915961,56,Right,3768915967,212,14.7,3768915959,107,,3768915963,140,64.8,,,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457871937,78,1,1,8,37,3budh3j9xivsid3ptm8ptpy4k,1,64.8,17.6,2022-09-10T12:08:44.588Z,2022-09-10T21:01:39Z,3768916123,213,0.2,3771163495,178,,3768916117,140,71.0,3768916121,212,6.6,3768916115,56,Right,3768916119,141,19.5,,,,,,,676ehh6cwla4o9igey7qr1uqd,Ó. Trejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457871943,79,1,1,8,38,3budh3j9xivsid3ptm8ptpy4k,1,75.1,26.1,2022-09-10T12:08:46.277Z,2022-09-10T21:01:47Z,3768916141,140,73.2,3768916145,212,7.7,3768916147,213,1.8,3771163867,178,,3768916143,141,37.0,3768916139,56,Center,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457871979,80,1,1,8,40,3budh3j9xivsid3ptm8ptpy4k,1,73.2,37.3,2022-09-10T12:08:47.777Z,2022-09-10T21:01:49Z,3768916345,56,Center,3771163965,178,,3768916347,140,76.7,3768916353,213,1.4,3768916349,141,77.2,3768916351,212,27.4,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457871987,81,1,1,8,42,3budh3j9xivsid3ptm8ptpy4k,0,77.8,73.8,2022-09-10T12:08:50.202Z,2022-09-10T21:01:53Z,3768916403,140,91.4,3770289087,224,,3770289089,72,,3771164203,178,,3768916401,56,Center,3768916405,141,47.8,3768916399,155,,3768916407,212,22.7,8eh38t4oyyt728co362f6uqqd,Álvaro García,3768916397,2,3768916409,213,,,,,,,,,,,,,,,,,,,5.4,,,,,,,,,,,,
2457872031,91,12,1,8,43,ba5e91hjacvma2sjvixn00pjo,1,8.7,52.1,2022-09-10T12:08:51.126Z,2022-09-10T21:01:59Z,3768916629,213,5.3,3768916627,212,44.7,3768916625,141,0.0,3768916621,56,Back,3768916679,167,,3768916623,140,33.3,3771164405,178,,3768916727,15,,eucssbf7wamb41y1gixfodivp,M. Diakhaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457872105,83,5,1,8,47,3budh3j9xivsid3ptm8ptpy4k,1,67,101.6,2022-09-10T12:08:55.188Z,2022-09-10T21:02:04Z,3768917015,347,,3768917021,233,92,3768917013,56,Left,,,,,,,,,,,,,,,,8eh38t4oyyt728co362f6uqqd,Álvaro García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457872037,92,5,1,8,47,ba5e91hjacvma2sjvixn00pjo,0,33,-1.6,2022-09-10T12:08:55.188Z,2022-09-10T21:02:04Z,3768917027,233,83,3768916647,56,Back,3768916649,347,,,,,,,,,,,,,,,,,eucssbf7wamb41y1gixfodivp,M. Diakhaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457872113,84,1,1,8,49,3budh3j9xivsid3ptm8ptpy4k,1,67.3,100,2022-09-10T12:08:57.067Z,2022-09-10T20:55:16Z,3768917069,213,5.5,3768917067,212,8.6,3768917061,56,Left,3768917065,141,92.7,3768917063,140,73.0,3768917059,107,,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457872143,85,1,1,8,50,3budh3j9xivsid3ptm8ptpy4k,1,72.9,92.4,2022-09-10T12:08:57.827Z,2022-09-10T20:55:21Z,3768917213,141,96.0,3768917209,56,Left,3771150427,178,,3768917217,213,2.9,3768917211,140,64.0,3768917215,212,9.7,,,,,,,8eh38t4oyyt728co362f6uqqd,Álvaro García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457872097,82,43,1,8,50,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2022-09-10T12:08:58.406Z,2022-09-10T12:09:09Z,3768917471,144,44,3768916959,286,0,3768916957,56,Left,,,,,,,,,,,,,,,,8eh38t4oyyt728co362f6uqqd,Álvaro García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457872153,86,1,1,8,54,3budh3j9xivsid3ptm8ptpy4k,1,61.4,96.2,2022-09-10T12:09:02.257Z,2022-09-10T20:55:25Z,3768917279,141,97.4,3768917275,56,Back,3768917277,140,38.2,3768917281,212,24.4,3768917283,213,3.1,3771150643,178,,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457872211,87,1,1,8,56,3budh3j9xivsid3ptm8ptpy4k,1,37.1,96.9,2022-09-10T12:09:04.487Z,2022-09-10T20:55:30Z,3768917609,212,32.9,3768917607,141,59.0,3768917605,140,17.6,3768917611,213,4.0,3771150857,178,,3768917613,1,,3768917603,56,Back,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457872235,88,1,1,9,3,3budh3j9xivsid3ptm8ptpy4k,0,21.5,49.3,2022-09-10T12:09:10.803Z,2022-09-10T20:55:34Z,3768917709,212,60.4,3768917707,141,10.3,3771151021,178,,3768917711,213,5.8,3768917701,155,,3768917705,140,73.2,3768917703,56,Right,3768917713,1,,5dfvefxvwj8kixbajluw25mtx,S. Dimitrievski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457872247,93,12,1,9,6,ba5e91hjacvma2sjvixn00pjo,1,24.6,93.5,2022-09-10T12:09:13.858Z,2022-09-10T20:55:38Z,3768917829,167,,3768917789,140,21.9,3768917793,212,6.2,3768917787,56,Back,3768917795,213,2.0,3768917791,141,100.0,3768917797,15,,3771151251,388,,5b1q9bpe23j98eoy4fwi7ld5h,José Gayà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457872261,89,5,1,9,9,3budh3j9xivsid3ptm8ptpy4k,1,76.5,-1.8,2022-09-10T12:09:16.687Z,2022-09-10T20:55:40Z,3768917901,233,94,3768917859,347,,3768917857,56,Right,,,,,,,,,,,,,,,,5dfvefxvwj8kixbajluw25mtx,S. Dimitrievski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457872251,94,5,1,9,9,ba5e91hjacvma2sjvixn00pjo,0,23.5,101.8,2022-09-10T12:09:16.687Z,2022-09-10T20:55:40Z,3768917803,347,,3768917927,233,89,3768917801,56,Back,,,,,,,,,,,,,,,,5b1q9bpe23j98eoy4fwi7ld5h,José Gayà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457872439,90,1,1,9,19,3budh3j9xivsid3ptm8ptpy4k,1,80.3,0,2022-09-10T12:09:27.237Z,2022-09-10T20:55:44Z,3768918779,212,10.5,3768918775,141,12.8,3768918765,107,,3768918783,213,1.1,3768918769,56,Right,3768918773,140,84.7,,,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457872445,91,3,1,9,21,3budh3j9xivsid3ptm8ptpy4k,0,88,25.2,2022-09-10T12:09:29.488Z,2022-09-10T20:56:09Z,3768918815,286,,3768918959,233,95,3770292783,465,,3771152037,178,,3768918813,56,Center,,,,,,,,,,1bdnkqbxm2u5ror7ipig5m73e,Sergio Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457872459,95,7,1,9,22,ba5e91hjacvma2sjvixn00pjo,1,12,74.8,2022-09-10T12:09:30.236Z,2022-09-10T20:56:12Z,3771152143,178,,3768918895,56,Back,3768918949,233,91,3768918897,285,,3770292259,385,,,,,,,,,,,5b1q9bpe23j98eoy4fwi7ld5h,José Gayà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457872471,96,49,1,9,23,ba5e91hjacvma2sjvixn00pjo,1,19.1,72.3,2022-09-10T12:09:31.027Z,2022-09-10T20:56:19Z,,,,,,,,,,,,,,,,,,,,,,,,,e7del0ovpcpntqdgh8idxok4p,Hugo Guillamón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457872519,97,1,1,9,24,ba5e91hjacvma2sjvixn00pjo,1,19.6,72.1,2022-09-10T12:09:32.157Z,2022-09-10T20:56:23Z,3768919165,213,6.3,3768919161,141,72.0,3768919159,140,33.4,3771152501,178,,3768919157,56,Back,3768919163,212,14.5,,,,,,,e7del0ovpcpntqdgh8idxok4p,Hugo Guillamón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458134183,826,3,1,9,25,ba5e91hjacvma2sjvixn00pjo,0,25.7,72,2022-09-10T12:09:33.126Z,2022-09-10T20:56:31Z,3770295479,285,,3770295477,56,Back,3770295481,464,,3770295483,467,8onruhr4es313aq52xsl7nxlh,3771152673,178,,,,,,,,,,,1bnn3tokzwvl4vvw34yxsq9gq,Nico González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457872525,98,4,1,9,26,ba5e91hjacvma2sjvixn00pjo,1,32.4,71.4,2022-09-10T12:09:34.276Z,2022-09-10T20:56:34Z,3768919197,285,,3768919195,265,,3768919191,56,Back,3768919235,233,92,3768919189,13,,3768919193,152,,,,,,,,1bnn3tokzwvl4vvw34yxsq9gq,Nico González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457872513,92,4,1,9,26,3budh3j9xivsid3ptm8ptpy4k,0,67.6,28.6,2022-09-10T12:09:34.277Z,2022-09-10T20:56:33Z,3768919139,152,,3771152829,178,,3768919143,286,,3768919135,13,,3768919137,56,Center,3768919247,233,98,3768919141,265,,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457872707,99,1,1,9,38,ba5e91hjacvma2sjvixn00pjo,1,31.8,57.3,2022-09-10T12:09:45.890Z,2022-09-10T20:56:36Z,3768920031,5,,3768920035,56,Back,3768920037,140,43.1,3768920423,189,,3768920039,141,17.6,3768920041,212,29.5,3768920043,213,5.1,3771152895,178,,e7del0ovpcpntqdgh8idxok4p,Hugo Guillamón,3768920033,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457872757,100,1,1,9,42,ba5e91hjacvma2sjvixn00pjo,1,48,22.7,2022-09-10T12:09:49.538Z,2022-09-10T20:56:43Z,3768920269,212,14.8,3768920267,141,4.9,3768920265,140,56.1,3768920271,213,5.3,3768920263,56,Right,3771153185,178,,,,,,,,8vmrboswsfyb5bfoq07s6susp,Thierry Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457872785,101,1,1,9,44,ba5e91hjacvma2sjvixn00pjo,1,46.3,8,2022-09-10T12:09:52.497Z,2022-09-10T20:56:48Z,3768920405,140,34.1,3771153313,178,,3768920407,141,30.3,3768920409,212,19.9,3768920403,56,Back,3768920413,213,2.3,,,,,,,b2e12l3s3dxgyr8d2rk5qb9ey,Y. Musah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457872829,102,1,1,9,47,ba5e91hjacvma2sjvixn00pjo,1,34.1,30.3,2022-09-10T12:09:55.056Z,2022-09-10T20:56:52Z,3768920641,213,1.7,3768920633,56,Back,3768920639,212,25.8,3771153461,178,,3768920637,141,67.9,3768920635,140,30.5,,,,,,,96w1jlcwuci7kqqfskfsp6191,Gabriel Paulista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457872867,103,1,1,9,50,ba5e91hjacvma2sjvixn00pjo,1,30.5,68.1,2022-09-10T12:09:57.706Z,2022-09-10T20:56:55Z,3768920775,213,1.0,3768920771,141,95.0,3768920773,212,21.9,3768920769,140,41.9,3768920767,56,Back,3771153633,178,,,,,,,,eucssbf7wamb41y1gixfodivp,M. Diakhaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457872899,104,1,1,9,52,ba5e91hjacvma2sjvixn00pjo,1,36.9,88.7,2022-09-10T12:10:00.096Z,2022-09-10T20:56:58Z,3768920917,213,4.0,3768920911,140,27.4,3768920915,212,15.0,3771153731,178,,3768920909,56,Back,3768920913,141,72.3,,,,,,,5b1q9bpe23j98eoy4fwi7ld5h,José Gayà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457872993,105,1,1,9,55,ba5e91hjacvma2sjvixn00pjo,1,27,69.3,2022-09-10T12:10:02.575Z,2022-09-10T20:57:01Z,3768921455,212,20.2,3768921451,141,39.7,3771153803,178,,3768921443,56,Back,3768921459,213,4.8,3768921449,140,27.9,,,,,,,eucssbf7wamb41y1gixfodivp,M. Diakhaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457873053,106,1,1,10,1,ba5e91hjacvma2sjvixn00pjo,1,30.1,36.6,2022-09-10T12:10:08.836Z,2022-09-10T20:57:05Z,3768921731,1,,3768921723,140,29.8,3768921729,213,1.6,3768921719,155,,3768921727,212,32.4,3768921721,56,Back,3771153921,178,,3768921725,141,84.2,96w1jlcwuci7kqqfskfsp6191,Gabriel Paulista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457873117,107,1,1,10,4,ba5e91hjacvma2sjvixn00pjo,0,30.2,85.3,2022-09-10T12:10:12.478Z,2022-09-10T20:57:10Z,3771154105,178,,3768922131,213,0.1,3768922123,56,Left,3768922133,1,,3768922129,212,62.0,3768922125,140,89.2,3768922121,155,,3768922127,141,89.9,5b1q9bpe23j98eoy4fwi7ld5h,José Gayà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457873125,93,12,1,10,9,3budh3j9xivsid3ptm8ptpy4k,1,10.4,9.8,2022-09-10T12:10:16.806Z,2022-09-10T20:57:18Z,3768922163,141,0.0,3768922161,140,9.6,3768922165,212,7.3,3768922167,213,4.6,3768922223,167,,3768922159,56,Back,3771154477,178,,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457873133,94,5,1,10,9,3budh3j9xivsid3ptm8ptpy4k,0,10.1,-1.2,2022-09-10T12:10:17.406Z,2022-09-10T20:57:21Z,3768922205,347,,3768923093,233,108,3768922203,56,Back,,,,,,,,,,,,,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457873275,108,5,1,10,9,ba5e91hjacvma2sjvixn00pjo,1,89.9,101.2,2022-09-10T12:10:17.406Z,2022-09-10T20:57:21Z,3768923039,56,Left,3768923075,233,94,3768923041,347,,,,,,,,,,,,,,,,,5b1q9bpe23j98eoy4fwi7ld5h,José Gayà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457873309,109,1,1,10,27,ba5e91hjacvma2sjvixn00pjo,1,89.9,100,2022-09-10T12:10:35.177Z,2022-09-10T20:57:28Z,3768923299,213,4.3,3768923297,212,11.9,3768923295,141,84.7,3768923291,56,Left,3768923293,140,85.5,3768923289,107,,,,,,,,5b1q9bpe23j98eoy4fwi7ld5h,José Gayà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457873333,110,1,1,10,30,ba5e91hjacvma2sjvixn00pjo,1,79.5,89.4,2022-09-10T12:10:37.737Z,2022-09-10T20:57:36Z,3771155339,178,,3768923433,140,71.9,3768923439,213,3.8,3768923431,56,Left,3768923435,141,80.6,3768923437,212,10.0,,,,,,,7yngrviue4iji7w0f9ql07j6x,Samuel Lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457873375,111,1,1,10,32,ba5e91hjacvma2sjvixn00pjo,1,70.5,81.2,2022-09-10T12:10:39.697Z,2022-09-10T20:57:44Z,3768923627,56,Center,3768923633,212,18.5,3768927493,210,15,3768923629,140,62.6,3771155545,178,,3768923631,141,56.9,3768923635,213,4.2,,,,e7del0ovpcpntqdgh8idxok4p,Hugo Guillamón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2457873379,112,15,1,10,35,ba5e91hjacvma2sjvixn00pjo,1,68.1,48.2,2022-09-10T12:10:42.887Z,2022-09-10T20:57:44Z,3768927513,147,48.4,3768926283,20,,3768923655,22,,3768926287,82,,3768927517,231,50.5,3768927507,103,13.9,3768927505,102,52.9,3768927515,230,98.4,96w1jlcwuci7kqqfskfsp6191,Gabriel Paulista,3768927495,18,3768923659,56,3771155711,178,,3770309701,76,3768926345,233,95,3768927499,29,3768927511,146,75,3768927501,55,3768927509,215,,Center,,,,,,,,,111,,,
2457873381,95,10,1,10,35,3budh3j9xivsid3ptm8ptpy4k,1,27.5,51.8,2022-09-10T12:10:43.057Z,2022-09-10T20:57:48Z,3768926383,233,112,3768923667,94,,3768923671,56,Back,3771155841,178,,,,,,,,,,,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457873497,113,1,1,10,42,ba5e91hjacvma2sjvixn00pjo,1,47.2,86.8,2022-09-10T12:10:50.296Z,2022-09-10T20:57:51Z,3771156015,178,,3768924289,213,4.6,3768924279,140,43.5,3768924287,212,26.1,3768924271,56,Back,3768924283,141,48.8,,,,,,,eucssbf7wamb41y1gixfodivp,M. Diakhaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457873521,114,1,1,10,46,ba5e91hjacvma2sjvixn00pjo,1,44.1,47.8,2022-09-10T12:10:54.045Z,2022-09-10T20:57:53Z,3768924413,140,52.5,3771156179,178,,3768924419,213,0.6,3768924415,141,57.5,3768924411,56,Center,3768924417,212,11.0,,,,,,,96w1jlcwuci7kqqfskfsp6191,Gabriel Paulista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457873549,115,1,1,10,47,ba5e91hjacvma2sjvixn00pjo,1,52.5,57.2,2022-09-10T12:10:55.176Z,2022-09-10T20:57:57Z,3768924531,212,16.5,3768924533,213,5.8,3768924529,141,46.9,3771156321,178,,3768924525,56,Center,3768924527,140,66.7,,,,,,,e7del0ovpcpntqdgh8idxok4p,Hugo Guillamón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457873583,116,1,1,10,48,ba5e91hjacvma2sjvixn00pjo,1,66.2,46.7,2022-09-10T12:10:56.137Z,2022-09-10T20:58:01Z,3768924683,140,69.5,3771156507,178,,3768924685,141,66.3,3768924681,56,Center,3768924687,212,13.8,3768924689,213,1.3,,,,,,,7yieh5r0uzk6d6x9o060c2bfu,Hugo Duro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458311509,1258,67,1,10,50,ba5e91hjacvma2sjvixn00pjo,1,69.9,67.6,2022-09-10T12:10:57.534Z,2022-09-10T22:45:03Z,3771288453,233,1138,,,,,,,,,,,,,,,,,,,,,,7yngrviue4iji7w0f9ql07j6x,Samuel Lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458311505,1138,67,1,10,50,3budh3j9xivsid3ptm8ptpy4k,0,30.1,32.4,2022-09-10T12:10:57.535Z,2022-09-10T21:59:47Z,3771288477,233,1258,,,,,,,,,,,,,,,,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457873589,117,1,1,10,50,ba5e91hjacvma2sjvixn00pjo,1,69.6,66.7,2022-09-10T12:10:57.597Z,2022-09-10T22:45:03Z,3771156675,178,,3768924713,141,67.0,3768924709,56,Center,3768924717,213,3.1,3768924715,212,6.5,3768924711,140,63.4,,,,,,,7yngrviue4iji7w0f9ql07j6x,Samuel Lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457873615,118,1,1,10,50,ba5e91hjacvma2sjvixn00pjo,1,63.4,67,2022-09-10T12:10:58.477Z,2022-09-10T20:58:10Z,3768924853,56,Center,3768924857,141,73.3,3768924855,140,68.3,3771156755,178,,3768924861,213,0.7,3768924859,212,6.7,,,,,,,1bnn3tokzwvl4vvw34yxsq9gq,Nico González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457873655,119,1,1,10,53,ba5e91hjacvma2sjvixn00pjo,1,70.9,74.2,2022-09-10T12:11:00.926Z,2022-09-10T20:58:15Z,3768925089,212,13.3,3768925087,141,93.6,3768925085,140,72.6,3771156901,178,,3768925091,213,1.4,3768925083,56,Left,,,,,,,7yngrviue4iji7w0f9ql07j6x,Samuel Lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457873669,120,1,1,10,56,ba5e91hjacvma2sjvixn00pjo,0,73.5,93.6,2022-09-10T12:11:03.546Z,2022-09-10T20:58:18Z,3768925229,141,80.2,3768925233,213,4.7,3768925225,56,Left,3768925227,140,73.5,3768925231,212,9.1,3771157043,178,,,,,,,,5b1q9bpe23j98eoy4fwi7ld5h,José Gayà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457873673,96,8,1,10,56,3budh3j9xivsid3ptm8ptpy4k,1,25.9,20,2022-09-10T12:11:04.337Z,2022-09-10T20:58:23Z,3770313257,384,,3768925243,56,Back,3771157171,178,,,,,,,,,,,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457873693,97,49,1,10,57,3budh3j9xivsid3ptm8ptpy4k,1,21.6,18.8,2022-09-10T12:11:04.668Z,2022-09-10T20:58:33Z,,,,,,,,,,,,,,,,,,,,,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457873701,98,1,1,10,57,3budh3j9xivsid3ptm8ptpy4k,1,21.6,18.8,2022-09-10T12:11:04.988Z,2022-09-10T20:58:37Z,3768925395,56,Back,3768925397,140,24.7,3768925401,212,5.2,3768925399,141,12.8,3771157587,178,,3768925403,213,5.4,,,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
