id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,assist,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2469740497,186,1,1,17,50,82q9159y2u7mkfn3z6hy75r4o,1,14,41.2,2022-10-09T14:34:01.152Z,2022-10-10T03:53:39Z,3832053081,213,1.5,3832053077,141,72.6,3832053079,212,21.4,3832053073,56,Back,3834418925,178,,3832053071,123,,3832053075,140,15.0,,,,el98wqtf7w1ap9ei2bxqwtx3p,J. Ledesma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469740527,187,1,1,17,53,82q9159y2u7mkfn3z6hy75r4o,1,15,72.6,2022-10-09T14:34:04.453Z,2022-10-10T03:53:44Z,3834418989,178,,3832053311,141,93.5,3832053307,56,Back,3832053315,213,1.2,3832053309,140,20.1,3832053313,212,15.2,,,,,,,8nbnru9t2qxaotxw0hiaocdt5,Víctor Chust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469740535,188,1,1,17,56,82q9159y2u7mkfn3z6hy75r4o,0,20.8,93.5,2022-10-09T14:34:07.093Z,2022-10-10T03:53:57Z,3832053357,213,0,3832053581,236,,3832053353,141,93.5,3832053583,233,125,3834419089,178,,3832053347,56,Back,3832053351,140,24.1,3832053587,286,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,3832053355,212,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469740567,125,74,1,17,56,c8llrezkm3b3op4afrou6b487,1,67.6,5,2022-10-09T14:34:07.211Z,2022-10-10T03:54:04Z,3832053607,233,188,3832053535,285,,3832053533,56,Right,3834419185,178,,,,,,,,,,,,,,6msjsxuolz1yhmongz6swkno5,Aleix Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469740579,126,5,1,17,58,c8llrezkm3b3op4afrou6b487,0,75,-1.8,2022-10-09T14:34:08.699Z,2022-10-10T03:54:09Z,3832053627,347,,3832053625,56,Right,3832054961,233,189,,,,,,,,,,,,,,,,6msjsxuolz1yhmongz6swkno5,Aleix Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469740817,189,5,1,17,58,82q9159y2u7mkfn3z6hy75r4o,1,25,101.8,2022-10-09T14:34:08.699Z,2022-10-10T03:54:09Z,3832054815,347,,3832054813,56,Back,3832054855,233,126,,,,,,,,,,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469740881,190,1,1,18,11,82q9159y2u7mkfn3z6hy75r4o,0,23.9,100,2022-10-09T14:34:21.881Z,2022-10-10T03:54:15Z,3832055231,1,,3832055219,141,90.6,3832055229,213,5.9,3832055223,212,22.1,3832055215,140,43.6,3832055207,107,,3832055211,56,Back,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469740995,127,1,1,18,12,c8llrezkm3b3op4afrou6b487,0,58.2,11.4,2022-10-09T14:34:23.568Z,2022-10-10T03:54:23Z,3832055791,140,89.3,3832055789,56,Right,3832055787,157,,3832055795,212,33.4,3834419485,178,,3832055797,213,6.1,3832055799,1,,3832055793,141,1.4,eyhvr45vc1n690dxobcthmndh,Sergi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469741069,191,1,1,18,17,82q9159y2u7mkfn3z6hy75r4o,0,13.8,93.6,2022-10-09T14:34:28.178Z,2022-10-10T03:54:30Z,3834419583,178,,3832056203,56,Back,3832056209,212,17.7,3832056207,141,76.4,3832056211,213,5.6,3832056205,140,26.4,3832056201,3,,,,,8nbnru9t2qxaotxw0hiaocdt5,Víctor Chust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469741083,128,1,1,18,20,c8llrezkm3b3op4afrou6b487,0,75.6,19.2,2022-10-09T14:34:31.183Z,2022-10-10T03:54:40Z,3832056299,141,21.9,3832056297,140,80.8,3832056301,212,5.8,3834419729,178,,3832056295,56,Center,3832056303,213,0.3,,,,,,,8qvqdjw1d58mw7420lpmk7bah,Edu Expósito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469741089,192,1,1,18,22,82q9159y2u7mkfn3z6hy75r4o,1,23.2,89.4,2022-10-09T14:34:33.164Z,2022-10-10T03:54:49Z,3832056335,213,2.1,3832056331,141,94.5,3832056327,56,Back,3832056333,212,4.0,3834419841,178,,3832056329,140,21.3,,,,,,,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469741095,193,1,1,18,24,82q9159y2u7mkfn3z6hy75r4o,0,21.3,94.5,2022-10-09T14:34:34.648Z,2022-10-10T03:54:56Z,3832056351,140,23.8,3832056607,233,129,3832056349,56,Back,3832056355,212,2.7,3832056611,286,,3832056357,213,0.2,3832056605,236,,3832056353,141,95.1,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,3834419935,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469741123,129,74,1,18,24,c8llrezkm3b3op4afrou6b487,1,77.7,7.4,2022-10-09T14:34:34.743Z,2022-10-10T03:55:04Z,3834420033,178,,3832056519,285,,3832056649,233,193,3832056517,56,Right,,,,,,,,,,,,,6msjsxuolz1yhmongz6swkno5,Aleix Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469741269,194,1,1,18,26,82q9159y2u7mkfn3z6hy75r4o,1,9.4,91.7,2022-10-09T14:34:37.068Z,2022-10-10T03:55:14Z,3834420149,178,,3832057263,141,93.8,3832057269,1,,3832057267,213,0.0,3832057265,212,30.8,3832057259,56,Back,3832057257,157,,3832057261,140,38.7,8nbnru9t2qxaotxw0hiaocdt5,Víctor Chust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469741281,195,4,1,18,30,82q9159y2u7mkfn3z6hy75r4o,1,37.7,91.4,2022-10-09T14:34:41.549Z,2022-10-10T03:55:18Z,3832057311,13,,3832057327,286,,3832057685,233,130,3832057323,152,,3832057315,295,,3832057319,56,Back,,,,,,,3r9gdse50kyeq9ya1o3ul0e6t,Álvaro Negredo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469741343,130,4,1,18,30,c8llrezkm3b3op4afrou6b487,0,62.3,8.6,2022-10-09T14:34:41.550Z,2022-10-10T03:55:18Z,3832057781,285,,3834420207,178,,3832057777,233,195,3832057597,56,Right,3832057599,152,,3832057591,13,,3832057595,295,,,,,eyhvr45vc1n690dxobcthmndh,Sergi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469741587,196,1,1,18,48,82q9159y2u7mkfn3z6hy75r4o,1,44.3,91.4,2022-10-09T14:34:58.893Z,2022-10-10T03:55:28Z,3832059047,5,,3832059051,56,Back,3832059049,152,,3832059055,141,84.2,3832059057,212,16.6,3834420317,178,,3832059059,213,3.4,3832059053,140,29.2,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469741653,197,1,1,18,50,82q9159y2u7mkfn3z6hy75r4o,1,27.6,83.6,2022-10-09T14:35:01.478Z,2022-10-10T03:55:51Z,3832059399,1,,3832059393,141,37.3,3832059397,213,4.5,3832059395,212,32.5,3834420533,178,,3832059389,56,Back,3832059391,140,20.1,,,,8nbnru9t2qxaotxw0hiaocdt5,Víctor Chust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469741735,198,1,1,18,54,82q9159y2u7mkfn3z6hy75r4o,1,20.7,35.5,2022-10-09T14:35:05.553Z,2022-10-10T03:56:00Z,3834420617,178,,3832059887,56,Back,3832059889,140,27.7,3832059893,141,68.2,3832059899,213,1.3,3832059897,212,23.4,,,,,,,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469741795,199,1,1,18,59,82q9159y2u7mkfn3z6hy75r4o,1,34,63.4,2022-10-09T14:35:09.867Z,2022-10-10T03:56:06Z,3832060203,140,32.7,3832060209,213,4.6,3834420695,178,,3832060205,141,31.3,3832060201,56,Back,3832060207,212,21.9,,,,,,,8nbnru9t2qxaotxw0hiaocdt5,Víctor Chust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469741849,200,1,1,19,1,82q9159y2u7mkfn3z6hy75r4o,1,35.2,14.1,2022-10-09T14:35:11.688Z,2022-10-10T03:56:14Z,3832060497,212,22.9,3834420791,178,,3832060499,213,2.2,3832060493,140,23.1,3832060491,56,Back,3832060495,141,42.1,,,,,,,9c2cfavuofg0yz3307nkgi0ut,Rubén Alcaraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469741943,201,1,1,19,4,82q9159y2u7mkfn3z6hy75r4o,0,24.1,32.4,2022-10-09T14:35:14.928Z,2022-10-10T03:56:24Z,3834420899,178,,3832060971,56,Right,3832060975,141,16.8,3832060981,1,,3832060977,212,47.1,3832060969,155,,3832060973,140,67.8,3832060979,213,6.1,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469742009,131,1,1,19,7,c8llrezkm3b3op4afrou6b487,1,25.9,75.6,2022-10-09T14:35:17.841Z,2022-10-10T03:56:31Z,3832061251,56,Back,3832061255,141,65.2,3832061249,3,,3832061257,212,13.2,3834420949,178,,3832061259,213,5.7,3832061253,140,36.5,,,,3nchjse4ej0qhilo395td7u1h,Brian Oliván,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469742025,132,61,1,19,9,c8llrezkm3b3op4afrou6b487,0,37.3,63.7,2022-10-09T14:35:20.299Z,2022-10-10T03:56:45Z,3832061297,56,Back,3834421097,178,,,,,,,,,,,,,,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469742119,202,1,1,19,13,82q9159y2u7mkfn3z6hy75r4o,1,73,64,2022-10-09T14:35:24.270Z,2022-10-10T03:56:55Z,3832061729,213,0.6,3832061725,212,22.3,3832061713,56,Left,3832061721,141,82.9,3834421187,178,,3832061717,140,90.4,,,,,,,9c2cfavuofg0yz3307nkgi0ut,Rubén Alcaraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469742151,203,1,1,19,15,82q9159y2u7mkfn3z6hy75r4o,0,90.4,82.9,2022-10-09T14:35:26.514Z,2022-10-10T03:57:02Z,3832061913,141,55.5,3834421245,178,,3832061921,213,4.8,3832061899,2,,3832061917,212,18.8,3833704407,72,,3833704403,386,,3833704401,225,,bpvxqbiu11k4ivohi3798kxxx,T. Bongonda,,3832061907,56,Center,3832061911,140,,,,,,92.6,,,,,,,,,,,,,,,,,,,,,,,,,
2469742165,133,12,1,19,16,c8llrezkm3b3op4afrou6b487,1,8,50.3,2022-10-09T14:35:27.131Z,2022-10-10T03:57:09Z,3832062083,167,,3832062005,140,0.0,3832062007,141,35.4,3832062011,213,3.9,3834421339,178,,3832062009,212,14.4,3832062003,56,Back,,,,eyhvr45vc1n690dxobcthmndh,Sergi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469742175,134,6,1,19,17,c8llrezkm3b3op4afrou6b487,0,2.8,40,2022-10-09T14:35:28.050Z,2022-10-10T03:57:12Z,3832062051,73,,3832062405,233,204,3832062049,56,Back,,,,,,,,,,,,,,,,eyhvr45vc1n690dxobcthmndh,Sergi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469742229,204,6,1,19,17,82q9159y2u7mkfn3z6hy75r4o,1,97.2,60,2022-10-09T14:35:28.050Z,2022-10-10T03:57:12Z,3832062335,75,,3832062333,56,Center,3832062381,233,134,,,,,,,,,,,,,,,,bpvxqbiu11k4ivohi3798kxxx,T. Bongonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469743085,205,1,1,19,58,82q9159y2u7mkfn3z6hy75r4o,1,99.5,0.5,2022-10-09T14:36:09.421Z,2022-10-10T09:04:16Z,3832066843,224,,3832067735,154,,3832066847,56,Center,3832066859,212,43.3,3832066861,213,1.8,3832066863,1,,3832066833,2,,3832066855,141,61.7,9c2cfavuofg0yz3307nkgi0ut,Rubén Alcaraz,1,3834421429,178,,3832066851,140,3832066837,6,,3832067733,210,88.2,3832066841,155,,3833705283,20,13,,,,,,,,,,,,,,,,,,,
2469743099,206,44,1,20,1,82q9159y2u7mkfn3z6hy75r4o,1,90.9,59,2022-10-09T14:36:11.680Z,2022-10-10T09:04:15Z,3832066907,286,,3832066973,233,135,3832066903,56,Center,,,,,,,,,,,,,,,,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469743093,135,44,1,20,1,c8llrezkm3b3op4afrou6b487,0,9.1,41,2022-10-09T14:36:11.681Z,2022-10-10T03:57:36Z,3832067033,233,206,3832066883,56,Back,3832066885,285,,,,,,,,,,,,,,,,,2rqxh5mex336ci45jaw428y5l,Fernando Calero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469743109,207,13,1,20,1,82q9159y2u7mkfn3z6hy75r4o,1,89.6,60.8,2022-10-09T14:36:11.858Z,2022-10-10T09:04:16Z,3832067777,230,98.6,3832067779,231,51.4,3832067773,102,64.0,3832067365,15,,3832066951,56,Center,3832067765,29,,3832067769,55,205,3832067763,73,,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,3832066949,17,,3832067767,154,3834421667,178,,3832067775,103,,3832067369,328,,3832067363,25,34.7,,,,,,,,,,,,,,,,,,,
2469743121,136,5,1,20,2,c8llrezkm3b3op4afrou6b487,1,-0.8,41.2,2022-10-09T14:36:12.928Z,2022-10-10T03:57:52Z,3832067011,56,Back,3832067013,346,,3832067115,233,208,,,,,,,,,,,,,,,,2rqxh5mex336ci45jaw428y5l,Fernando Calero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469743131,208,5,1,20,2,82q9159y2u7mkfn3z6hy75r4o,0,100.8,58.8,2022-10-09T14:36:12.928Z,2022-10-10T03:57:52Z,3832067195,233,136,3832067049,56,Center,3832067053,346,,,,,,,,,,,,,,,,,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469743551,137,1,1,20,16,c8llrezkm3b3op4afrou6b487,1,3.3,46.4,2022-10-09T14:36:27.390Z,2022-10-10T03:58:01Z,3832069343,124,,3832069349,141,70.9,3832069347,140,8.6,3832069351,212,17.6,3832069353,213,1.2,3832069345,56,Back,3832069357,237,,,,,6wfwy94p5bm0zv3aku0urfq39,B. Lecomte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469743663,138,1,1,20,19,c8llrezkm3b3op4afrou6b487,1,8.6,70.9,2022-10-09T14:36:30.299Z,2022-10-10T03:58:08Z,3832069887,212,15.9,3832069889,213,1.0,3832069883,140,17.2,3832069881,56,Back,3834421897,178,,3832069885,141,90.2,,,,,,,6810qbng9pfg1bztczv11grmd,L. Cabrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469743763,139,1,1,20,26,c8llrezkm3b3op4afrou6b487,1,22.2,88,2022-10-09T14:36:36.800Z,2022-10-10T03:58:30Z,3832070435,213,4.4,3832070421,141,66.6,3832070417,140,18.3,3832070409,56,Back,3834422145,178,,3832070429,212,15.1,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469743875,140,1,1,20,29,c8llrezkm3b3op4afrou6b487,1,19.8,65.1,2022-10-09T14:36:39.748Z,2022-10-10T03:58:38Z,3834422227,178,,3832071081,212,19.5,3832071077,140,3.4,3832071079,141,51.8,3832071075,56,Back,3832071083,213,3.6,,,,,,,6810qbng9pfg1bztczv11grmd,L. Cabrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469743951,141,1,1,20,34,c8llrezkm3b3op4afrou6b487,1,11.6,42.8,2022-10-09T14:36:45.474Z,2022-10-10T03:58:43Z,3832102215,155,,3832071477,140,43.9,3832071481,212,43.9,3832071485,1,,3832071479,141,1.9,3834422283,178,,3832071475,56,Back,3832071483,213,5.6,6wfwy94p5bm0zv3aku0urfq39,B. Lecomte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469744031,142,1,1,20,37,c8llrezkm3b3op4afrou6b487,1,43.9,1.9,2022-10-09T14:36:48.418Z,2022-10-10T03:58:55Z,3832071957,213,1.6,3832071941,3,,3832071945,140,43.6,3834422403,178,,3832071955,212,7.3,3832071943,56,Back,3832071949,141,12.6,,,,2rqxh5mex336ci45jaw428y5l,Fernando Calero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469744037,143,61,1,20,40,c8llrezkm3b3op4afrou6b487,1,43.7,12.6,2022-10-09T14:36:50.870Z,2022-10-10T03:59:04Z,3834422487,178,,3832071983,56,Back,,,,,,,,,,,,,,,,,,,8qvqdjw1d58mw7420lpmk7bah,Edu Expósito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469744065,144,3,1,20,40,c8llrezkm3b3op4afrou6b487,0,44.8,13.6,2022-10-09T14:36:51.212Z,2022-10-10T03:59:14Z,3834422597,178,,3833708675,464,,3832072113,56,Back,3832072211,233,209,3832072115,286,,,,,,,,,,,6msjsxuolz1yhmongz6swkno5,Aleix Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469744043,209,7,1,20,41,82q9159y2u7mkfn3z6hy75r4o,1,55.2,86.4,2022-10-09T14:36:52.488Z,2022-10-10T03:59:18Z,3834422643,178,,3832072017,285,,3832072161,233,144,3832072015,56,Left,3833708785,383,,,,,,,,,,,9c2cfavuofg0yz3307nkgi0ut,Rubén Alcaraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469744047,210,49,1,20,42,82q9159y2u7mkfn3z6hy75r4o,1,57,86.8,2022-10-09T14:36:53.280Z,2022-10-10T03:59:24Z,,,,,,,,,,,,,,,,,,,,,,,,,9c2cfavuofg0yz3307nkgi0ut,Rubén Alcaraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469744087,211,1,1,20,43,82q9159y2u7mkfn3z6hy75r4o,1,57,86.8,2022-10-09T14:36:54.119Z,2022-10-10T03:59:28Z,3832072243,213,1.2,3832072239,141,90.8,3832072237,140,57.9,3834422725,178,,3832072235,56,Left,3832072241,212,2.9,,,,,,,9c2cfavuofg0yz3307nkgi0ut,Rubén Alcaraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469744117,212,1,1,20,44,82q9159y2u7mkfn3z6hy75r4o,1,57.9,90.8,2022-10-09T14:36:54.959Z,2022-10-10T03:59:33Z,3832072393,141,93.9,3832072399,213,1.0,3832072395,212,2.5,3834422775,178,,3832072391,140,59.1,3832072389,56,Left,,,,,,,aabvyjqpd63os1yzthx8ej6c5,Fede San Emeterio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469744169,213,1,1,20,45,82q9159y2u7mkfn3z6hy75r4o,0,58.4,97.7,2022-10-09T14:36:56.085Z,2022-10-10T03:59:44Z,3834422867,178,,3832072715,213,6.2,3832072709,141,96.6,3832072711,212,17.2,3832072707,140,74.8,3832072705,56,Left,,,,,,,bpvxqbiu11k4ivohi3798kxxx,T. Bongonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469744177,145,49,1,20,47,c8llrezkm3b3op4afrou6b487,1,33.9,4.9,2022-10-09T14:36:58.531Z,2022-10-10T04:00:06Z,,,,,,,,,,,,,,,,,,,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470192463,1058,83,1,20,49,82q9159y2u7mkfn3z6hy75r4o,1,66.5,95.8,2022-10-09T14:37:00.543Z,2022-10-10T06:48:16Z,3834552865,399,424001,,,,,,,,,,,,,,,,,,,,,,3r9gdse50kyeq9ya1o3ul0e6t,Álvaro Negredo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469744289,146,1,1,20,50,c8llrezkm3b3op4afrou6b487,1,32.7,4.3,2022-10-09T14:37:00.657Z,2022-10-10T04:00:12Z,3832073395,212,18.1,3832073389,56,Back,3832073391,140,16.4,3832073393,141,12.8,3834423061,178,,3832073397,213,2.8,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469744397,147,1,1,20,53,c8llrezkm3b3op4afrou6b487,1,15.8,13.4,2022-10-09T14:37:04.299Z,2022-10-10T04:00:18Z,3832073951,212,24.7,3832073947,140,4.7,3832073949,141,45.5,3834423145,178,,3832073953,213,2.1,3832073945,56,Back,,,,,,,eyhvr45vc1n690dxobcthmndh,Sergi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469744463,148,1,1,20,58,c8llrezkm3b3op4afrou6b487,1,8.6,54.3,2022-10-09T14:37:09.326Z,2022-10-10T04:00:23Z,3832074377,212,39.9,3832074369,155,,3832074381,1,,3832074379,213,0.7,3832074373,140,38.6,3832074371,56,Back,3834423259,178,,3832074375,141,90.3,6wfwy94p5bm0zv3aku0urfq39,B. Lecomte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469744615,149,1,1,21,1,c8llrezkm3b3op4afrou6b487,1,38.4,90,2022-10-09T14:37:12.288Z,2022-10-10T04:00:40Z,3832075151,56,Back,3832075155,140,33.3,3832075163,213,4.3,3834423387,178,,3832075161,212,14.5,3832075159,141,70.2,,,,,,,cspjsye2x9pmnvdxjmghwnyi2,Nico Melamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469744641,150,1,1,21,7,c8llrezkm3b3op4afrou6b487,1,40.6,62.6,2022-10-09T14:37:18.270Z,2022-10-10T04:00:52Z,3834423477,178,,3832075335,213,4.2,3832075331,141,54.3,3832075333,212,6.4,3832075327,56,Back,3832075329,140,37.8,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469744735,151,1,1,21,8,c8llrezkm3b3op4afrou6b487,1,37.8,54.3,2022-10-09T14:37:19.391Z,2022-10-10T04:00:58Z,3832075883,212,10.2,3834423521,178,,3832075877,56,Back,3832075881,141,68.4,3832075879,140,34.4,3832075885,213,1.9,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469744741,152,1,1,21,10,c8llrezkm3b3op4afrou6b487,1,34.4,68.4,2022-10-09T14:37:20.826Z,2022-10-10T04:01:06Z,3832075933,140,40.8,3832075939,213,0.3,3832075937,212,7.1,3832075935,141,71.7,3832075931,56,Back,3834423601,178,,,,,,,,6810qbng9pfg1bztczv11grmd,L. Cabrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469744763,153,1,1,21,12,c8llrezkm3b3op4afrou6b487,1,40.8,71.7,2022-10-09T14:37:23.240Z,2022-10-10T04:01:10Z,3834423641,178,,3832076077,56,Left,3832076081,141,79.6,3832076079,140,63.8,3832076085,213,0.2,3832076083,212,24.7,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469744791,154,1,1,21,14,c8llrezkm3b3op4afrou6b487,1,63.8,79.6,2022-10-09T14:37:25.262Z,2022-10-10T04:01:16Z,3832076241,213,1.6,3834423709,178,,3832076231,140,63.0,3832076235,141,96.6,3832076237,212,11.6,3832076229,56,Left,,,,,,,cspjsye2x9pmnvdxjmghwnyi2,Nico Melamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469744837,155,1,1,21,17,c8llrezkm3b3op4afrou6b487,1,63,96.2,2022-10-09T14:37:27.627Z,2022-10-10T04:01:21Z,3834423749,178,,3832076485,56,Back,3832076493,213,3.4,3832076491,212,20.3,3832076489,141,88.3,3832076487,140,44.4,,,,,,,3nchjse4ej0qhilo395td7u1h,Brian Oliván,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469744903,156,1,1,21,19,c8llrezkm3b3op4afrou6b487,1,43.5,91.2,2022-10-09T14:37:29.913Z,2022-10-10T04:01:29Z,3834423813,178,,3832076851,213,4.3,3832076847,212,17.1,3832076837,56,Back,3832076843,141,68.4,3832076841,140,36.6,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469744951,157,1,1,21,22,c8llrezkm3b3op4afrou6b487,1,36.9,67.6,2022-10-09T14:37:32.855Z,2022-10-10T04:01:34Z,3832077105,140,42.8,3832077107,141,26.7,3832077111,213,4.9,3834423863,178,,3832077109,212,28.5,3832077103,56,Back,,,,,,,6810qbng9pfg1bztczv11grmd,L. Cabrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469745003,158,1,1,21,24,c8llrezkm3b3op4afrou6b487,1,42.8,26.7,2022-10-09T14:37:35.565Z,2022-10-10T04:01:48Z,3832077397,213,0.1,3832077393,141,29.4,3832077389,56,Center,3832077391,140,65.1,3834424003,178,,3832077395,212,23.5,,,,,,,eyhvr45vc1n690dxobcthmndh,Sergi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469745043,159,1,1,21,27,c8llrezkm3b3op4afrou6b487,1,60.2,26.2,2022-10-09T14:37:38.201Z,2022-10-10T04:01:53Z,3834424065,178,,3832077615,140,64.3,3832077621,213,5.0,3832077617,141,3.5,3832077613,56,Right,3832077619,212,16.0,,,,,,,6msjsxuolz1yhmongz6swkno5,Aleix Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
