id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,assist
2483761903,257,1,1,28,4,4ku8o6uf87yd8iecdalipo6wd,1,31.1,47.5,2022-11-09T20:59:13.693Z,2022-11-10T06:34:26Z,3906073383,56,Back,3906630757,178,,3906073385,140,40.7,3906073387,141,86.8,3906073391,213,1.2,3906073389,212,28.6,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483761933,258,1,1,28,8,4ku8o6uf87yd8iecdalipo6wd,1,38.4,78.7,2022-11-09T20:59:17.889Z,2022-11-10T06:34:32Z,3906073521,56,Back,3906073527,212,5.8,3906630821,178,,3906073525,141,70.8,3906073523,140,40.6,3906073529,213,5.1,,,,,,,20m7tijt8jnedjd4x87olmaqd,Y. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483761965,259,1,1,28,9,4ku8o6uf87yd8iecdalipo6wd,1,40.6,70.8,2022-11-09T20:59:18.447Z,2022-11-10T06:34:36Z,3906073663,56,Back,3906073671,213,2.8,3906073665,140,29.5,3906073667,141,76.3,3906073669,212,12.2,3906630863,178,,,,,,,,59234as8h70fejyfm7492np3p,A. Witsel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483762043,260,1,1,28,11,4ku8o6uf87yd8iecdalipo6wd,1,31.4,72.9,2022-11-09T20:59:20.906Z,2022-11-10T06:34:39Z,3906074003,141,32.4,3906073999,56,Back,3906074005,212,27.5,3906630913,178,,3906074001,140,31.1,3906074007,213,4.7,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483762085,261,1,1,28,17,4ku8o6uf87yd8iecdalipo6wd,1,37.9,26.6,2022-11-09T20:59:26.105Z,2022-11-10T06:34:42Z,3906630957,178,,3906074251,212,13.3,3906074245,56,Back,3906074247,140,43.2,3906074253,213,5.1,3906074249,141,8.8,,,,,,,av5g4nr853anks78vl6jh4s7p,S. Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483762101,262,1,1,28,19,4ku8o6uf87yd8iecdalipo6wd,0,51.3,10.8,2022-11-09T20:59:28.392Z,2022-11-10T06:34:45Z,3906631003,178,,3906074339,213,0.4,3906074333,140,66.8,3906074335,141,20.9,3906074331,56,Right,3906074337,212,17.7,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483762111,257,49,1,28,20,50x1m4u58lffhq6v6ga1hbxmy,1,31.5,81.2,2022-11-09T20:59:29.209Z,2022-11-10T07:05:13Z,,,,,,,,,,,,,,,,,,,,,,,,,7ubtan6a51o79w469zawrqqqd,Ruíz de Galarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483762131,258,1,1,28,21,50x1m4u58lffhq6v6ga1hbxmy,0,32.6,86.9,2022-11-09T20:59:30.832Z,2022-11-10T06:34:59Z,3906074511,56,Back,3906074517,212,12.8,3906074515,141,96.0,3906074513,140,21.9,3906074519,213,2.6,3906074509,3,,3906631193,178,,,,,7ubtan6a51o79w469zawrqqqd,Ruíz de Galarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483762161,263,61,1,28,24,4ku8o6uf87yd8iecdalipo6wd,1,79.1,3.5,2022-11-09T20:59:33.563Z,2022-11-10T06:35:10Z,3906631345,178,,3906074657,56,Right,,,,,,,,,,,,,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483762155,259,61,1,28,26,50x1m4u58lffhq6v6ga1hbxmy,0,24.7,98.3,2022-11-09T20:59:34.951Z,2022-11-10T06:35:14Z,3906074603,56,Back,3906631443,178,,,,,,,,,,,,,,,,,,,,3n66mcws9belxbv3pu5uwhfu2,Copete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483762167,260,5,1,28,26,50x1m4u58lffhq6v6ga1hbxmy,0,23,101,2022-11-09T20:59:35.424Z,2022-11-10T06:35:17Z,3906074677,347,,3906075005,233,264,3906074675,56,Back,,,,,,,,,,,,,,,,3n66mcws9belxbv3pu5uwhfu2,Copete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483762171,264,5,1,28,26,4ku8o6uf87yd8iecdalipo6wd,1,77,-1,2022-11-09T20:59:35.424Z,2022-11-10T06:35:17Z,3906074989,233,260,3906074689,347,,3906074687,56,Right,,,,,,,,,,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483762327,265,1,1,28,44,4ku8o6uf87yd8iecdalipo6wd,0,81.8,0,2022-11-09T20:59:53.033Z,2022-11-10T06:35:21Z,3906075469,140,89.7,3906075471,141,27.3,3906075465,107,,3906075477,1,,3906075475,213,1.2,3906075473,212,21.5,3906075467,56,Center,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483762353,261,12,1,28,45,50x1m4u58lffhq6v6ga1hbxmy,1,7.8,70.6,2022-11-09T20:59:54.812Z,2022-11-10T06:35:29Z,3906075571,141,84.4,3906075575,213,1.3,3906075573,212,9.8,3906075605,15,,3906075567,56,Back,3906631649,388,,3906075569,140,10.4,,,,3n66mcws9belxbv3pu5uwhfu2,Copete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483762361,262,49,1,28,47,50x1m4u58lffhq6v6ga1hbxmy,1,10.5,84.1,2022-11-09T20:59:56.118Z,2022-11-10T06:35:35Z,,,,,,,,,,,,,,,,,,,,,,,,,9ej7t1srxjcxe5p627eumn6d,Jaume Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483762389,263,1,1,28,47,50x1m4u58lffhq6v6ga1hbxmy,0,10.6,84.1,2022-11-09T20:59:56.172Z,2022-11-10T06:35:38Z,3906075775,56,Left,3906075793,212,43.1,3906075797,213,6.2,3906075771,157,,3906075781,140,51.6,3906631817,178,,3906075799,1,,3906075785,141,80.5,9ej7t1srxjcxe5p627eumn6d,Jaume Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483762439,266,1,1,28,51,4ku8o6uf87yd8iecdalipo6wd,1,46.3,22.3,2022-11-09T21:00:00.491Z,2022-11-10T06:35:48Z,3906076059,140,30.2,3906076057,56,Back,3906076061,141,43.9,3906631977,388,,3906076055,3,,3906076065,213,2.4,3906076063,212,22.4,,,,f30avgacyfz88ppw9mh8v57md,Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483762443,267,49,1,28,54,4ku8o6uf87yd8iecdalipo6wd,1,33,42.6,2022-11-09T21:00:03.530Z,2022-11-10T06:35:52Z,,,,,,,,,,,,,,,,,,,,,,,,,2yt9oajv9dkbju8tgy1g2nmqd,J. Oblak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483762463,268,2,1,28,54,4ku8o6uf87yd8iecdalipo6wd,1,30.5,43.7,2022-11-09T21:00:03.592Z,2022-11-10T06:35:55Z,3906076245,7,716n1970vi9rvw5b4w9qmjfth,3906076165,1,,3906076155,56,Center,3906632057,178,,3906076157,140,68.2,3906076159,141,58.8,,,,,,,2yt9oajv9dkbju8tgy1g2nmqd,J. Oblak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483762489,265,55,1,28,54,50x1m4u58lffhq6v6ga1hbxmy,1,32.2,38,2022-11-09T21:00:03.593Z,2022-11-10T06:35:56Z,3906077503,189,,,,,,,,,,,,,,,,,,,,,,,9t88fceutc2x108ga0qkzkafp,M. Valjent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483762487,264,43,1,28,58,50x1m4u58lffhq6v6ga1hbxmy,1,0,0,2022-11-09T21:00:07.636Z,2022-11-09T21:00:11Z,3906076325,144,1,3906076269,140,33.7,3906076265,3,0,3906076271,141,60.2,3906076275,213,1.2,3906076273,212,15.0,3906076267,56,Back,,,,9t88fceutc2x108ga0qkzkafp,M. Valjent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483762673,269,18,1,29,14,4ku8o6uf87yd8iecdalipo6wd,1,0,0,2022-11-09T21:00:23.594Z,2022-11-10T06:36:00Z,3906077179,59,16,3906077171,42,,3906077205,55,270,3906077175,44,Defender,,,,,,,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483762675,270,19,1,29,14,4ku8o6uf87yd8iecdalipo6wd,1,0,0,2022-11-09T21:00:23.595Z,2022-11-10T06:36:00Z,3906077197,59,10,3906077191,42,,3906078111,293,2,3906077195,145,2,3906077199,44,Midfielder,3906078109,292,7,3906077201,55,269,,,,6fdvv4zs5pl6qj7pp6tsp5iad,Á. Correa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483762785,271,40,1,29,30,4ku8o6uf87yd8iecdalipo6wd,1,0,0,2022-11-09T21:00:39.910Z,2022-11-10T07:14:07Z,3906077709,30,"2yt9oajv9dkbju8tgy1g2nmqd, amxunh6enoc99r07cp7qt621h, cj3dik1dqyo2nf1jgmyn471sl, 3ga7qj3h3dbmqucxmaxhmrjdh, av5g4nr853anks78vl6jh4s7p, f30avgacyfz88ppw9mh8v57md, 6fdvv4zs5pl6qj7pp6tsp5iad, 59234as8h70fejyfm7492np3p, 46kq5653o302ebz4o5yzsss0l, 716n1970vi9rvw5b4w9qmjfth, 20m7tijt8jnedjd4x87olmaqd, cfhk5255hz4wbs2zsrq219a6t, b6gclblu9lz3sstpla966ik7p, b9kfek16otvdorssn0wzkb36d, 9rm3r46uzxlmuqnp0jo4danhm, ejcyvgclry4g5pc2rtptifphx, 40h47dhimsmeiury61w1ourx1, am5gj5qg3gjtyhvwfnj8sjz6d, c90gk99jn34wxtlad784hpnv8, d3kuh0z8x9e9ywc7g4agv1yxg, d0di86falsvqnl1c4ev98my5m",3906077719,194,2yt9oajv9dkbju8tgy1g2nmqd,3906077715,130,2,3906077713,59,"13, 14, 23, 5, 15, 18, 10, 20, 19, 8, 21, 1, 3, 6, 9, 11, 17, 22, 29, 30, 31",3906077711,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",3906077717,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483763021,266,1,1,29,43,50x1m4u58lffhq6v6ga1hbxmy,0,44.6,54.3,2022-11-09T21:00:52.729Z,2022-11-10T06:36:07Z,3906078825,212,45.5,3906078823,141,82.7,3906078821,140,83.8,3906078827,213,0.4,3906078819,56,Left,3906632245,178,,3906078813,5,,3906078815,155,,9dewnn65ylruq567thg7ebqhh,Raíllo,3906078817,241,,3906078829,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483763043,272,1,1,29,46,4ku8o6uf87yd8iecdalipo6wd,0,19.4,14.3,2022-11-09T21:00:55.800Z,2022-11-10T06:36:57Z,3906078929,140,34.3,3906078931,141,22.1,3906078925,3,,3906078927,56,Back,3906078935,213,0.3,3906078933,212,16.5,3906633003,388,,,,,av5g4nr853anks78vl6jh4s7p,S. Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483763059,267,1,1,29,49,50x1m4u58lffhq6v6ga1hbxmy,1,63.5,79.8,2022-11-09T21:00:58.625Z,2022-11-10T06:37:03Z,3906078989,212,9.7,3906078991,213,5.9,3906078987,141,75.0,3906078981,3,,3906633109,178,,3906078985,140,72.2,3906078983,56,Center,,,,baax58gbtxlbuj3duulpms4q1,I. Baba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483763073,268,1,1,29,50,50x1m4u58lffhq6v6ga1hbxmy,0,73.1,75.8,2022-11-09T21:00:59.681Z,2022-11-10T06:37:08Z,3906079073,213,2.4,3906079067,140,68.1,3906633173,178,,3906079065,56,Left,3906404847,156,,3906079071,212,7.2,3906079069,141,83.1,,,,3pwr7lqvo4o08c4nvzqpuue39,V. Muriqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483763085,273,8,1,29,51,4ku8o6uf87yd8iecdalipo6wd,1,31.7,17,2022-11-09T21:00:59.962Z,2022-11-10T06:37:11Z,3906079111,56,Back,3906633233,178,,3906404899,384,,,,,,,,,,,,,,,,,6fdvv4zs5pl6qj7pp6tsp5iad,Á. Correa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483763101,274,49,1,29,52,4ku8o6uf87yd8iecdalipo6wd,1,36.5,33.3,2022-11-09T21:01:01.374Z,2022-11-10T06:37:18Z,,,,,,,,,,,,,,,,,,,,,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483763119,275,61,1,29,53,4ku8o6uf87yd8iecdalipo6wd,0,36.5,33.3,2022-11-09T21:01:02.580Z,2022-11-10T06:37:24Z,3906079273,56,Back,3906633439,389,,,,,,,,,,,,,,,,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483763129,269,49,1,29,55,50x1m4u58lffhq6v6ga1hbxmy,1,52.7,69.9,2022-11-09T21:01:03.995Z,2022-11-10T06:37:29Z,,,,,,,,,,,,,,,,,,,,,,,,,baax58gbtxlbuj3duulpms4q1,I. Baba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483763201,270,1,1,29,57,50x1m4u58lffhq6v6ga1hbxmy,1,62.5,83.1,2022-11-09T21:01:06.429Z,2022-11-10T06:37:34Z,3906079619,213,1.4,3906079613,140,63.7,3906079615,141,93.4,3906633563,178,,3906079611,56,Left,3906079617,212,7.1,,,,,,,baax58gbtxlbuj3duulpms4q1,I. Baba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483763293,271,1,1,29,58,50x1m4u58lffhq6v6ga1hbxmy,1,60,95.3,2022-11-09T21:01:07.090Z,2022-11-10T06:37:36Z,3906080073,140,93.8,3906080065,155,,3906080077,141,76.4,3906080081,212,37.7,3906080087,1,,3906080069,56,Center,3906080085,213,5.9,3906633605,178,,9ej7t1srxjcxe5p627eumn6d,Jaume Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483763299,272,50,1,30,2,50x1m4u58lffhq6v6ga1hbxmy,1,95.7,76,2022-11-09T21:01:11.602Z,2022-11-10T06:18:10Z,3906080103,286,,3906080101,56,Center,3906080283,233,276,,,,,,,,,,,,,,,,3pwr7lqvo4o08c4nvzqpuue39,V. Muriqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483763307,276,7,1,30,2,4ku8o6uf87yd8iecdalipo6wd,1,4.3,24,2022-11-09T21:01:11.699Z,2022-11-10T06:18:23Z,3906080227,233,272,3906618719,178,,3906405101,383,,3906080135,285,,3906080133,56,Back,,,,,,,,,,f30avgacyfz88ppw9mh8v57md,Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483765343,298,12,1,30,3,4ku8o6uf87yd8iecdalipo6wd,1,6.5,23.9,2022-11-09T21:01:12.375Z,2022-11-10T06:18:25Z,3906090089,56,Back,3906090093,141,22.9,3906090095,212,8.2,3906090091,140,0.0,3906090097,213,3.2,3906618839,178,,3906090113,167,,,,,f30avgacyfz88ppw9mh8v57md,Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483763329,273,6,1,30,4,50x1m4u58lffhq6v6ga1hbxmy,1,99.8,81.2,2022-11-09T21:01:13.074Z,2022-11-10T06:18:27Z,3906080231,56,Left,3906090713,233,299,3906080233,73,,,,,,,,,,,,,,,,,3pwr7lqvo4o08c4nvzqpuue39,V. Muriqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483765347,299,6,1,30,4,4ku8o6uf87yd8iecdalipo6wd,0,0.2,18.8,2022-11-09T21:01:13.074Z,2022-11-10T06:18:26Z,3906090277,233,273,3906090101,56,Back,3906090103,73,,,,,,,,,,,,,,,,,f30avgacyfz88ppw9mh8v57md,Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483763319,277,43,1,30,6,4ku8o6uf87yd8iecdalipo6wd,1,0,0,2022-11-09T21:01:15.694Z,2022-11-09T21:03:20Z,3906080197,73,0,3906080179,56,Back,3906090613,144,6,3906080341,233,273,,,,,,,,,,,,,f30avgacyfz88ppw9mh8v57md,Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483763761,274,1,1,30,29,50x1m4u58lffhq6v6ga1hbxmy,1,99.5,99.5,2022-11-09T21:01:38.217Z,2022-11-10T06:18:31Z,3906082167,213,3.6,3906082157,140,89.0,3906082161,141,90.8,3906082151,6,,3906082155,56,Left,3906082165,212,12.5,3906618919,178,,,,,8b3igmuipfhfzm39ack89de96,Lee Kang-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483763797,275,1,1,30,32,50x1m4u58lffhq6v6ga1hbxmy,1,87.9,84.2,2022-11-09T21:01:40.984Z,2022-11-10T06:18:36Z,3906082329,56,Center,3906082341,213,5.3,3906082333,141,75.7,3906082337,212,6.9,3906619005,178,,3906082331,140,91.5,,,,,,,7ubtan6a51o79w469zawrqqqd,Ruíz de Galarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483763803,276,50,1,30,32,50x1m4u58lffhq6v6ga1hbxmy,1,92.5,77.8,2022-11-09T21:01:41.839Z,2022-11-10T06:18:44Z,3906082365,286,,3906082363,56,Center,3906082721,233,279,,,,,,,,,,,,,,,,8b3igmuipfhfzm39ack89de96,Lee Kang-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483763871,279,7,1,30,33,4ku8o6uf87yd8iecdalipo6wd,1,7.5,22.2,2022-11-09T21:01:42.282Z,2022-11-10T06:18:48Z,3906082673,56,Back,3906619145,178,,3906082675,285,,3906082709,233,276,3906405485,383,,,,,,,,,,,46kq5653o302ebz4o5yzsss0l,Álvaro Morata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483763823,278,49,1,30,34,4ku8o6uf87yd8iecdalipo6wd,1,7.1,27.6,2022-11-09T21:01:43.756Z,2022-11-10T06:18:54Z,,,,,,,,,,,,,,,,,,,,,,,,,46kq5653o302ebz4o5yzsss0l,Álvaro Morata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483763883,280,1,1,30,35,4ku8o6uf87yd8iecdalipo6wd,0,3,12,2022-11-09T21:01:44.654Z,2022-11-10T06:18:58Z,3906619283,178,,3906082739,141,5.0,3906082741,212,14.3,3906082735,56,Back,3906082743,213,5.9,3906082737,140,15.8,3906083431,189,,,,,46kq5653o302ebz4o5yzsss0l,Álvaro Morata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483763977,277,8,1,30,38,50x1m4u58lffhq6v6ga1hbxmy,1,82.9,94.8,2022-11-09T21:01:47.331Z,2022-11-10T06:19:04Z,3906083223,56,Left,3906619383,178,,3906083387,189,,3906405635,385,,,,,,,,,,,,,,7ubtan6a51o79w469zawrqqqd,Ruíz de Galarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483763991,278,5,1,30,38,50x1m4u58lffhq6v6ga1hbxmy,0,83.8,101.4,2022-11-09T21:01:47.493Z,2022-11-10T06:19:10Z,3906083403,233,281,3906083289,56,Left,3906083291,347,,,,,,,,,,,,,,,,,7ubtan6a51o79w469zawrqqqd,Ruíz de Galarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483763995,281,5,1,30,38,4ku8o6uf87yd8iecdalipo6wd,1,16.2,-1.4,2022-11-09T21:01:47.493Z,2022-11-10T06:19:10Z,3906083293,56,Back,3906083295,347,,3906083373,233,278,,,,,,,,,,,,,,,,46kq5653o302ebz4o5yzsss0l,Álvaro Morata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483764163,282,1,1,30,47,4ku8o6uf87yd8iecdalipo6wd,1,17.5,0,2022-11-09T21:01:56.031Z,2022-11-10T06:19:11Z,3906084069,56,Back,3906084071,140,11.1,3906084077,213,2.1,3906084073,141,15.1,3906084075,212,13.2,3906084067,107,,3906405771,189,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483764257,283,1,1,30,50,4ku8o6uf87yd8iecdalipo6wd,1,13.5,27,2022-11-09T21:01:59.482Z,2022-11-10T06:19:17Z,3906084519,212,37.9,3906084521,213,1.3,3906619547,178,,3906084523,1,,3906084517,141,80.6,3906084513,56,Back,3906084515,140,23.5,,,,av5g4nr853anks78vl6jh4s7p,S. Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483764321,284,1,1,30,56,4ku8o6uf87yd8iecdalipo6wd,1,35.4,84,2022-11-09T21:02:05.501Z,2022-11-10T06:19:21Z,3906084869,141,67.1,3906084873,213,4.3,3906619601,178,,3906084867,140,30.5,3906084871,212,12.6,3906084865,56,Back,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483764417,285,1,1,31,0,4ku8o6uf87yd8iecdalipo6wd,1,31.7,57.4,2022-11-09T21:02:09.462Z,2022-11-10T06:19:24Z,3906085347,213,5.3,3906085341,140,40.0,3906085343,141,37.3,3906085337,56,Back,3906619639,178,,3906085345,212,16.2,,,,,,,f30avgacyfz88ppw9mh8v57md,Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483764453,286,1,1,31,4,4ku8o6uf87yd8iecdalipo6wd,0,52.3,30.1,2022-11-09T21:02:13.727Z,2022-11-10T06:19:29Z,3906085521,56,Center,3906085527,212,33.6,3906085519,155,,3906085525,141,48.8,3906085523,140,81.9,3906085531,1,,3906619715,178,,3906085529,213,0.4,3ga7qj3h3dbmqucxmaxhmrjdh,R. De Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483764477,279,49,1,31,7,50x1m4u58lffhq6v6ga1hbxmy,1,18.7,53.8,2022-11-09T21:02:16.120Z,2022-11-10T06:19:38Z,,,,,,,,,,,,,,,,,,,,,,,,,9n447dc5s8na89g3ovx9zvbv9,G. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483764527,280,1,1,31,10,50x1m4u58lffhq6v6ga1hbxmy,1,13,76.1,2022-11-09T21:02:19.627Z,2022-11-10T06:19:42Z,3906619879,178,,3906085915,141,75.6,3906085913,140,24.6,3906085917,212,12.2,3906085919,213,6.3,3906085911,56,Back,,,,,,,9n447dc5s8na89g3ovx9zvbv9,G. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483764555,281,1,1,31,12,50x1m4u58lffhq6v6ga1hbxmy,1,23.3,71.8,2022-11-09T21:02:21.357Z,2022-11-10T06:19:45Z,3906086079,212,18.2,3906086081,213,0.4,3906086071,155,,3906619939,178,,3906086077,141,83.3,3906086073,56,Back,3906086075,140,39.0,,,,3n66mcws9belxbv3pu5uwhfu2,Copete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483764587,282,1,1,31,14,50x1m4u58lffhq6v6ga1hbxmy,1,39.1,83.2,2022-11-09T21:02:22.966Z,2022-11-10T06:19:50Z,3906086247,141,72.4,3906086245,140,36.5,3906086251,213,4.4,3906086243,56,Back,3906086249,212,7.8,3906620017,178,,,,,,,,8b3igmuipfhfzm39ack89de96,Lee Kang-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483764659,283,1,1,31,15,50x1m4u58lffhq6v6ga1hbxmy,1,36.5,72.4,2022-11-09T21:02:24.103Z,2022-11-10T06:19:56Z,3906086609,213,1.1,3906086601,141,87.8,3906086597,140,41.7,3906086593,56,Back,3906086605,212,11.8,3906620101,178,,,,,,,,7ubtan6a51o79w469zawrqqqd,Ruíz de Galarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483764667,284,3,1,31,18,50x1m4u58lffhq6v6ga1hbxmy,0,48.6,92.7,2022-11-09T21:02:27.118Z,2022-11-10T06:20:05Z,3906086689,211,,3906620243,178,,3906406359,465,,3906086635,56,Back,3906086639,286,,,,,,,,,,,8b3igmuipfhfzm39ack89de96,Lee Kang-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483764675,287,49,1,31,19,4ku8o6uf87yd8iecdalipo6wd,1,44.7,8.1,2022-11-09T21:02:28.224Z,2022-11-10T06:20:12Z,,,,,,,,,,,,,,,,,,,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483764689,288,3,1,31,19,4ku8o6uf87yd8iecdalipo6wd,0,45.8,15.4,2022-11-09T21:02:28.682Z,2022-11-10T06:20:17Z,3906086735,56,Back,3906406431,464,,3906086737,286,,3906086833,233,285,3906620401,178,,,,,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
