id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/12/value,assist,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/14/value,qualifier/17/value,qualifier/16/value,qualifier/18/value
2515874425,156,44,1,17,35,4jelr92fsge73q39is6qvhxb3,0,67.6,92.4,2023-03-05T13:18:45.585Z,2023-03-06T06:44:31Z,4075258329,233,132,4075258083,56,Left,4075258087,286,,,,,,,,,,,,,,,,,3zyib6lm9w7bi6lbek5m0dbrp,Escudero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515874473,133,1,1,17,35,c8llrezkm3b3op4afrou6b487,0,30.9,5,2023-03-05T13:18:45.653Z,2023-03-06T07:15:33Z,4075258355,140,42.9,4075258359,141,0.0,4075258349,3,,4077820517,388,,4075258367,213,5.9,4075258363,212,13.4,4075258351,56,Back,,,,92pz9nafg5h4qeqpiw3011ihh,M. Braithwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515874517,135,5,1,17,36,c8llrezkm3b3op4afrou6b487,0,39.8,-2,2023-03-05T13:18:46.758Z,2023-03-06T06:44:41Z,4075258563,347,,4075258561,56,Back,4075258991,233,157,,,,,,,,,,,,,,,,e5qp6dh1prc55llew51zpy1gp,Javi Puado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515874603,157,5,1,17,36,4jelr92fsge73q39is6qvhxb3,1,60.2,102,2023-03-05T13:18:46.758Z,2023-03-06T06:44:41Z,4075258985,233,135,4075258953,56,Left,4075258957,347,,,,,,,,,,,,,,,,,3zyib6lm9w7bi6lbek5m0dbrp,Escudero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515874499,134,43,1,17,42,c8llrezkm3b3op4afrou6b487,1,0,0,2023-03-05T13:18:52.985Z,2023-03-05T13:19:13Z,4075260149,144,61,4075258479,56,Back,,,,,,,,,,,,,,,,,,,e5qp6dh1prc55llew51zpy1gp,Javi Puado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515875603,151,57,1,17,49,c8llrezkm3b3op4afrou6b487,1,0,0,2023-03-05T13:18:59.926Z,2023-03-06T06:44:44Z,4075264583,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515874763,159,57,1,17,49,4jelr92fsge73q39is6qvhxb3,0,0,0,2023-03-05T13:18:59.926Z,2023-03-06T06:44:45Z,4075259813,56,Left,,,,,,,,,,,,,,,,,,,,,,3zyib6lm9w7bi6lbek5m0dbrp,Escudero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515874745,158,43,1,17,51,4jelr92fsge73q39is6qvhxb3,1,0,0,2023-03-05T13:19:01.434Z,2023-03-05T13:19:11Z,4075259721,56,Back,4075259725,140,35.6,4075259735,213,3.3,4075259729,141,94.8,4075259739,1,0,4075259717,107,0,4075259959,144,1,4075259733,212,23.2,3zyib6lm9w7bi6lbek5m0dbrp,Escudero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515874917,136,1,1,18,3,c8llrezkm3b3op4afrou6b487,1,41,0,2023-03-05T13:19:13.490Z,2023-03-06T06:44:50Z,4075260657,140,40.8,4075260661,212,13.1,4075260659,141,17.2,4075260655,56,Back,4075260663,213,1.6,4075262489,107,,,,,,,,9hz4s6zmelmg4ix47xbre3q3t,R. Pierre-Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515874965,137,1,1,18,7,c8llrezkm3b3op4afrou6b487,1,45.6,30.4,2023-03-05T13:19:17.528Z,2023-03-06T06:44:55Z,4075260961,140,41.1,4077820873,178,,4075260963,141,58.3,4075260967,213,1.8,4075260959,56,Back,4075260965,212,19.6,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515875011,138,1,1,18,10,c8llrezkm3b3op4afrou6b487,1,46.5,66.5,2023-03-05T13:19:20.355Z,2023-03-06T06:44:58Z,4075261191,140,55.9,4075261195,212,21.4,4075261189,56,Left,4075261193,141,94.4,4077820931,178,,4075261197,213,1.1,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515875039,139,1,1,18,13,c8llrezkm3b3op4afrou6b487,1,55.9,94.4,2023-03-05T13:19:23.342Z,2023-03-06T06:45:01Z,4075261359,140,41.8,4075261361,141,75.3,4075261357,56,Back,4077821003,178,,4075261365,213,3.9,4075261363,212,19.7,,,,,,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515875119,140,1,1,18,16,c8llrezkm3b3op4afrou6b487,1,40.5,74,2023-03-05T13:19:26.232Z,2023-03-06T06:45:04Z,4075261859,140,29.6,4075261873,213,4.0,4075261855,56,Back,4077821085,178,,4075261869,212,18.2,4075261863,141,53.2,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515875131,141,1,1,18,19,c8llrezkm3b3op4afrou6b487,0,31.3,65.9,2023-03-05T13:19:29.704Z,2023-03-06T06:45:06Z,4075261937,155,,4075261941,140,65.7,4075261939,56,Center,4077821119,178,,4075261949,1,,4075261945,212,37.0,4075261943,141,77.7,4075261947,213,0.2,eyhvr45vc1n690dxobcthmndh,Sergi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515875159,160,49,1,18,21,4jelr92fsge73q39is6qvhxb3,1,31.1,15.7,2023-03-05T13:19:31.731Z,2023-03-06T06:45:11Z,,,,,,,,,,,,,,,,,,,,,,,,,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516355401,904,83,1,18,23,c8llrezkm3b3op4afrou6b487,1,71.1,82.3,2023-03-05T13:19:33.865Z,2023-03-06T07:01:41Z,4077836607,399,564899,,,,,,,,,,,,,,,,,,,,,,d67qj0sakwrfzbscleo4dbget,Joselu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515875187,161,1,1,18,23,4jelr92fsge73q39is6qvhxb3,0,31.1,15.7,2023-03-05T13:19:33.866Z,2023-03-06T06:45:14Z,4075262255,213,0.0,4075262247,141,17.6,4075262243,56,Right,4077821233,178,,4075262245,140,56.4,4075262249,212,26.6,,,,,,,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515875235,143,49,1,18,25,c8llrezkm3b3op4afrou6b487,1,47.2,75,2023-03-05T13:19:35.394Z,2023-03-06T09:19:26Z,,,,,,,,,,,,,,,,,,,,,,,,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515875237,144,1,1,18,26,c8llrezkm3b3op4afrou6b487,0,53.4,74.5,2023-03-05T13:19:36.821Z,2023-03-06T06:45:21Z,4077821335,178,,4075262501,140,58.2,4075262503,141,79.4,4075264795,236,,4075262499,56,Left,4075264801,286,,4075262505,212,6.0,4075264797,233,162,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,4075262509,213,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515875217,162,74,1,18,26,4jelr92fsge73q39is6qvhxb3,1,37,15.2,2023-03-05T13:19:36.919Z,2023-03-06T06:45:24Z,4077821401,178,,4075264817,233,144,4075264769,285,,4075262435,56,Back,,,,,,,,,,,,,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515875227,142,43,1,18,28,c8llrezkm3b3op4afrou6b487,1,0,0,2023-03-05T13:19:39.065Z,2023-03-05T13:20:15Z,4075264921,144,3,4075262477,56,Back,4075262479,286,0,,,,,,,,,,,,,,,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515875259,145,1,1,18,29,c8llrezkm3b3op4afrou6b487,1,55.8,78.4,2023-03-05T13:19:39.782Z,2023-03-06T06:45:27Z,4075262671,140,47.6,4075262669,56,Back,4075262675,212,12.7,4077821421,178,,4075262673,141,64.7,4075262677,213,4.0,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515875323,146,1,1,18,31,c8llrezkm3b3op4afrou6b487,1,47.6,63.8,2023-03-05T13:19:41.906Z,2023-03-06T06:45:31Z,4075263099,212,30.3,4075263095,141,21.1,4075263101,213,5.0,4075263093,140,55.7,4077821493,178,,4075263091,56,Right,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515875365,147,1,1,18,36,c8llrezkm3b3op4afrou6b487,1,64,19.9,2023-03-05T13:19:46.412Z,2023-03-06T06:45:34Z,4077821529,178,,4075263301,213,2.3,4075263299,212,13.3,4075263295,140,55.7,4075263297,141,34.6,4075263293,56,Center,,,,,,,9hz4s6zmelmg4ix47xbre3q3t,R. Pierre-Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515875419,148,1,1,18,40,c8llrezkm3b3op4afrou6b487,1,60.7,36.3,2023-03-05T13:19:50.182Z,2023-03-06T06:45:36Z,4075263589,1,,4075263585,212,46.4,4077821553,178,,4075263583,141,90.9,4075263587,213,0.9,4075263577,155,,4075263581,140,87.2,4075263579,56,Left,28psc296gj3umo59qqha8jil1,Denis Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515875439,149,1,1,18,44,c8llrezkm3b3op4afrou6b487,0,87.4,91.2,2023-03-05T13:19:54.565Z,2023-03-06T06:45:38Z,4075263731,140,78.1,4075263733,141,73.5,4075263737,213,4.0,4075263729,56,Center,4077821593,178,,4075263735,212,15.5,,,,,,,d67qj0sakwrfzbscleo4dbget,Joselu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515875445,163,49,1,18,45,4jelr92fsge73q39is6qvhxb3,1,23.1,30.8,2023-03-05T13:19:55.776Z,2023-03-06T06:45:41Z,,,,,,,,,,,,,,,,,,,,,,,,,46gpq48n4d5bntwa8v2t78hcl,Iván Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516162061,786,3,1,18,49,4jelr92fsge73q39is6qvhxb3,0,25.1,31.4,2023-03-05T13:19:59.426Z,2023-03-06T06:45:47Z,4076784303,465,,4077821743,178,,4076784301,285,,4076784305,467,7xmaybxu4zd5k338bi3drkxcl,4076784299,56,Back,,,,,,,,,,46gpq48n4d5bntwa8v2t78hcl,Iván Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515875519,164,4,1,18,50,4jelr92fsge73q39is6qvhxb3,1,26.2,22.8,2023-03-05T13:20:00.795Z,2023-03-06T06:45:50Z,4075264159,265,,4075264157,152,,4075264191,233,150,4075264161,285,,4075264153,56,Back,4075264151,13,,,,,,,,46gpq48n4d5bntwa8v2t78hcl,Iván Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515875513,150,4,1,18,50,c8llrezkm3b3op4afrou6b487,0,73.8,77.2,2023-03-05T13:20:00.796Z,2023-03-06T06:45:50Z,4075264107,13,,4075264111,152,,4075264109,56,Center,4075264197,233,164,4075264115,286,,4077821791,178,,4075264113,265,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515875685,165,1,1,19,0,4jelr92fsge73q39is6qvhxb3,1,29.6,29.2,2023-03-05T13:20:10.259Z,2023-03-06T06:45:52Z,4075264961,140,30.1,4075264957,56,Back,4075264953,5,,4075267029,189,,4075264955,152,,4077821825,178,,4075264967,212,23.0,4075264969,213,1.5,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,4075264965,141,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515875697,166,1,1,19,2,4jelr92fsge73q39is6qvhxb3,1,31.6,72.8,2023-03-05T13:20:12.396Z,2023-03-06T06:45:53Z,4075265021,140,44.0,4077821837,178,,4075267143,189,,4075265019,56,Back,4075265023,141,92.3,4075265027,213,0.8,4075265025,212,18.6,,,,81egd7oua1lfq2j8lke5z0ueh,J. El Yamiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515875719,167,1,1,19,3,4jelr92fsge73q39is6qvhxb3,1,47.7,95,2023-03-05T13:20:13.825Z,2023-03-06T06:45:56Z,4075265129,141,77.1,4077821889,178,,4075265125,56,Back,4075265127,140,42.3,4075265133,213,4.3,4075265131,212,13.4,,,,,,,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515875787,168,1,1,19,6,4jelr92fsge73q39is6qvhxb3,1,45.1,78.5,2023-03-05T13:20:16.464Z,2023-03-06T06:46:01Z,4077821955,178,,4075265459,212,16.2,4075265455,140,60.5,4075265461,213,0.1,4075265453,56,Left,4075265457,141,80.7,,,,,,,bsi12817nc1ul082qn48d4rft,M. Hongla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515875803,169,1,1,19,7,4jelr92fsge73q39is6qvhxb3,1,60.5,80.7,2023-03-05T13:20:17.541Z,2023-03-06T06:46:04Z,4075265511,56,Back,4075265517,212,16.6,4075265513,140,44.7,4077821995,178,,4075265515,141,78.8,4075265551,156,,4075265519,213,3.2,,,,3zyib6lm9w7bi6lbek5m0dbrp,Escudero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515875847,170,1,1,19,10,4jelr92fsge73q39is6qvhxb3,1,44.6,77,2023-03-05T13:20:20.618Z,2023-03-06T06:46:07Z,4075265785,213,5.2,4075265783,212,52.8,4075265777,56,Right,4077822013,178,,4075265781,141,6.8,4075265779,140,66.0,4075265787,1,,4075265773,155,,bsi12817nc1ul082qn48d4rft,M. Hongla,4075265775,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515875849,171,1,1,19,13,4jelr92fsge73q39is6qvhxb3,0,66,6.8,2023-03-05T13:20:23.512Z,2023-03-06T06:46:12Z,4077822091,178,,4075265799,56,Right,4075265815,213,2.9,4075265803,140,59.1,4075265807,141,9.1,4077822093,21,,4075265811,212,7.4,,,,2z183ceh099zdd3wq5fvs1aay,G. Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515875897,152,3,1,19,14,c8llrezkm3b3op4afrou6b487,1,44,92.4,2023-03-05T13:20:25.018Z,2023-03-06T06:46:16Z,4077822175,178,,4075266039,233,172,4075266011,286,,4075266009,56,Back,4076784429,465,,,,,,,,,,,e5qp6dh1prc55llew51zpy1gp,Javi Puado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515875887,172,45,1,19,14,4jelr92fsge73q39is6qvhxb3,0,56,7.6,2023-03-05T13:20:25.018Z,2023-03-06T06:46:16Z,4075265979,56,Right,4075265981,285,,4075266123,233,152,,,,,,,,,,,,,,,,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515875901,153,49,1,19,15,c8llrezkm3b3op4afrou6b487,1,61,92.4,2023-03-05T13:20:25.236Z,2023-03-06T06:46:19Z,,,,,,,,,,,,,,,,,,,,,,,,,e5qp6dh1prc55llew51zpy1gp,Javi Puado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515876001,154,13,1,19,21,c8llrezkm3b3op4afrou6b487,1,80.3,62.3,2023-03-05T13:20:31.750Z,2023-03-06T06:46:22Z,4075267267,230,96.4,4076784457,75,,4075267269,231,50.9,4077822239,178,,4075266595,18,,4075266859,20,,4075267259,102,40.5,4075267263,215,,e5qp6dh1prc55llew51zpy1gp,Javi Puado,4075267265,458,,4075267261,103,4.2,,4075267255,23,,4075266597,56,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2515876021,155,5,1,19,23,c8llrezkm3b3op4afrou6b487,0,100.9,40.2,2023-03-05T13:20:33.106Z,2023-03-06T06:46:24Z,4075266693,346,,4075266783,233,173,4075266691,56,Center,,,,,,,,,,,,,,,,e5qp6dh1prc55llew51zpy1gp,Javi Puado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515876009,173,5,1,19,23,4jelr92fsge73q39is6qvhxb3,1,-0.9,59.8,2023-03-05T13:20:33.106Z,2023-03-06T06:46:24Z,4075266631,346,,4075266757,233,155,4075266627,56,Back,,,,,,,,,,,,,,,,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515876447,174,1,1,19,48,4jelr92fsge73q39is6qvhxb3,1,3.3,53.1,2023-03-05T13:20:58.948Z,2023-03-06T06:46:26Z,4075268923,212,10.4,4075268919,140,9.8,4075268915,124,,4075268925,213,0.9,4075268929,237,,4075268917,56,Back,4075268921,141,64.7,,,,5vyiq10fusxvrx4tajz9lmg9h,Asenjo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515876535,175,1,1,19,51,4jelr92fsge73q39is6qvhxb3,1,9.8,64.7,2023-03-05T13:21:01.411Z,2023-03-06T06:46:28Z,4075269351,141,10.3,4075269353,212,38.7,4075269361,1,,4075269357,213,5.0,4077822317,178,,4075269349,140,20.6,4075269347,56,Back,,,,81egd7oua1lfq2j8lke5z0ueh,J. El Yamiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515876583,176,1,1,19,57,4jelr92fsge73q39is6qvhxb3,1,32.2,8.2,2023-03-05T13:21:07.822Z,2023-03-06T06:46:32Z,4075269617,140,60.3,4075269623,213,6.2,4075269619,141,4.7,4077822357,178,,4075269621,212,29.6,4075269615,56,Right,,,,,,,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515876587,177,50,1,19,59,4jelr92fsge73q39is6qvhxb3,1,64.2,3.7,2023-03-05T13:21:09.615Z,2023-03-06T06:46:36Z,4075269631,56,Right,4075272205,233,172,4075270487,286,,,,,,,,,,,,,,,,,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515877033,172,7,1,19,59,c8llrezkm3b3op4afrou6b487,0,35.8,96.3,2023-03-05T13:21:09.755Z,2023-03-06T06:46:39Z,4076784495,385,,4077822489,178,,4075271967,56,Back,4075272163,233,177,4075271971,285,,,,,,,,,,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515876743,178,61,1,19,59,4jelr92fsge73q39is6qvhxb3,1,60.3,4.7,2023-03-05T13:21:09.826Z,2023-03-06T06:46:47Z,4077822651,178,,4075270515,56,Right,,,,,,,,,,,,,,,,,,,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515876589,156,49,1,20,0,c8llrezkm3b3op4afrou6b487,1,37.7,80.7,2023-03-05T13:21:10.500Z,2023-03-06T06:46:51Z,,,,,,,,,,,,,,,,,,,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515876599,157,1,1,20,0,c8llrezkm3b3op4afrou6b487,1,37.7,80.7,2023-03-05T13:21:10.574Z,2023-03-06T06:46:54Z,4075269685,212,9.8,4077822733,178,,4075269687,213,0.9,4075269683,141,91.7,4075269681,140,43.7,4075269679,56,Back,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515876603,158,1,1,20,2,c8llrezkm3b3op4afrou6b487,1,43.7,91.7,2023-03-05T13:21:12.858Z,2023-03-06T06:46:57Z,4075269707,56,Back,4075269711,141,96.3,4075269709,140,47.1,4075269715,213,0.7,4075269713,212,4.7,4077822791,178,,,,,,,,e5qp6dh1prc55llew51zpy1gp,Javi Puado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515876623,159,1,1,20,3,c8llrezkm3b3op4afrou6b487,1,47.1,96.3,2023-03-05T13:21:13.482Z,2023-03-06T06:47:00Z,4075269831,212,7.8,4075269827,140,42.3,4075269833,213,4.0,4075269825,56,Back,4075269829,141,87.5,4077822821,178,,,,,,,,28psc296gj3umo59qqha8jil1,Denis Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515876645,160,1,1,20,6,c8llrezkm3b3op4afrou6b487,1,44.6,84.9,2023-03-05T13:21:16.277Z,2023-03-06T06:47:03Z,4075269969,141,96.3,4075269971,212,7.8,4075269967,140,43.6,4075269963,56,Back,4075269973,213,1.7,4077822859,178,,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515876665,161,1,1,20,7,c8llrezkm3b3op4afrou6b487,1,43.6,96.3,2023-03-05T13:21:17.575Z,2023-03-06T06:47:06Z,4075270067,56,Back,4075270083,213,3.3,4075270071,140,34.5,4075270075,141,94.7,4075270079,212,9.6,4077822919,178,,,,,,,,28psc296gj3umo59qqha8jil1,Denis Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515876699,162,1,1,20,9,c8llrezkm3b3op4afrou6b487,1,33.9,94.1,2023-03-05T13:21:19.345Z,2023-03-06T06:47:10Z,4075270289,213,4.2,4075270285,141,74.8,4075270283,140,26.3,4075270287,212,15.4,4077822973,178,,4075270281,56,Back,,,,,,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515876733,163,1,1,20,11,c8llrezkm3b3op4afrou6b487,1,27.3,66.9,2023-03-05T13:21:21.837Z,2023-03-06T06:47:13Z,4075270483,1,,4075270475,140,42.4,4075270479,212,33.5,4075270481,213,5.2,4075270473,56,Back,4075270477,141,23.5,4077823007,178,,,,,eyhvr45vc1n690dxobcthmndh,Sergi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515876789,164,1,1,20,15,c8llrezkm3b3op4afrou6b487,1,46.8,16.6,2023-03-05T13:21:25.753Z,2023-03-06T06:47:16Z,4075270731,140,59.4,4077823045,178,,4075270733,141,4.1,4075270737,213,5.7,4075270735,212,15.7,4075270729,56,Right,,,,,,,9hz4s6zmelmg4ix47xbre3q3t,R. Pierre-Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515876881,165,1,1,20,20,c8llrezkm3b3op4afrou6b487,1,67.7,17.6,2023-03-05T13:21:30.979Z,2023-03-06T06:47:20Z,4075271213,212,9.2,4075271215,213,2.4,4075271209,140,61.1,4075271211,141,26.4,4077823125,178,,4075271207,56,Center,,,,,,,92pz9nafg5h4qeqpiw3011ihh,M. Braithwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515876923,166,1,1,20,26,c8llrezkm3b3op4afrou6b487,1,67.6,23.3,2023-03-05T13:21:36.578Z,2023-03-06T06:47:24Z,4075271451,212,12.2,4075271453,213,5.1,4075271445,56,Right,4075271449,141,6.9,4077823177,178,,4075271447,140,72.2,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515876935,167,1,1,20,28,c8llrezkm3b3op4afrou6b487,1,72.2,6.9,2023-03-05T13:21:38.781Z,2023-03-06T06:47:27Z,4077823253,178,,4075271481,213,1.4,4075271479,212,9.2,4075271475,140,73.5,4075271477,141,20.3,4075271473,56,Right,,,,,,,9hz4s6zmelmg4ix47xbre3q3t,R. Pierre-Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515876973,168,1,1,20,29,c8llrezkm3b3op4afrou6b487,1,73.5,20.3,2023-03-05T13:21:39.433Z,2023-03-06T06:47:30Z,4075271687,140,91.0,4075271683,56,Center,4075271695,212,18.5,4077823305,178,,4075271701,213,0.1,4075271691,141,22.8,,,,,,,92pz9nafg5h4qeqpiw3011ihh,M. Braithwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515876989,169,1,1,20,32,c8llrezkm3b3op4afrou6b487,1,91,22.8,2023-03-05T13:21:42.111Z,2023-03-06T06:47:33Z,4075271781,140,94.6,4075271779,56,Center,4076853325,224,,4075271783,141,70.9,4075271785,212,32.9,4076853327,20,,4075271775,2,,4077823377,178,,9hz4s6zmelmg4ix47xbre3q3t,R. Pierre-Gabriel,4075271787,213,1.5,4075271789,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
