id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/8/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,keyPass,qualifier/12/value,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/17/value,qualifier/19/value
2533535573,190,1,1,20,15,74mcjsm72vr3l9pw2i4qfjchj,1,77.9,65.6,2023-04-15T12:21:15.782Z,2023-04-15T18:42:01Z,4189789929,141,80.1,4189789933,213,0.6,4189789927,140,90.7,4189790383,210,15,4192157547,178,,4189789925,56,Left,4189789931,212,16.7,,,,20ebw399jhbq0i5x2eacrrs6i,Ramón Terrats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
2533535581,191,15,1,20,19,74mcjsm72vr3l9pw2i4qfjchj,1,90.9,71.5,2023-04-15T12:21:20.046Z,2023-04-15T18:42:02Z,4189790385,78,,4189790421,233,166,4189789969,64,,4189790403,103,4.4,4189789971,56,Center,4189790411,146,99.0,4189790399,102,50.3,4189790413,147,52.5,eh70fwampgdyfv3hu25o2qx,Pedraza,4189789967,22,4189790407,215,4189790387,29,,4192157791,178,,4189790391,55,,,,4189790017,20,,,,,,,,,,,,,,,,190,,,,,
2533535617,166,10,1,20,20,4jelr92fsge73q39is6qvhxb3,1,1.5,47.8,2023-04-15T12:21:20.777Z,2023-04-15T18:42:05Z,4190872573,376,,4189790149,180,,4189790153,182,,4189790155,56,Back,4189790147,177,,4189790243,233,191,,,,,,,74gwlzg12wr9pkwmdh9xpa505,Jordi Masip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533535613,165,52,1,20,20,4jelr92fsge73q39is6qvhxb3,1,2.1,48.7,2023-04-15T12:21:20.922Z,2023-04-15T18:42:09Z,4190872703,376,,4192158239,178,,,,,,,,,,,,,,,,,,,,74gwlzg12wr9pkwmdh9xpa505,Jordi Masip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533535819,167,80,1,20,38,4jelr92fsge73q39is6qvhxb3,0,7.5,42.4,2023-04-15T12:21:38.827Z,2023-04-15T18:42:34Z,4192160191,178,,,,,,,,,,,,,,,,,,,,,,,74gwlzg12wr9pkwmdh9xpa505,Jordi Masip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533535873,168,1,1,20,40,4jelr92fsge73q39is6qvhxb3,0,18.3,29.2,2023-04-15T12:21:40.497Z,2023-04-15T18:42:33Z,4189791585,141,36.3,4192160109,178,,4189791583,140,74.3,4189791579,198,,4189791587,212,59.0,4189791589,213,0.1,4189791577,157,,4189791581,56,Center,74gwlzg12wr9pkwmdh9xpa505,Jordi Masip,4189791591,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533535879,192,44,1,20,43,74mcjsm72vr3l9pw2i4qfjchj,1,27.6,69,2023-04-15T12:21:43.903Z,2023-04-15T22:01:50Z,4189791735,233,169,4189791609,56,Back,4189791611,285,,,,,,,,,,,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533535883,169,44,1,20,43,4jelr92fsge73q39is6qvhxb3,0,72.4,31,2023-04-15T12:21:43.904Z,2023-04-15T18:42:40Z,4189791633,56,Center,4189791743,233,192,4189791635,286,,,,,,,,,,,,,,,,,3rrges782prcprsn207dk4zit,C. Larin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533535895,193,1,1,20,43,74mcjsm72vr3l9pw2i4qfjchj,0,28.3,74.3,2023-04-15T12:21:43.983Z,2023-04-15T22:01:50Z,4189791707,213,6.3,4189791697,3,,4189791699,56,Back,4189791701,140,36.6,4189791705,212,8.7,4192160955,388,,4189791703,141,74.0,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533535909,170,61,1,20,45,4jelr92fsge73q39is6qvhxb3,1,64.8,38.9,2023-04-15T12:21:45.318Z,2023-04-15T18:42:57Z,4189791771,56,Center,4192161929,178,,,,,,,,,,,,,,,,,,,,234yd91ki5snm5wipuxzogkp,Monchu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533535969,171,3,1,20,46,4jelr92fsge73q39is6qvhxb3,1,55.1,44.4,2023-04-15T12:21:46.481Z,2023-04-15T18:43:02Z,4189792001,56,Center,4189792057,233,194,4192162287,178,,4190873933,464,,4189792003,286,,,,,,,,,,,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533535973,194,45,1,20,46,74mcjsm72vr3l9pw2i4qfjchj,0,44.9,55.6,2023-04-15T12:21:46.481Z,2023-04-15T18:43:03Z,4189792015,285,,4189792013,56,Back,4189792083,233,171,,,,,,,,,,,,,,,,dhtb9gizk25k1u3h0b7xgy4tl,G. Lo Celso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533536001,172,1,1,20,48,4jelr92fsge73q39is6qvhxb3,1,47.8,53.4,2023-04-15T12:21:48.368Z,2023-04-15T18:43:08Z,4189792149,140,37.7,4189792155,141,58.7,4189792147,56,Back,4189792159,213,2.8,4192162681,178,,4189792157,212,11.2,,,,,,,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533536061,173,1,1,20,48,4jelr92fsge73q39is6qvhxb3,1,37.7,59,2023-04-15T12:21:49.281Z,2023-04-15T18:43:12Z,4189792547,141,82.9,4192162971,178,,4189792549,212,27.5,4189792545,140,58.8,4189792551,213,0.6,4189792543,56,Left,,,,,,,81egd7oua1lfq2j8lke5z0ueh,J. El Yamiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533536081,174,1,1,20,54,4jelr92fsge73q39is6qvhxb3,1,70.4,79.4,2023-04-15T12:21:55.111Z,2023-04-15T18:43:17Z,4189792673,140,59.2,4189792675,141,80.8,4189792671,56,Left,4192163229,178,,4189792679,213,3.1,4189792677,212,11.8,,,,,,,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533536131,175,1,1,20,56,4jelr92fsge73q39is6qvhxb3,1,59.3,79.7,2023-04-15T12:21:56.873Z,2023-04-15T18:43:22Z,4189792917,56,Center,4189792923,212,14.1,4192163695,178,,4189792925,213,4.5,4189792919,140,56.1,4189792921,141,59.6,,,,,,,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533536197,176,1,1,20,58,4jelr92fsge73q39is6qvhxb3,1,55.8,57.5,2023-04-15T12:21:58.786Z,2023-04-15T18:43:26Z,4189793243,212,17.5,4189793237,141,43.0,4189793231,56,Center,4189793235,140,69.6,4189793247,213,5.7,4192163945,178,,,,,,,,234yd91ki5snm5wipuxzogkp,Monchu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533536215,177,3,1,21,0,4jelr92fsge73q39is6qvhxb3,1,64.1,37.6,2023-04-15T12:22:00.633Z,2023-04-15T18:43:35Z,4189793405,233,195,4189793337,56,Center,4192164449,178,,4190875245,464,,4189793339,286,,,,,,,,,,,1pg0b32xb9230zit0ndyd79ih,S. Amallah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533536219,195,45,1,21,0,74mcjsm72vr3l9pw2i4qfjchj,0,35.9,62.4,2023-04-15T12:22:00.633Z,2023-04-15T18:43:35Z,4189793433,233,177,4189793353,285,,4189793351,56,Back,,,,,,,,,,,,,,,,5zoz3mjooujpv0wdcphyrztd6,Álex Baena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534005379,1300,83,1,21,1,74mcjsm72vr3l9pw2i4qfjchj,1,31.1,56.2,2023-04-15T12:22:01.470Z,2023-04-15T19:11:12Z,4192279219,399,213669,,,,,,,,,,,,,,,,,,,,,,5zoz3mjooujpv0wdcphyrztd6,Álex Baena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533536261,178,1,1,21,2,4jelr92fsge73q39is6qvhxb3,1,61.9,35.5,2023-04-15T12:22:03.185Z,2023-04-15T18:43:39Z,4189793569,140,64.1,4189793575,213,4.8,4192164641,178,,4189793571,141,7.6,4189793573,212,19.1,4189793567,56,Right,,,,,,,1pg0b32xb9230zit0ndyd79ih,S. Amallah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533536285,179,1,1,21,5,4jelr92fsge73q39is6qvhxb3,1,62.2,4,2023-04-15T12:22:05.896Z,2023-04-15T18:43:43Z,4192164903,178,,4189793683,141,1.3,4189793685,212,13.0,4189793681,140,74.5,4189793679,56,Right,4189793687,213,6.1,,,,,,,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533536387,180,1,1,21,6,4jelr92fsge73q39is6qvhxb3,1,74.1,2.2,2023-04-15T12:22:07.018Z,2023-04-15T18:43:47Z,4189794249,140,74.0,4189794253,212,7.2,4189794255,213,1.6,4189794247,56,Right,4192165161,178,,4189794251,141,12.8,,,,,,,d8v7fh30bn0rbhj0lgn1j17th,Luis Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533536395,181,61,1,21,12,4jelr92fsge73q39is6qvhxb3,0,72.2,8.6,2023-04-15T12:22:12.357Z,2023-04-15T18:43:58Z,4192166041,178,,4189794283,56,Right,,,,,,,,,,,,,,,,,,,1pg0b32xb9230zit0ndyd79ih,S. Amallah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533536441,196,61,1,21,12,74mcjsm72vr3l9pw2i4qfjchj,1,23.9,96.2,2023-04-15T12:22:13.243Z,2023-04-15T18:44:03Z,4189794507,56,Back,4192166465,178,,,,,,,,,,,,,,,,,,,,eh70fwampgdyfv3hu25o2qx,Pedraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533536465,182,1,1,21,14,4jelr92fsge73q39is6qvhxb3,1,75,9.8,2023-04-15T12:22:14.609Z,2023-04-15T18:44:08Z,4189794601,213,0.2,4189794597,141,13.2,4189794599,212,12.9,4189794595,140,87.1,4192166785,178,,4189794593,56,Right,,,,,,,1pg0b32xb9230zit0ndyd79ih,S. Amallah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533536495,183,1,1,21,17,4jelr92fsge73q39is6qvhxb3,0,87.6,11.2,2023-04-15T12:22:17.529Z,2023-04-15T18:44:13Z,4192167083,178,,4189794725,155,,4189794731,141,17.3,4189794723,2,,4189794811,236,,4190876837,20,,4189794729,140,88.2,4189794823,286,,d8v7fh30bn0rbhj0lgn1j17th,Luis Pérez,4190876835,224,4189794733,212,4189794727,56,Right,4189794813,233,197,4189794735,213,,,4.2,,,,,,,,,,,,,,,,,,1.4,,,,,
2533536501,197,12,1,21,17,74mcjsm72vr3l9pw2i4qfjchj,1,12.1,84.6,2023-04-15T12:22:17.659Z,2023-04-15T18:44:16Z,4189794763,56,Back,4192167411,178,,4189794847,233,183,4189794761,185,,,,,,,,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533536519,184,6,1,21,18,4jelr92fsge73q39is6qvhxb3,1,88.1,16.4,2023-04-15T12:22:18.912Z,2023-04-15T18:44:23Z,4189794885,56,Right,4189794887,75,,4189795001,233,198,,,,,,,,,,,,,,,,d8v7fh30bn0rbhj0lgn1j17th,Luis Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533536537,198,6,1,21,18,74mcjsm72vr3l9pw2i4qfjchj,0,11.9,83.6,2023-04-15T12:22:18.912Z,2023-04-15T18:44:23Z,4189794973,56,Back,4189794975,73,,4189795047,233,184,,,,,,,,,,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533537145,185,1,1,21,53,4jelr92fsge73q39is6qvhxb3,0,99.5,0.5,2023-04-15T12:22:53.499Z,2023-04-15T18:44:27Z,4189797927,1,,4189797921,141,49.7,4189797909,2,,4189797911,6,,4189797917,56,Center,4189797913,155,,4192167997,178,,4189797915,224,,234yd91ki5snm5wipuxzogkp,Monchu,4190877259,20,4189797919,140,4189797925,213,1.8,4189797923,212,34.2,,,,,92.8,,,,,,,,,,,,,,,,,,,,,,,
2533537201,199,12,1,21,54,74mcjsm72vr3l9pw2i4qfjchj,1,8.1,46.8,2023-04-15T12:22:55.093Z,2023-04-15T18:44:31Z,4189798215,56,Back,4189798221,212,25.4,4189798217,140,22.4,4192168189,388,,4189798223,213,5.3,4189798231,15,,4189798219,141,16.6,,,,7c2qwyzh82a45s25zmdahrd91,A. Mandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533537283,186,1,1,22,2,4jelr92fsge73q39is6qvhxb3,1,87,93.9,2023-04-15T12:23:02.540Z,2023-04-15T18:44:36Z,4189798673,140,74.6,4189798675,141,82.6,4189798671,56,Left,4189798679,213,3.7,4192168575,178,,4189798677,212,15.1,,,,,,,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533537343,187,1,1,22,4,4jelr92fsge73q39is6qvhxb3,1,73.6,78.7,2023-04-15T12:23:04.947Z,2023-04-15T18:45:03Z,4189798967,56,Center,4189798975,213,5.5,4189799575,154,,4189799573,210,13,4189798973,212,30.9,4189798969,140,93.7,4192168785,178,,4189798971,141,45.5,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,4190881083,223,4189798963,2,4189798965,155,,4190881085,20,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
2533537369,189,13,1,22,6,4jelr92fsge73q39is6qvhxb3,1,93.7,45.5,2023-04-15T12:23:06.466Z,2023-04-15T18:45:04Z,4192169739,388,,4189799603,29,,4189799241,328,,4189799073,56,Center,4189799621,214,,4189799609,154,,4189799231,15,,4189799617,102,42.0,3rrges782prcprsn207dk4zit,C. Larin,4189799613,55,4189799227,25,4189799619,103,22.2,4189799625,231,49.1,4189799599,84,,187,,4189799623,230,4189799071,17,,,,,,,,,,,,,,,99.5,,,,
2533537353,188,5,1,22,7,4jelr92fsge73q39is6qvhxb3,0,100.6,43.6,2023-04-15T12:23:07.511Z,2023-04-15T18:45:09Z,4189799031,346,,4189799131,233,200,4189799029,56,Center,,,,,,,,,,,,,,,,3rrges782prcprsn207dk4zit,C. Larin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533537319,200,5,1,22,7,74mcjsm72vr3l9pw2i4qfjchj,1,-0.6,56.4,2023-04-15T12:23:07.511Z,2023-04-15T18:45:10Z,4189798829,346,,4189799121,233,188,4189798827,56,Back,,,,,,,,,,,,,,,,6wpnjdlg2p8f19y3gjpz1su6t,Kiko Femenía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533537769,201,1,1,22,28,74mcjsm72vr3l9pw2i4qfjchj,1,5,52.5,2023-04-15T12:23:28.416Z,2023-04-15T18:45:27Z,4189801055,237,,4189801047,141,70.7,4189802455,189,,4189801049,212,15.4,4189801041,124,,4189801045,140,13.8,4189801043,56,Back,4189801051,213,0.9,76r2yw3wtql61qh5l0yumdn85,Pepe Reina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533537783,202,1,1,22,32,74mcjsm72vr3l9pw2i4qfjchj,1,15.4,76.5,2023-04-15T12:23:32.776Z,2023-04-15T18:45:25Z,4192171407,178,,4189801129,212,14.9,4189801127,141,88.0,4189801123,56,Back,4189801125,140,3.3,4189801131,213,2.6,,,,,,,20ebw399jhbq0i5x2eacrrs6i,Ramón Terrats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533537811,203,1,1,22,34,74mcjsm72vr3l9pw2i4qfjchj,1,3.8,89.4,2023-04-15T12:23:34.525Z,2023-04-15T18:45:23Z,4189801301,140,25.4,4189801299,56,Back,4192171269,178,,4189801307,213,0.2,4189801303,141,96.6,4189801305,212,23.2,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533537821,204,50,1,22,37,74mcjsm72vr3l9pw2i4qfjchj,1,21.9,91.5,2023-04-15T12:23:37.438Z,2023-04-15T18:45:33Z,4189801357,56,Back,4189801475,233,190,4189801359,285,,,,,,,,,,,,,,,,,5zoz3mjooujpv0wdcphyrztd6,Álex Baena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533537827,190,7,1,22,37,4jelr92fsge73q39is6qvhxb3,1,78.1,8.5,2023-04-15T12:23:37.475Z,2023-04-15T18:45:36Z,4190887165,383,,4189801437,233,204,4189801383,286,,4192172285,178,,4189801381,56,Right,,,,,,,,,,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533537835,192,43,1,22,37,4jelr92fsge73q39is6qvhxb3,1,0,0,2023-04-15T12:23:38.246Z,2023-04-15T12:23:48Z,4189802323,144,49,,,,,,,,,,,,,,,,,,,,,,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533537833,191,49,1,22,39,4jelr92fsge73q39is6qvhxb3,1,87.6,8.2,2023-04-15T12:23:39.309Z,2023-04-15T18:45:41Z,,,,,,,,,,,,,,,,,,,,,,,,,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533537871,193,1,1,22,40,4jelr92fsge73q39is6qvhxb3,1,86.7,11,2023-04-15T12:23:40.963Z,2023-04-15T18:45:44Z,4189801585,140,79.1,4192172921,178,,4189801583,56,Right,4189801587,141,20.3,4189801589,212,10.2,4189801591,213,2.5,,,,,,,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533537893,194,1,1,22,42,4jelr92fsge73q39is6qvhxb3,1,78.9,21.2,2023-04-15T12:23:42.309Z,2023-04-15T18:45:47Z,4189801709,212,9.9,4189801711,213,1.0,4189801707,141,33.1,4192173293,178,,4189801703,56,Center,4189801705,140,84.3,,,,,,,234yd91ki5snm5wipuxzogkp,Monchu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533537963,195,1,1,22,43,4jelr92fsge73q39is6qvhxb3,1,84.7,32.5,2023-04-15T12:23:44.172Z,2023-04-15T18:45:51Z,4189802059,141,38.5,4192173779,178,,4189802063,213,2.8,4189802055,56,Center,4189802057,140,73.3,4189802061,212,12.6,,,,,,,3rrges782prcprsn207dk4zit,C. Larin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533537987,196,1,1,22,46,4jelr92fsge73q39is6qvhxb3,0,77,34.3,2023-04-15T12:23:46.341Z,2023-04-15T18:45:55Z,4189802161,56,Center,4189802169,212,20.9,4189802171,213,0.2,4189802167,141,40.9,4189802155,155,,4192174241,178,,4189802165,140,96.4,,,,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533537997,205,52,1,22,48,74mcjsm72vr3l9pw2i4qfjchj,1,2,58.1,2023-04-15T12:23:48.525Z,2023-04-15T18:46:01Z,4190888527,377,,4192174771,178,,,,,,,,,,,,,,,,,,,,76r2yw3wtql61qh5l0yumdn85,Pepe Reina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533538157,206,1,1,22,54,74mcjsm72vr3l9pw2i4qfjchj,0,15.1,45.2,2023-04-15T12:23:54.625Z,2023-04-15T18:46:06Z,4189803295,189,,4189803101,212,59.6,4189803095,56,Right,4189803093,199,,4189803103,213,6.0,4189803097,140,69.2,4189803105,1,,4189803099,141,18.6,76r2yw3wtql61qh5l0yumdn85,Pepe Reina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533539307,223,61,1,22,57,4jelr92fsge73q39is6qvhxb3,1,33,80.8,2023-04-15T12:23:57.394Z,2023-04-15T18:46:07Z,4189808787,189,,4189808641,56,Back,4192175367,178,,,,,,,,,,,,,,,,,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533538149,197,49,1,22,59,4jelr92fsge73q39is6qvhxb3,1,14,54.5,2023-04-15T12:23:59.804Z,2023-04-15T18:46:27Z,4189805461,189,,,,,,,,,,,,,,,,,,,,,,,74gwlzg12wr9pkwmdh9xpa505,Jordi Masip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533538201,198,1,1,22,59,4jelr92fsge73q39is6qvhxb3,1,13.8,54,2023-04-15T12:23:59.841Z,2023-04-15T18:46:12Z,4189803327,140,27.7,4189803333,213,5.9,4189803329,141,45.4,4189803331,212,15.7,4192175795,178,,4189803325,56,Back,,,,,,,74gwlzg12wr9pkwmdh9xpa505,Jordi Masip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533538219,199,1,1,23,3,4jelr92fsge73q39is6qvhxb3,1,30,42.2,2023-04-15T12:24:03.949Z,2023-04-15T18:46:30Z,4189803443,56,Back,4189803451,213,5.8,4189803445,140,37.2,4189803449,212,8.5,4192177523,178,,4189803447,141,36.4,,,,,,,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533538241,200,1,1,23,4,4jelr92fsge73q39is6qvhxb3,1,38.6,34.8,2023-04-15T12:24:04.652Z,2023-04-15T18:46:34Z,4189803537,56,Back,4189803543,212,6.2,4189803545,213,2.9,4192177905,178,,4189803539,140,32.8,4189803541,141,36.6,,,,,,,234yd91ki5snm5wipuxzogkp,Monchu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533538305,201,1,1,23,7,4jelr92fsge73q39is6qvhxb3,1,30.4,38.9,2023-04-15T12:24:07.811Z,2023-04-15T18:46:38Z,4189803891,213,1.2,4189803889,212,27.4,4189803887,141,77.0,4192178235,178,,4189803883,56,Back,4189803885,140,38.8,,,,,,,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533538355,202,1,1,23,11,4jelr92fsge73q39is6qvhxb3,1,43.2,70.5,2023-04-15T12:24:11.484Z,2023-04-15T18:46:43Z,4189804103,56,Center,4189804105,140,53.6,4189804109,212,13.0,4189804111,213,5.7,4192178581,178,,4189804107,141,60.0,,,,,,,81egd7oua1lfq2j8lke5z0ueh,J. El Yamiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533538379,203,1,1,23,14,4jelr92fsge73q39is6qvhxb3,1,56.4,68.2,2023-04-15T12:24:15.244Z,2023-04-15T18:46:47Z,4192178971,178,,4189804249,140,53.1,4189804253,141,51.9,4189804257,212,11.6,4189804245,56,Center,4189804259,213,4.4,,,,,,,2z183ceh099zdd3wq5fvs1aay,G. Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533538411,204,1,1,23,16,4jelr92fsge73q39is6qvhxb3,1,53,51.8,2023-04-15T12:24:16.552Z,2023-04-15T18:46:52Z,4189804389,141,61.5,4189804391,212,6.7,4189804387,140,52.1,4189804393,213,1.7,4192179367,178,,4189804385,56,Center,,,,,,,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533538415,205,1,1,23,16,4jelr92fsge73q39is6qvhxb3,1,52.1,61.5,2023-04-15T12:24:17.228Z,2023-04-15T18:46:55Z,4189804417,56,Center,4189804423,212,4.6,4189804425,213,5.3,4189804419,140,54.4,4192179687,178,,4189804421,141,55.8,,,,,,,234yd91ki5snm5wipuxzogkp,Monchu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533538433,206,1,1,23,17,4jelr92fsge73q39is6qvhxb3,1,54.5,55.7,2023-04-15T12:24:17.963Z,2023-04-15T18:47:00Z,4189804507,213,2.3,4189804497,56,Center,4192180133,178,,4189804501,140,51.2,4189804505,212,5.0,4189804503,141,61.1,,,,,,,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533538445,207,1,1,23,18,4jelr92fsge73q39is6qvhxb3,1,51.2,61.1,2023-04-15T12:24:19.069Z,2023-04-15T18:47:04Z,4189804567,213,1.5,4189804559,56,Center,4189804565,212,10.1,4192180457,178,,4189804563,141,75.9,4189804561,140,51.7,,,,,,,234yd91ki5snm5wipuxzogkp,Monchu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533538459,208,1,1,23,20,4jelr92fsge73q39is6qvhxb3,1,51.7,75.9,2023-04-15T12:24:20.534Z,2023-04-15T18:47:10Z,4189804631,212,7.2,4189804619,56,Center,4189804623,140,58.5,4189804627,141,75.0,4192181079,178,,4189804633,213,6.2,,,,,,,81egd7oua1lfq2j8lke5z0ueh,J. El Yamiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533538477,209,1,1,23,21,4jelr92fsge73q39is6qvhxb3,1,58.6,74.8,2023-04-15T12:24:21.447Z,2023-04-15T18:47:14Z,4189804717,212,6.7,4189804711,56,Center,4189804757,156,,4192181513,178,,4189804719,213,3.0,4189804715,141,75.9,4189804713,140,52.3,,,,2z183ceh099zdd3wq5fvs1aay,G. Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
