id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,assist,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/13/value,keyPass,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/16/value,qualifier/18/value
2513536437,1005,83,2,50,58,1n1j0wsl763lq7ee1k0c11c02,1,30.4,62.5,2023-02-27T21:07:16.847Z,2023-02-28T07:12:36Z,4062974353,399,165375,,,,,,,,,,,,,,,,,,,,,,5gorfhj7uwpomrhlso1krxrkl,M. Arambarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513447133,569,1,2,50,59,74mcjsm72vr3l9pw2i4qfjchj,0,72.2,32,2023-02-27T21:07:17.821Z,2023-02-28T06:36:43Z,4062471471,212,2.6,4062471469,141,29.3,4062471465,56,Center,4062471521,286,,4062471517,233,365,4062471515,236,,4062471467,140,74.0,4062946311,178,,9y7202khwzb48ea7im646m11x,José Luis Morales,4062471473,213,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513447141,365,74,2,50,59,1n1j0wsl763lq7ee1k0c11c02,1,27.5,68.2,2023-02-27T21:07:17.957Z,2023-02-28T06:36:46Z,4062471523,233,569,4062471509,285,,4062946347,178,,4062471507,56,Back,,,,,,,,,,,,,ch1lxxbn01at4jmkafy4uevh1,Luis Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513536585,1770,67,2,51,0,74mcjsm72vr3l9pw2i4qfjchj,1,71.1,30.3,2023-02-27T21:07:18.882Z,2023-02-28T07:16:07Z,4062974947,233,1011,,,,,,,,,,,,,,,,,,,,,,9y7202khwzb48ea7im646m11x,José Luis Morales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513536583,1011,67,2,51,0,1n1j0wsl763lq7ee1k0c11c02,0,28.9,69.7,2023-02-27T21:07:18.883Z,2023-02-28T07:11:01Z,4062974951,233,1770,,,,,,,,,,,,,,,,,,,,,,ch1lxxbn01at4jmkafy4uevh1,Luis Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513447143,570,1,2,51,0,74mcjsm72vr3l9pw2i4qfjchj,0,73,30.2,2023-02-27T21:07:18.901Z,2023-02-28T07:16:08Z,4062471535,141,29.0,4062471537,212,5.5,4062471533,140,78.2,4062946549,178,,4062471531,56,Center,4062471539,213,6.1,,,,,,,9y7202khwzb48ea7im646m11x,José Luis Morales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513447159,366,49,2,51,1,1n1j0wsl763lq7ee1k0c11c02,1,24.3,65.9,2023-02-27T21:07:19.450Z,2023-02-28T06:36:55Z,,,,,,,,,,,,,,,,,,,,,,,,,2o3bka7gokfjkej1f600ovbo5,O. Alderete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513447165,367,1,2,51,1,1n1j0wsl763lq7ee1k0c11c02,1,24.3,65.9,2023-02-27T21:07:19.480Z,2023-02-28T06:36:59Z,4062471623,140,36.4,4062471625,141,74.9,4062471627,212,14.1,4062471621,56,Back,4062946813,178,,4062471629,213,0.4,,,,,,,2o3bka7gokfjkej1f600ovbo5,O. Alderete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513447167,368,1,2,51,3,1n1j0wsl763lq7ee1k0c11c02,1,36.4,74.9,2023-02-27T21:07:21.118Z,2023-02-28T06:37:02Z,4062471649,212,9.5,4062946861,178,,4062471643,56,Back,4062471651,213,2.0,4062471645,140,32.4,4062471647,141,87.5,,,,,,,52e2ogoex674bz6pcwluapdxx,Borja Mayoral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513447179,369,1,2,51,4,1n1j0wsl763lq7ee1k0c11c02,1,32.4,87.5,2023-02-27T21:07:22.160Z,2023-02-28T06:37:06Z,4062471727,140,35.8,4062471725,56,Back,4062471733,213,5.3,4062946915,178,,4062471729,141,79.2,4062471731,212,6.7,,,,,,,qg0ok4244nmslpvxnoj6zn8q,G. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513447181,370,1,2,51,5,1n1j0wsl763lq7ee1k0c11c02,0,31.6,76.5,2023-02-27T21:07:23.638Z,2023-02-28T06:37:09Z,4062471739,140,33.9,4062471757,233,571,4062471761,286,,4062471755,236,,4062471741,141,75.8,4062471745,213,6.1,4062471737,56,Back,4062946945,178,,52e2ogoex674bz6pcwluapdxx,Borja Mayoral,4062471743,212,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513447183,571,74,2,51,5,74mcjsm72vr3l9pw2i4qfjchj,1,68,23.5,2023-02-27T21:07:23.796Z,2023-02-28T06:37:13Z,4062471747,56,Center,4062471775,233,370,4062946983,178,,4062471749,285,,,,,,,,,,,,,,20ebw399jhbq0i5x2eacrrs6i,Ramón Terrats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513447191,572,44,2,51,7,74mcjsm72vr3l9pw2i4qfjchj,1,64.7,16.1,2023-02-27T21:07:25.460Z,2023-02-28T07:08:57Z,4062471789,233,371,4062471787,286,,4062471785,56,Right,,,,,,,,,,,,,,,,3bm08rp9rgzh6cjhk0picxs6h,S. Chukwueze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513447187,371,44,2,51,7,1n1j0wsl763lq7ee1k0c11c02,0,35.3,83.9,2023-02-27T21:07:25.461Z,2023-02-28T06:37:18Z,4062471779,56,Back,4062471781,285,,4062471799,233,572,,,,,,,,,,,,,,,,52e2ogoex674bz6pcwluapdxx,Borja Mayoral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513447197,573,1,2,51,7,74mcjsm72vr3l9pw2i4qfjchj,0,64,16.3,2023-02-27T21:07:25.492Z,2023-02-28T07:08:58Z,4062947111,388,,4062471823,141,18.0,4062471819,140,65.0,4062471825,212,1.6,4062471827,213,0.8,4062471811,3,,4062471815,56,Right,,,,3bm08rp9rgzh6cjhk0picxs6h,S. Chukwueze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513449457,430,61,2,51,7,1n1j0wsl763lq7ee1k0c11c02,1,34.7,81.5,2023-02-27T21:07:25.540Z,2023-02-28T06:37:32Z,4062947223,15,,4062947183,388,,4062485485,56,Back,,,,,,,,,,,,,,,,52e2ogoex674bz6pcwluapdxx,Borja Mayoral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513447201,574,49,2,51,8,74mcjsm72vr3l9pw2i4qfjchj,1,70.2,25,2023-02-27T21:07:26.863Z,2023-02-28T06:37:37Z,,,,,,,,,,,,,,,,,,,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513447205,575,1,2,51,10,74mcjsm72vr3l9pw2i4qfjchj,0,69.5,22.7,2023-02-27T21:07:28.394Z,2023-02-28T06:37:43Z,4062471903,286,,4062471853,140,70.2,4062471855,141,24.2,4062471897,236,,4062471857,212,1.3,4062471899,233,372,4062471851,56,Center,4062471859,213,0.9,c29mprqv2ulztd22b6uckczx1,Dani Parejo,4062947391,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513447209,372,74,2,51,10,1n1j0wsl763lq7ee1k0c11c02,1,29.5,75.8,2023-02-27T21:07:28.635Z,2023-02-28T06:37:55Z,4062471869,56,Back,4062471871,285,,4062947553,178,,4062947551,21,,4062471909,233,575,,,,,,,,,,dkv5svrbfiq996qchro44dfpx,N. Maksimović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513447213,373,43,2,51,12,1n1j0wsl763lq7ee1k0c11c02,1,0,0,2023-02-27T21:07:30.540Z,2023-02-27T21:16:04Z,4062486087,144,61,4062471885,56,Back,,,,,,,,,,,,,,,,,,,dkv5svrbfiq996qchro44dfpx,N. Maksimović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513447235,576,1,2,51,13,74mcjsm72vr3l9pw2i4qfjchj,1,73.8,13.6,2023-02-27T21:07:31.093Z,2023-02-28T06:38:02Z,4062471999,213,2.5,4062471991,56,Center,4062471993,140,58.3,4062947625,178,,4062471997,212,20.0,4062471995,141,30.7,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513447253,577,1,2,51,14,74mcjsm72vr3l9pw2i4qfjchj,1,58.3,30.7,2023-02-27T21:07:32.859Z,2023-02-28T06:38:07Z,4062472099,213,0.7,4062472091,56,Center,4062472097,212,15.5,4062947679,178,,4062472095,141,44.8,4062472093,140,69.9,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513447263,374,45,2,51,17,1n1j0wsl763lq7ee1k0c11c02,0,29.6,50,2023-02-27T21:07:35.086Z,2023-02-28T06:38:12Z,4062472141,285,,4062472151,233,578,4062472139,56,Back,,,,,,,,,,,,,,,,5l6e9nd0defapk1w2ucndowr9,Portu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513447261,578,3,2,51,17,74mcjsm72vr3l9pw2i4qfjchj,1,70.4,50,2023-02-27T21:07:35.086Z,2023-02-28T06:38:12Z,4062472147,233,374,4062472133,286,,4062472131,56,Center,4062947727,178,,4062740057,464,,,,,,,,,,,5mx86rwy0u4xi1b5kqin4lhx,É. Capoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513447275,579,1,2,51,18,74mcjsm72vr3l9pw2i4qfjchj,1,71.5,50.3,2023-02-27T21:07:36.381Z,2023-02-28T06:38:16Z,4062947799,178,,4062472221,141,72.8,4062472217,56,Center,4062472219,140,73.7,4062472225,213,1.4,4062472223,212,15.5,,,,,,,5mx86rwy0u4xi1b5kqin4lhx,É. Capoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513447285,580,1,2,51,22,74mcjsm72vr3l9pw2i4qfjchj,1,80.7,74.4,2023-02-27T21:07:40.860Z,2023-02-28T06:38:20Z,4062472271,140,87.2,4062472269,56,Left,4062947861,178,,4062472275,212,8.8,4062472277,213,0.7,4062472273,141,82.5,,,,,,,a3w1uczgmswm3cwk4vmvoglhx,Alberto Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513447313,581,1,2,51,25,74mcjsm72vr3l9pw2i4qfjchj,1,84.5,75.5,2023-02-27T21:07:43.272Z,2023-02-28T06:38:23Z,4062472433,140,74.8,4062472435,141,66.5,4062472437,212,11.9,4062472431,56,Center,4062472439,213,3.7,4062947911,178,,,,,,,,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513447325,582,1,2,51,29,74mcjsm72vr3l9pw2i4qfjchj,1,71.8,66.8,2023-02-27T21:07:47.689Z,2023-02-28T06:38:27Z,4062947973,178,,4062472525,141,77.4,4062472527,212,9.9,4062472523,140,65.4,4062472521,56,Center,4062472529,213,2.3,,,,,,,5mx86rwy0u4xi1b5kqin4lhx,É. Capoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513447353,583,1,2,51,32,74mcjsm72vr3l9pw2i4qfjchj,1,68.3,77.6,2023-02-27T21:07:50.361Z,2023-02-28T06:38:30Z,4062472675,155,,4062948009,178,,4062472677,196,,4062472683,141,13.1,4062472679,56,Right,4062472689,1,,4062472681,140,78.8,4062472687,213,5.0,57s7gfvt5btbfzm600wn7df55,Pau Torres,4062472685,212,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513447359,375,45,2,51,39,1n1j0wsl763lq7ee1k0c11c02,0,9.5,79.7,2023-02-27T21:07:57.465Z,2023-02-28T06:39:15Z,4062472741,233,584,4062472707,285,,4062472705,56,Back,,,,,,,,,,,,,,,,qg0ok4244nmslpvxnoj6zn8q,G. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513447363,584,3,2,51,39,74mcjsm72vr3l9pw2i4qfjchj,1,90.5,20.3,2023-02-27T21:07:57.465Z,2023-02-28T06:39:14Z,4062472727,233,375,4062740361,465,,4062948167,178,,4062472715,56,Right,4062472717,286,,,,,,,,,,,3bm08rp9rgzh6cjhk0picxs6h,S. Chukwueze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513447367,585,1,2,51,41,74mcjsm72vr3l9pw2i4qfjchj,1,96.9,30.8,2023-02-27T21:07:59.614Z,2023-02-28T06:39:07Z,4062472763,140,92.4,4062472765,141,42.4,4062474735,210,16,4062472767,212,9.2,4062474737,154,,4062948303,178,,4062472837,195,,4062472761,56,Center,3bm08rp9rgzh6cjhk0picxs6h,S. Chukwueze,4062474739,22,,4062472769,213,,,,2.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513447369,586,16,2,51,43,74mcjsm72vr3l9pw2i4qfjchj,1,91.9,43.9,2023-02-27T21:08:01.723Z,2023-02-28T06:39:08Z,4062948427,178,,4062472777,17,,4062472775,22,,4062474755,78,,4062474757,29,,4062474771,328,,4062473813,374,2023-02-27 21:08:01.073,4062474765,102,51.6,9y7202khwzb48ea7im646m11x,José Luis Morales,4062740883,396,50.9,4062474767,103,4062473817,375,51:43.044,6.3,,4062474759,154,4062474775,231,,47.8,4062472779,56,4062740881,395,99.3,4062474773,230,99.3,4062474761,55,4062473809,20,4062474769,214,Center,,,,,,585,
2513447731,376,1,2,53,0,1n1j0wsl763lq7ee1k0c11c02,1,49.9,50.1,2023-02-27T21:09:18.141Z,2023-02-28T06:39:20Z,4062475143,212,12.9,4062475137,56,Back,4062475147,279,G,4062475145,213,3.6,4062475141,141,41.8,4062475977,189,,4062948623,178,,4062475139,140,38.9,b64p21hmhsqgrn6n04mk00zpx,E. Ünal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513447735,377,1,2,53,1,1n1j0wsl763lq7ee1k0c11c02,0,38.9,41.6,2023-02-27T21:09:19.093Z,2023-02-28T06:39:21Z,4062476073,189,,4062475183,213,6.0,4062948647,178,,4062475179,141,31.9,4062475175,56,Center,4062475177,140,63.4,4062475181,212,26.6,,,,ch1lxxbn01at4jmkafy4uevh1,Luis Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513447727,587,49,2,53,6,74mcjsm72vr3l9pw2i4qfjchj,1,34.7,51.8,2023-02-27T21:09:24.270Z,2023-02-28T06:39:32Z,4062475155,189,,,,,,,,,,,,,,,,,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513447739,588,1,2,53,6,74mcjsm72vr3l9pw2i4qfjchj,1,36.8,53,2023-02-27T21:09:24.357Z,2023-02-28T06:39:26Z,4062475197,141,60.6,4062475195,140,42.3,4062475201,213,0.7,4062475193,56,Back,4062948719,178,,4062475199,212,7.7,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513447753,589,1,2,53,9,74mcjsm72vr3l9pw2i4qfjchj,0,46.5,61.7,2023-02-27T21:09:27.677Z,2023-02-28T06:39:37Z,4062475307,213,6.1,4062475305,212,21.5,4062475303,141,57.2,4062475299,56,Center,4062948849,178,,4062475301,140,66.8,,,,,,,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513447757,378,49,2,53,11,1n1j0wsl763lq7ee1k0c11c02,1,29.5,43.1,2023-02-27T21:09:29.679Z,2023-02-28T06:39:41Z,,,,,,,,,,,,,,,,,,,,,,,,,2o3bka7gokfjkej1f600ovbo5,O. Alderete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513447779,379,1,2,53,12,1n1j0wsl763lq7ee1k0c11c02,1,33.7,43.1,2023-02-27T21:09:31.004Z,2023-02-28T06:39:44Z,4062475451,212,7.4,4062475445,56,Back,4062948947,178,,4062475447,140,39.6,4062475453,213,5.7,4062475449,141,37.1,,,,,,,2o3bka7gokfjkej1f600ovbo5,O. Alderete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513447815,380,1,2,53,15,1n1j0wsl763lq7ee1k0c11c02,1,40.3,29.6,2023-02-27T21:09:33.379Z,2023-02-28T06:39:48Z,4062475633,141,8.9,4062475637,213,5.8,4062949003,178,,4062475635,212,30.0,4062475627,155,,4062475631,140,65.5,4062475629,56,Right,,,,ch1lxxbn01at4jmkafy4uevh1,Luis Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513447821,381,61,2,53,19,1n1j0wsl763lq7ee1k0c11c02,1,66.7,1.4,2023-02-27T21:09:37.414Z,2023-02-28T06:40:11Z,4062475651,56,Right,4062949103,178,,,,,,,,,,,,,,,,,,,,b64p21hmhsqgrn6n04mk00zpx,E. Ünal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513537967,1045,43,2,53,19,1n1j0wsl763lq7ee1k0c11c02,1,0,0,2023-02-27T21:09:37.442Z,2023-02-28T07:27:09Z,4062980401,233,1867,4062988847,144,67,,,,,,,,,,,,,,,,,,,dkv5svrbfiq996qchro44dfpx,N. Maksimović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513537965,1867,43,2,53,19,74mcjsm72vr3l9pw2i4qfjchj,1,0,0,2023-02-27T21:09:37.443Z,2023-02-28T07:27:09Z,4062980413,233,1045,4062988853,144,67,,,,,,,,,,,,,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513447823,590,12,2,53,19,74mcjsm72vr3l9pw2i4qfjchj,1,35.7,99.6,2023-02-27T21:09:37.531Z,2023-02-28T07:17:39Z,4062949311,178,,4062475663,212,2.0,4062475665,213,0.7,4062475659,140,37.1,4062475661,141,100.0,4062475671,167,,4062475657,56,Back,,,,a3w1uczgmswm3cwk4vmvoglhx,Alberto Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513447849,382,5,2,53,20,1n1j0wsl763lq7ee1k0c11c02,1,64.3,-1.3,2023-02-27T21:09:38.166Z,2023-02-28T06:40:18Z,4062475787,56,Right,4062475795,233,591,4062475789,347,,,,,,,,,,,,,,,,,b64p21hmhsqgrn6n04mk00zpx,E. Ünal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513447825,591,5,2,53,20,74mcjsm72vr3l9pw2i4qfjchj,0,35.7,101.3,2023-02-27T21:09:38.166Z,2023-02-28T06:40:18Z,4062475669,347,,4062475667,56,Back,4062475839,233,382,,,,,,,,,,,,,,,,a3w1uczgmswm3cwk4vmvoglhx,Alberto Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513447967,383,1,2,53,45,1n1j0wsl763lq7ee1k0c11c02,1,68.9,0,2023-02-27T21:10:03.108Z,2023-02-28T06:40:22Z,4062476465,213,0.2,4062476459,140,84.1,4062476461,141,2.6,4062476455,107,,4062476457,56,Right,4062476463,212,16.1,,,,,,,9see13i1f0n1ju4uhs8sijutx,D. Dakonam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513538087,1874,83,2,53,48,74mcjsm72vr3l9pw2i4qfjchj,1,15.7,94.5,2023-02-27T21:10:06.139Z,2023-02-28T07:18:19Z,4062980945,399,198499,,,,,,,,,,,,,,,,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513447969,384,61,2,53,48,1n1j0wsl763lq7ee1k0c11c02,0,84.1,2.6,2023-02-27T21:10:06.231Z,2023-02-28T06:40:34Z,4062949677,178,,4062476469,56,Right,,,,,,,,,,,,,,,,,,,dkv5svrbfiq996qchro44dfpx,N. Maksimović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513447983,592,49,2,53,49,74mcjsm72vr3l9pw2i4qfjchj,1,13.7,98.7,2023-02-27T21:10:07.392Z,2023-02-28T06:40:44Z,,,,,,,,,,,,,,,,,,,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513447989,593,1,2,53,49,74mcjsm72vr3l9pw2i4qfjchj,0,13.7,98.7,2023-02-27T21:10:07.819Z,2023-02-28T06:40:47Z,4062949847,178,,4062476563,140,16.9,4062476609,233,385,4062476607,236,,4062476613,286,,4062476567,212,3.4,4062476565,141,97.7,4062476569,213,6.1,57s7gfvt5btbfzm600wn7df55,Pau Torres,4062476561,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513447993,385,74,2,53,50,1n1j0wsl763lq7ee1k0c11c02,1,84.1,1.6,2023-02-27T21:10:08.047Z,2023-02-28T06:40:49Z,4062949879,178,,4062476587,285,,4062476619,233,593,4062476585,56,Right,,,,,,,,,,,,,dkv5svrbfiq996qchro44dfpx,N. Maksimović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513447997,386,5,2,53,50,1n1j0wsl763lq7ee1k0c11c02,0,83.2,-1.4,2023-02-27T21:10:08.728Z,2023-02-28T06:40:51Z,4062478907,233,608,4062476593,56,Right,4062476595,347,,,,,,,,,,,,,,,,,dkv5svrbfiq996qchro44dfpx,N. Maksimović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513448375,608,5,2,53,50,74mcjsm72vr3l9pw2i4qfjchj,1,16.8,101.4,2023-02-27T21:10:08.728Z,2023-02-28T06:40:51Z,4062478897,56,Back,4062478901,233,386,4062478899,347,,,,,,,,,,,,,,,,,5mx86rwy0u4xi1b5kqin4lhx,É. Capoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513448101,595,1,2,54,13,74mcjsm72vr3l9pw2i4qfjchj,1,25.9,100,2023-02-27T21:10:31.052Z,2023-02-28T06:40:55Z,4062477233,140,36.0,4062477243,213,6.0,4062477235,141,97.1,4062478981,107,,4062477237,212,10.9,4062477231,56,Back,,,,,,,a3w1uczgmswm3cwk4vmvoglhx,Alberto Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513448105,596,50,2,54,14,74mcjsm72vr3l9pw2i4qfjchj,1,31,95.5,2023-02-27T21:10:32.672Z,2023-02-28T06:41:01Z,4062477269,285,,4062477265,233,387,4062477251,56,Back,,,,,,,,,,,,,,,,5mx86rwy0u4xi1b5kqin4lhx,É. Capoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513448099,387,7,2,54,14,1n1j0wsl763lq7ee1k0c11c02,1,69,4.5,2023-02-27T21:10:32.724Z,2023-02-28T06:41:04Z,4062477255,233,596,4062477221,56,Right,4062760311,383,,4062950077,178,,4062477225,286,,,,,,,,,,,ch1lxxbn01at4jmkafy4uevh1,Luis Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513448103,388,49,2,54,14,1n1j0wsl763lq7ee1k0c11c02,1,74.2,5.9,2023-02-27T21:10:32.884Z,2023-02-28T07:19:47Z,,,,,,,,,,,,,,,,,,,,,,,,,ch1lxxbn01at4jmkafy4uevh1,Luis Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513448111,389,3,2,54,15,1n1j0wsl763lq7ee1k0c11c02,1,70.4,4.2,2023-02-27T21:10:33.571Z,2023-02-28T06:41:29Z,4062760441,465,,4062477295,233,597,4062477293,286,,4062950475,178,,4062477291,56,Right,,,,,,,,,,ch1lxxbn01at4jmkafy4uevh1,Luis Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513448107,597,45,2,54,15,74mcjsm72vr3l9pw2i4qfjchj,0,29.6,95.8,2023-02-27T21:10:33.571Z,2023-02-28T06:41:30Z,4062477259,56,Back,4062477311,233,389,4062477261,285,,,,,,,,,,,,,,,,,a3w1uczgmswm3cwk4vmvoglhx,Alberto Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513448119,390,1,2,54,17,1n1j0wsl763lq7ee1k0c11c02,0,84.6,3.5,2023-02-27T21:10:35.650Z,2023-02-28T06:41:38Z,4062477345,212,2.5,4062950619,178,,4062477347,213,1.4,4062477341,140,84.9,4062477379,286,,4062477343,141,7.1,4062477373,233,598,4062477339,56,Right,ch1lxxbn01at4jmkafy4uevh1,Luis Milla,4062477369,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513448123,598,74,2,54,17,74mcjsm72vr3l9pw2i4qfjchj,1,25.7,97.1,2023-02-27T21:10:35.662Z,2023-02-28T06:41:41Z,4062950683,178,,4062477355,56,Back,4062477357,285,,4062477383,233,390,,,,,,,,,,,,,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513448131,599,49,2,54,18,74mcjsm72vr3l9pw2i4qfjchj,1,23.3,86.1,2023-02-27T21:10:36.602Z,2023-02-28T06:41:47Z,,,,,,,,,,,,,,,,,,,,,,,,,a3w1uczgmswm3cwk4vmvoglhx,Alberto Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513448145,600,1,2,54,19,74mcjsm72vr3l9pw2i4qfjchj,1,17.2,86.1,2023-02-27T21:10:37.628Z,2023-02-28T06:41:50Z,4062477449,56,Back,4062477451,140,10.8,4062477459,213,3.2,4062477453,141,85.7,4062477455,212,6.7,4062950815,178,,,,,,,,a3w1uczgmswm3cwk4vmvoglhx,Alberto Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
