id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId
2482415099,392,5,1,39,9,4ku8o6uf87yd8iecdalipo6wd,1,47,-1.2,2022-11-06T13:41:05.938Z,2022-11-07T06:28:45Z,3899060949,233,308,3899060799,56,Back,3899060803,347,,,,,,,,,,,,,,,,,av5g4nr853anks78vl6jh4s7p,S. Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482415513,393,1,1,39,28,4ku8o6uf87yd8iecdalipo6wd,1,45,0,2022-11-06T13:41:24.950Z,2022-11-07T06:28:54Z,3899062969,213,2.2,3899062967,212,12.0,3899062961,56,Back,3899062963,140,38.0,3899062959,107,,3899062965,141,13.1,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482415561,394,1,1,39,30,4ku8o6uf87yd8iecdalipo6wd,1,38,14.9,2022-11-06T13:41:27.470Z,2022-11-07T06:28:59Z,3899063247,213,1.6,3899063243,212,27.5,3899063233,140,37.4,3899063225,56,Back,3901778255,178,,3899063237,141,55.4,,,,,,,av5g4nr853anks78vl6jh4s7p,S. Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482415621,395,1,1,39,33,4ku8o6uf87yd8iecdalipo6wd,1,39.2,61.4,2022-11-06T13:41:30.606Z,2022-11-07T06:29:02Z,3899063455,140,49.9,3899063471,212,16.3,3899063473,213,0.8,3899063449,56,Back,3901778313,178,,3899063461,141,78.8,,,,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482415641,396,1,1,39,39,4ku8o6uf87yd8iecdalipo6wd,1,65.9,88.9,2022-11-06T13:41:36.422Z,2022-11-07T06:29:10Z,3899063559,212,11.8,3901778425,178,,3899063555,140,76.0,3899063561,213,0.5,3899063557,141,96.5,3899063553,56,Left,,,,,,,58qeglyxdi7y8ttg8sddv8set,G. Kondogbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482415699,397,1,1,39,40,4ku8o6uf87yd8iecdalipo6wd,1,76,96.5,2022-11-06T13:41:37.395Z,2022-11-07T06:29:15Z,3899063857,56,Left,3899063863,212,12.1,3899063861,141,91.7,3899063865,213,3.4,3899063859,140,64.9,3901778521,178,,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482415719,398,1,1,39,43,4ku8o6uf87yd8iecdalipo6wd,1,62.5,85.6,2022-11-06T13:41:39.818Z,2022-11-07T06:29:19Z,3899063993,140,53.2,3899063991,56,Left,3899063997,212,10.7,3899063995,141,79.0,3899063999,213,3.6,3901778601,178,,,,,,,,58qeglyxdi7y8ttg8sddv8set,G. Kondogbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482415759,399,1,1,39,45,4ku8o6uf87yd8iecdalipo6wd,1,53.2,74.7,2022-11-06T13:41:41.972Z,2022-11-07T06:29:24Z,3899064165,56,Left,3901778653,178,,3899064169,141,86.9,3899064171,212,14.6,3899064173,213,0.6,3899064167,140,64.6,,,,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482415801,400,1,1,39,48,4ku8o6uf87yd8iecdalipo6wd,1,65.3,86.9,2022-11-06T13:41:44.803Z,2022-11-07T06:29:28Z,3899064417,212,17.7,3899064411,56,Left,3899064413,140,81.2,3899064419,213,0.3,3901778699,178,,3899064415,141,95.7,,,,,,,58qeglyxdi7y8ttg8sddv8set,G. Kondogbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482415851,401,1,1,39,50,4ku8o6uf87yd8iecdalipo6wd,1,78.7,95.4,2022-11-06T13:41:47.082Z,2022-11-07T06:29:32Z,3899064697,141,92.3,3899064693,56,Left,3899064701,213,3.3,3899064699,212,11.9,3899064695,140,67.5,3901778735,178,,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482415859,402,61,1,39,51,4ku8o6uf87yd8iecdalipo6wd,0,70.4,93.9,2022-11-06T13:41:48.783Z,2022-11-07T06:29:44Z,3899064725,56,Left,3901778857,178,,,,,,,,,,,,,,,,,,,,58qeglyxdi7y8ttg8sddv8set,G. Kondogbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482415911,309,4,1,39,52,c8llrezkm3b3op4afrou6b487,1,29.6,6,2022-11-06T13:41:49.460Z,2022-11-07T06:29:49Z,3899064941,233,403,3899064939,285,,3899064935,152,,3899064937,265,,3899064931,13,,3899064933,56,Back,,,,,,,d67qj0sakwrfzbscleo4dbget,Joselu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482415875,403,4,1,39,52,4ku8o6uf87yd8iecdalipo6wd,0,70.4,94,2022-11-06T13:41:49.461Z,2022-11-07T06:29:48Z,3899064765,56,Left,3901778887,178,,3899064769,265,,3899064967,233,309,3899064763,13,,3899064767,152,,3899064771,286,,,,,58qeglyxdi7y8ttg8sddv8set,G. Kondogbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482416745,310,1,1,40,43,c8llrezkm3b3op4afrou6b487,0,26.3,9.7,2022-11-06T13:42:40.165Z,2022-11-07T06:29:51Z,3899068993,152,,3899069003,213,6.2,3901778923,178,,3899068989,5,,3899069001,212,65.6,3899068991,155,,3899068997,140,88.4,3899069005,1,,2rqxh5mex336ci45jaw428y5l,Fernando Calero,3899068995,56,Right,3899068999,141,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482416753,311,5,1,40,46,c8llrezkm3b3op4afrou6b487,0,81.4,-1.2,2022-11-06T13:42:43.637Z,2022-11-07T06:29:56Z,3899069077,233,404,3899069047,56,Right,3899069051,347,,,,,,,,,,,,,,,,,2rqxh5mex336ci45jaw428y5l,Fernando Calero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482416697,404,5,1,40,46,4ku8o6uf87yd8iecdalipo6wd,1,18.6,101.2,2022-11-06T13:42:43.637Z,2022-11-07T06:29:56Z,3899068755,56,Back,3899069073,233,311,3899068757,347,,,,,,,,,,,,,,,,,58qeglyxdi7y8ttg8sddv8set,G. Kondogbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482416845,405,1,1,40,58,4ku8o6uf87yd8iecdalipo6wd,1,26.4,100,2022-11-06T13:42:55.199Z,2022-11-07T06:29:59Z,3899069583,140,34.5,3899069581,56,Back,3899069575,107,,3899069587,212,9.4,3899069585,141,95.0,3899069589,213,5.8,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482416855,406,50,1,41,0,4ku8o6uf87yd8iecdalipo6wd,1,31.4,95.8,2022-11-06T13:42:57.066Z,2022-11-07T06:30:03Z,3899069813,285,,3899069815,233,312,3899069605,56,Back,,,,,,,,,,,,,,,,20m7tijt8jnedjd4x87olmaqd,Y. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482416883,312,7,1,41,0,c8llrezkm3b3op4afrou6b487,0,68.6,4.2,2022-11-06T13:42:57.187Z,2022-11-07T06:30:10Z,3901779293,178,,3901558009,385,,3899069789,233,406,3899069763,286,,3899069761,56,Right,,,,,,,,,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482416951,407,1,1,41,2,4ku8o6uf87yd8iecdalipo6wd,1,23.1,92.9,2022-11-06T13:42:59.165Z,2022-11-07T06:30:13Z,3899070095,196,,3899070107,1,,3899070101,141,29.4,3899070099,140,22.3,3899070097,56,Back,3899070105,213,4.7,3899070103,212,43.2,3901779365,178,,20m7tijt8jnedjd4x87olmaqd,Y. Carrasco,3899070093,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482416997,408,1,1,41,5,4ku8o6uf87yd8iecdalipo6wd,1,23.2,27.6,2022-11-06T13:43:02.408Z,2022-11-07T06:30:19Z,3899070339,212,15.5,3899070341,213,0.3,3899070335,140,37.1,3901779477,178,,3899070337,141,35.4,3899070333,56,Back,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482417137,409,1,1,41,7,4ku8o6uf87yd8iecdalipo6wd,1,38.1,31.9,2022-11-06T13:43:04.638Z,2022-11-07T06:30:24Z,3899070959,155,,3899070965,141,5.8,3901779525,178,,3899070969,213,5.9,3899070963,140,75.4,3899070961,56,Right,3899070971,1,,3899070967,212,43.0,3ga7qj3h3dbmqucxmaxhmrjdh,R. De Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482417151,410,1,1,41,15,4ku8o6uf87yd8iecdalipo6wd,0,90.9,16.8,2022-11-06T13:43:12.184Z,2022-11-07T06:30:27Z,3899071049,56,Center,3901558369,20,,3899071045,2,,3899071053,141,21.3,3901558367,224,,3899071057,213,1.5,3899071051,140,91.2,3899071221,233,313,amxunh6enoc99r07cp7qt621h,Marcos Llorente,3899071219,236,,3899071225,286,3901779569,178,3899071055,212,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482417171,313,12,1,41,15,c8llrezkm3b3op4afrou6b487,1,14,80.1,2022-11-06T13:43:12.224Z,2022-11-07T06:30:35Z,3899071307,233,410,3901779635,178,,3899071135,185,,3899071137,56,Back,,,,,,,,,,,,,3nchjse4ej0qhilo395td7u1h,Brian Oliván,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482417213,314,5,1,41,17,c8llrezkm3b3op4afrou6b487,0,24.4,100.8,2022-11-06T13:43:14.727Z,2022-11-07T06:30:37Z,3899071675,233,411,3899071345,347,,3899071343,56,Back,,,,,,,,,,,,,,,,3nchjse4ej0qhilo395td7u1h,Brian Oliván,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482417269,411,5,1,41,17,4ku8o6uf87yd8iecdalipo6wd,1,75.6,-0.8,2022-11-06T13:43:14.727Z,2022-11-07T06:30:37Z,3899071651,233,314,3899071627,56,Right,3899071629,347,,,,,,,,,,,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482417285,412,1,1,41,20,4ku8o6uf87yd8iecdalipo6wd,1,75.3,0,2022-11-06T13:43:17.086Z,2022-11-07T06:30:43Z,3899071715,56,Right,3899071713,107,,3899071721,212,8.6,3899071723,213,1.2,3899071717,140,78.2,3899071719,141,11.1,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482417297,413,1,1,41,21,4ku8o6uf87yd8iecdalipo6wd,1,78.2,11.1,2022-11-06T13:43:18.048Z,2022-11-07T06:30:49Z,3899071775,213,4.2,3899071769,141,5.5,3899071765,140,76.1,3901779807,178,,3899071773,212,4.4,3899071763,56,Right,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482417325,414,1,1,41,22,4ku8o6uf87yd8iecdalipo6wd,1,76.1,5.3,2022-11-06T13:43:19.430Z,2022-11-07T06:30:55Z,3899071939,212,6.2,3899071941,213,1.9,3899071935,140,74.4,3899071937,141,14.1,3901779859,178,,3899071933,56,Right,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482417369,415,1,1,41,24,4ku8o6uf87yd8iecdalipo6wd,1,74.6,14.1,2022-11-06T13:43:21.308Z,2022-11-07T06:30:59Z,3899072147,212,43.8,3899072143,140,94.2,3899072139,155,,3899072141,56,Center,3899072149,213,1.1,3901779903,178,,3899072145,141,70.9,3899072151,1,,3ga7qj3h3dbmqucxmaxhmrjdh,R. De Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482417387,416,1,1,41,27,4ku8o6uf87yd8iecdalipo6wd,0,94.3,70.9,2022-11-06T13:43:23.904Z,2022-11-07T06:31:02Z,3899072227,213,4.9,3899072221,140,100.0,3899072223,141,30.0,3899072219,56,Center,3901779943,178,,3899072225,212,28.6,,,,,,,20m7tijt8jnedjd4x87olmaqd,Y. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482417381,315,5,1,41,29,c8llrezkm3b3op4afrou6b487,1,-0.8,73.6,2022-11-06T13:43:26.676Z,2022-11-07T06:31:06Z,3899072189,56,Back,3899072445,233,417,3899072191,346,,,,,,,,,,,,,,,,,3nchjse4ej0qhilo395td7u1h,Brian Oliván,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482417397,417,5,1,41,29,4ku8o6uf87yd8iecdalipo6wd,0,100.8,26.4,2022-11-06T13:43:26.676Z,2022-11-07T06:31:05Z,3899072283,346,,3899072281,56,Center,3899072455,233,315,,,,,,,,,,,,,,,,20m7tijt8jnedjd4x87olmaqd,Y. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482417969,316,1,1,41,58,c8llrezkm3b3op4afrou6b487,0,4.7,51.2,2022-11-06T13:43:55.148Z,2022-11-07T06:31:11Z,3899075085,124,,3899075095,141,43.7,3899075101,1,,3899075099,213,6.2,3899075103,74,,3899075091,140,63.5,3899075087,56,Center,3899075097,212,62.0,6wfwy94p5bm0zv3aku0urfq39,B. Lecomte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482417999,418,1,1,42,1,4ku8o6uf87yd8iecdalipo6wd,1,40,65.2,2022-11-06T13:43:58.510Z,2022-11-07T06:31:14Z,3899075283,140,54.1,3899075279,56,Center,3901780095,388,,3899075291,212,15.4,3899075275,3,,3899075287,141,71.4,3899075295,213,0.3,,,,3ga7qj3h3dbmqucxmaxhmrjdh,R. De Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482418015,419,49,1,42,3,4ku8o6uf87yd8iecdalipo6wd,1,53.7,71.8,2022-11-06T13:44:00.189Z,2022-11-07T06:31:18Z,,,,,,,,,,,,,,,,,,,,,,,,,46kq5653o302ebz4o5yzsss0l,Álvaro Morata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482418027,420,4,1,42,4,4ku8o6uf87yd8iecdalipo6wd,1,54,70.7,2022-11-06T13:44:00.925Z,2022-11-07T06:31:25Z,3899075447,56,Center,3899075449,152,,3899075451,265,,3899075823,233,317,3899075445,13,,3899075453,286,,,,,,,,46kq5653o302ebz4o5yzsss0l,Álvaro Morata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482418077,317,4,1,42,4,c8llrezkm3b3op4afrou6b487,0,46,29.3,2022-11-06T13:44:00.926Z,2022-11-07T06:31:25Z,3899075857,233,420,3899075789,265,,3899075785,152,,3899075775,13,,3901780237,178,,3899075793,285,,3899075779,56,Back,,,,2rqxh5mex336ci45jaw428y5l,Fernando Calero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482418229,421,1,1,42,15,4ku8o6uf87yd8iecdalipo6wd,1,47.5,70.9,2022-11-06T13:44:12.294Z,2022-11-07T06:31:31Z,3901780355,178,,3899076607,189,,3899076591,213,3.9,3899076583,56,Back,3899076579,5,,3899076585,140,39.4,3899076589,212,11.7,3899076581,152,,58qeglyxdi7y8ttg8sddv8set,G. Kondogbia,3899076587,141,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482418273,422,1,1,42,17,4ku8o6uf87yd8iecdalipo6wd,1,39.7,58.8,2022-11-06T13:44:13.822Z,2022-11-07T06:31:35Z,3901780433,178,,3899076819,212,34.4,3899076815,140,55.8,3899076817,141,14.7,3899076821,213,5.2,3899076813,56,Right,3899076823,1,,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482418317,423,1,1,42,21,4ku8o6uf87yd8iecdalipo6wd,1,55.4,14.4,2022-11-06T13:44:18.077Z,2022-11-07T06:31:41Z,3899076999,213,2.6,3899076995,141,23.9,3899076997,212,12.1,3901780517,178,,3899076991,56,Back,3899076993,140,45.7,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482418347,424,1,1,42,24,4ku8o6uf87yd8iecdalipo6wd,1,46,28.6,2022-11-06T13:44:21.019Z,2022-11-07T06:31:46Z,3901780641,178,,3899077147,56,Back,3899077155,213,1.8,3899077149,140,40.6,3899077153,212,22.7,3899077151,141,60.9,,,,,,,av5g4nr853anks78vl6jh4s7p,S. Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482418395,425,1,1,42,25,4ku8o6uf87yd8iecdalipo6wd,1,40.7,61.2,2022-11-06T13:44:22.255Z,2022-11-07T06:31:52Z,3899077387,212,22.7,3899077383,140,48.0,3899077381,56,Back,3899077389,213,1.2,3899077385,141,92.6,3901780763,178,,,,,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482418475,426,1,1,42,27,4ku8o6uf87yd8iecdalipo6wd,1,48.4,92.6,2022-11-06T13:44:24.744Z,2022-11-07T06:31:56Z,3899077827,140,72.9,3901780807,178,,3899077835,213,0.1,3899077823,56,Left,3899077831,141,95.3,3899077833,212,25.8,,,,,,,58qeglyxdi7y8ttg8sddv8set,G. Kondogbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482418505,427,1,1,42,32,4ku8o6uf87yd8iecdalipo6wd,0,77.5,93,2022-11-06T13:44:29.125Z,2022-11-07T06:32:00Z,3899077991,212,36.6,3899077983,155,,3901565623,72,,3899077981,2,,3899077993,213,5.0,3899078005,1,,3899077987,140,86.4,3901565621,224,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,3899077985,56,Center,3901780879,178,3899077989,141,,,,,,,,,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2482418531,318,12,1,42,34,c8llrezkm3b3op4afrou6b487,1,13.4,61.4,2022-11-06T13:44:30.847Z,2022-11-07T06:32:09Z,3899078137,15,,3899078129,141,89.0,3899078125,56,Back,3899078133,213,1.2,3899078131,212,20.4,3899078127,140,21.1,3901780963,388,,,,,6msjsxuolz1yhmongz6swkno5,Aleix Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482418557,428,1,1,42,38,4ku8o6uf87yd8iecdalipo6wd,0,90.2,16.2,2022-11-06T13:44:35.197Z,2022-11-07T06:32:14Z,3901565735,20,,3899078257,140,90.6,3899078263,213,1.5,3899078261,212,3.6,3899078251,2,,3901781005,178,,3899078259,141,21.5,3901565733,224,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,3899078255,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482418563,319,61,1,42,38,c8llrezkm3b3op4afrou6b487,1,13.7,82.8,2022-11-06T13:44:35.375Z,2022-11-07T06:32:19Z,3901781045,178,,3899078287,56,Back,,,,,,,,,,,,,,,,,,,3nchjse4ej0qhilo395td7u1h,Brian Oliván,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482418617,429,15,1,42,39,4ku8o6uf87yd8iecdalipo6wd,1,87.5,39.8,2022-11-06T13:44:36.640Z,2022-11-07T06:32:24Z,3899079177,103,27.2,3899079173,81,,3899079189,146,98.2,3899079185,391,,3899078559,56,Center,3899079181,108,,3899078555,22,,3899079171,114,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,3899079175,102,47.0,3899079191,147,3899079179,215,3899079183,328,,,3899078557,17,,47.8,,3901781105,178,3899079239,233,320,,3899079187,458,,3899078617,20,,,,,,,,,,,,,,,
2482418669,320,10,1,42,41,c8llrezkm3b3op4afrou6b487,1,1.6,52.4,2022-11-06T13:44:38.333Z,2022-11-07T06:32:28Z,3899078867,56,Back,3899078933,233,429,3901566043,378,,3899078861,181,,3901566041,176,,3899078863,182,,,,,,,,6wfwy94p5bm0zv3aku0urfq39,B. Lecomte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482418705,321,52,1,42,41,c8llrezkm3b3op4afrou6b487,1,9.5,47.3,2022-11-06T13:44:38.583Z,2022-11-07T06:32:38Z,3901781285,388,,3901566063,378,,,,,,,,,,,,,,,,,,,,6wfwy94p5bm0zv3aku0urfq39,B. Lecomte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482418929,322,1,1,43,0,c8llrezkm3b3op4afrou6b487,0,14.7,49,2022-11-06T13:44:57.086Z,2022-11-07T06:32:41Z,3899080217,212,63.2,3899080211,56,Center,3899080209,199,,3899080213,140,72.7,3899080219,213,6.0,3899080329,189,,3899080215,141,24.1,3899080263,1,,6wfwy94p5bm0zv3aku0urfq39,B. Lecomte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482418961,430,1,1,43,4,4ku8o6uf87yd8iecdalipo6wd,0,28.6,83.3,2022-11-06T13:45:01.130Z,2022-11-07T06:32:45Z,3901781379,178,,3899080443,155,,3899080447,140,37.5,3899080451,212,9.4,3899080445,56,Back,3899080453,213,0.0,3899080449,141,83.8,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482932213,1013,67,1,43,5,c8llrezkm3b3op4afrou6b487,1,66,19.8,2022-11-06T13:45:02.678Z,2022-11-07T08:49:50Z,3901840917,233,1733,,,,,,,,,,,,,,,,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482932207,1733,67,1,43,5,4ku8o6uf87yd8iecdalipo6wd,0,34,80.2,2022-11-06T13:45:02.679Z,2022-11-07T07:26:59Z,3901840921,233,1013,,,,,,,,,,,,,,,,,,,,,,20m7tijt8jnedjd4x87olmaqd,Y. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482418979,323,8,1,43,5,c8llrezkm3b3op4afrou6b487,1,66.4,20.3,2022-11-06T13:45:02.714Z,2022-11-07T08:49:50Z,3901566249,385,,3901781429,178,,3899080529,56,Right,,,,,,,,,,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482419031,431,1,1,43,7,4ku8o6uf87yd8iecdalipo6wd,0,31,85.7,2022-11-06T13:45:03.867Z,2022-11-07T06:32:54Z,3899080831,212,22.5,3899080833,213,5.3,3899080825,56,Back,3899080829,141,59.1,3901781509,178,,3899080823,155,,3899080827,140,43.7,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482419057,324,1,1,43,10,c8llrezkm3b3op4afrou6b487,0,61.3,49.6,2022-11-06T13:45:07.758Z,2022-11-07T06:33:01Z,3899080935,140,68.0,3899080933,56,Center,3899080937,141,43.1,3899080939,212,8.3,3899080941,213,5.7,3901781607,178,,,,,,,,3nchjse4ej0qhilo395td7u1h,Brian Oliván,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482419073,432,49,1,43,11,4ku8o6uf87yd8iecdalipo6wd,1,35.6,60.3,2022-11-06T13:45:08.598Z,2022-11-07T06:33:07Z,,,,,,,,,,,,,,,,,,,,,,,,,58qeglyxdi7y8ttg8sddv8set,G. Kondogbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482419097,433,1,1,43,12,4ku8o6uf87yd8iecdalipo6wd,1,35.6,60.3,2022-11-06T13:45:08.976Z,2022-11-07T06:33:13Z,3901781793,178,,3899081129,213,5.7,3899081125,141,56.9,3899081127,212,4.2,3899081123,140,38.9,3899081121,56,Back,,,,,,,58qeglyxdi7y8ttg8sddv8set,G. Kondogbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482419217,434,1,1,43,13,4ku8o6uf87yd8iecdalipo6wd,1,38.9,56.9,2022-11-06T13:45:10.613Z,2022-11-07T06:33:21Z,3901781899,178,,3899081735,212,10.1,3899081729,56,Back,3899081737,213,4.4,3899081733,141,42.7,3899081731,140,36.1,,,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482419287,435,1,1,43,20,4ku8o6uf87yd8iecdalipo6wd,1,55.9,10.4,2022-11-06T13:45:17.415Z,2022-11-07T06:33:25Z,3899082107,140,56.0,3901781961,178,,3899082113,213,1.6,3899082109,141,19.1,3899082111,212,5.9,3899082105,56,Right,,,,,,,3ga7qj3h3dbmqucxmaxhmrjdh,R. De Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
