id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/10/value,keyPass,qualifier/12/value,qualifier/16/value,qualifier/14/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2465955175,74,1,1,10,12,50x1m4u58lffhq6v6ga1hbxmy,1,75.2,8.2,2022-10-01T19:10:20.968Z,2022-10-02T05:14:24Z,3813396085,178,,3811825091,141,50.7,3811825083,2,,3811825087,56,Center,3813170833,224,,3811825093,212,31.1,3811825095,213,1.2,3813170835,20,,22dchchxwrsty67ultrs61qz9,Pablo Maffeo,3811825089,140,3811825085,155,,,,,,,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466297725,2225,83,1,10,15,agh9ifb2mw3ivjusgedj7c3fe,1,18.6,57.3,2022-10-01T19:10:24.477Z,2022-10-02T09:18:43Z,3813648631,399,156293,,,,,,,,,,,,,,,,,,,,,,4ct72ovumvt09au6gpulwpjv9,F. Kessié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465955177,75,1,1,10,16,50x1m4u58lffhq6v6ga1hbxmy,0,79.5,40.1,2022-10-01T19:10:25.142Z,2022-10-02T05:14:32Z,3811825101,140,78.6,3811825107,213,4.3,3811825283,286,,3811825103,141,37.0,3811825105,212,2.3,3811825099,56,Center,3811825277,236,,3813396231,178,,3pwr7lqvo4o08c4nvzqpuue39,V. Muriqi,3811825279,233,,,,,,,,,145,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465955211,145,74,1,10,16,agh9ifb2mw3ivjusgedj7c3fe,1,26,59.4,2022-10-01T19:10:25.244Z,2022-10-02T05:14:42Z,3811825223,56,Back,3811825227,285,,3811825285,233,75,3813396455,178,,,,,,,,,,,,,,4ct72ovumvt09au6gpulwpjv9,F. Kessié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465955267,76,1,1,10,17,50x1m4u58lffhq6v6ga1hbxmy,1,76.5,39.7,2022-10-01T19:10:26.798Z,2022-10-02T05:14:58Z,3813396347,178,,3811826163,210,15,3811825557,140,71.7,3811825559,141,61.7,3811825561,212,15.8,3811825555,56,Center,3811825563,213,1.9,,,,3pwr7lqvo4o08c4nvzqpuue39,V. Muriqi,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2465955273,77,15,1,10,20,50x1m4u58lffhq6v6ga1hbxmy,1,75.4,63.1,2022-10-01T19:10:29.686Z,2022-10-02T05:14:58Z,3811825851,72,,3811828999,147,62.5,3811828981,77,,3811826183,231,49.3,3811826179,215,,3811826169,29,,3811825593,22,,3813396681,178,,8b3igmuipfhfzm39ack89de96,Lee Kang-In,3811828995,146,3811829005,233,3811825595,18,3811826175,102,53.4,147,77.5,3811826181,230,3811828991,82,,3811826177,103,3811826171,55,76,3811825597,56,,,,,99.1,Center,25,,,,,,,,
2465955763,147,10,1,10,20,agh9ifb2mw3ivjusgedj7c3fe,1,20.5,37.1,2022-10-01T19:10:29.746Z,2022-10-02T05:15:07Z,3811828375,94,,3811828377,56,Back,3811829033,233,77,3813396773,389,,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465955277,78,6,1,10,22,50x1m4u58lffhq6v6ga1hbxmy,1,84.9,53.2,2022-10-01T19:10:31.318Z,2022-10-02T05:15:11Z,3811825621,56,Center,3811828313,73,,3811828345,233,146,,,,,,,,,,,,,,,,8b3igmuipfhfzm39ack89de96,Lee Kang-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465955281,146,6,1,10,22,agh9ifb2mw3ivjusgedj7c3fe,0,15.1,46.8,2022-10-01T19:10:31.318Z,2022-10-02T05:15:10Z,3811828229,73,,3811828363,233,78,3811825635,56,Back,,,,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465955993,79,1,1,11,9,50x1m4u58lffhq6v6ga1hbxmy,1,99.3,0.7,2022-10-01T19:11:17.861Z,2022-10-02T05:15:22Z,3811829565,141,37.1,3811829569,213,2.0,3811829559,6,,3811829561,56,Center,3811829567,212,27.6,3811829563,140,87.6,3811831219,154,,3813396951,178,,8b3igmuipfhfzm39ack89de96,Lee Kang-In,3811831217,210,,,,,,,,,13,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2465955995,80,13,1,11,10,50x1m4u58lffhq6v6ga1hbxmy,1,87.6,37.1,2022-10-01T19:11:19.464Z,2022-10-02T05:15:22Z,3811831243,55,79,3811831241,154,,3811831247,102,47.6,3811829577,17,,3813397025,178,,3811831249,103,70.8,3811831251,328,,3811829581,56,Center,7ubtan6a51o79w469zawrqqqd,Ruíz de Galarreta,3811830923,25,3811831253,230,3811831239,29,3811831237,74,,98.6,,3811830925,20,3811831255,231,48.0,,,,,,,,,,,,,,,,,,,,,,
2465956001,81,5,1,11,11,50x1m4u58lffhq6v6ga1hbxmy,0,100.6,46.3,2022-10-01T19:11:20.436Z,2022-10-02T05:15:24Z,3811829609,346,,3811829629,233,148,3811829607,56,Center,,,,,,,,,,,,,,,,9dewnn65ylruq567thg7ebqhh,Raíllo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465955949,148,5,1,11,11,agh9ifb2mw3ivjusgedj7c3fe,1,-0.6,53.7,2022-10-01T19:11:20.436Z,2022-10-02T05:15:25Z,3811829343,56,Back,3811829345,346,,3811829621,233,81,,,,,,,,,,,,,,,,2e55g4q93y382cg7h0yk5rtud,M. ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465956205,149,1,1,11,27,agh9ifb2mw3ivjusgedj7c3fe,1,4.7,51.9,2022-10-01T19:11:36.286Z,2022-10-02T05:15:38Z,3811830819,56,Back,3811830817,124,,3811831107,189,,3811830825,212,29.5,3811830823,141,21.6,3811830827,213,5.5,3811830831,237,,3811830821,140,24.8,2e55g4q93y382cg7h0yk5rtud,M. ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465956225,150,1,1,11,28,agh9ifb2mw3ivjusgedj7c3fe,1,24.8,21.6,2022-10-01T19:11:37.537Z,2022-10-02T05:15:47Z,3813397455,178,,3811831191,189,,3811830943,140,28.9,3811830941,56,Back,3811830947,212,12.0,3811830945,141,5.2,3811830949,213,5.1,,,,9mfk2ditwuoto5dfthng9j2t,Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465956247,151,1,1,11,31,agh9ifb2mw3ivjusgedj7c3fe,1,28.9,5.2,2022-10-01T19:11:40.637Z,2022-10-02T05:15:55Z,3811831085,213,1.4,3811831079,140,30.1,3811831081,141,14.0,3813397609,178,,3811831083,212,6.1,3811831077,56,Back,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465956289,152,1,1,11,35,agh9ifb2mw3ivjusgedj7c3fe,1,36.1,28,2022-10-01T19:11:44.506Z,2022-10-02T05:16:02Z,3811831331,212,24.1,3811831327,141,63.3,3811831333,213,1.7,3811831323,56,Back,3811831325,140,33.9,3813397735,178,,,,,,,,4ct72ovumvt09au6gpulwpjv9,F. Kessié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465956345,153,1,1,11,38,agh9ifb2mw3ivjusgedj7c3fe,1,33.9,63.3,2022-10-01T19:11:47.039Z,2022-10-02T05:16:04Z,3811831605,213,1.2,3811831601,141,89.0,3811831603,212,19.0,3811831599,140,41.1,3811831597,56,Back,3813397755,178,,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,A. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465956419,154,1,1,11,41,agh9ifb2mw3ivjusgedj7c3fe,1,44.3,85.6,2022-10-01T19:11:50.735Z,2022-10-02T05:16:06Z,3813397805,178,,3811831981,212,11.8,3811831983,213,4.2,3811831977,140,38.7,3811831979,141,70.6,3811831975,56,Back,,,,,,,4o6f3mnd39fx700o3jvj0wct1,Jordi Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465956447,155,1,1,11,44,agh9ifb2mw3ivjusgedj7c3fe,1,43.5,59.7,2022-10-01T19:11:53.121Z,2022-10-02T05:16:12Z,3811832093,141,28.9,3811832097,213,4.9,3813397927,178,,3811832091,140,47.9,3811832085,56,Back,3811832095,212,21.4,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,A. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465956473,156,1,1,11,47,agh9ifb2mw3ivjusgedj7c3fe,1,52.3,26.2,2022-10-01T19:11:56.780Z,2022-10-02T05:16:15Z,3811832255,213,5.0,3811832253,212,14.3,3811832251,141,6.2,3813397985,178,,3811832247,56,Right,3811832249,140,56.4,,,,,,,9mfk2ditwuoto5dfthng9j2t,Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465956543,157,1,1,11,51,agh9ifb2mw3ivjusgedj7c3fe,1,56.7,13.4,2022-10-01T19:11:59.862Z,2022-10-02T05:16:18Z,3811832619,140,51.5,3811832617,56,Center,3811832625,213,1.8,3811832621,141,56.0,3813398025,178,,3811832623,212,29.5,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465956567,158,1,1,11,54,agh9ifb2mw3ivjusgedj7c3fe,1,51.5,56.4,2022-10-01T19:12:03.388Z,2022-10-02T05:16:20Z,3811832769,56,Left,3811832775,212,18.7,3813398085,178,,3811832777,213,1.3,3811832771,140,56.1,3811832773,141,82.9,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,A. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465956597,159,1,1,11,57,agh9ifb2mw3ivjusgedj7c3fe,1,61,83,2022-10-01T19:12:06.389Z,2022-10-02T05:16:22Z,3813398111,178,,3811832941,141,95.9,3811832939,140,66.1,3811832943,212,10.3,3811832945,213,1.0,3811832937,56,Left,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465956623,160,1,1,11,58,agh9ifb2mw3ivjusgedj7c3fe,1,66.1,95.9,2022-10-01T19:12:07.518Z,2022-10-02T05:16:25Z,3813398141,178,,3811833127,140,57.5,3811833131,212,12.1,3811833133,213,3.9,3811833129,141,84.1,3811833125,56,Left,,,,,,,4o6f3mnd39fx700o3jvj0wct1,Jordi Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465956695,161,1,1,12,1,agh9ifb2mw3ivjusgedj7c3fe,1,52.5,78.4,2022-10-01T19:12:10.052Z,2022-10-02T05:16:27Z,3811833515,140,47.5,3811833519,212,26.8,3811833511,155,,3811833517,141,39.8,3811833513,56,Back,3813398223,178,,3811833521,213,4.5,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465956749,162,1,1,12,6,agh9ifb2mw3ivjusgedj7c3fe,1,53,28.3,2022-10-01T19:12:14.931Z,2022-10-02T05:16:31Z,3813398295,178,,3811833777,56,Right,3811833795,213,5.3,3811833787,141,12.2,3811833781,140,60.3,3811833791,212,13.4,,,,,,,9mfk2ditwuoto5dfthng9j2t,Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465956813,163,1,1,12,10,agh9ifb2mw3ivjusgedj7c3fe,1,61,15.5,2022-10-01T19:12:19.409Z,2022-10-02T05:16:33Z,3811834085,213,1.3,3811834081,141,27.9,3811834083,212,8.7,3813398355,178,,3811834079,140,62.9,3811834077,56,Center,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465956851,164,1,1,12,13,agh9ifb2mw3ivjusgedj7c3fe,1,64.1,32.8,2022-10-01T19:12:22.455Z,2022-10-02T05:16:35Z,3813398405,178,,3811834257,212,13.8,3811834251,56,Center,3811834253,140,60.7,3811834259,213,1.8,3811834255,141,52.4,,,,,,,calrbl0kagr6zgnw2l8k626s5,Sergio Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465956909,165,1,1,12,15,agh9ifb2mw3ivjusgedj7c3fe,1,61.5,54,2022-10-01T19:12:24.782Z,2022-10-02T05:16:40Z,3811834583,212,14.6,3813398493,178,,3811834581,141,74.8,3811834585,213,1.3,3811834577,56,Center,3811834579,140,65.0,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,A. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465956929,166,1,1,12,19,agh9ifb2mw3ivjusgedj7c3fe,1,62.8,62.9,2022-10-01T19:12:28.342Z,2022-10-02T05:16:44Z,3811834687,213,5.6,3811834683,212,14.1,3811834677,140,73.5,3813398551,178,,3811834675,56,Center,3811834679,141,50.4,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465956961,167,1,1,12,20,agh9ifb2mw3ivjusgedj7c3fe,0,73.5,50.4,2022-10-01T19:12:29.172Z,2022-10-02T05:16:50Z,3811834837,213,0.1,3811834833,141,53.6,3811834823,56,Center,3811834835,212,16.8,3811834829,140,89.4,3811834879,4,,3813398655,178,,3813174131,168,,4ct72ovumvt09au6gpulwpjv9,F. Kessié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466192771,603,54,1,12,22,50x1m4u58lffhq6v6ga1hbxmy,1,11,45.6,2022-10-01T19:12:31.167Z,2022-10-02T05:16:54Z,3813174723,232,,3813398711,389,,,,,,,,,,,,,,,,,,,,6ekdnbnk56xlxforb5owt3dn9,P. Rajković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465956953,82,52,1,12,23,50x1m4u58lffhq6v6ga1hbxmy,1,11.2,44.5,2022-10-01T19:12:32.577Z,2022-10-02T05:16:58Z,3813174443,376,,3813398775,389,,,,,,,,,,,,,,,,,,,,6ekdnbnk56xlxforb5owt3dn9,P. Rajković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465957471,83,1,1,12,44,50x1m4u58lffhq6v6ga1hbxmy,1,13.2,32.2,2022-10-01T19:12:53.398Z,2022-10-02T05:17:07Z,3811837363,141,6.4,3811837535,189,,3811837361,140,46.3,3811837359,56,Back,3811837367,213,5.8,3811837357,123,,3811837365,212,38.9,3811837369,1,,6ekdnbnk56xlxforb5owt3dn9,P. Rajković,3813398879,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465957477,84,4,1,12,45,50x1m4u58lffhq6v6ga1hbxmy,1,56.4,4.6,2022-10-01T19:12:54.524Z,2022-10-02T05:17:18Z,3811837423,56,Right,3811837421,13,,3811837431,233,168,3811837427,265,,3811837425,152,,3811837429,286,,,,,,,,2td3iejdken4orcduqrdutrhm,Antonio Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465957443,168,4,1,12,45,agh9ifb2mw3ivjusgedj7c3fe,0,43.6,95.4,2022-10-01T19:12:54.525Z,2022-10-02T05:17:17Z,3811837227,56,Back,3813398985,178,,3811837231,265,,3811837233,285,,3811837229,152,,3811837225,13,,3811837457,233,84,,,,calrbl0kagr6zgnw2l8k626s5,Sergio Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465957797,85,1,1,13,11,50x1m4u58lffhq6v6ga1hbxmy,1,58.4,6.4,2022-10-01T19:13:20.300Z,2022-10-02T05:17:21Z,3811839115,5,,3811839119,56,Right,3813399061,178,,3811839117,152,,3811839125,212,10.0,3811839123,141,19.5,3811839121,140,62.7,3811839127,213,1.1,9t88fceutc2x108ga0qkzkafp,M. Valjent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465957829,86,1,1,13,12,50x1m4u58lffhq6v6ga1hbxmy,1,63.7,18.6,2022-10-01T19:13:21.138Z,2022-10-02T05:17:23Z,3811839253,56,Right,3811839257,141,6.2,3811839259,212,10.8,3811839261,213,4.0,3811839255,140,57.2,3813399125,178,,,,,,,,8b3igmuipfhfzm39ack89de96,Lee Kang-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465957855,87,1,1,13,15,50x1m4u58lffhq6v6ga1hbxmy,0,45.1,13.5,2022-10-01T19:13:24.298Z,2022-10-02T05:17:34Z,3811839381,56,Center,3811839387,212,44.6,3811839391,1,,3811839383,140,85.9,3811839385,141,31.9,3811839389,213,0.3,3813399199,178,,3811839379,155,,9t88fceutc2x108ga0qkzkafp,M. Valjent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465957873,169,52,1,13,19,agh9ifb2mw3ivjusgedj7c3fe,1,15.8,68.2,2022-10-01T19:13:27.914Z,2022-10-02T05:17:37Z,3813399385,178,,3813175661,377,,,,,,,,,,,,,,,,,,,,2e55g4q93y382cg7h0yk5rtud,M. ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465957975,170,1,1,13,19,agh9ifb2mw3ivjusgedj7c3fe,1,15.9,65.4,2022-10-01T19:13:28.646Z,2022-10-02T05:17:40Z,3813399435,178,,3811840065,212,19.1,3811840057,123,,3811840059,56,Back,3811840061,140,27.4,3811840067,213,5.4,3811840063,141,43.6,,,,2e55g4q93y382cg7h0yk5rtud,M. ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465958009,171,1,1,13,24,agh9ifb2mw3ivjusgedj7c3fe,1,34,40.3,2022-10-01T19:13:33.304Z,2022-10-02T05:17:43Z,3811840279,56,Back,3811840281,140,46.0,3811840287,213,0.7,3813399483,178,,3811840283,141,56.6,3811840285,212,16.8,,,,,,,9mfk2ditwuoto5dfthng9j2t,Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465958043,172,1,1,13,27,agh9ifb2mw3ivjusgedj7c3fe,0,48.7,52.5,2022-10-01T19:13:36.393Z,2022-10-02T05:17:46Z,3811840501,155,,3811840507,141,81.4,3813399521,178,,3811840503,56,Left,3811840505,140,100.0,3811840511,213,0.3,3811840509,212,57.9,3811840513,1,,calrbl0kagr6zgnw2l8k626s5,Sergio Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465958103,88,5,1,13,32,50x1m4u58lffhq6v6ga1hbxmy,1,-1,17.7,2022-10-01T19:13:40.922Z,2022-10-02T05:17:50Z,3811840805,56,Back,3811840857,233,173,3811840807,346,,,,,,,,,,,,,,,,,9t88fceutc2x108ga0qkzkafp,M. Valjent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465958049,173,5,1,13,32,agh9ifb2mw3ivjusgedj7c3fe,0,101,82.3,2022-10-01T19:13:40.922Z,2022-10-02T05:17:50Z,3811840535,346,,3811840869,233,88,3811840533,56,Left,,,,,,,,,,,,,,,,calrbl0kagr6zgnw2l8k626s5,Sergio Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465958741,89,1,1,14,6,50x1m4u58lffhq6v6ga1hbxmy,0,4.2,52.5,2022-10-01T19:14:15.284Z,2022-10-02T05:17:54Z,3811844173,141,40.9,3811844177,213,6.1,3811844167,124,,3811844171,140,57.1,3811844179,1,,3811844175,212,56.1,3811844169,56,Center,3811844183,74,,6ekdnbnk56xlxforb5owt3dn9,P. Rajković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465958755,174,44,1,14,9,agh9ifb2mw3ivjusgedj7c3fe,1,43.1,57.7,2022-10-01T19:14:18.698Z,2022-10-02T09:39:42Z,3811844253,56,Back,3811844255,285,,3811844337,233,90,,,,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465958751,90,44,1,14,9,50x1m4u58lffhq6v6ga1hbxmy,0,56.9,42.3,2022-10-01T19:14:18.699Z,2022-10-02T05:18:01Z,3811844423,233,174,3811844235,56,Center,3811844237,286,,,,,,,,,,,,,,,,,baax58gbtxlbuj3duulpms4q1,I. Baba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465958763,175,8,1,14,9,agh9ifb2mw3ivjusgedj7c3fe,1,43.1,57.5,2022-10-01T19:14:18.736Z,2022-10-02T09:39:42Z,3811844301,56,Back,3813399879,388,,3811844451,15,,3813176495,385,,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465958817,176,1,1,14,12,agh9ifb2mw3ivjusgedj7c3fe,1,34.6,70.9,2022-10-01T19:14:20.960Z,2022-10-02T05:18:23Z,3813400173,178,,3811844561,141,82.9,3811844559,140,32.5,3811844555,3,,3811844563,212,8.5,3811844557,56,Back,3811844565,213,1.8,,,,calrbl0kagr6zgnw2l8k626s5,Sergio Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465958821,177,49,1,14,13,agh9ifb2mw3ivjusgedj7c3fe,1,32.5,82.9,2022-10-01T19:14:21.869Z,2022-10-02T05:18:26Z,,,,,,,,,,,,,,,,,,,,,,,,,4o6f3mnd39fx700o3jvj0wct1,Jordi Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465958855,178,1,1,14,13,agh9ifb2mw3ivjusgedj7c3fe,0,32.5,82.9,2022-10-01T19:14:21.875Z,2022-10-02T05:18:31Z,3811844781,1,,3813400293,178,,3811844779,213,5.8,3811844769,157,,3811844775,141,58.4,3811844773,140,60.7,3811844777,212,34.0,3811844771,56,Center,4o6f3mnd39fx700o3jvj0wct1,Jordi Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465958893,91,1,1,14,16,50x1m4u58lffhq6v6ga1hbxmy,1,41.7,40.9,2022-10-01T19:14:25.232Z,2022-10-02T05:20:10Z,3811844955,212,15.5,3811844951,140,55.5,3811844957,213,0.4,3811844953,141,49.0,3811844947,3,,3813401501,388,,3811844949,56,Center,,,,9dewnn65ylruq567thg7ebqhh,Raíllo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465958907,92,49,1,14,18,50x1m4u58lffhq6v6ga1hbxmy,1,55.6,49,2022-10-01T19:14:26.927Z,2022-10-02T05:20:14Z,,,,,,,,,,,,,,,,,,,,,,,,,8b3igmuipfhfzm39ack89de96,Lee Kang-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465958921,93,1,1,14,18,50x1m4u58lffhq6v6ga1hbxmy,1,55.6,50.1,2022-10-01T19:14:26.989Z,2022-10-02T05:20:19Z,3811845085,141,67.8,3811845089,213,2.2,3813401583,388,,3811845081,56,Back,3813177243,156,,3811845087,212,15.0,3811845083,140,47.1,,,,8b3igmuipfhfzm39ack89de96,Lee Kang-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465958961,94,1,1,14,19,50x1m4u58lffhq6v6ga1hbxmy,0,45.4,68.2,2022-10-01T19:14:28.736Z,2022-10-02T05:20:22Z,3813401635,178,,3811845321,213,4.9,3811845317,141,43.9,3811845311,155,,3811845313,56,Back,3811845319,212,16.9,3811845315,140,48.7,,,,9ej7t1srxjcxe5p627eumn6d,Jaume Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465958971,179,44,1,14,22,agh9ifb2mw3ivjusgedj7c3fe,1,53,57.2,2022-10-01T19:14:31.210Z,2022-10-02T09:39:42Z,3811845405,233,95,3811845377,56,Center,3811845379,286,,,,,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465958969,95,44,1,14,22,50x1m4u58lffhq6v6ga1hbxmy,0,47,42.8,2022-10-01T19:14:31.211Z,2022-10-02T05:20:26Z,3811845369,56,Back,3811845371,285,,3811845433,233,179,,,,,,,,,,,,,,,,2td3iejdken4orcduqrdutrhm,Antonio Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465958977,180,1,1,14,22,agh9ifb2mw3ivjusgedj7c3fe,1,53.8,58.3,2022-10-01T19:14:31.237Z,2022-10-02T09:39:43Z,3811845413,3,,3811845417,140,57.3,3811845425,212,4.3,3813401773,388,,3811845415,56,Center,3811845421,141,61.6,3811845427,213,0.5,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465958985,181,49,1,14,24,agh9ifb2mw3ivjusgedj7c3fe,1,64.2,62.7,2022-10-01T19:14:33.155Z,2022-10-02T05:20:37Z,,,,,,,,,,,,,,,,,,,,,,,,,308krssmz6irpfntht1ka78tm,Ansu Fati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465959043,182,1,1,14,25,agh9ifb2mw3ivjusgedj7c3fe,1,66.4,59.1,2022-10-01T19:14:34.611Z,2022-10-02T05:20:59Z,3811845809,56,Center,3813402129,178,,3811845817,141,43.6,3811845813,140,69.6,3811845821,212,11.1,3811845825,213,5.0,,,,,,,308krssmz6irpfntht1ka78tm,Ansu Fati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465959049,183,1,1,14,27,agh9ifb2mw3ivjusgedj7c3fe,1,69.6,43.6,2022-10-01T19:14:36.119Z,2022-10-02T05:21:04Z,3811845849,56,Center,3811845853,141,41.3,3811845851,140,67.1,3813402193,178,,3811845857,213,3.7,3811845855,212,3.1,3811845871,156,,,,,afxjicw89683nlpms9yy5x51x,R. Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466262621,1295,67,1,14,27,agh9ifb2mw3ivjusgedj7c3fe,1,68.4,42.8,2022-10-01T19:14:36.135Z,2022-10-02T09:39:43Z,3813495595,233,657,,,,,,,,,,,,,,,,,,,,,,4ct72ovumvt09au6gpulwpjv9,F. Kessié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
