id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2521862953,397,1,2,46,10,c8llrezkm3b3op4afrou6b487,1,60.5,84.2,2023-03-18T18:33:51.429Z,2023-03-19T02:25:35Z,4106988971,212,41.6,4106988965,56,Back,4106988973,213,3.5,4106988975,1,,4106988969,141,64.8,4108479167,178,,4106988967,140,22.9,,,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521862983,398,43,2,46,15,c8llrezkm3b3op4afrou6b487,1,0,0,2023-03-18T18:33:57.148Z,2023-03-18T18:34:12Z,4106989165,141,67.2,4106989171,213,0,4106989963,144,1,4106989167,212,0,4106989161,140,23.5,4106989545,189,0,4106989159,56,Back,4106989157,155,0,bglk6tokkpgjltpzljp1p345x,Fernando Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521863325,399,27,2,46,22,c8llrezkm3b3op4afrou6b487,1,0,0,2023-03-18T18:34:03.755Z,2023-03-19T02:25:44Z,4106995635,233,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521863347,417,27,2,46,22,6f27yvbqcngegwsg2ozxxdj4,1,0,0,2023-03-18T18:34:03.755Z,2023-03-19T02:25:44Z,4106991015,41,Injury,4106991017,53,cs2yx3hiqjsb4i5ul2r5kmdat,4106995711,233,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521864185,400,28,2,47,35,c8llrezkm3b3op4afrou6b487,1,0,0,2023-03-18T18:35:16.512Z,2023-03-19T02:25:46Z,4106995781,233,418,4106995745,55,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521864175,418,28,2,47,35,6f27yvbqcngegwsg2ozxxdj4,1,0,0,2023-03-18T18:35:16.512Z,2023-03-19T02:25:47Z,4106995833,233,400,4106995687,55,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521864293,401,68,2,47,42,c8llrezkm3b3op4afrou6b487,1,0,0,2023-03-18T18:35:23.600Z,2023-03-19T02:25:57Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521864299,419,68,2,47,42,6f27yvbqcngegwsg2ozxxdj4,0,0,0,2023-03-18T18:35:23.933Z,2023-03-19T02:26:03Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521864379,402,1,2,47,45,c8llrezkm3b3op4afrou6b487,1,19.6,52.2,2023-03-18T18:35:26.798Z,2023-03-19T02:26:08Z,4106996817,213,1.3,4106996811,140,24.9,4106996809,56,Back,4106996813,141,84.5,4106996815,212,22.7,4108480159,178,,,,,,,,bglk6tokkpgjltpzljp1p345x,Fernando Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521864489,403,1,2,47,52,c8llrezkm3b3op4afrou6b487,1,38.4,73.3,2023-03-18T18:35:33.333Z,2023-03-19T02:26:12Z,4106997387,213,4.6,4106997381,140,35.8,4108480297,178,,4106997379,56,Back,4106997383,141,48.5,4106997385,212,17.1,,,,,,,eyhvr45vc1n690dxobcthmndh,Sergi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521864557,404,1,2,47,55,c8llrezkm3b3op4afrou6b487,1,36.7,48.8,2023-03-18T18:35:37.070Z,2023-03-19T02:26:15Z,4106997829,141,77.8,4106997833,213,1.2,4106997827,140,44.2,4108480373,178,,4106997831,212,21.2,4106997825,56,Back,,,,,,,cbhdq57m8kxdeqjf42z0i3rop,C. Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521864573,405,1,2,47,58,c8llrezkm3b3op4afrou6b487,1,44.1,76.7,2023-03-18T18:35:40.074Z,2023-03-19T02:26:23Z,4108480721,178,,4106997901,56,Back,4106997907,212,21.0,4106997909,213,4.4,4106997905,141,46.9,4106997903,140,38.7,,,,,,,eyhvr45vc1n690dxobcthmndh,Sergi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521864599,406,1,2,48,1,c8llrezkm3b3op4afrou6b487,1,38.7,44.5,2023-03-18T18:35:42.626Z,2023-03-19T02:26:27Z,4106998031,212,18.4,4108480925,178,,4106998025,56,Back,4106998029,141,19.8,4106998033,213,5.1,4106998027,140,45.8,,,,,,,cbhdq57m8kxdeqjf42z0i3rop,C. Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521864685,407,1,2,48,4,c8llrezkm3b3op4afrou6b487,1,46.1,17.1,2023-03-18T18:35:45.530Z,2023-03-19T02:26:29Z,4106998485,141,3.4,4106998483,140,85.4,4106998481,56,Right,4106998487,212,42.3,4108481017,178,,4106998479,155,,4106998489,213,6.1,4106998491,1,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521864717,408,3,2,48,8,c8llrezkm3b3op4afrou6b487,0,87.9,5,2023-03-18T18:35:49.504Z,2023-03-19T13:20:15Z,4107911053,465,,4108481325,178,,4106998687,211,,4106998653,56,Right,4106998655,286,,,,,,,,,,,4ypoy27moehhbiaf3o1bntht6,Rubén Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522031685,855,43,2,48,8,c8llrezkm3b3op4afrou6b487,1,0,0,2023-03-18T18:35:49.536Z,2023-03-19T13:42:23Z,4107910913,467,219717,4107910905,56,Right,4109748675,144,3,4108481175,178,0,4107910907,286,0,4107910909,465,0,,,,,,,4ypoy27moehhbiaf3o1bntht6,Rubén Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521864735,420,49,2,48,10,6f27yvbqcngegwsg2ozxxdj4,1,5.5,84,2023-03-18T18:35:51.807Z,2023-03-19T13:21:33Z,,,,,,,,,,,,,,,,,,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521864789,421,1,2,48,12,6f27yvbqcngegwsg2ozxxdj4,0,3.3,88.8,2023-03-18T18:35:54.257Z,2023-03-19T02:26:49Z,4106999079,141,95.9,4106999077,140,44.0,4106999081,212,43.0,4108481545,178,,4106999083,213,0.1,4106999085,1,,4106999075,56,Back,4106999073,157,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521864799,409,49,2,48,15,c8llrezkm3b3op4afrou6b487,1,52.8,3.7,2023-03-18T18:35:56.910Z,2023-03-19T02:26:54Z,,,,,,,,,,,,,,,,,,,,,,,,,cbhdq57m8kxdeqjf42z0i3rop,C. Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521864933,410,1,2,48,17,c8llrezkm3b3op4afrou6b487,1,53.1,3.8,2023-03-18T18:35:59.044Z,2023-03-19T02:26:58Z,4106999899,212,26.5,4106999901,213,1.9,4106999897,141,41.2,4108481765,178,,4106999893,56,Back,4106999895,140,45.9,,,,,,,cbhdq57m8kxdeqjf42z0i3rop,C. Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521864989,411,1,2,48,24,c8llrezkm3b3op4afrou6b487,1,56.2,49.7,2023-03-18T18:36:05.465Z,2023-03-19T02:27:03Z,4107000187,212,11.9,4107000181,56,Center,4107000189,213,4.4,4108481959,178,,4107000183,140,52.5,4107000185,141,33.1,4107911483,189,,,,,eyhvr45vc1n690dxobcthmndh,Sergi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521865037,412,1,2,48,29,c8llrezkm3b3op4afrou6b487,1,55,36.7,2023-03-18T18:36:10.850Z,2023-03-19T02:27:06Z,4108482071,178,,4107000425,141,61.2,4107000423,140,46.0,4107000427,212,19.2,4107000421,56,Back,4107000429,213,2.1,,,,,,,cbhdq57m8kxdeqjf42z0i3rop,C. Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521865097,413,1,2,48,32,c8llrezkm3b3op4afrou6b487,1,42,70.2,2023-03-18T18:36:13.474Z,2023-03-19T02:27:12Z,4107000763,141,85.1,4107000765,212,20.3,4107000755,56,Left,4107000767,213,0.5,4108482237,178,,4107000759,140,58.8,,,,,,,eyhvr45vc1n690dxobcthmndh,Sergi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521865137,414,1,2,48,35,c8llrezkm3b3op4afrou6b487,1,60.8,86,2023-03-18T18:36:16.408Z,2023-03-19T02:27:16Z,4108482371,178,,4107000983,213,0.7,4107000975,56,Left,4107000979,141,97.1,4107000981,212,11.3,4107000977,140,68.8,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521865181,415,1,2,48,36,c8llrezkm3b3op4afrou6b487,1,68.2,96.2,2023-03-18T18:36:18.155Z,2023-03-19T02:27:19Z,4107001195,141,88.6,4107001193,140,60.9,4107001199,213,3.7,4107001191,56,Left,4107001197,212,9.2,4108482493,178,,,,,,,,e5qp6dh1prc55llew51zpy1gp,Javi Puado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521865219,416,1,2,48,39,c8llrezkm3b3op4afrou6b487,0,60.6,86.8,2023-03-18T18:36:20.586Z,2023-03-19T02:27:22Z,4107001333,155,,4107001335,56,Center,4107001341,212,41.0,4107001337,140,91.8,4108482593,178,,4107001343,213,5.6,4107001345,1,,4107001339,141,50.6,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521865259,422,52,2,48,42,6f27yvbqcngegwsg2ozxxdj4,1,8.8,49.7,2023-03-18T18:36:23.416Z,2023-03-19T02:27:29Z,4107912209,378,,4108482867,388,,,,,,,,,,,,,,,,,,,,59ndqnsvggsoek170rdqyd1w5,Iván Villar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521865347,423,1,2,48,45,6f27yvbqcngegwsg2ozxxdj4,1,12.5,45,2023-03-18T18:36:26.466Z,2023-03-19T02:27:32Z,4107002025,140,16.0,4108483001,178,,4107002011,123,,4107002037,213,4.9,4107002021,56,Back,4107002033,212,19.6,4107002029,141,16.7,,,,59ndqnsvggsoek170rdqyd1w5,Iván Villar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521865427,424,1,2,48,49,6f27yvbqcngegwsg2ozxxdj4,1,20.3,11.8,2023-03-18T18:36:30.375Z,2023-03-19T02:27:36Z,4108483123,178,,4107002439,140,36.0,4107002437,56,Back,4107002443,212,17.3,4107002445,213,6.0,4107002441,141,4.3,,,,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521865481,425,1,2,48,50,6f27yvbqcngegwsg2ozxxdj4,1,36,4.3,2023-03-18T18:36:32.209Z,2023-03-19T02:27:40Z,4107002751,213,2.3,4108483193,178,,4107002739,56,Back,4107002745,141,13.0,4107002741,140,30.5,4107002747,212,8.3,,,,,,,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521865531,426,1,2,48,51,6f27yvbqcngegwsg2ozxxdj4,0,30.1,13.6,2023-03-18T18:36:33.232Z,2023-03-19T02:27:44Z,4107003009,213,6.0,4107002991,56,Right,4107002989,155,,4107002999,141,0.0,4107002995,140,67.1,4108483335,178,,4107003013,1,,4107003003,212,40.3,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521865597,418,5,2,48,55,c8llrezkm3b3op4afrou6b487,1,34.3,101.8,2023-03-18T18:36:37.036Z,2023-03-19T02:27:53Z,4107003407,347,,4107003405,56,Back,4107003447,233,427,,,,,,,,,,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521865543,427,5,2,48,55,6f27yvbqcngegwsg2ozxxdj4,0,65.7,-1.8,2023-03-18T18:36:37.036Z,2023-03-19T02:27:53Z,4107003077,347,,4107003075,56,Right,4107003507,233,418,,,,,,,,,,,,,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521865725,419,1,2,49,7,c8llrezkm3b3op4afrou6b487,1,52.8,100,2023-03-18T18:36:48.758Z,2023-03-19T02:28:02Z,4107004131,56,Left,4107004137,212,13.4,4107004139,213,5.7,4107004129,107,,4107004133,140,63.2,4107004135,141,90.5,,,,,,,eyhvr45vc1n690dxobcthmndh,Sergi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521865755,420,1,2,49,9,c8llrezkm3b3op4afrou6b487,1,63.2,90.3,2023-03-18T18:36:50.648Z,2023-03-19T02:28:08Z,4107004279,140,62.5,4107004281,141,97.5,4107004277,56,Left,4108484013,178,,4107004283,212,5.0,4107004285,213,1.7,,,,,,,d67qj0sakwrfzbscleo4dbget,Joselu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521865809,421,1,2,49,10,c8llrezkm3b3op4afrou6b487,1,62.4,96.2,2023-03-18T18:36:51.951Z,2023-03-19T02:28:16Z,4107004593,141,98.0,4107004595,212,19.5,4107004591,140,43.9,4107004597,213,3.1,4107004589,56,Back,4108484267,178,,,,,,,,e5qp6dh1prc55llew51zpy1gp,Javi Puado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521865883,422,1,2,49,13,c8llrezkm3b3op4afrou6b487,1,40.8,98.6,2023-03-18T18:36:54.414Z,2023-03-19T02:28:19Z,4107004931,56,Back,4107004937,212,37.2,4107004939,213,3.8,4108484363,178,,4107004941,1,,4107004935,141,64.5,4107004933,140,13.1,,,,eyhvr45vc1n690dxobcthmndh,Sergi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521865949,423,1,2,49,16,c8llrezkm3b3op4afrou6b487,1,13.1,64.5,2023-03-18T18:36:58.069Z,2023-03-19T02:28:24Z,4108484559,178,,4107005283,213,1.0,4107005275,56,Back,4107005279,141,84.5,4107005277,140,21.9,4107005281,212,16.4,,,,,,,bglk6tokkpgjltpzljp1p345x,Fernando Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521866027,424,1,2,49,19,c8llrezkm3b3op4afrou6b487,1,22,75.7,2023-03-18T18:37:01.002Z,2023-03-19T02:28:28Z,4107005657,141,62.7,4107005651,56,Back,4108484703,178,,4107005661,213,5.6,4107005659,212,13.6,4107005655,140,31.8,,,,,,,cbhdq57m8kxdeqjf42z0i3rop,C. Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521866047,425,1,2,49,22,c8llrezkm3b3op4afrou6b487,0,34.8,64.2,2023-03-18T18:37:03.795Z,2023-03-19T02:28:31Z,4108484797,178,,4107005751,140,48.9,4107005755,212,18.3,4107005753,141,80.0,4107005757,213,0.6,4107005749,56,Back,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521866091,428,8,2,49,23,6f27yvbqcngegwsg2ozxxdj4,1,52.3,21.7,2023-03-18T18:37:04.536Z,2023-03-19T02:28:36Z,4107005943,56,Center,4107914063,383,,4108484999,178,,,,,,,,,,,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521866107,429,49,2,49,24,6f27yvbqcngegwsg2ozxxdj4,1,54.8,24.2,2023-03-18T18:37:05.995Z,2023-03-19T02:28:43Z,,,,,,,,,,,,,,,,,,,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521866117,430,1,2,49,24,6f27yvbqcngegwsg2ozxxdj4,1,54.8,24.2,2023-03-18T18:37:06.060Z,2023-03-19T02:28:48Z,4108485387,178,,4107006053,140,66.1,4107006049,56,Right,4107006065,213,5.9,4107006057,141,18.1,4107006061,212,12.6,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521866227,431,1,2,49,28,6f27yvbqcngegwsg2ozxxdj4,1,66.1,18.1,2023-03-18T18:37:09.728Z,2023-03-19T02:28:55Z,4107006661,140,78.0,4108485657,178,,4107006667,213,5.7,4107006659,56,Right,4107006663,141,5.0,4107006665,212,15.3,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521866277,432,1,2,49,33,6f27yvbqcngegwsg2ozxxdj4,1,91.6,25.8,2023-03-18T18:37:14.877Z,2023-03-19T02:29:16Z,4107008185,210,15,4107006935,141,47.8,4107006933,140,89.9,4107006939,213,1.7,4108485919,178,,4107008187,154,,4107006937,212,15.1,4107006931,56,Center,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521866289,433,15,2,49,34,6f27yvbqcngegwsg2ozxxdj4,1,90.5,48,2023-03-18T18:37:16.011Z,2023-03-19T02:29:16Z,4107008201,55,432,4107008193,78,,4107008215,231,48.4,4107007837,82,,4107016805,328,,4107008207,103,19,4107008211,147,48.4,4108486425,178,,1lym8zscp7l8icay2cya7cauh,L. de la Torre,,4107008213,230,98.4,4107008205,102,50.4,4107008197,29,,4107007015,17,4107007827,72,,4107007017,56,Center,,4107007013,22,,4107008209,146,92.0,4107007909,233,426,4107008199,154,,,,,,,,,,
2521866307,426,10,2,49,34,c8llrezkm3b3op4afrou6b487,1,7.6,51.5,2023-03-18T18:37:16.043Z,2023-03-19T02:29:27Z,4107007935,233,433,4107007127,94,,4107007129,56,Back,4108486779,389,,,,,,,,,,,,,,4ypoy27moehhbiaf3o1bntht6,Rubén Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521866335,427,6,2,49,35,c8llrezkm3b3op4afrou6b487,0,4.3,56.4,2023-03-18T18:37:17.108Z,2023-03-19T02:29:24Z,4107007579,233,434,4107007263,56,Back,4107007311,73,,,,,,,,,,,,,,,,,4ypoy27moehhbiaf3o1bntht6,Rubén Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521866327,434,6,2,49,35,6f27yvbqcngegwsg2ozxxdj4,1,95.7,43.6,2023-03-18T18:37:17.108Z,2023-03-19T02:29:24Z,4107007217,75,,4107007215,56,Center,4107007485,233,427,,,,,,,,,,,,,,,,1lym8zscp7l8icay2cya7cauh,L. de la Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521866571,428,43,2,49,51,c8llrezkm3b3op4afrou6b487,1,0,0,2023-03-18T18:37:32.762Z,2023-03-18T18:37:40Z,4107009221,144,61,4107008659,56,Back,,,,,,,,,,,,,,,,,,,eyhvr45vc1n690dxobcthmndh,Sergi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521867031,435,1,2,50,17,6f27yvbqcngegwsg2ozxxdj4,1,99.5,0.5,2023-03-18T18:37:59.052Z,2023-03-19T02:29:32Z,4107011235,6,,4108486937,178,,4107011241,141,21.1,4107011239,140,95.6,4107011237,56,Right,4107011245,213,1.9,4107011243,212,14.6,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521867043,436,1,2,50,18,6f27yvbqcngegwsg2ozxxdj4,1,95.6,21.1,2023-03-18T18:38:00.146Z,2023-03-19T02:29:35Z,4107011303,141,13.0,4107011305,212,12.3,4108487039,178,,4107011299,56,Right,4107011301,140,85.1,4107011307,213,3.6,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521867099,437,1,2,50,20,6f27yvbqcngegwsg2ozxxdj4,1,86.9,12.6,2023-03-18T18:38:01.832Z,2023-03-19T02:29:39Z,4108487097,178,,4107011655,56,Center,4107011653,155,,4107916821,72,,4107011665,1,,4107011663,213,1.4,4107916819,223,,4107011651,2,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,4107011657,140,93.5,4107011659,141,72.3,4107011661,212,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521867119,438,1,2,50,22,6f27yvbqcngegwsg2ozxxdj4,1,93.5,72.3,2023-03-18T18:38:04.219Z,2023-03-19T02:29:51Z,4107011773,213,5.1,4108487209,388,,4107013529,210,13,4107011769,141,60.9,4107011767,140,96.7,4107013531,154,,4107011771,212,8.4,4107011765,56,Center,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,1,4107011763,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521867123,439,13,2,50,24,6f27yvbqcngegwsg2ozxxdj4,1,96.9,59.1,2023-03-18T18:38:05.385Z,2023-03-19T02:29:51Z,4107013611,154,,4107013639,231,54.5,4107013607,85,,4107011793,61,,4107013625,214,,4107012905,25,,4107013609,29,,4107013637,230,99.1,at2bp41y9n3nd1phr2e3wrcnp,H. Seferović,,4107013613,55,438,4107013629,108,,4107012907,72,,4108487473,178,4107011795,56,Center,4107013617,102,50.9,,4107013621,103,,4107013633,328,,,,,,,52.8,,,,,,,,,
2521867127,429,5,2,50,25,c8llrezkm3b3op4afrou6b487,1,-1,47.6,2023-03-18T18:38:06.326Z,2023-03-19T02:29:56Z,4107011815,346,,4107011813,56,Back,4107011915,233,440,,,,,,,,,,,,,,,,e5qp6dh1prc55llew51zpy1gp,Javi Puado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521867137,440,5,2,50,25,6f27yvbqcngegwsg2ozxxdj4,0,101,52.4,2023-03-18T18:38:06.326Z,2023-03-19T02:29:55Z,4107011945,233,429,4107011843,56,Center,4107011845,346,,,,,,,,,,,,,,,,,at2bp41y9n3nd1phr2e3wrcnp,H. Seferović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521867603,430,1,2,50,47,c8llrezkm3b3op4afrou6b487,1,4.5,48.4,2023-03-18T18:38:29.177Z,2023-03-19T02:30:04Z,4107014315,1,,4107014303,155,,4107014301,124,,4107014319,74,,4107014305,56,Right,4107014313,213,5.8,4107015203,189,,4107014307,140,60.5,bglk6tokkpgjltpzljp1p345x,Fernando Pacheco,,4107014311,212,65.7,4107014309,141,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521867655,431,1,2,50,53,c8llrezkm3b3op4afrou6b487,1,60.5,11.8,2023-03-18T18:38:34.854Z,2023-03-19T02:30:14Z,4107014605,140,64.4,4107014603,56,Center,4108488443,178,,4107014609,212,11.9,4107014607,141,28.3,4107014611,213,1.2,,,,,,,4ypoy27moehhbiaf3o1bntht6,Rubén Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521867683,432,1,2,50,56,c8llrezkm3b3op4afrou6b487,0,71,17.7,2023-03-18T18:38:37.444Z,2023-03-19T02:30:18Z,4107014701,140,78.4,4107014707,213,1.2,4107014697,155,,4108488661,178,,4107014699,56,Center,4107014705,212,20.0,4107014703,141,44.8,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521867749,441,12,2,50,57,6f27yvbqcngegwsg2ozxxdj4,1,20.3,55.5,2023-03-18T18:38:38.446Z,2023-03-19T09:55:46Z,4107015001,213,0.3,4107014999,212,18.1,4109076755,178,,4107015165,15,,4107014997,141,64.2,4107014993,56,Back,4107014995,140,36.6,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521867809,433,1,2,51,0,c8llrezkm3b3op4afrou6b487,1,64.5,37.1,2023-03-18T18:38:41.468Z,2023-03-19T02:30:26Z,4107015347,212,12.9,4107015341,56,Right,4107015349,213,4.7,4108488969,178,,4107015345,141,18.2,4107015343,140,64.7,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521867837,434,1,2,51,1,c8llrezkm3b3op4afrou6b487,1,64.2,7.7,2023-03-18T18:38:42.505Z,2023-03-19T02:30:34Z,4107015567,141,16.4,4107015569,212,9.5,4108489227,178,,4107015563,56,Right,4107015565,140,57.1,4107015571,213,2.5,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521867847,435,4,2,51,3,c8llrezkm3b3op4afrou6b487,1,58,19.7,2023-03-18T18:38:44.353Z,2023-03-19T02:30:40Z,4107015619,152,,4107015749,233,442,4107015625,286,,4107015617,56,Right,4107015621,265,,4107015615,13,,,,,,,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
