id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2460879609,840,43,2,45,6,82q9159y2u7mkfn3z6hy75r4o,1,0,0,2022-09-16T20:04:06.408Z,2022-09-17T10:51:20Z,3784936101,178,0,3784936103,15,0,3784936211,144,82,,,,,,,,,,,,,,,,cn3ocv5r0d0un0no4wlxl5y39,Iván Alejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460702459,312,61,2,45,6,82q9159y2u7mkfn3z6hy75r4o,0,75.7,9.2,2022-09-16T20:04:06.450Z,2022-09-17T10:07:41Z,3784035343,56,Right,3784817721,178,,3784817719,15,,,,,,,,,,,,,,,,,cn3ocv5r0d0un0no4wlxl5y39,Iván Alejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460702467,396,1,2,45,7,4jelr92fsge73q39is6qvhxb3,1,17.8,86.9,2022-09-16T20:04:07.349Z,2022-09-17T10:07:49Z,3784035383,140,28.9,3784035385,141,90.6,3784035387,212,11.9,3784035379,3,,3784035389,213,0.2,3784818057,178,,3784035381,56,Back,,,,7v5zw48zp3pxd39q1i2qmul79,L. Olaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460702469,397,49,2,45,9,4jelr92fsge73q39is6qvhxb3,1,29.6,90.6,2022-09-16T20:04:09.915Z,2022-09-17T11:23:52Z,,,,,,,,,,,,,,,,,,,,,,,,,b6rbjpzuq9vo9kdil1tlyl2ad,Roque Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460702493,398,1,2,45,9,4jelr92fsge73q39is6qvhxb3,0,29.9,89.3,2022-09-16T20:04:09.979Z,2022-09-17T10:08:05Z,3784035519,1,,3784035507,155,,3784035511,140,61.5,3784035513,141,85.0,3784035515,212,33.3,3784819081,178,,3784035517,213,6.2,3784035509,56,Left,b6rbjpzuq9vo9kdil1tlyl2ad,Roque Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460702511,313,1,2,45,12,82q9159y2u7mkfn3z6hy75r4o,0,36,18.1,2022-09-16T20:04:13.263Z,2022-09-17T11:24:01Z,3784035601,141,7.8,3784035597,56,Right,3784035595,3,,3784035599,140,56.2,3785036967,178,,3784035605,213,6.0,3784035603,212,22.3,,,,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460702525,399,1,2,45,14,4jelr92fsge73q39is6qvhxb3,0,46.8,94.7,2022-09-16T20:04:15.127Z,2022-09-17T10:08:14Z,3784035669,212,10.4,3784035671,213,6.0,3784035661,3,,3784035665,140,56.4,3784035663,56,Left,3784819507,388,,3784035667,141,90.9,,,,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460702535,314,49,2,45,15,82q9159y2u7mkfn3z6hy75r4o,1,43.7,9.7,2022-09-16T20:04:16.074Z,2022-09-17T10:08:22Z,,,,,,,,,,,,,,,,,,,,,,,,,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460702537,315,1,2,45,16,82q9159y2u7mkfn3z6hy75r4o,0,43.7,9.7,2022-09-16T20:04:16.585Z,2022-09-17T11:24:28Z,3784035749,56,Back,3784035791,286,,3784035755,212,2.3,3784035757,213,2.8,3784820201,178,,3784035751,140,41.6,3784035785,236,,3784035753,141,10.8,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,3784035787,233,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460702541,400,74,2,45,16,4jelr92fsge73q39is6qvhxb3,1,58.6,89.3,2022-09-16T20:04:16.649Z,2022-09-17T11:24:42Z,3784035771,285,,3784821063,178,,3784035767,56,Left,3784035829,233,315,,,,,,,,,,,,,cj24ptt1lvwh7hakewqydobf9,S. Weissman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460702565,316,5,2,45,17,82q9159y2u7mkfn3z6hy75r4o,1,41.7,-1.4,2022-09-16T20:04:17.787Z,2022-09-17T10:09:02Z,3784035949,56,Back,3784035951,347,,3784035971,233,401,,,,,,,,,,,,,,,,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460702549,401,5,2,45,17,4jelr92fsge73q39is6qvhxb3,0,58.3,101.4,2022-09-16T20:04:17.787Z,2022-09-17T10:09:02Z,3784035837,56,Left,3784035839,347,,3784035977,233,316,,,,,,,,,,,,,,,,cj24ptt1lvwh7hakewqydobf9,S. Weissman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460702663,317,1,2,45,29,82q9159y2u7mkfn3z6hy75r4o,1,40.9,0,2022-09-16T20:04:29.601Z,2022-09-17T10:09:11Z,3784036455,212,10.3,3784036447,107,,3784036453,141,13.4,3784036451,140,42.4,3784036459,213,1.4,3784036449,56,Back,,,,,,,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460702665,318,1,2,45,30,82q9159y2u7mkfn3z6hy75r4o,0,42.4,12,2022-09-16T20:04:30.601Z,2022-09-17T10:09:19Z,3784036469,212,28.4,3784036471,213,0.1,3784036467,141,17.6,3784036465,140,69.2,3784822325,178,,3784036463,56,Right,,,,,,,aabvyjqpd63os1yzthx8ej6c5,Fede San Emeterio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460702675,402,1,2,45,31,4jelr92fsge73q39is6qvhxb3,1,26.9,82.6,2022-09-16T20:04:32.144Z,2022-09-17T11:25:15Z,3784036515,157,,3784036521,141,46.6,3784036517,56,Back,3784036527,1,,3784036523,212,24.9,3784036519,140,31.2,3784822975,388,,3784036525,213,4.9,7v5zw48zp3pxd39q1i2qmul79,L. Olaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460702677,403,61,2,45,34,4jelr92fsge73q39is6qvhxb3,0,30.9,46.8,2022-09-16T20:04:34.669Z,2022-09-17T10:10:34Z,3784825749,178,,3784036531,56,Back,,,,,,,,,,,,,,,,,,,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460702711,319,1,2,45,36,82q9159y2u7mkfn3z6hy75r4o,1,65.4,54.3,2022-09-16T20:04:36.373Z,2022-09-17T10:10:52Z,3784036789,141,85.0,3784036793,213,1.2,3784826725,178,,3784036787,140,73.3,3784036785,56,Left,3784036791,212,22.5,,,,,,,9c2cfavuofg0yz3307nkgi0ut,Rubén Alcaraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460702727,320,1,2,45,42,82q9159y2u7mkfn3z6hy75r4o,0,79.5,87.6,2022-09-16T20:04:42.568Z,2022-09-17T10:11:03Z,3784036873,155,,3784036881,212,31.1,3784036883,213,5.1,3784036871,2,,3784036875,56,Center,3784036877,140,91.5,3784659301,72,,3784659299,224,,a8ws0c0qiekoeqib6xxet0ixh,Lucas Pérez,3784036879,141,45.8,3784827197,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460702773,404,12,2,45,43,4jelr92fsge73q39is6qvhxb3,1,9,54,2022-09-16T20:04:44.031Z,2022-09-17T10:11:35Z,3784037145,140,32.3,3784037143,56,Back,3784037147,141,28.5,3784828609,178,,3784037151,213,5.7,3784037149,212,30.0,,,,,,,7v5zw48zp3pxd39q1i2qmul79,L. Olaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460702765,321,1,2,45,46,82q9159y2u7mkfn3z6hy75r4o,0,66,69.8,2022-09-16T20:04:46.372Z,2022-09-17T10:11:45Z,3784037091,3,,3784037099,212,12.5,3784829285,388,,3784037097,141,51.5,3784037095,140,67.5,3784037093,56,Center,3784037101,213,4.8,,,,9c2cfavuofg0yz3307nkgi0ut,Rubén Alcaraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460702775,405,61,2,45,48,4jelr92fsge73q39is6qvhxb3,0,31.2,52.8,2022-09-16T20:04:48.828Z,2022-09-17T10:11:55Z,3784829741,178,,3784037153,56,Back,,,,,,,,,,,,,,,,,,,234yd91ki5snm5wipuxzogkp,Monchu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460702795,322,1,2,45,49,82q9159y2u7mkfn3z6hy75r4o,1,68.7,38.6,2022-09-16T20:04:50.118Z,2022-09-17T11:26:07Z,3784830089,178,,3784037259,212,17.8,3784037251,56,Right,3784037253,140,58.4,3784037257,141,17.8,3784037261,213,4.1,,,,,,,7s0xu9z5egw0sjf8qibdwa6s5,Álex Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460702803,323,1,2,45,52,82q9159y2u7mkfn3z6hy75r4o,1,58.4,17.8,2022-09-16T20:04:52.796Z,2022-09-17T10:15:11Z,3784037327,140,71.6,3784037331,212,16.3,3784037329,141,5.2,3784839239,178,,3784037333,213,5.7,3784037325,56,Right,,,,,,,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460702813,324,1,2,45,55,82q9159y2u7mkfn3z6hy75r4o,1,71.6,5.2,2022-09-16T20:04:55.415Z,2022-09-17T10:15:54Z,3784037391,213,2.8,3784841289,178,,3784037385,140,62.0,3784037383,56,Right,3784037387,141,10.1,3784037389,212,10.6,,,,,,,cn3ocv5r0d0un0no4wlxl5y39,Iván Alejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460702827,325,1,2,45,57,82q9159y2u7mkfn3z6hy75r4o,1,62,10.6,2022-09-16T20:04:57.523Z,2022-09-17T10:16:04Z,3784037477,140,43.5,3784037481,212,23.8,3784037475,56,Back,3784037479,141,30.7,3784841857,178,,3784037483,213,2.5,,,,,,,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460702861,326,1,2,45,58,82q9159y2u7mkfn3z6hy75r4o,1,44.4,33.4,2022-09-16T20:04:58.877Z,2022-09-17T10:16:12Z,3784037719,212,20.2,3784037715,140,43.7,3784037713,56,Back,3784037721,213,1.6,3784842293,178,,3784037717,141,63.1,,,,,,,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460702943,327,1,2,46,4,82q9159y2u7mkfn3z6hy75r4o,1,44.9,72.6,2022-09-16T20:05:04.546Z,2022-09-17T10:16:18Z,3784038145,213,0.6,3784038143,212,26.3,3784038139,140,64.9,3784842589,178,,3784038141,141,95.9,3784038137,56,Left,,,,,,,8nbnru9t2qxaotxw0hiaocdt5,Víctor Chust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460702945,328,1,2,46,11,82q9159y2u7mkfn3z6hy75r4o,0,98.4,85.1,2022-09-16T20:05:11.941Z,2022-09-17T10:16:25Z,3784038157,140,98.2,3784038161,212,1.4,3784659683,225,,3784038155,56,Left,3784843021,178,,3784038159,141,83.1,3784038163,213,4.6,3784659687,72,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,3784038153,155,,3784659685,386,3784038151,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460702953,406,61,2,46,11,4jelr92fsge73q39is6qvhxb3,1,2,16.2,2022-09-16T20:05:12.043Z,2022-09-17T10:16:30Z,3784038213,56,Back,3784843303,178,,,,,,,,,,,,,,,,,,,,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460702949,329,43,2,46,12,82q9159y2u7mkfn3z6hy75r4o,1,0,0,2022-09-16T20:05:12.582Z,2022-09-16T20:05:25Z,3784038181,56,Center,3784038885,144,5,3784038515,233,408,3784038183,346,0,,,,,,,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460702971,330,44,2,46,14,82q9159y2u7mkfn3z6hy75r4o,1,89.2,43.9,2022-09-16T20:05:14.415Z,2022-09-17T11:09:03Z,3784038311,56,Center,3784038313,286,,3784038359,233,407,,,,,,,,,,,,,,,,7s0xu9z5egw0sjf8qibdwa6s5,Álex Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460702969,407,44,2,46,14,4jelr92fsge73q39is6qvhxb3,0,10.8,56.1,2022-09-16T20:05:14.416Z,2022-09-17T10:16:36Z,3784038305,285,,3784038385,233,330,3784038303,56,Back,,,,,,,,,,,,,,,,7v5zw48zp3pxd39q1i2qmul79,L. Olaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460702975,331,13,2,46,14,82q9159y2u7mkfn3z6hy75r4o,1,91,47.8,2022-09-16T20:05:14.439Z,2022-09-17T11:09:03Z,3784038323,22,,3784038819,328,,3784038825,231,49.6,3784038815,102,51.3,3784843991,388,,3784038817,103,77.8,3784038325,17,,3784038327,56,Center,7s0xu9z5egw0sjf8qibdwa6s5,Álex Fernández,3784038823,230,99.3,3784038811,15,3784038813,74,,3784038821,458,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460702983,332,5,2,46,15,82q9159y2u7mkfn3z6hy75r4o,0,101.5,58.4,2022-09-16T20:05:15.751Z,2022-09-17T10:16:48Z,3784038943,233,408,3784038387,56,Center,3784038389,346,,,,,,,,,,,,,,,,,7s0xu9z5egw0sjf8qibdwa6s5,Álex Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460702989,408,5,2,46,15,4jelr92fsge73q39is6qvhxb3,1,-1.5,41.6,2022-09-16T20:05:15.751Z,2022-09-17T10:16:47Z,3784038939,233,332,3784038423,56,Back,3784038425,346,,,,,,,,,,,,,,,,,7v5zw48zp3pxd39q1i2qmul79,L. Olaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460703181,409,1,2,46,38,4jelr92fsge73q39is6qvhxb3,0,3.3,48.2,2022-09-16T20:05:39.298Z,2022-09-17T10:17:15Z,3784039483,212,64.8,3784039485,213,6.2,3784039487,1,,3784039479,140,64.6,3784039475,124,,3784039489,74,,3784039477,56,Center,3784039481,141,36.9,5vyiq10fusxvrx4tajz9lmg9h,Asenjo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460703195,333,1,2,46,42,82q9159y2u7mkfn3z6hy75r4o,1,32.3,58.5,2022-09-16T20:05:42.684Z,2022-09-17T10:57:02Z,3784039581,213,3.5,3784947813,178,,3784039577,141,47.0,3784039575,140,14.1,3784039573,56,Back,3784039571,3,,3784039579,212,20.6,,,,8nbnru9t2qxaotxw0hiaocdt5,Víctor Chust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460703197,334,52,2,46,44,82q9159y2u7mkfn3z6hy75r4o,1,15.5,46.6,2022-09-16T20:05:44.978Z,2022-09-17T10:17:38Z,3784846479,178,,3784660017,376,,,,,,,,,,,,,,,,,,,,el98wqtf7w1ap9ei2bxqwtx3p,J. Ledesma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460703225,335,1,2,46,47,82q9159y2u7mkfn3z6hy75r4o,1,12.4,44,2022-09-16T20:05:47.809Z,2022-09-17T10:17:42Z,3784039747,212,35.5,3784039745,141,7.1,3784039771,287,,3784039749,213,5.5,3784846633,178,,3784039739,123,,3784039743,140,36.3,3784039741,56,Back,el98wqtf7w1ap9ei2bxqwtx3p,J. Ledesma,3784039751,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460703237,336,61,2,46,50,82q9159y2u7mkfn3z6hy75r4o,0,36.5,9.7,2022-09-16T20:05:50.926Z,2022-09-17T10:17:46Z,3784039827,56,Back,3784846883,178,,,,,,,,,,,,,,,,,,,,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460703243,410,49,2,46,52,4jelr92fsge73q39is6qvhxb3,1,45.1,78.4,2022-09-16T20:05:52.474Z,2022-09-17T10:17:53Z,,,,,,,,,,,,,,,,,,,,,,,,,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460703249,411,1,2,46,52,4jelr92fsge73q39is6qvhxb3,1,44.5,76,2022-09-16T20:05:52.550Z,2022-09-17T10:17:57Z,3784039897,141,69.6,3784039889,56,Back,3784039895,140,43.6,3784039899,212,4.5,3784847477,178,,3784039901,213,4.5,,,,,,,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460703267,412,1,2,46,52,4jelr92fsge73q39is6qvhxb3,1,45.8,71.4,2022-09-16T20:05:53.250Z,2022-09-17T10:18:03Z,3784847743,178,,3784040033,212,16.6,3784040035,213,1.0,3784040027,56,Left,3784040031,141,92.1,3784040029,140,54.1,,,,,,,b6rbjpzuq9vo9kdil1tlyl2ad,Roque Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460703281,413,1,2,46,56,4jelr92fsge73q39is6qvhxb3,1,55.5,94.8,2022-09-16T20:05:56.906Z,2022-09-17T10:18:05Z,3784040119,141,95.9,3784040123,213,0.0,3784040121,212,16.2,3784847845,178,,3784040115,56,Left,3784040117,140,70.9,,,,,,,234yd91ki5snm5wipuxzogkp,Monchu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460703285,414,4,2,46,59,4jelr92fsge73q39is6qvhxb3,1,73.2,95.4,2022-09-16T20:05:59.633Z,2022-09-17T10:18:11Z,3784040133,56,Left,3784040135,152,,3784040321,233,337,3784040137,265,,3784040131,13,,3784040139,286,,,,,,,,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460703303,337,4,2,46,59,82q9159y2u7mkfn3z6hy75r4o,0,26.8,4.6,2022-09-16T20:05:59.634Z,2022-09-17T10:18:11Z,3784040325,233,414,3784040289,265,,3784040291,285,,3784040285,56,Back,3784848085,178,,3784040283,13,,3784040287,152,,,,,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460703591,415,1,2,47,37,4jelr92fsge73q39is6qvhxb3,0,70.2,96.6,2022-09-16T20:06:37.971Z,2022-09-17T10:18:14Z,3784042081,56,Center,3784660331,72,,3784042073,2,,3784660329,224,,3784042091,1,,3784042199,233,339,3784042083,140,92.3,3784042077,155,,7v5zw48zp3pxd39q1i2qmul79,L. Olaza,3784042089,213,5.3,3784042075,5,3784848199,178,,3784042079,152,,,3784042087,212,3784042085,141,,,,,,,48.7,,,40.0,,,,,,,,,,,
2460703613,339,11,2,47,39,82q9159y2u7mkfn3z6hy75r4o,1,7,50.9,2022-09-16T20:06:39.789Z,2022-09-17T10:18:46Z,3784042205,233,415,3784042171,88,,3784042169,56,Back,3784660365,378,,3784849335,388,,,,,,,,,,,el98wqtf7w1ap9ei2bxqwtx3p,J. Ledesma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460703673,340,1,2,47,45,82q9159y2u7mkfn3z6hy75r4o,1,13.8,52.5,2022-09-16T20:06:45.811Z,2022-09-17T10:19:00Z,3784042453,123,,3784042455,56,Back,3784042457,140,23.4,3784042461,212,19.4,3784042463,213,1.0,3784849919,178,,3784042459,141,76.8,,,,el98wqtf7w1ap9ei2bxqwtx3p,J. Ledesma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460703697,341,1,2,47,46,82q9159y2u7mkfn3z6hy75r4o,1,21.9,76.1,2022-09-16T20:06:46.830Z,2022-09-17T10:19:08Z,3784042589,212,8.9,3784042587,141,74.2,3784042583,56,Back,3784850227,178,,3784042585,140,13.5,3784042591,213,3.3,,,,,,,wwdfv8zkkgplnpbz12pv8frp,Rubén Sobrino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460703701,342,1,2,47,48,82q9159y2u7mkfn3z6hy75r4o,0,11.9,74.6,2022-09-16T20:06:48.692Z,2022-09-17T10:19:12Z,3784042635,213,0.4,3784042651,286,,3784042633,212,1.7,3784042629,140,13.4,3784042637,1,,3784042645,236,,3784042625,157,,3784850393,178,,8nbnru9t2qxaotxw0hiaocdt5,Víctor Chust,3784042631,141,75.6,3784042647,233,3784042627,56,Back,,,,416,,,,,,,,,,,,,,,,,,,,,,,,,
2460703691,416,74,2,47,48,4jelr92fsge73q39is6qvhxb3,1,86.8,24,2022-09-16T20:06:48.758Z,2022-09-17T10:19:16Z,3784042539,56,Center,3784042541,285,,3784850559,178,,3784042655,233,342,,,,,,,,,,,,,cj24ptt1lvwh7hakewqydobf9,S. Weissman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460703813,343,5,2,47,49,82q9159y2u7mkfn3z6hy75r4o,1,16.2,101,2022-09-16T20:06:50.302Z,2022-09-17T10:19:20Z,3784043267,233,417,3784043257,56,Back,3784043259,347,,,,,,,,,,,,,,,,,8nbnru9t2qxaotxw0hiaocdt5,Víctor Chust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460703707,417,5,2,47,49,4jelr92fsge73q39is6qvhxb3,0,83.8,-1,2022-09-16T20:06:50.302Z,2022-09-17T10:19:21Z,3784042661,56,Right,3784042663,347,,3784043279,233,343,,,,,,,,,,,,,,,,cj24ptt1lvwh7hakewqydobf9,S. Weissman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460703837,344,1,2,48,5,82q9159y2u7mkfn3z6hy75r4o,1,21.8,100,2022-09-16T20:07:05.891Z,2022-09-17T10:19:23Z,3784043423,141,96.6,3784043419,56,Back,3784043425,212,18.5,3784043427,213,6.1,3784043417,107,,3784043421,140,39.1,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460703847,345,1,2,48,8,82q9159y2u7mkfn3z6hy75r4o,1,34.5,97.1,2022-09-16T20:07:08.337Z,2022-09-17T10:19:30Z,3784043497,213,3.2,3784043495,212,7.0,3784043489,56,Back,3784851045,178,,3784043493,141,96.6,3784043491,140,27.8,3784043487,155,,,,,wwdfv8zkkgplnpbz12pv8frp,Rubén Sobrino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460703875,346,1,2,48,9,82q9159y2u7mkfn3z6hy75r4o,1,29.1,96.9,2022-09-16T20:07:09.482Z,2022-09-17T10:19:36Z,3784043695,1,,3784043689,141,42.3,3784043693,213,4.9,3784851417,178,,3784043687,140,34.8,3784043691,212,37.6,3784043685,56,Back,3784043683,155,,7s0xu9z5egw0sjf8qibdwa6s5,Álex Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460703881,347,44,2,48,13,82q9159y2u7mkfn3z6hy75r4o,1,35.6,42,2022-09-16T20:07:13.629Z,2022-09-17T11:09:04Z,3784043729,285,,3784043723,56,Back,3784043761,233,418,,,,,,,,,,,,,,,,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460703871,418,44,2,48,13,4jelr92fsge73q39is6qvhxb3,0,64.4,58,2022-09-16T20:07:13.630Z,2022-09-17T10:19:41Z,3784043657,56,Center,3784043773,233,347,3784043659,286,,,,,,,,,,,,,,,,,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460703895,348,1,2,48,13,82q9159y2u7mkfn3z6hy75r4o,1,35.8,42.7,2022-09-16T20:07:13.721Z,2022-09-17T11:09:04Z,3784043815,141,45.4,3784043809,3,,3784043817,212,9.2,3784043819,213,0.2,3784851755,388,,3784043813,140,44.4,3784043811,56,Back,,,,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460704113,351,50,2,48,14,82q9159y2u7mkfn3z6hy75r4o,1,45.9,43.7,2022-09-16T20:07:15.083Z,2022-09-17T10:19:55Z,3784045087,56,Back,3784045345,233,419,3784045089,286,,,,,,,,,,,,,,,,,cn3ocv5r0d0un0no4wlxl5y39,Iván Alejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460703897,419,7,2,48,14,4jelr92fsge73q39is6qvhxb3,1,54.1,56.3,2022-09-16T20:07:15.163Z,2022-09-17T10:20:02Z,3784043823,56,Center,3784660811,384,,3784045451,233,351,3784045309,285,,3784852321,178,,,,,,,,,,,7v5zw48zp3pxd39q1i2qmul79,L. Olaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460703901,420,49,2,48,15,4jelr92fsge73q39is6qvhxb3,1,54.9,53.6,2022-09-16T20:07:16.255Z,2022-09-17T10:20:15Z,,,,,,,,,,,,,,,,,,,,,,,,,234yd91ki5snm5wipuxzogkp,Monchu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460703913,421,1,2,48,16,4jelr92fsge73q39is6qvhxb3,1,54.9,53.6,2022-09-16T20:07:16.330Z,2022-09-17T10:20:20Z,3784043921,213,4.7,3784043913,140,54.6,3784043915,141,41.0,3784043917,212,8.6,3784043911,56,Center,3784852957,178,,,,,,,,234yd91ki5snm5wipuxzogkp,Monchu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460703961,422,1,2,48,18,4jelr92fsge73q39is6qvhxb3,1,55.5,31.3,2022-09-16T20:07:18.574Z,2022-09-17T10:20:26Z,3784044205,213,5.3,3784853203,178,,3784044195,56,Right,3784044193,155,,3784044203,212,23.7,3784044197,140,67.9,3784044201,141,2.2,,,,b6rbjpzuq9vo9kdil1tlyl2ad,Roque Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
