id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/10/value,qualifier/11/value,qualifier/15/value,qualifier/17/value,qualifier/16/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2462019453,210,4,1,22,28,74mcjsm72vr3l9pw2i4qfjchj,0,85.7,7.6,2022-09-18T14:37:42.147Z,2022-09-19T06:19:51Z,3793285571,178,,3790931847,286,,3790932001,233,205,3790931845,265,,3790931839,13,,3790931843,152,,3790931841,56,Right,,,,dhtb9gizk25k1u3h0b7xgy4tl,G. Lo Celso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462020199,206,1,1,23,7,10eyb18v5puw4ez03ocaug09m,1,15.4,89.8,2022-09-18T14:38:21.511Z,2022-09-19T06:19:57Z,3790936003,212,10.7,3790935995,152,,3790936005,213,0.2,3790935997,56,Back,3790935999,140,25.4,3793285617,178,,3790935991,5,,3790936001,141,92.7,9nwkxgbl8t933pzu60ye4xxxw,Kike Salas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462020247,207,1,1,23,9,10eyb18v5puw4ez03ocaug09m,1,26,92.7,2022-09-18T14:38:23.343Z,2022-09-19T06:20:01Z,3790936247,140,28.4,3793285697,178,,3790936245,56,Back,3790936251,212,13.4,3790936253,213,4.9,3790936249,141,73.3,,,,,,,djal5dsafpnhip4lu0ait94np,M. Acuña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462020291,208,1,1,23,11,10eyb18v5puw4ez03ocaug09m,1,26.1,71.4,2022-09-18T14:38:25.632Z,2022-09-19T06:20:06Z,3790936455,56,Back,3790936527,213,3.6,3790936513,140,7.7,3790936523,212,22.0,3793285747,178,,3790936519,141,55.8,,,,,,,65osnocfqxv6mmpb69hm446ad,Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462020333,209,1,1,23,14,10eyb18v5puw4ez03ocaug09m,1,6.2,51.2,2022-09-18T14:38:28.407Z,2022-09-19T06:20:09Z,3790936699,213,4.8,3790936691,56,Back,3793285771,178,,3790936693,140,6.9,3790936695,141,28.9,3790936697,212,15.2,,,,,,,c9cp6fxbxyc2a3kfotkompxx,Y. Bounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462020383,210,1,1,23,16,10eyb18v5puw4ez03ocaug09m,1,7.3,27.2,2022-09-18T14:38:30.569Z,2022-09-19T06:20:13Z,3790936925,212,10.6,3790936923,141,12.0,3790936927,213,5.0,3790936919,56,Back,3790936921,140,9.7,3793285801,178,,,,,,,,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462020413,211,1,1,23,18,10eyb18v5puw4ez03ocaug09m,1,10.6,10.5,2022-09-18T14:38:32.588Z,2022-09-19T06:20:16Z,3790937095,56,Back,3790937101,212,14.4,3790937097,140,24.3,3793285829,178,,3790937099,141,9.1,3790937103,213,6.2,,,,,,,6jq376l673aizjxxhhos2j52i,José Ángel Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462020461,212,1,1,23,20,10eyb18v5puw4ez03ocaug09m,1,24.3,9.1,2022-09-18T14:38:34.321Z,2022-09-19T06:20:20Z,3790937375,141,5.9,3790937373,140,16.8,3793285865,178,,3790937377,212,8.2,3790937379,213,3.4,3790937371,56,Back,,,,,,,2mg2n8e1d83gbeykfwzz0fumt,Jesús Navas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462020507,213,1,1,23,22,10eyb18v5puw4ez03ocaug09m,1,18.4,5.8,2022-09-18T14:38:36.073Z,2022-09-19T06:20:24Z,3790937631,141,10.3,3790937627,56,Back,3790937633,212,20.8,3793285905,178,,3790937635,213,0.1,3790937629,140,38.0,,,,,,,6jq376l673aizjxxhhos2j52i,José Ángel Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462453997,1047,43,1,23,23,10eyb18v5puw4ez03ocaug09m,1,0,0,2022-09-18T14:38:37.720Z,2022-09-19T07:55:54Z,3793310923,233,1039,3793384589,144,67,,,,,,,,,,,,,,,,,,,4sojot9t32l4a6fm3e39xkcfd,Rafa Mir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462453995,1039,43,1,23,23,74mcjsm72vr3l9pw2i4qfjchj,1,0,0,2022-09-18T14:38:37.721Z,2022-09-19T07:55:54Z,3793384581,144,67,3793310931,233,1047,,,,,,,,,,,,,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462027605,260,61,1,23,23,10eyb18v5puw4ez03ocaug09m,1,43.8,7.3,2022-09-18T14:38:37.734Z,2022-09-19T07:02:10Z,3793285953,21,,3793285955,178,,3790976647,56,Back,,,,,,,,,,,,,,,,4sojot9t32l4a6fm3e39xkcfd,Rafa Mir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462020579,214,1,1,23,25,10eyb18v5puw4ez03ocaug09m,1,31.2,10.6,2022-09-18T14:38:39.502Z,2022-09-19T06:20:37Z,3790938021,212,8.2,3790938019,141,7.9,3793286021,178,,3790938017,140,38.8,3790938015,56,Back,3790938023,213,6.1,,,,,,,6jq376l673aizjxxhhos2j52i,José Ángel Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462020631,215,1,1,23,26,10eyb18v5puw4ez03ocaug09m,1,38.8,7.9,2022-09-18T14:38:40.686Z,2022-09-19T06:20:43Z,3790938339,212,5.0,3790938333,56,Back,3793286079,178,,3790938335,140,41.9,3790938337,141,2.3,3790938341,213,5.4,,,,,,,4sojot9t32l4a6fm3e39xkcfd,Rafa Mir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462468005,1374,67,1,23,27,10eyb18v5puw4ez03ocaug09m,1,41,2.9,2022-09-18T14:38:41.261Z,2022-09-19T09:53:03Z,3793384787,233,1343,,,,,,,,,,,,,,,,,,,,,,6jq376l673aizjxxhhos2j52i,José Ángel Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462467999,1343,67,1,23,27,74mcjsm72vr3l9pw2i4qfjchj,0,59,97.1,2022-09-18T14:38:41.262Z,2022-09-19T07:56:10Z,3793384791,233,1374,,,,,,,,,,,,,,,,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462020687,216,3,1,23,27,10eyb18v5puw4ez03ocaug09m,0,41.1,2.4,2022-09-18T14:38:41.432Z,2022-09-19T06:20:50Z,3790938615,286,,3790938613,56,Back,3791908309,465,,3790938733,233,211,3793286155,178,,,,,,,,,,,6jq376l673aizjxxhhos2j52i,José Ángel Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462020665,211,7,1,23,27,74mcjsm72vr3l9pw2i4qfjchj,1,58.9,97.6,2022-09-18T14:38:41.468Z,2022-09-19T06:20:55Z,3790938513,285,,3793286231,178,,3790938509,167,,3790938667,233,216,3790938511,56,Left,3791908403,385,,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462020675,212,5,1,23,28,74mcjsm72vr3l9pw2i4qfjchj,0,57.2,101.4,2022-09-18T14:38:41.999Z,2022-09-19T06:20:59Z,3790938975,233,217,3790938559,56,Left,3790938561,347,,,,,,,,,,,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462020739,217,5,1,23,28,10eyb18v5puw4ez03ocaug09m,1,42.8,-1.4,2022-09-18T14:38:41.999Z,2022-09-19T06:20:59Z,3790938941,233,212,3790938871,56,Back,3790938873,347,,,,,,,,,,,,,,,,,6jq376l673aizjxxhhos2j52i,José Ángel Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462020997,218,1,1,23,40,10eyb18v5puw4ez03ocaug09m,1,39.6,0,2022-09-18T14:38:54.208Z,2022-09-19T06:21:04Z,3790940259,141,10.8,3790940261,212,14.9,3790940253,107,,3790940255,56,Back,3790940263,213,2.5,3790940257,140,27.8,,,,,,,6jq376l673aizjxxhhos2j52i,José Ángel Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462021091,219,1,1,23,43,10eyb18v5puw4ez03ocaug09m,1,27.9,12.7,2022-09-18T14:38:57.497Z,2022-09-19T06:21:56Z,3790940779,213,1.8,3790940771,56,Back,3790940775,141,32.1,3793286785,178,,3790940773,140,25.3,3790940777,212,13.5,,,,,,,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462021141,220,1,1,23,48,10eyb18v5puw4ez03ocaug09m,1,25.2,38,2022-09-18T14:39:02.154Z,2022-09-19T06:21:59Z,3790941013,141,69.2,3793286813,178,,3790941009,56,Back,3790941015,212,21.3,3790941017,213,1.7,3790941011,140,23.4,,,,,,,65osnocfqxv6mmpb69hm446ad,Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462021195,221,1,1,23,50,10eyb18v5puw4ez03ocaug09m,1,25,71.6,2022-09-18T14:39:04.328Z,2022-09-19T06:22:02Z,3790941329,141,93.5,3790941333,213,0.9,3793286863,178,,3790941325,56,Back,3790941331,212,18.6,3790941327,140,35.6,,,,,,,9nwkxgbl8t933pzu60ye4xxxw,Kike Salas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462021259,222,1,1,23,52,10eyb18v5puw4ez03ocaug09m,1,35.6,93.5,2022-09-18T14:39:06.047Z,2022-09-19T06:22:08Z,3790941667,140,37.6,3790941675,212,6.3,3790941665,56,Back,3793286927,178,,3790941679,213,5.0,3790941671,141,84.7,,,,,,,djal5dsafpnhip4lu0ait94np,M. Acuña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462021329,223,1,1,23,55,10eyb18v5puw4ez03ocaug09m,0,39,80,2022-09-18T14:39:09.166Z,2022-09-19T06:22:14Z,3790942135,141,87.1,3793287005,178,,3790942141,212,65.2,3790942123,155,,3790942145,213,0.1,3790942127,56,Left,3790942147,1,,3790942131,140,100.0,45s1v9805id09m5zkcylueod1,Isco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462021325,214,5,1,24,1,74mcjsm72vr3l9pw2i4qfjchj,1,-1,11.9,2022-09-18T14:39:14.973Z,2022-09-19T06:22:18Z,3790942115,346,,3790942111,56,Back,3790942259,233,224,,,,,,,,,,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462021341,224,5,1,24,1,10eyb18v5puw4ez03ocaug09m,0,101,88.1,2022-09-18T14:39:14.973Z,2022-09-19T06:22:18Z,3790942331,233,214,3790942187,56,Left,3790942191,346,,,,,,,,,,,,,,,,,45s1v9805id09m5zkcylueod1,Isco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462021563,215,1,1,24,8,74mcjsm72vr3l9pw2i4qfjchj,1,4.7,56,2022-09-18T14:39:22.939Z,2022-09-19T06:22:24Z,3790943349,237,,3790943335,124,,3790943341,141,78.5,3790943337,56,Back,3790943343,212,23.2,3790943339,140,21.3,3790943345,213,0.7,3790943351,189,,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462021705,216,1,1,24,17,74mcjsm72vr3l9pw2i4qfjchj,1,31.7,77.6,2022-09-18T14:39:31.873Z,2022-09-19T06:22:27Z,3790944221,140,40.3,3790944219,56,Back,3793287143,178,,3790944227,213,0.1,3790944223,141,79.2,3790944225,212,9.1,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462021801,217,1,1,24,18,74mcjsm72vr3l9pw2i4qfjchj,1,40.3,79.2,2022-09-18T14:39:32.596Z,2022-09-19T06:22:30Z,3790944699,141,64.4,3790944703,213,4.7,3790944695,56,Back,3790944701,212,10.1,3793287171,178,,3790944697,140,40.3,,,,,,,a7bs2dkwmy1cjryql6z3n9kut,F. Coquelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462021941,218,1,1,24,22,74mcjsm72vr3l9pw2i4qfjchj,1,48.2,55.2,2022-09-18T14:39:36.171Z,2022-09-19T06:22:38Z,3790945401,56,Right,3790945409,213,5.0,3790945411,1,,3790945407,212,37.6,3790945405,141,2.5,3793287265,178,,3790945403,140,59.0,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462022005,219,1,1,24,28,74mcjsm72vr3l9pw2i4qfjchj,1,65.7,6.1,2022-09-18T14:39:42.189Z,2022-09-19T06:22:42Z,3793287323,178,,3790945797,213,3.1,3790945789,56,Right,3790945793,141,6.5,3790945795,212,5.4,3790945791,140,60.6,,,,,,,3bm08rp9rgzh6cjhk0picxs6h,S. Chukwueze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462022067,220,1,1,24,31,74mcjsm72vr3l9pw2i4qfjchj,1,71.8,17.2,2022-09-18T14:39:45.819Z,2022-09-19T06:22:48Z,3790946209,213,5.8,3790946197,56,Right,3790946201,141,5.6,3793287415,178,,3790946205,212,18.3,3790946199,140,87.5,,,,,,,6wpnjdlg2p8f19y3gjpz1su6t,Kiko Femenía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462022113,221,1,1,24,36,74mcjsm72vr3l9pw2i4qfjchj,1,91.4,13.6,2022-09-18T14:39:50.348Z,2022-09-19T06:22:52Z,3790946487,56,Center,3790946499,213,2.5,3790946493,141,31.1,3793287443,178,,3790946489,140,77.5,3790946495,212,18.8,,,,,,,3bm08rp9rgzh6cjhk0picxs6h,S. Chukwueze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462022123,222,1,1,24,37,74mcjsm72vr3l9pw2i4qfjchj,0,77.5,31.1,2022-09-18T14:39:51.566Z,2022-09-19T06:22:56Z,3793287485,178,,3790946581,140,85.6,3790946579,56,Center,3790946577,155,,3790946585,212,12.8,3790946583,141,45.2,3790946587,213,0.8,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462022175,225,12,1,24,38,10eyb18v5puw4ez03ocaug09m,1,16.1,57.9,2022-09-18T14:39:52.024Z,2022-09-19T06:23:06Z,3790946853,212,23.6,3793287609,178,,3790946855,213,5.2,3790946849,140,27.6,3790946847,56,Back,3790946893,15,,3790946851,141,28.1,,,,65osnocfqxv6mmpb69hm446ad,Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462022305,223,1,1,24,44,74mcjsm72vr3l9pw2i4qfjchj,1,69.9,87,2022-09-18T14:39:58.346Z,2022-09-19T06:23:14Z,3790947463,140,77.9,3790947465,141,96.3,3790947467,212,10.5,3793287681,178,,3790947469,213,0.6,3790947461,56,Left,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462022439,224,1,1,24,47,74mcjsm72vr3l9pw2i4qfjchj,1,75.7,95.3,2022-09-18T14:40:01.359Z,2022-09-19T06:23:17Z,3790948169,56,Left,3790948171,140,56.0,3790948175,212,22.0,3790948173,141,84.5,3790948177,213,3.5,3793287725,178,,,,,,,,eh70fwampgdyfv3hu25o2qx,Pedraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462022461,225,1,1,24,51,74mcjsm72vr3l9pw2i4qfjchj,0,56.3,83.9,2022-09-18T14:40:05.466Z,2022-09-19T06:23:20Z,3793287753,178,,3790948293,213,5.5,3790948289,141,55.2,3790948287,140,75.8,3790948291,212,28.3,3790948285,56,Center,3790948283,155,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462022537,226,1,1,24,52,10eyb18v5puw4ez03ocaug09m,1,26.3,41.9,2022-09-18T14:40:06.871Z,2022-09-19T06:23:26Z,3790948635,56,Back,3793287811,388,,3790948637,140,33.6,3790948641,141,31.5,3790948645,212,10.4,3790948647,213,5.5,,,,,,,9nwkxgbl8t933pzu60ye4xxxw,Kike Salas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462022545,227,49,1,24,53,10eyb18v5puw4ez03ocaug09m,1,33.6,31.5,2022-09-18T14:40:07.521Z,2022-09-19T06:23:30Z,,,,,,,,,,,,,,,,,,,,,,,,,8ycvfctf7c3yljnbtltsogkph,Joan Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462022567,228,1,1,24,55,10eyb18v5puw4ez03ocaug09m,0,34,30.4,2022-09-18T14:40:09.730Z,2022-09-19T06:23:36Z,3790948801,56,Back,3790948809,213,5.3,3793287885,178,,3790948807,212,7.0,3790948805,141,21.9,3790948803,140,37.8,,,,,,,8ycvfctf7c3yljnbtltsogkph,Joan Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462022575,226,49,1,24,56,74mcjsm72vr3l9pw2i4qfjchj,1,64.3,81.6,2022-09-18T14:40:10.138Z,2022-09-19T06:23:40Z,,,,,,,,,,,,,,,,,,,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462022607,227,50,1,24,57,74mcjsm72vr3l9pw2i4qfjchj,1,67.8,81,2022-09-18T14:40:11.911Z,2022-09-19T06:23:45Z,3790949037,233,229,3790948969,286,,3790948967,56,Left,,,,,,,,,,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462022609,229,7,1,24,58,10eyb18v5puw4ez03ocaug09m,0,32.2,19,2022-09-18T14:40:12.114Z,2022-09-19T06:23:47Z,3790948973,56,Back,3790948975,285,,3791911323,385,,3793288025,178,,3790948993,233,227,,,,,,,,,,8ycvfctf7c3yljnbtltsogkph,Joan Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462454337,1064,83,1,25,0,10eyb18v5puw4ez03ocaug09m,1,32.6,38.3,2022-09-18T14:40:14.311Z,2022-09-19T06:51:56Z,3793313069,399,51952,,,,,,,,,,,,,,,,,,,,,,8ycvfctf7c3yljnbtltsogkph,Joan Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462022723,228,43,1,25,0,74mcjsm72vr3l9pw2i4qfjchj,1,0,0,2022-09-18T14:40:14.799Z,2022-09-18T14:40:26Z,3790949587,56,Center,3790950593,144,3,3790949591,286,0,,,,,,,,,,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462022775,229,1,1,25,3,74mcjsm72vr3l9pw2i4qfjchj,1,70.4,58.4,2022-09-18T14:40:17.130Z,2022-09-19T06:23:56Z,3790949875,141,61.5,3790949873,140,95.8,3790949877,212,26.8,3790949879,213,0.1,3790949871,56,Center,3793288169,178,,3790952527,4,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462200229,769,3,1,25,5,74mcjsm72vr3l9pw2i4qfjchj,1,95.4,63.5,2022-09-18T14:40:19.333Z,2022-09-19T06:24:06Z,3792496469,233,862,3791915431,286,,3793288303,178,,3791915735,464,,3791915425,56,Center,,,,,,,,,,3bm08rp9rgzh6cjhk0picxs6h,S. Chukwueze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462302305,862,45,1,25,5,10eyb18v5puw4ez03ocaug09m,0,4.6,36.5,2022-09-18T14:40:19.333Z,2022-09-19T06:24:07Z,3792496327,56,Back,3792496487,233,769,3792496329,285,,,,,,,,,,,,,,,,,c9cp6fxbxyc2a3kfotkompxx,Y. Bounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462200231,860,43,1,25,6,10eyb18v5puw4ez03ocaug09m,1,0,0,2022-09-18T14:40:19.969Z,2022-09-18T21:10:47Z,3792494111,233,769,3791915437,56,Back,3792496101,144,45,3791915439,285,0,,,,,,,,,,,,,bahph7009sc73jl6s2bramn6d,M. Dmitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462022835,230,1,1,25,6,74mcjsm72vr3l9pw2i4qfjchj,1,97.6,67.8,2022-09-18T14:40:20.796Z,2022-09-19T06:24:17Z,3790950261,141,63.3,3790950271,213,3.6,3790951845,210,13,3790950253,56,Center,3793288359,178,,3790950257,140,91.2,3790950265,212,7.4,3790951849,154,,3bm08rp9rgzh6cjhk0picxs6h,S. Chukwueze,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2462022839,231,13,1,25,7,74mcjsm72vr3l9pw2i4qfjchj,1,91.4,63.3,2022-09-18T14:40:21.771Z,2022-09-19T06:24:18Z,3790951915,102,59.5,3793288443,178,,3790951899,120,,3790951917,103,12.5,3790950319,22,,3790951903,29,,3790951919,328,,3790950321,64,,eh70fwampgdyfv3hu25o2qx,Pedraza,3790951921,230,3790951923,231,52.5,3790951909,55,3790950323,56,3790951901,73,98.4,,,3790951905,154,,3790950745,72,,,,,,,,,,,230,Center,,,,,,
2462022863,230,5,1,25,9,10eyb18v5puw4ez03ocaug09m,1,-1.3,38,2022-09-18T14:40:23.899Z,2022-09-19T06:24:20Z,3790950459,56,Back,3790950487,233,232,3790950463,346,,,,,,,,,,,,,,,,,c9cp6fxbxyc2a3kfotkompxx,Y. Bounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462022847,232,5,1,25,9,74mcjsm72vr3l9pw2i4qfjchj,0,101.3,62,2022-09-18T14:40:23.899Z,2022-09-19T06:24:20Z,3790950547,233,230,3790950359,56,Center,3790950361,346,,,,,,,,,,,,,,,,,eh70fwampgdyfv3hu25o2qx,Pedraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462023881,232,17,1,25,45,10eyb18v5puw4ez03ocaug09m,1,0,0,2022-09-18T14:40:59.054Z,2022-09-19T06:24:24Z,3790956013,31,,3790956401,189,,3790956015,37,243,,,,,,,,,,,,,,,,c9cp6fxbxyc2a3kfotkompxx,Y. Bounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462023721,231,1,1,25,51,10eyb18v5puw4ez03ocaug09m,0,4.3,44.4,2022-09-18T14:41:05.477Z,2022-09-19T06:24:27Z,3790955167,141,6.7,3790955155,124,,3790955175,74,,3790955173,1,,3790955157,155,,3790956539,189,,3790955163,140,70.8,3790955159,56,Right,c9cp6fxbxyc2a3kfotkompxx,Y. Bounou,3790955171,213,3790955169,212,74.4,,,,,,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,
2462023739,233,49,1,25,52,74mcjsm72vr3l9pw2i4qfjchj,1,22.6,95.6,2022-09-18T14:41:06.618Z,2022-09-19T06:24:33Z,3790955407,189,,,,,,,,,,,,,,,,,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462023979,234,1,1,25,55,74mcjsm72vr3l9pw2i4qfjchj,1,16.2,84.8,2022-09-18T14:41:09.516Z,2022-09-19T06:24:37Z,3790956577,212,19.8,3790956569,140,2.8,3790956571,141,64.4,3793288641,178,,3790956581,213,3.9,3790956567,56,Back,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462024035,235,1,1,26,5,74mcjsm72vr3l9pw2i4qfjchj,1,15.6,54.5,2022-09-18T14:41:19.931Z,2022-09-19T06:24:43Z,3790956895,56,Back,3790956897,140,25.2,3790956903,213,0.1,3790956901,212,10.2,3790956899,141,56.7,3793288697,178,,,,,,,,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462024131,236,1,1,26,8,74mcjsm72vr3l9pw2i4qfjchj,1,23.5,54.5,2022-09-18T14:41:22.051Z,2022-09-19T06:24:48Z,3790957389,213,4.5,3793288749,178,,3790957381,56,Back,3790957383,140,16.6,3790957385,141,1.9,3790957391,1,,3790957387,212,36.5,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462024215,237,1,1,26,12,74mcjsm72vr3l9pw2i4qfjchj,1,16.6,1.9,2022-09-18T14:41:26.718Z,2022-09-19T06:24:57Z,3793288879,178,,3790957831,213,2.2,3790957827,141,15.7,3790957821,140,9.4,3790957819,56,Back,3790957829,212,12.1,,,,,,,6wpnjdlg2p8f19y3gjpz1su6t,Kiko Femenía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462024301,238,1,1,26,15,74mcjsm72vr3l9pw2i4qfjchj,1,9.3,17.3,2022-09-18T14:41:29.728Z,2022-09-19T06:25:00Z,3790958361,141,51.2,3793288915,178,,3790958371,213,1.6,3790958353,56,Back,3790958357,140,8.2,3790958365,212,23.1,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462024347,239,1,1,26,19,74mcjsm72vr3l9pw2i4qfjchj,1,8.2,51.2,2022-09-18T14:41:33.024Z,2022-09-19T06:25:05Z,3790958589,141,82.7,3790958593,213,1.3,3790958585,56,Back,3793288971,178,,3790958587,140,14.0,3790958591,212,22.3,,,,,,,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
