id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,assist
2534020965,332,4,1,26,28,3kq9cckrnlogidldtdie2fkbl,1,55,70.1,2023-04-15T19:29:23.184Z,2023-04-16T05:10:03Z,4192365929,286,,4192365925,152,,4192466801,294,,4192365923,56,Center,4192366365,233,198,4192365921,13,,,,,,,,i48mf81fxn2af1xxjzfi8gr9,Dani Ceballos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534021023,198,4,1,26,28,82q9159y2u7mkfn3z6hy75r4o,0,45,29.9,2023-04-15T19:29:23.185Z,2023-04-16T05:10:02Z,4192366307,285,,4192366299,13,,4192366305,152,,4193969843,178,,4192366303,56,Back,4192366407,233,332,4192366301,294,,,,,9c2cfavuofg0yz3307nkgi0ut,Rubén Alcaraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534021453,334,1,1,27,3,3kq9cckrnlogidldtdie2fkbl,1,57,71.1,2023-04-15T19:29:58.416Z,2023-04-16T05:10:12Z,4192368761,212,5.3,4192368751,5,,4192368757,140,59.7,4192368759,141,77.7,4192368755,56,Center,4193970027,178,,4192368763,213,1.0,4192368753,152,,i48mf81fxn2af1xxjzfi8gr9,Dani Ceballos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534021523,335,1,1,27,7,3kq9cckrnlogidldtdie2fkbl,1,61.1,84,2023-04-15T19:30:02.377Z,2023-04-16T05:10:16Z,4192369081,141,96.7,4193970173,178,,4192369085,213,0.8,4192369077,56,Left,4192369079,140,69.6,4192369083,212,12.4,,,,,,,c1mm3hdfcs78obhxmhailzidx,K. Benzema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534021563,336,1,1,27,13,3kq9cckrnlogidldtdie2fkbl,1,75.5,91.5,2023-04-15T19:30:08.449Z,2023-04-16T05:10:19Z,4192369301,212,9.9,4193970249,178,,4192369299,141,89.6,4192369297,140,66.2,4192369295,56,Left,4192369303,213,3.3,,,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534021607,337,1,1,27,16,3kq9cckrnlogidldtdie2fkbl,1,68.3,80.9,2023-04-15T19:30:11.653Z,2023-04-16T05:10:23Z,4192369611,196,,4192369607,155,,4192369621,213,4.7,4192369619,212,46.8,4192369617,141,12.1,4192369615,140,69.2,4193970307,178,,4192369613,56,Right,7o4nc6jwsi3quvnwinstqwyj9,Nacho,4192369623,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534021657,338,1,1,27,20,3kq9cckrnlogidldtdie2fkbl,1,66.6,11.5,2023-04-15T19:30:15.586Z,2023-04-16T05:10:26Z,4192369911,56,Center,4192369913,140,51.4,4192369915,141,39.4,4193970365,178,,4192369917,212,24.8,4192369919,213,2.3,,,,,,,bf2pf3hs8gcvub4ivlve12ymt,Lucas Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534021701,339,1,1,27,25,3kq9cckrnlogidldtdie2fkbl,1,52.8,43,2023-04-15T19:30:19.862Z,2023-04-16T05:10:28Z,4192370201,140,55.3,4192370199,56,Center,4192370205,212,20.9,4192370207,213,1.4,4192370203,141,73.5,4193970417,178,,,,,,,,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534021745,340,1,1,27,28,3kq9cckrnlogidldtdie2fkbl,1,62,78.7,2023-04-15T19:30:23.589Z,2023-04-16T05:10:31Z,4192370493,56,Left,4192370501,212,14.2,4192370497,140,67.5,4192370499,141,97.8,4193970469,178,,4192370503,213,1.2,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534021761,341,1,1,27,32,3kq9cckrnlogidldtdie2fkbl,1,66.7,93.2,2023-04-15T19:30:27.436Z,2023-04-16T05:10:34Z,4192370591,140,65.2,4192370589,56,Left,4193970519,178,,4192370597,213,4.5,4192370595,212,6.6,4192370593,141,83.7,,,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534021783,342,1,1,27,33,3kq9cckrnlogidldtdie2fkbl,1,65.2,83.7,2023-04-15T19:30:28.484Z,2023-04-16T05:10:36Z,4192370745,212,4.1,4192370747,213,2.0,4192370743,141,89.3,4192370741,140,63.7,4192370739,56,Left,4193970583,178,,,,,,,,c1mm3hdfcs78obhxmhailzidx,K. Benzema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534021791,343,1,1,27,35,3kq9cckrnlogidldtdie2fkbl,1,64.3,85.9,2023-04-15T19:30:30.751Z,2023-04-16T05:10:40Z,4192370811,212,5.7,4192370805,56,Left,4193970673,178,,4192370807,140,69.7,4192370809,141,85.6,4192370813,213,6.2,,,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534021811,344,1,1,27,36,3kq9cckrnlogidldtdie2fkbl,1,69.7,85.6,2023-04-15T19:30:31.214Z,2023-04-16T05:10:44Z,4192370979,212,4.2,4192370977,141,85.5,4192370975,140,65.7,4192370973,56,Left,4193970771,178,,4192370981,213,3.2,,,,,,,c1mm3hdfcs78obhxmhailzidx,K. Benzema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534021871,345,1,1,27,38,3kq9cckrnlogidldtdie2fkbl,1,66.7,81.4,2023-04-15T19:30:33.034Z,2023-04-16T05:10:53Z,4192371325,213,4.5,4192371319,140,64.2,4192371317,56,Center,4192373047,210,15,4192371323,212,15.6,4193970839,178,,4192371321,141,58.8,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534021875,346,15,1,27,42,3kq9cckrnlogidldtdie2fkbl,1,75.7,34.4,2023-04-15T19:30:37.431Z,2023-04-16T05:10:54Z,4192371361,18,,4192373081,147,35.7,4192372639,82,,4192373085,231,48.6,4192373073,102,52.8,4192373069,55,345,4192372635,20,,4192373077,215,,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,4192373065,76,,,4193970937,178,4192373083,230,4192373067,29,4192371363,56,Center,4192373075,103,4192371359,22,,4192373079,146,4192372653,233,200,,99.0,,19,,,77.5,
2534021897,200,10,1,27,42,82q9159y2u7mkfn3z6hy75r4o,1,24.2,68.4,2023-04-15T19:30:37.590Z,2023-04-16T05:11:13Z,4192371537,94,,4192372671,233,346,4192371539,56,Back,4193971321,178,,,,,,,,,,,,,,wwdfv8zkkgplnpbz12pv8frp,Rubén Sobrino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534022747,215,1,1,27,43,82q9159y2u7mkfn3z6hy75r4o,1,24.4,68.2,2023-04-15T19:30:38.492Z,2023-04-16T05:11:18Z,4192376491,213,2.8,4192376479,56,Back,4192376483,141,73.4,4192376487,212,9.5,4193971397,178,,4192376481,140,16.0,,,,,,,2gaojeqbhh6oj3ao7b3nxxx0q,Chris Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534021921,201,49,1,27,44,82q9159y2u7mkfn3z6hy75r4o,1,15.7,71.5,2023-04-15T19:30:39.151Z,2023-04-16T05:11:20Z,,,,,,,,,,,,,,,,,,,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534021959,202,1,1,27,44,82q9159y2u7mkfn3z6hy75r4o,1,15.4,71.7,2023-04-15T19:30:39.165Z,2023-04-16T05:11:24Z,4192371901,212,21.0,4193971543,178,,4192371899,141,88.8,4192371897,140,32.0,4192371895,56,Back,4192371903,213,0.6,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534021991,203,3,1,27,49,82q9159y2u7mkfn3z6hy75r4o,1,40.5,88.4,2023-04-15T19:30:43.831Z,2023-04-16T05:11:36Z,4192372059,286,,4192372057,56,Back,4192910351,465,,4192372177,233,347,4193971791,178,,,,,,,,,,,wwdfv8zkkgplnpbz12pv8frp,Rubén Sobrino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534022003,347,45,1,27,49,3kq9cckrnlogidldtdie2fkbl,0,59.5,11.6,2023-04-15T19:30:43.831Z,2023-04-16T05:11:36Z,4192372129,285,,4192372127,56,Right,4192372213,233,203,,,,,,,,,,,,,,,,bf2pf3hs8gcvub4ivlve12ymt,Lucas Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534022021,204,1,1,27,50,82q9159y2u7mkfn3z6hy75r4o,1,45,83.7,2023-04-15T19:30:45.709Z,2023-04-16T05:11:42Z,4192372241,141,61.6,4193971949,178,,4192372235,140,33.6,4192372245,213,4.0,4192372231,56,Back,4192372243,212,19.2,,,,,,,wwdfv8zkkgplnpbz12pv8frp,Rubén Sobrino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534022025,205,1,1,27,53,82q9159y2u7mkfn3z6hy75r4o,1,33.6,61.2,2023-04-15T19:30:48.168Z,2023-04-16T05:11:46Z,4192372301,140,28.5,4192372305,212,9.8,4192372299,56,Back,4192372307,213,2.2,4192372303,141,73.2,4193972059,178,,,,,,,,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534022071,206,1,1,27,54,82q9159y2u7mkfn3z6hy75r4o,1,28.5,73.2,2023-04-15T19:30:49.009Z,2023-04-16T05:11:54Z,4192372521,56,Back,4192372523,140,34.3,4192372525,141,88.1,4192372527,212,11.8,4193972227,178,,4192372529,213,1.0,,,,,,,9wozklkj2p3a83j51p27a59ed,Fali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534022111,207,1,1,27,58,82q9159y2u7mkfn3z6hy75r4o,1,34,82.6,2023-04-15T19:30:53.046Z,2023-04-16T05:11:59Z,4192372773,141,83.9,4192372777,213,3.1,4192372769,56,Back,4192372775,212,19.4,4193972291,178,,4192372771,140,15.5,,,,,,,aabvyjqpd63os1yzthx8ej6c5,Fede San Emeterio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534022157,208,1,1,28,1,82q9159y2u7mkfn3z6hy75r4o,1,17.8,87.5,2023-04-15T19:30:56.585Z,2023-04-16T05:12:04Z,4192373033,140,8.0,4192373039,213,4.3,4192373037,212,24.9,4192373035,141,54.2,4192373031,56,Back,4193972379,178,,,,,,,,9wozklkj2p3a83j51p27a59ed,Fali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534022223,209,1,1,28,5,82q9159y2u7mkfn3z6hy75r4o,1,8,54.2,2023-04-15T19:31:00.287Z,2023-04-16T05:05:20Z,4192373433,212,52.7,4192373435,213,5.8,4192373437,1,,4192373425,155,,4192373429,140,52.5,4192373427,56,Right,4193964347,178,,4192373431,141,18.2,cfm1cx3wneiqljgyv0tthp0ph,David Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534022227,210,44,1,28,8,82q9159y2u7mkfn3z6hy75r4o,1,53.8,18.8,2023-04-15T19:31:03.355Z,2023-04-16T15:59:08Z,4192373483,233,348,4192373467,286,,4192373465,56,Right,,,,,,,,,,,,,,,,bpvxqbiu11k4ivohi3798kxxx,T. Bongonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534022203,348,44,1,28,8,3kq9cckrnlogidldtdie2fkbl,0,46.2,81.2,2023-04-15T19:31:03.356Z,2023-04-16T05:05:23Z,4192373327,56,Back,4192373329,285,,4192373533,233,210,,,,,,,,,,,,,,,,7o4nc6jwsi3quvnwinstqwyj9,Nacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534022257,211,1,1,28,8,82q9159y2u7mkfn3z6hy75r4o,0,53.3,18.6,2023-04-15T19:31:03.400Z,2023-04-16T15:59:08Z,4192373637,168,,4192373639,56,Center,4192373635,3,,4192373641,140,63.8,4192373643,141,24.6,4192373647,213,0.4,4193964475,388,,4192373645,212,11.8,bpvxqbiu11k4ivohi3798kxxx,T. Bongonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534022237,349,49,1,28,10,3kq9cckrnlogidldtdie2fkbl,1,34.8,75.5,2023-04-15T19:31:05.728Z,2023-04-16T05:05:28Z,,,,,,,,,,,,,,,,,,,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534022323,350,1,1,28,11,3kq9cckrnlogidldtdie2fkbl,1,34.9,75,2023-04-15T19:31:06.558Z,2023-04-16T05:05:31Z,4192374009,140,43.0,4192374007,56,Back,4192374011,141,66.7,4192374013,212,10.2,4192374015,213,5.7,4193964543,178,,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534022353,351,1,1,28,14,3kq9cckrnlogidldtdie2fkbl,1,54.2,64.6,2023-04-15T19:31:09.716Z,2023-04-16T05:05:42Z,4192374173,56,Center,4192374175,140,61.9,4192374179,212,12.1,4192374177,141,77.9,4192374181,213,0.8,4193964759,178,,,,,,,,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534022401,352,1,1,28,17,3kq9cckrnlogidldtdie2fkbl,1,63,79,2023-04-15T19:31:11.799Z,2023-04-16T05:05:45Z,4193964821,178,,4192374431,56,Left,4192374435,141,92.8,4192374437,212,11.2,4192374439,213,1.0,4192374433,140,68.9,,,,,,,i48mf81fxn2af1xxjzfi8gr9,Dani Ceballos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534022423,353,1,1,28,19,3kq9cckrnlogidldtdie2fkbl,1,68.7,87.4,2023-04-15T19:31:14.315Z,2023-04-16T05:05:48Z,4192374551,56,Center,4193964887,178,,4192374553,140,67.1,4192374557,212,9.1,4192374559,213,4.5,4192374555,141,74.2,,,,,,,c1mm3hdfcs78obhxmhailzidx,K. Benzema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534022443,354,1,1,28,20,3kq9cckrnlogidldtdie2fkbl,1,68.7,80.2,2023-04-15T19:31:15.522Z,2023-04-16T05:05:51Z,4193964927,178,,4192374687,213,1.2,4192374685,212,6.2,4192374679,56,Left,4192374683,141,88.5,4192374681,140,71.1,,,,,,,i48mf81fxn2af1xxjzfi8gr9,Dani Ceballos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534022463,355,1,1,28,23,3kq9cckrnlogidldtdie2fkbl,1,70.5,81.6,2023-04-15T19:31:18.359Z,2023-04-16T05:05:54Z,4192374755,213,4.4,4192374749,140,68.5,4192374747,56,Center,4192374751,141,71.1,4193965013,178,,4192374753,212,7.4,,,,,,,c1mm3hdfcs78obhxmhailzidx,K. Benzema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534022481,356,1,1,28,24,3kq9cckrnlogidldtdie2fkbl,1,70.2,75.9,2023-04-15T19:31:18.962Z,2023-04-16T05:05:57Z,4192374825,213,1.8,4192374819,141,90.5,4192374817,140,68.1,4192374821,212,10.2,4192374815,56,Left,4193965077,178,,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534022521,357,1,1,28,25,3kq9cckrnlogidldtdie2fkbl,1,68.1,90.5,2023-04-15T19:31:20.282Z,2023-04-16T05:06:00Z,4192375053,56,Left,4193965109,178,,4192375055,140,76.1,4192375059,212,8.6,4192375057,141,93.2,4192375061,213,0.2,,,,,,,7o4nc6jwsi3quvnwinstqwyj9,Nacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534022547,212,45,1,28,28,82q9159y2u7mkfn3z6hy75r4o,0,27.1,16.1,2023-04-15T19:31:22.900Z,2023-04-16T05:06:17Z,4192375221,56,Back,4192377811,233,358,4192375223,285,,,,,,,,,,,,,,,,,bpvxqbiu11k4ivohi3798kxxx,T. Bongonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534022531,358,3,1,28,28,3kq9cckrnlogidldtdie2fkbl,1,72.9,83.9,2023-04-15T19:31:22.900Z,2023-04-16T05:06:16Z,4192375241,233,212,4192375109,56,Left,4193965167,178,,4192375111,286,,4192914983,465,,,,,,,,,,,i48mf81fxn2af1xxjzfi8gr9,Dani Ceballos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534022573,359,4,1,28,29,3kq9cckrnlogidldtdie2fkbl,1,74.8,73.1,2023-04-15T19:31:24.320Z,2023-04-16T05:06:23Z,4192375501,233,213,4192375373,152,,4192375375,286,,4192375369,294,,4192375367,13,,4192375371,56,Center,,,,,,,i48mf81fxn2af1xxjzfi8gr9,Dani Ceballos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534022583,213,4,1,28,29,82q9159y2u7mkfn3z6hy75r4o,0,25.2,26.9,2023-04-15T19:31:24.321Z,2023-04-16T05:06:22Z,4192375421,152,,4192375567,233,359,4192375417,56,Back,4192375415,294,,4192375425,285,,4193965515,178,,4192375413,13,,,,,9c2cfavuofg0yz3307nkgi0ut,Rubén Alcaraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534022603,214,17,1,28,33,82q9159y2u7mkfn3z6hy75r4o,1,0,0,2023-04-15T19:31:27.846Z,2023-04-16T05:06:33Z,4192375531,392,,4192375535,13,243,4192375527,31,,,,,,,,,,,,,,,,,9c2cfavuofg0yz3307nkgi0ut,Rubén Alcaraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534023475,360,15,1,29,58,3kq9cckrnlogidldtdie2fkbl,1,75.8,73,2023-04-15T19:32:52.946Z,2023-04-16T05:06:36Z,4192380887,18,,4192917355,78,,4192381319,20,,4193965827,178,,4192381817,458,,4192381819,146,85.1,4192381323,82,,4192381821,147,64.8,c1mm3hdfcs78obhxmhailzidx,K. Benzema,4192381809,120,,,4192380891,56,4192381359,233,4192380883,26,4192381825,231,51.8,4192381815,103,4192381813,102,51.7,4192381823,230,,,,Center,216,,19,,,98.1,
2534024367,223,61,1,29,58,82q9159y2u7mkfn3z6hy75r4o,1,14.7,31.4,2023-04-15T19:32:53.285Z,2023-04-16T05:06:54Z,4193966359,21,,4193966361,388,,4192386117,56,Back,,,,,,,,,,,,,,,,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534023509,216,10,1,29,58,82q9159y2u7mkfn3z6hy75r4o,1,15,32.2,2023-04-15T19:32:53.292Z,2023-04-16T05:06:42Z,4193966015,15,,4192381425,233,360,4192381065,56,Back,4192381063,94,,4193966013,388,,4192381151,239,,,,,,,,2gaojeqbhh6oj3ao7b3nxxx0q,Chris Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534023545,217,5,1,30,2,82q9159y2u7mkfn3z6hy75r4o,0,16.1,-1.1,2023-04-15T19:32:56.875Z,2023-04-16T04:16:51Z,4192381453,233,361,4192381269,347,,4192381267,56,Back,,,,,,,,,,,,,,,,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534023555,361,5,1,30,2,3kq9cckrnlogidldtdie2fkbl,1,83.9,101.1,2023-04-15T19:32:56.875Z,2023-04-16T04:16:50Z,4192381417,233,217,4192381317,347,,4192381315,56,Left,,,,,,,,,,,,,,,,c1mm3hdfcs78obhxmhailzidx,K. Benzema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534023665,362,1,1,30,15,3kq9cckrnlogidldtdie2fkbl,1,83.5,100,2023-04-15T19:33:09.865Z,2023-04-16T04:16:55Z,4192381991,56,Left,4192381989,107,,4192381995,141,95.0,4192381999,213,5.6,4192381997,212,6.8,4192381993,140,88.6,,,,,,,7o4nc6jwsi3quvnwinstqwyj9,Nacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534023689,363,1,1,30,15,3kq9cckrnlogidldtdie2fkbl,1,88,93.8,2023-04-15T19:33:10.536Z,2023-04-16T04:17:00Z,4192382127,212,3.9,4192382129,213,2.3,4192382125,141,98.1,4192382123,140,85.6,4193892213,178,,4192382121,56,Left,,,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534023729,364,1,1,30,17,3kq9cckrnlogidldtdie2fkbl,1,85,97.3,2023-04-15T19:33:12.483Z,2023-04-16T04:17:04Z,4192382353,56,Left,4192382359,212,5.3,4192382357,141,91.5,4193892329,178,,4192382355,140,81.6,4192382361,213,4.0,,,,,,,7o4nc6jwsi3quvnwinstqwyj9,Nacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534023733,365,3,1,30,20,3kq9cckrnlogidldtdie2fkbl,0,90,86,2023-04-15T19:33:15.207Z,2023-04-16T04:17:24Z,4192382721,233,218,4192382379,286,,4192382377,56,Left,4193893009,178,,4192919953,465,,,,,,,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534023793,218,7,1,30,20,82q9159y2u7mkfn3z6hy75r4o,0,10,14,2023-04-15T19:33:15.445Z,2023-04-16T04:17:32Z,4192382685,285,,4193893297,178,,4192920069,385,,4192382717,233,365,4192382683,56,Back,,,,,,,,,,2vvr0pc9xgoiq1pmxpjysyr8q,Raúl Parra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534023799,219,43,1,30,21,82q9159y2u7mkfn3z6hy75r4o,1,0,0,2023-04-15T19:33:16.458Z,2023-04-15T19:34:32Z,4192387261,144,61,4192382707,56,Back,,,,,,,,,,,,,,,,,,,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534023783,366,13,1,30,22,3kq9cckrnlogidldtdie2fkbl,1,86.5,73.2,2023-04-15T19:33:17.406Z,2023-04-16T04:17:43Z,4193893717,178,,4192383699,81,,4192383707,458,,4192383709,230,98.6,4192383711,231,54.0,4192382623,64,,4192382895,20,,4192382625,56,Center,c1mm3hdfcs78obhxmhailzidx,K. Benzema,4192383701,102,36.0,,4192383703,103,4192382621,22,4192383705,328,,,,,,,,,,,,,,80.6,,,,,,,
2534023807,220,5,1,30,23,82q9159y2u7mkfn3z6hy75r4o,1,-0.8,57.8,2023-04-15T19:33:18.225Z,2023-04-16T04:17:46Z,4192382767,56,Back,4192382769,346,,4192382773,233,367,,,,,,,,,,,,,,,,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534023795,367,5,1,30,23,3kq9cckrnlogidldtdie2fkbl,0,100.8,42.2,2023-04-15T19:33:18.225Z,2023-04-16T04:17:46Z,4192382691,56,Center,4192382693,346,,4192382823,233,220,,,,,,,,,,,,,,,,c1mm3hdfcs78obhxmhailzidx,K. Benzema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534024233,221,1,1,30,54,82q9159y2u7mkfn3z6hy75r4o,1,5,53.9,2023-04-15T19:33:48.836Z,2023-04-16T04:17:56Z,4192385289,124,,4192385301,1,,4192385291,56,Left,4192385293,140,66.0,4192385299,213,0.4,4192385297,212,69.8,4192385305,74,,4192385295,141,94.8,cfm1cx3wneiqljgyv0tthp0ph,David Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534024237,222,4,1,30,59,82q9159y2u7mkfn3z6hy75r4o,1,65.6,96.8,2023-04-15T19:33:54.135Z,2023-04-16T04:18:08Z,4192385331,265,,4192385325,13,,4192385333,286,,4192385327,56,Left,4192385329,152,,4192385421,233,368,,,,,,,2gaojeqbhh6oj3ao7b3nxxx0q,Chris Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534024243,368,4,1,30,59,3kq9cckrnlogidldtdie2fkbl,0,34.4,3.2,2023-04-15T19:33:54.136Z,2023-04-16T04:18:07Z,4192385451,233,222,4192385369,13,,4192385379,152,,4192385383,265,,4192385389,285,,4192385373,56,Back,4193894675,178,,,,,bf2pf3hs8gcvub4ivlve12ymt,Lucas Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534024701,224,1,1,31,45,82q9159y2u7mkfn3z6hy75r4o,0,69.1,95.6,2023-04-15T19:34:40.546Z,2023-04-16T04:18:24Z,4192388019,5,,4192388017,2,,4192388027,140,93.8,4192388029,141,30.2,4192388167,233,369,4193895287,178,,4192388031,212,51.5,4192388033,213,5.2,9c2cfavuofg0yz3307nkgi0ut,Rubén Alcaraz,4192388035,1,,,4192921755,20,4192388025,56,4192388023,152,4192921753,387,,4192388021,155,4192921751,225,,,,,,,,Center,,,,,,
2534024711,370,44,1,31,49,3kq9cckrnlogidldtdie2fkbl,1,4.6,70.8,2023-04-15T19:34:43.846Z,2023-04-16T15:59:08Z,4192388107,56,Back,4192388109,285,,4192388113,233,225,,,,,,,,,,,,,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534024705,225,44,1,31,49,82q9159y2u7mkfn3z6hy75r4o,0,95.4,29.2,2023-04-15T19:34:43.847Z,2023-04-16T04:18:37Z,4193485503,233,370,4192388083,56,Center,4192388085,286,,,,,,,,,,,,,,,,,2gaojeqbhh6oj3ao7b3nxxx0q,Chris Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534024675,369,11,1,31,49,3kq9cckrnlogidldtdie2fkbl,1,3,71.7,2023-04-15T19:34:44.002Z,2023-04-16T15:59:09Z,4192387909,88,,4192387907,56,Back,4193896003,388,,4192388173,233,224,4192922057,378,,,,,,,,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534024759,371,1,1,31,58,3kq9cckrnlogidldtdie2fkbl,1,12.2,53.3,2023-04-15T19:34:53.074Z,2023-04-16T04:18:51Z,4192388351,123,,4192388361,213,0.9,4193896251,178,,4192388355,140,22.9,4192388357,141,72.4,4192388359,212,17.2,4192388353,56,Back,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
