id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/17/value
2495906023,137,49,1,16,19,63f5h8t5e9qm1fqmvfkb23ghh,1,48.6,93.2,2023-01-08T13:18:55.131Z,2023-01-08T21:44:15Z,,,,,,,,,,,,,,,,,,,,,,,,,1qkep5ck252k1g3oqza5ygh61,T. Kubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495906049,138,1,1,16,20,63f5h8t5e9qm1fqmvfkb23ghh,1,48.4,92.1,2023-01-08T13:18:55.784Z,2023-01-08T21:44:23Z,3970178911,56,Back,3970178917,212,3.5,3971249675,178,,3970178915,141,87.2,3970178919,213,5.0,3970178913,140,49.4,,,,,,,1qkep5ck252k1g3oqza5ygh61,T. Kubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495906053,139,1,1,16,21,63f5h8t5e9qm1fqmvfkb23ghh,1,52.1,89,2023-01-08T13:18:57.337Z,2023-01-08T21:44:32Z,3970178937,56,Left,3970178945,213,0.4,3970178943,212,9.7,3971249869,178,,3970178939,140,60.5,3970178941,141,94.8,,,,,,,13ll29mtf7pxwz1yf0i40tsd1,David Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495906127,140,1,1,16,24,63f5h8t5e9qm1fqmvfkb23ghh,1,67.2,86.6,2023-01-08T13:18:59.984Z,2023-01-08T21:44:41Z,3970179393,213,4.6,3970179389,141,65.1,3970179385,56,Center,3971249953,178,,3970179387,140,65.2,3970179391,212,14.8,,,,,,,1qkep5ck252k1g3oqza5ygh61,T. Kubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495906083,157,43,1,16,24,cobffe32r7g4skka9m19qib63,1,0,0,2023-01-08T13:19:00.048Z,2023-01-08T13:19:35Z,3970179097,56,Back,3970180411,144,61,,,,,,,,,,,,,,,,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495906131,141,4,1,16,30,63f5h8t5e9qm1fqmvfkb23ghh,1,61,51.1,2023-01-08T13:19:05.844Z,2023-01-08T21:44:54Z,3970179413,152,,3970180525,294,,3970179409,13,,3970179439,233,158,3970179417,286,,3970179411,56,Center,,,,,,,atigcsq78g14w82lwvay26aj9,Mikel Merino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495906135,158,4,1,16,30,cobffe32r7g4skka9m19qib63,0,39,48.9,2023-01-08T13:19:05.845Z,2023-01-08T21:44:54Z,3970179483,233,141,3971250193,178,,3970179433,285,,3970179427,56,Back,3970180463,294,,3970179429,152,,3970179425,13,,,,,6kpscy08tl4fkie4w4hl49n11,Melero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495906433,142,1,1,17,17,63f5h8t5e9qm1fqmvfkb23ghh,1,54.6,50.7,2023-01-08T13:19:52.875Z,2023-01-08T21:49:39Z,3970181101,213,5.6,3970181099,212,15.6,3970181093,56,Center,3970181095,140,66.0,3970181097,141,35.9,3970181087,5,,3970181091,152,,3971254477,178,,13ll29mtf7pxwz1yf0i40tsd1,David Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495984343,898,1,1,17,18,63f5h8t5e9qm1fqmvfkb23ghh,0,67,38.2,2023-01-08T13:19:54.585Z,2023-01-08T21:49:45Z,3970604137,140,100.0,3970604143,213,0.5,3970604145,1,,3970604141,212,42.2,3971254629,178,,3970604133,155,,3970604139,141,70.5,3970604135,56,Center,atigcsq78g14w82lwvay26aj9,Mikel Merino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495906441,143,5,1,17,21,63f5h8t5e9qm1fqmvfkb23ghh,0,101,76.1,2023-01-08T13:19:57.454Z,2023-01-08T21:49:54Z,3970181121,56,Center,3970182559,233,159,3970181123,346,,,,,,,,,,,,,,,,,13ll29mtf7pxwz1yf0i40tsd1,David Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495906521,159,5,1,17,21,cobffe32r7g4skka9m19qib63,1,-1,23.9,2023-01-08T13:19:57.454Z,2023-01-08T21:49:54Z,3970181555,56,Back,3970182549,233,143,3970181557,346,,,,,,,,,,,,,,,,,6kpscy08tl4fkie4w4hl49n11,Melero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495906593,160,1,1,17,38,cobffe32r7g4skka9m19qib63,1,3.3,50.4,2023-01-08T13:20:14.597Z,2023-01-08T21:50:28Z,3970181959,56,Back,3970181961,140,11.5,3970181975,237,,3970181969,212,16.3,3970181965,141,70.8,3970604749,189,,3970181971,213,1.0,3970181957,124,,c3secspt4xvu1q4g6aonn7zyt,Fernando Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495906599,161,1,1,17,39,cobffe32r7g4skka9m19qib63,1,11.4,74.1,2023-01-08T13:20:15.665Z,2023-01-08T21:50:34Z,3970181997,141,93.0,3971255531,178,,3970605109,189,,3970182001,213,0.8,3970181995,140,22.6,3970181993,56,Back,3970181999,212,17.4,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495906617,162,1,1,17,41,cobffe32r7g4skka9m19qib63,1,26.5,92.7,2023-01-08T13:20:17.656Z,2023-01-08T21:50:44Z,3970182075,140,41.6,3970182073,56,Back,3970182079,212,16.2,3970182077,141,87.6,3970182081,213,6.1,3971255607,178,,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495906631,163,2,1,17,43,cobffe32r7g4skka9m19qib63,1,41.5,86.1,2023-01-08T13:20:18.882Z,2023-01-08T21:50:52Z,3970182151,56,Left,3970182357,7,d1d3v27d4r6vme6n2w5umaacp,3970182153,140,57.3,3971255711,178,,3970182155,141,95.8,,,,,,,,,,e6ok0deqkoe80184iu509gzu2,E. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495906651,144,55,1,17,43,63f5h8t5e9qm1fqmvfkb23ghh,1,47,27,2023-01-08T13:20:18.883Z,2023-01-08T21:50:52Z,,,,,,,,,,,,,,,,,,,,,,,,,6xulax65kp4aid70nk7g5jr2t,R. Le Normand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495906991,151,1,1,17,57,63f5h8t5e9qm1fqmvfkb23ghh,1,39,8.6,2023-01-08T13:20:32.993Z,2023-01-08T21:51:21Z,3970184153,140,31.5,3970184159,213,2.1,3970184155,141,28.0,3970242819,152,,3970184151,56,Back,3970242817,5,,3970184283,189,,3970184157,212,15.4,e35v2pspdgl7t769d57e67ob9,Elustondo,3971256059,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495906747,145,1,1,17,59,63f5h8t5e9qm1fqmvfkb23ghh,1,36,28.1,2023-01-08T13:20:34.765Z,2023-01-08T21:51:35Z,3970182815,141,69.7,3970182819,213,1.6,3970182813,140,34.2,3971256191,178,,3970182817,212,28.4,3970182867,189,,3970182811,56,Back,,,,48gjuou5eashpj8wbwd18iju1,Zubeldia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495906781,146,1,1,18,4,63f5h8t5e9qm1fqmvfkb23ghh,1,37.2,66.6,2023-01-08T13:20:39.735Z,2023-01-08T21:51:41Z,3970182995,141,36.4,3970182993,140,33.4,3970182999,213,4.5,3971256329,178,,3970182991,56,Back,3970182997,212,20.9,,,,,,,6xulax65kp4aid70nk7g5jr2t,R. Le Normand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495906799,147,1,1,18,7,63f5h8t5e9qm1fqmvfkb23ghh,0,43.2,34.8,2023-01-08T13:20:43.494Z,2023-01-08T21:51:51Z,3970183137,140,92.0,3970183145,1,,3970183143,213,0.7,3970183131,155,,3971256585,178,,3970183135,56,Left,3970183133,196,,3970183139,141,100.0,48gjuou5eashpj8wbwd18iju1,Zubeldia,3970183141,212,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495906801,148,5,1,18,13,63f5h8t5e9qm1fqmvfkb23ghh,0,92.2,101.5,2023-01-08T13:20:48.812Z,2023-01-08T21:51:57Z,3970183147,56,Left,3970183221,233,164,3970183149,347,,,,,,,,,,,,,,,,,48gjuou5eashpj8wbwd18iju1,Zubeldia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495906817,164,5,1,18,13,cobffe32r7g4skka9m19qib63,1,7.8,-1.5,2023-01-08T13:20:48.812Z,2023-01-08T21:51:57Z,3970183211,56,Back,3970183215,233,148,3970183213,347,,,,,,,,,,,,,,,,,d1d3v27d4r6vme6n2w5umaacp,L. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495906923,165,1,1,18,28,cobffe32r7g4skka9m19qib63,0,12.9,0,2023-01-08T13:21:04.242Z,2023-01-08T21:52:05Z,3970183757,141,6.1,3970183763,1,,3970183751,107,,3970183753,56,Back,3970183759,212,31.2,3970183761,213,0.2,3970183755,140,42.1,,,,9bbu1yne0l9j862yodiuldw4p,H. Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495906941,149,1,1,18,32,63f5h8t5e9qm1fqmvfkb23ghh,0,59.1,91.8,2023-01-08T13:21:07.819Z,2023-01-08T21:52:23Z,3970183855,56,Left,3970183861,212,12.3,3970183853,3,,3970183859,141,100.0,3971257023,178,,3970183863,213,0.5,3970183857,140,69.1,,,,48gjuou5eashpj8wbwd18iju1,Zubeldia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495906943,150,5,1,18,33,63f5h8t5e9qm1fqmvfkb23ghh,0,69.8,101.6,2023-01-08T13:21:08.908Z,2023-01-08T21:52:32Z,3970183865,56,Left,3970183975,233,166,3970183867,347,,,,,,,,,,,,,,,,,48gjuou5eashpj8wbwd18iju1,Zubeldia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495906957,166,5,1,18,33,cobffe32r7g4skka9m19qib63,1,30.2,-1.6,2023-01-08T13:21:08.908Z,2023-01-08T21:52:32Z,3970183949,56,Back,3970183951,347,,3970183971,233,150,,,,,,,,,,,,,,,,9bbu1yne0l9j862yodiuldw4p,H. Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495907041,167,1,1,18,48,cobffe32r7g4skka9m19qib63,1,37.8,0,2023-01-08T13:21:24.249Z,2023-01-08T21:52:38Z,3970184461,107,,3970184467,141,12.8,3970184463,56,Right,3970184469,212,19.3,3970184465,140,53.5,3970184471,213,0.5,,,,,,,9bbu1yne0l9j862yodiuldw4p,H. Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495907045,168,44,1,18,49,cobffe32r7g4skka9m19qib63,1,53,10.7,2023-01-08T13:21:25.471Z,2023-01-08T21:52:52Z,3970184549,233,152,3970184493,56,Right,3970184495,286,,,,,,,,,,,,,,,,,e6ok0deqkoe80184iu509gzu2,E. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495907053,152,44,1,18,49,63f5h8t5e9qm1fqmvfkb23ghh,0,47,89.3,2023-01-08T13:21:25.472Z,2023-01-08T21:52:52Z,3970184555,233,168,3970184517,285,,3970184515,56,Back,,,,,,,,,,,,,,,,6xulax65kp4aid70nk7g5jr2t,R. Le Normand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495907047,169,1,1,18,49,cobffe32r7g4skka9m19qib63,0,53.4,12.8,2023-01-08T13:21:25.491Z,2023-01-08T21:53:17Z,3970184505,141,12.2,3970184503,140,55.3,3970184509,213,6.1,3970184499,168,,3971257835,388,,3970184497,3,,3970184507,212,2.0,3970184501,56,Right,e6ok0deqkoe80184iu509gzu2,E. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495907059,153,61,1,18,49,63f5h8t5e9qm1fqmvfkb23ghh,1,47.4,91.4,2023-01-08T13:21:25.590Z,2023-01-08T21:53:24Z,3970184533,56,Back,3971257911,15,,3971257913,388,,,,,,,,,,,,,,,,,6xulax65kp4aid70nk7g5jr2t,R. Le Normand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495907067,154,49,1,18,50,63f5h8t5e9qm1fqmvfkb23ghh,1,55.2,96,2023-01-08T13:21:26.585Z,2023-01-08T21:53:40Z,,,,,,,,,,,,,,,,,,,,,,,,,5vhikvmcesruckmfcfmm0q8d1,Illarramendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495907075,155,1,1,18,51,63f5h8t5e9qm1fqmvfkb23ghh,1,55.2,96,2023-01-08T13:21:27.350Z,2023-01-08T21:53:51Z,3971258363,178,,3970184627,212,21.6,3970184621,56,Back,3970184629,213,3.6,3970184623,140,36.8,3970184625,141,81.8,,,,,,,5vhikvmcesruckmfcfmm0q8d1,Illarramendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495907085,156,1,1,18,52,63f5h8t5e9qm1fqmvfkb23ghh,1,36.8,79.8,2023-01-08T13:21:28.379Z,2023-01-08T21:54:00Z,3970184675,212,9.5,3970184673,141,77.3,3971258495,178,,3970184677,213,6.1,3970184669,56,Back,3970184671,140,45.7,,,,,,,48gjuou5eashpj8wbwd18iju1,Zubeldia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495907095,157,1,1,18,53,63f5h8t5e9qm1fqmvfkb23ghh,1,44.9,75.8,2023-01-08T13:21:29.128Z,2023-01-08T21:54:07Z,3970184731,212,14.0,3970184729,141,61.6,3970184725,56,Back,3971258629,178,,3970184733,213,3.9,3970184727,140,35.3,,,,,,,80aqmv4ht6rs1812qrr5j8kix,Martín Zubimendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495907127,158,1,1,18,59,63f5h8t5e9qm1fqmvfkb23ghh,1,29.9,49.9,2023-01-08T13:21:35.097Z,2023-01-08T21:54:21Z,3970184919,213,1.8,3970184913,140,28.7,3970184915,141,56.7,3971258787,178,,3970184911,56,Back,3970184917,212,4.8,,,,,,,e35v2pspdgl7t769d57e67ob9,Elustondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495907169,159,1,1,19,8,63f5h8t5e9qm1fqmvfkb23ghh,1,41.7,57.3,2023-01-08T13:21:43.930Z,2023-01-08T21:54:29Z,3970185157,140,37.5,3971258885,178,,3970185163,213,1.9,3970185155,56,Back,3970185161,212,13.3,3970185159,141,75.7,,,,,,,48gjuou5eashpj8wbwd18iju1,Zubeldia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495907195,160,1,1,19,10,63f5h8t5e9qm1fqmvfkb23ghh,1,37.4,75,2023-01-08T13:21:46.304Z,2023-01-08T21:54:34Z,3970185291,56,Back,3970185297,212,22.0,3971258931,178,,3970185295,141,42.7,3970185299,213,4.7,3970185293,140,37.4,,,,,,,6xulax65kp4aid70nk7g5jr2t,R. Le Normand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495907203,161,1,1,19,16,63f5h8t5e9qm1fqmvfkb23ghh,1,45.4,34,2023-01-08T13:21:52.085Z,2023-01-08T21:54:40Z,3970185347,140,62.9,3970185351,212,18.4,3971259027,178,,3970185353,213,0.0,3970185349,141,34.3,3970185345,56,Center,,,,,,,48gjuou5eashpj8wbwd18iju1,Zubeldia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495907215,162,1,1,19,17,63f5h8t5e9qm1fqmvfkb23ghh,0,62.8,34.3,2023-01-08T13:21:53.047Z,2023-01-08T21:54:49Z,3970185437,141,20.9,3970185431,168,,3971259093,178,,3970185435,140,79.6,3970185433,56,Right,3970185439,212,19.9,3970185441,213,5.8,,,,13ll29mtf7pxwz1yf0i40tsd1,David Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495907227,170,12,1,19,20,cobffe32r7g4skka9m19qib63,1,21.7,80.6,2023-01-08T13:21:55.973Z,2023-01-08T21:55:00Z,3971259207,178,,3970185501,212,15.3,3970185497,140,27.2,3970185525,167,,3970185499,141,100.0,3970185503,213,1.2,3970185495,56,Back,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495907239,163,5,1,19,21,63f5h8t5e9qm1fqmvfkb23ghh,1,72,-1.5,2023-01-08T13:21:57.298Z,2023-01-08T21:55:04Z,3970185563,233,171,3970185561,347,,3970185559,56,Right,,,,,,,,,,,,,,,,13ll29mtf7pxwz1yf0i40tsd1,David Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495907231,171,5,1,19,21,cobffe32r7g4skka9m19qib63,0,28,101.5,2023-01-08T13:21:57.298Z,2023-01-08T21:55:05Z,3970185515,56,Back,3970185517,347,,3970185567,233,163,,,,,,,,,,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495907299,164,1,1,19,33,63f5h8t5e9qm1fqmvfkb23ghh,1,71.5,0,2023-01-08T13:22:09.498Z,2023-01-08T21:55:12Z,3970186005,140,55.8,3970186003,56,Right,3970186009,212,17.8,3970186007,141,8.8,3970186011,213,2.8,3970186001,107,,,,,,,,e35v2pspdgl7t769d57e67ob9,Elustondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495907323,165,1,1,19,37,63f5h8t5e9qm1fqmvfkb23ghh,1,55.8,9.4,2023-01-08T13:22:13.071Z,2023-01-08T21:55:17Z,3971259499,178,,3970186141,140,46.1,3970186147,213,1.9,3970186139,56,Back,3970186143,141,49.3,3970186145,212,29.0,,,,,,,48gjuou5eashpj8wbwd18iju1,Zubeldia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495907337,166,1,1,19,42,63f5h8t5e9qm1fqmvfkb23ghh,1,55.9,63.9,2023-01-08T13:22:18.391Z,2023-01-08T21:55:22Z,3970186203,140,63.0,3970186209,213,5.9,3970186205,141,59.4,3970186207,212,8.1,3971259567,178,,3970186201,56,Center,,,,,,,6xulax65kp4aid70nk7g5jr2t,R. Le Normand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495907341,167,1,1,19,44,63f5h8t5e9qm1fqmvfkb23ghh,1,61.9,61.4,2023-01-08T13:22:20.132Z,2023-01-08T21:55:29Z,3970186235,212,8.5,3970186233,141,62.9,3970186231,140,53.9,3970186229,56,Center,3971259687,178,,3970186237,213,3.0,,,,,,,80aqmv4ht6rs1812qrr5j8kix,Martín Zubimendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495907359,168,1,1,19,45,63f5h8t5e9qm1fqmvfkb23ghh,1,54.1,58.1,2023-01-08T13:22:21.631Z,2023-01-08T21:55:36Z,3970186337,140,50.8,3970186343,213,4.5,3970186341,212,16.6,3970186335,56,Center,3970186339,141,34.2,3971259723,178,,,,,,,,6xulax65kp4aid70nk7g5jr2t,R. Le Normand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495907377,169,1,1,19,49,63f5h8t5e9qm1fqmvfkb23ghh,1,52.7,29.5,2023-01-08T13:22:24.733Z,2023-01-08T21:55:42Z,3970186435,141,9.7,3970186439,213,4.6,3970186433,140,51.7,3970186431,56,Right,3970186437,212,13.5,3971259803,178,,,,,,,,48gjuou5eashpj8wbwd18iju1,Zubeldia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495907411,170,1,1,19,51,63f5h8t5e9qm1fqmvfkb23ghh,1,51.7,9.7,2023-01-08T13:22:27.078Z,2023-01-08T21:55:47Z,3970186627,141,30.1,3971259859,178,,3970186625,140,43.7,3970186629,212,16.2,3970186623,56,Back,3970186631,213,2.1,,,,,,,e35v2pspdgl7t769d57e67ob9,Elustondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495907447,171,1,1,19,55,63f5h8t5e9qm1fqmvfkb23ghh,1,52.1,40.4,2023-01-08T13:22:31.383Z,2023-01-08T21:55:53Z,3970186781,140,46.9,3970186779,56,Back,3970186787,213,1.8,3971259939,178,,3970186783,141,71.5,3970186785,212,21.8,,,,,,,48gjuou5eashpj8wbwd18iju1,Zubeldia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495907459,172,1,1,20,0,63f5h8t5e9qm1fqmvfkb23ghh,1,48.6,68.4,2023-01-08T13:22:36.119Z,2023-01-08T21:55:59Z,3971259997,178,,3970186867,212,17.4,3970186861,56,Back,3970186869,213,4.6,3970186863,140,46.3,3970186865,141,43.0,,,,,,,6xulax65kp4aid70nk7g5jr2t,R. Le Normand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495907465,173,1,1,20,4,63f5h8t5e9qm1fqmvfkb23ghh,1,55.4,31.8,2023-01-08T13:22:40.512Z,2023-01-08T21:56:08Z,3970186911,213,6.2,3970186907,141,30.4,3971260129,178,,3970186905,140,63.2,3970186909,212,8.2,3970186903,56,Center,,,,,,,48gjuou5eashpj8wbwd18iju1,Zubeldia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495907469,174,1,1,20,5,63f5h8t5e9qm1fqmvfkb23ghh,1,63.2,30.4,2023-01-08T13:22:41.223Z,2023-01-08T21:56:16Z,3970186945,140,60.4,3970186949,212,5.9,3970186943,56,Center,3970186951,213,2.1,3970186947,141,38.0,3971260265,178,,,,,,,,atigcsq78g14w82lwvay26aj9,Mikel Merino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495907479,175,1,1,20,7,63f5h8t5e9qm1fqmvfkb23ghh,1,59.9,37.7,2023-01-08T13:22:43.271Z,2023-01-08T21:56:26Z,3970187045,140,53.6,3970187043,56,Center,3970187049,212,16.7,3970187051,213,2.0,3970187047,141,60.3,3971260353,178,,,,,,,,80aqmv4ht6rs1812qrr5j8kix,Martín Zubimendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495907487,176,1,1,20,12,63f5h8t5e9qm1fqmvfkb23ghh,1,65.8,64.8,2023-01-08T13:22:48.203Z,2023-01-08T21:56:36Z,3970187107,140,72.4,3970187111,212,7.3,3970187113,213,0.3,3970187105,56,Center,3970187109,141,68.4,3971260405,178,,,,,,,,6xulax65kp4aid70nk7g5jr2t,R. Le Normand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495907511,177,1,1,20,14,63f5h8t5e9qm1fqmvfkb23ghh,1,73.3,70.2,2023-01-08T13:22:50.028Z,2023-01-08T21:56:45Z,3971260431,178,,3970187233,141,83.2,3970187239,213,0.3,3970187229,140,96.8,3970187237,212,26.2,3970187225,56,Left,,,,,,,5vhikvmcesruckmfcfmm0q8d1,Illarramendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495907527,178,1,1,20,17,63f5h8t5e9qm1fqmvfkb23ghh,0,97.8,82.9,2023-01-08T13:22:52.775Z,2023-01-08T21:56:49Z,3970614251,72,,3970187343,141,38.6,3970187345,212,30.3,3970187337,155,,3971260487,178,,3970187339,56,Center,3970187335,2,,3970187347,213,4.8,dkt9892ixwnz1bkmgileo71sl,Diego Rico,3970187341,140,100.0,3970614249,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495907549,172,5,1,20,18,cobffe32r7g4skka9m19qib63,1,-1,57.2,2023-01-08T13:22:54.699Z,2023-01-08T21:56:56Z,3970187473,233,179,3970187469,56,Back,3970187471,346,,,,,,,,,,,,,,,,,9bbu1yne0l9j862yodiuldw4p,H. Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495907531,179,5,1,20,18,63f5h8t5e9qm1fqmvfkb23ghh,0,101,42.8,2023-01-08T13:22:54.699Z,2023-01-08T21:56:56Z,3970187477,233,172,3970187353,56,Center,3970187355,346,,,,,,,,,,,,,,,,,dkt9892ixwnz1bkmgileo71sl,Diego Rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495907649,173,1,1,20,46,cobffe32r7g4skka9m19qib63,1,3.7,47.6,2023-01-08T13:23:21.896Z,2023-01-08T21:57:01Z,3970188077,140,4.9,3970188083,213,1.4,3970188073,124,,3970188079,141,60.0,3970188075,56,Back,3970188081,212,8.5,3970188087,237,,,,,c3secspt4xvu1q4g6aonn7zyt,Fernando Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495907677,174,1,1,20,48,cobffe32r7g4skka9m19qib63,1,6.8,64.6,2023-01-08T13:23:23.821Z,2023-01-08T21:57:09Z,3971260585,178,,3970188207,56,Back,3970188211,141,95.3,3970188209,140,16.2,3970188213,212,23.1,3970188215,213,1.1,,,,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495907699,175,1,1,20,52,cobffe32r7g4skka9m19qib63,0,20.8,96.8,2023-01-08T13:23:28.176Z,2023-01-08T21:57:14Z,3970188315,213,6.0,3970188313,212,55.8,3971260623,178,,3970188305,155,,3970188309,140,71.7,3970188317,1,,3970188311,141,73.2,3970188307,56,Center,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495907707,180,1,1,20,55,63f5h8t5e9qm1fqmvfkb23ghh,1,30.5,28.2,2023-01-08T13:23:31.477Z,2023-01-08T21:57:29Z,3970188365,141,29.1,3970188369,213,0.1,3970188363,140,38.4,3971260687,388,,3970188367,212,8.3,3970188361,56,Back,3970615599,3,,,,,48gjuou5eashpj8wbwd18iju1,Zubeldia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495907725,181,1,1,20,57,63f5h8t5e9qm1fqmvfkb23ghh,1,38.3,29.1,2023-01-08T13:23:33.296Z,2023-01-08T21:57:44Z,3970188467,213,0.8,3970188459,56,Back,3970188461,140,45.8,3970188455,3,,3970188463,141,41.2,3971260769,388,,3970188465,212,11.4,3970188457,168,,80aqmv4ht6rs1812qrr5j8kix,Martín Zubimendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
