id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/18/value,qualifier/17/value,assist
2533255723,468,8,2,51,3,2l0ldgiwsgb8d6y3z0sfgjzyj,1,46.9,5,2023-04-14T20:09:54.658Z,2023-04-15T09:55:28Z,4188337783,56,Back,4189349993,178,,4189238573,383,,,,,,,,,,,,,,,,,94jrxsnf1ta2u65ommyge7bo5,Aridane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533255735,469,49,2,51,4,2l0ldgiwsgb8d6y3z0sfgjzyj,1,51.9,4,2023-04-14T20:09:55.713Z,2023-04-15T09:55:32Z,,,,,,,,,,,,,,,,,,,,,,,,,94jrxsnf1ta2u65ommyge7bo5,Aridane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533255763,470,1,2,51,6,2l0ldgiwsgb8d6y3z0sfgjzyj,1,53.8,4.2,2023-04-14T20:09:56.988Z,2023-04-15T09:55:37Z,4188338017,213,2.3,4188338009,56,Back,4188338013,141,15.7,4188338015,212,10.1,4188338011,140,47.7,4189350115,178,,,,,,,,94jrxsnf1ta2u65ommyge7bo5,Aridane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533255791,471,1,2,51,8,2l0ldgiwsgb8d6y3z0sfgjzyj,1,46.7,18.6,2023-04-14T20:09:58.879Z,2023-04-15T09:55:40Z,4188338141,140,42.3,4188338139,56,Back,4189350155,178,,4188338147,213,2.0,4188338145,212,11.8,4188338143,141,34.5,,,,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533255833,472,1,2,51,10,2l0ldgiwsgb8d6y3z0sfgjzyj,1,44.9,44,2023-04-14T20:10:01.495Z,2023-04-15T09:55:42Z,4188338369,212,20.2,4188338367,141,73.6,4189350217,178,,4188338363,56,Back,4188338365,140,43.2,4188338371,213,1.7,,,,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533255869,473,1,2,51,14,2l0ldgiwsgb8d6y3z0sfgjzyj,1,51.4,73.6,2023-04-14T20:10:05.152Z,2023-04-15T09:55:44Z,4188338577,141,58.1,4188338581,213,5.7,4188338575,140,66.4,4188338573,56,Center,4189350267,178,,4188338579,212,19.0,,,,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533255881,474,1,2,51,17,2l0ldgiwsgb8d6y3z0sfgjzyj,0,56.4,50.6,2023-04-14T20:10:08.401Z,2023-04-15T09:55:47Z,4188338647,213,4.7,4189350307,178,,4188338633,56,Center,4188338639,140,57.0,4188338643,141,23.9,4188338645,212,18.2,,,,,,,eqw6fu3no9qxejk17tqgeey5m,Pablo Ibáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533255899,491,49,2,51,18,3budh3j9xivsid3ptm8ptpy4k,1,43.3,76.9,2023-04-14T20:10:09.544Z,2023-04-15T09:55:52Z,,,,,,,,,,,,,,,,,,,,,,,,,8eh38t4oyyt728co362f6uqqd,Álvaro García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533255943,492,1,2,51,21,3budh3j9xivsid3ptm8ptpy4k,1,66.4,65.3,2023-04-14T20:10:12.623Z,2023-04-15T09:55:55Z,4188338997,141,72.8,4188338993,56,Center,4188338995,140,74.8,4189350377,178,,4188338999,212,10.2,4188339001,213,0.5,,,,,,,8eh38t4oyyt728co362f6uqqd,Álvaro García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533255955,493,1,2,51,26,3budh3j9xivsid3ptm8ptpy4k,0,78.5,47.4,2023-04-14T20:10:17.413Z,2023-04-15T09:56:20Z,4188339071,56,Center,4188339079,213,0.9,4188339073,140,83.6,4188339075,141,57.3,4188339077,212,8.6,4189350749,178,,,,,,,,1bdnkqbxm2u5ror7ipig5m73e,Sergio Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533255985,475,49,2,51,27,2l0ldgiwsgb8d6y3z0sfgjzyj,1,16.1,43.5,2023-04-14T20:10:18.421Z,2023-04-15T09:56:23Z,,,,,,,,,,,,,,,,,,,,,,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533256031,476,1,2,51,30,2l0ldgiwsgb8d6y3z0sfgjzyj,0,33.3,34.5,2023-04-14T20:10:21.772Z,2023-04-15T09:56:26Z,4188339427,141,0.0,4188339425,140,70.7,4188339433,1,,4188339423,56,Right,4189350847,178,,4188339429,212,46.4,4188339421,155,,4188339431,213,5.7,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533256041,477,5,2,51,33,2l0ldgiwsgb8d6y3z0sfgjzyj,0,70,-1.4,2023-04-14T20:10:24.460Z,2023-04-15T09:56:29Z,4188339679,233,494,4188339473,347,,4188339471,56,Right,,,,,,,,,,,,,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533256083,494,5,2,51,33,3budh3j9xivsid3ptm8ptpy4k,1,30,101.4,2023-04-14T20:10:24.460Z,2023-04-15T09:56:29Z,4188339643,56,Back,4188339645,347,,4188339653,233,477,,,,,,,,,,,,,,,,1bdnkqbxm2u5ror7ipig5m73e,Sergio Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533256265,495,1,2,51,56,3budh3j9xivsid3ptm8ptpy4k,1,34,100,2023-04-14T20:10:46.813Z,2023-04-15T09:56:32Z,4188340809,212,19.8,4188340801,107,,4188340805,140,41.9,4188340803,56,Back,4188340807,141,75.6,4188340811,213,5.1,,,,,,,8eh38t4oyyt728co362f6uqqd,Álvaro García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533256353,496,1,2,51,57,3budh3j9xivsid3ptm8ptpy4k,0,43.9,73.2,2023-04-14T20:10:48.266Z,2023-04-15T09:56:36Z,4188341281,140,39.0,4188341283,141,66.3,4188341285,212,7.0,4188341279,56,Back,4188341277,3,,4188341287,213,3.9,4189350995,178,,,,,1bdnkqbxm2u5ror7ipig5m73e,Sergio Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533469473,1249,67,2,51,58,2l0ldgiwsgb8d6y3z0sfgjzyj,1,63.5,32.9,2023-04-14T20:10:49.290Z,2023-04-15T11:06:54Z,4189460835,233,1184,,,,,,,,,,,,,,,,,,,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533469463,1184,67,2,51,58,3budh3j9xivsid3ptm8ptpy4k,0,36.5,67.1,2023-04-14T20:10:49.291Z,2023-04-15T10:53:43Z,4189460851,233,1249,,,,,,,,,,,,,,,,,,,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533256287,478,8,2,51,58,2l0ldgiwsgb8d6y3z0sfgjzyj,1,62,33.4,2023-04-14T20:10:49.305Z,2023-04-15T11:06:54Z,4188340933,56,Center,4189239787,383,,4189351071,178,,,,,,,,,,,,,,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533256301,479,49,2,51,59,2l0ldgiwsgb8d6y3z0sfgjzyj,1,61.3,30.3,2023-04-14T20:10:50.255Z,2023-04-15T10:54:09Z,,,,,,,,,,,,,,,,,,,,,,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533256323,480,1,2,52,0,2l0ldgiwsgb8d6y3z0sfgjzyj,1,67,36.7,2023-04-14T20:10:51.614Z,2023-04-15T09:56:52Z,4189351235,178,,4188341105,56,Center,4188341109,141,21.6,4188341107,140,69.1,4188341111,212,10.5,4188341113,213,4.9,,,,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533256347,481,1,2,52,2,2l0ldgiwsgb8d6y3z0sfgjzyj,1,71.3,17.7,2023-04-14T20:10:53.512Z,2023-04-15T09:56:59Z,4188341247,140,86.1,4188341251,212,18.6,4188341245,56,Right,4188341253,213,5.7,4189351329,178,,4188341249,141,2.8,,,,,,,eqw6fu3no9qxejk17tqgeey5m,Pablo Ibáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533256351,482,3,2,52,5,2l0ldgiwsgb8d6y3z0sfgjzyj,0,88.6,3.6,2023-04-14T20:10:56.127Z,2023-04-15T09:57:04Z,4189351393,178,,4188341657,233,497,4188341273,286,,4189239989,464,,4188341271,56,Right,,,,,,,,,,2zcha0sd7axiu2s2c0bccz2s5,Kike Barja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533256413,497,7,2,52,5,3budh3j9xivsid3ptm8ptpy4k,1,11.4,96.4,2023-04-14T20:10:56.235Z,2023-04-15T09:57:07Z,4189240095,383,,4188341611,167,,4188341613,56,Back,4188341615,285,,4188341639,233,482,4189351415,178,,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533256501,483,5,2,52,6,2l0ldgiwsgb8d6y3z0sfgjzyj,1,85.5,-1.2,2023-04-14T20:10:56.963Z,2023-04-15T09:57:10Z,4188342059,56,Right,4188342061,347,,4188342067,233,498,,,,,,,,,,,,,,,,2zcha0sd7axiu2s2c0bccz2s5,Kike Barja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533256415,498,5,2,52,6,3budh3j9xivsid3ptm8ptpy4k,0,14.5,101.2,2023-04-14T20:10:56.963Z,2023-04-15T09:57:10Z,4188342099,233,483,4188341621,56,Back,4188341623,347,,,,,,,,,,,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533256519,484,1,2,52,19,2l0ldgiwsgb8d6y3z0sfgjzyj,1,84.5,0,2023-04-14T20:11:10.106Z,2023-04-15T09:57:16Z,4188342131,140,86.2,4188342129,56,Center,4188342135,212,16.2,4188342133,141,21.9,4188342137,213,1.5,4188342127,107,,,,,,,,akjusy9dt1qd2fjhttviek6ol,Nacho Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533256529,485,1,2,52,20,2l0ldgiwsgb8d6y3z0sfgjzyj,1,86.3,21.3,2023-04-14T20:11:11.386Z,2023-04-15T12:46:03Z,4188342191,141,36.9,4188342185,168,,4188342187,56,Center,4189351547,178,,4188342189,140,86.6,4188342195,213,1.5,4188342193,212,10.6,4189240473,154,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,4188343681,210,,,,15,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2533256559,486,3,2,52,22,2l0ldgiwsgb8d6y3z0sfgjzyj,1,79.3,42.3,2023-04-14T20:11:13.478Z,2023-04-15T09:57:30Z,4188342405,233,499,4188342349,286,,4188342347,56,Center,4189351729,178,,4189240291,464,,,,,,,,,,,4l2rgx65vzgrrxorbc1edq8yd,Kike García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533256563,499,45,2,52,22,3budh3j9xivsid3ptm8ptpy4k,0,20.7,57.7,2023-04-14T20:11:13.478Z,2023-04-15T09:57:30Z,4188342365,56,Back,4188342369,285,,4188342419,233,486,,,,,,,,,,,,,,,,676ehh6cwla4o9igey7qr1uqd,Ó. Trejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533256567,487,15,2,52,25,2l0ldgiwsgb8d6y3z0sfgjzyj,1,79.2,54,2023-04-14T20:11:16.199Z,2023-04-15T12:46:04Z,4189351797,178,,4188343723,146,80.7,4188343717,102,54.1,4189240475,154,,4188343713,55,485,4188343725,147,53.6,4189240551,76,,4188343359,233,500,4l2rgx65vzgrrxorbc1edq8yd,Kike García,4188343727,230,4188343729,231,51.6,99.3,4188343721,215,,4188342397,56,4188342395,18,,,4188343719,103,5.6,4188343711,29,4188343295,72,,4188343301,82,Center,4188342393,22,,,,,,,
2533256587,500,10,2,52,25,3budh3j9xivsid3ptm8ptpy4k,1,19.5,46,2023-04-14T20:11:16.248Z,2023-04-15T09:57:36Z,4188342517,56,Back,4188343371,233,487,4188342515,94,,4189351837,178,,,,,,,,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533256607,488,1,2,52,28,2l0ldgiwsgb8d6y3z0sfgjzyj,1,69.6,70.9,2023-04-14T20:11:19.533Z,2023-04-15T09:57:42Z,4188342629,213,1.1,4188342621,56,Left,4188342627,212,15.4,4189351879,178,,4188342623,140,76.3,4188342625,141,91.1,,,,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533256655,489,1,2,52,29,2l0ldgiwsgb8d6y3z0sfgjzyj,1,73.9,91.9,2023-04-14T20:11:20.748Z,2023-04-15T09:57:47Z,4188342899,213,5.2,4188342891,140,78.9,4188342893,141,76.9,4188342889,56,Center,4189351993,178,,4188342897,212,11.5,,,,,,,96cbv23es0gucmd2v0qvk3iwa,A. Ezzalzouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533256661,490,1,2,52,34,2l0ldgiwsgb8d6y3z0sfgjzyj,0,96.3,79.3,2023-04-14T20:11:24.934Z,2023-04-15T09:59:12Z,4188343203,233,501,4188342929,213,4.5,4188342919,56,Center,4188343207,286,,4188343201,236,,4188342925,141,74.8,4188342923,140,95.6,4188342927,212,3.1,d34tmogp5h4rwuo3pcxtwp0fe,Manu Sánchez,4189353417,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533256701,501,74,2,52,34,3budh3j9xivsid3ptm8ptpy4k,1,3.6,24.6,2023-04-14T20:11:25.053Z,2023-04-15T09:59:14Z,4188343111,285,,4188343221,233,490,4188343109,56,Back,4189353485,178,,,,,,,,,,,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533256681,491,6,2,52,36,2l0ldgiwsgb8d6y3z0sfgjzyj,1,93.4,75.5,2023-04-14T20:11:27.149Z,2023-04-15T09:59:17Z,4188343017,73,,4188343331,233,502,4188343015,56,Center,,,,,,,,,,,,,,,,d34tmogp5h4rwuo3pcxtwp0fe,Manu Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533256719,502,6,2,52,36,3budh3j9xivsid3ptm8ptpy4k,0,6.6,24.5,2023-04-14T20:11:27.149Z,2023-04-15T09:59:16Z,4188343251,73,,4188343249,56,Back,4188343337,233,491,,,,,,,,,,,,,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533257027,492,1,2,52,56,2l0ldgiwsgb8d6y3z0sfgjzyj,1,99.6,99.5,2023-04-14T20:11:47.687Z,2023-04-15T09:59:33Z,4188344785,212,28.2,4188344787,213,4.5,4189353561,178,,4188346103,210,13,4188344777,223,,4188344779,56,Center,4188344783,141,58.8,4188344771,2,,96cbv23es0gucmd2v0qvk3iwa,A. Ezzalzouli,4188346105,154,4188344773,6,,,4189240813,20,,4188344781,140,,,,1,,,,,,,,,,,94.6,,,,,,,,,
2533257033,493,13,2,52,58,2l0ldgiwsgb8d6y3z0sfgjzyj,1,94.9,59,2023-04-14T20:11:48.813Z,2023-04-15T09:59:34Z,4188346131,29,,4188346129,83,,4188346139,102,57.8,4188345657,25,,4188346145,328,,4188344811,56,Center,4188346133,154,,4188346147,230,99.3,6dx2fxufm98xtdobuwppis34l,David García,4189353873,388,4188346149,231,52.7,,4188346141,103,18.1,4189240977,61,4188346143,108,,,4188346135,55,492,4188345659,20,,,,,,,,,,,,,,,
2533257039,494,5,2,52,58,2l0ldgiwsgb8d6y3z0sfgjzyj,0,101.9,59.2,2023-04-14T20:11:49.517Z,2023-04-15T09:59:36Z,4188344859,233,503,4188344833,56,Center,4188344835,346,,,,,,,,,,,,,,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533257019,503,5,2,52,58,3budh3j9xivsid3ptm8ptpy4k,1,-1.9,40.8,2023-04-14T20:11:49.517Z,2023-04-15T09:59:36Z,4188344733,56,Back,4188344851,233,494,4188344735,346,,,,,,,,,,,,,,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533257445,504,1,2,53,26,3budh3j9xivsid3ptm8ptpy4k,0,4.8,46.4,2023-04-14T20:12:17.343Z,2023-04-15T09:59:47Z,4188346945,124,,4188346959,74,,4188346947,56,Right,4188346951,141,0.0,4188346949,140,67.8,4188346957,1,,4188346953,212,73.8,4188346955,213,5.8,5dfvefxvwj8kixbajluw25mtx,S. Dimitrievski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533257561,495,5,2,53,31,2l0ldgiwsgb8d6y3z0sfgjzyj,1,29.4,101.8,2023-04-14T20:12:21.927Z,2023-04-15T09:59:51Z,4188347595,56,Back,4188347597,347,,4188347627,233,505,,,,,,,,,,,,,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533257451,505,5,2,53,31,3budh3j9xivsid3ptm8ptpy4k,0,70.6,-1.8,2023-04-14T20:12:21.927Z,2023-04-15T09:59:51Z,4188346989,347,,4188347651,233,495,4188346987,56,Right,,,,,,,,,,,,,,,,5dfvefxvwj8kixbajluw25mtx,S. Dimitrievski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533257599,496,1,2,53,38,2l0ldgiwsgb8d6y3z0sfgjzyj,1,31.5,100,2023-04-14T20:12:29.508Z,2023-04-15T09:59:56Z,4188347763,56,Left,4188347765,140,54.4,4188347771,213,6.1,4188347767,141,93.8,4188347769,212,24.6,4188347773,1,,4188347761,107,,,,,d34tmogp5h4rwuo3pcxtwp0fe,Manu Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533257611,497,1,2,53,41,2l0ldgiwsgb8d6y3z0sfgjzyj,0,51.6,96,2023-04-14T20:12:32.125Z,2023-04-15T10:01:03Z,4188347829,140,50.7,4189356943,178,,4188347831,141,94.0,4188347871,233,506,4188347833,212,1.7,4188347875,286,,4188347869,236,,4188347827,56,Left,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,4188347837,213,,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533257605,506,74,2,53,41,3budh3j9xivsid3ptm8ptpy4k,1,49.1,5.8,2023-04-14T20:12:32.249Z,2023-04-15T10:01:05Z,4189356985,178,,4188347901,233,497,4188347793,56,Back,4188347797,285,,,,,,,,,,,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533257625,507,49,2,53,41,3budh3j9xivsid3ptm8ptpy4k,1,51.9,6.2,2023-04-14T20:12:32.395Z,2023-04-15T10:01:10Z,,,,,,,,,,,,,,,,,,,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533257643,508,1,2,53,42,3budh3j9xivsid3ptm8ptpy4k,1,57.5,8,2023-04-14T20:12:33.632Z,2023-04-15T10:01:14Z,4188348001,56,Right,4188348009,213,0.2,4188348007,212,7.3,4189357333,178,,4188348003,140,64.3,4188348005,141,10.3,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533257651,509,1,2,53,44,3budh3j9xivsid3ptm8ptpy4k,1,64.5,10.6,2023-04-14T20:12:35.156Z,2023-04-15T10:01:50Z,4188348049,212,5.5,4188348043,56,Right,4188348045,140,62.5,4189358229,178,,4188348047,141,18.0,4188348051,213,2.0,,,,,,,676ehh6cwla4o9igey7qr1uqd,Ó. Trejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533257681,510,1,2,53,45,3budh3j9xivsid3ptm8ptpy4k,1,65,20.7,2023-04-14T20:12:36.296Z,2023-04-15T10:03:51Z,4189358595,178,,4188348211,141,36.3,4188348207,56,Center,4188349039,210,15,4188348209,140,73.8,4188348215,213,0.9,4188348213,212,14.1,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2533257691,498,45,2,53,47,2l0ldgiwsgb8d6y3z0sfgjzyj,0,27.4,49.8,2023-04-14T20:12:38.420Z,2023-04-15T10:03:37Z,4188348263,56,Back,4188348265,285,,4188348475,233,511,,,,,,,,,,,,,,,,94jrxsnf1ta2u65ommyge7bo5,Aridane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533257717,511,3,2,53,47,3budh3j9xivsid3ptm8ptpy4k,1,72.6,50.2,2023-04-14T20:12:38.420Z,2023-04-15T10:03:37Z,4189361687,178,,4189241399,464,,4188348435,233,498,4188348401,56,Center,4188348403,286,,,,,,,,,,,1bdnkqbxm2u5ror7ipig5m73e,Sergio Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533257719,512,15,2,53,51,3budh3j9xivsid3ptm8ptpy4k,1,77.6,48.9,2023-04-14T20:12:42.455Z,2023-04-15T10:03:52Z,4188349069,102,45.5,4188349071,103,11.1,4188348409,18,,4188349079,230,95.5,4188348561,82,,4188348411,56,Center,4188349081,231,50.4,4188349073,215,,1bdnkqbxm2u5ror7ipig5m73e,Sergio Camello,4189362141,178,4188349063,29,,,4188349075,146,84.0,4188349077,147,4188348407,22,,,4188349065,55,510,4189241567,80,4188348555,20,,4188349131,233,49.5,,,,,,499,,,
2533257747,499,10,2,53,51,2l0ldgiwsgb8d6y3z0sfgjzyj,1,14.8,52.8,2023-04-14T20:12:42.620Z,2023-04-15T10:03:58Z,4188348619,94,,4189362347,178,,4188348621,56,Back,4188348653,233,512,,,,,,,,,,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533257773,500,52,2,53,53,2l0ldgiwsgb8d6y3z0sfgjzyj,1,5.8,52,2023-04-14T20:12:44.285Z,2023-04-15T10:04:04Z,4189362503,388,,4189241717,378,,,,,,,,,,,,,,,,,,,,15no5m0njma23gf0ygu9agt05,Aitor Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533257901,501,1,2,54,3,2l0ldgiwsgb8d6y3z0sfgjzyj,0,16.4,47,2023-04-14T20:12:53.965Z,2023-04-15T10:04:10Z,4188349411,1,,4188349407,212,46.5,4188349403,140,59.0,4188349405,141,28.1,4188349399,199,,4188349401,56,Center,4188349409,213,6.0,,,,15no5m0njma23gf0ygu9agt05,Aitor Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533257905,513,49,2,54,5,3budh3j9xivsid3ptm8ptpy4k,1,41.1,67.8,2023-04-14T20:12:55.912Z,2023-04-15T10:04:15Z,,,,,,,,,,,,,,,,,,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533257941,514,1,2,54,5,3budh3j9xivsid3ptm8ptpy4k,0,41.1,67.8,2023-04-14T20:12:56.001Z,2023-04-15T10:04:34Z,4188349643,56,Center,4188349645,140,62.3,4189363539,178,,4188349647,141,65.2,4188349651,213,6.2,4188349641,157,,4188349649,212,22.3,4188349653,1,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533257939,502,49,2,54,8,2l0ldgiwsgb8d6y3z0sfgjzyj,1,36.9,35.5,2023-04-14T20:12:59.082Z,2023-04-15T10:04:39Z,,,,,,,,,,,,,,,,,,,,,,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533257999,503,1,2,54,8,2l0ldgiwsgb8d6y3z0sfgjzyj,1,35.8,33.6,2023-04-14T20:12:59.141Z,2023-04-15T10:04:42Z,4188350059,141,6.0,4188350051,56,Back,4188350067,213,3.8,4188350055,140,13.4,4188350063,212,30.1,4189363875,178,,,,,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533258033,504,1,2,54,13,2l0ldgiwsgb8d6y3z0sfgjzyj,1,12.2,14.6,2023-04-14T20:13:04.121Z,2023-04-15T10:04:52Z,4188350235,213,2.2,4188350233,212,14.8,4189364161,178,,4188350227,56,Back,4188350229,140,4.1,4188350231,141,32.5,,,,,,,akjusy9dt1qd2fjhttviek6ol,Nacho Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533258061,505,1,2,54,14,2l0ldgiwsgb8d6y3z0sfgjzyj,0,4.3,32.6,2023-04-14T20:13:05.689Z,2023-04-15T10:04:59Z,4188350409,141,28.1,4188350413,213,6.2,4188350415,1,,4188350405,56,Center,4189364489,178,,4188350403,155,,4188350407,140,55.6,4188350411,212,54.0,15no5m0njma23gf0ygu9agt05,Aitor Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533258059,515,44,2,54,17,3budh3j9xivsid3ptm8ptpy4k,1,45.2,73.4,2023-04-14T20:13:08.311Z,2023-04-15T11:06:55Z,4188350395,56,Back,4188350493,233,506,4188350397,285,,,,,,,,,,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
