id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/8/value,qualifier/15/value,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2539171835,16,1,1,1,36,7h7eg7q7dbwvzww78h9d5eh0h,1,31.2,46.7,2023-04-25T17:33:16.912Z,2023-04-25T21:33:51Z,4219778801,155,,4219778809,212,56.5,4219778811,213,5.7,4219778807,141,4.3,4219778813,1,,4219778803,56,Right,4219778805,140,77.5,,,,8xd59g0c36012q6mg5f2fl239,Juanpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171839,17,1,1,1,42,7h7eg7q7dbwvzww78h9d5eh0h,0,74.6,23.5,2023-04-25T17:33:22.784Z,2023-04-25T21:33:57Z,4219778849,141,38.0,4219778853,213,1.0,4219778851,212,11.4,4219778843,155,,4219778845,56,Center,4219778847,140,80.1,,,,,,,ay89se5rytzay8md0yeadykq2,Yan Couto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171845,22,1,1,1,43,3kq9cckrnlogidldtdie2fkbl,1,22.3,63.4,2023-04-25T17:33:23.372Z,2023-04-25T21:34:02Z,4219778891,212,7.6,4219778889,141,64.9,4219778887,140,29.5,4219778883,3,,4219778893,213,0.1,4219778885,56,Back,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171849,23,49,1,1,44,3kq9cckrnlogidldtdie2fkbl,1,29.5,64.9,2023-04-25T17:33:24.204Z,2023-04-25T21:34:03Z,,,,,,,,,,,,,,,,,,,,,,,,,cdcbi6xmy0uts703489e0acb9,T. Kroos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171859,24,1,1,1,44,3kq9cckrnlogidldtdie2fkbl,1,27.9,66,2023-04-25T17:33:24.332Z,2023-04-25T21:34:07Z,4219778945,212,4.0,4219778939,56,Back,4219778947,213,2.5,4219778941,140,24.8,4219778943,141,69.5,,,,,,,,,,cdcbi6xmy0uts703489e0acb9,T. Kroos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171863,25,61,1,1,44,3kq9cckrnlogidldtdie2fkbl,0,27,69.9,2023-04-25T17:33:24.964Z,2023-04-25T21:34:45Z,4219778953,56,Back,,,,,,,,,,,,,,,,,,,,,,7o4nc6jwsi3quvnwinstqwyj9,Nacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171861,18,49,1,1,45,7h7eg7q7dbwvzww78h9d5eh0h,1,70.7,27.4,2023-04-25T17:33:25.112Z,2023-04-25T21:34:32Z,,,,,,,,,,,,,,,,,,,,,,,,,ay89se5rytzay8md0yeadykq2,Yan Couto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171957,19,1,1,1,46,7h7eg7q7dbwvzww78h9d5eh0h,1,72.5,28.5,2023-04-25T17:33:26.416Z,2023-04-25T21:35:07Z,4219779529,140,74.1,4219779535,213,4.9,4219779985,210,15,4219779533,212,7.5,4219779527,56,Right,4219779531,141,17.8,,,,,,,ay89se5rytzay8md0yeadykq2,Yan Couto,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171961,20,15,1,1,49,7h7eg7q7dbwvzww78h9d5eh0h,1,82.2,29.7,2023-04-25T17:33:29.488Z,2023-04-25T21:35:07Z,4219779673,82,,4219779729,103,19,4219779563,18,,4219779725,78,,4219779735,147,31.0,4219782597,233,26,4219779739,231,47.1,4219779669,72,,3auwtiburdxrp2i5me2d97f11,V. Tsygankov,,4219779561,22,4219779565,56,Center,4219780007,29,4219779737,230,4219779727,102,49.0,4219779733,146,4219780011,55,19,4219780021,215,,,,,,,,,,98.5,83.4,,,,,,,
2539171887,26,10,1,1,49,3kq9cckrnlogidldtdie2fkbl,1,17.6,73,2023-04-25T17:33:29.588Z,2023-04-25T21:35:08Z,4219782493,94,,4219779089,56,Back,4219782567,233,20,,,,,,,,,,,,,,,,cdcbi6xmy0uts703489e0acb9,T. Kroos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171889,27,52,1,1,51,3kq9cckrnlogidldtdie2fkbl,1,4.3,48,2023-04-25T17:33:31.229Z,2023-04-25T21:35:14Z,4220255607,378,,,,,,,,,,,,,,,,,,,,,,,38bp85766w04a0nuulq5fiig9,A. Lunin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171995,28,1,1,2,8,3kq9cckrnlogidldtdie2fkbl,1,12.2,46.1,2023-04-25T17:33:49.045Z,2023-04-25T21:35:26Z,4219779755,140,25.3,4219779753,56,Back,4219780189,189,,4219779761,213,5.2,4219779757,141,8.3,4219779759,212,29.2,4219779751,123,,,,,38bp85766w04a0nuulq5fiig9,A. Lunin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539172011,29,1,1,2,11,3kq9cckrnlogidldtdie2fkbl,1,29.2,5.6,2023-04-25T17:33:51.693Z,2023-04-25T21:35:42Z,4219779877,141,18.2,4219779881,213,1.7,4220255959,189,,4219779879,212,8.6,4219779875,140,28.1,4219779873,56,Back,,,,,,,127eg3g8ig8j7obxtyc2tl8t1,Marco Asensio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539172017,30,1,1,2,12,3kq9cckrnlogidldtdie2fkbl,1,27.2,18.2,2023-04-25T17:33:52.252Z,2023-04-25T21:35:36Z,4219779919,212,7.6,4219779913,56,Back,4219779921,213,4.4,4219779915,140,24.8,4219779917,141,7.7,,,,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539172023,31,1,1,2,14,3kq9cckrnlogidldtdie2fkbl,1,24.3,11.7,2023-04-25T17:33:54.340Z,2023-04-25T21:35:46Z,4219779959,212,22.2,4219779961,213,1.0,4219779957,141,39.4,4219779953,56,Back,4219779955,140,35.4,,,,,,,,,,127eg3g8ig8j7obxtyc2tl8t1,Marco Asensio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539172055,32,1,1,2,18,3kq9cckrnlogidldtdie2fkbl,0,43.1,46.1,2023-04-25T17:33:59.053Z,2023-04-25T21:35:56Z,4219780117,141,89.4,4219780123,1,,4219780111,155,,4219780119,212,46.1,4219780121,213,0.7,4219780115,140,76.9,4219780113,56,Left,,,,diod1hv5hv7v7z7mfleev1txx,L. Modrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539172063,21,49,1,2,22,7h7eg7q7dbwvzww78h9d5eh0h,1,19.2,12.2,2023-04-25T17:34:02.448Z,2023-04-25T21:35:58Z,,,,,,,,,,,,,,,,,,,,,,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539172075,22,1,1,2,22,7h7eg7q7dbwvzww78h9d5eh0h,1,19.2,12.2,2023-04-25T17:34:02.819Z,2023-04-25T21:36:00Z,4219780213,56,Back,4219780219,212,21.7,4219780217,141,33.4,4219780221,213,2.4,4219780215,140,3.8,,,,,,,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
