id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value,qualifier/17/value
2451680557,168,5,1,22,23,4yg9ttzw0m51048doksv8uq5r,1,70,101.7,2022-08-27T15:53:44.283Z,2022-08-28T07:09:14Z,3735888719,233,199,3735888701,56,Left,3735888703,347,,,,,,,,,,,,,,,,,agmcwbzoertg4l8njpdai7kl,Pol Lirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451680403,199,5,1,22,23,63f5h8t5e9qm1fqmvfkb23ghh,0,30,-1.7,2022-08-27T15:53:44.283Z,2022-08-28T07:09:14Z,3735887887,347,,3735888749,233,168,3735887885,56,Back,,,,,,,,,,,,,,,,48gjuou5eashpj8wbwd18iju1,Zubeldia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451680623,169,1,1,22,27,4yg9ttzw0m51048doksv8uq5r,1,74,100,2022-08-27T15:53:48.165Z,2022-08-28T07:09:17Z,3735889011,212,19.0,3735889007,140,57.6,3735889013,213,3.6,3735889005,56,Left,3735889009,141,89.7,3735889003,107,,,,,,,,dfjph36vcwfj5cevut4x3vf11,J. Mojica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451680687,170,1,1,22,32,4yg9ttzw0m51048doksv8uq5r,1,57.9,89,2022-08-27T15:53:52.489Z,2022-08-28T07:09:23Z,3735889363,141,84.4,3738978223,178,,3735889365,212,9.7,3735889367,213,6.0,3735889359,56,Left,3735889361,140,66.6,,,,,,,33r4ae8aivh27ho0ix9mnkedx,Bigas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451680839,171,1,1,22,33,4yg9ttzw0m51048doksv8uq5r,1,66.4,84.5,2022-08-27T15:53:53.523Z,2022-08-28T07:09:26Z,3735890053,141,89.0,3735890055,212,10.8,3735890057,213,2.9,3738978261,178,,3735890049,56,Left,3735890051,140,56.5,,,,,,,f0a2qk3jzxercn67bben5eled,Gumbau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451680967,172,1,1,22,39,4yg9ttzw0m51048doksv8uq5r,0,53.6,67.6,2022-08-27T15:53:59.512Z,2022-08-28T07:09:31Z,3735890665,1,,3735890651,56,Left,3735890643,155,,3735890663,213,0.4,3735890661,212,38.8,3738978351,178,,3735890657,140,87.5,3735890659,141,90.3,33r4ae8aivh27ho0ix9mnkedx,Bigas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451680977,200,49,1,22,44,63f5h8t5e9qm1fqmvfkb23ghh,1,10.6,9.7,2022-08-27T15:54:04.680Z,2022-08-28T07:09:37Z,,,,,,,,,,,,,,,,,,,,,,,,,48gjuou5eashpj8wbwd18iju1,Zubeldia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451681153,201,1,1,22,44,63f5h8t5e9qm1fqmvfkb23ghh,1,10.5,9.4,2022-08-27T15:54:04.809Z,2022-08-28T07:09:40Z,3735891643,56,Right,3735891651,212,47.2,3735891647,141,4.6,3735891645,140,55.3,3735891655,213,6.2,3735891657,1,,3738978487,178,,3735891641,157,,48gjuou5eashpj8wbwd18iju1,Zubeldia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452255015,1374,67,1,22,48,63f5h8t5e9qm1fqmvfkb23ghh,1,55.1,8.2,2022-08-27T15:54:08.853Z,2022-08-28T08:12:48Z,3739016161,233,1214,,,,,,,,,,,,,,,,,,,,,,1qkep5ck252k1g3oqza5ygh61,T. Kubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452255013,1214,67,1,22,48,4yg9ttzw0m51048doksv8uq5r,0,44.9,91.8,2022-08-27T15:54:08.854Z,2022-08-28T08:04:00Z,3739016165,233,1374,,,,,,,,,,,,,,,,,,,,,,dfjph36vcwfj5cevut4x3vf11,J. Mojica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452254979,1370,43,1,22,48,63f5h8t5e9qm1fqmvfkb23ghh,1,0,0,2022-08-27T15:54:08.854Z,2022-08-28T08:03:49Z,3739016009,233,1213,3739016045,144,67,,,,,,,,,,,,,,,,,,,1qkep5ck252k1g3oqza5ygh61,T. Kubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452254975,1213,43,1,22,48,4yg9ttzw0m51048doksv8uq5r,1,0,0,2022-08-27T15:54:08.855Z,2022-08-28T08:03:49Z,3739016015,233,1370,3739016047,144,67,,,,,,,,,,,,,,,,,,,agmcwbzoertg4l8njpdai7kl,Pol Lirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451681163,202,61,1,22,48,63f5h8t5e9qm1fqmvfkb23ghh,0,55.3,4.6,2022-08-27T15:54:08.911Z,2022-08-28T08:12:48Z,3738978529,178,,3735891691,56,Right,,,,,,,,,,,,,,,,,,,1qkep5ck252k1g3oqza5ygh61,T. Kubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451681321,173,5,1,22,50,4yg9ttzw0m51048doksv8uq5r,1,44.1,101.6,2022-08-27T15:54:10.714Z,2022-08-28T07:09:46Z,3735892597,347,,3735892595,56,Back,3735892609,233,203,,,,,,,,,,,,,,,,dfjph36vcwfj5cevut4x3vf11,J. Mojica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451681181,203,5,1,22,50,63f5h8t5e9qm1fqmvfkb23ghh,0,55.9,-1.6,2022-08-27T15:54:10.714Z,2022-08-28T07:09:47Z,3735891769,347,,3735892631,233,173,3735891765,56,Right,,,,,,,,,,,,,,,,1qkep5ck252k1g3oqza5ygh61,T. Kubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451681353,174,1,1,22,55,4yg9ttzw0m51048doksv8uq5r,1,44.4,100,2022-08-27T15:54:15.751Z,2022-08-28T07:09:55Z,3735897461,189,,3735892777,212,19.6,3735892773,141,93.5,3735892767,56,Back,3735892771,140,26.4,3735892763,107,,3735892781,213,3.4,,,,dfjph36vcwfj5cevut4x3vf11,J. Mojica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451681595,175,1,1,22,55,4yg9ttzw0m51048doksv8uq5r,1,25.3,92.6,2022-08-27T15:54:16.424Z,2022-08-28T07:09:58Z,3735894111,212,30.1,3735894109,141,55.7,3735894113,213,4.1,3735894107,140,9.5,3735894105,56,Back,3738978775,178,,,,,,,,33r4ae8aivh27ho0ix9mnkedx,Bigas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451681711,176,1,1,23,7,4yg9ttzw0m51048doksv8uq5r,1,16.7,50.1,2022-08-27T15:54:28.393Z,2022-08-28T07:10:04Z,3735894719,213,1.3,3735894713,140,24.9,3735894709,155,,3735894715,141,93.9,3735894717,212,31.0,3738978857,178,,3735894711,56,Back,,,,36bg0k385i4wwarffp6ak1syd,Edgar Badia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451681821,177,1,1,23,11,4yg9ttzw0m51048doksv8uq5r,0,27.4,93.8,2022-08-27T15:54:32.201Z,2022-08-28T07:10:09Z,3735895297,212,61.7,3738978945,178,,3735895295,141,81.7,3735895301,1,,3735895299,213,6.1,3735895293,140,85.6,3735895291,56,Left,,,,dfjph36vcwfj5cevut4x3vf11,J. Mojica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451681859,204,49,1,23,17,63f5h8t5e9qm1fqmvfkb23ghh,1,14,16.5,2022-08-27T15:54:37.698Z,2022-08-28T07:10:14Z,,,,,,,,,,,,,,,,,,,,,,,,,w503zyr8ipyobglth281uklx,Álex Remiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451681977,205,2,1,23,17,63f5h8t5e9qm1fqmvfkb23ghh,1,14.6,14.3,2022-08-27T15:54:37.861Z,2022-08-28T07:10:18Z,3735896077,56,Right,3735896087,1,,3735896079,140,74.6,3738979083,178,,3735896783,7,1qkep5ck252k1g3oqza5ygh61,3735896081,141,11.7,,,,,,,w503zyr8ipyobglth281uklx,Álex Remiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451682089,179,55,1,23,17,4yg9ttzw0m51048doksv8uq5r,1,24.8,79,2022-08-27T15:54:37.862Z,2022-08-28T07:10:18Z,,,,,,,,,,,,,,,,,,,,,,,,,33r4ae8aivh27ho0ix9mnkedx,Bigas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451682017,178,43,1,23,21,4yg9ttzw0m51048doksv8uq5r,1,0,0,2022-08-27T15:54:42.018Z,2022-08-27T15:54:46Z,3735896777,144,49,,,,,,,,,,,,,,,,,,,,,,33r4ae8aivh27ho0ix9mnkedx,Bigas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451682393,180,1,1,23,36,4yg9ttzw0m51048doksv8uq5r,1,28,75.9,2022-08-27T15:54:57.382Z,2022-08-28T07:10:22Z,3735898453,5,,3738979133,178,,3735898459,140,15.6,3735898457,56,Back,3735898455,241,,3735898461,141,50.7,3735898463,212,21.5,3735898465,213,4.1,33r4ae8aivh27ho0ix9mnkedx,Bigas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451682453,181,1,1,23,41,4yg9ttzw0m51048doksv8uq5r,1,19,50.1,2022-08-27T15:55:01.884Z,2022-08-28T07:10:27Z,3735898835,141,12.9,3735898837,212,26.7,3735898833,140,27.1,3735898839,213,5.0,3735898831,56,Back,3738979191,178,,,,,,,,36bg0k385i4wwarffp6ak1syd,Edgar Badia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451682467,182,3,1,23,44,4yg9ttzw0m51048doksv8uq5r,0,28.8,10.6,2022-08-27T15:55:05.400Z,2022-08-28T07:10:34Z,3735898943,211,,3735898905,285,,3738429867,465,,3735898903,56,Back,3738979289,178,,,,,,,,,,,agmcwbzoertg4l8njpdai7kl,Pol Lirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451682513,183,5,1,23,46,4yg9ttzw0m51048doksv8uq5r,0,35.2,-1.8,2022-08-27T15:55:06.922Z,2022-08-28T07:10:36Z,3735899193,347,,3735899507,233,206,3735899189,56,Back,,,,,,,,,,,,,,,,agmcwbzoertg4l8njpdai7kl,Pol Lirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451682557,206,5,1,23,46,63f5h8t5e9qm1fqmvfkb23ghh,1,64.8,101.8,2022-08-27T15:55:06.922Z,2022-08-28T07:10:36Z,3735899439,56,Left,3735899457,233,183,3735899441,347,,,,,,,,,,,,,,,,,atigcsq78g14w82lwvay26aj9,Mikel Merino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451682917,207,1,1,24,4,63f5h8t5e9qm1fqmvfkb23ghh,1,63.9,100,2022-08-27T15:55:25.122Z,2022-08-28T07:10:41Z,3735901281,212,17.8,3735901283,213,5.5,3735901277,140,76.3,3735901275,56,Left,3735901279,141,83.2,3735901273,107,,,,,,,,bj929w5yi7lnz36jxsi5qnq7e,Aihen Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451683011,208,1,1,24,6,63f5h8t5e9qm1fqmvfkb23ghh,1,76.3,83.2,2022-08-27T15:55:26.485Z,2022-08-28T07:10:46Z,3738979455,388,,3735901735,140,67.9,3735901737,141,53.4,3735901739,212,22.1,3735901733,56,Center,3735901741,213,4.3,,,,,,,13ll29mtf7pxwz1yf0i40tsd1,David Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451683049,209,1,1,24,10,63f5h8t5e9qm1fqmvfkb23ghh,0,67.4,51,2022-08-27T15:55:30.589Z,2022-08-28T07:10:54Z,3738979557,178,,3735901911,141,37.3,3735901905,56,Center,3735901913,212,22.5,3735901917,213,5.9,3735901909,140,86.9,,,,,,,1qkep5ck252k1g3oqza5ygh61,T. Kubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451683107,184,12,1,24,11,4yg9ttzw0m51048doksv8uq5r,1,14.8,61.8,2022-08-27T15:55:32.065Z,2022-08-28T07:10:58Z,3735902309,213,0.8,3735902303,141,100.0,3735902371,167,,3735902307,212,39.5,3735902299,56,Back,3738979589,178,,3735902301,140,42.0,,,,33r4ae8aivh27ho0ix9mnkedx,Bigas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451683113,185,5,1,24,14,4yg9ttzw0m51048doksv8uq5r,0,44.2,101.8,2022-08-27T15:55:35.412Z,2022-08-28T07:11:03Z,3735904191,233,210,3735902329,56,Back,3735902331,347,,,,,,,,,,,,,,,,,33r4ae8aivh27ho0ix9mnkedx,Bigas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451683423,210,5,1,24,14,63f5h8t5e9qm1fqmvfkb23ghh,1,55.8,-1.8,2022-08-27T15:55:35.412Z,2022-08-28T07:11:02Z,3735904135,347,,3735904133,56,Right,3735904155,233,185,,,,,,,,,,,,,,,,1qkep5ck252k1g3oqza5ygh61,T. Kubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451683451,211,1,1,24,27,63f5h8t5e9qm1fqmvfkb23ghh,1,53.7,0,2022-08-27T15:55:47.671Z,2022-08-28T07:11:06Z,3735904303,213,0.8,3735904293,107,,3735904299,141,11.1,3735904295,56,Right,3735904301,212,12.7,3735904297,140,62.5,3738431791,189,,,,,b91n9sdabth8oocdawayybdud,Gorosabel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451683479,212,1,1,24,30,63f5h8t5e9qm1fqmvfkb23ghh,1,62.7,12,2022-08-27T15:55:50.480Z,2022-08-28T07:11:10Z,3735904421,140,60.3,3738979783,178,,3735904423,141,36.0,3735904427,213,1.7,3735904417,56,Center,3735904425,212,16.5,,,,,,,atigcsq78g14w82lwvay26aj9,Mikel Merino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451683505,213,1,1,24,32,63f5h8t5e9qm1fqmvfkb23ghh,1,61.2,36.7,2022-08-27T15:55:52.515Z,2022-08-28T07:11:15Z,3735904563,213,6.0,3735904561,212,14.6,3735904557,140,74.3,3735904555,56,Center,3735904559,141,29.7,3738979829,178,,,,,,,,80aqmv4ht6rs1812qrr5j8kix,Martín Zubimendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451683533,214,1,1,24,33,63f5h8t5e9qm1fqmvfkb23ghh,1,75.2,25.8,2022-08-27T15:55:53.981Z,2022-08-28T07:11:19Z,3735904671,56,Right,3735904677,212,8.4,3735904675,141,13.5,3738979869,178,,3735904673,140,75.3,3735904679,213,4.7,,,,,,,13ll29mtf7pxwz1yf0i40tsd1,David Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451683645,215,1,1,24,35,63f5h8t5e9qm1fqmvfkb23ghh,1,75.7,14.6,2022-08-27T15:55:56.352Z,2022-08-28T07:11:25Z,3735905261,213,0.3,3735905257,141,27.3,3735905255,140,99.6,3735905259,212,26.5,3735905253,56,Center,3738979989,178,,,,,,,,dvrk8qmt9ta4c3kvjgsad7t91,Brais Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451683663,216,1,1,24,38,63f5h8t5e9qm1fqmvfkb23ghh,0,99.3,28.8,2022-08-27T15:55:58.780Z,2022-08-28T07:11:32Z,3735905343,141,43.7,3735905339,56,Center,3738980085,178,,3735905345,212,11.0,3735905347,213,2.0,3735905341,140,95.3,3735905757,195,,,,,1qkep5ck252k1g3oqza5ygh61,T. Kubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451683647,186,12,1,24,39,4yg9ttzw0m51048doksv8uq5r,1,3.3,57.6,2022-08-27T15:55:59.542Z,2022-08-28T07:11:38Z,3735905293,213,2.4,3735905289,141,63.6,3735905323,167,,3735905291,212,5.8,3735905285,56,Back,3738980189,178,,3735905287,140,0.0,,,,33r4ae8aivh27ho0ix9mnkedx,Bigas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451683653,187,6,1,24,40,4yg9ttzw0m51048doksv8uq5r,0,2.1,60,2022-08-27T15:56:00.745Z,2022-08-28T07:11:42Z,3735905307,73,,3735905305,56,Back,3735905555,233,217,,,,,,,,,,,,,,,,33r4ae8aivh27ho0ix9mnkedx,Bigas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451683691,217,6,1,24,40,63f5h8t5e9qm1fqmvfkb23ghh,1,97.9,40,2022-08-27T15:56:00.745Z,2022-08-28T07:11:42Z,3735905501,56,Center,3735905503,75,,3735905521,233,187,,,,,,,,,,,,,,,,1qkep5ck252k1g3oqza5ygh61,T. Kubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451684133,218,1,1,25,5,63f5h8t5e9qm1fqmvfkb23ghh,0,99.5,0.5,2022-08-27T15:56:26.198Z,2022-08-28T07:11:45Z,3738980343,178,,3735907641,56,Center,3735907649,213,1.7,3738433923,72,,3735907635,155,,3735907631,6,,3735907639,223,,3735907643,140,94.9,1qkep5ck252k1g3oqza5ygh61,T. Kubo,3735907627,2,,3735907647,212,,29.7,3735907645,141,,,,,,43.6,,,,,,,,,,,,,,,,,,,,,,
2451684137,188,61,1,25,7,4yg9ttzw0m51048doksv8uq5r,1,3,56.7,2022-08-27T15:56:27.505Z,2022-08-28T07:11:52Z,3738980443,388,,3738980441,15,,3735907659,56,Back,,,,,,,,,,,,,,,,aziqdd6dqjjgr6ifmzve0cz4l,Roger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451684191,189,12,1,25,8,4yg9ttzw0m51048doksv8uq5r,1,2.1,57.9,2022-08-27T15:56:28.562Z,2022-08-28T07:11:57Z,3735907891,56,Back,3738980497,178,,3735907895,141,83.2,3735907897,212,26.4,3735907899,213,0.7,3735907893,140,21.2,,,,,,,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451684235,219,1,1,25,14,63f5h8t5e9qm1fqmvfkb23ghh,1,79.8,15.5,2022-08-27T15:56:34.601Z,2022-08-28T07:12:01Z,3738980565,178,,3735908121,212,21.9,3735908119,141,29.1,3735908123,213,0.4,3735908115,56,Center,3735908117,140,98.7,,,,,,,13ll29mtf7pxwz1yf0i40tsd1,David Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452255243,1396,67,1,25,16,63f5h8t5e9qm1fqmvfkb23ghh,1,96.7,29.7,2022-08-27T15:56:36.979Z,2022-08-28T08:12:48Z,3739017025,233,1228,,,,,,,,,,,,,,,,,,,,,,1qkep5ck252k1g3oqza5ygh61,T. Kubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452255241,1228,67,1,25,16,4yg9ttzw0m51048doksv8uq5r,0,3.3,70.3,2022-08-27T15:56:36.980Z,2022-08-28T08:06:19Z,3739017033,233,1396,,,,,,,,,,,,,,,,,,,,,,1i9mqbswolg91evnmsrf5katx,Tete Morente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451684253,220,1,1,25,16,63f5h8t5e9qm1fqmvfkb23ghh,0,98.7,29.1,2022-08-27T15:56:37.152Z,2022-08-28T08:12:49Z,3735908211,212,10.8,3735908213,213,1.7,3735908207,140,96.9,3738980677,178,,3735908205,56,Center,3735909445,195,,3735908209,141,44.8,,,,1qkep5ck252k1g3oqza5ygh61,T. Kubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451684771,190,12,1,25,17,4yg9ttzw0m51048doksv8uq5r,1,3,61.1,2022-08-27T15:56:38.392Z,2022-08-28T07:12:13Z,3735910871,56,Back,3738980751,178,,3735910877,212,32.2,3735910875,141,76.3,3735910873,140,32.0,3735910879,213,0.3,,,,,,,dfjph36vcwfj5cevut4x3vf11,J. Mojica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451684343,221,1,1,25,19,63f5h8t5e9qm1fqmvfkb23ghh,1,71.3,18.6,2022-08-27T15:56:40.390Z,2022-08-28T07:12:19Z,3735908611,140,74.0,3738980853,178,,3735908613,141,4.1,3735908615,212,10.3,3735908617,213,5.0,3735908609,56,Right,,,,,,,48gjuou5eashpj8wbwd18iju1,Zubeldia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451684429,222,1,1,25,23,63f5h8t5e9qm1fqmvfkb23ghh,1,71,3.7,2022-08-27T15:56:43.452Z,2022-08-28T07:12:25Z,3735909065,1,,3735909063,213,2.9,3738980929,178,,3735909061,212,33.1,3735909055,56,Back,3735909057,140,40.2,3735909059,141,14.1,,,,13ll29mtf7pxwz1yf0i40tsd1,David Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451684485,223,1,1,25,27,63f5h8t5e9qm1fqmvfkb23ghh,1,40.2,14.1,2022-08-27T15:56:47.860Z,2022-08-28T07:12:32Z,3735909397,213,5.9,3735909395,212,5.2,3738981001,178,,3735909391,141,11.3,3735909387,140,44.8,3735909385,56,Back,,,,,,,b91n9sdabth8oocdawayybdud,Gorosabel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451684543,224,1,1,25,30,63f5h8t5e9qm1fqmvfkb23ghh,1,44,11,2022-08-27T15:56:50.538Z,2022-08-28T07:13:02Z,3735909661,56,Back,3735909667,212,6.0,3735909665,141,10.0,3735909663,140,49.7,3738981043,178,,3735909669,213,6.2,,,,,,,48gjuou5eashpj8wbwd18iju1,Zubeldia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451684565,225,1,1,25,32,63f5h8t5e9qm1fqmvfkb23ghh,1,46.9,11.4,2022-08-27T15:56:52.963Z,2022-08-28T07:13:08Z,3735909771,212,36.5,3735909765,56,Back,3735909767,140,38.0,3735909769,141,63.3,3735909775,1,,3738981113,178,,3735909773,213,1.8,,,,13ll29mtf7pxwz1yf0i40tsd1,David Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451684721,226,1,1,25,35,63f5h8t5e9qm1fqmvfkb23ghh,1,38,63.1,2022-08-27T15:56:56.300Z,2022-08-28T07:13:12Z,3738981797,178,,3735910617,213,3.5,3735910609,141,46.9,3735910607,140,10.8,3735910605,56,Back,3735910611,212,30.6,,,,,,,6xulax65kp4aid70nk7g5jr2t,R. Le Normand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451684757,227,1,1,25,44,63f5h8t5e9qm1fqmvfkb23ghh,1,3.4,50.6,2022-08-27T15:57:04.461Z,2022-08-28T07:13:16Z,3735910781,140,12.2,3738981853,178,,3735910791,213,1.2,3735910789,212,24.3,3735910785,141,83.6,3735910779,56,Back,,,,,,,w503zyr8ipyobglth281uklx,Álex Remiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451684777,228,1,1,25,46,63f5h8t5e9qm1fqmvfkb23ghh,1,12.2,83.6,2022-08-27T15:57:06.773Z,2022-08-28T07:13:21Z,3738981949,178,,3735910929,212,9.6,3735910925,141,96.9,3735910917,56,Back,3735910935,213,1.2,3735910921,140,15.2,,,,,,,6xulax65kp4aid70nk7g5jr2t,R. Le Normand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451684917,229,1,1,25,48,63f5h8t5e9qm1fqmvfkb23ghh,1,15.2,96.9,2022-08-27T15:57:09.202Z,2022-08-28T07:13:25Z,3735911659,213,6.0,3735911657,212,26.7,3738982013,178,,3735911655,141,85.3,3735911647,56,Back,3735911651,140,39.5,,,,,,,bj929w5yi7lnz36jxsi5qnq7e,Aihen Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452142613,871,3,1,25,50,63f5h8t5e9qm1fqmvfkb23ghh,0,35.7,81.8,2022-08-27T15:57:11.173Z,2022-08-28T07:13:39Z,3738437377,465,,3738437375,286,,3738437379,467,2zn2o5lzchz7oattq9pnjr8wl,3738437373,56,Back,3738982167,178,,,,,,,,,,,5vznxxfbteooxk2dd2ws76xhw,M. Cho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451684927,230,4,1,25,51,63f5h8t5e9qm1fqmvfkb23ghh,1,39.4,85,2022-08-27T15:57:12.167Z,2022-08-28T07:13:41Z,3735911737,233,191,3735911703,152,,3735911699,13,,3735911705,265,,3735911707,286,,3735911701,56,Back,,,,,,,5vznxxfbteooxk2dd2ws76xhw,M. Cho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451684931,191,4,1,25,51,4yg9ttzw0m51048doksv8uq5r,0,60.6,15,2022-08-27T15:57:12.168Z,2022-08-28T07:13:41Z,3735911777,233,230,3735911721,152,,3735911723,265,,3738982189,178,,3735911725,285,,3735911715,13,,3735911717,56,Right,,,,2zn2o5lzchz7oattq9pnjr8wl,E. Roco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451685267,231,1,1,26,15,63f5h8t5e9qm1fqmvfkb23ghh,1,42.1,93.2,2022-08-27T15:57:36.343Z,2022-08-28T07:13:42Z,3735913707,5,,3735913723,141,74.2,3735913717,56,Back,3735913727,213,4.1,3735913725,212,16.1,3738982217,178,,3735913711,152,,3735913721,140,32.9,bj929w5yi7lnz36jxsi5qnq7e,Aihen Muñoz,3738439797,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451685295,232,1,1,26,17,63f5h8t5e9qm1fqmvfkb23ghh,1,32.9,74.2,2022-08-27T15:57:38.091Z,2022-08-28T07:13:44Z,3735913849,56,Back,3735913851,140,39.2,3735913853,141,85.1,3738982251,178,,3735913857,213,0.8,3735913855,212,9.9,,,,,,,6xulax65kp4aid70nk7g5jr2t,R. Le Normand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
