id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,keyPass,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/16/value,qualifier/17/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2461864933,147,1,1,15,21,1n1j0wsl763lq7ee1k0c11c02,0,67.6,91.2,2022-09-18T12:15:02.559Z,2022-09-19T06:27:26Z,3790122431,140,69.8,3790122435,212,2.3,3790122439,213,0.1,3790122433,141,91.7,3793291153,178,,3790122511,236,,3790122513,233,185,3790122429,56,Left,52e2ogoex674bz6pcwluapdxx,Borja Mayoral,3790122517,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461864941,185,74,1,15,21,2l0ldgiwsgb8d6y3z0sfgjzyj,1,34.1,11,2022-09-18T12:15:02.586Z,2022-09-19T06:27:55Z,3790122473,56,Back,3790122475,285,,3790122531,233,147,3793291625,178,,,,,,,,,,,,,,akjusy9dt1qd2fjhttviek6ol,Nacho Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461864963,148,44,1,15,23,1n1j0wsl763lq7ee1k0c11c02,1,66.2,81.3,2022-09-18T12:15:04.364Z,2022-09-19T11:24:22Z,3790122615,286,,3790122613,56,Left,3790122701,233,186,,,,,,,,,,,,,,,,eiqt71z69beq7akuhot0foset,Carles Aleñá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461864969,186,44,1,15,23,2l0ldgiwsgb8d6y3z0sfgjzyj,0,33.8,18.7,2022-09-18T12:15:04.365Z,2022-09-19T06:28:00Z,3790122649,285,,3790122647,56,Back,3790122727,233,148,,,,,,,,,,,,,,,,9xbo6c8uq29ueuyinngjjiaj9,Rubén García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461864971,149,1,1,15,23,1n1j0wsl763lq7ee1k0c11c02,0,67.4,81.2,2022-09-18T12:15:04.370Z,2022-09-19T11:24:23Z,3790122667,212,0.9,3790122663,141,81.5,3790122671,213,0.2,3790122655,56,Left,3790122657,140,68.2,3790122653,3,,3793291823,388,,,,,eiqt71z69beq7akuhot0foset,Carles Aleñá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461864981,187,61,1,15,23,2l0ldgiwsgb8d6y3z0sfgjzyj,1,35,18.6,2022-09-18T12:15:04.428Z,2022-09-19T06:28:13Z,3793291959,178,,3793291957,15,,3790122709,56,Back,,,,,,,,,,,,,,,,9xbo6c8uq29ueuyinngjjiaj9,Rubén García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461865023,150,1,1,15,24,1n1j0wsl763lq7ee1k0c11c02,1,70,76.6,2022-09-18T12:15:05.394Z,2022-09-19T06:28:20Z,3790122955,140,66.7,3790122953,56,Left,3790122957,141,80.2,3793292081,178,,3790122967,213,2.5,3790122963,212,4.2,,,,,,,dkv5svrbfiq996qchro44dfpx,N. Maksimović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461865077,151,1,1,15,25,1n1j0wsl763lq7ee1k0c11c02,1,66.7,80.2,2022-09-18T12:15:06.838Z,2022-09-19T06:28:29Z,3790123301,213,3.6,3790123289,56,Back,3793292189,178,,3790123299,212,23.5,3790123293,141,65.7,3790123291,140,46.4,,,,,,,eiqt71z69beq7akuhot0foset,Carles Aleñá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461865169,152,1,1,15,28,1n1j0wsl763lq7ee1k0c11c02,1,47.1,62.4,2022-09-18T12:15:09.626Z,2022-09-19T06:28:36Z,3793292295,178,,3790123771,56,Back,3790123779,213,4.7,3790123777,212,22.2,3790123773,140,47.7,3790123775,141,29.8,,,,,,,32sds4yk7ch30mng0gyzhdk9h,S. Mitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461865201,153,1,1,15,32,1n1j0wsl763lq7ee1k0c11c02,1,56.3,30.4,2022-09-18T12:15:13.259Z,2022-09-19T06:28:45Z,3790123963,141,51.0,3793292427,178,,3790123967,213,2.2,3790123965,212,17.7,3790123961,140,46.0,3790123959,56,Back,,,,,,,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461865217,154,1,1,15,34,1n1j0wsl763lq7ee1k0c11c02,1,45.7,51.2,2022-09-18T12:15:15.567Z,2022-09-19T06:28:50Z,3790124069,56,Center,3790124073,140,53.2,3790124077,141,76.6,3790124085,213,1.1,3790124081,212,19.0,3793292485,178,,,,,,,,32sds4yk7ch30mng0gyzhdk9h,S. Mitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461865259,155,1,1,15,36,1n1j0wsl763lq7ee1k0c11c02,1,53.2,76.6,2022-09-18T12:15:18.012Z,2022-09-19T06:28:53Z,3790124283,213,3.3,3790124281,212,12.6,3790124277,140,41.4,3790124279,141,73.3,3790124275,56,Back,3793292533,178,,,,,,,,dkv5svrbfiq996qchro44dfpx,N. Maksimović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461865297,156,1,1,15,39,1n1j0wsl763lq7ee1k0c11c02,1,39.8,72.4,2022-09-18T12:15:20.137Z,2022-09-19T06:28:58Z,3790124489,56,Back,3793292613,178,,3790124491,140,38.5,3790124493,141,54.9,3790124497,213,4.6,3790124495,212,12.0,,,,,,,qg0ok4244nmslpvxnoj6zn8q,G. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461865375,157,1,1,15,41,1n1j0wsl763lq7ee1k0c11c02,1,38.3,54.8,2022-09-18T12:15:22.364Z,2022-09-19T06:29:05Z,3790124929,140,44.3,3790124927,56,Back,3790124931,141,37.6,3793292675,178,,3790124933,212,13.3,3790124935,213,5.2,,,,,,,32sds4yk7ch30mng0gyzhdk9h,S. Mitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461865409,158,1,1,15,45,1n1j0wsl763lq7ee1k0c11c02,1,41.5,35.8,2022-09-18T12:15:26.886Z,2022-09-19T06:29:14Z,3790125137,155,,3790125139,56,Right,3793292851,178,,3790125141,140,80.5,3790125145,212,44.0,3790125143,141,12.0,3790125149,1,,3790125147,213,5.9,5gorfhj7uwpomrhlso1krxrkl,M. Arambarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461865417,159,61,1,15,48,1n1j0wsl763lq7ee1k0c11c02,0,82.3,12.6,2022-09-18T12:15:29.653Z,2022-09-19T06:29:24Z,3790125191,56,Right,3793293019,178,,,,,,,,,,,,,,,,,,,,1p6ccbu8hzugj05qtea21rw7p,D. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461865437,188,49,1,15,49,2l0ldgiwsgb8d6y3z0sfgjzyj,1,7.4,84.3,2022-09-18T12:15:30.822Z,2022-09-19T06:29:29Z,,,,,,,,,,,,,,,,,,,,,,,,,8ij122duxc65thlj8flk2xdjp,Juan Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461865499,189,1,1,15,53,2l0ldgiwsgb8d6y3z0sfgjzyj,1,3.8,75.4,2022-09-18T12:15:34.340Z,2022-09-19T06:29:34Z,3790125603,213,5.8,3790125601,212,11.8,3793293163,178,,3790125597,141,67.3,3790125593,56,Back,3790125595,140,13.7,,,,,,,8ij122duxc65thlj8flk2xdjp,Juan Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461865531,190,1,1,15,55,2l0ldgiwsgb8d6y3z0sfgjzyj,1,13.8,71.6,2022-09-18T12:15:36.228Z,2022-09-19T06:29:38Z,3790125791,213,1.4,3793293251,178,,3790125779,56,Back,3790125787,212,14.2,3790125783,141,92.2,3790125781,140,15.9,,,,,,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461865571,191,1,1,15,56,2l0ldgiwsgb8d6y3z0sfgjzyj,1,15.9,92.2,2022-09-18T12:15:37.736Z,2022-09-19T06:29:44Z,3793293347,178,,3790126047,140,27.2,3790126049,141,98.2,3790126045,56,Back,3790126055,213,0.3,3790126053,212,12.5,,,,,,,3o41frgi9jxrms6rvc6ml1plh,D. Brašanac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461865597,192,61,1,15,57,2l0ldgiwsgb8d6y3z0sfgjzyj,0,27.2,98.2,2022-09-18T12:15:38.547Z,2022-09-19T06:29:50Z,3793293441,178,,3790126225,56,Back,,,,,,,,,,,,,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461865685,160,49,1,16,1,1n1j0wsl763lq7ee1k0c11c02,1,62.4,7.9,2022-09-18T12:15:42.678Z,2022-09-19T06:30:07Z,,,,,,,,,,,,,,,,,,,,,,,,,5gorfhj7uwpomrhlso1krxrkl,M. Arambarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461865731,161,1,1,16,4,1n1j0wsl763lq7ee1k0c11c02,1,61.6,10,2022-09-18T12:15:45.823Z,2022-09-19T06:30:18Z,3790127091,212,5.7,3790127085,140,59.9,3790127083,56,Right,3790127089,141,17.9,3790127093,213,1.9,3793293753,178,,,,,,,,5gorfhj7uwpomrhlso1krxrkl,M. Arambarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461865827,162,1,1,16,6,1n1j0wsl763lq7ee1k0c11c02,1,60,18.3,2022-09-18T12:15:47.874Z,2022-09-19T06:30:27Z,3790127545,213,2.4,3790127549,1,,3790127543,212,32.8,3790127541,141,51.0,3793293871,178,,3790127537,56,Back,3790127539,140,37.1,,,,eiqt71z69beq7akuhot0foset,Carles Aleñá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461865891,163,1,1,16,12,1n1j0wsl763lq7ee1k0c11c02,1,36.6,49.7,2022-09-18T12:15:53.319Z,2022-09-19T06:30:36Z,3793294037,178,,3790127941,56,Back,3790127949,213,4.8,3790127943,140,37.6,3790127947,212,21.2,3790127945,141,18.5,,,,,,,32sds4yk7ch30mng0gyzhdk9h,S. Mitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461865945,164,1,1,16,15,1n1j0wsl763lq7ee1k0c11c02,1,34.9,18.3,2022-09-18T12:15:56.924Z,2022-09-19T06:30:40Z,3790128295,212,29.7,3790128299,213,2.4,3790128291,141,47.6,3790128287,140,13.9,3790128283,56,Back,3793294103,178,,,,,,,,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461865973,165,1,1,16,20,1n1j0wsl763lq7ee1k0c11c02,0,24,40,2022-09-18T12:16:01.787Z,2022-09-19T06:30:44Z,3790128461,141,87.7,3790128463,212,48.2,3790128465,213,0.7,3790128541,1,,3790128457,56,Left,3790128459,140,58.0,3793294153,178,,3790128455,155,,vota9gwygxp3wc998tl7ldxx,David Soria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461866057,193,1,1,16,23,2l0ldgiwsgb8d6y3z0sfgjzyj,1,41.5,11.9,2022-09-18T12:16:04.536Z,2022-09-19T06:30:48Z,3793294221,388,,3790128913,3,,3790128919,141,28.4,3790128917,140,67.7,3790128923,213,0.4,3790128915,56,Center,3790128921,212,29.7,,,,akjusy9dt1qd2fjhttviek6ol,Nacho Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461866061,194,49,1,16,26,2l0ldgiwsgb8d6y3z0sfgjzyj,1,68,28.5,2022-09-18T12:16:08.050Z,2022-09-19T06:30:56Z,,,,,,,,,,,,,,,,,,,,,,,,,946z96r5q70ryslp3hlhafnx1,A. Budimir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461866087,195,1,1,16,27,2l0ldgiwsgb8d6y3z0sfgjzyj,1,68.5,27,2022-09-18T12:16:09.093Z,2022-09-19T06:31:00Z,3790129043,212,8.5,3790129045,213,5.2,3793294415,178,,3790129041,141,16.0,3790129039,140,72.3,3790129037,56,Right,,,,,,,946z96r5q70ryslp3hlhafnx1,A. Budimir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461866195,196,1,1,16,29,2l0ldgiwsgb8d6y3z0sfgjzyj,1,72.3,16,2022-09-18T12:16:10.541Z,2022-09-19T11:24:23Z,3790129591,56,Center,3790129595,141,42.1,3790129597,212,23.6,3790129593,140,87.1,3790129599,213,0.9,3790131335,154,,3790131333,210,15,3790129589,3,,cuxm7t8cql3v06hqf18wvcul1,E. Ávila,3793294529,178,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2462455985,881,67,1,16,32,2l0ldgiwsgb8d6y3z0sfgjzyj,1,86.5,44.2,2022-09-18T12:16:13.356Z,2022-09-19T11:24:23Z,3793323691,233,825,,,,,,,,,,,,,,,,,,,,,,946z96r5q70ryslp3hlhafnx1,A. Budimir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462455983,825,67,1,16,32,1n1j0wsl763lq7ee1k0c11c02,0,13.5,55.8,2022-09-18T12:16:13.357Z,2022-09-19T07:02:57Z,3793323697,233,881,,,,,,,,,,,,,,,,,,,,,,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461866201,197,15,1,16,32,2l0ldgiwsgb8d6y3z0sfgjzyj,1,85.9,41.9,2022-09-18T12:16:13.380Z,2022-09-19T11:24:24Z,3790130671,82,,3790129631,17,,3790131427,102,48.2,3790130667,72,,3790129633,56,Center,3790130691,233,166,3790131411,78,,3790131443,230,98.2,946z96r5q70ryslp3hlhafnx1,A. Budimir,3790131441,147,42.8,3790131417,55,196,3790131413,29,3790131439,146,87.9,3790131435,214,,,3790129629,22,,,3793294687,178,,3790131445,231,3790131415,154,3790131437,328,3790131433,103,19,47.7,,,,,,
2461866215,166,10,1,16,32,1n1j0wsl763lq7ee1k0c11c02,1,5.5,58.8,2022-09-18T12:16:13.439Z,2022-09-19T06:31:26Z,3793294765,389,,3790129747,56,Back,3790130713,233,197,3790129745,94,,,,,,,,,,,,,,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461866233,167,6,1,16,33,1n1j0wsl763lq7ee1k0c11c02,0,9.2,58.3,2022-09-18T12:16:14.165Z,2022-09-19T06:31:31Z,3790129989,233,198,3790129873,56,Back,3790129877,73,,,,,,,,,,,,,,,,,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461866225,198,6,1,16,33,2l0ldgiwsgb8d6y3z0sfgjzyj,1,90.8,41.7,2022-09-18T12:16:14.165Z,2022-09-19T06:31:31Z,3790129957,233,167,3790129805,56,Center,3790129807,75,,,,,,,,,,,,,,,,,946z96r5q70ryslp3hlhafnx1,A. Budimir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461866939,199,1,1,17,13,2l0ldgiwsgb8d6y3z0sfgjzyj,0,99.5,0.5,2022-09-18T12:16:54.954Z,2022-09-19T06:31:39Z,3790133777,6,,3790133779,155,,3790133775,2,,3790133791,213,1.6,3790133793,1,,3793294913,178,,3790133785,140,98.5,3790133789,212,35.3,9xbo6c8uq29ueuyinngjjiaj9,Rubén García,3790133787,141,52.4,3790133783,56,Center,3790133781,223,3792510109,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461867109,168,12,1,17,15,1n1j0wsl763lq7ee1k0c11c02,1,4.3,49.6,2022-09-18T12:16:56.599Z,2022-09-19T06:31:48Z,3793295011,21,,3793295009,388,,3790134735,141,30.9,3790134737,212,12.7,3790134739,213,4.7,3790134733,140,3.8,3790134731,56,Back,,,,vota9gwygxp3wc998tl7ldxx,David Soria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461867217,170,12,1,17,16,1n1j0wsl763lq7ee1k0c11c02,1,3.2,35.7,2022-09-18T12:16:57.696Z,2022-09-19T06:31:58Z,3790135355,56,Back,3790135359,141,12.0,3790135357,140,5.4,3790135409,15,,3793295267,388,,3790135363,213,4.9,3790135361,212,16.3,,,,qg0ok4244nmslpvxnoj6zn8q,G. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461867063,200,1,1,17,19,2l0ldgiwsgb8d6y3z0sfgjzyj,1,94.4,85.8,2022-09-18T12:17:00.889Z,2022-09-19T06:32:06Z,3793295461,178,,3790134463,155,,3790134469,141,51.8,3790134467,140,79.1,3790134465,56,Center,3790134475,213,4.1,3790134471,212,28.2,,,,7ms6l8qho3p4jm1soleldqvv9,Unai García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461867091,201,1,1,17,21,2l0ldgiwsgb8d6y3z0sfgjzyj,0,79.1,51.8,2022-09-18T12:17:02.788Z,2022-09-19T06:32:09Z,3790134635,56,Center,3790134637,140,81.3,3790134639,141,41.4,3790134633,3,,3793295525,388,,3790134641,212,7.4,3790134643,213,5.0,,,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461867123,169,12,1,17,23,1n1j0wsl763lq7ee1k0c11c02,1,19.4,53.9,2022-09-18T12:17:04.726Z,2022-09-19T06:32:17Z,3790134845,15,,3790134811,213,5.5,3793295653,388,,3790134809,212,21.4,3790134803,56,Back,3790134807,141,32.5,3790134805,140,34.4,,,,b64p21hmhsqgrn6n04mk00zpx,E. Ünal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461867209,202,1,1,17,25,2l0ldgiwsgb8d6y3z0sfgjzyj,1,69,68.4,2022-09-18T12:17:06.881Z,2022-09-19T06:32:25Z,3790135297,141,88.6,3790135299,212,13.7,3790135293,56,Left,3790135295,140,69.4,3790135291,3,,3790135301,213,1.5,3793295761,388,,,,,akjusy9dt1qd2fjhttviek6ol,Nacho Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461867229,203,1,1,17,31,2l0ldgiwsgb8d6y3z0sfgjzyj,0,82.1,91.3,2022-09-18T12:17:12.834Z,2022-09-19T06:32:32Z,3793295857,178,,3790135425,212,18.1,3792510135,387,,3790135419,56,Center,3792510137,72,,3792510133,225,,3790135415,2,,3790135427,213,4.9,cuxm7t8cql3v06hqf18wvcul1,E. Ávila,3790135423,141,64.9,3790135421,140,84.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461867247,171,61,1,17,32,1n1j0wsl763lq7ee1k0c11c02,0,19.6,32.2,2022-09-18T12:17:13.920Z,2022-09-19T06:36:17Z,3790135513,56,Back,3793298707,178,,,,,,,,,,,,,,,,,,,,5gorfhj7uwpomrhlso1krxrkl,M. Arambarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462456227,826,43,1,17,34,1n1j0wsl763lq7ee1k0c11c02,1,0,0,2022-09-18T12:17:15.421Z,2022-09-19T10:53:35Z,3793609463,144,83,3793325161,399,84700,,,,,,,,,,,,,,,,,,,5gorfhj7uwpomrhlso1krxrkl,M. Arambarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461867307,204,1,1,17,34,2l0ldgiwsgb8d6y3z0sfgjzyj,1,76.4,76.3,2022-09-18T12:17:15.780Z,2022-09-19T06:36:29Z,3793298875,178,,3790135895,213,3.3,3790135893,212,6.7,3790135891,141,74.4,3790135889,140,70.1,3790135887,56,Center,,,,,,,3o41frgi9jxrms6rvc6ml1plh,D. Brašanac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461867325,205,1,1,17,36,2l0ldgiwsgb8d6y3z0sfgjzyj,1,69.2,73.9,2022-09-18T12:17:17.447Z,2022-09-19T06:36:40Z,3793299073,178,,3790135981,141,53.6,3790135983,212,14.4,3790135985,213,4.4,3790135977,56,Center,3790135979,140,65.2,,,,,,,7ms6l8qho3p4jm1soleldqvv9,Unai García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461867357,206,1,1,17,38,2l0ldgiwsgb8d6y3z0sfgjzyj,1,65.2,53.6,2022-09-18T12:17:19.472Z,2022-09-19T06:36:44Z,3790136179,140,70.6,3790136177,56,Center,3793299163,178,,3790136181,141,44.3,3790136185,213,5.4,3790136183,212,8.5,,,,,,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461867419,207,1,1,17,41,2l0ldgiwsgb8d6y3z0sfgjzyj,1,69.6,38.5,2022-09-18T12:17:22.350Z,2022-09-19T06:36:51Z,3790136601,213,4.6,3793299271,178,,3790136593,56,Right,3790136597,141,9.6,3790136599,212,19.9,3790136595,140,66.9,,,,,,,9xbo6c8uq29ueuyinngjjiaj9,Rubén García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461867479,208,1,1,17,47,2l0ldgiwsgb8d6y3z0sfgjzyj,1,56.4,8.2,2022-09-18T12:17:28.169Z,2022-09-19T06:36:55Z,3793299345,178,,3790137011,141,24.4,3790137015,213,2.8,3790137013,212,34.0,3790137017,1,,3790137007,56,Back,3790137009,140,25.8,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461867565,209,1,1,17,52,2l0ldgiwsgb8d6y3z0sfgjzyj,1,29,25.2,2022-09-18T12:17:33.142Z,2022-09-19T06:37:04Z,3790137455,196,,3790137459,56,Left,3790137453,155,,3790137475,1,,3790137473,213,1.0,3790137465,141,97.0,3790137463,140,56.9,3790137469,212,56.9,amjegysk3et638l4od103c7o5,Sergio Herrera,3793299581,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461867603,210,1,1,17,55,2l0ldgiwsgb8d6y3z0sfgjzyj,1,56.9,97,2022-09-18T12:17:36.369Z,2022-09-19T06:37:12Z,3790137681,56,Back,3793299723,388,,3790137687,212,15.1,3790137689,213,3.5,3790137683,140,43.2,3790137685,141,90.2,3790137679,3,,,,,cuxm7t8cql3v06hqf18wvcul1,E. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461867661,211,1,1,17,58,2l0ldgiwsgb8d6y3z0sfgjzyj,1,39.3,83.5,2022-09-18T12:17:39.444Z,2022-09-19T06:37:20Z,3790137989,141,62.8,3790137983,56,Back,3790137987,140,29.3,3793299841,178,,3790137993,212,17.6,3790137995,213,4.1,,,,,,,8ij122duxc65thlj8flk2xdjp,Juan Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461867711,212,1,1,18,0,2l0ldgiwsgb8d6y3z0sfgjzyj,1,29.8,57.7,2022-09-18T12:17:42.012Z,2022-09-19T06:37:24Z,3790138311,140,40.8,3790138325,1,,3790138319,213,5.1,3790138313,141,12.2,3790138309,56,Back,3790138315,212,33.0,3793299889,178,,,,,7ms6l8qho3p4jm1soleldqvv9,Unai García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461867731,213,1,1,18,4,2l0ldgiwsgb8d6y3z0sfgjzyj,1,54.2,9,2022-09-18T12:17:45.790Z,2022-09-19T06:37:31Z,3790138435,140,67.7,3790138441,213,0.7,3790138433,56,Center,3790138439,212,19.1,3790138437,141,27.8,3793300011,178,,,,,,,,akjusy9dt1qd2fjhttviek6ol,Nacho Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461867737,214,61,1,18,5,2l0ldgiwsgb8d6y3z0sfgjzyj,0,67.7,27.8,2022-09-18T12:17:46.680Z,2022-09-19T06:37:37Z,3793300065,178,,3790138477,56,Center,,,,,,,,,,,,,,,,,,,9xbo6c8uq29ueuyinngjjiaj9,Rubén García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461867785,173,49,1,18,7,1n1j0wsl763lq7ee1k0c11c02,1,33.2,51.2,2022-09-18T12:17:48.963Z,2022-09-19T06:37:48Z,,,,,,,,,,,,,,,,,,,,,,,,,5gorfhj7uwpomrhlso1krxrkl,M. Arambarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461867853,174,1,1,18,7,1n1j0wsl763lq7ee1k0c11c02,1,34.8,49.1,2022-09-18T12:17:49.010Z,2022-09-19T06:37:53Z,3790139121,212,19.8,3793300293,178,,3790139119,141,22.1,3790139117,140,27.7,3790139123,213,4.3,3790139115,56,Back,,,,,,,5gorfhj7uwpomrhlso1krxrkl,M. Arambarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461867779,172,43,1,18,8,1n1j0wsl763lq7ee1k0c11c02,1,0,0,2022-09-18T12:17:49.172Z,2022-09-18T12:18:01Z,3790138725,56,Back,3790138727,286,0,3790139823,144,3,,,,,,,,,,,,,,,,qg0ok4244nmslpvxnoj6zn8q,G. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461867875,175,1,1,18,10,1n1j0wsl763lq7ee1k0c11c02,1,28.3,23,2022-09-18T12:17:51.512Z,2022-09-19T06:38:00Z,3793300365,178,,3790139223,141,38.3,3790139229,213,2.0,3790139227,212,11.3,3790139219,140,24.0,3790139217,56,Back,,,,,,,dkv5svrbfiq996qchro44dfpx,N. Maksimović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461867929,176,1,1,18,15,1n1j0wsl763lq7ee1k0c11c02,1,24.7,38.2,2022-09-18T12:17:56.777Z,2022-09-19T06:38:04Z,3793300427,178,,3790139521,213,0.8,3790139511,56,Back,3790139513,140,33.9,3790139519,212,13.8,3790139515,141,52.7,,,,,,,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
