id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,keyPass,qualifier/13/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist,qualifier/17/value
2497141203,144,1,1,15,44,3budh3j9xivsid3ptm8ptpy4k,0,44.9,22.4,2023-01-14T13:16:18.906Z,2023-01-15T06:57:55Z,3976654597,1,,3976654585,196,,3976654583,155,,3979020051,178,,3976654595,213,0.9,3976654587,56,Left,3976654589,140,76.7,3976654593,212,54.7,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,3976654591,141,,,,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497141195,159,8,1,15,48,4jelr92fsge73q39is6qvhxb3,1,20.9,9.8,2023-01-14T13:16:22.236Z,2023-01-15T06:58:00Z,3978806859,385,,3976654557,56,Back,3976654573,15,,3979020091,388,,,,,,,,,,,,,,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497141403,145,5,1,15,49,3budh3j9xivsid3ptm8ptpy4k,1,82.8,101.7,2023-01-14T13:16:23.412Z,2023-01-15T06:58:02Z,3976655621,56,Left,3976655641,233,160,3976655623,347,,,,,,,,,,,,,,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497141207,160,5,1,15,49,4jelr92fsge73q39is6qvhxb3,0,17.2,-1.7,2023-01-14T13:16:23.412Z,2023-01-15T06:58:03Z,3976655651,233,145,3976654609,347,,3976654607,56,Back,,,,,,,,,,,,,,,,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497141453,146,1,1,16,1,3budh3j9xivsid3ptm8ptpy4k,1,84.8,100,2023-01-14T13:16:35.594Z,2023-01-15T06:58:07Z,3976655883,141,88.7,3976655881,140,95.2,3976655879,56,Left,3976655885,212,13.8,3976655877,107,,3976655889,213,5.6,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497141463,147,1,1,16,3,3budh3j9xivsid3ptm8ptpy4k,1,97.2,94.4,2023-01-14T13:16:38.222Z,2023-01-15T06:58:14Z,3976655935,212,7.2,3976655929,56,Left,3976655931,140,90.3,3976655933,141,94.7,3976655937,213,3.1,3979020199,178,,,,,,,,u04ao1ldrjjesgqq52o7ghqt,Unai López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497141469,148,61,1,16,4,3budh3j9xivsid3ptm8ptpy4k,0,90.3,94.7,2023-01-14T13:16:38.915Z,2023-01-15T06:58:19Z,3976655967,56,Left,3979020265,178,,,,,,,,,,,,,,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497141493,161,1,1,16,5,4jelr92fsge73q39is6qvhxb3,1,8.2,7,2023-01-14T13:16:39.526Z,2023-01-15T06:58:23Z,3976656063,140,5.7,3976656061,56,Back,3976656065,141,8.6,3979020321,178,,3976656069,213,2.7,3976656067,212,2.8,,,,,,,2z183ceh099zdd3wq5fvs1aay,G. Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497141501,162,49,1,16,5,4jelr92fsge73q39is6qvhxb3,1,5.6,8.6,2023-01-14T13:16:39.993Z,2023-01-15T06:58:27Z,,,,,,,,,,,,,,,,,,,,,,,,,46gpq48n4d5bntwa8v2t78hcl,Iván Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497141523,163,1,1,16,7,4jelr92fsge73q39is6qvhxb3,0,9.5,10.6,2023-01-14T13:16:41.684Z,2023-01-15T06:58:32Z,3976656211,213,0.1,3976656203,56,Back,3976656209,212,21.7,3976656207,141,14.6,3976656205,140,30.0,3979020465,178,,,,,,,,46gpq48n4d5bntwa8v2t78hcl,Iván Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497141525,149,8,1,16,8,3budh3j9xivsid3ptm8ptpy4k,1,70.2,87.6,2023-01-14T13:16:42.310Z,2023-01-15T06:58:37Z,3978807283,384,,3979020557,389,,3976656213,56,Left,,,,,,,,,,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497141549,150,49,1,16,8,3budh3j9xivsid3ptm8ptpy4k,1,76.7,67,2023-01-14T13:16:43.223Z,2023-01-15T06:58:41Z,,,,,,,,,,,,,,,,,,,,,,,,,1bdnkqbxm2u5ror7ipig5m73e,Sergio Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497141563,151,1,1,16,9,3budh3j9xivsid3ptm8ptpy4k,0,78.6,68.5,2023-01-14T13:16:44.081Z,2023-01-15T06:58:45Z,3976656391,141,62.9,3976656393,212,4.7,3979020723,178,,3976656389,140,81.2,3976656387,56,Center,3976656395,213,5.3,,,,,,,1bdnkqbxm2u5ror7ipig5m73e,Sergio Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497141605,164,12,1,16,10,4jelr92fsge73q39is6qvhxb3,1,19.9,35.8,2023-01-14T13:16:44.677Z,2023-01-15T06:58:48Z,3976656583,56,Back,3976656597,212,28.8,3976656601,213,6.1,3976656591,141,28.5,3979020789,178,,3976656587,140,46.9,,,,,,,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497141621,152,1,1,16,12,3budh3j9xivsid3ptm8ptpy4k,1,55.5,74.1,2023-01-14T13:16:47.105Z,2023-01-15T06:58:53Z,3979020865,178,,3976656655,3,,3976656677,213,0.4,3976656665,141,83.3,3976656673,212,14.9,3976656657,56,Left,3976656659,140,68.4,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497141647,153,1,1,16,14,3budh3j9xivsid3ptm8ptpy4k,0,67.7,86.8,2023-01-14T13:16:49.013Z,2023-01-15T06:59:00Z,3976656857,155,,3976656859,56,Left,3976656873,213,0.5,3976656869,212,9.1,3976656863,140,75.3,3979021023,178,,3976656865,141,93.3,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497141653,165,1,1,16,15,4jelr92fsge73q39is6qvhxb3,0,26.1,9.2,2023-01-14T13:16:49.846Z,2023-01-15T06:59:05Z,3979021121,388,,3976656897,3,,3976656907,213,6.2,3976656899,56,Back,3976656901,140,37.7,3976656903,141,8.5,3976656905,212,12.2,,,,2z183ceh099zdd3wq5fvs1aay,G. Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497584781,845,83,1,16,19,4jelr92fsge73q39is6qvhxb3,1,41.5,6.1,2023-01-14T13:16:53.674Z,2023-01-15T07:28:43Z,3979048347,399,230071,,,,,,,,,,,,,,,,,,,,,,234yd91ki5snm5wipuxzogkp,Monchu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497141725,154,50,1,16,19,3budh3j9xivsid3ptm8ptpy4k,1,59.9,95.2,2023-01-14T13:16:53.793Z,2023-01-15T07:00:34Z,3976657255,56,Left,3976657257,286,,3976657345,233,166,,,,,,,,,,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497141709,166,7,1,16,20,4jelr92fsge73q39is6qvhxb3,0,40.1,4.8,2023-01-14T13:16:54.424Z,2023-01-15T07:00:27Z,3976657183,285,,3976657181,56,Back,3978807637,383,,3976657311,233,154,3979021385,178,,,,,,,,,,,234yd91ki5snm5wipuxzogkp,Monchu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497141739,155,43,1,16,21,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2023-01-14T13:16:55.788Z,2023-01-14T13:17:05Z,3976657333,213,3.1,3976657331,212,0,3976657329,141,96.9,3976657327,140,61.3,3976658057,144,12,3976657325,56,Left,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497141753,156,43,1,16,21,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2023-01-14T13:16:55.795Z,2023-01-14T13:16:56Z,3976657393,56,Left,3976657395,286,0,3976657421,144,3,,,,,,,,,,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497141781,157,3,1,16,22,3budh3j9xivsid3ptm8ptpy4k,0,63.7,95.1,2023-01-14T13:16:56.523Z,2023-01-15T07:00:48Z,3976657591,233,167,3979022021,178,,3976657513,286,,3978807793,465,,3976657511,56,Left,,,,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497141771,167,7,1,16,22,4jelr92fsge73q39is6qvhxb3,1,36.3,4.9,2023-01-14T13:16:56.583Z,2023-01-15T07:01:20Z,3979022305,178,,3978807717,383,,3976657499,56,Back,3976657551,233,157,3976657501,285,,,,,,,,,,,2z183ceh099zdd3wq5fvs1aay,G. Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497141775,168,49,1,16,23,4jelr92fsge73q39is6qvhxb3,1,37.6,8.2,2023-01-14T13:16:58.152Z,2023-01-15T07:01:26Z,,,,,,,,,,,,,,,,,,,,,,,,,2z183ceh099zdd3wq5fvs1aay,G. Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497141805,169,3,1,16,25,4jelr92fsge73q39is6qvhxb3,0,47.3,3.7,2023-01-14T13:16:59.471Z,2023-01-15T07:01:29Z,3976657661,56,Back,3976657663,286,,3979022379,178,,3978808083,465,,3976657909,233,158,,,,,,,,,,2z183ceh099zdd3wq5fvs1aay,G. Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497141845,158,7,1,16,25,3budh3j9xivsid3ptm8ptpy4k,1,52.7,96.3,2023-01-14T13:16:59.565Z,2023-01-15T07:01:33Z,3976657857,285,,3976657875,233,169,3976657855,56,Left,3979022419,178,,3978808035,383,,,,,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497141859,159,12,1,16,26,3budh3j9xivsid3ptm8ptpy4k,1,41.7,94.8,2023-01-14T13:17:00.918Z,2023-01-15T07:01:37Z,3976657919,141,100.0,3976657917,140,43.4,3976657967,167,,3979022449,178,,3976657921,212,5.0,3976657915,56,Back,3976657923,213,1.2,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497141865,160,5,1,16,27,3budh3j9xivsid3ptm8ptpy4k,0,43.4,101.8,2023-01-14T13:17:01.356Z,2023-01-15T07:04:58Z,3976657933,347,,3976659125,233,170,3976657931,56,Back,,,,,,,,,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497142091,170,5,1,16,27,4jelr92fsge73q39is6qvhxb3,1,56.6,-1.8,2023-01-14T13:17:01.356Z,2023-01-15T07:04:58Z,3976659069,56,Right,3976659103,233,160,3976659071,347,,,,,,,,,,,,,,,,,2z183ceh099zdd3wq5fvs1aay,G. Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497142117,171,1,1,16,45,4jelr92fsge73q39is6qvhxb3,0,56.5,0,2023-01-14T13:17:19.337Z,2023-01-15T07:05:02Z,3976659249,141,9.5,3976659253,212,14.4,3976659245,140,68.0,3976659241,107,,3976659243,56,Right,3976659255,213,0.6,,,,,,,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497142143,161,44,1,16,46,3budh3j9xivsid3ptm8ptpy4k,1,30.4,91.2,2023-01-14T13:17:20.624Z,2023-01-15T08:35:17Z,3976659369,285,,3976659367,56,Back,3976659423,233,172,,,,,,,,,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497142125,172,44,1,16,46,4jelr92fsge73q39is6qvhxb3,0,69.6,8.8,2023-01-14T13:17:20.625Z,2023-01-15T07:05:05Z,3976659273,56,Right,3976659471,233,161,3976659275,286,,,,,,,,,,,,,,,,,1jffh172t15s6ws7nou0fc251,Sergi Guardiola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497142171,162,1,1,16,46,3budh3j9xivsid3ptm8ptpy4k,1,28.6,92,2023-01-14T13:17:20.765Z,2023-01-15T08:35:17Z,3976659525,140,35.3,3979024255,388,,3976659515,3,,3976659531,212,8.1,3976659529,141,86.2,3976659533,213,5.8,3976659519,56,Back,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497142175,163,44,1,16,48,3budh3j9xivsid3ptm8ptpy4k,1,36.4,85.1,2023-01-14T13:17:22.399Z,2023-01-15T08:35:17Z,3976659569,233,173,3976659551,285,,3976659549,56,Back,,,,,,,,,,,,,,,,8eh38t4oyyt728co362f6uqqd,Álvaro García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497142157,173,44,1,16,48,4jelr92fsge73q39is6qvhxb3,0,63.6,14.9,2023-01-14T13:17:22.400Z,2023-01-15T07:05:14Z,3976659437,286,,3976659611,233,163,3976659435,56,Right,,,,,,,,,,,,,,,,46gpq48n4d5bntwa8v2t78hcl,Iván Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497142193,164,1,1,16,48,3budh3j9xivsid3ptm8ptpy4k,1,35.4,86,2023-01-14T13:17:22.502Z,2023-01-15T08:35:18Z,3976659647,140,39.7,3976659649,141,77.9,3976659643,168,,3976659641,3,,3976659645,56,Back,3976659653,213,5.4,3979024319,388,,3976659651,212,7.1,8eh38t4oyyt728co362f6uqqd,Álvaro García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497142197,165,49,1,16,50,3budh3j9xivsid3ptm8ptpy4k,1,40,76.1,2023-01-14T13:17:24.476Z,2023-01-15T07:05:26Z,,,,,,,,,,,,,,,,,,,,,,,,,u04ao1ldrjjesgqq52o7ghqt,Unai López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497142219,166,1,1,16,50,3budh3j9xivsid3ptm8ptpy4k,1,40,76.1,2023-01-14T13:17:24.556Z,2023-01-15T07:05:32Z,3976659807,141,61.2,3976659809,212,10.4,3976659803,56,Back,3976659811,213,4.9,3976659805,140,42.3,3979024479,178,,,,,,,,u04ao1ldrjjesgqq52o7ghqt,Unai López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497142227,167,4,1,16,51,3budh3j9xivsid3ptm8ptpy4k,1,47.3,57.4,2023-01-14T13:17:26.142Z,2023-01-15T07:05:37Z,3976659965,233,174,3976659851,265,,3976659845,13,,3976659853,286,,3976659849,152,,3976659847,56,Back,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497142239,174,4,1,16,51,4jelr92fsge73q39is6qvhxb3,0,52.7,42.6,2023-01-14T13:17:26.143Z,2023-01-15T07:05:37Z,3979024607,178,,3976659909,56,Center,3976659907,13,,3976659913,265,,3976659969,233,167,3976659911,152,,3976659915,285,,,,,9tp35qqu1heburu0g5wa6jv56,Lucas Rosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497142555,169,1,1,17,13,3budh3j9xivsid3ptm8ptpy4k,1,44.9,44,2023-01-14T13:17:47.482Z,2023-01-15T07:05:40Z,3979024683,178,,3976661697,56,Back,3976661699,140,44.7,3976661705,213,4.7,3976661693,5,,3976661703,212,13.7,3976661695,152,,3976668609,189,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,3976661701,141,,,,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497142561,170,1,1,17,14,3budh3j9xivsid3ptm8ptpy4k,1,44.9,24.6,2023-01-14T13:17:48.281Z,2023-01-15T07:05:47Z,3976661743,213,2.8,3976661741,212,13.5,3979024825,178,,3976661735,56,Back,3976668719,189,,3976661737,140,32.6,3976661739,141,30.4,,,,u04ao1ldrjjesgqq52o7ghqt,Unai López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497142575,171,1,1,17,17,3budh3j9xivsid3ptm8ptpy4k,1,32.1,33.1,2023-01-14T13:17:51.300Z,2023-01-15T07:05:52Z,3976661795,213,1.6,3976661787,56,Back,3976661789,140,30.6,3976661793,212,25.3,3976661791,141,70.3,3979024899,178,,,,,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497142605,172,1,1,17,19,3budh3j9xivsid3ptm8ptpy4k,1,30.6,71.2,2023-01-14T13:17:53.703Z,2023-01-15T07:05:56Z,3976661951,141,94.2,3976661953,212,16.4,3976661955,213,1.3,3976661949,140,35.4,3976661947,56,Back,3979024989,178,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497142611,173,1,1,17,21,3budh3j9xivsid3ptm8ptpy4k,0,35.3,95.7,2023-01-14T13:17:55.789Z,2023-01-15T07:06:01Z,3976662031,233,175,3976661989,212,0.8,3976661991,213,0.0,3976662029,236,,3976662035,286,,3979025079,178,,3976661985,140,36.1,3976661983,56,Back,39c5g6782qlrtw55fsre7exnt,Fran García,3976661987,141,,,,95.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497142577,175,74,1,17,21,4jelr92fsge73q39is6qvhxb3,1,64.1,4.9,2023-01-14T13:17:55.828Z,2023-01-15T07:06:05Z,3979025183,178,,3976662043,233,173,3976661811,56,Right,3976661813,285,,,,,,,,,,,,,,2z183ceh099zdd3wq5fvs1aay,G. Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497142653,174,5,1,17,21,3budh3j9xivsid3ptm8ptpy4k,1,35.3,102,2023-01-14T13:17:56.192Z,2023-01-15T07:06:09Z,3976662233,56,Back,3976662263,233,176,3976662235,347,,,,,,,,,,,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497142591,176,5,1,17,21,4jelr92fsge73q39is6qvhxb3,0,64.7,-2,2023-01-14T13:17:56.192Z,2023-01-15T07:06:10Z,3976661875,347,,3976661873,56,Right,3976662285,233,174,,,,,,,,,,,,,,,,2z183ceh099zdd3wq5fvs1aay,G. Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497142715,175,1,1,17,30,3budh3j9xivsid3ptm8ptpy4k,1,39.8,100,2023-01-14T13:18:05.192Z,2023-01-15T07:06:20Z,3976662525,212,30.0,3976662513,56,Left,3976662521,141,89.1,3976662529,213,6.0,3976662531,1,,3976662507,107,,3976662517,140,67.1,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497142757,176,1,1,17,32,3budh3j9xivsid3ptm8ptpy4k,1,69.4,88.1,2023-01-14T13:18:07.152Z,2023-01-15T07:06:26Z,3976662735,213,0.2,3976662727,56,Left,3976662729,140,97.2,3976662731,141,95.4,3976662733,212,29.6,3979025523,178,,,,,,,,u04ao1ldrjjesgqq52o7ghqt,Unai López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497142795,177,1,1,17,36,3budh3j9xivsid3ptm8ptpy4k,0,97.5,95.4,2023-01-14T13:18:11.081Z,2023-01-15T07:06:31Z,3979025585,178,,3978809205,225,,3976662907,2,,3976662917,212,22.4,3978809209,72,,3976662911,56,Center,3978809207,386,,3976662913,140,88.2,8eh38t4oyyt728co362f6uqqd,Álvaro García,3976662923,213,3976662915,141,65.7,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497142831,179,61,1,17,38,3budh3j9xivsid3ptm8ptpy4k,0,88.2,65.4,2023-01-14T13:18:12.510Z,2023-01-15T07:06:57Z,3976663115,56,Center,3979026011,178,,,,,,,,,,,,,,,,,,,,1bdnkqbxm2u5ror7ipig5m73e,Sergio Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497142817,178,43,1,17,39,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2023-01-14T13:18:13.658Z,2023-01-14T13:18:15Z,3976663027,56,Center,3976663259,144,8,,,,,,,,,,,,,,,,,,,1bdnkqbxm2u5ror7ipig5m73e,Sergio Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497585383,930,83,1,17,39,3budh3j9xivsid3ptm8ptpy4k,1,93.2,66.7,2023-01-14T13:18:13.757Z,2023-01-15T07:31:34Z,3979051021,399,220122,,,,,,,,,,,,,,,,,,,,,,1bdnkqbxm2u5ror7ipig5m73e,Sergio Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497142839,178,12,1,17,39,4jelr92fsge73q39is6qvhxb3,1,7.6,32.1,2023-01-14T13:18:13.795Z,2023-01-15T07:06:42Z,3979025713,389,,3976663165,212,22.4,3976663167,213,4.8,3976663223,167,,3976663163,141,0.0,3976663161,140,9.2,3976663159,56,Back,,,,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497142845,179,5,1,17,41,4jelr92fsge73q39is6qvhxb3,0,8.9,-1.2,2023-01-14T13:18:15.996Z,2023-01-15T07:07:02Z,3976664587,233,180,3976663205,347,,3976663201,56,Back,,,,,,,,,,,,,,,,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497143117,180,5,1,17,41,3budh3j9xivsid3ptm8ptpy4k,1,91.1,101.2,2023-01-14T13:18:15.996Z,2023-01-15T07:07:01Z,3976664563,347,,3976664561,56,Left,3976664581,233,179,,,,,,,,,,,,,,,,1bdnkqbxm2u5ror7ipig5m73e,Sergio Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497143151,181,1,1,17,58,3budh3j9xivsid3ptm8ptpy4k,1,88.2,100,2023-01-14T13:18:32.913Z,2023-01-15T07:07:07Z,3976664751,140,71.0,3976664753,141,93.0,3976664755,212,18.9,3976664749,56,Left,3976664747,107,,3976664757,213,3.4,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497143205,182,1,1,18,1,3budh3j9xivsid3ptm8ptpy4k,1,74.1,93.6,2023-01-14T13:18:36.235Z,2023-01-15T07:07:12Z,3976665031,56,Left,3976665043,213,5.5,3976665033,140,79.4,3979026309,178,,3976665035,141,84.7,3976665039,212,8.2,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497143221,183,1,1,18,4,3budh3j9xivsid3ptm8ptpy4k,0,77.6,77.6,2023-01-14T13:18:38.508Z,2023-01-15T07:07:15Z,3976665155,141,50.1,3976665151,56,Center,3976665153,140,82.3,3976665157,212,19.3,3976665159,213,5.0,3979026357,178,,,,,,,,u04ao1ldrjjesgqq52o7ghqt,Unai López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497143253,180,12,1,18,5,4jelr92fsge73q39is6qvhxb3,1,18.3,51.3,2023-01-14T13:18:39.630Z,2023-01-15T07:07:19Z,3976665375,140,51.2,3976665377,141,37.1,3976665379,212,35.9,3976665381,213,6.0,3976665373,56,Center,3979026421,178,,,,,,,,9tp35qqu1heburu0g5wa6jv56,Lucas Rosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497143255,184,61,1,18,9,3budh3j9xivsid3ptm8ptpy4k,1,46.7,59.9,2023-01-14T13:18:43.551Z,2023-01-15T07:07:31Z,3979026601,388,,3976665387,56,Back,,,,,,,,,,,,,,,,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497585671,936,67,1,18,11,3budh3j9xivsid3ptm8ptpy4k,1,55.5,77.3,2023-01-14T13:18:45.397Z,2023-01-15T08:35:18Z,3979052151,233,849,,,,,,,,,,,,,,,,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497585667,849,67,1,18,11,4jelr92fsge73q39is6qvhxb3,0,44.5,22.7,2023-01-14T13:18:45.398Z,2023-01-15T07:32:37Z,3979052163,233,936,,,,,,,,,,,,,,,,,,,,,,2z183ceh099zdd3wq5fvs1aay,G. Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
