id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value,qualifier/17/value
2496266373,354,5,1,36,41,2l0ldgiwsgb8d6y3z0sfgjzyj,0,7.2,-1.4,2023-01-09T20:38:51.690Z,2023-01-10T05:25:22Z,3972087891,56,Back,3972087925,233,377,3972087893,347,,,,,,,,,,,,,,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266375,377,5,1,36,41,3czravw89omgc9o4s0w3l1bg5,1,92.8,101.4,2023-01-09T20:38:51.690Z,2023-01-10T05:25:22Z,3972087899,347,,3972087921,233,354,3972087897,56,Left,,,,,,,,,,,,,,,,3tzvbdszdrj1tayik9igbve8l,Gorka Guruzeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266435,378,1,1,36,58,3czravw89omgc9o4s0w3l1bg5,1,93.2,100,2023-01-09T20:39:08.854Z,2023-01-10T05:25:28Z,3972088205,140,90.2,3972088211,213,4.3,3972088209,212,7.7,3972088207,141,90.5,3972088203,56,Left,3972088201,107,,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266441,379,1,1,36,59,3czravw89omgc9o4s0w3l1bg5,1,89.2,92.5,2023-01-09T20:39:09.716Z,2023-01-10T05:25:31Z,3972088245,140,91.9,3972088249,212,4.5,3972238249,178,,3972088251,213,0.9,3972088243,56,Left,3972088247,141,97.7,,,,,,,3tzvbdszdrj1tayik9igbve8l,Gorka Guruzeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266443,380,1,1,37,2,3czravw89omgc9o4s0w3l1bg5,1,84.5,95,2023-01-09T20:39:12.451Z,2023-01-10T05:25:37Z,3972088271,140,74.5,3972088273,141,83.1,3972088277,213,3.8,3972238291,178,,3972088275,212,13.3,3972088269,56,Left,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266449,381,1,1,37,3,3czravw89omgc9o4s0w3l1bg5,1,74.5,83.1,2023-01-09T20:39:13.820Z,2023-01-10T05:25:43Z,3972088327,212,13.8,3972238337,178,,3972088323,141,85.4,3972088319,140,61.4,3972088315,56,Left,3972088331,213,3.0,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266457,382,1,1,37,6,3czravw89omgc9o4s0w3l1bg5,1,59.6,76.8,2023-01-09T20:39:16.310Z,2023-01-10T05:25:45Z,3972088383,213,4.9,3972088373,196,,3972088381,212,43.0,3972088375,56,Right,3972088379,141,14.8,3972088385,1,,3972088377,140,67.5,3972238365,178,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266481,383,1,1,37,9,3czravw89omgc9o4s0w3l1bg5,1,67.6,14.8,2023-01-09T20:39:19.727Z,2023-01-10T05:25:53Z,3972088511,56,Right,3972238439,178,,3972088513,140,78.1,3972088517,212,13.6,3972088519,213,5.7,3972088515,141,3.2,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266491,384,1,1,37,17,3czravw89omgc9o4s0w3l1bg5,0,97.4,16.9,2023-01-09T20:39:27.483Z,2023-01-10T05:25:56Z,3972164667,20,,3972238465,178,,3972088571,213,1.9,3972088563,56,Center,3972164665,386,,3972088559,2,,3972088565,140,90.9,3972164663,225,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,3972088569,212,3972088567,141,44.6,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266493,356,49,1,37,18,2l0ldgiwsgb8d6y3z0sfgjzyj,1,10.8,53.4,2023-01-09T20:39:28.605Z,2023-01-10T05:26:19Z,,,,,,,,,,,,,,,,,,,,,,,,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266495,357,1,1,37,18,2l0ldgiwsgb8d6y3z0sfgjzyj,1,10.5,52.8,2023-01-09T20:39:28.611Z,2023-01-10T05:26:14Z,3972088579,212,9.6,3972088575,140,12.2,3972238609,178,,3972088577,141,66.6,3972088581,213,1.4,3972088573,56,Back,,,,,,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266525,358,1,1,37,20,2l0ldgiwsgb8d6y3z0sfgjzyj,1,14.3,72,2023-01-09T20:39:30.972Z,2023-01-10T05:26:23Z,3972088749,140,27.8,3972088751,141,71.0,3972088747,56,Back,3972088753,212,14.2,3972088755,213,6.2,3972238675,178,,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266527,359,61,1,37,21,2l0ldgiwsgb8d6y3z0sfgjzyj,1,26.8,68.6,2023-01-09T20:39:31.778Z,2023-01-10T05:26:34Z,3972088761,56,Back,3972238731,178,,,,,,,,,,,,,,,,,,,,946z96r5q70ryslp3hlhafnx1,A. Budimir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266519,385,43,1,37,23,3czravw89omgc9o4s0w3l1bg5,1,0,0,2023-01-09T20:39:33.669Z,2023-01-09T20:39:38Z,3972088721,213,0.5,3972088713,56,Center,3972088717,141,31.7,3972088837,144,1,3972088715,140,78.8,3972088719,212,2.0,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266537,360,4,1,37,23,2l0ldgiwsgb8d6y3z0sfgjzyj,1,23.3,67.6,2023-01-09T20:39:33.673Z,2023-01-10T05:26:42Z,3972088817,265,,3972088819,285,,3972088815,152,,3972088811,13,,3972088813,56,Back,3972088821,233,386,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266531,386,4,1,37,23,3czravw89omgc9o4s0w3l1bg5,0,76.7,32.4,2023-01-09T20:39:33.674Z,2023-01-10T05:26:42Z,3972088771,56,Center,3972238797,389,,3972088773,152,,3972088827,233,360,3972088775,265,,3972088769,13,,3972088777,286,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266603,361,1,1,37,53,2l0ldgiwsgb8d6y3z0sfgjzyj,1,25,66.6,2023-01-09T20:40:03.470Z,2023-01-10T05:26:43Z,3972089229,56,Left,3972089237,213,0.5,3972089235,212,42.1,3972089233,141,94.4,3972089225,155,,3972089509,189,,3972089227,152,,3972089239,1,,6dx2fxufm98xtdobuwppis34l,David García,3972238815,178,3972089231,140,60.8,,,3972089223,5,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266609,362,1,1,37,57,2l0ldgiwsgb8d6y3z0sfgjzyj,1,66.7,95.4,2023-01-09T20:40:07.753Z,2023-01-10T05:26:48Z,3972089257,212,10.4,3972238851,178,,3972089255,141,82.6,3972089259,213,4.1,3972089253,140,61.3,3972089251,56,Left,,,,,,,96cbv23es0gucmd2v0qvk3iwa,A. Ezzalzouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266615,363,1,1,37,58,2l0ldgiwsgb8d6y3z0sfgjzyj,1,59.4,86,2023-01-09T20:40:08.604Z,2023-01-10T05:26:52Z,3972089303,141,93.6,3972089301,140,55.7,3972238881,178,,3972089299,56,Left,3972089307,213,2.2,3972089305,212,6.5,,,,,,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266621,364,1,1,38,0,2l0ldgiwsgb8d6y3z0sfgjzyj,1,55.7,93.6,2023-01-09T20:40:10.281Z,2023-01-10T05:26:58Z,3972089337,212,15.9,3972089339,213,3.1,3972089335,141,93.5,3972238941,178,,3972089331,56,Back,3972089333,140,40.6,,,,,,,8ij122duxc65thlj8flk2xdjp,Juan Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266631,365,1,1,38,2,2l0ldgiwsgb8d6y3z0sfgjzyj,0,40.6,93.5,2023-01-09T20:40:12.322Z,2023-01-10T05:27:04Z,3972089381,141,100.0,3972089383,212,33.2,3972239003,178,,3972089387,1,,3972089377,56,Left,3972089385,213,0.2,3972089379,140,71.8,3972089375,155,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266633,366,5,1,38,4,2l0ldgiwsgb8d6y3z0sfgjzyj,0,68.6,101.6,2023-01-09T20:40:14.488Z,2023-01-10T05:27:07Z,3972089389,56,Left,3972089391,347,,3972089503,233,387,,,,,,,,,,,,,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266651,387,5,1,38,4,3czravw89omgc9o4s0w3l1bg5,1,31.4,-1.6,2023-01-09T20:40:14.488Z,2023-01-10T05:27:06Z,3972089493,347,,3972089491,56,Back,3972089495,233,366,,,,,,,,,,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266675,388,1,1,38,10,3czravw89omgc9o4s0w3l1bg5,1,34.8,0,2023-01-09T20:40:21.148Z,2023-01-10T05:27:12Z,3972089623,212,10.8,3972089617,56,Back,3972089621,141,14.5,3972089615,107,,3972089619,140,35.3,3972089625,213,1.5,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266677,389,61,1,38,12,3czravw89omgc9o4s0w3l1bg5,0,35.3,14.5,2023-01-09T20:40:22.308Z,2023-01-10T05:27:17Z,3972089633,56,Back,3972239117,388,,,,,,,,,,,,,,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266681,367,1,1,38,12,2l0ldgiwsgb8d6y3z0sfgjzyj,0,60.5,86.6,2023-01-09T20:40:23.025Z,2023-01-10T05:27:22Z,3972239161,178,,3972089657,56,Left,3972089661,141,89.4,3972089659,140,71.9,3972089655,3,,3972089663,212,12.1,3972089665,213,0.2,,,,3o41frgi9jxrms6rvc6ml1plh,D. Brašanac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266693,390,1,1,38,14,3czravw89omgc9o4s0w3l1bg5,1,29.5,9.5,2023-01-09T20:40:24.327Z,2023-01-10T05:27:24Z,3972089743,141,43.7,3972089737,157,,3972089741,140,48.6,3972089739,56,Back,3972239183,178,,3972089747,213,0.9,3972089745,212,30.7,3972089749,1,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266695,391,4,1,38,17,3czravw89omgc9o4s0w3l1bg5,1,49.9,46.8,2023-01-09T20:40:27.726Z,2023-01-10T05:27:28Z,3972089759,152,,3972089761,286,,3972089755,294,,3972089757,56,Back,3972089753,13,,3972089785,233,368,,,,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266697,368,4,1,38,17,2l0ldgiwsgb8d6y3z0sfgjzyj,0,50.1,53.2,2023-01-09T20:40:27.727Z,2023-01-10T05:27:27Z,3972090601,294,,3972089805,233,391,3972089767,152,,3972089765,56,Center,3972089763,13,,3972089771,285,,3972239243,178,,,,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266707,392,1,1,38,22,3czravw89omgc9o4s0w3l1bg5,1,46.7,56.3,2023-01-09T20:40:32.995Z,2023-01-10T05:27:34Z,3972089847,213,0.8,3972239317,178,,3972089845,212,20.1,3972089837,152,,3972089843,141,76.7,3972089835,5,,3972089869,189,,3972089841,140,60.5,uzzq2p3s1qnb3wv1pee3mcph,Yeray,3972089839,56,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496281323,962,3,1,38,25,3czravw89omgc9o4s0w3l1bg5,0,67.1,79.8,2023-01-09T20:40:35.931Z,2023-01-10T05:27:41Z,3972165163,286,,3972165167,467,f4gpe0pxov8sea9e0fs24h8q2,3972165161,56,Left,3972165165,464,,3972239391,178,,,,,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266727,393,1,1,38,29,3czravw89omgc9o4s0w3l1bg5,0,60,91.5,2023-01-09T20:40:40.130Z,2023-01-10T05:27:45Z,3972239427,178,,3972089995,213,6.2,3972089991,141,90.5,3972089989,140,72.6,3972089993,212,13.2,3972089987,56,Left,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266733,369,8,1,38,31,2l0ldgiwsgb8d6y3z0sfgjzyj,1,27.9,10.4,2023-01-09T20:40:41.714Z,2023-01-10T05:27:48Z,3972239461,178,,3972165209,384,,3972090011,56,Back,,,,,,,,,,,,,,,,ao3iplhzj0tiu5uhte7vq7m96,Diego Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266737,370,49,1,38,31,2l0ldgiwsgb8d6y3z0sfgjzyj,1,29.9,8.9,2023-01-09T20:40:41.850Z,2023-01-10T05:27:52Z,,,,,,,,,,,,,,,,,,,,,,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266741,371,1,1,38,33,2l0ldgiwsgb8d6y3z0sfgjzyj,0,28.1,4.8,2023-01-09T20:40:43.328Z,2023-01-10T05:27:59Z,3972090033,56,Back,3972239573,178,,3972090041,213,0.3,3972090037,141,5.6,3972090035,140,29.9,3972090039,212,2.0,,,,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266739,394,61,1,38,33,3czravw89omgc9o4s0w3l1bg5,1,69.3,93.2,2023-01-09T20:40:43.393Z,2023-01-10T05:28:05Z,3972090031,56,Left,3972239629,178,,,,,,,,,,,,,,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266751,372,61,1,38,39,2l0ldgiwsgb8d6y3z0sfgjzyj,0,63.4,2.3,2023-01-09T20:40:49.307Z,2023-01-10T05:29:04Z,3972090119,56,Right,3972239749,178,,,,,,,,,,,,,,,,,,,,ao3iplhzj0tiu5uhte7vq7m96,Diego Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266753,373,5,1,38,40,2l0ldgiwsgb8d6y3z0sfgjzyj,0,66.6,-1.2,2023-01-09T20:40:50.327Z,2023-01-10T05:29:10Z,3972090287,233,395,3972090127,347,,3972090125,56,Right,,,,,,,,,,,,,,,,ao3iplhzj0tiu5uhte7vq7m96,Diego Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266777,395,5,1,38,40,3czravw89omgc9o4s0w3l1bg5,1,33.4,101.2,2023-01-09T20:40:50.327Z,2023-01-10T05:29:10Z,3972090283,233,373,3972090281,347,,3972090279,56,Back,,,,,,,,,,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266805,396,1,1,38,51,3czravw89omgc9o4s0w3l1bg5,1,35.2,100,2023-01-09T20:41:01.414Z,2023-01-10T05:29:15Z,3972090463,213,4.5,3972090461,212,27.3,3972090459,141,61.2,3972090455,56,Back,3972090457,140,30.4,3972090467,1,,3972090453,107,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266821,397,1,1,38,59,3czravw89omgc9o4s0w3l1bg5,1,48.6,32.2,2023-01-09T20:41:09.997Z,2023-01-10T05:29:19Z,3972240221,178,,3972090553,140,64.2,3972090551,56,Right,3972090557,212,26.4,3972090559,213,5.4,3972090555,141,1.7,,,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266835,398,1,1,39,3,3czravw89omgc9o4s0w3l1bg5,1,67.4,1.4,2023-01-09T20:41:13.363Z,2023-01-10T05:29:25Z,3972090635,213,0.5,3972090627,56,Center,3972240323,178,,3972090637,1,,3972090629,140,97.0,3972090631,141,27.2,3972090633,212,35.7,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496298477,1339,67,1,39,5,3czravw89omgc9o4s0w3l1bg5,1,95.7,29.5,2023-01-09T20:41:15.914Z,2023-01-10T06:46:45Z,3972258387,233,992,,,,,,,,,,,,,,,,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496298475,992,67,1,39,5,2l0ldgiwsgb8d6y3z0sfgjzyj,0,4.3,70.5,2023-01-09T20:41:15.915Z,2023-01-10T06:06:42Z,3972258395,233,1339,,,,,,,,,,,,,,,,,,,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266931,407,1,1,39,5,3czravw89omgc9o4s0w3l1bg5,0,97.2,29.9,2023-01-09T20:41:15.956Z,2023-01-10T06:46:46Z,3972091113,212,1.6,3972091259,286,,3972091109,140,97.0,3972240359,178,,3972091115,213,1.7,3972091255,233,374,3972091111,141,32.2,3972091107,56,Center,66jotyvbhtz5cjvhbby6luelm,Nico Williams,3972091253,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266841,374,74,1,39,5,2l0ldgiwsgb8d6y3z0sfgjzyj,1,4.4,68.4,2023-01-09T20:41:16.001Z,2023-01-10T05:29:42Z,3972240475,389,,3972091155,285,,3972091263,233,407,3972090653,56,Back,,,,,,,,,,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266851,375,49,1,39,6,2l0ldgiwsgb8d6y3z0sfgjzyj,1,1.6,73.2,2023-01-09T20:41:17.169Z,2023-01-10T06:06:58Z,,,,,,,,,,,,,,,,,,,,,,,,,8ij122duxc65thlj8flk2xdjp,Juan Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266855,376,1,1,39,9,2l0ldgiwsgb8d6y3z0sfgjzyj,0,9.6,84.8,2023-01-09T20:41:19.900Z,2023-01-10T05:29:51Z,3972090713,141,71.6,3972090711,140,29.6,3972090709,56,Back,3972090717,213,5.9,3972240705,178,,3972090715,212,22.8,,,,,,,8ij122duxc65thlj8flk2xdjp,Juan Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266857,399,49,1,39,10,3czravw89omgc9o4s0w3l1bg5,1,68.8,27.2,2023-01-09T20:41:21.075Z,2023-01-10T05:29:56Z,,,,,,,,,,,,,,,,,,,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266869,400,1,1,39,13,3czravw89omgc9o4s0w3l1bg5,1,73.3,23.2,2023-01-09T20:41:23.524Z,2023-01-10T05:30:03Z,3972090783,212,7.4,3972090781,141,13.3,3972240905,178,,3972090777,56,Right,3972090779,140,70.4,3972090785,213,4.3,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266881,401,1,1,39,14,3czravw89omgc9o4s0w3l1bg5,1,70.4,13.3,2023-01-09T20:41:24.853Z,2023-01-10T05:30:15Z,3972090833,56,Right,3972240947,178,,3972090837,141,7.0,3972090841,213,6.0,3972090835,140,83.7,3972090839,212,14.6,,,,,,,488vwilxllk6nhf4o1wrh0gve,Oier Zarraga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266883,377,45,1,39,18,2l0ldgiwsgb8d6y3z0sfgjzyj,0,12.4,83.2,2023-01-09T20:41:28.458Z,2023-01-10T05:30:20Z,3972090851,285,,3972090891,233,402,3972090849,56,Back,,,,,,,,,,,,,,,,96cbv23es0gucmd2v0qvk3iwa,A. Ezzalzouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266885,402,3,1,39,18,3czravw89omgc9o4s0w3l1bg5,1,87.6,16.8,2023-01-09T20:41:28.458Z,2023-01-10T05:30:19Z,3972090859,56,Right,3972090887,233,377,3972090861,286,,3972241041,178,,3972165671,464,,,,,,,,,,,3tzvbdszdrj1tayik9igbve8l,Gorka Guruzeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266891,403,50,1,39,19,3czravw89omgc9o4s0w3l1bg5,1,88.6,16.1,2023-01-09T20:41:29.877Z,2023-01-10T05:30:28Z,3972090883,56,Right,3972090919,233,378,3972090885,286,,,,,,,,,,,,,,,,,3tzvbdszdrj1tayik9igbve8l,Gorka Guruzeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266887,378,7,1,39,20,2l0ldgiwsgb8d6y3z0sfgjzyj,0,11.4,83.9,2023-01-09T20:41:30.371Z,2023-01-10T05:30:38Z,3972241207,178,,3972165707,385,,3972090865,285,,3972090863,56,Back,3972090895,233,403,,,,,,,,,,96cbv23es0gucmd2v0qvk3iwa,A. Ezzalzouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266905,404,1,1,39,21,3czravw89omgc9o4s0w3l1bg5,1,81.7,14.3,2023-01-09T20:41:31.970Z,2023-01-10T05:30:44Z,3972090985,213,0.8,3972090977,56,Right,3972165751,224,,3972090983,212,3.9,3972090973,2,,3972090979,140,84.4,3972241289,178,,3972165753,20,,488vwilxllk6nhf4o1wrh0gve,Oier Zarraga,3972090981,141,,,,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266909,405,61,1,39,21,3czravw89omgc9o4s0w3l1bg5,1,84.4,18.2,2023-01-09T20:41:32.059Z,2023-01-10T05:30:49Z,3972090993,56,Right,3972241331,178,,,,,,,,,,,,,,,,,,,,3tzvbdszdrj1tayik9igbve8l,Gorka Guruzeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266923,379,5,1,39,24,2l0ldgiwsgb8d6y3z0sfgjzyj,1,-2,85.3,2023-01-09T20:41:35.027Z,2023-01-10T05:30:51Z,3972091059,346,,3972095433,233,406,3972091057,56,Back,,,,,,,,,,,,,,,,96cbv23es0gucmd2v0qvk3iwa,A. Ezzalzouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496266913,406,5,1,39,24,3czravw89omgc9o4s0w3l1bg5,0,102,14.7,2023-01-09T20:41:35.027Z,2023-01-10T05:30:52Z,3972091005,346,,3972095441,233,379,3972091003,56,Right,,,,,,,,,,,,,,,,3tzvbdszdrj1tayik9igbve8l,Gorka Guruzeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496267013,380,1,1,39,57,2l0ldgiwsgb8d6y3z0sfgjzyj,1,4.1,50.9,2023-01-09T20:42:07.505Z,2023-01-10T05:30:57Z,3972091687,56,Center,3972091693,212,54.2,3972091689,140,55.6,3972091685,124,,3972091691,141,45.5,3972091701,74,,3972091695,213,6.2,3972091697,1,,15no5m0njma23gf0ygu9agt05,Aitor Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496267015,381,1,1,40,0,2l0ldgiwsgb8d6y3z0sfgjzyj,1,55.6,45.5,2023-01-09T20:42:10.601Z,2023-01-10T05:31:04Z,3972091723,156,,3972091711,56,Center,3972091713,140,52.2,3972091715,141,48.2,3972091719,213,2.7,3972241485,178,,3972091717,212,4.0,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496267021,382,50,1,40,1,2l0ldgiwsgb8d6y3z0sfgjzyj,1,52.8,47.7,2023-01-09T20:42:11.458Z,2023-01-10T05:31:11Z,3972091743,56,Center,3972091745,286,,3972091759,233,408,,,,,,,,,,,,,,,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496267023,408,7,1,40,2,3czravw89omgc9o4s0w3l1bg5,1,47.2,52.3,2023-01-09T20:42:12.397Z,2023-01-10T05:31:15Z,3972091751,285,,3972091753,233,382,3972241587,178,,3972091749,56,Back,3972165967,383,,,,,,,,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496267025,409,49,1,40,3,3czravw89omgc9o4s0w3l1bg5,1,46.4,39.4,2023-01-09T20:42:13.684Z,2023-01-10T05:31:21Z,,,,,,,,,,,,,,,,,,,,,,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496267041,410,1,1,40,5,3czravw89omgc9o4s0w3l1bg5,1,58.3,21.4,2023-01-09T20:42:15.519Z,2023-01-10T05:31:26Z,3972091827,212,10.3,3972091829,213,5.6,3972091825,141,12.1,3972091823,140,66.1,3972091821,56,Right,3972241715,178,,,,,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496267047,411,61,1,40,7,3czravw89omgc9o4s0w3l1bg5,0,74,14.2,2023-01-09T20:42:18.106Z,2023-01-10T05:31:31Z,3972241787,178,,3972091845,56,Right,,,,,,,,,,,,,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
