id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,keyPass,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/15/value,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2504658095,470,1,2,50,57,4jelr92fsge73q39is6qvhxb3,1,46.1,2.3,2023-02-05T18:39:39.966Z,2023-02-06T09:17:40Z,4016110617,140,44.0,4016110615,56,Back,4016110619,141,17.4,4016110623,213,1.8,4016110621,212,10.5,4017036987,178,,,,,,,,d8v7fh30bn0rbhj0lgn1j17th,Luis Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504658115,471,1,2,50,58,4jelr92fsge73q39is6qvhxb3,1,44,17.4,2023-02-05T18:39:40.928Z,2023-02-06T09:17:45Z,4016110705,56,Back,4016110711,212,12.1,4016110713,213,3.9,4016110709,141,5.0,4016110707,140,35.8,4017037079,178,,,,,,,,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504658133,472,1,2,51,2,4jelr92fsge73q39is6qvhxb3,0,36.3,4.9,2023-02-05T18:39:44.797Z,2023-02-06T09:17:51Z,4017037151,178,,4016110795,213,0.3,4016110793,212,46.2,4016110791,141,24.9,4016110785,155,,4016110797,1,,4016110789,140,78.4,4016110787,56,Center,bsi12817nc1ul082qn48d4rft,M. Hongla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504658151,442,1,2,51,5,63f5h8t5e9qm1fqmvfkb23ghh,1,20.9,70.2,2023-02-05T18:39:47.660Z,2023-02-06T09:18:00Z,4016110899,56,Back,4016110903,141,77.5,4016110901,140,22.9,4016110905,212,5.4,4017037289,178,,4016110907,213,1.2,,,,,,,6xulax65kp4aid70nk7g5jr2t,R. Le Normand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504658155,443,49,2,51,7,63f5h8t5e9qm1fqmvfkb23ghh,1,22.9,77.5,2023-02-05T18:39:49.330Z,2023-02-06T09:18:06Z,,,,,,,,,,,,,,,,,,,,,,,,,bj929w5yi7lnz36jxsi5qnq7e,Aihen Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504658181,444,1,2,51,7,63f5h8t5e9qm1fqmvfkb23ghh,1,22.9,77.5,2023-02-05T18:39:49.415Z,2023-02-06T09:18:10Z,4016111051,1,,4016111039,157,,4016111049,213,6.1,4016111047,212,17.8,4017037507,178,,4016111043,140,39.5,4016111041,56,Back,4016111045,141,72.1,bj929w5yi7lnz36jxsi5qnq7e,Aihen Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504658191,445,1,2,51,9,63f5h8t5e9qm1fqmvfkb23ghh,0,39.5,72.1,2023-02-05T18:39:51.400Z,2023-02-06T09:18:59Z,4017037651,388,,4016111129,213,1.7,4016111127,212,9.1,4016111119,3,,4016111121,56,Back,4016111123,140,38.6,4016111125,141,85.4,,,,dvrk8qmt9ta4c3kvjgsad7t91,Brais Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504658193,473,49,2,51,10,4jelr92fsge73q39is6qvhxb3,1,72.9,11,2023-02-05T18:39:53.129Z,2023-02-06T09:19:09Z,,,,,,,,,,,,,,,,,,,,,,,,,d8v7fh30bn0rbhj0lgn1j17th,Luis Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504658223,474,61,2,51,14,4jelr92fsge73q39is6qvhxb3,0,77.1,5.6,2023-02-05T18:39:56.842Z,2023-02-06T09:19:24Z,4017038679,178,,4016111283,56,Right,,,,,,,,,,,,,,,,,,,d8v7fh30bn0rbhj0lgn1j17th,Luis Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504658245,446,5,2,51,17,63f5h8t5e9qm1fqmvfkb23ghh,1,-0.6,95.4,2023-02-05T18:39:59.143Z,2023-02-06T09:19:32Z,4016111369,346,,4016111383,233,475,4016111367,56,Back,,,,,,,,,,,,,,,,dvrk8qmt9ta4c3kvjgsad7t91,Brais Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504658231,475,5,2,51,17,4jelr92fsge73q39is6qvhxb3,0,100.6,4.6,2023-02-05T18:39:59.143Z,2023-02-06T09:19:32Z,4016111321,346,,4016111389,233,446,4016111319,56,Right,,,,,,,,,,,,,,,,d8v7fh30bn0rbhj0lgn1j17th,Luis Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504658341,447,1,2,51,27,63f5h8t5e9qm1fqmvfkb23ghh,1,4.3,60.8,2023-02-05T18:40:09.599Z,2023-02-06T09:19:37Z,4016111847,212,8.6,4016111849,213,0.6,4016111839,124,,4016111853,237,,4016111845,141,67.8,4016111843,140,11.1,4016111841,56,Back,,,,w503zyr8ipyobglth281uklx,Álex Remiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504658421,448,1,2,51,28,63f5h8t5e9qm1fqmvfkb23ghh,1,11.1,67.8,2023-02-05T18:40:10.385Z,2023-02-06T09:19:46Z,4016112191,56,Back,4016112193,140,7.1,4016112195,141,58.7,4016112199,213,4.1,4017038983,178,,4016112197,212,7.5,,,,,,,6xulax65kp4aid70nk7g5jr2t,R. Le Normand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504658447,449,1,2,51,39,63f5h8t5e9qm1fqmvfkb23ghh,0,8.7,55.8,2023-02-05T18:40:21.592Z,2023-02-06T09:20:06Z,4016112317,213,5.6,4016112309,56,Back,4016112307,155,,4016112319,1,,4017039275,178,,4016112315,212,41.3,4016112313,141,18.5,4016112311,140,39.8,w503zyr8ipyobglth281uklx,Álex Remiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504658467,476,1,2,51,42,4jelr92fsge73q39is6qvhxb3,0,57.4,84.7,2023-02-05T18:40:24.980Z,2023-02-06T09:20:18Z,4016112415,213,5.8,4017039463,388,,4016112413,212,5.2,4016112411,141,81.0,4016112409,140,61.7,4016112407,56,Left,,,,,,,7v5zw48zp3pxd39q1i2qmul79,L. Olaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504658469,450,61,2,51,43,63f5h8t5e9qm1fqmvfkb23ghh,1,38.9,21.9,2023-02-05T18:40:25.283Z,2023-02-06T09:20:25Z,4016112417,56,Back,4017039559,178,,,,,,,,,,,,,,,,,,,,1qkep5ck252k1g3oqza5ygh61,T. Kubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504658489,451,1,2,51,44,63f5h8t5e9qm1fqmvfkb23ghh,1,30.3,25.2,2023-02-05T18:40:26.843Z,2023-02-06T09:20:36Z,4016112549,213,4.9,4016112547,212,9.2,4016112541,56,Back,4016112543,140,31.9,4016112545,141,11.9,4017039723,178,,,,,,,,48gjuou5eashpj8wbwd18iju1,Zubeldia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504658503,452,1,2,51,47,63f5h8t5e9qm1fqmvfkb23ghh,1,31.7,9.1,2023-02-05T18:40:29.247Z,2023-02-06T09:20:48Z,4016112673,212,12.9,4016112671,141,13.4,4016112675,213,2.9,4016112667,56,Back,4016112669,140,19.7,4017039917,178,,,,,,,,1qkep5ck252k1g3oqza5ygh61,T. Kubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504658515,453,1,2,51,50,63f5h8t5e9qm1fqmvfkb23ghh,1,13.8,11.7,2023-02-05T18:40:32.996Z,2023-02-06T09:20:54Z,4016112747,213,2.2,4017040013,178,,4016112739,56,Back,4016112743,141,28.8,4016112741,140,5.0,4016112745,212,14.9,,,,,,,80aqmv4ht6rs1812qrr5j8kix,Martín Zubimendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504658553,454,1,2,51,52,63f5h8t5e9qm1fqmvfkb23ghh,1,5.3,27.9,2023-02-05T18:40:34.199Z,2023-02-06T09:20:59Z,4016112957,157,,4016112959,56,Back,4017040097,178,,4016112969,1,,4016112967,213,0.0,4016112961,140,45.7,4016112963,141,28.2,4016112965,212,42.4,w503zyr8ipyobglth281uklx,Álex Remiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504658557,455,61,2,51,54,63f5h8t5e9qm1fqmvfkb23ghh,1,45.9,28.2,2023-02-05T18:40:37.028Z,2023-02-06T09:21:11Z,4017040263,178,,4016112979,56,Back,,,,,,,,,,,,,,,,,,,6akzpi6rd6qq0ke07ojnhpoet,A. Sørloth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504658573,456,1,2,51,56,63f5h8t5e9qm1fqmvfkb23ghh,1,32.3,40.4,2023-02-05T18:40:38.734Z,2023-02-06T09:21:18Z,4016113067,141,65.2,4016113069,212,20.1,4016113063,56,Back,4016113071,213,1.0,4017040371,178,,4016113065,140,42.8,,,,,,,5vhikvmcesruckmfcfmm0q8d1,Illarramendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504658625,457,1,2,51,58,63f5h8t5e9qm1fqmvfkb23ghh,1,42.6,65.2,2023-02-05T18:40:40.937Z,2023-02-06T09:21:25Z,4017040481,178,,4016113345,56,Left,4016113353,213,0.8,4016113351,212,23.0,4016113347,140,57.4,4016113349,141,90.2,,,,,,,aka2yqxmqpioxc1qzkl62ejv8,Pablo Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504658637,458,1,2,52,4,63f5h8t5e9qm1fqmvfkb23ghh,1,63.4,91.1,2023-02-05T18:40:46.185Z,2023-02-06T09:21:31Z,4017040559,178,,4016113399,140,58.6,4016113403,212,8.0,4016113401,141,82.0,4016113397,56,Left,4016113405,213,4.0,,,,,,,bj929w5yi7lnz36jxsi5qnq7e,Aihen Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504658647,459,1,2,52,6,63f5h8t5e9qm1fqmvfkb23ghh,1,58.3,80.3,2023-02-05T18:40:48.469Z,2023-02-06T09:21:37Z,4017040649,178,,4016113459,213,1.5,4016113457,212,10.6,4016113453,140,58.6,4016113451,56,Left,4016113455,141,95.9,,,,,,,5vhikvmcesruckmfcfmm0q8d1,Illarramendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504658699,460,1,2,52,8,63f5h8t5e9qm1fqmvfkb23ghh,1,58,93.9,2023-02-05T18:40:50.282Z,2023-02-06T09:21:43Z,4016113737,141,69.1,4016113739,212,17.5,4016113741,213,4.4,4016113733,56,Center,4017040745,178,,4016113735,140,53.6,,,,,,,bj929w5yi7lnz36jxsi5qnq7e,Aihen Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504658707,461,1,2,52,14,63f5h8t5e9qm1fqmvfkb23ghh,1,52.1,54,2023-02-05T18:40:57.082Z,2023-02-06T09:21:56Z,4017040951,178,,4016113793,213,1.0,4016113791,212,13.0,4016113785,56,Center,4016113789,141,69.7,4016113787,140,59.1,,,,,,,dvrk8qmt9ta4c3kvjgsad7t91,Brais Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504658723,462,1,2,52,15,63f5h8t5e9qm1fqmvfkb23ghh,1,59.1,69.7,2023-02-05T18:40:57.875Z,2023-02-06T09:22:05Z,4016113885,141,74.8,4017041075,178,,4016113881,56,Center,4016113883,140,52.3,4016113889,213,2.7,4016113887,212,7.9,,,,,,,aka2yqxmqpioxc1qzkl62ejv8,Pablo Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504658745,463,1,2,52,17,63f5h8t5e9qm1fqmvfkb23ghh,1,52.3,74.8,2023-02-05T18:41:00.017Z,2023-02-06T09:22:11Z,4016114031,212,19.2,4016114033,213,0.9,4016114029,141,97.5,4016114027,140,63.1,4016114025,56,Left,4017041195,178,,,,,,,,5vhikvmcesruckmfcfmm0q8d1,Illarramendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504658797,464,1,2,52,20,63f5h8t5e9qm1fqmvfkb23ghh,1,61.9,98.1,2023-02-05T18:41:02.488Z,2023-02-06T09:22:16Z,4016114269,140,68.9,4016114267,56,Left,4016114271,141,79.6,4016114273,212,14.6,4017041263,178,,4016114275,213,5.2,,,,,,,bj929w5yi7lnz36jxsi5qnq7e,Aihen Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504757613,781,45,2,52,25,4jelr92fsge73q39is6qvhxb3,0,32.7,34,2023-02-05T18:41:07.367Z,2023-02-06T09:22:29Z,4016658601,233,876,4016649461,285,,4016649459,56,Back,,,,,,,,,,,,,,,,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504757611,876,3,2,52,25,63f5h8t5e9qm1fqmvfkb23ghh,1,67.3,66,2023-02-05T18:41:07.367Z,2023-02-06T09:22:29Z,4016649455,56,Center,4016649539,464,,4016658597,233,781,4017041489,178,,4016649457,286,,,,,,,,,,,dvrk8qmt9ta4c3kvjgsad7t91,Brais Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504658803,465,61,2,52,25,63f5h8t5e9qm1fqmvfkb23ghh,0,69.9,56.9,2023-02-05T18:41:08.074Z,2023-02-06T09:22:40Z,4016114295,56,Center,4017041661,389,,,,,,,,,,,,,,,,,,,,dvrk8qmt9ta4c3kvjgsad7t91,Brais Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504658807,477,43,2,52,26,4jelr92fsge73q39is6qvhxb3,1,0,0,2023-02-05T18:41:08.357Z,2023-02-05T23:50:00Z,4016651479,144,7,4016649607,385,0,4016114313,285,0,4016114311,56,Back,4016114315,233,465,,,,,,,,,,234yd91ki5snm5wipuxzogkp,Monchu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504658809,478,49,2,52,26,4jelr92fsge73q39is6qvhxb3,1,32.3,66.3,2023-02-05T18:41:08.555Z,2023-02-06T09:22:44Z,,,,,,,,,,,,,,,,,,,,,,,,,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504658825,479,1,2,52,29,4jelr92fsge73q39is6qvhxb3,0,26.7,69.6,2023-02-05T18:41:11.719Z,2023-02-06T09:22:50Z,4017041825,178,,4016114423,56,Back,4016114421,155,,4016114425,140,45.7,4016114431,213,0.2,4016114429,212,20.6,4016114427,141,76.9,,,,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504658837,466,1,2,52,30,63f5h8t5e9qm1fqmvfkb23ghh,0,54.6,20.1,2023-02-05T18:41:12.629Z,2023-02-06T09:22:59Z,4017041963,388,,4016114489,140,63.2,4016114487,56,Center,4016114495,213,0.1,4016114491,141,21.9,4016114485,3,,4016114493,212,9.1,,,,48gjuou5eashpj8wbwd18iju1,Zubeldia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504658863,480,1,2,52,33,4jelr92fsge73q39is6qvhxb3,1,33.7,71.7,2023-02-05T18:41:15.666Z,2023-02-06T09:23:07Z,4017042093,178,,4016114655,213,2.6,4016114649,140,21.8,4016114647,56,Back,4016114651,141,82.3,4016114653,212,14.4,,,,,,,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504658887,481,1,2,52,35,4jelr92fsge73q39is6qvhxb3,1,21.8,82.4,2023-02-05T18:41:17.252Z,2023-02-06T09:23:15Z,4016114745,56,Back,4016114753,213,3.9,4016114751,212,26.1,4016114747,140,3.8,4017042215,178,,4016114749,141,56.0,,,,,,,7v5zw48zp3pxd39q1i2qmul79,L. Olaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504658913,482,1,2,52,39,4jelr92fsge73q39is6qvhxb3,1,3.6,45.8,2023-02-05T18:41:21.141Z,2023-02-06T09:23:24Z,4017042379,178,,4016114855,141,15.8,4016114851,56,Back,4016114853,140,10.9,4016114857,212,21.8,4016114859,213,5.1,,,,,,,74gwlzg12wr9pkwmdh9xpa505,Jordi Masip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504658931,483,1,2,52,42,4jelr92fsge73q39is6qvhxb3,1,8.3,17.9,2023-02-05T18:41:24.201Z,2023-02-06T09:23:33Z,4016114955,141,43.4,4016114953,140,3.6,4016114951,56,Back,4016114957,212,18.0,4017042465,178,,4016114959,213,1.8,,,,,,,bsi12817nc1ul082qn48d4rft,M. Hongla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504658939,484,1,2,52,44,4jelr92fsge73q39is6qvhxb3,1,3.6,43.4,2023-02-05T18:41:27.076Z,2023-02-06T09:23:38Z,4016114979,56,Back,4016114987,213,0.4,4017042511,178,,4016114983,141,59.7,4016114981,140,26.9,4016114985,212,26.9,,,,,,,74gwlzg12wr9pkwmdh9xpa505,Jordi Masip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504658957,485,1,2,52,46,4jelr92fsge73q39is6qvhxb3,1,25.5,61.2,2023-02-05T18:41:28.393Z,2023-02-06T09:23:45Z,4016115089,140,43.3,4016115087,56,Back,4017042593,178,,4016115091,141,85.5,4016115093,212,24.9,4016115085,168,,4016115083,3,,4016115095,213,0.7,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504658977,486,1,2,52,51,4jelr92fsge73q39is6qvhxb3,1,56.5,90.8,2023-02-05T18:41:34.081Z,2023-02-06T09:23:56Z,4016115195,213,6.2,4017042729,178,,4016115189,140,70.9,4016115193,212,15.1,4016115191,141,90.0,4016115187,56,Left,,,,,,,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504659133,489,4,2,52,53,4jelr92fsge73q39is6qvhxb3,1,68,95,2023-02-05T18:41:35.765Z,2023-02-06T09:24:03Z,4016116025,286,,4016174269,233,467,4016116023,265,,4016116021,152,,4016116017,13,,4016116019,56,Left,,,,,,,25txz41mi9auu289jliapd6tx,Sergio León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504658989,467,4,2,52,53,63f5h8t5e9qm1fqmvfkb23ghh,0,32,5,2023-02-05T18:41:35.766Z,2023-02-06T09:24:03Z,4016115265,13,,4016115271,265,,4016115273,285,,4017042825,178,,4016115269,152,,4016174277,233,489,4016115267,56,Back,,,,80aqmv4ht6rs1812qrr5j8kix,Martín Zubimendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504658979,487,43,2,52,55,4jelr92fsge73q39is6qvhxb3,1,0,0,2023-02-05T18:41:37.301Z,2023-02-05T18:42:02Z,4016115217,56,Left,4016116051,144,61,,,,,,,,,,,,,,,,,,,25txz41mi9auu289jliapd6tx,Sergio León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504658981,488,43,2,52,55,4jelr92fsge73q39is6qvhxb3,1,0,0,2023-02-05T18:41:37.733Z,2023-02-05T18:42:02Z,4016115223,347,0,4016115221,56,Left,4016116041,144,5,,,,,,,,,,,,,,,,25txz41mi9auu289jliapd6tx,Sergio León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504659325,490,1,2,53,48,4jelr92fsge73q39is6qvhxb3,0,67.7,90.6,2023-02-05T18:42:30.421Z,2023-02-06T09:24:15Z,4017043001,178,,4016117091,1,,4016117085,141,31.8,4016117081,56,Center,4016117075,5,,4016656019,224,,4016656021,72,,4016117073,2,,7v5zw48zp3pxd39q1i2qmul79,L. Olaza,4016117083,140,89.6,4016117087,212,46.1,4016117089,213,5.2,4016117077,155,4016117079,152,,,,,,,,,,,,,,,,,,,,,,,,,
2504659341,468,12,2,53,50,63f5h8t5e9qm1fqmvfkb23ghh,1,10.7,60.5,2023-02-05T18:42:32.489Z,2023-02-06T09:24:27Z,4016656443,15,,4016117177,212,21.6,4016117179,213,0.1,4016117171,56,Back,4016117173,140,31.2,4017043203,388,,4016117175,141,62.4,,,,bj929w5yi7lnz36jxsi5qnq7e,Aihen Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504659347,491,1,2,53,52,4jelr92fsge73q39is6qvhxb3,1,67.6,33,2023-02-05T18:42:34.707Z,2023-02-06T09:24:34Z,4016117217,212,8.2,4016117219,213,3.0,4017043289,178,,4016117215,141,34.9,4016117213,140,59.9,4016117211,56,Center,,,,,,,2z183ceh099zdd3wq5fvs1aay,G. Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504659367,492,1,2,53,55,4jelr92fsge73q39is6qvhxb3,1,60.4,35.2,2023-02-05T18:42:37.496Z,2023-02-06T09:24:42Z,4016117325,141,87.7,4016117323,140,86.4,4016117321,56,Left,4016117327,212,44.9,4016117319,155,,4017043377,178,,4016117329,213,0.9,4016117331,1,,d8v7fh30bn0rbhj0lgn1j17th,Luis Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504659387,493,1,2,54,0,4jelr92fsge73q39is6qvhxb3,1,82.6,90.8,2023-02-05T18:42:42.860Z,2023-02-06T09:24:49Z,4016117425,56,Left,4017043465,178,,4016117427,140,61.3,4016117429,141,80.6,4016117433,213,3.4,4016117431,212,23.4,,,,,,,8sh9iw9qs8y8056r5zmcpvemt,D. Machís,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504659409,494,1,2,54,2,4jelr92fsge73q39is6qvhxb3,1,61,80.2,2023-02-05T18:42:44.855Z,2023-02-06T09:24:56Z,4016117547,213,5.3,4017043575,178,,4016117539,56,Center,4016117545,212,6.5,4016117543,141,72.1,4016117541,140,64.2,,,,,,,7v5zw48zp3pxd39q1i2qmul79,L. Olaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504659431,495,1,2,54,7,4jelr92fsge73q39is6qvhxb3,0,74.7,82.9,2023-02-05T18:42:49.191Z,2023-02-06T09:25:00Z,4016117633,141,87.8,4016117631,140,100.0,4017043637,178,,4016117637,213,0.1,4016117635,212,27.9,4016117629,56,Left,,,,,,,234yd91ki5snm5wipuxzogkp,Monchu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504659441,469,56,2,54,9,63f5h8t5e9qm1fqmvfkb23ghh,1,0,0,2023-02-05T18:42:51.986Z,2023-02-06T09:25:03Z,4016117683,56,Back,,,,,,,,,,,,,,,,,,,,,,48gjuou5eashpj8wbwd18iju1,Zubeldia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504659449,470,5,2,54,10,63f5h8t5e9qm1fqmvfkb23ghh,1,-0.6,13.2,2023-02-05T18:42:52.898Z,2023-02-06T09:25:06Z,4016117703,233,496,4016117691,56,Back,4016117693,346,,,,,,,,,,,,,,,,,48gjuou5eashpj8wbwd18iju1,Zubeldia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504659433,496,5,2,54,10,4jelr92fsge73q39is6qvhxb3,0,100.6,86.8,2023-02-05T18:42:52.898Z,2023-02-06T09:25:06Z,4016117647,56,Left,4016117723,233,470,4016117649,346,,,,,,,,,,,,,,,,,234yd91ki5snm5wipuxzogkp,Monchu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504659593,471,1,2,54,26,63f5h8t5e9qm1fqmvfkb23ghh,1,3.9,56.6,2023-02-05T18:43:08.523Z,2023-02-06T09:25:22Z,4016118363,237,,4016118355,141,64.2,4016118349,124,,4016119131,189,,4016118353,140,7.3,4016118351,56,Back,4016118359,213,1.0,4016118357,212,6.3,w503zyr8ipyobglth281uklx,Álex Remiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504659603,472,1,2,54,27,63f5h8t5e9qm1fqmvfkb23ghh,1,7.3,64.2,2023-02-05T18:43:09.943Z,2023-02-06T09:25:25Z,4017043991,178,,4016118419,141,54.6,4016118417,140,3.5,4016118421,212,7.7,4016118423,213,4.2,4016118415,56,Back,4016119161,189,,,,,6xulax65kp4aid70nk7g5jr2t,R. Le Normand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504659633,473,1,2,54,33,63f5h8t5e9qm1fqmvfkb23ghh,1,10.2,51.5,2023-02-05T18:43:15.772Z,2023-02-06T09:25:34Z,4016118543,213,1.0,4016118541,212,36.8,4016118545,1,,4016118535,56,Back,4016118537,140,29.4,4017044163,178,,4016118539,141,96.8,,,,w503zyr8ipyobglth281uklx,Álex Remiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504659653,474,1,2,54,38,63f5h8t5e9qm1fqmvfkb23ghh,1,31.5,95.9,2023-02-05T18:43:20.616Z,2023-02-06T09:25:44Z,4016118645,141,89.3,4016118643,140,35.9,4016118641,56,Back,4016118649,213,5.5,4017044343,178,,4016118647,212,6.4,,,,,,,bj929w5yi7lnz36jxsi5qnq7e,Aihen Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504659685,475,1,2,54,40,63f5h8t5e9qm1fqmvfkb23ghh,1,35.9,89.3,2023-02-05T18:43:22.469Z,2023-02-06T09:25:56Z,4016118797,212,11.7,4016118799,213,0.4,4016118795,141,95.7,4016118791,56,Back,4017044549,178,,4016118793,140,46.2,,,,,,,5vhikvmcesruckmfcfmm0q8d1,Illarramendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504659715,476,1,2,54,44,63f5h8t5e9qm1fqmvfkb23ghh,1,54.3,95.1,2023-02-05T18:43:26.547Z,2023-02-06T09:26:14Z,4016118963,56,Center,4016118971,213,4.7,4016118965,140,54.7,4016118967,141,77.6,4017044737,178,,4016118969,212,11.9,,,,,,,7aoe0u87gxgv9tvgrotcfue7e,Robert Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
