id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/18/value
2531986935,184,1,1,21,41,7h7eg7q7dbwvzww78h9d5eh0h,1,27.6,3.4,2023-04-10T19:24:00.201Z,2023-04-11T05:26:09Z,4181548803,140,36.8,4182163079,178,,4181548813,213,0.0,4181548811,212,9.7,4181548807,141,3.8,4181548799,56,Back,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531986951,185,1,1,21,43,7h7eg7q7dbwvzww78h9d5eh0h,1,36.8,3.8,2023-04-10T19:24:02.373Z,2023-04-11T05:26:15Z,4181548937,56,Back,4181548943,212,5.5,4181548945,213,2.3,4181548939,140,33.3,4181548941,141,9.8,4182163121,178,,,,,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531986973,186,1,1,21,44,7h7eg7q7dbwvzww78h9d5eh0h,1,33.3,9.8,2023-04-10T19:24:03.241Z,2023-04-11T05:26:21Z,4181549053,56,Back,4181549055,140,39.8,4181549059,212,6.8,4181549057,141,9.2,4181549061,213,6.2,4182163161,178,,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531986979,187,1,1,21,45,7h7eg7q7dbwvzww78h9d5eh0h,1,39.8,9.2,2023-04-10T19:24:04.087Z,2023-04-11T05:26:28Z,4182163247,178,,4181549103,140,36.7,4181549105,141,7.6,4181549101,56,Back,4181549109,213,3.5,4181549107,212,3.4,4181549117,156,,,,,9um7x9zd0e000zt57l3yearqh,Iván Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531987035,188,1,1,21,46,7h7eg7q7dbwvzww78h9d5eh0h,1,36.8,7.4,2023-04-10T19:24:04.879Z,2023-04-11T05:26:33Z,4181549509,141,25.4,4181549499,56,Center,4181549517,213,0.5,4181549513,212,23.8,4182163299,178,,4181549503,140,56.2,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531987043,189,4,1,21,48,7h7eg7q7dbwvzww78h9d5eh0h,1,54.2,27.6,2023-04-10T19:24:07.521Z,2023-04-11T05:26:43Z,4181549533,13,,4181549541,286,,4181549535,294,,4181549539,152,,4181549537,56,Center,4181549567,233,198,,,,,,,3auwtiburdxrp2i5me2d97f11,V. Tsygankov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531987029,198,4,1,21,48,agh9ifb2mw3ivjusgedj7c3fe,0,45.8,72.4,2023-04-10T19:24:07.522Z,2023-04-11T05:26:43Z,4181549427,285,,4181549573,233,189,4181549415,13,,4181549419,294,,4181549425,152,,4181549423,56,Back,4182163393,178,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531987237,190,1,1,22,4,7h7eg7q7dbwvzww78h9d5eh0h,1,59.3,36.5,2023-04-10T19:24:22.902Z,2023-04-11T05:26:49Z,4181550719,56,Center,4181550725,212,14.2,4182163427,178,,4181550723,141,56.9,4181550717,152,,4181550727,213,1.8,4181550721,140,56.3,4181674403,189,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,4181550715,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532010121,362,1,1,22,5,7h7eg7q7dbwvzww78h9d5eh0h,1,54.8,58.4,2023-04-10T19:24:24.401Z,2023-04-11T05:26:53Z,4181673919,56,Left,4181673925,212,19.1,4181673923,141,84.3,4181674443,189,,4182163465,178,,4181673927,213,1.2,4181673921,140,61.8,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532062383,759,1,1,22,6,7h7eg7q7dbwvzww78h9d5eh0h,1,68.3,94.5,2023-04-10T19:24:24.832Z,2023-04-11T05:26:58Z,4181963387,56,Left,4182163503,178,,4181963391,141,85.6,4181963389,140,69.1,4181963395,213,4.9,4181963493,189,,4181963393,212,6.1,,,,2do89l8kf9yuelzq1b5mo549h,Toni Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531987253,191,1,1,22,7,7h7eg7q7dbwvzww78h9d5eh0h,1,69.2,80,2023-04-10T19:24:26.161Z,2023-04-11T05:27:03Z,4182163561,178,,4181550813,212,12.4,4181550815,213,4.8,4181550811,141,61.8,4181550809,140,69.7,4181550807,56,Center,,,,,,,3xxwjf3ymu1j9825xjuwuknah,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531987267,192,1,1,22,8,7h7eg7q7dbwvzww78h9d5eh0h,1,69.7,61.8,2023-04-10T19:24:27.186Z,2023-04-11T05:27:05Z,4181550863,56,Center,4182163589,178,,4181550865,140,60.9,4181550869,212,11.6,4181550871,213,2.5,4181550867,141,72.0,,,,,,,1acqdy7jz9v4i1jwf5u809byt,Borja García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532010767,363,1,1,22,12,7h7eg7q7dbwvzww78h9d5eh0h,1,63.2,77.4,2023-04-10T19:24:30.952Z,2023-04-11T05:27:13Z,4181677627,212,7.0,4181677629,213,3.7,4181677621,56,Center,4181677625,141,71.9,4182163653,178,,4181677623,140,57.6,,,,,,,2do89l8kf9yuelzq1b5mo549h,Toni Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531987279,193,1,1,22,14,7h7eg7q7dbwvzww78h9d5eh0h,1,57.8,58.5,2023-04-10T19:24:33.312Z,2023-04-11T05:27:20Z,4181550957,141,6.9,4181550961,213,5.1,4181550959,212,38.0,4181550955,140,71.8,4181550963,1,,4181550949,155,,4182163707,178,,4181550953,56,Right,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531987323,194,1,1,22,17,7h7eg7q7dbwvzww78h9d5eh0h,1,72.8,6.8,2023-04-10T19:24:36.532Z,2023-04-11T05:27:26Z,4181551227,141,11.6,4181551229,212,19.0,4181551231,213,0.2,4181551225,140,90.6,4181551223,56,Right,4182163769,178,,,,,,,,3auwtiburdxrp2i5me2d97f11,V. Tsygankov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531987347,195,1,1,22,22,7h7eg7q7dbwvzww78h9d5eh0h,0,90.6,16.7,2023-04-10T19:24:41.602Z,2023-04-11T05:27:32Z,4181964117,72,,4181551391,213,1.6,4181551381,155,,4181551379,2,,4181551387,141,46.0,4181551383,56,Center,4181551385,140,90.7,4182163807,178,,9um7x9zd0e000zt57l3yearqh,Iván Martín,4181551389,212,19.9,,4181964115,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531987387,199,12,1,22,23,agh9ifb2mw3ivjusgedj7c3fe,1,8.1,55.4,2023-04-10T19:24:42.611Z,2023-04-11T05:27:41Z,4181551627,213,0.7,4181551621,140,39.2,4182163877,178,,4181551619,56,Back,4181551625,212,41.4,4181551623,141,92.9,,,,,,,calrbl0kagr6zgnw2l8k626s5,Sergio Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531987423,196,1,1,22,28,7h7eg7q7dbwvzww78h9d5eh0h,1,56.8,4.9,2023-04-10T19:24:47.562Z,2023-04-11T05:27:50Z,4181551859,213,2.2,4181551851,56,Back,4181551857,212,14.5,4182163965,178,,4181551853,140,48.2,4181551855,141,21.5,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531987443,197,1,1,22,32,7h7eg7q7dbwvzww78h9d5eh0h,1,48.2,21.5,2023-04-10T19:24:50.680Z,2023-04-11T05:27:55Z,4181551969,140,53.9,4181551975,213,5.2,4181551971,141,3.4,4182164011,178,,4181551973,212,13.7,4181551967,56,Right,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531987473,198,1,1,22,34,7h7eg7q7dbwvzww78h9d5eh0h,1,53.9,3.4,2023-04-10T19:24:52.950Z,2023-04-11T05:27:57Z,4181552159,56,Back,4181552167,213,2.5,4181552161,140,36.6,4181552165,212,22.1,4181552163,141,21.8,4182164047,178,,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531987503,199,1,1,22,36,7h7eg7q7dbwvzww78h9d5eh0h,1,36.2,25,2023-04-10T19:24:55.393Z,2023-04-11T05:28:00Z,4181552337,212,21.1,4181552331,56,Back,4181552339,213,1.9,4182164071,178,,4181552335,141,54.2,4181552333,140,29.3,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531987517,200,1,1,22,39,7h7eg7q7dbwvzww78h9d5eh0h,1,27.3,63.2,2023-04-10T19:24:57.863Z,2023-04-11T05:28:04Z,4182164121,178,,4181552403,56,Back,4181552405,140,29.9,4181552411,213,1.4,4181552409,212,17.8,4181552407,141,89.1,,,,,,,4o0ei8wawffrg2hvnbmcxipxx,David López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531987527,200,45,1,22,41,agh9ifb2mw3ivjusgedj7c3fe,0,68.6,12,2023-04-10T19:25:00.574Z,2023-04-11T05:28:08Z,4181552645,233,201,4181552479,56,Right,4181552481,286,,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531987547,201,3,1,22,41,7h7eg7q7dbwvzww78h9d5eh0h,1,31.4,88,2023-04-10T19:25:00.574Z,2023-04-11T05:28:07Z,4181552633,285,,4181964533,465,,4182164141,178,,4181552631,56,Back,4181552639,233,200,,,,,,,,,,3xxwjf3ymu1j9825xjuwuknah,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531987601,202,1,1,22,45,7h7eg7q7dbwvzww78h9d5eh0h,1,33.7,78.5,2023-04-10T19:25:04.640Z,2023-04-11T05:28:32Z,4182164373,178,,4181552923,140,34.7,4181552925,141,67.4,4181552921,56,Back,4181552929,213,4.9,4181552927,212,7.6,,,,,,,3xxwjf3ymu1j9825xjuwuknah,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531987619,203,1,1,22,51,7h7eg7q7dbwvzww78h9d5eh0h,1,51.1,75.8,2023-04-10T19:25:09.741Z,2023-04-11T05:28:43Z,4182164457,178,,4181553033,141,90.3,4181553035,212,11.3,4181553029,140,56.4,4181553039,213,1.1,4181553025,56,Left,,,,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531987657,204,1,1,22,52,7h7eg7q7dbwvzww78h9d5eh0h,1,56.4,90.3,2023-04-10T19:25:10.881Z,2023-04-11T05:28:48Z,4181553273,140,87.8,4181553275,141,90.0,4181553271,56,Left,4182164505,178,,4181553279,213,6.3,4181553269,155,,4181553277,212,33.0,4181553281,1,,2do89l8kf9yuelzq1b5mo549h,Toni Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531987671,205,1,1,22,56,7h7eg7q7dbwvzww78h9d5eh0h,0,88.8,90.2,2023-04-10T19:25:15.405Z,2023-04-11T05:28:56Z,4181553355,141,69.6,4181553357,212,14.0,4181553351,56,Center,4181553359,213,4.7,4182164569,178,,4181553353,140,89.0,,,,,,,1acqdy7jz9v4i1jwf5u809byt,Borja García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531987689,201,12,1,22,57,agh9ifb2mw3ivjusgedj7c3fe,1,10.2,33.5,2023-04-10T19:25:16.491Z,2023-04-11T05:29:01Z,4181553439,140,0.0,4182164603,178,,4181553511,167,,4181553445,213,3.6,4181553443,212,13.4,4181553437,56,Back,4181553441,141,24.5,,,,calrbl0kagr6zgnw2l8k626s5,Sergio Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531987691,202,6,1,22,59,agh9ifb2mw3ivjusgedj7c3fe,0,4.9,27,2023-04-10T19:25:17.751Z,2023-04-11T05:29:04Z,4181553553,233,206,4181553467,56,Back,4181553469,73,,,,,,,,,,,,,,,,,calrbl0kagr6zgnw2l8k626s5,Sergio Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531987697,206,6,1,22,59,7h7eg7q7dbwvzww78h9d5eh0h,1,95.1,73,2023-04-10T19:25:17.751Z,2023-04-11T05:29:03Z,4181553497,73,,4181553495,56,Center,4181553529,233,202,,,,,,,,,,,,,,,,1acqdy7jz9v4i1jwf5u809byt,Borja García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531988301,207,1,1,23,40,7h7eg7q7dbwvzww78h9d5eh0h,1,99.5,99.5,2023-04-10T19:25:59.198Z,2023-04-11T05:29:17Z,4181556945,212,33.0,4181556939,56,Center,4181556943,141,54.0,4181556927,2,,4182164669,178,,4181556949,1,,4181556935,155,,4181557635,154,,1acqdy7jz9v4i1jwf5u809byt,Borja García,4181556931,6,,1,4181556937,223,,4181557633,210,15,4181556947,213,4.4,4181556941,140,88.5,4181965683,20,,,,,,,,,,,,,,,,
2531988303,208,15,1,23,42,7h7eg7q7dbwvzww78h9d5eh0h,1,88.5,54,2023-04-10T19:26:00.852Z,2023-04-11T05:29:18Z,4181557243,82,,4181557667,146,93.8,4181557657,154,,4182164783,178,,4181557235,25,,4181556969,17,,4181556971,56,Center,4181557653,78,,3xxwjf3ymu1j9825xjuwuknah,Javi Hernández,4181567425,139,,,4181557241,328,,4181557663,102,50.4,4181557673,231,50.4,4181557671,230,98.8,4181557659,55,4181557237,15,,4181557669,147,4181557665,103,4181557655,29,,,,207,52.3,19,
2531989703,211,61,1,23,42,7h7eg7q7dbwvzww78h9d5eh0h,1,91.2,49.3,2023-04-10T19:26:01.140Z,2023-04-11T05:30:11Z,4182164865,178,,4181566609,56,Center,4181566863,228,,,,,,,,,,,,,,,,,4o0ei8wawffrg2hvnbmcxipxx,David López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531988819,217,43,1,23,43,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2023-04-10T19:26:02.379Z,2023-04-10T19:28:07Z,4181559921,56,Back,4181565315,144,10,4181559919,94,0,4181560209,233,208,,,,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,R. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531988231,203,52,1,23,43,agh9ifb2mw3ivjusgedj7c3fe,1,2.4,49.9,2023-04-10T19:26:02.573Z,2023-04-11T05:29:43Z,4181966769,376,,4182165015,178,,,,,,,,,,,,,,,,,,,,2e55g4q93y382cg7h0yk5rtud,M. ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531988383,204,1,1,23,51,agh9ifb2mw3ivjusgedj7c3fe,1,14.2,51.5,2023-04-10T19:26:10.564Z,2023-04-11T05:30:18Z,4181557369,56,Back,4181557375,212,11.4,4182165245,178,,4181557377,213,5.8,4181557371,140,24.0,4181557373,141,44.2,4181557367,123,,,,,2e55g4q93y382cg7h0yk5rtud,M. ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531988411,205,1,1,23,55,agh9ifb2mw3ivjusgedj7c3fe,1,31,41,2023-04-10T19:26:14.282Z,2023-04-11T05:30:30Z,4181557567,213,5.2,4181557559,56,Back,4181557561,140,42.0,4182165375,178,,4181557565,212,22.6,4181557563,141,12.4,,,,,,,calrbl0kagr6zgnw2l8k626s5,Sergio Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531988435,206,1,1,23,57,agh9ifb2mw3ivjusgedj7c3fe,1,42,12.4,2023-04-10T19:26:15.780Z,2023-04-11T05:30:38Z,4181557751,212,9.1,4181557743,56,Back,4181557749,141,13.0,4182165441,178,,4181557753,213,3.1,4181557747,140,33.3,,,,,,,afxjicw89683nlpms9yy5x51x,R. Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531988447,207,1,1,23,59,agh9ifb2mw3ivjusgedj7c3fe,1,33.2,13,2023-04-10T19:26:18.004Z,2023-04-11T05:30:42Z,4181557829,56,Back,4181557835,212,8.4,4181557833,141,25.3,4181557837,213,1.4,4182165489,178,,4181557831,140,34.2,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,J. Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531988505,208,1,1,24,0,agh9ifb2mw3ivjusgedj7c3fe,1,34,25.7,2023-04-10T19:26:19.465Z,2023-04-11T05:30:51Z,4181558207,213,2.1,4181558201,140,26.0,4181558205,212,16.9,4181558199,56,Back,4181558203,141,47.3,4182165581,178,,,,,,,,calrbl0kagr6zgnw2l8k626s5,Sergio Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531988535,209,1,1,24,5,agh9ifb2mw3ivjusgedj7c3fe,1,32.6,59.4,2023-04-10T19:26:24.422Z,2023-04-11T05:30:58Z,4181558333,141,75.2,4181558329,140,37.8,4182165651,178,,4181558325,56,Back,4181558339,213,1.1,4181558337,212,12.1,,,,,,,awsod0zmnrukk21d4882ji7e1,R. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531988573,210,1,1,24,7,agh9ifb2mw3ivjusgedj7c3fe,1,37.8,75.2,2023-04-10T19:26:26.352Z,2023-04-11T05:31:04Z,4181558545,213,1.0,4181558539,140,45.1,4181558537,56,Back,4181558543,212,14.1,4182165709,178,,4181558541,141,92.6,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531988587,211,1,1,24,10,agh9ifb2mw3ivjusgedj7c3fe,1,44.6,84.3,2023-04-10T19:26:28.899Z,2023-04-11T05:31:09Z,4182165769,178,,4181558621,140,38.2,4181558627,213,3.9,4181558623,141,75.3,4181558625,212,9.1,4181558619,56,Back,,,,,,,4q6kuikopbgls8y2rwqiu415h,Sergi Roberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531988621,212,1,1,24,12,agh9ifb2mw3ivjusgedj7c3fe,1,37.9,74.3,2023-04-10T19:26:30.810Z,2023-04-11T05:31:17Z,4181558783,141,53.7,4181558785,212,15.0,4182165843,178,,4181558781,140,32.7,4181558779,56,Back,4181558787,213,4.3,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531988675,213,1,1,24,14,agh9ifb2mw3ivjusgedj7c3fe,1,33.1,49.9,2023-04-10T19:26:33.390Z,2023-04-11T05:31:21Z,4181559101,141,24.5,4182165889,178,,4181559097,56,Back,4181559103,212,17.7,4181559105,213,4.9,4181559099,140,36.9,,,,,,,awsod0zmnrukk21d4882ji7e1,R. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531988739,214,1,1,24,19,agh9ifb2mw3ivjusgedj7c3fe,1,41,26.5,2023-04-10T19:26:38.245Z,2023-04-11T05:31:28Z,4181559465,56,Back,4181559473,141,50.0,4181559469,140,36.3,4181559481,213,1.9,4181559477,212,16.7,4182165975,178,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,J. Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531988803,215,1,1,24,25,agh9ifb2mw3ivjusgedj7c3fe,1,37.5,50.9,2023-04-10T19:26:43.783Z,2023-04-11T05:31:36Z,4181559827,213,5.4,4181559821,140,58.8,4181559829,1,,4181559825,212,36.8,4181559819,56,Right,4182166025,178,,4181559817,155,,4181559823,141,8.0,awsod0zmnrukk21d4882ji7e1,R. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532063341,906,3,1,24,28,agh9ifb2mw3ivjusgedj7c3fe,0,54,8.9,2023-04-10T19:26:47.225Z,2023-04-11T05:31:42Z,4181967871,286,,4181967873,464,,4181967875,467,2do89l8kf9yuelzq1b5mo549h,4181967869,56,Right,4182166071,178,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531988805,216,4,1,24,29,agh9ifb2mw3ivjusgedj7c3fe,1,50,12,2023-04-10T19:26:47.900Z,2023-04-11T05:31:48Z,4181559837,56,Right,4181559839,152,,4181559835,294,,4181559895,233,209,4181559841,286,,4181559833,13,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531988813,209,4,1,24,29,7h7eg7q7dbwvzww78h9d5eh0h,0,50,88,2023-04-10T19:26:47.901Z,2023-04-11T05:31:47Z,4181559913,233,216,4181559873,13,,4182166123,178,,4181559875,294,,4181559879,152,,4181559877,56,Left,4181559881,285,,,,,2do89l8kf9yuelzq1b5mo549h,Toni Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531988871,218,1,1,24,35,agh9ifb2mw3ivjusgedj7c3fe,1,48.5,24.7,2023-04-10T19:26:54.346Z,2023-04-11T05:31:56Z,4181560253,1,,4181560249,212,32.6,4181560239,5,,4181560245,140,45.0,4181560243,56,Back,4181560271,189,,4181560247,141,72.3,4181560241,152,,calrbl0kagr6zgnw2l8k626s5,Sergio Busquets,4182166223,178,,,4181560251,213,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531988933,219,1,1,24,40,agh9ifb2mw3ivjusgedj7c3fe,1,56.3,73.4,2023-04-10T19:26:59.540Z,2023-04-11T05:32:00Z,4182166277,178,,4181560545,212,13.2,4181560539,56,Center,4181560547,213,4.5,4181560541,140,53.1,4181560543,141,54.6,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531989017,220,1,1,24,45,agh9ifb2mw3ivjusgedj7c3fe,1,55.9,51.3,2023-04-10T19:27:04.197Z,2023-04-11T05:32:03Z,4181561009,212,8.9,4181561011,213,4.7,4181561007,141,38.2,4181561003,56,Center,4182166311,178,,4181561005,140,56.1,,,,,,,calrbl0kagr6zgnw2l8k626s5,Sergio Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531989047,221,1,1,24,50,agh9ifb2mw3ivjusgedj7c3fe,1,66.7,28.9,2023-04-10T19:27:08.820Z,2023-04-11T05:32:10Z,4181561149,140,69.2,4181561153,212,13.5,4182166373,178,,4181561155,213,4.9,4181561147,56,Right,4181561151,141,9.4,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531989085,222,1,1,24,52,agh9ifb2mw3ivjusgedj7c3fe,1,69.7,9.2,2023-04-10T19:27:10.987Z,2023-04-11T05:32:16Z,4181561343,140,87.9,4181561345,141,6.8,4181561349,213,6.2,4182166459,178,,4181561341,56,Right,4181561347,212,19.2,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,J. Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531989117,223,1,1,24,54,agh9ifb2mw3ivjusgedj7c3fe,1,87.3,6.8,2023-04-10T19:27:13.451Z,2023-04-11T05:32:23Z,4181561573,212,11.6,4181561575,213,3.1,4181561567,56,Right,4181561571,141,7.7,4182166515,178,,4181561569,140,76.3,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531989169,224,1,1,24,57,agh9ifb2mw3ivjusgedj7c3fe,1,76.3,9.5,2023-04-10T19:27:16.315Z,2023-04-11T05:32:27Z,4181561863,140,65.6,4182166567,178,,4181561865,141,30.4,4181561861,56,Center,4181561869,213,2.2,4181561867,212,18.1,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,J. Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531989193,225,1,1,24,59,agh9ifb2mw3ivjusgedj7c3fe,1,65.6,30.4,2023-04-10T19:27:18.326Z,2023-04-11T05:32:33Z,4182166661,178,,4181562075,56,Center,4181562085,212,23.7,4181562089,213,1.5,4181562077,140,68.1,4181562081,141,65.1,,,,,,,calrbl0kagr6zgnw2l8k626s5,Sergio Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531989265,226,1,1,25,2,agh9ifb2mw3ivjusgedj7c3fe,1,70.2,68,2023-04-10T19:27:21.060Z,2023-04-11T05:32:38Z,4182166739,178,,4181562443,141,96.8,4181562441,140,81.0,4181562439,56,Left,4181562447,213,1.0,4181562445,212,22.6,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531989319,227,1,1,25,7,agh9ifb2mw3ivjusgedj7c3fe,1,78.4,93.5,2023-04-10T19:27:26.642Z,2023-04-11T05:32:44Z,4181562707,212,18.9,4181562701,56,Left,4181562709,213,3.4,4181562705,141,86.3,4182166807,178,,4181562703,140,61.0,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531989375,228,1,1,25,9,agh9ifb2mw3ivjusgedj7c3fe,1,60.7,86.3,2023-04-10T19:27:28.520Z,2023-04-11T05:32:50Z,4182166893,178,,4181563007,213,4.0,4181563001,140,47.9,4181562999,56,Back,4181563005,212,19.9,4181563003,141,64.8,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531989413,229,1,1,25,14,agh9ifb2mw3ivjusgedj7c3fe,1,48.2,55.8,2023-04-10T19:27:33.522Z,2023-04-11T05:32:58Z,4182166979,178,,4181563199,213,1.0,4181563191,56,Center,4181563197,212,16.7,4181563193,140,57.4,4181563195,141,75.8,,,,,,,awsod0zmnrukk21d4882ji7e1,R. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
