id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value
2527825747,419,1,1,40,14,ah8dala7suqqkj04n2l8xz4zd,1,45.9,21,2023-04-02T19:41:53.671Z,2023-04-02T19:41:56Z,4159396729,212,12.6,4159396733,213,6.3,4159396727,141,20.4,4159396723,56,Right,4159396725,140,57.9,,,,,,,,,,10f06nit2xupshuz4lmazrvth,William Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527825759,420,3,1,40,17,ah8dala7suqqkj04n2l8xz4zd,1,60,18.2,2023-04-02T19:41:55.895Z,2023-04-02T19:41:59Z,4159396925,233,425,4159396805,56,Right,4159396807,286,,,,,,,,,,,,,,,,,9226xt1t1m3fy4ob9l2r16609,Aitor Ruibal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527825767,425,45,1,40,17,4ku8o6uf87yd8iecdalipo6wd,0,40,81.8,2023-04-02T19:41:55.895Z,2023-04-02T19:41:59Z,4159396941,233,420,4159396831,285,,4159396829,56,Back,,,,,,,,,,,,,,,,20m7tijt8jnedjd4x87olmaqd,Y. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527825765,421,3,1,40,17,ah8dala7suqqkj04n2l8xz4zd,0,61.4,22.4,2023-04-02T19:41:56.666Z,2023-04-02T19:42:01Z,4159396825,56,Center,4159396827,286,,4159396989,233,426,,,,,,,,,,,,,,,,9226xt1t1m3fy4ob9l2r16609,Aitor Ruibal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527825791,426,7,1,40,17,4ku8o6uf87yd8iecdalipo6wd,1,38.6,77.6,2023-04-02T19:41:56.667Z,2023-04-02T19:42:00Z,4159396959,233,421,4159396965,285,,4159396963,56,Back,,,,,,,,,,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527825793,427,49,1,40,20,4ku8o6uf87yd8iecdalipo6wd,1,27.3,80.7,2023-04-02T19:41:59.111Z,2023-04-02T19:42:00Z,,,,,,,,,,,,,,,,,,,,,,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527825821,428,1,1,40,20,4ku8o6uf87yd8iecdalipo6wd,1,27.3,80.7,2023-04-02T19:41:59.381Z,2023-04-02T19:42:02Z,4159397125,212,11.8,4159397123,141,64.9,4159397119,56,Back,4159397127,213,4.3,4159397121,140,22.6,,,,,,,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527825835,429,1,1,40,23,4ku8o6uf87yd8iecdalipo6wd,1,22.6,64.9,2023-04-02T19:42:02.727Z,2023-04-02T19:42:05Z,4159397235,141,26.2,4159397233,140,24.7,4159397231,56,Back,4159397237,212,26.4,4159397243,213,4.8,4159397229,155,,,,,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527825863,430,1,1,40,26,4ku8o6uf87yd8iecdalipo6wd,1,24.6,27.5,2023-04-02T19:42:04.902Z,2023-04-02T19:42:08Z,4159397389,141,40.4,4159397393,213,0.9,4159397391,212,11.1,4159397387,140,31.1,4159397385,56,Back,,,,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527825871,431,1,1,40,29,4ku8o6uf87yd8iecdalipo6wd,1,34.6,28.1,2023-04-02T19:42:08.246Z,2023-04-02T19:42:09Z,4159397421,140,36.6,4159397419,56,Back,4159397427,213,4.9,4159397425,212,12.3,4159397423,141,10.3,,,,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527825955,432,1,1,40,30,4ku8o6uf87yd8iecdalipo6wd,1,36.6,10.3,2023-04-02T19:42:09.382Z,2023-04-02T19:42:17Z,4159397887,141,7.3,4159397885,140,48.9,4159397883,56,Back,4159397889,212,13.1,4159397891,213,6.1,,,,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527825979,433,1,1,40,38,4ku8o6uf87yd8iecdalipo6wd,1,79.2,26,2023-04-02T19:42:17.046Z,2023-04-02T19:42:20Z,4159398033,212,10.0,4159398029,140,87.3,4159398027,56,Right,4159398035,213,5.7,4159398031,141,18.4,,,,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527825989,434,1,1,40,41,4ku8o6uf87yd8iecdalipo6wd,0,87.2,18.8,2023-04-02T19:42:19.847Z,2023-04-02T19:43:05Z,4159398097,140,96.9,4159398091,155,,4159398095,56,Left,4159398107,213,1.4,4159398085,2,,4159398099,141,100.0,4159398111,1,,4159398103,212,56.7,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826007,422,5,1,40,42,ah8dala7suqqkj04n2l8xz4zd,1,8.7,-1.6,2023-04-02T19:42:21.105Z,2023-04-02T19:43:54Z,4159398195,56,Back,4159399717,347,,4159398237,233,435,,,,,,,,,,,,,,,,9226xt1t1m3fy4ob9l2r16609,Aitor Ruibal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527825995,435,5,1,40,42,4ku8o6uf87yd8iecdalipo6wd,0,91.3,101.6,2023-04-02T19:42:21.105Z,2023-04-02T19:42:56Z,4159399699,347,,4159398131,56,Left,4159398241,233,422,,,,,,,,,,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826271,423,1,1,41,9,ah8dala7suqqkj04n2l8xz4zd,1,5.4,0,2023-04-02T19:42:47.736Z,2023-04-02T19:43:03Z,4159400061,189,,4159399643,140,19.3,4159399777,107,,4159399651,212,15.0,4159399655,213,0.2,4159399641,56,Back,4159399647,141,3.2,,,,9226xt1t1m3fy4ob9l2r16609,Aitor Ruibal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826275,424,3,1,41,12,ah8dala7suqqkj04n2l8xz4zd,0,21,4.9,2023-04-02T19:42:51.180Z,2023-04-02T19:42:55Z,4159399679,56,Back,4159399801,233,436,4159399681,285,,,,,,,,,,,,,,,,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826289,436,7,1,41,12,4ku8o6uf87yd8iecdalipo6wd,1,79,95.1,2023-04-02T19:42:51.181Z,2023-04-02T19:43:00Z,4159399761,286,,4159399759,56,Left,4159399957,167,,4159399791,233,424,,,,,,,,,,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826279,425,5,1,41,13,ah8dala7suqqkj04n2l8xz4zd,1,23.7,-2,2023-04-02T19:42:52.023Z,2023-04-02T19:42:57Z,4159399701,56,Back,4159399857,233,437,4159399703,347,,,,,,,,,,,,,,,,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826305,437,5,1,41,13,4ku8o6uf87yd8iecdalipo6wd,0,76.3,102,2023-04-02T19:42:52.023Z,2023-04-02T19:43:54Z,4159399877,233,425,4159399855,347,,4159399853,56,Left,,,,,,,,,,,,,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826369,426,1,1,41,25,ah8dala7suqqkj04n2l8xz4zd,0,27.3,0,2023-04-02T19:43:04.328Z,2023-04-02T19:43:05Z,4159400213,56,Back,4159400215,140,44.5,4159400219,212,18.7,4159400217,141,5.3,4159400211,107,,4159400221,213,0.3,,,,,,,9226xt1t1m3fy4ob9l2r16609,Aitor Ruibal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826381,438,8,1,41,28,4ku8o6uf87yd8iecdalipo6wd,1,55.6,93.1,2023-04-02T19:43:06.760Z,2023-04-02T19:43:06Z,4159400289,56,Left,,,,,,,,,,,,,,,,,,,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826395,439,61,1,41,29,4ku8o6uf87yd8iecdalipo6wd,0,60.4,91.4,2023-04-02T19:43:08.600Z,2023-04-02T19:43:08Z,4159400363,56,Left,,,,,,,,,,,,,,,,,,,,,,ejcyvgclry4g5pc2rtptifphx,T. Lemar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826407,427,1,1,41,29,ah8dala7suqqkj04n2l8xz4zd,0,31.6,5.9,2023-04-02T19:43:08.618Z,2023-04-02T19:43:55Z,4159400429,141,38.8,4159400431,212,38.8,4159400425,56,Center,4159400423,157,,4159400435,1,,4159400427,140,61.8,4159400433,213,0.6,,,,9226xt1t1m3fy4ob9l2r16609,Aitor Ruibal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826417,440,1,1,41,32,4ku8o6uf87yd8iecdalipo6wd,1,30.5,59.5,2023-04-02T19:43:11.384Z,2023-04-02T19:43:13Z,4159400475,141,67.9,4159400473,140,43.1,4159400477,212,14.4,4159400471,56,Back,4159400469,3,,4159400479,213,0.4,,,,,,,av5g4nr853anks78vl6jh4s7p,S. Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826425,441,1,1,41,34,4ku8o6uf87yd8iecdalipo6wd,0,43.1,67.9,2023-04-02T19:43:12.968Z,2023-04-02T19:43:46Z,4159400543,213,6.2,4159400537,140,56.1,4159400531,3,,4159400541,212,13.7,4159400533,168,,4159400535,56,Center,4159400539,141,66.4,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826769,439,1,1,41,34,ah8dala7suqqkj04n2l8xz4zd,1,38.3,20.1,2023-04-02T19:43:13.545Z,2023-04-02T19:43:52Z,4159402395,140,48.0,4159402393,56,Back,4159402397,141,17.4,4159402399,212,10.3,4159402401,213,6.1,,,,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826457,428,1,1,41,35,ah8dala7suqqkj04n2l8xz4zd,1,49.6,20.7,2023-04-02T19:43:14.696Z,2023-04-02T19:45:26Z,4159400709,141,18.8,4159400711,212,3.6,4159400705,56,Back,4159400713,213,3.5,4159400707,140,46.4,,,,,,,,,,9jxofpmrfh2lil77f9xj22kiy,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826485,429,1,1,41,38,ah8dala7suqqkj04n2l8xz4zd,1,43.6,21.9,2023-04-02T19:43:17.321Z,2023-04-02T19:43:20Z,4159400855,56,Back,4159400863,213,2.1,4159400857,140,36.6,4159400861,212,14.2,4159400859,141,39.8,,,,,,,,,,9226xt1t1m3fy4ob9l2r16609,Aitor Ruibal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826505,430,1,1,41,42,ah8dala7suqqkj04n2l8xz4zd,1,38,38.5,2023-04-02T19:43:21.177Z,2023-04-02T19:43:22Z,4159400963,212,13.9,4159400965,213,5.4,4159400961,141,22.2,4159400957,56,Back,4159400959,140,46.0,,,,,,,,,,7rfcycybym05sbe0j1g6yhfx1,G. Pezzella,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826525,431,1,1,41,43,ah8dala7suqqkj04n2l8xz4zd,1,46,22.2,2023-04-02T19:43:22.409Z,2023-04-02T19:43:25Z,4159401071,213,5.1,4159401065,140,50.4,4159401063,56,Right,4159401067,141,7.4,4159401069,212,11.1,,,,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826543,432,1,1,41,46,ah8dala7suqqkj04n2l8xz4zd,1,53.4,6.7,2023-04-02T19:43:24.969Z,2023-04-02T19:43:27Z,4159401169,140,58.3,4159401167,56,Right,4159401175,213,5.9,4159401173,212,5.5,4159401171,141,4.0,,,,,,,,,,9226xt1t1m3fy4ob9l2r16609,Aitor Ruibal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826579,433,1,1,41,48,ah8dala7suqqkj04n2l8xz4zd,1,55.8,4.1,2023-04-02T19:43:27Z,2023-04-02T19:43:30Z,4159401353,141,11.1,4159401355,212,12.2,4159401351,140,45.1,4159401349,56,Back,4159401359,213,2.7,,,,,,,,,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826585,434,1,1,41,51,ah8dala7suqqkj04n2l8xz4zd,1,41.8,16.4,2023-04-02T19:43:30.648Z,2023-04-02T19:43:31Z,4159401381,141,40.3,4159401383,212,17.0,4159401385,213,1.9,4159401377,56,Back,4159401379,140,37.1,,,,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826621,435,1,1,41,53,ah8dala7suqqkj04n2l8xz4zd,1,37,40.3,2023-04-02T19:43:31.753Z,2023-04-02T19:43:34Z,4159401579,212,19.3,4159401577,141,12.5,4159401573,56,Back,4159401575,140,40.5,4159401581,213,4.9,,,,,,,,,,7rfcycybym05sbe0j1g6yhfx1,G. Pezzella,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826669,436,1,1,41,56,ah8dala7suqqkj04n2l8xz4zd,0,41.6,9.4,2023-04-02T19:43:34.825Z,2023-04-02T19:43:41Z,4159401859,56,Right,4159401865,212,53.8,4159401897,1,,4159401863,141,7.6,4159401857,155,,4159401867,213,6.3,4159401861,140,92.8,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826699,442,12,1,42,2,4ku8o6uf87yd8iecdalipo6wd,1,9,87.6,2023-04-02T19:43:41.121Z,2023-04-02T19:43:48Z,4159402005,212,4.0,4159401999,56,Back,4159402003,141,93.2,4159402001,140,7.8,4159402007,213,1.9,,,,,,,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826677,437,61,1,42,4,ah8dala7suqqkj04n2l8xz4zd,0,91,4.4,2023-04-02T19:43:43.721Z,2023-04-02T19:43:43Z,4159401913,56,Right,,,,,,,,,,,,,,,,,,,,,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826695,438,5,1,42,5,ah8dala7suqqkj04n2l8xz4zd,0,89.8,-1.2,2023-04-02T19:43:44.249Z,2023-04-02T19:43:47Z,4159401983,347,,4159402191,233,443,4159401981,56,Right,,,,,,,,,,,,,,,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826719,443,5,1,42,5,4ku8o6uf87yd8iecdalipo6wd,1,10.2,101.2,2023-04-02T19:43:44.249Z,2023-04-02T19:43:55Z,4159402123,347,,4159402121,56,Back,4159402177,233,438,,,,,,,,,,,,,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826919,444,1,1,42,27,4ku8o6uf87yd8iecdalipo6wd,1,8.6,100,2023-04-02T19:44:06.121Z,2023-04-02T19:44:07Z,4159403269,107,,4159403279,213,5.6,4159403275,141,94.9,4159403273,140,13.3,4159403271,56,Back,4159403277,212,6.4,,,,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527826941,445,1,1,42,28,4ku8o6uf87yd8iecdalipo6wd,1,13.3,94.9,2023-04-02T19:44:07.577Z,2023-04-02T19:44:09Z,4159403437,156,,4159403419,213,3.3,4159403415,141,92.5,4159403413,140,5.4,4159403411,56,Back,4159403417,212,8.5,,,,,,,ejcyvgclry4g5pc2rtptifphx,T. Lemar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827035,446,1,1,42,30,4ku8o6uf87yd8iecdalipo6wd,1,5.5,89.8,2023-04-02T19:44:08.882Z,2023-04-02T19:44:20Z,4159403959,141,4.6,4159403953,196,,4159403963,213,5.3,4159403955,56,Back,4159403965,1,,4159403957,140,38.9,4159403951,155,,4159403961,212,67.7,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827037,447,61,1,42,33,4ku8o6uf87yd8iecdalipo6wd,0,38.9,4.6,2023-04-02T19:44:12.050Z,2023-04-02T19:44:22Z,4159403973,56,Back,,,,,,,,,,,,,,,,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827049,440,49,1,42,41,ah8dala7suqqkj04n2l8xz4zd,1,22.9,79.7,2023-04-02T19:44:20.411Z,2023-04-02T19:44:20Z,,,,,,,,,,,,,,,,,,,,,,,,,emvmn561wgd62zj0s3qi5j5rd,Juan Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827085,441,1,1,42,42,ah8dala7suqqkj04n2l8xz4zd,1,22.1,79.9,2023-04-02T19:44:21.242Z,2023-04-02T19:44:24Z,4159404191,141,43.4,4159404189,140,23.9,4159404193,212,24.9,4159404195,213,4.8,4159404187,56,Back,,,,,,,,,,emvmn561wgd62zj0s3qi5j5rd,Juan Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827109,442,1,1,42,45,ah8dala7suqqkj04n2l8xz4zd,1,24.6,42.7,2023-04-02T19:44:24.650Z,2023-04-02T19:44:27Z,4159404327,141,53.3,4159404331,213,0.6,4159404323,56,Back,4159404325,140,34.5,4159404329,212,12.6,,,,,,,,,,7rfcycybym05sbe0j1g6yhfx1,G. Pezzella,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827123,443,1,1,42,48,ah8dala7suqqkj04n2l8xz4zd,1,35.3,52.1,2023-04-02T19:44:27.226Z,2023-04-02T19:44:30Z,4159404385,56,Center,4159404387,140,52.6,4159404391,212,20.2,4159404389,141,65.2,4159404393,213,0.5,,,,,,,,,,10f06nit2xupshuz4lmazrvth,William Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827131,444,1,1,42,51,ah8dala7suqqkj04n2l8xz4zd,1,49.8,65.8,2023-04-02T19:44:29.978Z,2023-04-02T19:44:31Z,4159404441,212,8.0,4159404435,56,Back,4159404437,140,46.9,4159404443,213,2.0,4159404439,141,76.6,,,,,,,,,,d12m2oz1lomkc1qxmpht38lat,Borja Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827149,445,1,1,42,52,ah8dala7suqqkj04n2l8xz4zd,1,46.9,76.9,2023-04-02T19:44:31.242Z,2023-04-02T19:44:33Z,4159404545,140,54.1,4159404551,213,0.4,4159404543,56,Left,4159404547,141,81.4,4159404549,212,8.2,,,,,,,,,,10f06nit2xupshuz4lmazrvth,William Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827157,446,1,1,42,54,ah8dala7suqqkj04n2l8xz4zd,1,53.8,80.3,2023-04-02T19:44:33.675Z,2023-04-02T19:44:34Z,4159404599,141,67.3,4159404607,213,4.7,4159404591,56,Center,4159404603,212,8.8,4159404595,140,53.5,,,,,,,,,,drwacyyicuhy3heg4j0ipqj85,Ayoze Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827193,447,1,1,42,55,ah8dala7suqqkj04n2l8xz4zd,1,53.4,66.3,2023-04-02T19:44:34.474Z,2023-04-02T19:44:38Z,4159404787,141,67.2,4159404785,140,38.5,4159404783,56,Back,4159404789,212,15.7,4159404791,213,3.1,,,,,,,,,,d12m2oz1lomkc1qxmpht38lat,Borja Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827199,448,1,1,42,59,ah8dala7suqqkj04n2l8xz4zd,1,38.5,67.2,2023-04-02T19:44:38.059Z,2023-04-02T19:44:39Z,4159404827,140,42.1,4159404833,213,5.6,4159404831,212,4.9,4159404825,56,Back,4159404829,141,62.7,,,,,,,,,,f5blplnlgn04f54kqsfx1b7qh,Luiz Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827235,449,1,1,43,0,ah8dala7suqqkj04n2l8xz4zd,1,42.1,62.6,2023-04-02T19:44:38.890Z,2023-04-02T19:44:44Z,4159405081,141,5.0,4159405087,1,,4159405085,213,4.8,4159405083,212,39.3,4159405079,140,45.4,4159405077,56,Back,,,,,,,10f06nit2xupshuz4lmazrvth,William Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827247,450,1,1,43,5,ah8dala7suqqkj04n2l8xz4zd,1,52.9,9.8,2023-04-02T19:44:44.410Z,2023-04-02T19:44:46Z,4159405135,140,61.1,4159405133,56,Right,4159405141,213,5.8,4159405137,141,3.5,4159405139,212,9.6,,,,,,,,,,9226xt1t1m3fy4ob9l2r16609,Aitor Ruibal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827253,451,1,1,43,7,ah8dala7suqqkj04n2l8xz4zd,0,61.1,3.5,2023-04-02T19:44:46.635Z,2023-04-02T19:45:26Z,4159405173,213,0.0,4159405167,140,65.0,4159405165,56,Right,4159405171,212,4.1,4159407221,233,451,4159407219,236,,4159405169,141,3.8,4159407225,286,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827313,451,74,1,43,7,4ku8o6uf87yd8iecdalipo6wd,1,31.2,90.2,2023-04-02T19:44:46.636Z,2023-04-02T19:46:09Z,4159405577,56,Back,4159405579,285,,4159407227,233,451,,,,,,,,,,,,,,,,20m7tijt8jnedjd4x87olmaqd,Y. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827279,449,43,1,43,9,4ku8o6uf87yd8iecdalipo6wd,1,0,0,2023-04-02T19:44:48.011Z,2023-04-02T19:45:50Z,4159405409,286,0,4159405349,56,Back,4159405405,233,452,4159408169,144,3,,,,,,,,,,,,,20m7tijt8jnedjd4x87olmaqd,Y. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827285,450,49,1,43,9,4ku8o6uf87yd8iecdalipo6wd,1,33.6,85.4,2023-04-02T19:44:48.538Z,2023-04-02T19:45:42Z,,,,,,,,,,,,,,,,,,,,,,,,,20m7tijt8jnedjd4x87olmaqd,Y. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827269,448,43,1,43,10,4ku8o6uf87yd8iecdalipo6wd,1,0,0,2023-04-02T19:44:48.795Z,2023-04-02T19:44:54Z,4159405477,144,12,4159405293,213,4.8,4159405289,141,88.8,4159405287,140,30.7,4159405285,56,Back,4159405291,212,4.4,,,,,,,20m7tijt8jnedjd4x87olmaqd,Y. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827327,452,4,1,43,10,4ku8o6uf87yd8iecdalipo6wd,1,34,88.3,2023-04-02T19:44:48.811Z,2023-04-02T19:46:07Z,4159405681,13,,4159405687,265,,4159405683,56,Back,4159405685,152,,4159408969,233,452,4159405689,286,,,,,,,,20m7tijt8jnedjd4x87olmaqd,Y. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827263,452,4,1,43,10,ah8dala7suqqkj04n2l8xz4zd,0,66,11.7,2023-04-02T19:44:48.812Z,2023-04-02T19:46:08Z,4159405645,265,,4159405643,152,,4159405255,285,,4159405641,13,,4159405253,56,Right,4159409009,233,452,,,,,,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827321,453,43,1,43,11,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2023-04-02T19:44:50.539Z,2023-04-02T19:44:59Z,4159405697,144,7,4159405651,233,450,4159405637,56,Right,4159405639,285,0,,,,,,,,,,,,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827361,453,1,1,43,20,4ku8o6uf87yd8iecdalipo6wd,1,34.7,81.1,2023-04-02T19:44:59.707Z,2023-04-02T19:45:01Z,4159405859,212,13.9,4159405857,141,61.6,4159405843,5,,4159405861,213,5.0,4159405851,56,Back,4159405847,152,,4159405855,140,38.6,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827405,454,1,1,43,22,4ku8o6uf87yd8iecdalipo6wd,1,38.6,61.6,2023-04-02T19:45:01.275Z,2023-04-02T19:45:06Z,4159406123,140,36.4,4159406125,141,18.4,4159406121,56,Back,4159406129,213,4.6,4159406127,212,29.5,,,,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827417,455,1,1,43,27,4ku8o6uf87yd8iecdalipo6wd,1,39.9,19.1,2023-04-02T19:45:06.123Z,2023-04-02T19:45:07Z,4159406195,212,6.4,4159406193,141,24.7,4159406189,56,Back,4159406197,213,2.5,4159406191,140,35.0,,,,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827445,456,1,1,43,28,4ku8o6uf87yd8iecdalipo6wd,1,35,24.7,2023-04-02T19:45:07.435Z,2023-04-02T19:45:10Z,4159406351,140,28.3,4159406357,213,1.9,4159406355,212,21.4,4159406353,141,54.4,4159406349,56,Back,,,,,,,,,,av5g4nr853anks78vl6jh4s7p,S. Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827479,457,1,1,43,31,4ku8o6uf87yd8iecdalipo6wd,1,28.3,54.4,2023-04-02T19:45:10.347Z,2023-04-02T19:45:13Z,4159406517,56,Back,4159406523,212,16.8,4159406525,213,0.6,4159406521,141,67.9,4159406519,140,41.7,,,,,,,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527827507,458,1,1,43,34,4ku8o6uf87yd8iecdalipo6wd,1,41.7,67.9,2023-04-02T19:45:12.891Z,2023-04-02T19:45:16Z,4159406629,141,58.8,4159406631,212,10.9,4159406625,56,Back,4159406627,140,33.2,4159406633,213,3.7,,,,,,,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,
