id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/11/value,qualifier/15/value,qualifier/13/value,assist
2521681029,352,44,1,47,54,7h7eg7q7dbwvzww78h9d5eh0h,0,26.8,71.8,2023-03-18T16:03:14.506Z,2023-03-19T06:56:39Z,4106018995,233,429,4106018939,56,Back,4106018941,285,,,,,,,,,,,,,,,,,d7pzcnoztn30xoj5b2sr9slt6,Miguel Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521681049,430,1,1,47,54,3budh3j9xivsid3ptm8ptpy4k,0,73.7,25.2,2023-03-18T16:03:14.514Z,2023-03-19T08:54:24Z,4106019049,3,,4108850353,388,,4106019055,140,83.5,4106019051,168,,4106019061,213,5.8,4106019059,212,11.5,4106019057,141,17.6,4106019053,56,Right,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521681065,353,49,1,47,57,7h7eg7q7dbwvzww78h9d5eh0h,1,15.1,88.3,2023-03-18T16:03:17.567Z,2023-03-19T06:56:49Z,,,,,,,,,,,,,,,,,,,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521681093,354,1,1,47,57,7h7eg7q7dbwvzww78h9d5eh0h,0,15.1,88.3,2023-03-18T16:03:17.623Z,2023-03-19T06:56:53Z,4106019275,1,,4106019263,157,,4106019267,140,38.7,4106019273,213,5.6,4106019269,141,58.4,4106019265,56,Back,4108850543,388,,4106019271,212,32.1,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521681149,431,1,1,47,59,3budh3j9xivsid3ptm8ptpy4k,0,66.2,30.4,2023-03-18T16:03:19.716Z,2023-03-19T06:56:56Z,4106019527,212,5.0,4106019529,213,0.5,4106019525,141,34.2,4108850645,388,,4106019519,3,,4106019521,56,Center,4106019523,140,70.3,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521681195,355,30,1,48,1,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2023-03-18T16:03:21.777Z,2023-03-19T06:56:58Z,4106019789,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521681185,432,30,1,48,1,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2023-03-18T16:03:21.777Z,2023-03-19T06:56:59Z,4106019757,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521711723,360,18,2,45,0,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2023-03-18T16:18:43.050Z,2023-03-18T16:18:44Z,4106178931,42,,4106179097,55,361,4106178933,44,Defender,4106178935,59,3,,,,,,,,,,,,,d7pzcnoztn30xoj5b2sr9slt6,Miguel Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521711741,361,19,2,45,0,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2023-03-18T16:18:43.051Z,2023-03-18T16:18:45Z,4106179001,42,,4106179011,59,16,4106179023,55,360,4106179007,145,3,4106179015,292,3,4106179021,44,Defender,4106179017,293,1,,,,3xxwjf3ymu1j9825xjuwuknah,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521711923,362,18,2,45,0,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2023-03-18T16:18:48.181Z,2023-03-18T16:18:49Z,4106179937,42,,4106179941,59,17,4106180143,55,363,4106179939,44,Midfielder,,,,,,,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521711943,363,19,2,45,0,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2023-03-18T16:18:48.182Z,2023-03-18T16:18:49Z,4106180055,44,Midfielder,4106180047,145,11,4106180057,55,362,4106180049,59,12,4106180043,42,,4106180053,293,1,4106180051,292,7,,,,2do89l8kf9yuelzq1b5mo549h,Toni Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521712233,364,32,2,45,0,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2023-03-18T16:18:56.286Z,2023-03-18T16:18:56Z,4106181495,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521712335,434,32,2,45,0,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2023-03-18T16:18:56.286Z,2023-03-19T05:01:06Z,4106181969,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521712361,365,1,2,45,0,7h7eg7q7dbwvzww78h9d5eh0h,1,49.8,49.8,2023-03-18T16:18:56.377Z,2023-03-19T07:02:16Z,4106182087,141,58.2,4106182089,212,19.6,4106182085,140,31.9,4106182091,213,2.8,4106182093,279,S,4106182083,56,Back,4108856151,178,,,,,27hwtukeqxh91ch1f3qr1it49,V. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521712493,366,1,2,45,2,7h7eg7q7dbwvzww78h9d5eh0h,0,31.9,49.6,2023-03-18T16:18:58.988Z,2023-03-19T07:02:21Z,4106182747,213,5.6,4106182749,1,,4106182745,212,55.2,4106182737,155,,4106182741,140,73.0,4106182739,56,Right,4106182743,141,0.0,4108856259,178,,4o0ei8wawffrg2hvnbmcxipxx,David López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521712513,367,5,2,45,7,7h7eg7q7dbwvzww78h9d5eh0h,0,74.9,-1.3,2023-03-18T16:19:03.677Z,2023-03-19T07:02:28Z,4106186009,233,435,4106182819,347,,4106182815,56,Right,,,,,,,,,,,,,,,,4o0ei8wawffrg2hvnbmcxipxx,David López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521713107,435,5,2,45,7,3budh3j9xivsid3ptm8ptpy4k,1,25.1,101.3,2023-03-18T16:19:03.677Z,2023-03-19T07:02:28Z,4106185907,233,367,4106185865,347,,4106185861,56,Back,,,,,,,,,,,,,,,,1bdnkqbxm2u5ror7ipig5m73e,Sergio Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521713163,436,1,2,45,25,3budh3j9xivsid3ptm8ptpy4k,0,22.3,100,2023-03-18T16:19:21.430Z,2023-03-19T07:02:35Z,4106186209,212,16.8,4106186201,107,,4106186207,141,97.1,4106186211,213,6.1,4106186205,140,38.0,4106186203,56,Back,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522064229,846,49,2,45,26,7h7eg7q7dbwvzww78h9d5eh0h,1,60.8,10.1,2023-03-18T16:19:22.734Z,2023-03-19T07:02:40Z,,,,,,,,,,,,,,,,,,,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521713277,368,1,2,45,26,7h7eg7q7dbwvzww78h9d5eh0h,1,58.6,6.4,2023-03-18T16:19:22.755Z,2023-03-19T07:02:48Z,4108856727,388,,4106186819,56,Right,4106186821,140,70.1,4106186823,141,4.5,4106186827,213,6.2,4106186825,212,12.1,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521713319,370,1,2,45,28,7h7eg7q7dbwvzww78h9d5eh0h,1,67.9,11.1,2023-03-18T16:19:24.319Z,2023-03-19T07:02:55Z,4106187019,56,Center,4106187017,155,,4108856885,178,,4106187021,140,69.1,4106187023,141,25.7,4106187027,213,1.4,4106187025,212,10.0,,,,9um7x9zd0e000zt57l3yearqh,Iván Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521713285,369,43,2,45,29,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2023-03-18T16:19:25.333Z,2023-03-19T00:23:41Z,4108086233,144,49,,,,,,,,,,,,,,,,,,,,,,9um7x9zd0e000zt57l3yearqh,Iván Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521713347,371,1,2,45,30,7h7eg7q7dbwvzww78h9d5eh0h,0,69.1,25.7,2023-03-18T16:19:26.347Z,2023-03-19T07:02:59Z,4106187113,56,Center,4108856959,178,,4106187111,155,,4106187115,140,93.7,4106187121,213,0.6,4106187117,141,49.8,4106187119,212,30.6,,,,1acqdy7jz9v4i1jwf5u809byt,Borja García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521713437,437,52,2,45,32,3budh3j9xivsid3ptm8ptpy4k,1,8.4,47,2023-03-18T16:19:28.698Z,2023-03-19T07:03:10Z,4108087189,378,,4108857125,178,,,,,,,,,,,,,,,,,,,,5dfvefxvwj8kixbajluw25mtx,S. Dimitrievski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521713859,438,1,2,45,44,3budh3j9xivsid3ptm8ptpy4k,1,14.5,46.3,2023-03-18T16:19:40.852Z,2023-03-19T07:03:19Z,4108857265,178,,4106189871,140,17.7,4106189869,56,Back,4106189953,287,,4106189867,123,,4106189873,141,92.7,4106189877,213,1.5,4106189875,212,31.7,5dfvefxvwj8kixbajluw25mtx,S. Dimitrievski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521713969,439,1,2,45,48,3budh3j9xivsid3ptm8ptpy4k,0,18.3,94.2,2023-03-18T16:19:44.478Z,2023-03-19T07:03:26Z,4106190489,212,37.9,4106190485,141,92.6,4106190491,213,6.3,4106190481,56,Left,4106190479,155,,4108857409,178,,4106190483,140,54.4,4106190493,1,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521714013,372,1,2,45,50,7h7eg7q7dbwvzww78h9d5eh0h,0,45.4,14.7,2023-03-18T16:19:46.754Z,2023-03-19T07:03:41Z,4106190655,3,,4106190665,213,0.2,4108857633,388,,4106190657,56,Center,4106190659,140,68.4,4106190663,212,24.8,4106190661,141,23.1,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521714135,440,1,2,45,51,3budh3j9xivsid3ptm8ptpy4k,1,34.2,70.8,2023-03-18T16:19:48.177Z,2023-03-19T07:03:52Z,4106191347,213,0.8,4106191345,212,8.8,4106191339,56,Back,4106191341,140,39.9,4108857829,178,,4108857831,21,,4106191343,141,80.3,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521714209,441,1,2,45,52,3budh3j9xivsid3ptm8ptpy4k,1,37.2,82.4,2023-03-18T16:19:48.856Z,2023-03-19T07:04:07Z,4106191745,56,Back,4106191749,141,86.9,4106191747,140,12.3,4106191753,213,3.0,4108857913,178,,4106201893,155,,4106191751,212,26.3,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521714257,442,1,2,45,56,3budh3j9xivsid3ptm8ptpy4k,1,12.5,86.6,2023-03-18T16:19:52.627Z,2023-03-19T07:04:11Z,4106192005,141,77.0,4106192011,213,4.2,4106192009,212,7.4,4106192001,140,9.2,4106191997,56,Back,4108858153,178,,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521714323,443,1,2,45,58,3budh3j9xivsid3ptm8ptpy4k,0,9.1,77.8,2023-03-18T16:19:54.402Z,2023-03-19T07:04:16Z,4106192351,141,79.6,4108858249,178,,4106192353,212,2.8,4106192347,56,Back,4106192349,140,11.5,4106192345,155,,4106192355,213,0.5,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521714293,373,61,2,45,58,7h7eg7q7dbwvzww78h9d5eh0h,1,89.9,20.2,2023-03-18T16:19:54.553Z,2023-03-19T07:04:30Z,4106192179,56,Right,4108858473,178,,4108858471,21,,,,,,,,,,,,,,,,,9um7x9zd0e000zt57l3yearqh,Iván Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521714379,374,5,2,45,59,7h7eg7q7dbwvzww78h9d5eh0h,0,80.8,-1.3,2023-03-18T16:19:56.157Z,2023-03-19T07:04:36Z,4106192709,56,Right,4106194293,233,444,4106192711,347,,,,,,,,,,,,,,,,,9um7x9zd0e000zt57l3yearqh,Iván Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521714649,444,5,2,45,59,3budh3j9xivsid3ptm8ptpy4k,1,19.2,101.3,2023-03-18T16:19:56.157Z,2023-03-19T07:04:35Z,4106194191,56,Back,4106194193,347,,4106194217,233,374,,,,,,,,,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521714715,445,1,2,46,9,3budh3j9xivsid3ptm8ptpy4k,1,15,100,2023-03-18T16:20:05.712Z,2023-03-19T07:05:16Z,4106194589,213,5.7,4106194571,140,21.2,4106194565,56,Back,4108089437,189,,4106194579,141,95.6,4106194563,107,,4106194583,212,7.7,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522233691,1150,43,2,46,11,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2023-03-18T16:20:07.311Z,2023-03-19T11:09:45Z,4109209285,144,83,4108992197,399,230071,,,,,,,,,,,,,,,,,,,3auwtiburdxrp2i5me2d97f11,V. Tsygankov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521714787,446,1,2,46,11,3budh3j9xivsid3ptm8ptpy4k,1,20.9,95.4,2023-03-18T16:20:07.727Z,2023-03-19T07:05:22Z,4106194961,213,2.9,4106194957,141,98.1,4106194959,212,8.6,4108859237,178,,4106194953,56,Back,4106194955,140,12.9,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521714817,447,1,2,46,12,3budh3j9xivsid3ptm8ptpy4k,0,12.9,98.1,2023-03-18T16:20:08.704Z,2023-03-19T07:05:27Z,4106195159,56,Back,4108859317,178,,4106195169,213,6.2,4106195165,212,20.8,4106195155,155,,4106195161,140,32.7,4106195163,141,96.0,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521714873,375,1,2,46,14,7h7eg7q7dbwvzww78h9d5eh0h,0,57.2,15.3,2023-03-18T16:20:10.716Z,2023-03-19T07:05:31Z,4108859411,388,,4106195415,56,Center,4106195425,212,21.2,4106195423,141,32.7,4106195409,3,,4106195429,213,0.6,4106195419,140,74.0,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521714941,448,1,2,46,15,3budh3j9xivsid3ptm8ptpy4k,1,28.9,71.2,2023-03-18T16:20:11.863Z,2023-03-19T07:07:27Z,4106195813,141,70.9,4108861277,178,,4106195811,140,41.1,4106195815,212,12.8,4106195809,56,Back,4106195817,213,6.3,,,,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522234009,1073,67,2,46,17,3budh3j9xivsid3ptm8ptpy4k,1,41.8,69.5,2023-03-18T16:20:13.612Z,2023-03-19T09:02:43Z,4108993629,233,1164,,,,,,,,,,,,,,,,,,,,,,1bdnkqbxm2u5ror7ipig5m73e,Sergio Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522234005,1164,67,2,46,17,7h7eg7q7dbwvzww78h9d5eh0h,0,58.2,30.5,2023-03-18T16:20:13.613Z,2023-03-19T09:01:48Z,4108993641,233,1073,,,,,,,,,,,,,,,,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521715001,449,1,2,46,17,3budh3j9xivsid3ptm8ptpy4k,0,40.8,69.1,2023-03-18T16:20:13.768Z,2023-03-19T09:02:43Z,4106196109,141,65.4,4106196115,213,4.3,4106196107,140,39.7,4108861415,178,,4106196105,56,Back,4106196113,212,2.8,,,,,,,1bdnkqbxm2u5ror7ipig5m73e,Sergio Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521715071,377,50,2,46,18,7h7eg7q7dbwvzww78h9d5eh0h,1,64.3,36.6,2023-03-18T16:20:14.939Z,2023-03-19T07:07:42Z,4106196397,286,,4106196643,233,450,4106196393,56,Center,,,,,,,,,,,,,,,,2do89l8kf9yuelzq1b5mo549h,Toni Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521715091,450,7,2,46,18,3budh3j9xivsid3ptm8ptpy4k,1,35.7,63.4,2023-03-18T16:20:15.018Z,2023-03-19T07:07:45Z,4106196513,285,,4106196603,233,377,4106196511,56,Back,4108861547,178,,4108090643,383,,,,,,,,,,,676ehh6cwla4o9igey7qr1uqd,Ó. Trejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521715041,376,43,2,46,19,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2023-03-18T16:20:15.453Z,2023-03-19T00:25:36Z,4108091083,144,49,,,,,,,,,,,,,,,,,,,,,,2do89l8kf9yuelzq1b5mo549h,Toni Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521715183,451,1,2,46,19,3budh3j9xivsid3ptm8ptpy4k,1,36.6,56.7,2023-03-18T16:20:16.234Z,2023-03-19T07:07:48Z,4106196935,56,Back,4106196943,213,4.7,4106196939,141,37.9,4106196941,212,12.8,4106196937,140,37.0,4108861575,178,,,,,,,,676ehh6cwla4o9igey7qr1uqd,Ó. Trejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521715411,452,1,2,46,22,3budh3j9xivsid3ptm8ptpy4k,1,51.7,29.8,2023-03-18T16:20:19.098Z,2023-03-19T07:07:50Z,4106198183,213,5.5,4106198175,56,Right,4106198181,212,23.9,4106198179,141,4.7,4106198177,140,67.7,4108861625,178,,,,,,,,96kskr71ls9jtky9hn0iuk9d6,Mario Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521715475,453,1,2,46,29,3budh3j9xivsid3ptm8ptpy4k,1,56.9,7.7,2023-03-18T16:20:26.091Z,2023-03-19T07:07:56Z,4106198517,56,Back,4106198521,141,28.2,4106198519,140,42.1,4108861691,178,,4106198523,212,20.9,4106198525,213,2.4,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521715579,454,1,2,46,31,3budh3j9xivsid3ptm8ptpy4k,1,42.1,28.2,2023-03-18T16:20:28.260Z,2023-03-19T07:07:59Z,4106199145,141,57.8,4108861735,178,,4106199149,213,1.9,4106199147,212,20.9,4106199143,140,36.6,4106199141,56,Back,,,,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521715689,455,1,2,46,35,3budh3j9xivsid3ptm8ptpy4k,0,36.6,57.8,2023-03-18T16:20:31.486Z,2023-03-19T07:08:04Z,4108861817,178,,4106199801,212,43.4,4106199793,155,,4106199803,213,0.4,4106199797,140,75.2,4106199799,141,80.8,4106199795,56,Left,4106199805,1,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521715771,378,1,2,46,37,7h7eg7q7dbwvzww78h9d5eh0h,1,18.9,9.4,2023-03-18T16:20:34.281Z,2023-03-19T07:08:16Z,4106200217,3,,4106200221,140,10.4,4106200219,56,Back,4106200223,141,32.9,4106200227,213,2.1,4108861899,178,,4106200225,212,18.3,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521715781,379,52,2,46,39,7h7eg7q7dbwvzww78h9d5eh0h,1,9.7,33.9,2023-03-18T16:20:36.257Z,2023-03-19T07:08:22Z,4108091761,377,,4108861999,178,,,,,,,,,,,,,,,,,,,,eavhyxb9dfjh0jp5yzg8p8udx,P. Gazzaniga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521716115,380,1,2,46,41,7h7eg7q7dbwvzww78h9d5eh0h,1,9.1,36.1,2023-03-18T16:20:37.831Z,2023-03-19T07:08:26Z,4106202041,123,,4106202051,212,19.6,4106202053,213,1.1,4106202049,141,61.4,4106202047,140,18.1,4106202045,56,Back,4108862035,178,,,,,eavhyxb9dfjh0jp5yzg8p8udx,P. Gazzaniga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521716203,381,1,2,46,49,7h7eg7q7dbwvzww78h9d5eh0h,1,17.8,59.4,2023-03-18T16:20:45.418Z,2023-03-19T07:08:31Z,4106202485,56,Right,4106202495,213,5.6,4106202487,140,57.0,4108862089,178,,4106202499,1,,4106202489,141,9.6,4106202483,155,,4106202491,212,53.3,4o0ei8wawffrg2hvnbmcxipxx,David López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521716229,382,44,2,46,52,7h7eg7q7dbwvzww78h9d5eh0h,1,57.4,8.4,2023-03-18T16:20:48.772Z,2023-03-19T08:54:24Z,4106202659,233,456,4106202581,286,,4106202579,56,Right,,,,,,,,,,,,,,,,3auwtiburdxrp2i5me2d97f11,V. Tsygankov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521716237,456,44,2,46,52,3budh3j9xivsid3ptm8ptpy4k,0,42.6,91.6,2023-03-18T16:20:48.773Z,2023-03-19T07:08:36Z,4106202609,285,,4106202607,56,Back,4106202699,233,382,,,,,,,,,,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521716245,383,1,2,46,52,7h7eg7q7dbwvzww78h9d5eh0h,0,57,9.6,2023-03-18T16:20:48.796Z,2023-03-19T08:54:24Z,4106202635,3,,4106202643,212,20.8,4106202639,140,55.1,4106202641,141,40.0,4106202637,56,Center,4106202645,213,1.7,4108862227,388,,,,,3auwtiburdxrp2i5me2d97f11,V. Tsygankov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521716255,457,49,2,46,54,3budh3j9xivsid3ptm8ptpy4k,1,45.7,59.3,2023-03-18T16:20:50.400Z,2023-03-19T07:08:42Z,,,,,,,,,,,,,,,,,,,,,,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521716343,458,1,2,46,54,3budh3j9xivsid3ptm8ptpy4k,1,45.7,59.3,2023-03-18T16:20:51.231Z,2023-03-19T07:08:44Z,4106203135,140,31.3,4108862355,178,,4106203141,213,3.3,4106203139,212,15.3,4106203137,141,56.1,4106203133,56,Back,,,,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521716503,459,1,2,46,57,3budh3j9xivsid3ptm8ptpy4k,0,28.4,53.4,2023-03-18T16:20:53.769Z,2023-03-19T07:08:47Z,4106204005,141,0.0,4106203999,155,,4106204009,213,5.6,4106204007,212,61.6,4106204011,1,,4106204003,140,74.8,4106204001,56,Right,4108862399,178,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521716703,384,5,2,47,1,7h7eg7q7dbwvzww78h9d5eh0h,1,26.1,101.1,2023-03-18T16:20:58.007Z,2023-03-19T07:08:50Z,4106204981,233,460,4106204933,347,,4106204931,56,Back,,,,,,,,,,,,,,,,3xxwjf3ymu1j9825xjuwuknah,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521716521,460,5,2,47,1,3budh3j9xivsid3ptm8ptpy4k,0,73.9,-1.1,2023-03-18T16:20:58.007Z,2023-03-19T07:08:50Z,4106204079,56,Right,4106204083,347,,4106205021,233,384,,,,,,,,,,,,,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521716847,385,1,2,47,5,7h7eg7q7dbwvzww78h9d5eh0h,1,21.3,100,2023-03-18T16:21:01.335Z,2023-03-19T07:08:58Z,4106205719,212,11.4,4106205721,213,4.3,4106205717,141,85.9,4106205715,140,16.9,4106205711,107,,4106205713,56,Back,,,,,,,3xxwjf3ymu1j9825xjuwuknah,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521716853,386,1,2,47,9,7h7eg7q7dbwvzww78h9d5eh0h,0,21.6,77.5,2023-03-18T16:21:05.623Z,2023-03-19T07:09:01Z,4106205735,140,30.3,4108862569,178,,4106205739,212,13.1,4106205741,213,5.5,4106205737,141,63.7,4106205733,56,Back,,,,,,,4o0ei8wawffrg2hvnbmcxipxx,David López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521716909,461,49,2,47,10,3budh3j9xivsid3ptm8ptpy4k,1,62.7,38.9,2023-03-18T16:21:07.050Z,2023-03-19T07:09:06Z,,,,,,,,,,,,,,,,,,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521717019,462,1,2,47,10,3budh3j9xivsid3ptm8ptpy4k,1,62.6,39.4,2023-03-18T16:21:07.088Z,2023-03-19T07:09:10Z,4108862661,178,,4106206585,56,Center,4106206589,141,43.4,4106206587,140,69.8,4106206593,213,0.3,4106206591,212,8.0,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
