id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist
2522734711,402,61,1,43,13,3kq9cckrnlogidldtdie2fkbl,1,92,59.7,2023-03-19T20:46:32.240Z,2023-03-20T09:34:33Z,4112533379,388,,4112533377,15,,4111625103,56,Center,,,,,,,,,,,,,,,,c1mm3hdfcs78obhxmhailzidx,K. Benzema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522734739,412,52,1,43,15,agh9ifb2mw3ivjusgedj7c3fe,1,3.7,41.9,2023-03-19T20:46:33.979Z,2023-03-20T09:34:38Z,4112533491,388,,4112158629,378,,,,,,,,,,,,,,,,,,,,2e55g4q93y382cg7h0yk5rtud,M. ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522734787,413,1,1,43,18,agh9ifb2mw3ivjusgedj7c3fe,1,14.7,36.1,2023-03-19T20:46:36.798Z,2023-03-20T09:34:46Z,4111625475,212,21.6,4111625473,141,18.4,4111625471,140,31.8,4112533719,178,,4112158937,189,,4111625467,123,,4111625469,56,Back,4111625477,213,5.7,2e55g4q93y382cg7h0yk5rtud,M. ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522734801,414,1,1,43,23,agh9ifb2mw3ivjusgedj7c3fe,1,32.6,10.6,2023-03-19T20:46:42.381Z,2023-03-20T09:34:50Z,4111625545,140,42.9,4112533813,178,,4111625543,56,Back,4111625551,213,5.9,4111625549,212,11.5,4111625547,141,4.9,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,J. Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522734819,415,1,1,43,25,agh9ifb2mw3ivjusgedj7c3fe,1,43,5.3,2023-03-19T20:46:44.357Z,2023-03-20T09:34:59Z,4112533983,178,,4111625619,212,24.6,4111625617,141,16.1,4111625621,213,0.3,4111625613,140,65.4,4111625611,56,Right,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522734821,403,45,1,43,27,3kq9cckrnlogidldtdie2fkbl,0,33.9,82.8,2023-03-19T20:46:45.932Z,2023-03-20T09:35:02Z,4111625855,233,416,4111625629,285,,4111625627,56,Back,,,,,,,,,,,,,,,,cdcbi6xmy0uts703489e0acb9,T. Kroos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522734861,416,3,1,43,27,agh9ifb2mw3ivjusgedj7c3fe,1,66.1,17.2,2023-03-19T20:46:45.932Z,2023-03-20T09:35:02Z,4111625835,233,403,4111625833,286,,4112534055,178,,4111625831,56,Right,4112159359,465,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,J. Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522734865,404,45,1,43,31,3kq9cckrnlogidldtdie2fkbl,0,15,96.2,2023-03-19T20:46:50.485Z,2023-03-20T09:35:07Z,4111625861,56,Back,4111625865,285,,4111625929,233,417,,,,,,,,,,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522734873,417,3,1,43,31,agh9ifb2mw3ivjusgedj7c3fe,1,85,3.8,2023-03-19T20:46:50.485Z,2023-03-20T09:35:07Z,4112534137,178,,4111625901,56,Right,4112159611,465,,4111625903,286,,4111625917,233,404,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,J. Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522734881,418,1,1,43,34,agh9ifb2mw3ivjusgedj7c3fe,0,97,12.4,2023-03-19T20:46:53.261Z,2023-03-20T09:35:11Z,4111625943,140,94.6,4112159779,225,,4111625941,56,Center,4111625949,213,1.7,4112159783,20,,4112159781,386,,4111625947,212,18.4,4112534253,178,,cscn06kwqfzo09h0dc5ybt1pl,J. Koundé,,4111625945,141,39.2,4111625937,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522734923,405,12,1,43,35,3kq9cckrnlogidldtdie2fkbl,1,3.1,62.5,2023-03-19T20:46:54.150Z,2023-03-20T09:35:15Z,4111626785,167,,4111626145,56,Back,4112534355,178,,4111626149,141,100.0,4111626147,140,29.9,4111626151,212,38.6,4111626153,213,0.8,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522734925,406,5,1,43,38,3kq9cckrnlogidldtdie2fkbl,0,35.4,101,2023-03-19T20:46:57.511Z,2023-03-20T09:35:19Z,4111626171,56,Back,4111626173,347,,4111626591,233,419,,,,,,,,,,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522734977,419,5,1,43,38,agh9ifb2mw3ivjusgedj7c3fe,1,64.6,-1,2023-03-19T20:46:57.511Z,2023-03-20T09:35:19Z,4111626583,233,406,4111626543,56,Right,4111626545,347,,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,J. Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522734987,420,1,1,43,40,agh9ifb2mw3ivjusgedj7c3fe,1,69.4,0,2023-03-19T20:46:59.536Z,2023-03-20T09:35:24Z,4111626625,141,16.9,4111626619,107,,4111626627,212,12.4,4111626629,213,1.8,4111626621,56,Right,4111626623,140,66.5,,,,,,,awsod0zmnrukk21d4882ji7e1,R. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522734997,421,1,1,43,44,agh9ifb2mw3ivjusgedj7c3fe,1,69.5,18.4,2023-03-19T20:47:03.482Z,2023-03-20T09:35:30Z,4111626675,140,80.6,4112534677,178,,4111626673,56,Right,4111626681,213,5.8,4111626677,141,8.7,4111626679,212,13.4,,,,,,,calrbl0kagr6zgnw2l8k626s5,Sergio Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522735011,422,1,1,43,47,agh9ifb2mw3ivjusgedj7c3fe,0,80.6,9.9,2023-03-19T20:47:06.683Z,2023-03-20T09:35:32Z,4111626755,155,,4112160331,72,,4111626945,233,407,4111626753,2,,4112534737,178,,4111626765,213,1.1,4111626763,212,30.0,4111626757,56,Center,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,4112160329,223,,4111626761,141,4111626759,140,,,,,,,,,,49.9,92.7,,,,,,,,,,,,,,,,,,,,,
2522735047,407,41,1,43,49,3kq9cckrnlogidldtdie2fkbl,1,6.3,51.1,2023-03-19T20:47:07.974Z,2023-03-20T09:35:37Z,4112534819,178,,4112160393,378,,4111626923,212,28.0,4111626919,141,53.2,4111626927,213,0.1,4111626997,233,422,4111626917,140,32.9,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522735063,423,1,1,43,52,agh9ifb2mw3ivjusgedj7c3fe,1,63,51.5,2023-03-19T20:47:10.954Z,2023-03-20T09:35:44Z,4111627049,140,53.4,4112534947,388,,4111627053,212,10.4,4111627051,141,55.2,4111627043,3,,4111627055,213,2.9,4111627045,56,Center,,,,calrbl0kagr6zgnw2l8k626s5,Sergio Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522735103,424,1,1,43,53,agh9ifb2mw3ivjusgedj7c3fe,1,53.4,55.2,2023-03-19T20:47:12.723Z,2023-03-20T09:35:48Z,4111627285,213,3.3,4111627277,56,Back,4111627279,140,22.4,4112535015,178,,4111627287,1,,4111627283,212,32.8,4111627281,141,49.0,,,,1av9mmv19jwvc4xdr0p9owyxh,A. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522735145,425,1,1,43,58,agh9ifb2mw3ivjusgedj7c3fe,1,24.1,47.6,2023-03-19T20:47:17.582Z,2023-03-20T09:35:50Z,4111627443,56,Back,4111627451,213,0.7,4111627449,212,22.2,4111627447,141,69.8,4111627445,140,39.6,4112535029,178,,4112160619,189,,,,,2e55g4q93y382cg7h0yk5rtud,M. ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522735155,426,1,1,44,1,agh9ifb2mw3ivjusgedj7c3fe,1,39.6,69.8,2023-03-19T20:47:20.050Z,2023-03-20T09:35:53Z,4111627485,56,Center,4111627491,212,15.3,4112535109,178,,4111627489,141,57.8,4111627487,140,51.9,4111627493,213,5.7,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,A. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522735207,427,1,1,44,3,agh9ifb2mw3ivjusgedj7c3fe,1,52.2,59.1,2023-03-19T20:47:21.978Z,2023-03-20T09:35:56Z,4111627699,212,23.8,4111627697,141,92.0,4111627693,56,Left,4111627701,213,1.2,4111627695,140,60.0,4112535161,178,,,,,,,,calrbl0kagr6zgnw2l8k626s5,Sergio Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522735235,428,1,1,44,7,agh9ifb2mw3ivjusgedj7c3fe,1,60,92.9,2023-03-19T20:47:26.371Z,2023-03-20T09:36:01Z,4111627837,213,4.5,4111627831,140,58.2,4112535275,178,,4111627833,141,80.3,4111627829,56,Left,4111627835,212,8.8,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522735329,429,1,1,44,10,agh9ifb2mw3ivjusgedj7c3fe,1,58.7,73.7,2023-03-19T20:47:29.291Z,2023-03-20T09:36:04Z,4112535345,178,,4111628265,141,73.2,4111628261,140,87.8,4111628257,56,Center,4111628267,212,30.6,4111628253,155,,4111628269,213,6.3,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522735371,430,1,1,44,15,agh9ifb2mw3ivjusgedj7c3fe,1,97.7,72.1,2023-03-19T20:47:34.473Z,2023-03-20T09:36:09Z,4111628517,213,4.3,4111628509,56,Right,4111628519,1,,4111654955,210,60,4111662475,2,,4111654957,154,,4111628505,155,,4111628515,212,43.6,afxjicw89683nlpms9yy5x51x,R. Lewandowski,,4112535463,178,,4111628511,140,4112161057,224,4112161061,72,,4111628513,141,14.7,,,,79.2,,,,,,,,,,,,,,,,,,,,,,
2522740519,436,60,1,44,17,agh9ifb2mw3ivjusgedj7c3fe,0,0,0,2023-03-19T20:47:36.035Z,2023-03-20T09:36:16Z,4111654969,154,,4111654973,55,430,4111654963,56,Center,4111654965,29,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522735377,431,1,1,44,23,agh9ifb2mw3ivjusgedj7c3fe,0,96,19.4,2023-03-19T20:47:41.928Z,2023-03-20T09:36:21Z,4111628537,2,,4111628539,155,,4111629443,236,,4111628549,213,1.6,4111628547,212,7.6,4111629445,233,408,4112161649,20,,4111629449,286,,awsod0zmnrukk21d4882ji7e1,R. Araujo,,4112535783,178,,4112161647,224,4111628545,141,4111628543,140,95.5,4111628541,56,Center,,,,,30.5,,,,,,,,,,,,,,,,,,,,,
2522735375,408,12,1,44,23,3kq9cckrnlogidldtdie2fkbl,1,4.8,71,2023-03-19T20:47:42.035Z,2023-03-20T09:36:25Z,4111629423,185,,4111629451,233,431,4111628535,56,Back,4112535885,178,,,,,,,,,,,,,,7o4nc6jwsi3quvnwinstqwyj9,Nacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522735381,409,61,1,44,24,3kq9cckrnlogidldtdie2fkbl,0,9.4,63.4,2023-03-19T20:47:42.846Z,2023-03-20T09:36:28Z,4112535961,178,,4111628567,56,Back,,,,,,,,,,,,,,,,,,,cdcbi6xmy0uts703489e0acb9,T. Kroos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522735407,432,1,1,44,24,agh9ifb2mw3ivjusgedj7c3fe,1,88.9,44,2023-03-19T20:47:43.677Z,2023-03-20T09:36:35Z,4111628701,212,5.8,4111628703,213,3.7,4111628697,140,84.3,4111628699,141,39.2,4112536027,178,,4111628695,56,Center,4111631941,210,15,4111631943,154,,ezviixcyaaj162saxs2yl27s9,F. de Jong,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522735409,433,15,1,44,26,agh9ifb2mw3ivjusgedj7c3fe,1,86,38,2023-03-19T20:47:44.845Z,2023-03-20T09:36:35Z,4111628713,56,Center,4111628711,17,,4111631985,146,92.9,4111631959,76,,4111631981,103,19,4111631983,328,,4111631963,29,,4111631979,102,54.3,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,4111631991,231,48.7,4111631571,82,4111631573,233,4112536109,178,,4111631567,72,,4111628709,22,,,410,4111631971,55,432,4111631967,154,,4111631987,147,46.0,4111631989,230,99.1,,,,,,,,,
2522735417,410,10,1,44,26,3kq9cckrnlogidldtdie2fkbl,1,7.8,53.8,2023-03-19T20:47:45.281Z,2023-03-20T09:36:49Z,4112536263,389,,4111628761,56,Back,4111631577,233,433,4111628759,94,,,,,,,,,,,,,,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522735439,434,16,1,44,28,agh9ifb2mw3ivjusgedj7c3fe,1,87.3,46.4,2023-03-19T20:47:47.181Z,2023-03-20T09:37:03Z,4111631147,280,BLOCKED_SHOT,4111631151,282,178,4111631139,103,17.7,4111631143,230,98.4,4111628869,56,Center,4111629679,374,2023-03-19 20:47:46.531,4111631145,231,49.3,4111631149,281,2wl6h1rlrfnn2mr65vuo3t815,4q6kuikopbgls8y2rwqiu415h,Sergi Roberto,,4112162615,395,98.5,4111628865,22,4111631137,102,4111629675,20,,4111629683,375,44:27.772,4112536677,178,,,46.0,4111631141,458,,4111631135,80,,4111628867,17,,4112162617,396,46.6,,,,,,,,,
2522736117,411,30,1,45,35,3kq9cckrnlogidldtdie2fkbl,1,0,0,2023-03-19T20:48:54.613Z,2023-03-20T09:37:38Z,4111632787,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522736119,435,30,1,45,35,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2023-03-19T20:48:54.613Z,2023-03-20T09:37:38Z,4111632789,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522744327,412,32,2,45,0,3kq9cckrnlogidldtdie2fkbl,1,0,0,2023-03-19T21:05:58.562Z,2023-03-19T21:05:58Z,4111673229,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522744339,437,32,2,45,0,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2023-03-19T21:05:58.562Z,2023-03-20T08:45:42Z,4111673283,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522744363,438,1,2,45,1,agh9ifb2mw3ivjusgedj7c3fe,1,49.9,50.1,2023-03-19T21:05:59.815Z,2023-03-20T09:51:59Z,4111673399,56,Back,4111673405,212,13.7,4112559583,178,,4111673409,279,S,4111673407,213,2.5,4111673403,141,62.6,4111673401,140,39.7,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522744387,439,1,2,45,1,agh9ifb2mw3ivjusgedj7c3fe,1,39.7,62.6,2023-03-19T21:05:59.918Z,2023-03-20T09:52:04Z,4111673553,213,4.4,4111673551,212,21.6,4111673547,140,33.2,4111673549,141,32.5,4111673545,56,Back,4112559731,178,,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522744397,440,1,2,45,3,agh9ifb2mw3ivjusgedj7c3fe,1,33.2,32.5,2023-03-19T21:06:02.334Z,2023-03-20T09:52:08Z,4111673605,141,41.6,4111673609,213,1.0,4111673607,212,7.2,4111673603,140,36.7,4111673601,56,Back,4112559797,178,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,J. Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522744407,441,1,2,45,4,agh9ifb2mw3ivjusgedj7c3fe,1,36.7,41.6,2023-03-19T21:06:03.382Z,2023-03-20T09:52:11Z,4111673645,213,3.1,4111673639,140,10.1,4111673637,56,Back,4111673641,141,44.9,4111673643,212,28.0,4112559879,178,,4111673663,156,,,,,calrbl0kagr6zgnw2l8k626s5,Sergio Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522744441,442,1,2,45,9,agh9ifb2mw3ivjusgedj7c3fe,1,10.1,44.9,2023-03-19T21:06:07.857Z,2023-03-20T09:52:14Z,4111673845,213,5.8,4112559921,178,,4111673839,140,58.2,4111673837,56,Right,4111673841,141,10.1,4111673835,155,,4111673843,212,55.8,4111673847,1,,2e55g4q93y382cg7h0yk5rtud,M. ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522744449,443,44,2,45,12,agh9ifb2mw3ivjusgedj7c3fe,1,56.4,10.2,2023-03-19T21:06:10.734Z,2023-03-20T10:02:35Z,4111673865,56,Right,4111673869,233,413,4111673867,286,,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522744447,413,44,2,45,12,3kq9cckrnlogidldtdie2fkbl,0,43.6,89.8,2023-03-19T21:06:10.735Z,2023-03-20T09:52:17Z,4111673875,233,443,4111673859,56,Back,4111673861,285,,,,,,,,,,,,,,,,,7o4nc6jwsi3quvnwinstqwyj9,Nacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522744457,444,1,2,45,12,agh9ifb2mw3ivjusgedj7c3fe,0,58.2,10.1,2023-03-19T21:06:10.858Z,2023-03-20T10:02:36Z,4112560073,388,,4111673885,56,Center,4111673883,3,,4111673893,213,0.8,4111673887,140,69.1,4111673889,141,27.7,4111673891,212,16.6,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522744455,414,49,2,45,13,3kq9cckrnlogidldtdie2fkbl,1,34.4,76.6,2023-03-19T21:06:12.217Z,2023-03-20T09:52:25Z,,,,,,,,,,,,,,,,,,,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522744477,415,1,2,45,16,3kq9cckrnlogidldtdie2fkbl,1,33.6,69.6,2023-03-19T21:06:15.531Z,2023-03-20T09:52:29Z,4111674001,141,77.5,4112560291,178,,4111674003,212,7.0,4111673999,140,37.9,4111673997,56,Back,4111674005,213,0.9,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522744491,416,1,2,45,17,3kq9cckrnlogidldtdie2fkbl,1,37.9,77.5,2023-03-19T21:06:16.442Z,2023-03-20T09:52:37Z,4111674065,213,3.6,4111674057,56,Back,4111674063,212,8.6,4112560493,178,,4111674061,141,71.4,4111674059,140,30.7,,,,,,,cdcbi6xmy0uts703489e0acb9,T. Kroos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522744513,417,1,2,45,19,3kq9cckrnlogidldtdie2fkbl,1,30.1,71,2023-03-19T21:06:18.530Z,2023-03-20T09:52:40Z,4111674183,213,3.7,4112560577,178,,4111674173,56,Back,4111674181,212,26.5,4111674177,140,8.5,4111674179,141,50.8,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522744545,418,1,2,45,23,3kq9cckrnlogidldtdie2fkbl,1,8.5,51,2023-03-19T21:06:21.990Z,2023-03-20T09:52:45Z,4112560685,178,,4111674315,213,1.2,4111674309,140,15.4,4111674307,56,Back,4111674311,141,75.7,4111674313,212,18.3,,,,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522744565,419,1,2,45,28,3kq9cckrnlogidldtdie2fkbl,1,15.4,75.7,2023-03-19T21:06:26.892Z,2023-03-20T09:52:47Z,4111674427,141,48.2,4111674429,212,21.9,4111674423,56,Back,4112560761,178,,4111674431,213,4.2,4111674425,140,4.5,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522744595,420,1,2,45,33,3kq9cckrnlogidldtdie2fkbl,1,10,29.3,2023-03-19T21:06:32.210Z,2023-03-20T09:52:52Z,4111674613,212,53.9,4112560887,178,,4111674611,141,8.6,4111674607,56,Right,4111674617,1,,4111674609,140,59.6,4111674615,213,6.0,4111674605,155,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522744597,421,44,2,45,36,3kq9cckrnlogidldtdie2fkbl,1,58.8,11,2023-03-19T21:06:35.266Z,2023-03-20T10:02:36Z,4111674637,233,445,4111674621,56,Right,4111674623,286,,,,,,,,,,,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522744601,445,44,2,45,36,agh9ifb2mw3ivjusgedj7c3fe,0,41.2,89,2023-03-19T21:06:35.267Z,2023-03-20T09:52:57Z,4111674633,285,,4111674641,233,421,4111674631,56,Back,,,,,,,,,,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,A. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522744607,422,1,2,45,36,3kq9cckrnlogidldtdie2fkbl,0,59.6,8.6,2023-03-19T21:06:35.377Z,2023-03-20T10:02:36Z,4111674665,141,28.4,4112561129,388,,4111674659,168,,4111674661,56,Center,4111674657,3,,4111674663,140,69.7,4111674667,212,17.1,4111674669,213,0.9,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522744611,446,49,2,45,38,agh9ifb2mw3ivjusgedj7c3fe,1,30.3,73.8,2023-03-19T21:06:36.987Z,2023-03-20T09:53:08Z,,,,,,,,,,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,J. Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522744627,447,1,2,45,41,agh9ifb2mw3ivjusgedj7c3fe,1,31.1,70.4,2023-03-19T21:06:40.132Z,2023-03-20T09:53:12Z,4111674755,140,34.8,4112561397,178,,4111674753,56,Back,4111674761,213,5.4,4111674759,212,6.4,4111674757,141,62.9,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,J. Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522744639,448,1,2,45,41,agh9ifb2mw3ivjusgedj7c3fe,1,34.8,62.9,2023-03-19T21:06:40.139Z,2023-03-20T09:53:15Z,4111674821,212,9.5,4111674823,213,2.5,4112561499,178,,4111674819,141,71.6,4111674817,140,27.7,4111674815,56,Back,,,,,,,calrbl0kagr6zgnw2l8k626s5,Sergio Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522744669,449,1,2,45,44,agh9ifb2mw3ivjusgedj7c3fe,1,27.6,74.8,2023-03-19T21:06:42.910Z,2023-03-20T11:25:36Z,4111674955,141,79.6,4112561549,178,,4111674957,212,11.9,4111674959,213,0.3,4111674951,56,Back,4111674953,140,38.5,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,J. Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522744671,450,50,2,45,47,agh9ifb2mw3ivjusgedj7c3fe,1,46.8,82.1,2023-03-19T21:06:46.050Z,2023-03-20T09:53:38Z,4111674965,286,,4111674963,56,Back,4111675061,233,423,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522744683,423,7,2,45,47,3kq9cckrnlogidldtdie2fkbl,0,53.2,17.9,2023-03-19T21:06:46.254Z,2023-03-20T09:53:41Z,4111675021,56,Right,4112562277,178,,4111675023,285,,4111675051,233,450,4112171587,385,,,,,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522945451,1645,67,2,45,48,agh9ifb2mw3ivjusgedj7c3fe,1,52,86.9,2023-03-19T21:06:47.536Z,2023-03-20T13:33:14Z,4112743027,233,1554,,,,,,,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522945447,1554,67,2,45,48,3kq9cckrnlogidldtdie2fkbl,0,48,13.1,2023-03-19T21:06:47.537Z,2023-03-20T11:28:23Z,4112743051,233,1645,,,,,,,,,,,,,,,,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
