id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/12/value,qualifier/9/value,qualifier/14/value
2484040663,390,1,2,47,55,6f27yvbqcngegwsg2ozxxdj4,1,62.7,83.9,2022-11-10T19:07:31.294Z,2022-11-11T03:54:56Z,3907549589,213,0.3,3907549587,212,8.8,3907549585,141,87.3,3907549581,56,Left,3907549583,140,70.8,3907816793,178,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040665,391,1,2,47,56,6f27yvbqcngegwsg2ozxxdj4,0,70.8,87.3,2022-11-10T19:07:32.527Z,2022-11-11T03:55:02Z,3907816811,178,,3907549595,140,71.4,3907549603,212,3.7,3907549601,141,81.9,3907549605,213,4.9,3907549593,56,Left,,,,,,,5ez2huoeh2g3ijpgr7m15lg5,F. Cervi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040669,507,49,2,47,57,3budh3j9xivsid3ptm8ptpy4k,1,33,21.6,2022-11-10T19:07:32.833Z,2022-11-11T03:55:07Z,,,,,,,,,,,,,,,,,,,,,,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040671,508,50,2,47,58,3budh3j9xivsid3ptm8ptpy4k,1,24.5,20.2,2022-11-10T19:07:33.922Z,2022-11-11T03:55:20Z,3907549653,233,392,3907549617,285,,3907549615,56,Back,,,,,,,,,,,,,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040679,392,7,2,47,58,6f27yvbqcngegwsg2ozxxdj4,1,75.5,79.8,2022-11-10T19:07:34.158Z,2022-11-11T03:55:23Z,3907549647,233,508,3907769335,383,,3907549641,56,Left,3907816849,178,,3907549643,286,,,,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040681,393,49,2,47,59,6f27yvbqcngegwsg2ozxxdj4,1,77.1,84.1,2022-11-10T19:07:35Z,2022-11-11T03:55:27Z,,,,,,,,,,,,,,,,,,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040683,394,1,2,48,0,6f27yvbqcngegwsg2ozxxdj4,0,84.6,84.1,2022-11-10T19:07:35.866Z,2022-11-11T03:55:33Z,3907549663,140,87.9,3907816869,178,,3907549659,155,,3907549657,2,,3907769411,72,,3907549661,56,Center,3907549665,141,71.9,3907769409,224,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,3907549667,212,9.0,3907549669,213,,,,,,,,,,,,,,,,,,,,,5.1,
2484040687,509,12,2,48,0,3budh3j9xivsid3ptm8ptpy4k,1,10.4,26.5,2022-11-10T19:07:36.289Z,2022-11-11T03:55:48Z,3907549679,213,0.9,3907549677,212,26.2,3907549675,141,57.3,3907549685,15,,3907549673,140,25.4,3907549671,56,Back,3907816893,388,,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040691,510,49,2,48,3,3budh3j9xivsid3ptm8ptpy4k,1,28,76.1,2022-11-10T19:07:39.713Z,2022-11-11T03:55:58Z,,,,,,,,,,,,,,,,,,,,,,,,,u04ao1ldrjjesgqq52o7ghqt,Unai López,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040701,511,1,2,48,3,3budh3j9xivsid3ptm8ptpy4k,1,28,76.1,2022-11-10T19:07:39.754Z,2022-11-11T03:56:05Z,3907549759,140,13.8,3907549765,213,3.3,3907816911,178,,3907549757,56,Back,3907549761,141,71.7,3907549763,212,15.2,,,,,,,u04ao1ldrjjesgqq52o7ghqt,Unai López,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040707,512,1,2,48,6,3budh3j9xivsid3ptm8ptpy4k,1,13.8,71.7,2022-11-10T19:07:42.247Z,2022-11-11T03:56:09Z,3907549783,56,Back,3907549791,213,1.2,3907816921,178,,3907549785,140,19.3,3907549787,141,95.3,3907549789,212,17.1,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040709,513,3,2,48,8,3budh3j9xivsid3ptm8ptpy4k,0,24.6,96.9,2022-11-10T19:07:44.457Z,2022-11-11T03:56:14Z,3907549797,285,,3907769585,464,,3907549795,56,Back,3907816925,178,,3907549871,233,395,,,,,,,,,,u04ao1ldrjjesgqq52o7ghqt,Unai López,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040719,395,7,2,48,8,6f27yvbqcngegwsg2ozxxdj4,1,75.4,3.1,2022-11-10T19:07:44.592Z,2022-11-11T03:56:18Z,3907769635,385,,3907816929,178,,3907549843,286,,3907549841,56,Right,3907549839,167,,3907549865,233,513,,,,,,,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040723,396,5,2,48,8,6f27yvbqcngegwsg2ozxxdj4,0,74.6,-1.6,2022-11-10T19:07:44.770Z,2022-11-11T03:56:23Z,3907549861,56,Right,3907549863,347,,3907549913,233,514,,,,,,,,,,,,,,,,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040733,514,5,2,48,8,3budh3j9xivsid3ptm8ptpy4k,1,25.4,101.6,2022-11-10T19:07:44.770Z,2022-11-11T03:56:22Z,3907549903,56,Back,3907549907,233,396,3907549905,347,,,,,,,,,,,,,,,,,u04ao1ldrjjesgqq52o7ghqt,Unai López,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040747,515,1,2,48,16,3budh3j9xivsid3ptm8ptpy4k,1,22.5,100,2022-11-10T19:07:52.667Z,2022-11-11T03:56:28Z,3907549985,213,3.5,3907549979,140,7.6,3907549975,107,,3907549977,56,Back,3907549983,212,16.7,3907549981,141,92.7,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040767,516,1,2,48,20,3budh3j9xivsid3ptm8ptpy4k,1,7.6,92.6,2022-11-10T19:07:55.849Z,2022-11-11T03:56:31Z,3907816947,178,,3907550083,155,,3907550093,213,6.0,3907550091,212,38.4,3907550095,1,,3907550085,56,Back,3907550087,140,42.2,3907550089,141,74.4,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040775,517,1,2,48,22,3budh3j9xivsid3ptm8ptpy4k,1,42.2,74.4,2022-11-10T19:07:57.929Z,2022-11-11T03:56:38Z,3907816963,388,,3907550161,213,3.4,3907550153,56,Back,3907550155,140,36.2,3907550157,141,72.0,3907816965,21,,3907550159,212,6.5,,,,8oc3lpz3xttrnwxk1fnnv7owl,R. Falcao,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040777,518,50,2,48,24,3budh3j9xivsid3ptm8ptpy4k,1,41.5,69.7,2022-11-10T19:08:00.420Z,2022-11-11T03:56:47Z,3907550165,56,Back,3907550223,233,397,3907550167,286,,,,,,,,,,,,,,,,,u04ao1ldrjjesgqq52o7ghqt,Unai López,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040785,397,7,2,48,24,6f27yvbqcngegwsg2ozxxdj4,0,58.5,30.3,2022-11-10T19:08:00.675Z,2022-11-11T03:56:49Z,3907550213,56,Center,3907550215,285,,3907550217,233,518,3907769819,383,,3907816987,178,,,,,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040791,519,1,2,48,25,3budh3j9xivsid3ptm8ptpy4k,1,42.3,64.1,2022-11-10T19:08:01.685Z,2022-11-11T03:56:55Z,3907550263,141,63.5,3907550261,140,32.6,3907816995,178,,3907550267,213,3.2,3907550265,212,10.2,3907550259,56,Back,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040801,520,1,2,48,26,3budh3j9xivsid3ptm8ptpy4k,1,34.3,64.1,2022-11-10T19:08:02.467Z,2022-11-11T03:57:00Z,3907550323,140,39.6,3907550321,56,Back,3907550329,213,5.0,3907816999,178,,3907550327,212,22.3,3907550325,141,32.4,,,,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040809,521,1,2,48,31,3budh3j9xivsid3ptm8ptpy4k,1,68.7,26.4,2022-11-10T19:08:07.098Z,2022-11-11T03:57:08Z,3907817023,178,,3907550373,56,Right,3907550375,140,70.2,3907550381,213,4.9,3907550377,141,12.4,3907550379,212,9.6,,,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040825,522,1,2,48,37,3budh3j9xivsid3ptm8ptpy4k,1,72,36.3,2022-11-10T19:08:12.912Z,2022-11-11T03:57:17Z,3907550447,212,36.3,3907550445,141,89.0,3907550449,213,1.4,3907550451,1,,3907550443,140,77.8,3907817031,178,,3907550441,56,Left,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040831,523,1,2,48,41,3budh3j9xivsid3ptm8ptpy4k,0,80.9,87.1,2022-11-10T19:08:17.185Z,2022-11-11T03:57:22Z,3907770393,72,,3907770391,224,,3907550485,213,5.0,3907550473,2,,3907550487,1,,3907550477,56,Center,3907550483,212,32.1,3907550481,141,42.1,8eh38t4oyyt728co362f6uqqd,Álvaro García,,3907817039,178,,3907550475,155,3907550479,140,,,,,,,,,,,,,,,,,90.2,,,
2484040839,398,44,2,48,42,6f27yvbqcngegwsg2ozxxdj4,1,9.2,52.1,2022-11-10T19:08:18.695Z,2022-11-11T06:56:22Z,3907550517,233,524,3907550515,285,,3907550513,56,Back,,,,,,,,,,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040833,524,44,2,48,42,3budh3j9xivsid3ptm8ptpy4k,0,90.8,47.9,2022-11-10T19:08:18.696Z,2022-11-11T03:57:27Z,3907550537,233,398,3907550491,56,Center,3907550493,286,,,,,,,,,,,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040843,399,12,2,48,42,6f27yvbqcngegwsg2ozxxdj4,1,8.6,46.3,2022-11-10T19:08:18.755Z,2022-11-11T06:56:23Z,3907550561,15,,3907550543,141,45.1,3907550541,140,25.0,3907550547,213,6.2,3907550539,56,Back,3907550545,212,17.2,3907817073,388,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040847,400,49,2,48,45,6f27yvbqcngegwsg2ozxxdj4,1,25,45.1,2022-11-10T19:08:21.210Z,2022-11-11T03:57:52Z,,,,,,,,,,,,,,,,,,,,,,,,,9g4devlvymukexrvfgkipd6tx,R. Tapia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040855,401,1,2,48,45,6f27yvbqcngegwsg2ozxxdj4,0,25,45.1,2022-11-10T19:08:21.262Z,2022-11-11T03:57:57Z,3907550587,56,Back,3907550595,213,0.3,3907550589,140,37.7,3907817095,178,,3907550593,212,14.1,3907550591,141,51.9,,,,,,,9g4devlvymukexrvfgkipd6tx,R. Tapia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040869,525,1,2,48,48,3budh3j9xivsid3ptm8ptpy4k,1,60.3,46.2,2022-11-10T19:08:24.036Z,2022-11-11T03:58:06Z,3907550673,56,Center,3907817099,178,,3907550679,212,13.5,3907550681,213,4.7,3907550677,141,26.4,3907550675,140,60.5,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040871,526,49,2,48,48,3budh3j9xivsid3ptm8ptpy4k,1,60.3,24.6,2022-11-10T19:08:24.669Z,2022-11-11T03:58:11Z,,,,,,,,,,,,,,,,,,,,,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040885,527,1,2,48,52,3budh3j9xivsid3ptm8ptpy4k,1,60.7,24.7,2022-11-10T19:08:27.838Z,2022-11-11T03:58:16Z,3907550753,213,1.8,3907550751,212,16.4,3907817109,178,,3907550749,141,48.5,3907550747,140,57.9,3907550745,56,Center,,,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040893,528,1,2,48,54,3budh3j9xivsid3ptm8ptpy4k,1,59.6,50.1,2022-11-10T19:08:29.941Z,2022-11-11T03:58:27Z,3907550789,212,10.2,3907550787,141,57.6,3907550785,140,68.0,3907550783,56,Center,3907550791,213,0.5,3907817125,178,,,,,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040901,529,2,2,48,57,3budh3j9xivsid3ptm8ptpy4k,1,68.4,55.1,2022-11-10T19:08:32.810Z,2022-11-11T03:58:31Z,3907550829,140,92.0,3907550827,56,Center,3907550895,7,8oc3lpz3xttrnwxk1fnnv7owl,3907550831,141,60.9,3907817137,178,,,,,,,,,,,u04ao1ldrjjesgqq52o7ghqt,Unai López,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040925,402,55,2,48,57,6f27yvbqcngegwsg2ozxxdj4,1,23,49.5,2022-11-10T19:08:32.811Z,2022-11-11T03:58:32Z,,,,,,,,,,,,,,,,,,,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040903,530,43,2,49,0,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2022-11-10T19:08:36.115Z,2022-11-10T19:08:38Z,3907550839,56,Center,3907550893,144,61,,,,,,,,,,,,,,,,,,,8oc3lpz3xttrnwxk1fnnv7owl,R. Falcao,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040973,403,1,2,49,28,6f27yvbqcngegwsg2ozxxdj4,0,14.3,40.2,2022-11-10T19:09:04.655Z,2022-11-11T03:58:36Z,3907551207,155,,3907817147,178,,3907551205,5,,3907551213,140,64.8,3907551209,241,,3907551221,1,,3907551211,56,Center,3907551219,213,0.4,c1b9p5bk8hfyw0bi6thva0lw5,A. Marchesín,,3907551217,212,58.7,3907551215,141,,,,,,,,,,,,,,,,,,,,,77.2,
2484040975,531,44,2,49,32,3budh3j9xivsid3ptm8ptpy4k,1,35.1,18.2,2022-11-10T19:09:07.846Z,2022-11-11T06:56:23Z,3907551225,56,Back,3907551227,285,,3907551249,233,404,,,,,,,,,,,,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040979,404,44,2,49,32,6f27yvbqcngegwsg2ozxxdj4,0,64.9,81.8,2022-11-10T19:09:07.847Z,2022-11-11T03:58:43Z,3907551245,56,Left,3907551269,233,531,3907551247,286,,,,,,,,,,,,,,,,,5ez2huoeh2g3ijpgr7m15lg5,F. Cervi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040981,532,1,2,49,32,3budh3j9xivsid3ptm8ptpy4k,1,35,13.5,2022-11-10T19:09:07.923Z,2022-11-11T06:56:23Z,3907817167,388,,3907551261,212,5.5,3907551253,3,,3907551257,140,40.2,3907551255,56,Back,3907551259,141,14.4,3907551263,213,0.1,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040983,533,49,2,49,32,3budh3j9xivsid3ptm8ptpy4k,1,40.2,13.2,2022-11-10T19:09:08.427Z,2022-11-11T03:58:52Z,,,,,,,,,,,,,,,,,,,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040985,534,1,2,49,33,3budh3j9xivsid3ptm8ptpy4k,1,40.2,13.2,2022-11-10T19:09:09.282Z,2022-11-11T03:58:59Z,3907817187,178,,3907551273,56,Back,3907551279,212,5.9,3907551281,213,1.9,3907551277,141,21.3,3907551275,140,38.2,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040993,535,1,2,49,34,3budh3j9xivsid3ptm8ptpy4k,1,38.2,21.2,2022-11-10T19:09:10.471Z,2022-11-11T03:59:05Z,3907551319,56,Back,3907551321,140,43.8,3907551323,141,12.9,3907817201,178,,3907551325,212,8.2,3907551327,213,5.5,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040997,536,1,2,49,36,3budh3j9xivsid3ptm8ptpy4k,1,43.5,14.3,2022-11-10T19:09:12.260Z,2022-11-11T03:59:14Z,3907817213,178,,3907551351,213,4.7,3907551343,56,Back,3907551347,141,3.4,3907551345,140,43.5,3907551349,212,7.4,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484041003,537,1,2,49,38,3budh3j9xivsid3ptm8ptpy4k,0,43.8,3.2,2022-11-10T19:09:14.239Z,2022-11-11T03:59:19Z,3907551389,155,,3907551399,213,0.3,3907551397,212,24.1,3907551395,141,12.5,3907551393,140,65.9,3907551391,56,Right,3907817217,178,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484041007,405,1,2,49,39,6f27yvbqcngegwsg2ozxxdj4,0,29.4,80.2,2022-11-10T19:09:15.564Z,2022-11-11T03:59:26Z,3907817227,21,,3907551419,141,86.5,3907817225,388,,3907551423,213,0.7,3907551421,212,6.9,3907551417,140,34.5,3907551415,56,Back,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484041013,538,50,2,49,41,3budh3j9xivsid3ptm8ptpy4k,1,65.3,16.6,2022-11-10T19:09:17.225Z,2022-11-11T03:59:31Z,3907551449,56,Right,3907551451,286,,3907551535,233,406,,,,,,,,,,,,,,,,u04ao1ldrjjesgqq52o7ghqt,Unai López,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484041025,406,7,2,49,41,6f27yvbqcngegwsg2ozxxdj4,0,34.7,83.4,2022-11-10T19:09:17.694Z,2022-11-11T03:59:35Z,3907551509,56,Back,3907551511,285,,3907817245,178,,3907551515,233,538,3907778245,383,,,,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484041017,539,61,2,49,42,3budh3j9xivsid3ptm8ptpy4k,0,65.8,17,2022-11-10T19:09:18.235Z,2022-11-11T03:59:43Z,3907817255,178,,3907551471,56,Right,,,,,,,,,,,,,,,,,,,u04ao1ldrjjesgqq52o7ghqt,Unai López,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484041031,407,49,2,49,43,6f27yvbqcngegwsg2ozxxdj4,1,31.9,75.8,2022-11-10T19:09:19.098Z,2022-11-11T03:59:51Z,,,,,,,,,,,,,,,,,,,,,,,,,9g4devlvymukexrvfgkipd6tx,R. Tapia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484041037,408,50,2,49,45,6f27yvbqcngegwsg2ozxxdj4,1,28.4,76.2,2022-11-10T19:09:21.307Z,2022-11-11T04:00:26Z,3907551571,285,,3907551569,56,Back,3907551591,233,540,,,,,,,,,,,,,,,,9g4devlvymukexrvfgkipd6tx,R. Tapia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484041033,540,7,2,49,45,3budh3j9xivsid3ptm8ptpy4k,0,71.6,23.8,2022-11-10T19:09:21.591Z,2022-11-11T04:00:20Z,3907551555,286,,3907778295,383,,3907817283,178,,3907551585,233,408,3907551553,56,Center,,,,,,,,,,u04ao1ldrjjesgqq52o7ghqt,Unai López,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484041045,409,52,2,49,48,6f27yvbqcngegwsg2ozxxdj4,1,9.7,72.1,2022-11-10T19:09:24.509Z,2022-11-11T04:00:35Z,3907817309,389,,3907778317,376,,,,,,,,,,,,,,,,,,,,c1b9p5bk8hfyw0bi6thva0lw5,A. Marchesín,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484041073,410,1,2,49,58,6f27yvbqcngegwsg2ozxxdj4,1,15,46.6,2022-11-10T19:09:34.288Z,2022-11-11T04:00:42Z,3907551733,141,54.9,3907551731,140,57.1,3907551729,56,Center,3907551739,1,,3907551737,213,0.1,3907551735,212,44.6,3907551727,199,,,,,c1b9p5bk8hfyw0bi6thva0lw5,A. Marchesín,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484041075,411,61,2,50,0,6f27yvbqcngegwsg2ozxxdj4,0,57.1,54.9,2022-11-10T19:09:36.390Z,2022-11-11T04:00:49Z,3907817331,178,,3907551743,56,Center,,,,,,,,,,,,,,,,,,,2aumz6rtq4ufba7z7zn5v8frp,Gonçalo Paciência,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484041077,541,49,2,50,2,3budh3j9xivsid3ptm8ptpy4k,1,36.1,21.8,2022-11-10T19:09:38.362Z,2022-11-11T04:00:55Z,,,,,,,,,,,,,,,,,,,,,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484041079,542,1,2,50,2,3budh3j9xivsid3ptm8ptpy4k,1,36.1,22.2,2022-11-10T19:09:38.425Z,2022-11-11T04:00:59Z,3907551751,56,Right,3907551753,140,54.1,3907551757,212,19.1,3907551755,141,18.3,3907817341,178,,3907551759,213,6.1,,,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484041085,543,1,2,50,6,3budh3j9xivsid3ptm8ptpy4k,1,66.1,21.3,2022-11-10T19:09:42.226Z,2022-11-11T04:01:06Z,3907817349,178,,3907551799,213,6.0,3907551797,212,18.4,3907551795,141,12.5,3907551791,56,Right,3907551793,140,82.7,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484041089,544,3,2,50,11,3budh3j9xivsid3ptm8ptpy4k,0,85.8,27.6,2022-11-10T19:09:47.624Z,2022-11-11T04:01:14Z,3907551817,286,,3907817353,178,,3907551815,56,Center,3907778401,464,,3907551847,233,412,,,,,,,,,,8oc3lpz3xttrnwxk1fnnv7owl,R. Falcao,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484041091,412,7,2,50,11,6f27yvbqcngegwsg2ozxxdj4,0,14.2,72.4,2022-11-10T19:09:47.744Z,2022-11-11T04:01:18Z,3907551819,56,Back,3907551821,285,,3907551841,233,544,3907778415,385,,3907817357,178,,,,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484041093,545,61,2,50,11,3budh3j9xivsid3ptm8ptpy4k,1,87.3,27.6,2022-11-10T19:09:47.762Z,2022-11-11T04:01:27Z,3907551823,56,Center,3907817465,178,,,,,,,,,,,,,,,,,,,,8oc3lpz3xttrnwxk1fnnv7owl,R. Falcao,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484041099,413,49,2,50,13,6f27yvbqcngegwsg2ozxxdj4,1,28.6,81.6,2022-11-10T19:09:49.687Z,2022-11-11T04:01:32Z,,,,,,,,,,,,,,,,,,,,,,,,,5ez2huoeh2g3ijpgr7m15lg5,F. Cervi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484041109,414,1,2,50,15,6f27yvbqcngegwsg2ozxxdj4,1,29.7,86,2022-11-10T19:09:50.780Z,2022-11-11T04:01:38Z,3907551921,213,3.2,3907551919,212,10.2,3907551915,140,20.0,3907551917,141,84.4,3907817487,178,,3907551913,56,Back,,,,,,,5ez2huoeh2g3ijpgr7m15lg5,F. Cervi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484041119,415,3,2,50,17,6f27yvbqcngegwsg2ozxxdj4,1,23.2,80.2,2022-11-10T19:09:53.075Z,2022-11-11T04:01:47Z,3907551957,285,,3907551955,56,Back,3907551959,233,546,3907778437,465,,3907817497,178,,,,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484041113,546,45,2,50,17,3budh3j9xivsid3ptm8ptpy4k,0,76.8,19.8,2022-11-10T19:09:53.075Z,2022-11-11T04:01:48Z,3907551965,233,415,3907551937,56,Right,3907551939,286,,,,,,,,,,,,,,,,,8oc3lpz3xttrnwxk1fnnv7owl,R. Falcao,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484041121,416,1,2,50,20,6f27yvbqcngegwsg2ozxxdj4,0,33.3,73.8,2022-11-10T19:09:55.959Z,2022-11-11T04:01:54Z,3907817513,178,,3907551971,140,72.1,3907551973,141,50.0,3907551969,56,Center,3907551979,1,,3907551977,213,5.9,3907551967,155,,3907551975,212,43.8,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484041139,547,1,2,50,22,3budh3j9xivsid3ptm8ptpy4k,0,25.9,53,2022-11-10T19:09:58.273Z,2022-11-11T04:01:58Z,3907552065,3,,3907552075,141,65.8,3907552077,212,17.4,3907552067,56,Back,3907817521,388,,3907552079,213,0.5,3907552071,140,40.3,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484041149,417,1,2,50,25,6f27yvbqcngegwsg2ozxxdj4,1,62.8,37,2022-11-10T19:10:01.117Z,2022-11-11T04:02:07Z,3907552117,213,0.7,3907552115,212,9.2,3907817537,178,,3907552111,140,69.6,3907552113,141,45.6,3907552109,56,Center,,,,,,,cbym98g15egnbeda05mt3drrp,Kevin Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484041157,418,1,2,50,26,6f27yvbqcngegwsg2ozxxdj4,1,69.6,45.6,2022-11-10T19:10:02.198Z,2022-11-11T04:02:12Z,3907552169,213,3.0,3907552165,141,46.8,3907552167,212,5.5,3907552161,56,Center,3907552163,140,64.4,3907817549,178,,,,,,,,2aumz6rtq4ufba7z7zn5v8frp,Gonçalo Paciência,,,,,,,,,,,,,,,,,,,,,,,,,,,,
