id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/13/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/20/id,qualifier/20/qualifierId
2451077401,8,4,1,0,16,6f27yvbqcngegwsg2ozxxdj4,1,32,88.7,2022-08-26T18:01:46.503Z,2022-08-27T04:08:57Z,3732714259,56,Back,3732714263,265,,3732714355,233,3,3732714261,152,,3732714257,13,,3732714265,285,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451077413,3,4,1,0,16,7h7eg7q7dbwvzww78h9d5eh0h,0,68,11.3,2022-08-26T18:01:46.504Z,2022-08-27T04:08:56Z,3732714319,13,,3732714323,152,,3733771211,178,,3732714325,265,,3732714327,286,,3732714321,56,Right,3732714381,233,8,,,,c320492cbp1otejfp1i1oane1,Y. Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451077559,9,1,1,0,29,6f27yvbqcngegwsg2ozxxdj4,1,31.9,82.4,2022-08-26T18:01:59.795Z,2022-08-27T04:08:57Z,3732715167,141,70.6,3732715161,152,,3732715165,140,25.5,3732715169,212,10.5,3732715159,5,,3733771221,178,,3732715171,213,4.0,3732715163,56,Back,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451077621,10,1,1,0,31,6f27yvbqcngegwsg2ozxxdj4,1,25.3,70.6,2022-08-26T18:02:02.104Z,2022-08-27T04:08:58Z,3733771241,178,,3732715505,140,29.2,3732715507,141,86.6,3732715503,56,Back,3732715509,212,11.6,3732715511,213,1.2,,,,,,,9g4devlvymukexrvfgkipd6tx,R. Tapia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451077671,11,1,1,0,37,6f27yvbqcngegwsg2ozxxdj4,1,31,83.2,2022-08-26T18:02:08.019Z,2022-08-27T04:09:06Z,3732715751,141,66.9,3732715749,140,21.3,3732715755,213,4.0,3732715753,212,15.1,3733771321,178,,3732715747,56,Back,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451077861,12,1,1,0,40,6f27yvbqcngegwsg2ozxxdj4,1,20.7,63.7,2022-08-26T18:02:10.341Z,2022-08-27T04:09:16Z,3732716679,141,20.0,3732716681,212,29.7,3733771457,178,,3732716677,140,20.3,3732716675,56,Back,3732716683,213,4.7,,,,,,,9g4devlvymukexrvfgkipd6tx,R. Tapia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451077867,13,4,1,0,47,6f27yvbqcngegwsg2ozxxdj4,1,17,8.9,2022-08-26T18:02:17.996Z,2022-08-27T04:09:22Z,3732717903,295,,3732716893,233,4,3732716707,13,,3732716719,285,,3732716715,56,Back,3732716717,152,,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451077895,4,4,1,0,47,7h7eg7q7dbwvzww78h9d5eh0h,0,83,91.1,2022-08-26T18:02:17.997Z,2022-08-27T04:09:22Z,3732718191,295,,3732716921,233,13,3732716867,13,,3732716873,152,,3733771551,178,,3732716871,56,Left,3732716875,286,,,,,6navc0x6p4yqy76zyo3zocwr9,C. Stuani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451078333,14,1,1,1,8,6f27yvbqcngegwsg2ozxxdj4,1,29.3,11.6,2022-08-26T18:02:39.188Z,2022-08-27T04:10:09Z,3732719065,141,28.1,3732719055,5,,3732721077,189,,3732719067,212,11.2,3732719061,56,Back,3733772081,178,,3732719063,140,29.2,3732719069,213,1.6,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,3732719059,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451078667,18,61,1,1,13,6f27yvbqcngegwsg2ozxxdj4,1,37,30.6,2022-08-26T18:02:43.727Z,2022-08-27T04:10:34Z,3733772147,178,,3732720609,56,Back,3732721153,189,,,,,,,,,,,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451079189,11,61,1,1,18,7h7eg7q7dbwvzww78h9d5eh0h,1,43.9,9.2,2022-08-26T18:02:48.476Z,2022-08-27T04:10:29Z,3733772325,15,,3732723435,56,Back,3733772327,178,,3732723579,189,,,,,,,,,,,,,,ay89se5rytzay8md0yeadykq2,Yan Couto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451299945,1565,67,1,1,19,6f27yvbqcngegwsg2ozxxdj4,1,51.5,81.4,2022-08-26T18:02:49.541Z,2022-08-27T09:46:20Z,3733915613,233,1737,,,,,,,,,,,,,,,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451299943,1737,67,1,1,19,7h7eg7q7dbwvzww78h9d5eh0h,0,48.5,18.6,2022-08-26T18:02:49.542Z,2022-08-27T08:09:28Z,3733915617,233,1565,,,,,,,,,,,,,,,,,,,,,,4o0ei8wawffrg2hvnbmcxipxx,David López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451078341,15,61,1,1,19,6f27yvbqcngegwsg2ozxxdj4,0,45.1,82.1,2022-08-26T18:02:49.543Z,2022-08-27T09:46:21Z,3732719107,56,Back,3733772553,178,,,,,,,,,,,,,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451078343,5,49,1,1,20,7h7eg7q7dbwvzww78h9d5eh0h,1,43.8,20.9,2022-08-26T18:02:50.381Z,2022-08-27T04:11:03Z,,,,,,,,,,,,,,,,,,,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451078443,6,1,1,1,20,7h7eg7q7dbwvzww78h9d5eh0h,0,43.5,20.7,2022-08-26T18:02:50.471Z,2022-08-27T04:11:07Z,3732719621,213,0.6,3732719615,140,67.8,3732719617,141,47.9,3733772775,178,,3732719611,157,,3732719613,56,Center,3732719623,1,,3732719619,212,31.5,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451078441,16,61,1,1,23,6f27yvbqcngegwsg2ozxxdj4,0,29.9,43.1,2022-08-26T18:02:53.443Z,2022-08-27T04:11:26Z,3732719609,56,Back,3733772951,388,,,,,,,,,,,,,,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451078571,7,1,1,1,27,7h7eg7q7dbwvzww78h9d5eh0h,1,67.6,60.3,2022-08-26T18:02:57.393Z,2022-08-27T04:11:38Z,3732720121,212,31.0,3732720115,56,Left,3732720117,140,91.9,3732720113,155,,3733773055,178,,3732720123,213,0.6,3732720119,141,86.2,,,,27hwtukeqxh91ch1f3qr1it49,V. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451078579,8,3,1,1,30,7h7eg7q7dbwvzww78h9d5eh0h,0,91.9,86.5,2022-08-26T18:03:00.451Z,2022-08-27T04:11:48Z,3733466261,286,,3733466347,211,,3733466325,465,,3733773175,178,,3732720143,56,Left,,,,,,,,,,618ct0ti4q9ksggep1allpmac,Oscar Ureña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451078587,9,5,1,1,31,7h7eg7q7dbwvzww78h9d5eh0h,0,101.6,76.8,2022-08-26T18:03:01.948Z,2022-08-27T04:11:53Z,3732720185,56,Center,3732720225,233,17,3732720187,346,,,,,,,,,,,,,,,,,618ct0ti4q9ksggep1allpmac,Oscar Ureña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451078575,17,5,1,1,31,6f27yvbqcngegwsg2ozxxdj4,1,-1.6,23.2,2022-08-26T18:03:01.948Z,2022-08-27T04:11:53Z,3732720205,233,9,3732720135,346,,3732720133,56,Back,,,,,,,,,,,,,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451079111,19,1,1,2,1,6f27yvbqcngegwsg2ozxxdj4,0,3.9,53.1,2022-08-26T18:03:31.342Z,2022-08-27T04:46:57Z,3732723065,74,,3732723055,140,58.2,3732723057,141,65.5,3732723051,124,,3732723061,213,0.1,3732723053,56,Center,3732723063,1,,3732723059,212,57.6,c1b9p5bk8hfyw0bi6thva0lw5,A. Marchesín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451079173,20,4,1,2,4,6f27yvbqcngegwsg2ozxxdj4,1,58.6,69.6,2022-08-26T18:03:34.796Z,2022-08-27T04:46:58Z,3732723371,233,10,3732723363,152,,3732723359,294,,3732723365,286,,3732723361,56,Center,3732723357,13,,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451079161,10,4,1,2,4,7h7eg7q7dbwvzww78h9d5eh0h,0,41.4,30.4,2022-08-26T18:03:34.797Z,2022-08-27T04:46:58Z,3732723295,152,,3733773335,178,,3732723291,56,Back,3732723287,294,,3732723299,285,,3732723379,233,20,3732723285,13,,,,,c320492cbp1otejfp1i1oane1,Y. Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451079651,21,1,1,2,35,6f27yvbqcngegwsg2ozxxdj4,1,61.2,69.1,2022-08-26T18:04:06.081Z,2022-08-27T04:46:58Z,3732725745,152,,3733773459,178,,3732725753,212,19.3,3732725747,56,Back,3732725743,5,,3732725751,141,66.9,3732725749,140,42.9,3732725755,213,3.2,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451079721,22,1,1,2,41,6f27yvbqcngegwsg2ozxxdj4,1,45.1,67.6,2022-08-26T18:04:11.479Z,2022-08-27T04:46:59Z,3733773559,178,,3732726067,140,60.6,3732726065,56,Left,3732726075,212,23.4,3732726071,141,92.3,3732726077,213,0.8,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451079781,23,1,1,2,44,6f27yvbqcngegwsg2ozxxdj4,1,56.7,90.2,2022-08-26T18:04:14.740Z,2022-08-27T04:46:59Z,3732726301,140,54.0,3733773603,178,,3732726305,212,6.6,3732726309,213,4.3,3732726303,141,81.5,3732726299,56,Left,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451079813,24,1,1,2,47,6f27yvbqcngegwsg2ozxxdj4,1,59.3,86.2,2022-08-26T18:04:17.559Z,2022-08-27T04:47:00Z,3733773671,178,,3732726451,141,91.8,3732726455,213,1.0,3732726449,140,61.4,3732726453,212,4.4,3732726447,56,Left,,,,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451079889,25,1,1,2,48,6f27yvbqcngegwsg2ozxxdj4,1,61.4,91.8,2022-08-26T18:04:18.318Z,2022-08-27T04:47:00Z,3732726865,140,46.4,3732726867,141,91.5,3732726871,213,3.2,3732726863,56,Back,3732726869,212,15.8,3733773803,178,,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451079905,26,1,1,2,50,6f27yvbqcngegwsg2ozxxdj4,1,46.4,91.5,2022-08-26T18:04:20.488Z,2022-08-27T04:47:00Z,3732726921,141,62.6,3732726925,213,4.0,3732726917,56,Back,3733773879,178,,3732726919,140,30.5,3732726923,212,25.8,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451079929,27,1,1,2,53,6f27yvbqcngegwsg2ozxxdj4,1,30.5,62.6,2022-08-26T18:04:23.279Z,2022-08-27T04:12:59Z,3732727035,141,32.5,3732727037,212,20.6,3732727033,140,32.5,3733773915,178,,3732727039,213,4.8,3732727029,56,Back,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451079973,28,1,1,2,55,6f27yvbqcngegwsg2ozxxdj4,1,33.5,29.5,2022-08-26T18:04:25.794Z,2022-08-27T04:13:05Z,3732727243,141,7.7,3732727245,212,16.1,3733773983,178,,3732727247,213,5.1,3732727239,56,Back,3732727241,140,39.4,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451080075,29,1,1,2,59,6f27yvbqcngegwsg2ozxxdj4,1,28.3,12.3,2022-08-26T18:04:29.544Z,2022-08-27T04:13:09Z,3732727709,140,26.8,3732727711,141,54.2,3733774021,178,,3732727715,213,1.6,3732727707,56,Back,3732727713,212,28.5,,,,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451080179,30,1,1,3,4,6f27yvbqcngegwsg2ozxxdj4,1,39.5,64.3,2022-08-26T18:04:34.343Z,2022-08-27T04:13:15Z,3732728191,56,Back,3732728195,140,47.5,3732728207,213,1.2,3733774063,178,,3732728203,212,22.9,3732728199,141,95.6,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451080311,31,1,1,3,9,6f27yvbqcngegwsg2ozxxdj4,1,54.3,93.3,2022-08-26T18:04:39.745Z,2022-08-27T04:13:19Z,3733774111,178,,3732728881,212,24.5,3732728879,141,66.6,3732728877,140,38.7,3732728883,213,4.0,3732728875,56,Back,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451080415,32,1,1,3,16,6f27yvbqcngegwsg2ozxxdj4,1,35.7,64.3,2022-08-26T18:04:46.594Z,2022-08-27T04:13:24Z,3732729377,141,34.3,3732729375,140,32.3,3733774141,178,,3732729381,213,4.5,3732729379,212,20.7,3732729373,56,Back,,,,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451080447,33,1,1,3,21,6f27yvbqcngegwsg2ozxxdj4,0,43.7,22.7,2022-08-26T18:04:51.857Z,2022-08-27T04:13:29Z,3733774197,178,,3732729553,140,70.9,3732729549,155,,3732729555,141,40.4,3732729557,212,31.0,3732729551,56,Center,3732729559,213,0.4,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451080475,12,1,1,3,23,7h7eg7q7dbwvzww78h9d5eh0h,1,26.2,57.8,2022-08-26T18:04:53.898Z,2022-08-27T04:13:33Z,3732729741,141,54.7,3732729739,140,30.1,3733774243,388,,3732729745,213,5.8,3732729737,56,Back,3732729743,212,4.6,3732729735,3,,,,,8xd59g0c36012q6mg5f2fl239,Juanpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451080477,13,49,1,3,24,7h7eg7q7dbwvzww78h9d5eh0h,1,30.1,54.7,2022-08-26T18:04:54.697Z,2022-08-27T04:13:42Z,,,,,,,,,,,,,,,,,,,,,,,,,4o0ei8wawffrg2hvnbmcxipxx,David López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451080543,14,1,1,3,25,7h7eg7q7dbwvzww78h9d5eh0h,1,29.1,54.3,2022-08-26T18:04:55.675Z,2022-08-27T04:13:46Z,3732730115,141,17.0,3732730111,56,Back,3732730117,212,25.4,3733774349,178,,3732730113,140,29.8,3732730119,213,4.7,,,,,,,4o0ei8wawffrg2hvnbmcxipxx,David López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451080569,15,1,1,3,30,7h7eg7q7dbwvzww78h9d5eh0h,1,42.8,12.7,2022-08-26T18:05:01.173Z,2022-08-27T04:13:54Z,3732730229,212,8.5,3732730223,56,Back,3733774427,178,,3732730231,213,1.8,3732730227,141,25.0,3732730225,140,41.2,,,,,,,ay89se5rytzay8md0yeadykq2,Yan Couto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451080633,16,1,1,3,32,7h7eg7q7dbwvzww78h9d5eh0h,1,40.9,26.1,2022-08-26T18:05:02.867Z,2022-08-27T04:13:59Z,3732730603,141,67.7,3732730601,140,34.8,3732730607,213,1.8,3732730605,212,29.0,3733774479,178,,3732730599,56,Back,,,,,,,4o0ei8wawffrg2hvnbmcxipxx,David López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451080683,17,1,1,3,34,7h7eg7q7dbwvzww78h9d5eh0h,1,34.9,68.1,2022-08-26T18:05:04.788Z,2022-08-27T04:14:06Z,3732730837,141,93.2,3733774571,178,,3732730835,140,53.2,3732730841,213,0.7,3732730839,212,25.7,3732730833,56,Left,,,,,,,8xd59g0c36012q6mg5f2fl239,Juanpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451080719,18,1,1,3,39,7h7eg7q7dbwvzww78h9d5eh0h,1,54.8,86.7,2022-08-26T18:05:09.923Z,2022-08-27T04:14:13Z,3732731021,140,55.3,3732731027,213,4.8,3732731025,212,8.7,3733774625,178,,3732731023,141,74.0,3732731019,56,Center,,,,,,,d7pzcnoztn30xoj5b2sr9slt6,Miguel Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
