id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,keyPass,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/22/id,qualifier/22/qualifierId
2501077523,392,5,2,46,8,c8llrezkm3b3op4afrou6b487,1,35.1,-1.4,2023-01-27T21:08:40.715Z,2023-01-28T05:55:40Z,3997381007,233,431,3997381005,347,,3997381003,56,Back,,,,,,,,,,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501077509,431,5,2,46,8,cobffe32r7g4skka9m19qib63,0,64.9,101.4,2023-01-27T21:08:40.715Z,2023-01-28T05:55:41Z,3997380935,347,,3997381011,233,392,3997380933,56,Left,,,,,,,,,,,,,,,,d1d3v27d4r6vme6n2w5umaacp,L. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501077555,393,1,2,46,11,c8llrezkm3b3op4afrou6b487,1,36.4,0,2023-01-27T21:08:44.011Z,2023-01-28T05:55:45Z,3997381185,140,21.9,3997381191,213,2.4,3997381187,141,19.3,3997381181,107,,3997381189,212,20.6,3997381183,56,Back,,,,,,,4ypoy27moehhbiaf3o1bntht6,Rubén Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501077569,394,1,2,46,14,c8llrezkm3b3op4afrou6b487,1,23.3,22.6,2023-01-27T21:08:47.186Z,2023-01-28T05:55:49Z,3997381321,213,1.2,3997381317,141,57.0,3997748851,178,,3997381309,56,Back,3997381319,212,24.7,3997381313,140,31.0,,,,,,,cbhdq57m8kxdeqjf42z0i3rop,C. Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501077577,395,1,2,46,18,c8llrezkm3b3op4afrou6b487,1,33.9,65.6,2023-01-27T21:08:50.678Z,2023-01-28T05:55:51Z,3997748871,178,,3997381369,56,Back,3997381375,212,22.7,3997381373,141,96.3,3997381377,213,1.2,3997381371,140,42.3,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501077599,396,1,2,46,21,c8llrezkm3b3op4afrou6b487,1,43.2,96.8,2023-01-27T21:08:54.136Z,2023-01-28T05:55:55Z,3997748901,178,,3997381485,56,Back,3997381489,141,80.0,3997381493,213,4.3,3997381491,212,12.3,3997381487,140,38.9,,,,,,,3nchjse4ej0qhilo395td7u1h,Brian Oliván,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501077617,397,1,2,46,25,c8llrezkm3b3op4afrou6b487,0,39.5,72.8,2023-01-27T21:08:57.464Z,2023-01-28T05:56:00Z,3997381583,1,,3997748961,178,,3997381573,56,Center,3997381579,212,44.8,3997381571,155,,3997381577,141,31.6,3997381581,213,5.6,3997381575,140,72.8,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501077621,432,1,2,46,27,cobffe32r7g4skka9m19qib63,0,28,60.6,2023-01-27T21:08:59.466Z,2023-01-28T05:56:03Z,3997749009,178,,3997381607,212,15.0,3997381601,56,Back,3997381599,3,,3997381603,140,42.2,3997381609,213,0.1,3997381605,141,63.3,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501077649,398,1,2,46,29,c8llrezkm3b3op4afrou6b487,1,57,27.1,2023-01-27T21:09:02.154Z,2023-01-28T05:56:07Z,3997381785,212,15.8,3997381781,140,59.0,3997381787,213,4.8,3997749037,178,,3997381779,56,Right,3997381783,141,4.0,,,,,,,8qvqdjw1d58mw7420lpmk7bah,Edu Expósito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501077655,399,1,2,46,32,c8llrezkm3b3op4afrou6b487,0,59,4,2023-01-27T21:09:04.566Z,2023-01-28T05:56:11Z,3997749065,178,,3997381825,140,97.6,3997381827,141,26.8,3997381821,155,,3997381833,1,,3997381831,213,0.4,3997381829,212,43.4,3997381823,56,Center,4ypoy27moehhbiaf3o1bntht6,Rubén Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501077667,433,52,2,46,35,cobffe32r7g4skka9m19qib63,1,2.4,71.2,2023-01-27T21:09:07.999Z,2023-01-28T05:56:22Z,3997749181,388,,3997648415,378,,,,,,,,,,,,,,,,,,,,c3secspt4xvu1q4g6aonn7zyt,Fernando Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501077763,434,1,2,46,46,cobffe32r7g4skka9m19qib63,1,6.7,44.8,2023-01-27T21:09:18.895Z,2023-01-28T05:56:27Z,3997382317,140,13.0,3997749245,178,,3997382319,141,71.5,3997382313,123,,3997382315,56,Back,3997382323,213,1.2,3997382321,212,19.3,,,,c3secspt4xvu1q4g6aonn7zyt,Fernando Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501077777,435,1,2,46,49,cobffe32r7g4skka9m19qib63,1,14.4,75,2023-01-27T21:09:22.260Z,2023-01-28T05:56:30Z,3997382411,212,12.9,3997749275,178,,3997382409,141,91.4,3997382407,140,20.5,3997382413,213,1.0,3997382405,56,Back,,,,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501077797,436,1,2,46,52,cobffe32r7g4skka9m19qib63,1,20.1,94.1,2023-01-27T21:09:24.969Z,2023-01-28T05:56:35Z,3997382489,141,72.7,3997382493,213,4.4,3997382491,212,15.5,3997382487,140,15.1,3997749333,178,,3997382485,56,Back,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501077819,437,1,2,46,55,cobffe32r7g4skka9m19qib63,1,15.6,74.1,2023-01-27T21:09:27.782Z,2023-01-28T05:56:37Z,3997382637,141,78.1,3997382631,155,,3997749359,178,,3997382633,56,Back,3997382639,212,23.3,3997382635,140,37.6,3997382641,213,0.1,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501149175,883,43,2,46,57,cobffe32r7g4skka9m19qib63,1,0,0,2023-01-27T21:09:29.506Z,2023-01-28T06:29:35Z,3997771805,144,67,3997760177,233,756,,,,,,,,,,,,,,,,,,,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501149173,756,43,2,46,57,c8llrezkm3b3op4afrou6b487,1,0,0,2023-01-27T21:09:29.507Z,2023-01-28T06:29:36Z,3997771807,144,67,3997760189,233,883,,,,,,,,,,,,,,,,,,,cbhdq57m8kxdeqjf42z0i3rop,C. Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501152749,1027,43,2,46,57,cobffe32r7g4skka9m19qib63,1,0,0,2023-01-27T21:09:29.555Z,2023-01-28T06:33:17Z,3997774743,144,67,3997771879,233,842,,,,,,,,,,,,,,,,,,,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501152747,842,43,2,46,57,c8llrezkm3b3op4afrou6b487,1,0,0,2023-01-27T21:09:29.556Z,2023-01-28T06:33:17Z,3997771891,233,1027,3997774725,144,67,,,,,,,,,,,,,,,,,,,cbhdq57m8kxdeqjf42z0i3rop,C. Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501077823,400,45,2,46,59,c8llrezkm3b3op4afrou6b487,0,72.4,14.4,2023-01-27T21:09:31.549Z,2023-01-28T06:14:04Z,3997382659,56,Right,3997382661,286,,3997382689,233,438,,,,,,,,,,,,,,,,92pz9nafg5h4qeqpiw3011ihh,M. Braithwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501077825,438,3,2,46,59,cobffe32r7g4skka9m19qib63,1,27.6,85.6,2023-01-27T21:09:31.549Z,2023-01-28T06:14:04Z,3997648763,464,,3997749517,178,,3997382671,233,400,3997382665,56,Back,3997382667,285,,,,,,,,,,,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501077843,439,1,2,46,59,cobffe32r7g4skka9m19qib63,1,30.5,89.9,2023-01-27T21:09:32.268Z,2023-01-28T05:57:00Z,3997382795,213,3.4,3997382787,56,Back,3997382791,141,85.3,3997749561,178,,3997382793,212,12.1,3997382789,140,19.4,,,,,,,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501149559,757,83,2,47,1,c8llrezkm3b3op4afrou6b487,1,81.4,21.1,2023-01-27T21:09:34.244Z,2023-01-28T06:14:34Z,3997761443,399,220871,,,,,,,,,,,,,,,,,,,,,,cbhdq57m8kxdeqjf42z0i3rop,C. Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501077867,440,1,2,47,3,cobffe32r7g4skka9m19qib63,1,21.7,71.1,2023-01-27T21:09:36.135Z,2023-01-28T05:57:03Z,3997749585,178,,3997382905,212,15.3,3997382903,141,53.1,3997382899,56,Back,3997382901,140,30.5,3997382907,213,5.4,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501077877,441,1,2,47,6,cobffe32r7g4skka9m19qib63,1,30,46.3,2023-01-27T21:09:38.888Z,2023-01-28T05:57:07Z,3997382975,56,Right,3997749615,178,,3997382983,141,2.8,3997382993,1,,3997382979,140,54.6,3997382991,213,5.4,3997382987,212,39.3,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501077893,442,1,2,47,10,cobffe32r7g4skka9m19qib63,1,59.5,2.5,2023-01-27T21:09:42.921Z,2023-01-28T05:57:13Z,3997383067,140,65.7,3997383069,141,23.1,3997383065,56,Center,3997383073,213,1.1,3997383071,212,15.4,3997749695,178,,,,,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501077903,443,1,2,47,12,cobffe32r7g4skka9m19qib63,0,68.3,22.8,2023-01-27T21:09:44.740Z,2023-01-28T05:57:17Z,3997383121,140,88.1,3997383127,213,6.0,3997383123,141,14.4,3997749743,178,,3997383125,212,21.6,3997383119,56,Right,,,,,,,3cu2brlp37h4u00mm5n4hb651,Léo Baptistão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501077905,401,49,2,47,14,c8llrezkm3b3op4afrou6b487,1,9.1,87.5,2023-01-27T21:09:46.451Z,2023-01-28T05:57:22Z,,,,,,,,,,,,,,,,,,,,,,,,,e5qp6dh1prc55llew51zpy1gp,Javi Puado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501077917,402,1,2,47,19,c8llrezkm3b3op4afrou6b487,1,2.6,92.7,2023-01-27T21:09:52.291Z,2023-01-28T05:57:27Z,3997383241,212,9.3,3997749835,178,,3997383243,213,0.0,3997383235,56,Back,3997383239,141,92.9,3997383237,140,11.5,,,,,,,e5qp6dh1prc55llew51zpy1gp,Javi Puado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501077921,403,3,2,47,23,c8llrezkm3b3op4afrou6b487,0,14.5,89.7,2023-01-27T21:09:55.454Z,2023-01-28T05:57:32Z,3997383255,285,,3997383277,233,444,3997749885,178,,3997649483,464,,3997383253,56,Back,,,,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501077919,444,7,2,47,23,cobffe32r7g4skka9m19qib63,0,85.5,10.3,2023-01-27T21:09:55.820Z,2023-01-28T05:57:37Z,3997383247,56,Right,3997749935,178,,3997383271,233,403,3997649545,383,,3997383249,286,,,,,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501077923,404,61,2,47,23,c8llrezkm3b3op4afrou6b487,1,12.8,91.8,2023-01-27T21:09:55.891Z,2023-01-28T05:57:43Z,3997749969,178,,3997383279,56,Back,,,,,,,,,,,,,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501077931,405,5,2,47,25,c8llrezkm3b3op4afrou6b487,0,16.2,100.9,2023-01-27T21:09:57.560Z,2023-01-28T05:57:46Z,3997383339,233,445,3997383307,347,,3997383303,56,Back,,,,,,,,,,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501077933,445,5,2,47,25,cobffe32r7g4skka9m19qib63,1,83.8,-0.9,2023-01-27T21:09:57.560Z,2023-01-28T05:57:45Z,3997383321,347,,3997383319,56,Right,3997383323,233,405,,,,,,,,,,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501078013,446,1,2,47,38,cobffe32r7g4skka9m19qib63,1,84,0,2023-01-27T21:10:11.271Z,2023-01-28T05:57:49Z,3997383797,140,98.5,3997383793,107,,3997383799,141,5.6,3997383801,212,15.8,3997383795,56,Right,3997383803,213,0.3,,,,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501078021,447,1,2,47,41,cobffe32r7g4skka9m19qib63,1,94.8,4,2023-01-27T21:10:13.519Z,2023-01-28T05:57:57Z,3997383825,56,Right,3997383833,213,3.2,3997383827,140,85.5,3997750071,178,,3997383829,141,2.8,3997383831,212,9.8,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501078035,448,1,2,47,41,cobffe32r7g4skka9m19qib63,0,83.5,4.3,2023-01-27T21:10:14.348Z,2023-01-28T05:58:01Z,3997383899,212,30.9,3997383889,56,Center,3997650441,224,,3997383901,213,1.1,3997650443,20,,3997383887,155,,3997383891,140,96.4,3997750093,178,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,3997383885,2,3997383895,141,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501078043,406,52,2,47,44,c8llrezkm3b3op4afrou6b487,1,3,51.9,2023-01-27T21:10:16.563Z,2023-01-28T05:58:04Z,3997650451,377,,3997750119,178,,,,,,,,,,,,,,,,,,,,agd2nhvdhp18dg1weape5olpl,Álvaro Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501082441,467,1,2,47,49,c8llrezkm3b3op4afrou6b487,0,11,58.3,2023-01-27T21:10:22.305Z,2023-01-28T05:58:08Z,3997409085,141,56.9,3997409089,213,6.3,3997409079,199,,3997409081,56,Center,3997409433,343,2,3997409083,140,52.0,3997409091,1,,3997409087,212,43.1,agd2nhvdhp18dg1weape5olpl,Álvaro Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501078089,407,2,2,47,49,c8llrezkm3b3op4afrou6b487,1,15.1,48.7,2023-01-27T21:10:22.357Z,2023-01-28T05:58:18Z,3997393255,7,d67qj0sakwrfzbscleo4dbget,3997384135,140,56.7,3997750207,178,,3997384143,1,,3997393325,343,3,3997384133,56,Center,3997384137,141,22.7,,,,agd2nhvdhp18dg1weape5olpl,Álvaro Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501078095,449,55,2,47,49,cobffe32r7g4skka9m19qib63,1,39.9,47,2023-01-27T21:10:22.358Z,2023-01-28T05:58:18Z,3997392807,343,3,,,,,,,,,,,,,,,,,,,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501078121,408,43,2,47,55,c8llrezkm3b3op4afrou6b487,1,0,0,2023-01-27T21:10:27.634Z,2023-01-27T21:15:05Z,3997392877,144,1,3997384297,56,Right,3997384305,213,6.2,3997384299,140,78.8,3997384303,212,35.7,3997384301,141,5.6,3997384307,1,0,,,,4ypoy27moehhbiaf3o1bntht6,Rubén Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501078147,409,43,2,47,59,c8llrezkm3b3op4afrou6b487,1,0,0,2023-01-27T21:10:31.922Z,2023-01-27T21:15:06Z,3997384427,56,Center,3997384433,212,34.3,3997392897,144,1,3997384437,1,0,3997384425,155,0,3997386339,210,13,3997384435,213,1.3,3997384421,2,0,d67qj0sakwrfzbscleo4dbget,Joselu,3997386341,154,3997384431,141,53.6,3997384429,140,93.5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2501078159,450,43,2,48,2,cobffe32r7g4skka9m19qib63,1,0,0,2023-01-27T21:10:35.414Z,2023-01-27T21:11:07Z,3997384505,56,Back,3997384525,15,0,3997385601,144,8,,,,,,,,,,,,,,,,1htx8ub2kxvq0vnzarbrynyt,César de la Hoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501078179,410,43,2,48,3,c8llrezkm3b3op4afrou6b487,1,0,0,2023-01-27T21:10:35.595Z,2023-01-27T21:23:24Z,3997386361,55,409,3997386365,102,49.7,3997409511,144,13,3997386375,230,98.8,3997386355,85,0,3997386371,108,0,3997386357,29,0,3997386027,22,0,8qvqdjw1d58mw7420lpmk7bah,Edu Expósito,3997386369,214,3997384627,56,Center,3997386373,328,0,3997386377,231,3997386367,103,56.9,3997386029,17,0,0,,3997386359,154,3997386191,72,,,0,50.4,0,,,,,,,,,,,,,,,,
2501078183,411,43,2,48,5,c8llrezkm3b3op4afrou6b487,1,0,0,2023-01-27T21:10:37.794Z,2023-01-27T21:14:49Z,3997384639,56,Center,3997392315,144,5,3997384641,346,0,,,,,,,,,,,,,,,,8qvqdjw1d58mw7420lpmk7bah,Edu Expósito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501078173,451,43,2,48,5,cobffe32r7g4skka9m19qib63,1,0,0,2023-01-27T21:10:37.794Z,2023-01-27T21:14:46Z,3997384593,346,0,3997392261,144,5,3997384667,233,411,3997384591,56,Back,,,,,,,,,,,,,1htx8ub2kxvq0vnzarbrynyt,César de la Hoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501079303,414,27,2,48,15,c8llrezkm3b3op4afrou6b487,1,0,0,2023-01-27T21:10:48.291Z,2023-01-28T05:59:13Z,3997390773,364,,3997390769,201,,3997390771,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501079327,415,65,2,51,6,c8llrezkm3b3op4afrou6b487,1,0,0,2023-01-27T21:13:39.108Z,2023-01-28T05:59:21Z,3997390885,331,,3997390887,365,467,3997392455,335,,,,,,,,,,,,,,,,,8qvqdjw1d58mw7420lpmk7bah,Edu Expósito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501079537,416,28,2,52,14,c8llrezkm3b3op4afrou6b487,1,0,0,2023-01-27T21:14:47.262Z,2023-01-28T05:59:28Z,3997392151,364,,3997392153,55,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501079799,452,1,2,52,53,cobffe32r7g4skka9m19qib63,1,43.5,61.4,2023-01-27T21:15:25.657Z,2023-01-28T05:59:34Z,3997393603,140,72.9,3997393609,213,0.5,3997393599,241,,3997393611,1,,3997393597,155,,3997393601,56,Left,3997393607,212,34.5,3997750823,178,,1trnf7miqmcgr67c4808t4yj9,S. Babić,3997393605,141,3997393595,5,,,,,,,,,,,,,84.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2501079801,453,44,2,52,55,cobffe32r7g4skka9m19qib63,1,74.4,78.6,2023-01-27T21:15:27.747Z,2023-01-28T07:09:34Z,3997393649,233,417,3997393617,286,,3997393615,56,Center,,,,,,,,,,,,,,,,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501079803,417,44,2,52,55,c8llrezkm3b3op4afrou6b487,0,25.6,21.4,2023-01-27T21:15:27.748Z,2023-01-28T05:59:40Z,3997393631,56,Back,3997393653,233,453,3997393633,285,,,,,,,,,,,,,,,,,4ypoy27moehhbiaf3o1bntht6,Rubén Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501079807,454,1,2,52,55,cobffe32r7g4skka9m19qib63,0,73.2,83.8,2023-01-27T21:15:27.823Z,2023-01-28T07:09:35Z,3997750897,388,,3997393665,141,57.6,3997393663,140,86.7,3997393669,213,5.4,3997393659,168,,3997393657,3,,3997393661,56,Center,3997393667,212,22.8,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501079829,418,52,2,52,58,c8llrezkm3b3op4afrou6b487,1,13.8,45.8,2023-01-27T21:15:30.847Z,2023-01-28T05:59:46Z,3997652727,376,,3997750913,178,,,,,,,,,,,,,,,,,,,,agd2nhvdhp18dg1weape5olpl,Álvaro Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501079873,419,1,2,53,5,c8llrezkm3b3op4afrou6b487,1,14.6,44.8,2023-01-27T21:15:37.579Z,2023-01-28T05:59:48Z,3997394035,1,,3997750937,178,,3997394025,56,Back,3997394031,212,38.4,3997394029,141,5.8,3997394023,123,,3997394027,140,41.1,3997394063,287,,agd2nhvdhp18dg1weape5olpl,Álvaro Fernández,3997394033,213,,,,,,,,,,,,,,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2501079893,420,50,2,53,9,c8llrezkm3b3op4afrou6b487,1,58.2,8.2,2023-01-27T21:15:42.325Z,2023-01-28T06:00:01Z,3997394183,286,,3997394351,233,455,3997394181,56,Right,,,,,,,,,,,,,,,,4ypoy27moehhbiaf3o1bntht6,Rubén Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501079921,455,7,2,53,9,cobffe32r7g4skka9m19qib63,1,41.8,91.8,2023-01-27T21:15:42.344Z,2023-01-28T06:00:07Z,3997394341,285,,3997394343,233,420,3997751077,178,,3997394339,56,Back,3997652815,384,,,,,,,,,,,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501079925,456,49,2,53,14,cobffe32r7g4skka9m19qib63,1,12.4,82.6,2023-01-27T21:15:46.556Z,2023-01-28T06:00:12Z,,,,,,,,,,,,,,,,,,,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501079947,457,1,2,53,14,cobffe32r7g4skka9m19qib63,1,12.3,82.6,2023-01-27T21:15:46.652Z,2023-01-28T06:00:17Z,3997751181,178,,3997394455,140,2.8,3997394457,141,68.1,3997394461,213,3.9,3997394453,56,Back,3997394459,212,14.0,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501079995,458,1,2,53,15,cobffe32r7g4skka9m19qib63,1,3.1,68.2,2023-01-27T21:15:48.055Z,2023-01-28T06:00:22Z,3997394695,213,0.4,3997394685,157,,3997394689,140,38.5,3997394693,212,40.1,3997394697,1,,3997394691,141,90.5,3997751249,178,,3997394687,56,Back,c3secspt4xvu1q4g6aonn7zyt,Fernando Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501079997,459,4,2,53,18,cobffe32r7g4skka9m19qib63,1,36.6,89,2023-01-27T21:15:51.243Z,2023-01-28T06:00:27Z,3997394701,13,,3997394797,233,422,3997394707,152,,3997394703,264,,3997394709,286,,3997394705,56,Back,,,,,,,6kpscy08tl4fkie4w4hl49n11,Melero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501080001,422,4,2,53,18,c8llrezkm3b3op4afrou6b487,0,63.4,11,2023-01-27T21:15:51.244Z,2023-01-28T06:00:26Z,3997394805,233,459,3997394735,152,,3997397949,264,,3997394739,285,,3997394733,56,Right,3997394731,13,,3997751297,388,,,,,4ypoy27moehhbiaf3o1bntht6,Rubén Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501079963,421,43,2,53,19,c8llrezkm3b3op4afrou6b487,1,0,0,2023-01-27T21:15:52.209Z,2023-01-27T21:15:55Z,3997394541,286,0,3997394539,56,Right,3997394671,144,44,,,,,,,,,,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
