id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/11/value,qualifier/8/value,keyPass,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId
2502205799,192,1,1,24,35,6f27yvbqcngegwsg2ozxxdj4,1,37,70.2,2023-01-29T17:54:45.595Z,2023-01-30T11:08:56Z,4003233171,140,35.2,4004206383,178,,4003233175,212,16.9,4003233173,141,45.5,4003233169,56,Back,4003233177,213,4.6,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502205851,193,1,1,24,37,6f27yvbqcngegwsg2ozxxdj4,1,34.8,43.7,2023-01-29T17:54:47.884Z,2023-01-30T11:08:59Z,4004206417,178,,4003233453,213,4.7,4003233447,140,35.0,4003233449,141,16.1,4003233445,56,Back,4003233451,212,18.8,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502205877,194,1,1,24,42,6f27yvbqcngegwsg2ozxxdj4,1,36.4,37.7,2023-01-29T17:54:52.576Z,2023-01-30T11:09:02Z,4004206429,178,,4003233603,140,48.4,4003233607,212,12.9,4003233605,141,33.4,4003233609,213,6.1,4003233601,56,Back,,,,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502205889,195,1,1,24,43,6f27yvbqcngegwsg2ozxxdj4,0,48.4,33.4,2023-01-29T17:54:53.748Z,2023-01-30T11:09:05Z,4003233673,140,41.4,4003233677,212,7.4,4004206463,178,,4003233675,141,34.9,4003233741,156,,4003233671,56,Back,4003233679,213,3.0,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502205897,234,49,1,24,44,3czravw89omgc9o4s0w3l1bg5,1,66.3,68.8,2023-01-29T17:54:54.534Z,2023-01-30T11:09:09Z,,,,,,,,,,,,,,,,,,,,,,,,,e40eqhxzzid2chfyxph37tuxh,Ander Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502205933,235,1,1,24,45,3czravw89omgc9o4s0w3l1bg5,1,66.3,69.4,2023-01-29T17:54:55.717Z,2023-01-30T11:09:12Z,4003233851,141,82.3,4004206529,178,,4003233849,140,76.1,4003233855,213,0.7,4003233847,56,Left,4003233853,212,13.5,,,,,,,e40eqhxzzid2chfyxph37tuxh,Ander Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502205965,236,1,1,24,48,3czravw89omgc9o4s0w3l1bg5,1,74,80.5,2023-01-29T17:54:58.506Z,2023-01-30T11:09:15Z,4003233999,56,Center,4003234005,212,13.5,4003234001,140,72.5,4003234007,213,4.6,4003234003,141,60.8,4004206551,178,,,,,,,,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502205987,237,43,1,24,51,3czravw89omgc9o4s0w3l1bg5,1,0,0,2023-01-29T17:55:01.299Z,2023-01-29T17:55:09Z,4003234401,144,1,4003234113,141,59.1,4003234117,213,4.8,4003234213,236,0,4003234109,56,Center,4003234111,140,71.5,4003234219,286,0,4003234215,233,196,e40eqhxzzid2chfyxph37tuxh,Ander Herrera,4003234115,212,,,,,,,,,,,,,,,,,,,,,4.1,,,,,,,,
2502206039,238,4,1,24,51,3czravw89omgc9o4s0w3l1bg5,1,64.2,62.7,2023-01-29T17:55:01.666Z,2023-01-30T11:09:20Z,4003234761,233,196,4003234389,152,,4003234391,265,,4003234387,56,Center,4003234393,286,,4003234385,13,,,,,,,,e40eqhxzzid2chfyxph37tuxh,Ander Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502205999,196,4,1,24,51,6f27yvbqcngegwsg2ozxxdj4,0,35.8,37.3,2023-01-29T17:55:01.667Z,2023-01-30T11:09:20Z,4003234885,233,238,4003234165,285,,4003234723,265,,4003234719,13,,4003234721,152,,4004206583,178,,4003234163,56,Back,,,,1lym8zscp7l8icay2cya7cauh,L. de la Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502206015,197,43,1,24,54,6f27yvbqcngegwsg2ozxxdj4,1,0,0,2023-01-29T17:55:04.751Z,2023-01-29T17:55:14Z,4003234765,144,49,,,,,,,,,,,,,,,,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502206469,239,1,1,25,38,3czravw89omgc9o4s0w3l1bg5,0,68.5,66.6,2023-01-29T17:55:48.400Z,2023-01-30T11:09:24Z,4003236501,152,,4003236513,1,,4004206637,178,,4003236497,5,,4003236505,140,100.0,4003236509,212,40.6,4003236507,141,35.7,4003236511,213,5.7,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,4003236503,56,4003236499,155,,,,,,,,,,,,,,,,,,,Center,,,,,,,,
2502206471,198,5,1,25,40,6f27yvbqcngegwsg2ozxxdj4,1,-1,65.4,2023-01-29T17:55:51.061Z,2023-01-30T11:09:30Z,4003236515,56,Back,4003236535,233,240,4003236517,346,,,,,,,,,,,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502206473,240,5,1,25,40,3czravw89omgc9o4s0w3l1bg5,0,101,34.6,2023-01-29T17:55:51.061Z,2023-01-30T11:09:30Z,4003236519,56,Center,4003236545,233,198,4003236521,346,,,,,,,,,,,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502206615,199,1,1,25,58,6f27yvbqcngegwsg2ozxxdj4,1,3.6,54.2,2023-01-29T17:56:08.621Z,2023-01-30T11:09:33Z,4003237291,212,13.5,4003237283,124,,4003237287,140,5.7,4003237289,141,34.6,4003237297,237,,4003237293,213,4.9,4003237285,56,Back,,,,c1b9p5bk8hfyw0bi6thva0lw5,A. Marchesín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502206633,200,1,1,25,58,6f27yvbqcngegwsg2ozxxdj4,1,5.7,34.6,2023-01-29T17:56:09.235Z,2023-01-30T11:09:40Z,4003237379,140,5.7,4003237383,212,13.6,4003237377,56,Back,4003237381,141,14.6,4003237385,213,4.7,4004206729,178,,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502206675,201,1,1,26,1,6f27yvbqcngegwsg2ozxxdj4,1,5.8,14.6,2023-01-29T17:56:11.825Z,2023-01-30T11:09:44Z,4003237629,141,4.1,4003237633,213,5.8,4003237625,56,Back,4004206757,178,,4003237631,212,14.6,4003237627,140,17.9,,,,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502206685,202,1,1,26,7,6f27yvbqcngegwsg2ozxxdj4,1,9.1,13.2,2023-01-29T17:56:17.389Z,2023-01-30T11:09:48Z,4003237691,140,10.9,4003237695,212,6.5,4003237689,56,Back,4004206781,178,,4003237693,141,22.4,4003237697,213,1.3,,,,,,,ea5xlslcii56ycrlmyo6uiimt,Óscar Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502206707,203,1,1,26,8,6f27yvbqcngegwsg2ozxxdj4,1,9.9,20,2023-01-29T17:56:18.806Z,2023-01-30T11:09:51Z,4003237799,141,6.2,4004206809,178,,4003237795,56,Back,4003237801,212,10.3,4003237803,213,4.3,4003237797,140,5.8,,,,,,,9g4devlvymukexrvfgkipd6tx,R. Tapia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502206735,204,1,1,26,10,6f27yvbqcngegwsg2ozxxdj4,0,7.4,5.9,2023-01-29T17:56:20.500Z,2023-01-30T11:09:54Z,4004206823,178,,4003237921,212,13.4,4003237917,140,20.2,4003237923,213,0.0,4003237919,141,6.1,4003237915,56,Back,,,,,,,ea5xlslcii56ycrlmyo6uiimt,Óscar Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502206757,241,1,1,26,11,3czravw89omgc9o4s0w3l1bg5,0,69.7,92.3,2023-01-29T17:56:22.083Z,2023-01-30T11:09:59Z,4003238053,236,,4003238039,56,Left,4004206869,178,,4003238043,141,91.1,4003238047,213,5.7,4003238055,233,205,4003238041,140,70.9,4003238059,286,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,4003238045,212,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,
2502206743,205,74,1,26,11,6f27yvbqcngegwsg2ozxxdj4,1,20.2,6.1,2023-01-29T17:56:22.215Z,2023-01-30T11:10:02Z,4003237955,56,Back,4004206927,178,,4003237957,285,,4003238073,233,241,,,,,,,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502206751,206,5,1,26,14,6f27yvbqcngegwsg2ozxxdj4,0,21.6,-1.2,2023-01-29T17:56:24.614Z,2023-01-30T11:10:04Z,4003238793,233,242,4003238019,347,,4003238017,56,Back,,,,,,,,,,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502206889,242,5,1,26,14,3czravw89omgc9o4s0w3l1bg5,1,78.4,101.2,2023-01-29T17:56:24.614Z,2023-01-30T11:10:04Z,4003238747,347,,4003238745,56,Left,4003238775,233,206,,,,,,,,,,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502206917,243,1,1,26,28,3czravw89omgc9o4s0w3l1bg5,1,73.4,100,2023-01-29T17:56:38.456Z,2023-01-30T11:10:07Z,4003238899,213,4.1,4003238891,56,Center,4003238895,141,73.6,4003238889,107,,4003238901,1,,4003238897,212,22.7,4003238893,140,61.2,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502206957,244,1,1,26,30,3czravw89omgc9o4s0w3l1bg5,1,60.9,72.9,2023-01-29T17:56:41.209Z,2023-01-30T11:10:13Z,4003239067,140,61.7,4003239071,212,38.8,4003239075,1,,4004207027,178,,4003239065,56,Right,4003239073,213,4.7,4003239069,141,15.8,,,,e40eqhxzzid2chfyxph37tuxh,Ander Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502206979,245,1,1,26,35,3czravw89omgc9o4s0w3l1bg5,1,65.3,14.4,2023-01-29T17:56:46.108Z,2023-01-30T11:10:16Z,4003239223,213,1.4,4003239219,141,29.2,4003239215,56,Center,4004207047,178,,4003239221,212,10.2,4003239217,140,66.6,,,,,,,v7isqpxiursyjhj5rmhyhjv9,Lekue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502206999,246,1,1,26,39,3czravw89omgc9o4s0w3l1bg5,1,65.5,28.8,2023-01-29T17:56:49.947Z,2023-01-30T11:10:19Z,4004207085,178,,4003239321,213,4.5,4003239313,140,63.1,4003239319,212,13.4,4003239311,56,Right,4003239315,141,9.5,,,,,,,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502207007,247,1,1,26,42,3czravw89omgc9o4s0w3l1bg5,1,61.6,12.6,2023-01-29T17:56:52.279Z,2023-01-30T11:10:24Z,4003239363,141,5.2,4003239367,212,8.8,4004207111,178,,4003239369,213,5.7,4003239357,56,Right,4003239361,140,68.5,,,,,,,v7isqpxiursyjhj5rmhyhjv9,Lekue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502207011,248,1,1,26,43,3czravw89omgc9o4s0w3l1bg5,0,68.5,5.2,2023-01-29T17:56:53.403Z,2023-01-30T11:10:28Z,4004207163,178,,4003239391,141,10.6,4003239465,236,,4003239387,56,Right,4003239395,213,1.8,4003239389,140,67.8,4003239471,286,,4003239393,212,3.7,66jotyvbhtz5cjvhbby6luelm,Nico Williams,4003239467,233,,,,,,,,,,,,,,,,,,,,,207,,,,,,,,
2502207023,207,74,1,26,43,6f27yvbqcngegwsg2ozxxdj4,1,36.8,93.3,2023-01-29T17:56:53.551Z,2023-01-30T11:10:34Z,4003239443,285,,4004207191,178,,4003239475,233,248,4003239441,56,Back,,,,,,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502207047,249,1,1,26,45,3czravw89omgc9o4s0w3l1bg5,1,62.4,16.5,2023-01-29T17:56:55.907Z,2023-01-30T11:10:42Z,4003239561,212,10.3,4003239557,140,69.4,4003239559,141,5.9,4004207271,178,,4003239563,213,5.5,4003239555,56,Right,,,,,,,1rjzsyc8yt25tyelzg820if2t,Dani García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502207033,208,43,1,26,45,6f27yvbqcngegwsg2ozxxdj4,1,0,0,2023-01-29T17:56:56.146Z,2023-01-29T17:56:58Z,4003239607,144,49,,,,,,,,,,,,,,,,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502207049,250,43,1,26,47,3czravw89omgc9o4s0w3l1bg5,1,0,0,2023-01-29T17:56:57.704Z,2023-01-29T17:57:24Z,4003241013,144,49,,,,,,,,,,,,,,,,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502207097,209,45,1,26,48,6f27yvbqcngegwsg2ozxxdj4,0,22.2,91.8,2023-01-29T17:56:58.883Z,2023-01-30T11:10:45Z,4003239761,56,Back,4003239861,233,251,4003239765,285,,,,,,,,,,,,,,,,,9g4devlvymukexrvfgkipd6tx,R. Tapia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502207103,251,3,1,26,48,3czravw89omgc9o4s0w3l1bg5,1,77.8,8.2,2023-01-29T17:56:58.883Z,2023-01-30T11:10:45Z,4003239807,56,Right,4004207285,178,,4003804679,465,,4003239827,233,209,4003239809,286,,,,,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502207125,252,1,1,26,52,3czravw89omgc9o4s0w3l1bg5,1,87.3,32.2,2023-01-29T17:57:02.843Z,2023-01-30T11:10:48Z,4003239951,56,Center,4003239959,213,5.8,4003239955,141,24.4,4004207327,178,,4003239957,212,11.3,4003239953,140,96.8,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502207133,253,1,1,26,54,3czravw89omgc9o4s0w3l1bg5,0,97.4,24.6,2023-01-29T17:57:04.721Z,2023-01-30T11:11:08Z,4003239981,212,2.1,4003239977,140,97.1,4004207525,389,,4003239975,56,Center,4003239983,213,1.7,4003239979,141,27.6,,,,,,,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502207129,210,8,1,26,54,6f27yvbqcngegwsg2ozxxdj4,1,3.5,68.8,2023-01-29T17:57:04.820Z,2023-01-30T11:10:58Z,4004207447,178,,4003804877,385,,4003239969,56,Back,,,,,,,,,,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502207137,211,6,1,26,56,6f27yvbqcngegwsg2ozxxdj4,0,3.2,70.6,2023-01-29T17:57:06.535Z,2023-01-30T11:11:00Z,4003240021,56,Back,4003240023,73,,4003240103,233,254,,,,,,,,,,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502207143,254,6,1,26,56,3czravw89omgc9o4s0w3l1bg5,1,96.8,29.4,2023-01-29T17:57:06.535Z,2023-01-30T11:10:59Z,4003240085,233,211,4003240059,56,Center,4003240061,75,,,,,,,,,,,,,,,,,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502207439,255,1,1,27,32,3czravw89omgc9o4s0w3l1bg5,0,99.5,0.5,2023-01-29T17:57:43.059Z,2023-01-30T11:11:12Z,4003805031,20,,4003241703,212,38.4,4003241707,1,,4003241691,6,,4003241705,213,1.8,4004207543,178,,4003241697,56,Center,4003241693,155,,81png9xvfr224o03vaksp6aqd,Muniain,4003241689,2,4003241695,224,,4003241701,141,4003241699,140,,,,,,,,,,,,55.1,90.0,,,,,,,,,
2502207451,212,12,1,27,34,6f27yvbqcngegwsg2ozxxdj4,1,11.2,44.9,2023-01-29T17:57:45.010Z,2023-01-30T11:11:18Z,4003241775,140,14.0,4004207575,178,,4003241779,212,18.9,4003241783,15,,4003241777,141,72.4,4003241773,56,Back,4003241781,213,1.4,,,,9g4devlvymukexrvfgkipd6tx,R. Tapia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502207457,256,15,1,27,37,3czravw89omgc9o4s0w3l1bg5,1,81.6,28.7,2023-01-29T17:57:47.445Z,2023-01-30T11:11:22Z,4003242101,82,,4003242281,215,,4003242277,102,47.5,4003241827,18,,4003242287,147,35.7,4003242097,20,,4003242123,233,213,4003242095,25,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,4003242285,146,4003242291,231,49.3,4003242279,103,4004207603,178,4003244959,80,,4003242283,458,,4003241829,56,4003242289,230,98.6,19,,88.5,,Center,,,,,,
2502207471,213,10,1,27,37,6f27yvbqcngegwsg2ozxxdj4,1,12.8,67.8,2023-01-29T17:57:47.559Z,2023-01-30T11:11:26Z,4004207623,21,,4003241903,94,,4003241907,56,Back,4003242129,233,256,4004207621,178,,,,,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502207485,214,6,1,27,38,6f27yvbqcngegwsg2ozxxdj4,0,15.4,67.4,2023-01-29T17:57:48.536Z,2023-01-30T11:11:29Z,4003241975,73,,4003242029,233,257,4003241973,56,Back,,,,,,,,,,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502207481,257,6,1,27,38,3czravw89omgc9o4s0w3l1bg5,1,84.6,32.6,2023-01-29T17:57:48.536Z,2023-01-30T11:11:29Z,4003241947,75,,4003242023,233,214,4003241945,56,Center,,,,,,,,,,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502207663,258,1,1,28,1,3czravw89omgc9o4s0w3l1bg5,0,99.5,0.5,2023-01-29T17:58:12.257Z,2023-01-30T11:11:34Z,4003242927,56,Center,4003242919,2,,4003242923,155,,4003242931,141,40.0,4003805771,20,,4003242935,213,1.8,4003242925,224,,4004207693,178,,81png9xvfr224o03vaksp6aqd,Muniain,4003242933,212,4003242921,6,,4003242929,140,,,,,,,,,,,,,,92.7,,27.8,,,,,,,,
2502207695,215,12,1,28,3,6f27yvbqcngegwsg2ozxxdj4,1,7.9,64.5,2023-01-29T17:58:13.402Z,2023-01-30T11:11:43Z,4003243065,15,,4003243011,212,38.7,4003243007,140,35.6,4003243031,167,,4003243013,213,0.7,4003243009,141,100.0,4004207759,388,,4003243005,56,Back,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502207701,216,5,1,28,6,6f27yvbqcngegwsg2ozxxdj4,0,35.3,101.8,2023-01-29T17:58:16.342Z,2023-01-30T11:11:45Z,4003243029,347,,4003243027,56,Back,4003243959,233,259,,,,,,,,,,,,,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502207857,259,5,1,28,6,3czravw89omgc9o4s0w3l1bg5,1,64.7,-1.8,2023-01-29T17:58:16.342Z,2023-01-30T11:11:45Z,4003243907,347,,4003243939,233,216,4003243905,56,Right,,,,,,,,,,,,,,,,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502207881,260,1,1,28,25,3czravw89omgc9o4s0w3l1bg5,1,70.1,0,2023-01-29T17:58:36.210Z,2023-01-30T11:11:49Z,4003244035,140,44.2,4003244043,1,,4003244031,107,,4003244039,212,27.7,4003244037,141,6.2,4003244033,56,Back,4003244041,213,2.9,,,,v7isqpxiursyjhj5rmhyhjv9,Lekue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502207953,261,1,1,28,28,3czravw89omgc9o4s0w3l1bg5,1,43.6,6.5,2023-01-29T17:58:39.216Z,2023-01-30T11:11:53Z,4003244345,56,Back,4003244351,212,29.8,4003244349,141,35.8,4003244347,140,22.5,4004207839,178,,4003244353,213,2.4,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502207975,262,1,1,28,38,3czravw89omgc9o4s0w3l1bg5,1,24,40.9,2023-01-29T17:58:48.686Z,2023-01-30T11:11:56Z,4003244491,1,,4003244483,140,71.7,4003244479,155,,4003244487,212,52.1,4004207873,178,,4003244481,56,Center,4003244489,213,0.3,4003244485,141,62.0,4vlurpsi44g09g159t61u83bp,Unai Simón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502207981,263,44,1,28,41,3czravw89omgc9o4s0w3l1bg5,1,74.2,63.8,2023-01-29T17:58:52.028Z,2023-01-30T11:42:59Z,4003244521,286,,4003244519,56,Center,4003244535,233,217,,,,,,,,,,,,,,,,3tzvbdszdrj1tayik9igbve8l,Gorka Guruzeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502207983,217,44,1,28,41,6f27yvbqcngegwsg2ozxxdj4,0,25.8,36.2,2023-01-29T17:58:52.029Z,2023-01-30T11:12:00Z,4003553543,233,263,4003244523,56,Back,4003244525,285,,,,,,,,,,,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502207993,264,1,1,28,41,3czravw89omgc9o4s0w3l1bg5,0,71.7,62,2023-01-29T17:58:52.093Z,2023-01-30T11:42:59Z,4003244575,3,,4003244579,56,Center,4004207915,388,,4003244587,213,0.3,4003244583,141,67.2,4003244577,168,,4003244581,140,81.9,4003244585,212,11.3,3tzvbdszdrj1tayik9igbve8l,Gorka Guruzeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502208005,218,1,1,28,43,6f27yvbqcngegwsg2ozxxdj4,1,15.3,28.3,2023-01-29T17:58:53.455Z,2023-01-30T11:12:06Z,4003244641,56,Back,4004207945,178,,4003244649,213,2.9,4003244645,141,33.1,4003244639,3,,4003244643,140,2.3,4003244647,212,14.0,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502208009,219,52,1,28,45,6f27yvbqcngegwsg2ozxxdj4,1,2.2,33.4,2023-01-29T17:58:55.865Z,2023-01-30T11:12:09Z,4003805917,377,,4004207971,178,,,,,,,,,,,,,,,,,,,,c1b9p5bk8hfyw0bi6thva0lw5,A. Marchesín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502208095,220,1,1,28,55,6f27yvbqcngegwsg2ozxxdj4,1,15.7,50.7,2023-01-29T17:59:05.808Z,2023-01-30T11:12:13Z,4004208009,178,,4003245149,56,Back,4003245155,212,21.7,4003245151,140,13.2,4003245153,141,82.4,4003245157,213,1.7,4003245147,123,,,,,c1b9p5bk8hfyw0bi6thva0lw5,A. Marchesín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502208107,221,1,1,28,57,6f27yvbqcngegwsg2ozxxdj4,1,13.2,82.4,2023-01-29T17:59:07.655Z,2023-01-30T11:12:17Z,4003245231,212,10.7,4003245227,140,16.9,4003245229,141,97.1,4003245233,213,1.2,4003245225,56,Back,4004208029,178,,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502208115,222,1,1,28,59,6f27yvbqcngegwsg2ozxxdj4,1,16.9,96.8,2023-01-29T17:59:09.869Z,2023-01-30T11:12:20Z,4003245275,213,0.0,4003245267,56,Back,4004208055,178,,4003245271,141,97.4,4003245269,140,25.2,4003245273,212,8.7,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502208139,223,1,1,29,0,6f27yvbqcngegwsg2ozxxdj4,1,25.2,97.4,2023-01-29T17:59:11.013Z,2023-01-30T11:12:24Z,4003806107,156,,4003245353,212,3.1,4003245345,56,Back,4004208097,178,,4003245351,141,93.0,4003245349,140,25.9,4003245355,213,5.0,,,,1lym8zscp7l8icay2cya7cauh,L. de la Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502392299,1090,67,1,29,1,6f27yvbqcngegwsg2ozxxdj4,1,26.2,92.1,2023-01-29T17:59:11.973Z,2023-01-30T11:43:00Z,4004223747,233,1104,,,,,,,,,,,,,,,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502392295,1104,67,1,29,1,3czravw89omgc9o4s0w3l1bg5,0,73.8,7.9,2023-01-29T17:59:11.974Z,2023-01-30T11:39:32Z,4004223759,233,1090,,,,,,,,,,,,,,,,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502208141,224,61,1,29,1,6f27yvbqcngegwsg2ozxxdj4,0,27,91.5,2023-01-29T17:59:12.139Z,2023-01-30T11:43:00Z,4004208149,178,,4003245363,56,Back,,,,,,,,,,,,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502208145,265,1,1,29,2,3czravw89omgc9o4s0w3l1bg5,1,59.2,27.3,2023-01-29T17:59:12.760Z,2023-01-30T11:12:33Z,4003245389,140,65.9,4003245393,212,7.1,4003245391,141,26.4,4004208183,178,,4003245387,56,Center,4003245395,213,6.2,,,,,,,e40eqhxzzid2chfyxph37tuxh,Ander Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
