id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,assist
2484043257,182,1,1,20,30,ah8dala7suqqkj04n2l8xz4zd,0,78.8,26.9,2022-11-10T19:23:09.203Z,2022-11-11T08:23:53Z,3908007149,178,,3907563781,140,80.2,3907563785,212,1.5,3907563833,286,,3907563783,141,26.5,3907563787,213,6.1,3907563779,56,Center,3907563827,236,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,3907563829,233,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043263,226,74,1,20,30,ba5e91hjacvma2sjvixn00pjo,1,21.1,70.1,2022-11-10T19:23:09.519Z,2022-11-11T08:23:57Z,3908007197,178,,3907563847,233,182,3907563815,285,,3907563813,56,Back,,,,,,,,,,,,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043273,227,49,1,20,31,ba5e91hjacvma2sjvixn00pjo,1,22.9,67,2022-11-10T19:23:10.670Z,2022-11-11T08:24:03Z,,,,,,,,,,,,,,,,,,,,,,,,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043289,228,1,1,20,34,ba5e91hjacvma2sjvixn00pjo,1,23.4,48.5,2022-11-10T19:23:13.710Z,2022-11-11T08:24:06Z,3907563943,141,35.7,3908007401,178,,3907563947,213,3.8,3907563939,56,Back,3907563941,140,12.7,3907563945,212,14.2,,,,,,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043305,229,1,1,20,39,ba5e91hjacvma2sjvixn00pjo,1,20.1,26,2022-11-10T19:23:18.659Z,2022-11-11T08:24:10Z,3907564043,141,6.2,3907564047,213,5.5,3908007497,178,,3907564045,212,19.2,3907564041,140,33.2,3907564039,56,Back,,,,,,,8vmrboswsfyb5bfoq07s6susp,Thierry Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043311,230,1,1,20,43,ba5e91hjacvma2sjvixn00pjo,1,32.4,5.6,2022-11-10T19:23:22.831Z,2022-11-11T08:24:14Z,3907564071,140,24.5,3907564075,212,9.1,3907564069,56,Back,3908007603,178,,3907564077,213,2.7,3907564073,141,11.1,,,,,,,b2e12l3s3dxgyr8d2rk5qb9ey,Y. Musah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043323,231,1,1,20,45,ba5e91hjacvma2sjvixn00pjo,1,23.8,11.6,2022-11-10T19:23:24.733Z,2022-11-11T08:24:17Z,3907564131,56,Back,3907564135,141,29.6,3907564133,140,22.1,3908007665,178,,3907564139,213,1.7,3907564137,212,12.4,,,,,,,8vmrboswsfyb5bfoq07s6susp,Thierry Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043335,232,1,1,20,48,ba5e91hjacvma2sjvixn00pjo,1,25.2,34,2022-11-10T19:23:27.634Z,2022-11-11T08:24:20Z,3907564231,1,,3907564225,141,79.5,3907564221,56,Back,3907564227,212,34.9,3907564229,213,1.1,3907564219,155,,3908007759,178,,3907564223,140,40.5,5uig03vbbv71f0q31cp3vfbv9,E. Cömert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043341,233,1,1,20,53,ba5e91hjacvma2sjvixn00pjo,1,53.6,85.1,2022-11-10T19:23:32.840Z,2022-11-11T08:24:23Z,3907564263,140,63.1,3907564269,213,0.6,3908007839,178,,3907564261,56,Left,3907564267,212,12.3,3907564265,141,95.8,,,,,,,9z3aqwq5swt9qklwnzuhqcogl,Samu Castillejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043347,234,1,1,20,57,ba5e91hjacvma2sjvixn00pjo,1,67,95.3,2022-11-10T19:23:35.929Z,2022-11-11T08:24:26Z,3907564283,141,88.5,3907564281,140,86.3,3907564287,213,6.1,3907564285,212,20.8,3907564279,56,Left,3908007899,178,,,,,,,,5b1q9bpe23j98eoy4fwi7ld5h,José Gayà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043349,183,45,1,21,0,ah8dala7suqqkj04n2l8xz4zd,0,10,14.9,2022-11-10T19:23:38.915Z,2022-11-11T08:24:51Z,3907564319,233,235,3907564293,285,,3907564291,56,Back,,,,,,,,,,,,,,,,4hhuyat3grozmgba4f55zyajt,Edgar González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043353,235,3,1,21,0,ba5e91hjacvma2sjvixn00pjo,1,90,85.1,2022-11-10T19:23:38.915Z,2022-11-11T08:24:51Z,3907564315,233,183,3907564311,56,Left,3907747857,464,,3907564313,286,,3908008141,178,,,,,,,,,,,7yngrviue4iji7w0f9ql07j6x,Samuel Lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043357,236,1,1,21,2,ba5e91hjacvma2sjvixn00pjo,1,85.9,75.1,2022-11-10T19:23:41.010Z,2022-11-11T08:24:54Z,3908008381,178,,3907564331,212,7.1,3907564325,56,Center,3907564333,213,4.8,3907564327,140,86.3,3907564329,141,64.7,,,,,,,7yngrviue4iji7w0f9ql07j6x,Samuel Lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043359,237,61,1,21,2,ba5e91hjacvma2sjvixn00pjo,0,86.8,61.8,2022-11-10T19:23:41.846Z,2022-11-11T08:25:11Z,3907564337,56,Center,3908008713,178,,,,,,,,,,,,,,,,,,,,7yieh5r0uzk6d6x9o060c2bfu,Hugo Duro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043355,184,49,1,21,3,ah8dala7suqqkj04n2l8xz4zd,1,14.1,37.3,2022-11-10T19:23:42.809Z,2022-11-11T08:25:17Z,,,,,,,,,,,,,,,,,,,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043361,185,1,1,21,6,ah8dala7suqqkj04n2l8xz4zd,1,21.8,40.2,2022-11-10T19:23:44.982Z,2022-11-11T08:25:22Z,3908008903,178,,3907564351,140,27.1,3907564355,212,27.8,3907564349,56,Back,3907564357,213,1.4,3907564353,141,80.2,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043369,186,1,1,21,11,ah8dala7suqqkj04n2l8xz4zd,1,21.5,82.9,2022-11-10T19:23:50.120Z,2022-11-11T08:25:29Z,3907564413,141,66.5,3907564409,56,Back,3908008983,178,,3907564417,213,3.7,3907564411,140,3.9,3907564415,212,21.6,,,,,,,4jjk6jqgz3w4uvm3bvhl9t016,Juan Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043405,187,27,1,21,30,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2022-11-10T19:24:09.351Z,2022-11-11T08:25:39Z,3907567209,233,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043437,238,27,1,21,30,ba5e91hjacvma2sjvixn00pjo,1,0,0,2022-11-10T19:24:09.351Z,2022-11-11T08:25:38Z,3907567205,233,187,3907564787,53,7yieh5r0uzk6d6x9o060c2bfu,3907564785,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043475,188,28,1,22,37,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2022-11-10T19:25:15.950Z,2022-11-11T08:25:51Z,3907564969,55,187,3907567217,233,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043513,239,28,1,22,37,ba5e91hjacvma2sjvixn00pjo,1,0,0,2022-11-10T19:25:15.950Z,2022-11-11T08:25:50Z,3907567213,233,188,3907565131,55,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043501,189,68,1,22,40,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2022-11-10T19:25:19.201Z,2022-11-11T08:25:57Z,3907565263,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043515,240,68,1,22,40,ba5e91hjacvma2sjvixn00pjo,0,0,0,2022-11-10T19:25:19.201Z,2022-11-11T08:25:56Z,3907748935,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043517,190,1,1,22,41,ah8dala7suqqkj04n2l8xz4zd,1,11.7,61.8,2022-11-10T19:25:20.831Z,2022-11-11T08:27:41Z,3907568277,212,29.1,3907568279,213,0.9,3907568273,140,29.9,3907568275,141,94.0,3907568271,56,Back,3907568309,189,,3908009541,178,,,,,s96k2x2cts0vo6y6aaeui5zp,Rui Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043519,191,1,1,22,42,ah8dala7suqqkj04n2l8xz4zd,1,45.7,95.8,2022-11-10T19:25:21.790Z,2022-11-11T08:27:33Z,3907568091,212,10.4,3907568089,141,88.0,3907568087,140,37.2,3908009649,178,,3907568093,213,3.7,3907568085,56,Back,,,,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043521,192,1,1,22,45,ah8dala7suqqkj04n2l8xz4zd,1,35.3,76.5,2022-11-10T19:25:24.880Z,2022-11-11T08:27:46Z,3907565157,212,21.5,3907565159,213,4.5,3908011669,178,,3907565153,140,30.6,3907565155,141,45.8,3907565151,56,Back,,,,,,,10f06nit2xupshuz4lmazrvth,William Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043523,193,1,1,22,48,ah8dala7suqqkj04n2l8xz4zd,1,30.2,35.5,2022-11-10T19:25:27.768Z,2022-11-11T08:27:52Z,3907565165,140,36.9,3908011809,178,,3907565169,212,7.9,3907565167,141,30.1,3907565171,213,5.8,3907565163,56,Back,,,,,,,4hhuyat3grozmgba4f55zyajt,Edgar González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043531,194,1,1,22,52,ah8dala7suqqkj04n2l8xz4zd,1,37.2,39.1,2022-11-10T19:25:30.944Z,2022-11-11T08:27:56Z,3907565215,155,,3907565225,213,0.6,3907565221,141,93.4,3908011845,178,,3907565227,1,,3907565217,56,Left,3907565219,140,90.6,3907565223,212,67.1,75079gtd2efpviyo605ozsd79,Sergio Canales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043533,195,61,1,22,57,ah8dala7suqqkj04n2l8xz4zd,0,96.2,92.7,2022-11-10T19:25:36.559Z,2022-11-11T08:28:02Z,3907565231,56,Left,3908012019,178,,,,,,,,,,,,,,,,,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043539,241,49,1,22,58,ba5e91hjacvma2sjvixn00pjo,1,6.3,6.9,2022-11-10T19:25:37.554Z,2022-11-11T08:28:09Z,,,,,,,,,,,,,,,,,,,,,,,,,9z3aqwq5swt9qklwnzuhqcogl,Samu Castillejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043553,242,1,1,23,0,ba5e91hjacvma2sjvixn00pjo,1,19.3,7.5,2022-11-10T19:25:39.822Z,2022-11-11T08:28:13Z,3907565307,56,Back,3907565313,212,23.7,3907565309,140,41.9,3908012331,178,,3907565311,141,6.5,3907565315,213,6.3,,,,,,,9z3aqwq5swt9qklwnzuhqcogl,Samu Castillejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043555,243,1,1,23,4,ba5e91hjacvma2sjvixn00pjo,0,42.7,8.4,2022-11-10T19:25:43.685Z,2022-11-11T08:28:24Z,3907565335,213,0.9,3907565331,141,62.7,3907565325,155,,3907565337,1,,3907565327,56,Center,3908012633,178,,3907565329,140,69.2,3907565333,212,46.2,b2e12l3s3dxgyr8d2rk5qb9ey,Y. Musah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043557,196,61,1,23,6,ah8dala7suqqkj04n2l8xz4zd,1,32.9,32.4,2022-11-10T19:25:45.475Z,2022-11-11T08:28:30Z,3908012781,388,,3907565341,56,Back,,,,,,,,,,,,,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043559,197,52,1,23,9,ah8dala7suqqkj04n2l8xz4zd,1,13.7,47.4,2022-11-10T19:25:48.774Z,2022-11-11T08:28:33Z,3907749289,376,,3908012839,178,,,,,,,,,,,,,,,,,,,,s96k2x2cts0vo6y6aaeui5zp,Rui Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043569,198,1,1,23,10,ah8dala7suqqkj04n2l8xz4zd,1,13.5,47.5,2022-11-10T19:25:49.679Z,2022-11-11T08:28:40Z,3907565403,141,77.7,3907565407,213,1.1,3908013081,178,,3907565399,56,Back,3907565405,212,23.4,3907565401,140,24.1,3907565397,123,,,,,s96k2x2cts0vo6y6aaeui5zp,Rui Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043571,199,1,1,23,15,ah8dala7suqqkj04n2l8xz4zd,1,28.7,80.5,2022-11-10T19:25:54.782Z,2022-11-11T08:28:48Z,3908013341,178,,3907565421,56,Back,3907565425,141,77.4,3907565423,140,30.1,3907565427,212,2.6,3907565429,213,5.3,,,,,,,1myo59ub6qouwvxpb699shhw5,Víctor Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043573,200,1,1,23,18,ah8dala7suqqkj04n2l8xz4zd,1,31.2,79.8,2022-11-10T19:25:57.689Z,2022-11-11T08:28:52Z,3907565453,212,10.8,3908013527,178,,3907565447,56,Back,3907565449,140,20.9,3907565455,213,3.1,3907565451,141,80.0,,,,,,,75079gtd2efpviyo605ozsd79,Sergio Canales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043587,201,1,1,23,21,ah8dala7suqqkj04n2l8xz4zd,1,20.9,79.4,2022-11-10T19:26:00.251Z,2022-11-11T08:28:56Z,3907565525,141,56.0,3907565521,56,Back,3907565529,213,4.8,3907565527,212,16.0,3907565523,140,22.4,3908013609,178,,,,,,,,1myo59ub6qouwvxpb699shhw5,Víctor Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043597,202,1,1,23,26,ah8dala7suqqkj04n2l8xz4zd,1,27,44.6,2022-11-10T19:26:05.912Z,2022-11-11T08:28:59Z,3907565581,212,17.9,3907565585,213,5.1,3907565567,56,Back,3907565577,141,20.5,3908013661,178,,3907565573,140,33.8,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043625,203,1,1,23,29,ah8dala7suqqkj04n2l8xz4zd,1,35.9,17.7,2022-11-10T19:26:08.421Z,2022-11-11T08:29:03Z,3907565733,56,Right,3907565737,141,12.3,3907565741,213,6.2,3907565739,212,52.5,3907565743,1,,3908013803,178,,3907565735,140,85.8,3907565731,155,,10f06nit2xupshuz4lmazrvth,William Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043627,204,1,1,23,40,ah8dala7suqqkj04n2l8xz4zd,0,90.7,23.1,2022-11-10T19:26:19.252Z,2022-11-11T08:29:08Z,3907565759,213,1.4,3907565757,212,18.1,3907749533,20,,3907565753,140,93.2,3908013987,178,,3907749531,224,,3907565755,141,49.4,3907565751,56,Center,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,3907565747,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043629,244,12,1,23,41,ba5e91hjacvma2sjvixn00pjo,1,8.8,51.6,2022-11-10T19:26:20.047Z,2022-11-11T08:29:36Z,3908014783,178,,3907565765,140,9.6,3907565771,213,1.4,3907565763,56,Back,3907565769,212,6.2,3907565767,141,60.7,,,,,,,5uig03vbbv71f0q31cp3vfbv9,E. Cömert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043633,245,44,1,23,44,ba5e91hjacvma2sjvixn00pjo,1,7.5,58.8,2022-11-10T19:26:23.846Z,2022-11-11T11:24:28Z,3907565779,285,,3907565777,56,Back,3907565781,233,205,,,,,,,,,,,,,,,,20o2dr1mdk18xhxmkujzgak89,G. Mamardashvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043631,205,44,1,23,44,ah8dala7suqqkj04n2l8xz4zd,0,92.5,41.2,2022-11-10T19:26:23.847Z,2022-11-11T08:30:01Z,3907565793,233,245,3907565775,286,,3907565773,56,Center,,,,,,,,,,,,,,,,8hn7wb9jf6unade238t4vl3o5,Willian José,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043637,246,41,1,23,44,ba5e91hjacvma2sjvixn00pjo,1,7.3,58.5,2022-11-10T19:26:23.856Z,2022-11-11T11:24:28Z,3907749757,378,,3908015469,388,,3907565795,140,8.4,3907565799,212,28.7,3907565801,213,1.5,3907565797,141,100.0,,,,,,,20o2dr1mdk18xhxmkujzgak89,G. Mamardashvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043641,206,5,1,23,47,ah8dala7suqqkj04n2l8xz4zd,1,92,-1.6,2022-11-10T19:26:26.589Z,2022-11-11T08:30:05Z,3907565807,56,Right,3907565809,347,,3907565811,233,247,,,,,,,,,,,,,,,,8hn7wb9jf6unade238t4vl3o5,Willian José,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043639,247,5,1,23,47,ba5e91hjacvma2sjvixn00pjo,0,8,101.6,2022-11-10T19:26:26.589Z,2022-11-11T08:30:06Z,3907565805,347,,3907565803,56,Back,3907565815,233,206,,,,,,,,,,,,,,,,20o2dr1mdk18xhxmkujzgak89,G. Mamardashvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043665,207,1,1,24,9,ah8dala7suqqkj04n2l8xz4zd,1,91.7,0,2022-11-10T19:26:48.778Z,2022-11-11T08:30:27Z,3907565973,141,5.8,3907565977,213,1.2,3907565967,107,,3907565969,56,Right,3907565971,140,93.3,3907565975,212,5.2,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484144253,861,67,1,24,10,ah8dala7suqqkj04n2l8xz4zd,1,91.3,7.8,2022-11-10T19:26:49.461Z,2022-11-11T11:24:28Z,3908088619,233,1189,,,,,,,,,,,,,,,,,,,,,,75079gtd2efpviyo605ozsd79,Sergio Canales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484144249,1189,67,1,24,10,ba5e91hjacvma2sjvixn00pjo,0,8.7,92.2,2022-11-10T19:26:49.462Z,2022-11-11T09:15:32Z,3908088627,233,861,,,,,,,,,,,,,,,,,,,,,,7yieh5r0uzk6d6x9o060c2bfu,Hugo Duro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043667,208,1,1,24,12,ah8dala7suqqkj04n2l8xz4zd,0,94,2.6,2022-11-10T19:26:51.541Z,2022-11-11T08:30:44Z,3907565985,141,6.3,3907565981,56,Right,3908016517,178,,3907565987,212,2.9,3907565989,213,2.1,3907565983,140,92.7,3907566247,233,249,,,,75079gtd2efpviyo605ozsd79,Sergio Canales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043671,250,49,1,24,12,ba5e91hjacvma2sjvixn00pjo,1,5.9,95.6,2022-11-10T19:26:51.686Z,2022-11-11T08:31:56Z,,,,,,,,,,,,,,,,,,,,,,,,,7yngrviue4iji7w0f9ql07j6x,Samuel Lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043675,251,1,1,24,14,ba5e91hjacvma2sjvixn00pjo,0,5.9,95.6,2022-11-10T19:26:53.453Z,2022-11-11T08:31:59Z,3907566015,212,23.1,3907566011,140,27.2,3907566007,157,,3908018375,178,,3907566013,141,87.3,3907566009,56,Back,3907566019,1,,3907566017,213,6.0,7yngrviue4iji7w0f9ql07j6x,Samuel Lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043669,249,43,1,24,14,ba5e91hjacvma2sjvixn00pjo,1,0,0,2022-11-10T19:26:53.729Z,2022-11-10T19:27:17Z,3907565991,56,Back,3907566225,144,74,3907565993,285,0,3907566003,233,208,,,,,,,,,,,,,7yngrviue4iji7w0f9ql07j6x,Samuel Lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043673,209,49,1,24,16,ah8dala7suqqkj04n2l8xz4zd,1,77.4,11,2022-11-10T19:26:54.934Z,2022-11-11T08:32:05Z,,,,,,,,,,,,,,,,,,,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043681,210,1,1,24,16,ah8dala7suqqkj04n2l8xz4zd,0,79,7.5,2022-11-10T19:26:54.970Z,2022-11-11T08:32:08Z,3907750027,224,,3907566035,56,Center,3907750029,20,,3907566031,2,,3907566043,213,1.3,3907566039,141,55.4,3907566045,1,,3907566037,140,87.3,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,3907566041,212,33.7,3907566033,155,,3908018531,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043687,252,12,1,24,18,ba5e91hjacvma2sjvixn00pjo,1,12.5,48.5,2022-11-10T19:26:57.295Z,2022-11-11T08:32:18Z,3907566083,213,0.7,3907566077,140,28.1,3907566079,141,69.8,3907566075,56,Back,3908018797,178,,3907566081,212,21.9,,,,,,,8vmrboswsfyb5bfoq07s6susp,Thierry Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043685,211,1,1,24,21,ah8dala7suqqkj04n2l8xz4zd,1,72.9,36.1,2022-11-10T19:27:00.087Z,2022-11-11T08:32:22Z,3908018909,178,,3907566061,140,78.5,3907566065,212,7.0,3907566059,56,Center,3907566063,141,30.5,3907566067,213,5.7,,,,,,,10f06nit2xupshuz4lmazrvth,William Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043691,212,1,1,24,22,ah8dala7suqqkj04n2l8xz4zd,1,75.5,26,2022-11-10T19:27:01.164Z,2022-11-11T08:32:25Z,3907566101,56,Right,3907566105,141,8.5,3907566103,140,86.2,3907566107,212,16.4,3908018999,178,,3907566109,213,5.5,,,,,,,75079gtd2efpviyo605ozsd79,Sergio Canales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484144787,1222,83,1,24,25,ba5e91hjacvma2sjvixn00pjo,1,9.9,91.1,2022-11-10T19:27:04.785Z,2022-11-11T09:16:51Z,3908090865,399,164474,,,,,,,,,,,,,,,,,,,,,,7yngrviue4iji7w0f9ql07j6x,Samuel Lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043697,213,1,1,24,27,ah8dala7suqqkj04n2l8xz4zd,0,93.6,12.3,2022-11-10T19:27:06.690Z,2022-11-11T08:32:29Z,3907750267,224,,3907566143,140,97.7,3907750269,20,,3908019065,178,,3907566147,212,23.3,3907566149,213,1.4,3907566145,141,46.0,3907566137,2,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,3907566141,56,Center,3907566139,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043701,253,12,1,24,28,ba5e91hjacvma2sjvixn00pjo,1,0.6,52.2,2022-11-10T19:27:07.876Z,2022-11-11T08:32:42Z,3907566153,56,Back,3908019395,388,,3907566159,212,15.4,3907566161,213,1.4,3907566157,141,74.6,3908019397,21,,3907566155,140,2.8,,,,20o2dr1mdk18xhxmkujzgak89,G. Mamardashvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043705,254,12,1,24,31,ba5e91hjacvma2sjvixn00pjo,1,6.3,72.9,2022-11-10T19:27:10.026Z,2022-11-11T08:33:09Z,3907566169,140,5.0,3908020093,178,,3907566167,56,Back,3907566175,213,2.5,3907566171,141,74.5,3907566173,212,1.7,,,,,,,1bnn3tokzwvl4vvw34yxsq9gq,Nico González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043699,214,61,1,24,31,ah8dala7suqqkj04n2l8xz4zd,1,97,26.4,2022-11-10T19:27:10.170Z,2022-11-11T08:33:05Z,3908019697,178,,3907566151,56,Center,,,,,,,,,,,,,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043703,215,5,1,24,32,ah8dala7suqqkj04n2l8xz4zd,0,101.2,19.8,2022-11-10T19:27:11.541Z,2022-11-11T08:33:12Z,3907566187,233,255,3907566163,56,Right,3907566165,346,,,,,,,,,,,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484043707,255,5,1,24,32,ba5e91hjacvma2sjvixn00pjo,1,-1.2,80.2,2022-11-10T19:27:11.541Z,2022-11-11T08:33:11Z,3907566177,56,Back,3907566179,346,,3907566181,233,215,,,,,,,,,,,,,,,,1bnn3tokzwvl4vvw34yxsq9gq,Nico González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
