id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2503435525,303,1,1,38,0,82q9159y2u7mkfn3z6hy75r4o,1,22.8,52.8,2023-02-03T20:38:55.254Z,2023-02-04T12:03:27Z,4009731157,212,76.0,4009731145,56,Left,4009731141,155,,4009731149,140,89.9,4009731153,141,94.8,4009731163,1,,4009731161,213,0.4,4010615421,178,,el98wqtf7w1ap9ei2bxqwtx3p,J. Ledesma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503435585,304,3,1,38,8,82q9159y2u7mkfn3z6hy75r4o,1,90.5,88.5,2023-02-03T20:39:02.966Z,2023-02-04T12:03:33Z,4010374747,465,,4009731461,233,337,4010615689,178,,4009731459,286,,4009731457,56,Left,,,,,,,,,,92b22xcwri3rokbvu09htjhwq,B. Ocampo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503435559,337,45,1,38,8,3czravw89omgc9o4s0w3l1bg5,0,9.5,11.5,2023-02-03T20:39:02.966Z,2023-02-04T12:03:34Z,4009731357,56,Back,4009731359,285,,4009731475,233,304,,,,,,,,,,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503435595,305,1,1,38,12,82q9159y2u7mkfn3z6hy75r4o,1,87.5,92.4,2023-02-03T20:39:06.533Z,2023-02-04T12:03:38Z,4010615903,178,,4009731553,213,3.1,4009731549,212,10.5,4009731541,56,Left,4009731545,141,92.4,4009731543,140,77.5,,,,,,,92b22xcwri3rokbvu09htjhwq,B. Ocampo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503435623,306,1,1,38,13,82q9159y2u7mkfn3z6hy75r4o,0,78,91.7,2023-02-03T20:39:08.070Z,2023-02-04T12:03:40Z,4009731721,212,34.9,4009731723,213,5.2,4009731725,1,,4009731717,140,93.1,4009731715,56,Center,4009731713,155,,4009731711,2,,4009731719,141,45.9,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,4010374783,224,,4010374785,72,4009731819,233,4010616041,178,,,,,338,,,,,,,,,,,,,,,,,,,,,,,
2503435635,338,11,1,38,15,3czravw89omgc9o4s0w3l1bg5,1,8.4,55.7,2023-02-03T20:39:10.431Z,2023-02-04T12:03:47Z,4010616383,388,,4009731833,233,306,4009731779,56,Back,4009731781,88,,4010374793,378,,,,,,,,,,,4vlurpsi44g09g159t61u83bp,Unai Simón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503435743,340,1,1,38,18,3czravw89omgc9o4s0w3l1bg5,1,14,55.5,2023-02-03T20:39:13.276Z,2023-02-04T12:03:51Z,4009732257,213,0.9,4009732245,123,,4010616611,178,,4009732249,56,Back,4009732253,141,87.9,4009732255,212,28.6,4009732251,140,31.4,,,,4vlurpsi44g09g159t61u83bp,Unai Simón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503435671,339,43,1,38,19,3czravw89omgc9o4s0w3l1bg5,1,0,0,2023-02-03T20:39:14.313Z,2023-02-03T20:47:44Z,4009766959,144,52,,,,,,,,,,,,,,,,,,,,,,4vlurpsi44g09g159t61u83bp,Unai Simón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503435777,341,1,1,38,22,3czravw89omgc9o4s0w3l1bg5,1,31.5,87.9,2023-02-03T20:39:17.414Z,2023-02-04T12:04:00Z,4009732437,213,5.3,4009732429,56,Back,4010617001,178,,4009732433,141,74.8,4009732435,212,10.4,4009732431,140,36.6,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503435839,342,1,1,38,26,3czravw89omgc9o4s0w3l1bg5,1,36.8,74.8,2023-02-03T20:39:20.850Z,2023-02-04T12:04:06Z,4009732729,213,2.9,4009732721,56,Back,4009732725,141,80.4,4009732723,140,23.6,4009732727,212,14.4,4010617277,178,,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503435853,343,1,1,38,32,3czravw89omgc9o4s0w3l1bg5,1,27.2,73.3,2023-02-03T20:39:26.845Z,2023-02-04T12:04:11Z,4009732807,140,30.2,4010617413,178,,4009732805,56,Back,4009732809,141,58.5,4009732813,213,5.0,4009732811,212,10.5,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503435935,344,1,1,38,34,3czravw89omgc9o4s0w3l1bg5,1,30.2,55.5,2023-02-03T20:39:28.717Z,2023-02-04T12:04:35Z,4009733233,213,4.4,4009733225,56,Back,4009733231,212,17.2,4009733229,141,31.5,4010618977,178,,4009733227,140,25.1,,,,,,,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503435959,345,1,1,38,37,3czravw89omgc9o4s0w3l1bg5,1,32.9,30.7,2023-02-03T20:39:32.378Z,2023-02-04T12:04:43Z,4010619573,178,,4009733337,213,0.6,4009733329,56,Center,4009733333,141,52.9,4009733335,212,26.8,4009733331,140,54.0,,,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503435977,346,1,1,38,39,3czravw89omgc9o4s0w3l1bg5,1,54,52.9,2023-02-03T20:39:34.219Z,2023-02-04T12:04:47Z,4009733417,213,3.3,4009733409,56,Back,4009733413,141,50.3,4009733415,212,8.7,4009733411,140,45.9,4010619845,178,,,,,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503436017,347,1,1,38,40,3czravw89omgc9o4s0w3l1bg5,1,45.9,50.3,2023-02-03T20:39:35.083Z,2023-02-04T12:04:51Z,4009733651,213,6.0,4009733647,141,39.9,4010620027,178,,4009733645,140,65.6,4009733643,56,Center,4009733649,212,21.9,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503436093,348,1,1,38,44,3czravw89omgc9o4s0w3l1bg5,1,72.7,35.4,2023-02-03T20:39:38.927Z,2023-02-04T12:04:53Z,4009733975,140,91.1,4009733973,56,Right,4010620235,178,,4009733979,141,16.8,4009733985,213,5.7,4009733983,212,23.1,,,,,,,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503436139,349,1,1,38,48,3czravw89omgc9o4s0w3l1bg5,1,94.4,23.7,2023-02-03T20:39:43.142Z,2023-02-04T12:05:05Z,4009734203,213,2.0,4009734201,212,15.7,4009734197,140,87.9,4009735699,154,,4010620419,178,,4009734195,56,Center,4009735697,210,13,4009734199,141,44.5,66jotyvbhtz5cjvhbby6luelm,Nico Williams,4009804287,195,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2503436145,350,13,1,38,49,3czravw89omgc9o4s0w3l1bg5,1,87.2,42.7,2023-02-03T20:39:43.956Z,2023-02-04T12:05:05Z,4009735753,231,47.3,4009735751,230,98.0,4009735745,153,,4009735733,154,,4009734227,22,,4009735731,29,,4009735729,73,,4009735747,146,86.8,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,4009735739,102,99.7,4009735203,20,4010620879,178,4009735749,147,4009734231,56,,,,81.8,Center,4009734229,17,4009735743,328,,4009735741,103,6.9,4009735735,55,349,4009804839,391,,,,,,,,
2503436197,351,1,1,38,52,3czravw89omgc9o4s0w3l1bg5,1,85.1,83.8,2023-02-03T20:39:47.251Z,2023-02-04T12:05:11Z,4009734481,56,Center,4009734485,141,70.9,4009734483,140,75.4,4009734489,213,3.9,4010621279,389,,4009734487,212,13.4,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503436213,352,1,1,38,55,3czravw89omgc9o4s0w3l1bg5,0,75.8,71.5,2023-02-03T20:39:49.751Z,2023-02-04T12:05:15Z,4009734547,212,28.8,4010621523,178,,4009734543,140,100.0,4009734545,141,84.1,4009734541,56,Left,4009734549,213,0.3,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503436225,307,5,1,38,57,82q9159y2u7mkfn3z6hy75r4o,1,-1.2,17.9,2023-02-03T20:39:52.423Z,2023-02-04T12:05:19Z,4009734623,233,353,4009734605,346,,4009734603,56,Back,,,,,,,,,,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503436219,353,5,1,38,57,3czravw89omgc9o4s0w3l1bg5,0,101.2,82.1,2023-02-03T20:39:52.423Z,2023-02-04T12:05:20Z,4009734573,346,,4009734637,233,307,4009734571,56,Left,,,,,,,,,,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503436645,308,1,1,39,25,82q9159y2u7mkfn3z6hy75r4o,1,3.6,47.4,2023-02-03T20:40:20.338Z,2023-02-04T12:05:25Z,4009741975,189,,4009737117,1,,4009744527,74,,4009741733,124,,4009737109,140,71.1,4009744525,155,,4009737107,56,Center,4009737111,141,48.5,el98wqtf7w1ap9ei2bxqwtx3p,J. Ledesma,4009737113,212,70.9,4009737115,213,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2503436653,309,1,1,39,31,82q9159y2u7mkfn3z6hy75r4o,1,72,56.3,2023-02-03T20:40:26.343Z,2023-02-04T12:05:29Z,4009737171,213,5.3,4009737167,141,50.1,4009737163,56,Center,4009737165,140,74.6,4009737169,212,5.0,4010622315,178,,,,,,,,aziqdd6dqjjgr6ifmzve0cz4l,Roger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503436665,310,1,1,39,33,82q9159y2u7mkfn3z6hy75r4o,0,74.6,50.1,2023-02-03T20:40:28.086Z,2023-02-04T12:05:35Z,4010622653,178,,4009737237,56,Center,4009737239,140,83.4,4009737241,141,57.2,4009737245,213,0.5,4009737243,212,10.4,,,,,,,92b22xcwri3rokbvu09htjhwq,B. Ocampo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503436659,354,8,1,39,33,3czravw89omgc9o4s0w3l1bg5,1,11.9,36.7,2023-02-03T20:40:28.469Z,2023-02-04T12:05:41Z,4010374943,385,,4009737215,56,Back,4010622991,178,,,,,,,,,,,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503436751,311,1,1,39,36,82q9159y2u7mkfn3z6hy75r4o,1,80.4,75.4,2023-02-03T20:40:31.024Z,2023-02-04T12:05:47Z,4009737677,213,0.7,4009737669,56,Left,4009737671,140,89.9,4010623351,178,,4009737675,212,13.1,4009737673,141,88.0,,,,,,,7s0xu9z5egw0sjf8qibdwa6s5,Álex Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503436791,312,1,1,39,40,82q9159y2u7mkfn3z6hy75r4o,1,89.4,90,2023-02-03T20:40:35.351Z,2023-02-04T12:05:52Z,4010623637,178,,4009737839,213,3.5,4009737835,141,84.3,4009737833,140,78.7,4009737837,212,11.9,4009737831,56,Left,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503436849,313,1,1,39,44,82q9159y2u7mkfn3z6hy75r4o,1,77.2,83.1,2023-02-03T20:40:38.738Z,2023-02-04T12:05:55Z,4009738187,212,36.9,4009738181,56,Center,4009738183,140,67.5,4009738185,141,31.0,4010623815,178,,4009738191,1,,4009738189,213,4.4,,,,7s0xu9z5egw0sjf8qibdwa6s5,Álex Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503436873,314,1,1,39,48,82q9159y2u7mkfn3z6hy75r4o,0,68,31.2,2023-02-03T20:40:43.038Z,2023-02-04T12:05:59Z,4009738349,155,,4010624029,178,,4009738357,212,28.2,4009738359,213,0.7,4009738351,56,Center,4009738355,141,58.5,4009738353,140,88.2,,,,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503439069,395,61,1,39,50,3czravw89omgc9o4s0w3l1bg5,1,14.4,40.6,2023-02-03T20:40:44.614Z,2023-02-04T12:06:20Z,4010625411,388,,4010625407,15,,4009750551,56,Back,,,,,,,,,,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503436877,355,12,1,39,50,3czravw89omgc9o4s0w3l1bg5,1,11.2,38.2,2023-02-03T20:40:44.711Z,2023-02-04T12:06:03Z,4009738381,56,Back,4009738385,141,41.0,4009738383,140,14.4,4010624339,178,,4009738389,213,0.5,4009738405,15,,4009738387,212,3.9,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503436903,315,50,1,39,51,82q9159y2u7mkfn3z6hy75r4o,1,91,53.1,2023-02-03T20:40:46.220Z,2023-02-04T12:06:27Z,4009738645,233,356,4009738491,56,Center,4009738493,286,,,,,,,,,,,,,,,,,aziqdd6dqjjgr6ifmzve0cz4l,Roger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503436923,356,7,1,39,51,3czravw89omgc9o4s0w3l1bg5,1,9,46.9,2023-02-03T20:40:46.265Z,2023-02-04T12:06:30Z,4010626175,178,,4009738593,56,Back,4009738595,285,,4009738637,233,315,4009809345,14,,4010374997,385,,,,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503436929,357,49,1,39,53,3czravw89omgc9o4s0w3l1bg5,1,12.7,8.4,2023-02-03T20:40:48.316Z,2023-02-04T12:06:35Z,,,,,,,,,,,,,,,,,,,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503436951,358,3,1,39,55,3czravw89omgc9o4s0w3l1bg5,0,15.3,4.3,2023-02-03T20:40:49.799Z,2023-02-04T12:06:41Z,4010375013,465,,4010626801,178,,4009738711,56,Back,4009738911,233,316,4009738713,285,,,,,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503436967,316,7,1,39,56,82q9159y2u7mkfn3z6hy75r4o,0,84.7,95.7,2023-02-03T20:40:50.578Z,2023-02-04T12:06:49Z,4010627265,178,,4009738783,286,,4009738845,233,358,4010375033,383,,4009738779,56,Left,,,,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503436957,359,61,1,39,56,3czravw89omgc9o4s0w3l1bg5,1,13.5,6.7,2023-02-03T20:40:50.749Z,2023-02-04T12:06:58Z,4009738743,56,Back,4010627785,21,,4010627787,178,,,,,,,,,,,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503436987,317,49,1,39,58,82q9159y2u7mkfn3z6hy75r4o,1,77.1,95.6,2023-02-03T20:40:53.161Z,2023-02-04T12:07:02Z,,,,,,,,,,,,,,,,,,,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503437013,318,1,1,40,0,82q9159y2u7mkfn3z6hy75r4o,1,77.1,95.6,2023-02-03T20:40:54.952Z,2023-02-04T12:07:05Z,4009739077,141,84.0,4009739081,213,3.9,4009739073,56,Left,4009739075,140,69.2,4010628219,178,,4009739079,212,11.4,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503437071,319,1,1,40,2,82q9159y2u7mkfn3z6hy75r4o,1,66.8,73.9,2023-02-03T20:40:57.308Z,2023-02-04T12:07:09Z,4009739471,56,Center,4010628421,178,,4009739475,141,50.4,4009739473,140,54.8,4009739479,213,4.0,4009739477,212,20.3,,,,,,,9wozklkj2p3a83j51p27a59ed,Fali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503437091,320,1,1,40,6,82q9159y2u7mkfn3z6hy75r4o,0,54.1,46.5,2023-02-03T20:41:00.921Z,2023-02-04T12:07:12Z,4009739581,212,25.4,4009739583,213,5.4,4010628613,178,,4009739577,140,68.9,4009739579,141,16.9,4009739573,155,,4009739575,56,Right,,,,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503437129,360,49,1,40,7,3czravw89omgc9o4s0w3l1bg5,1,33.1,96.8,2023-02-03T20:41:02.304Z,2023-02-04T13:17:40Z,,,,,,,,,,,,,,,,,,,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503437157,361,1,1,40,10,3czravw89omgc9o4s0w3l1bg5,1,33.1,96.8,2023-02-03T20:41:05.077Z,2023-02-04T12:07:27Z,4010629637,178,,4009739929,140,54.1,4009739927,56,Left,4009739931,141,91.0,4009739935,213,6.1,4009739933,212,22.4,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503437179,362,1,1,40,13,3czravw89omgc9o4s0w3l1bg5,1,44.6,92.5,2023-02-03T20:41:07.719Z,2023-02-04T12:07:32Z,4009740069,141,78.0,4009740065,56,Back,4009740071,212,10.4,4010629917,178,,4009740067,140,41.5,4009740073,213,4.4,,,,,,,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503437243,363,1,1,40,16,3czravw89omgc9o4s0w3l1bg5,1,50.6,70.2,2023-02-03T20:41:10.646Z,2023-02-04T12:07:46Z,4009740417,141,36.5,4010630287,178,,4009740413,56,Center,4009740415,140,70.8,4009740421,213,5.5,4009740419,212,31.2,4009741061,210,15,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2503437249,364,15,1,40,21,3czravw89omgc9o4s0w3l1bg5,1,89.4,35.8,2023-02-03T20:41:15.967Z,2023-02-04T12:07:46Z,4009741079,23,,4009740445,63,,4009741107,147,47.1,4009741091,103,3.2,4009741093,215,,4009740619,20,,4009741135,233,321,4009741103,146,98.0,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,4009741081,80,,4009741083,29,4009741085,55,4009740447,56,4009741089,102,,,363,Center,46.3,4010630983,178,,,,,,,,,,,,,,,,,,,
2503437297,321,10,1,40,22,82q9159y2u7mkfn3z6hy75r4o,1,3.5,53.3,2023-02-03T20:41:16.677Z,2023-02-04T12:07:48Z,4009740793,233,364,4009740729,173,,4009740735,56,Back,4009740733,182,,4009740731,180,,4010375197,376,,,,,,,,el98wqtf7w1ap9ei2bxqwtx3p,J. Ledesma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503437309,322,52,1,40,24,82q9159y2u7mkfn3z6hy75r4o,1,3.5,53.3,2023-02-03T20:41:18.603Z,2023-02-04T12:07:52Z,4010375205,376,,4010631303,178,,,,,,,,,,,,,,,,,,,,el98wqtf7w1ap9ei2bxqwtx3p,J. Ledesma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503437549,323,80,1,40,43,82q9159y2u7mkfn3z6hy75r4o,0,15.1,48.2,2023-02-03T20:41:37.964Z,2023-02-04T12:07:55Z,4010631467,178,,,,,,,,,,,,,,,,,,,,,,,el98wqtf7w1ap9ei2bxqwtx3p,J. Ledesma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503437617,324,1,1,40,45,82q9159y2u7mkfn3z6hy75r4o,1,16,48.6,2023-02-03T20:41:39.967Z,2023-02-04T12:07:58Z,4009742465,213,1.2,4009742463,212,19.0,4010631649,178,,4009742461,141,74.4,4009742459,140,22.9,4009742457,56,Back,,,,,,,el98wqtf7w1ap9ei2bxqwtx3p,J. Ledesma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503437647,325,1,1,40,50,82q9159y2u7mkfn3z6hy75r4o,1,28.1,78.2,2023-02-03T20:41:45.362Z,2023-02-04T12:08:01Z,4009742597,140,34.8,4009742605,213,6.1,4009742601,212,7.2,4009742595,56,Back,4010631771,178,,4009742599,141,76.2,,,,,,,4ktnru3pqurww9h9af7n2959l,M. Mbaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503437683,326,1,1,40,53,82q9159y2u7mkfn3z6hy75r4o,1,36.5,80.6,2023-02-03T20:41:47.569Z,2023-02-04T12:08:03Z,4009742765,140,33.9,4009742763,56,Back,4010631891,178,,4009742775,213,1.8,4009742767,141,96.9,4009742771,212,11.4,,,,,,,bmmahw4ww36w4tokk3xhvvvmd,G. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503437691,327,1,1,40,55,82q9159y2u7mkfn3z6hy75r4o,0,34.6,97.3,2023-02-03T20:41:49.731Z,2023-02-04T12:08:06Z,4009742821,212,7.3,4009742819,141,96.8,4009742823,213,6.2,4009742815,56,Back,4009742811,155,,4010632047,178,,4009742817,140,41.5,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503437721,365,61,1,40,55,3czravw89omgc9o4s0w3l1bg5,1,59.2,3.6,2023-02-03T20:41:49.958Z,2023-02-04T12:08:16Z,4010632653,178,,4009742967,56,Right,,,,,,,,,,,,,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503437735,366,49,1,40,56,3czravw89omgc9o4s0w3l1bg5,1,63.7,15.5,2023-02-03T20:41:51.382Z,2023-02-04T12:08:23Z,,,,,,,,,,,,,,,,,,,,,,,,,aow6cahecmexgd5qxt3esmaxh,Raúl García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503437781,367,1,1,40,56,3czravw89omgc9o4s0w3l1bg5,1,63.7,15.5,2023-02-03T20:41:51.458Z,2023-02-04T12:08:27Z,4009743281,213,1.9,4010633331,178,,4009743277,141,28.5,4009743279,212,9.2,4009743275,140,61.2,4009743273,56,Center,,,,,,,aow6cahecmexgd5qxt3esmaxh,Raúl García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503437821,368,1,1,41,1,3czravw89omgc9o4s0w3l1bg5,0,69.4,37.6,2023-02-03T20:41:55.616Z,2023-02-04T12:08:35Z,4009743491,213,0.9,4009743489,212,14.3,4009743483,56,Center,4009743485,140,77.9,4009743487,141,54.0,4010633867,178,,,,,,,,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503437827,328,49,1,41,2,82q9159y2u7mkfn3z6hy75r4o,1,19.1,47.4,2023-02-03T20:41:56.625Z,2023-02-04T12:08:40Z,,,,,,,,,,,,,,,,,,,,,,,,,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503437843,329,1,1,41,3,82q9159y2u7mkfn3z6hy75r4o,1,19.1,47.4,2023-02-03T20:41:57.724Z,2023-02-04T12:08:44Z,4010634355,178,,4009743617,212,17.5,4009743619,213,0.9,4009743611,56,Back,4009743615,141,68.3,4009743613,140,28.9,,,,,,,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503437871,330,1,1,41,5,82q9159y2u7mkfn3z6hy75r4o,1,30.2,71.3,2023-02-03T20:42:00.265Z,2023-02-04T12:08:54Z,4009743777,141,78.9,4009743781,213,0.6,4009743773,56,Back,4009743775,140,36.9,4009743779,212,8.7,4010635287,178,,,,,,,,bmmahw4ww36w4tokk3xhvvvmd,G. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503437891,331,1,1,41,9,82q9159y2u7mkfn3z6hy75r4o,1,34.1,75.7,2023-02-03T20:42:03.543Z,2023-02-04T12:08:58Z,4010635481,178,,4009743877,140,25.4,4009743881,212,10.1,4009743883,213,2.7,4009743875,56,Back,4009743879,141,81.9,,,,,,,92b22xcwri3rokbvu09htjhwq,B. Ocampo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503437913,332,1,1,41,10,82q9159y2u7mkfn3z6hy75r4o,1,25.4,81.9,2023-02-03T20:42:05.234Z,2023-02-04T12:09:02Z,4009743989,140,54.2,4009743991,141,46.4,4009744263,155,,4009743995,213,5.6,4009743993,212,38.7,4009743997,1,,4009743987,56,Center,4010635797,178,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503437915,333,44,1,41,12,82q9159y2u7mkfn3z6hy75r4o,1,53.3,46.1,2023-02-03T20:42:07.316Z,2023-02-04T13:18:33Z,4009744001,56,Center,4009744003,286,,4009744197,233,369,,,,,,,,,,,,,,,,aziqdd6dqjjgr6ifmzve0cz4l,Roger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503437933,369,44,1,41,12,3czravw89omgc9o4s0w3l1bg5,0,46.7,53.9,2023-02-03T20:42:07.317Z,2023-02-04T12:09:06Z,4009744083,56,Back,4009744085,285,,4009744217,233,333,,,,,,,,,,,,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
