id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,keyPass,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2498940439,136,1,1,12,9,6f27yvbqcngegwsg2ozxxdj4,1,39.2,74.2,2023-01-20T20:13:24.848Z,2023-01-21T05:59:14Z,3986676483,178,,3986188965,212,23.3,3986188967,213,4.7,3986188963,141,40.0,3986188959,56,Back,3986188961,140,39.2,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498940449,137,1,1,12,12,6f27yvbqcngegwsg2ozxxdj4,1,37.7,38.6,2023-01-20T20:13:27.186Z,2023-01-21T05:59:17Z,3986676497,178,,3986189015,213,5.3,3986189007,56,Back,3986189009,140,47.5,3986189013,212,19.1,3986189011,141,15.0,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498940495,138,1,1,12,14,6f27yvbqcngegwsg2ozxxdj4,0,47.5,15,2023-01-20T20:13:29.755Z,2023-01-21T05:59:19Z,3986189245,212,56.4,3986189237,155,,3986189239,56,Right,3986189243,141,20.1,3986189241,140,100.0,3986189249,1,,3986676529,178,,3986189247,213,0.1,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498940505,111,5,1,12,18,50x1m4u58lffhq6v6ga1hbxmy,1,-1,76.9,2023-01-20T20:13:33.582Z,2023-01-21T05:59:22Z,3986189311,233,139,3986189285,56,Back,3986189289,346,,,,,,,,,,,,,,,,,6ekdnbnk56xlxforb5owt3dn9,P. Rajković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498940499,139,5,1,12,18,6f27yvbqcngegwsg2ozxxdj4,0,101,23.1,2023-01-20T20:13:33.582Z,2023-01-21T05:59:22Z,3986189265,346,,3986189263,56,Center,3986189325,233,111,,,,,,,,,,,,,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498940775,112,1,1,12,37,50x1m4u58lffhq6v6ga1hbxmy,1,4.1,50.9,2023-01-20T20:13:52.905Z,2023-01-21T05:59:25Z,3986190713,140,13.9,3986190711,56,Back,3986190723,237,,3986190719,213,0.2,3986190717,212,10.5,3986190709,124,,3986190715,141,53.7,3986190725,189,,6ekdnbnk56xlxforb5owt3dn9,P. Rajković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498940883,113,1,1,12,46,50x1m4u58lffhq6v6ga1hbxmy,1,26.8,57.5,2023-01-20T20:14:01.275Z,2023-01-21T05:59:27Z,3986191241,141,24.1,3986191243,212,22.7,3986191245,213,4.7,3986676599,178,,3986191239,140,26.4,3986191237,56,Back,,,,,,,9dewnn65ylruq567thg7ebqhh,Raíllo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498940923,114,1,1,12,51,50x1m4u58lffhq6v6ga1hbxmy,1,38.5,16.5,2023-01-20T20:14:06.200Z,2023-01-21T05:59:30Z,3986191427,212,30.2,3986676605,178,,3986191429,213,0.7,3986191421,56,Center,3986191423,140,60.8,3986191425,141,44.5,,,,,,,9t88fceutc2x108ga0qkzkafp,M. Valjent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499039483,1054,67,1,12,52,50x1m4u58lffhq6v6ga1hbxmy,1,62.2,43.5,2023-01-20T20:14:07.382Z,2023-01-21T06:36:41Z,3986700959,233,1374,,,,,,,,,,,,,,,,,,,,,,3j66drshfcoje5wb7gjybi9qt,A. Ndiaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499039481,1374,67,1,12,52,6f27yvbqcngegwsg2ozxxdj4,0,37.8,56.5,2023-01-20T20:14:07.383Z,2023-01-21T06:35:23Z,3986700963,233,1054,,,,,,,,,,,,,,,,,,,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498940933,115,61,1,12,52,50x1m4u58lffhq6v6ga1hbxmy,0,60.5,40.8,2023-01-20T20:14:07.392Z,2023-01-21T06:36:42Z,3986676617,178,,3986191467,56,Center,,,,,,,,,,,,,,,,,,,3j66drshfcoje5wb7gjybi9qt,A. Ndiaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498940939,140,49,1,12,53,6f27yvbqcngegwsg2ozxxdj4,1,46.7,52.2,2023-01-20T20:14:08.986Z,2023-01-21T05:59:37Z,,,,,,,,,,,,,,,,,,,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498940993,141,1,1,12,54,6f27yvbqcngegwsg2ozxxdj4,1,47.5,52.2,2023-01-20T20:14:09.075Z,2023-01-21T05:59:42Z,3986191785,140,57.1,3986191783,56,Center,3986191787,141,53.6,3986191789,212,10.1,3986191791,213,0.1,3986676663,178,,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498941065,142,1,1,12,56,6f27yvbqcngegwsg2ozxxdj4,1,55.2,43.7,2023-01-20T20:14:11.637Z,2023-01-21T05:59:47Z,3986192115,56,Right,3986192119,141,4.1,3986192117,140,54.3,3986192121,212,26.9,3986676697,178,,3986192123,213,4.7,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498941083,143,1,1,13,0,6f27yvbqcngegwsg2ozxxdj4,1,47.9,1.9,2023-01-20T20:14:15.748Z,2023-01-21T05:59:56Z,3986192197,213,2.8,3986192193,141,8.7,3986676749,178,,3986192191,140,36.3,3986192189,56,Back,3986192195,212,13.0,,,,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498941113,144,1,1,13,2,6f27yvbqcngegwsg2ozxxdj4,1,36,4.1,2023-01-20T20:14:17.860Z,2023-01-21T06:00:00Z,3986192343,212,31.1,3986192341,141,36.7,3986676771,178,,3986192345,213,2.3,3986192337,56,Back,3986192339,140,15.2,,,,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498941143,145,1,1,13,5,6f27yvbqcngegwsg2ozxxdj4,1,16,38.9,2023-01-20T20:14:20.257Z,2023-01-21T06:00:04Z,3986192509,212,22.8,3986192507,141,71.8,3986676787,178,,3986192511,213,1.4,3986192503,56,Back,3986192505,140,20.3,,,,,,,c1b9p5bk8hfyw0bi6thva0lw5,A. Marchesín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498941175,146,1,1,13,7,6f27yvbqcngegwsg2ozxxdj4,1,20.3,71.8,2023-01-20T20:14:22.981Z,2023-01-21T06:00:08Z,3986676815,178,,3986192639,141,92.7,3986192637,140,26.8,3986192635,56,Back,3986192641,212,15.8,3986192643,213,1.1,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498941199,147,1,1,13,9,6f27yvbqcngegwsg2ozxxdj4,0,26.4,94.2,2023-01-20T20:14:24.837Z,2023-01-21T06:00:12Z,3986192765,140,41.7,3986192771,213,0.3,3986192763,56,Back,3986676861,178,,3986192769,212,16.9,3986192767,141,100.0,,,,,,,5ez2huoeh2g3ijpgr7m15lg5,F. Cervi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498941369,116,5,1,13,11,50x1m4u58lffhq6v6ga1hbxmy,1,60.3,-2,2023-01-20T20:14:26.929Z,2023-01-21T06:00:17Z,3986193645,347,,3986193643,56,Right,3986193671,233,148,,,,,,,,,,,,,,,,9ej7t1srxjcxe5p627eumn6d,Jaume Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498941205,148,5,1,13,11,6f27yvbqcngegwsg2ozxxdj4,0,39.7,102,2023-01-20T20:14:26.929Z,2023-01-21T06:00:17Z,3986192803,347,,3986192801,56,Back,3986193679,233,116,,,,,,,,,,,,,,,,5ez2huoeh2g3ijpgr7m15lg5,F. Cervi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498941389,117,1,1,13,24,50x1m4u58lffhq6v6ga1hbxmy,0,67.4,0,2023-01-20T20:14:40.054Z,2023-01-21T06:00:22Z,3986193791,213,1.2,3986193777,107,,3986193789,212,21.2,3986193787,141,27.3,3986193781,56,Center,3986193785,140,75.4,,,,,,,22dchchxwrsty67ultrs61qz9,Pablo Maffeo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498941397,149,49,1,13,27,6f27yvbqcngegwsg2ozxxdj4,1,27.5,69.1,2023-01-20T20:14:42.727Z,2023-01-21T06:00:28Z,,,,,,,,,,,,,,,,,,,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498941437,150,1,1,13,27,6f27yvbqcngegwsg2ozxxdj4,0,26.1,68.8,2023-01-20T20:14:42.755Z,2023-01-21T06:00:34Z,3986194021,141,79.4,3986194023,212,35.8,3986194027,1,,3986194019,140,59.5,3986194017,56,Left,3986194015,157,,3986194025,213,0.2,3986677079,178,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498941447,118,1,1,13,31,50x1m4u58lffhq6v6ga1hbxmy,1,39.7,18.2,2023-01-20T20:14:46.217Z,2023-01-21T06:00:38Z,3986194081,3,,3986677143,388,,3986194083,56,Back,3986194093,213,1.9,3986194087,140,32.8,3986194089,141,53.6,3986194091,212,25.1,,,,9t88fceutc2x108ga0qkzkafp,M. Valjent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498941453,119,49,1,13,34,50x1m4u58lffhq6v6ga1hbxmy,1,32.8,56.1,2023-01-20T20:14:49.114Z,2023-01-21T06:00:43Z,,,,,,,,,,,,,,,,,,,,,,,,,dtuwn06lnvxugaj637i553r2t,M. Nastasić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498941491,120,1,1,13,34,50x1m4u58lffhq6v6ga1hbxmy,1,32.5,60,2023-01-20T20:14:49.199Z,2023-01-21T06:00:49Z,3986194275,56,Back,3986677257,178,,3986194283,213,3.4,3986194281,212,27.5,3986194277,140,7.3,3986194279,141,49.0,,,,,,,dtuwn06lnvxugaj637i553r2t,M. Nastasić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498941551,121,1,1,13,37,50x1m4u58lffhq6v6ga1hbxmy,1,4.6,51.3,2023-01-20T20:14:53.015Z,2023-01-21T06:00:53Z,3986194615,56,Back,3986194623,213,1.2,3986194621,212,23.2,3986194617,140,13.1,3986677315,178,,3986194619,141,82.8,,,,,,,6ekdnbnk56xlxforb5owt3dn9,P. Rajković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498941587,122,1,1,13,43,50x1m4u58lffhq6v6ga1hbxmy,1,25.9,93.8,2023-01-20T20:14:58.954Z,2023-01-21T06:00:56Z,3986194793,141,82.7,3986194787,155,,3986194789,56,Left,3986194791,140,59.8,3986194799,1,,3986194797,213,6.1,3986677347,178,,3986194795,212,36.4,dtuwn06lnvxugaj637i553r2t,M. Nastasić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498941589,123,4,1,13,46,50x1m4u58lffhq6v6ga1hbxmy,1,59.6,79.2,2023-01-20T20:15:01.322Z,2023-01-21T06:01:01Z,3986194805,286,,3986195179,152,,3986195215,233,151,3986195177,294,,3986194803,56,Left,3986195175,13,,,,,,,,3pwr7lqvo4o08c4nvzqpuue39,V. Muriqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498941601,151,4,1,13,46,6f27yvbqcngegwsg2ozxxdj4,0,40.4,20.8,2023-01-20T20:15:01.323Z,2023-01-21T06:01:01Z,3986195087,13,,3986195089,294,,3986195091,152,,3986195235,233,123,3986194863,56,Back,3986194865,285,,3986677431,388,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498941595,124,43,1,13,46,50x1m4u58lffhq6v6ga1hbxmy,1,0,0,2023-01-20T20:15:01.770Z,2023-01-20T20:15:04Z,3986194837,212,2.2,3986194829,168,0,3986194827,3,0,3986194839,213,6.2,3986194831,56,Left,3986194903,144,1,3986194835,141,82.3,3986194833,140,61.9,3pwr7lqvo4o08c4nvzqpuue39,V. Muriqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498941949,125,1,1,14,22,50x1m4u58lffhq6v6ga1hbxmy,0,59.7,81.4,2023-01-20T20:15:37.130Z,2023-01-21T06:01:04Z,3986196739,141,52.8,3986196737,140,81.1,3986457245,223,,3986196727,2,,3986196729,5,,3986196733,152,,3986196731,155,,3986457247,20,,7ubtan6a51o79w469zawrqqqd,Ruíz de Galarreta,3986196735,56,Center,3986196741,212,3986196743,213,5.6,3986677467,178,29.7,,,,,,,,,,,,,,,,,,,,,,,
2498941979,152,12,1,14,23,6f27yvbqcngegwsg2ozxxdj4,1,18,49.4,2023-01-20T20:15:38.431Z,2023-01-21T06:37:35Z,3986196899,140,19.4,3986196897,56,Back,3986196907,212,23.0,3986702547,388,,3986196909,213,4.8,3986196903,141,15.6,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498942003,153,1,1,14,25,6f27yvbqcngegwsg2ozxxdj4,0,19,15.3,2023-01-20T20:15:40.998Z,2023-01-21T06:01:47Z,3986197049,212,17.8,3986197051,213,5.6,3986677799,388,,3986197041,140,31.9,3986197037,56,Back,3986197045,141,0.0,3986197033,3,,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498942147,126,5,1,14,28,50x1m4u58lffhq6v6ga1hbxmy,1,65.9,101.7,2023-01-20T20:15:43.771Z,2023-01-21T06:01:56Z,3986197801,233,154,3986197783,347,,3986197781,56,Left,,,,,,,,,,,,,,,,7ubtan6a51o79w469zawrqqqd,Ruíz de Galarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498942007,154,5,1,14,28,6f27yvbqcngegwsg2ozxxdj4,0,34.1,-1.7,2023-01-20T20:15:43.771Z,2023-01-21T06:01:56Z,3986197809,233,126,3986197059,347,,3986197057,56,Back,,,,,,,,,,,,,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498942155,127,1,1,14,38,50x1m4u58lffhq6v6ga1hbxmy,1,69.8,100,2023-01-20T20:15:53.704Z,2023-01-21T06:02:01Z,3986197815,56,Left,3986197823,213,5.1,3986197821,212,15.5,3986197813,107,,3986197817,140,74.9,3986197819,141,79.8,,,,,,,9ej7t1srxjcxe5p627eumn6d,Jaume Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498942179,128,1,1,14,39,50x1m4u58lffhq6v6ga1hbxmy,1,73.9,82.8,2023-01-20T20:15:55.009Z,2023-01-21T06:02:04Z,3986197945,140,72.1,3986197947,141,96.2,3986197949,212,9.3,3986677945,178,,3986197943,56,Left,3986197951,213,1.8,,,,,,,3pwr7lqvo4o08c4nvzqpuue39,V. Muriqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498942247,129,1,1,14,43,50x1m4u58lffhq6v6ga1hbxmy,1,76.2,95.8,2023-01-20T20:15:58.201Z,2023-01-21T06:02:15Z,3986198341,213,5.1,3986198335,140,87.0,3986677981,178,,3986198331,155,,3986198333,56,Center,3986457401,72,,3986198329,2,,3986198733,154,,9ej7t1srxjcxe5p627eumn6d,Jaume Costa,3986457399,224,,3986198731,210,3986198337,141,55.5,3986198339,212,15,29.7,,,,,,1,,,,,,,,,,,,,,,,
2498942255,130,15,1,14,44,50x1m4u58lffhq6v6ga1hbxmy,1,87.3,55.3,2023-01-20T20:15:59.608Z,2023-01-21T06:02:16Z,3986198757,55,129,3986198399,22,,3986198761,102,51.9,3986457427,76,,3986198403,56,Center,3986198465,328,,3986198753,29,,3986198755,154,,9e7b5cm66oxf26fmp33yuppsl,Dani Rodríguez,3986198763,103,12.0,3986199773,233,3986678073,178,,3986198765,146,155,99.4,3986198401,17,3986198767,147,52.3,,3986198457,15,,,,,,,,,,,,,,
2498942231,155,10,1,14,45,6f27yvbqcngegwsg2ozxxdj4,1,1.5,48.5,2023-01-20T20:16:00.686Z,2023-01-21T06:02:19Z,3986199777,233,130,3986457491,178,,3986199757,177,,3986457493,377,,3986198271,56,Back,3986198269,182,,,,,,,,c1b9p5bk8hfyw0bi6thva0lw5,A. Marchesín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498942241,156,52,1,14,45,6f27yvbqcngegwsg2ozxxdj4,1,2.9,49.3,2023-01-20T20:16:00.806Z,2023-01-21T06:02:21Z,3986678133,178,,3986457505,377,,,,,,,,,,,,,,,,,,,,c1b9p5bk8hfyw0bi6thva0lw5,A. Marchesín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498942329,157,1,1,14,47,6f27yvbqcngegwsg2ozxxdj4,1,10,48.7,2023-01-20T20:16:02.936Z,2023-01-21T06:02:23Z,3986198845,141,61.6,3986198839,199,,3986198851,1,,3986198843,140,51.4,3986198841,56,Center,3986198849,213,0.2,3986198847,212,44.3,,,,c1b9p5bk8hfyw0bi6thva0lw5,A. Marchesín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499039881,1407,67,1,14,51,6f27yvbqcngegwsg2ozxxdj4,1,59.2,45,2023-01-20T20:16:06.232Z,2023-01-21T06:39:37Z,3986702971,233,1088,,,,,,,,,,,,,,,,,,,,,,2ge9oa66xgsefhhpvuboua76x,J. Strand Larsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499039877,1088,67,1,14,51,50x1m4u58lffhq6v6ga1hbxmy,0,40.8,55,2023-01-20T20:16:06.233Z,2023-01-21T06:38:28Z,3986702979,233,1407,,,,,,,,,,,,,,,,,,,,,,9dewnn65ylruq567thg7ebqhh,Raíllo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498942335,158,61,1,14,51,6f27yvbqcngegwsg2ozxxdj4,1,51.5,62.3,2023-01-20T20:16:06.271Z,2023-01-21T06:39:37Z,3986198883,56,Center,3986678293,178,,3986678291,21,,,,,,,,,,,,,,,,,2ge9oa66xgsefhhpvuboua76x,J. Strand Larsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498942455,159,4,1,14,54,6f27yvbqcngegwsg2ozxxdj4,1,60.8,44.6,2023-01-20T20:16:09.843Z,2023-01-21T06:02:41Z,3986199577,233,131,3986199543,56,Center,3986199541,295,,3986199547,286,,3986199545,152,,3986199539,13,,,,,,,,1lym8zscp7l8icay2cya7cauh,L. de la Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498942423,131,4,1,14,54,50x1m4u58lffhq6v6ga1hbxmy,0,39.2,55.4,2023-01-20T20:16:09.844Z,2023-01-21T06:02:40Z,3986199389,56,Back,3986199391,152,,3986199393,285,,3986678355,178,,3986199387,295,,3986199385,13,,3986199615,233,159,,,,baax58gbtxlbuj3duulpms4q1,I. Baba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498942705,160,1,1,15,15,6f27yvbqcngegwsg2ozxxdj4,1,60.1,39.2,2023-01-20T20:16:31.017Z,2023-01-21T05:22:26Z,3986200817,213,5.7,3986200809,56,Center,3986200807,152,,3986200811,140,66.2,3986200813,141,32.4,3986654953,178,,3986215065,189,,3986200805,5,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,3986200815,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498946967,240,1,1,15,18,6f27yvbqcngegwsg2ozxxdj4,1,67.2,27.2,2023-01-20T20:16:33.191Z,2023-01-21T05:22:24Z,3986654925,178,,3986223257,140,71.8,3986223263,213,5.1,3986223259,141,7.3,3986223261,212,14.4,3986457843,189,,3986223255,56,Right,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498942725,161,1,1,15,21,6f27yvbqcngegwsg2ozxxdj4,1,74.7,4.7,2023-01-20T20:16:36.163Z,2023-01-21T05:22:21Z,3986200911,141,33.3,3986200913,212,19.5,3986200909,140,75.8,3986200907,56,Center,3986200915,213,1.5,3986654879,178,,,,,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498942733,162,1,1,15,23,6f27yvbqcngegwsg2ozxxdj4,0,75.6,33.4,2023-01-20T20:16:38.598Z,2023-01-21T05:22:45Z,3986200939,212,15.3,3986200937,141,55.7,3986200933,56,Center,3986655175,178,,3986200935,140,73.9,3986200941,213,1.7,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498942743,132,8,1,15,23,50x1m4u58lffhq6v6ga1hbxmy,1,25.5,46.6,2023-01-20T20:16:39.053Z,2023-01-21T05:22:50Z,3986655235,178,,3986201011,56,Back,3986458005,383,,,,,,,,,,,,,,,,,9e7b5cm66oxf26fmp33yuppsl,Dani Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498942749,133,49,1,15,25,50x1m4u58lffhq6v6ga1hbxmy,1,31.5,51.5,2023-01-20T20:16:40.879Z,2023-01-21T05:22:59Z,,,,,,,,,,,,,,,,,,,,,,,,,9e7b5cm66oxf26fmp33yuppsl,Dani Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499033959,937,83,1,15,28,6f27yvbqcngegwsg2ozxxdj4,1,53.6,74.4,2023-01-20T20:16:43.975Z,2023-01-21T05:54:05Z,3986674837,399,80906,,,,,,,,,,,,,,,,,,,,,,5ez2huoeh2g3ijpgr7m15lg5,F. Cervi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498942797,134,1,1,15,28,50x1m4u58lffhq6v6ga1hbxmy,1,47.3,24.4,2023-01-20T20:16:43.984Z,2023-01-21T05:23:05Z,3986201313,141,15.7,3986201311,140,64.2,3986201309,56,Right,3986201317,213,6.0,3986201315,212,18.7,3986655447,178,,,,,,,,9e7b5cm66oxf26fmp33yuppsl,Dani Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498942807,135,3,1,15,31,50x1m4u58lffhq6v6ga1hbxmy,0,66.2,19.8,2023-01-20T20:16:46.572Z,2023-01-21T05:23:12Z,3986655523,178,,3986458339,465,,3986201359,286,,3986201483,233,163,3986201357,56,Right,,,,,,,,,,22dchchxwrsty67ultrs61qz9,Pablo Maffeo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498942817,163,7,1,15,31,6f27yvbqcngegwsg2ozxxdj4,1,33.8,80.2,2023-01-20T20:16:46.619Z,2023-01-21T05:23:15Z,3986655571,178,,3986201419,285,,3986201411,56,Back,3986201451,233,135,3986458353,384,,,,,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498942825,164,49,1,15,32,6f27yvbqcngegwsg2ozxxdj4,1,31.3,76.1,2023-01-20T20:16:47.759Z,2023-01-21T05:23:20Z,,,,,,,,,,,,,,,,,,,,,,,,,5ez2huoeh2g3ijpgr7m15lg5,F. Cervi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498942873,165,1,1,15,35,6f27yvbqcngegwsg2ozxxdj4,1,14.1,91.1,2023-01-20T20:16:50.237Z,2023-01-21T05:23:26Z,3986201705,213,0.1,3986201701,141,93.1,3986201703,212,12.5,3986655663,178,,3986201697,56,Back,3986201699,140,25.9,,,,,,,5ez2huoeh2g3ijpgr7m15lg5,F. Cervi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498942889,166,1,1,15,36,6f27yvbqcngegwsg2ozxxdj4,1,22.8,93.6,2023-01-20T20:16:51.479Z,2023-01-21T05:23:30Z,3986201797,212,7.4,3986201799,213,4.4,3986655747,178,,3986201791,56,Back,3986201793,140,20.4,3986201795,141,83.3,,,,,,,1lym8zscp7l8icay2cya7cauh,L. de la Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498942907,167,1,1,15,38,6f27yvbqcngegwsg2ozxxdj4,0,22.2,84.9,2023-01-20T20:16:53.117Z,2023-01-21T05:23:35Z,3986655815,178,,3986201875,56,Back,3986201879,141,69.7,3986201887,213,5.5,3986201877,140,32.9,3986201881,212,15.3,,,,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498942919,136,61,1,15,39,50x1m4u58lffhq6v6ga1hbxmy,0,68.9,33.2,2023-01-20T20:16:54.226Z,2023-01-21T05:23:41Z,3986201935,56,Center,3986655879,178,,,,,,,,,,,,,,,,,,,,7ubtan6a51o79w469zawrqqqd,Ruíz de Galarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498943039,168,1,1,15,45,6f27yvbqcngegwsg2ozxxdj4,1,46.5,29.1,2023-01-20T20:17:00.448Z,2023-01-21T05:23:44Z,3986655943,178,,3986202545,141,4.7,3986202547,212,21.2,3986202549,213,5.4,3986202541,56,Right,3986202543,140,59.1,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498943081,169,1,1,15,50,6f27yvbqcngegwsg2ozxxdj4,1,64.8,20.4,2023-01-20T20:17:05.446Z,2023-01-21T05:23:50Z,3986655967,178,,3986202815,212,9.5,3986202817,213,1.8,3986202809,56,Center,3986202813,141,33.8,3986202811,140,62.4,,,,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
