id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/value,qualifier/14/value,keyPass,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/19/value,qualifier/20/value
2458041719,482,1,2,53,10,c8llrezkm3b3op4afrou6b487,1,90.3,6.2,2022-09-10T15:27:49.204Z,2022-09-11T04:40:49Z,3769786443,212,28.0,3771865269,20,,3769786437,56,Center,3769786435,155,,3772277487,178,,3769786445,213,1.6,3769787451,154,,3769786433,2,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,3769786441,141,3769786439,140,88.3,3771865265,224,,3769787449,210,,,,,,,,,,,,,,,,,,47.3,13,,,1,,,,,,,,,,
2458041741,484,13,2,53,12,c8llrezkm3b3op4afrou6b487,1,88.9,47.6,2022-09-10T15:27:50.448Z,2022-09-11T04:40:50Z,3769786551,56,Center,3769787047,55,482,3769787045,154,,3769787059,231,48.9,3769787053,103,77.8,3769786549,17,,3769787041,81,,3769786811,20,,92pz9nafg5h4qeqpiw3011ihh,M. Braithwaite,,3769786547,22,3769787051,102,40.7,3769787043,29,,3772277745,178,3769787055,328,3769787057,230,98.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458041725,483,43,2,53,12,c8llrezkm3b3op4afrou6b487,1,0,0,2022-09-10T15:27:50.851Z,2022-09-10T15:28:06Z,3769786457,56,Center,3769787289,144,61,,,,,,,,,,,,,,,,,,,d67qj0sakwrfzbscleo4dbget,Joselu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458041727,409,5,2,53,13,10eyb18v5puw4ez03ocaug09m,1,-1.1,57.5,2022-09-10T15:27:51.393Z,2022-09-11T04:40:54Z,3769786649,233,485,3769786469,56,Back,3769786471,346,,,,,,,,,,,,,,,,,asweknp9d99safr6p9va75h3p,Alex Telles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458041749,485,5,2,53,13,c8llrezkm3b3op4afrou6b487,0,101.1,42.5,2022-09-10T15:27:51.393Z,2022-09-11T04:40:54Z,3769786587,346,,3769786679,233,409,3769786585,56,Center,,,,,,,,,,,,,,,,92pz9nafg5h4qeqpiw3011ihh,M. Braithwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458041947,410,1,2,53,36,10eyb18v5puw4ez03ocaug09m,0,4.8,40.2,2022-09-10T15:28:14.473Z,2022-09-11T04:40:55Z,3769787729,213,5.7,3769787719,155,,3769787721,56,Back,3769787731,1,,3769787727,212,39.4,3769787717,124,,3769787733,74,,3769787723,140,37.0,c9cp6fxbxyc2a3kfotkompxx,Y. Bounou,,3769787725,141,,,,,,,,,,,,,,,,,,,,,,,,,,10.4,,,,,,,,,,,,,,
2458041957,486,1,2,53,37,c8llrezkm3b3op4afrou6b487,1,61,88.1,2022-09-10T15:28:16.242Z,2022-09-11T04:40:59Z,3769787795,140,54.9,3769787807,213,3.8,3769787803,212,7.8,3769787791,56,Left,3772277935,388,,3769787787,3,,3769787799,141,81.5,,,,92pz9nafg5h4qeqpiw3011ihh,M. Braithwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458041959,487,49,2,53,38,c8llrezkm3b3op4afrou6b487,1,54.9,81.5,2022-09-10T15:28:16.855Z,2022-09-11T04:41:03Z,,,,,,,,,,,,,,,,,,,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458041963,488,1,2,53,38,c8llrezkm3b3op4afrou6b487,1,54.9,81.5,2022-09-10T15:28:16.956Z,2022-09-11T04:41:09Z,3769787829,141,93.3,3769787831,212,9.4,3769787827,140,59.5,3772278121,178,,3769787825,56,Left,3769787833,213,1.0,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458042007,489,1,2,53,39,c8llrezkm3b3op4afrou6b487,1,59.8,93.3,2022-09-10T15:28:18.322Z,2022-09-11T04:41:13Z,3769788071,213,3.2,3769788069,212,13.4,3769788067,141,92.9,3772278247,178,,3769788065,140,47.0,3769788063,56,Back,,,,,,,92pz9nafg5h4qeqpiw3011ihh,M. Braithwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458042051,490,1,2,53,43,c8llrezkm3b3op4afrou6b487,1,55.2,84.8,2022-09-10T15:28:21.698Z,2022-09-11T04:41:17Z,3772278343,178,,3769788277,56,Left,3769788281,141,93.8,3769788285,213,0.3,3769788283,212,24.2,3769788279,140,77.5,,,,,,,3nchjse4ej0qhilo395td7u1h,Brian Oliván,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458415269,874,3,2,53,46,c8llrezkm3b3op4afrou6b487,0,78.9,95.4,2022-09-10T15:28:25.077Z,2022-09-11T04:41:25Z,3772278477,178,,3771870547,56,Left,3771870551,465,,3771870549,286,,3771870553,467,6vvwhgic29fekmmj2cg62ytp1,,,,,,,,,,8qvqdjw1d58mw7420lpmk7bah,Edu Expósito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458042053,491,1,2,53,48,c8llrezkm3b3op4afrou6b487,0,90.3,98.3,2022-09-10T15:28:27.150Z,2022-09-11T04:41:34Z,3769788361,236,,3772278681,178,,3769788291,155,,3769788297,141,95.0,3769788289,2,,3769788295,140,90.3,3769788367,286,,3771869641,72,,8qvqdjw1d58mw7420lpmk7bah,Edu Expósito,,3769788301,212,3771869639,224,,3769788307,213,4.7,3769788363,233,3769788293,56,,,,,,,,,,,,,,,,2.2,411,Left,,,,,,,,,,,,
2458042059,411,12,2,53,48,10eyb18v5puw4ez03ocaug09m,1,10.7,10,2022-09-10T15:28:27.241Z,2022-09-11T04:41:41Z,3769788335,185,,3769788337,56,Back,3769788369,233,491,3772278855,178,,,,,,,,,,,,,,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458042073,412,49,2,53,49,10eyb18v5puw4ez03ocaug09m,1,11,9.7,2022-09-10T15:28:28.074Z,2022-09-11T04:41:43Z,,,,,,,,,,,,,,,,,,,,,,,,,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458042069,492,43,2,53,51,c8llrezkm3b3op4afrou6b487,1,0,0,2022-09-10T15:28:29.642Z,2022-09-10T15:29:12Z,3769790473,144,61,3769788389,56,Left,,,,,,,,,,,,,,,,,,,8qvqdjw1d58mw7420lpmk7bah,Edu Expósito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458042133,413,1,2,53,52,10eyb18v5puw4ez03ocaug09m,0,19.8,5,2022-09-10T15:28:30.854Z,2022-09-11T04:41:46Z,3772279013,178,,3769788717,141,20.6,3769788715,140,48.0,3769788713,56,Back,3769788719,212,31.5,3769788721,213,0.3,3769788711,155,,,,,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458042131,493,44,2,53,54,c8llrezkm3b3op4afrou6b487,1,52,75.8,2022-09-10T15:28:32.818Z,2022-09-11T07:44:48Z,3769788785,233,414,3769788709,286,,3769788707,56,Center,,,,,,,,,,,,,,,,6810qbng9pfg1bztczv11grmd,L. Cabrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458042135,414,44,2,53,54,10eyb18v5puw4ez03ocaug09m,0,48,24.2,2022-09-10T15:28:32.819Z,2022-09-11T04:41:51Z,3769788727,56,Back,3769788729,285,,3769788819,233,493,,,,,,,,,,,,,,,,4bbqmasyopxoymo4umcxd4e09,Y. En-Nesyri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458042165,494,1,2,53,54,c8llrezkm3b3op4afrou6b487,1,52,72.3,2022-09-10T15:28:32.923Z,2022-09-11T07:44:48Z,3769788889,213,0.8,3769788881,56,Left,3769788887,212,19.5,3769788885,141,93.0,3769788879,3,,3772279261,388,,3769788883,140,64.9,,,,6810qbng9pfg1bztczv11grmd,L. Cabrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458042169,495,49,2,53,56,c8llrezkm3b3op4afrou6b487,1,65.6,93.8,2022-09-10T15:28:34.406Z,2022-09-11T04:41:58Z,,,,,,,,,,,,,,,,,,,,,,,,,3nchjse4ej0qhilo395td7u1h,Brian Oliván,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458042197,496,1,2,53,57,c8llrezkm3b3op4afrou6b487,1,65.6,93.8,2022-09-10T15:28:35.818Z,2022-09-11T04:42:01Z,3769789051,56,Left,3769789053,140,72.5,3769789055,141,90.5,3772279405,178,,3769789059,213,6.0,3769789057,212,7.6,,,,,,,3nchjse4ej0qhilo395td7u1h,Brian Oliván,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458042231,497,1,2,53,59,c8llrezkm3b3op4afrou6b487,1,72.8,91.2,2022-09-10T15:28:37.468Z,2022-09-11T04:42:06Z,3769789237,141,98.0,3769789235,140,75.9,3769789233,56,Left,3772279523,178,,3769789241,213,1.0,3769789239,212,5.7,,,,,,,8qvqdjw1d58mw7420lpmk7bah,Edu Expósito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458042239,498,1,2,54,2,c8llrezkm3b3op4afrou6b487,0,74.4,97.7,2022-09-10T15:28:41.083Z,2022-09-11T04:42:18Z,3769789293,213,4.0,3769789289,212,3.7,3769789283,56,Left,3769789285,140,72.1,3772279805,178,,3769789287,141,93.5,,,,,,,92pz9nafg5h4qeqpiw3011ihh,M. Braithwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458042269,415,8,2,54,2,10eyb18v5puw4ez03ocaug09m,1,31.9,16.1,2022-09-10T15:28:41.351Z,2022-09-11T04:42:25Z,3772280003,178,,3771874115,384,,3769789433,56,Back,,,,,,,,,,,,,,,,4bbqmasyopxoymo4umcxd4e09,Y. En-Nesyri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458042275,416,49,2,54,4,10eyb18v5puw4ez03ocaug09m,1,33.9,25.6,2022-09-10T15:28:42.464Z,2022-09-11T04:42:32Z,,,,,,,,,,,,,,,,,,,,,,,,,65osnocfqxv6mmpb69hm446ad,Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458073395,735,1,2,54,5,10eyb18v5puw4ez03ocaug09m,1,37.2,33,2022-09-10T15:28:43.444Z,2022-09-11T04:42:39Z,3769962865,140,36.4,3769962863,56,Back,3769962867,141,45.4,3772280351,178,,3769962869,212,8.5,3769962871,213,1.7,,,,,,,65osnocfqxv6mmpb69hm446ad,Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458042307,417,1,2,54,6,10eyb18v5puw4ez03ocaug09m,0,33.5,37.9,2022-09-10T15:28:45.267Z,2022-09-11T04:42:44Z,3769789599,56,Center,3769789601,140,76.7,3772280515,178,,3769789609,1,,3769789759,4,,3769789605,212,45.8,3769789603,141,28.2,3769789607,213,6.1,8n4f10q0l2wjhhfdkpp8kfzdh,Óliver Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458042321,499,59,2,54,10,c8llrezkm3b3op4afrou6b487,1,0,0,2022-09-10T15:28:48.477Z,2022-09-11T04:42:47Z,3769789663,56,Back,,,,,,,,,,,,,,,,,,,,,,agd2nhvdhp18dg1weape5olpl,Álvaro Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458042325,500,12,2,54,10,c8llrezkm3b3op4afrou6b487,1,20.6,71.9,2022-09-10T15:28:48.771Z,2022-09-11T04:42:51Z,3772280701,178,,3769789717,213,0.4,3769789713,141,96.5,3769789709,56,Left,3769789715,212,42.2,3769789711,140,57.5,,,,,,,agd2nhvdhp18dg1weape5olpl,Álvaro Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458416459,741,61,2,54,13,10eyb18v5puw4ez03ocaug09m,1,41.8,7.8,2022-09-10T15:28:52.221Z,2022-09-11T04:42:59Z,3771876581,56,Back,3772280929,21,,3771876689,189,,3772280931,178,,,,,,,,,,,,,,6jq376l673aizjxxhhos2j52i,José Ángel Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458042367,501,49,2,54,17,c8llrezkm3b3op4afrou6b487,1,43.6,88,2022-09-10T15:28:55.382Z,2022-09-11T04:43:52Z,,,,,,,,,,,,,,,,,,,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458042371,418,45,2,54,19,10eyb18v5puw4ez03ocaug09m,0,52.8,3.2,2022-09-10T15:28:58.097Z,2022-09-11T04:43:18Z,3769789995,233,502,3769789925,56,Right,3769789927,285,,,,,,,,,,,,,,,,,45s1v9805id09m5zkcylueod1,Isco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458042379,502,3,2,54,19,c8llrezkm3b3op4afrou6b487,1,47.2,96.8,2022-09-10T15:28:58.097Z,2022-09-11T04:43:18Z,3769789961,286,,3769789959,56,Back,3772281395,178,,3771877393,465,,3769789989,233,418,,,,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458042381,419,43,2,54,20,10eyb18v5puw4ez03ocaug09m,1,0,0,2022-09-10T15:28:58.957Z,2022-09-11T01:23:56Z,3769789969,56,Back,3769789971,285,0,3771878275,144,45,,,,,,,,,,,,,,,,45s1v9805id09m5zkcylueod1,Isco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458042403,503,43,2,54,20,c8llrezkm3b3op4afrou6b487,1,0,0,2022-09-10T15:28:58.957Z,2022-09-11T01:23:54Z,3769790111,286,0,3771878121,144,3,3769790109,56,Left,3769790167,233,419,,,,,,,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458417023,875,3,2,54,20,c8llrezkm3b3op4afrou6b487,0,66.1,93.4,2022-09-10T15:28:59.047Z,2022-09-11T04:43:59Z,3771879423,465,,3771879425,467,8ycvfctf7c3yljnbtltsogkph,3771879419,56,Left,3771879421,286,,3772282377,178,,,,,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458042409,504,4,2,54,21,c8llrezkm3b3op4afrou6b487,1,66,97.6,2022-09-10T15:29:00.252Z,2022-09-11T04:44:02Z,3769790147,286,,3769790135,13,,3769790145,152,,3769790139,294,,3769790237,233,420,3769790141,56,Left,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458042425,420,4,2,54,21,10eyb18v5puw4ez03ocaug09m,0,34,2.4,2022-09-10T15:29:00.253Z,2022-09-11T04:44:02Z,3769790219,152,,3769790221,285,,3769790217,56,Back,3769790245,233,504,3769790215,294,,3772282471,178,,3769790213,13,,,,,8ycvfctf7c3yljnbtltsogkph,Joan Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458042557,421,17,2,54,36,10eyb18v5puw4ez03ocaug09m,1,0,0,2022-09-10T15:29:14.627Z,2022-09-11T04:44:06Z,3769791109,184,,3769791113,283,,3769791107,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458042669,505,1,2,55,0,c8llrezkm3b3op4afrou6b487,0,71.4,93.1,2022-09-10T15:29:39.310Z,2022-09-11T04:44:12Z,3769791927,141,0.0,3769791917,5,,3769792239,196,,3769791933,1,,3769791923,56,Right,3772282817,178,,3769791925,140,88.4,3769791929,212,66.5,7xmaybxu4zd5k338bi3drkxcl,Darder,,3769791919,155,3769791931,213,5.0,3769791921,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458042851,422,5,2,55,6,10eyb18v5puw4ez03ocaug09m,1,13,101.4,2022-09-10T15:29:44.880Z,2022-09-11T04:44:19Z,3769792887,56,Back,3769792909,233,506,3769792889,347,,,,,,,,,,,,,,,,,8ycvfctf7c3yljnbtltsogkph,Joan Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458042673,506,5,2,55,6,c8llrezkm3b3op4afrou6b487,0,87,-1.4,2022-09-10T15:29:44.880Z,2022-09-11T04:44:20Z,3769792929,233,422,3769791937,347,,3769791935,56,Right,,,,,,,,,,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458042863,423,1,2,55,30,10eyb18v5puw4ez03ocaug09m,0,17.9,100,2022-09-10T15:30:09.057Z,2022-09-11T04:44:21Z,3769792943,56,Back,3769792945,140,34.3,3769792941,107,,3769792955,213,6.0,3769792949,141,95.0,3769793355,189,,3769792953,212,17.8,,,,asweknp9d99safr6p9va75h3p,Alex Telles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458042871,507,49,2,55,31,c8llrezkm3b3op4afrou6b487,1,67.2,1.7,2022-09-10T15:30:10.208Z,2022-09-11T04:44:47Z,,,,,,,,,,,,,,,,,,,,,,,,,e5qp6dh1prc55llew51zpy1gp,Javi Puado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458042877,508,1,2,55,32,c8llrezkm3b3op4afrou6b487,1,67.2,1.7,2022-09-10T15:30:10.653Z,2022-09-11T04:44:55Z,3769793029,140,67.6,3769793031,141,7.6,3772283183,178,,3769793027,56,Right,3769793033,212,4.0,3769793035,213,1.5,,,,,,,e5qp6dh1prc55llew51zpy1gp,Javi Puado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458042885,509,1,2,55,32,c8llrezkm3b3op4afrou6b487,0,68,7.4,2022-09-10T15:30:11.166Z,2022-09-11T04:45:03Z,3769793061,56,Right,3769793069,213,6.1,3769793063,140,86.9,3772284061,178,,3769793065,141,1.1,3769793067,212,20.3,,,,,,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458042915,424,1,2,55,36,10eyb18v5puw4ez03ocaug09m,0,13.2,95.9,2022-09-10T15:30:14.543Z,2022-09-11T04:45:06Z,3772284125,178,,3769793177,213,6.2,3769793173,141,91.7,3769793175,212,22.3,3769793167,157,,3769793179,1,,3769793169,56,Back,3769793171,140,34.3,9nwkxgbl8t933pzu60ye4xxxw,Kike Salas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458502365,1291,67,2,55,38,c8llrezkm3b3op4afrou6b487,1,62.7,4.2,2022-09-10T15:30:16.388Z,2022-09-11T07:44:49Z,3772329293,233,976,,,,,,,,,,,,,,,,,,,,,,eyhvr45vc1n690dxobcthmndh,Sergi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458502361,976,67,2,55,38,10eyb18v5puw4ez03ocaug09m,0,37.3,95.8,2022-09-10T15:30:16.389Z,2022-09-11T05:18:44Z,3772329305,233,1291,,,,,,,,,,,,,,,,,,,,,,4bbqmasyopxoymo4umcxd4e09,Y. En-Nesyri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458042913,510,8,2,55,38,c8llrezkm3b3op4afrou6b487,1,65,1.1,2022-09-10T15:30:16.433Z,2022-09-11T07:44:49Z,3769793165,56,Right,3772284209,178,,3771891735,384,,,,,,,,,,,,,,,,,eyhvr45vc1n690dxobcthmndh,Sergi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458043267,427,43,2,55,38,10eyb18v5puw4ez03ocaug09m,1,0,0,2022-09-10T15:30:16.632Z,2022-09-11T01:28:19Z,3771892731,144,45,3769795181,56,Back,3769795183,285,0,,,,,,,,,,,,,,,,8n4f10q0l2wjhhfdkpp8kfzdh,Óliver Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458042921,511,43,2,55,38,c8llrezkm3b3op4afrou6b487,1,0,0,2022-09-10T15:30:16.632Z,2022-09-11T01:28:17Z,3769795891,233,427,3769793211,56,Right,3769793213,286,0,3771892653,144,3,,,,,,,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458042917,425,43,2,55,39,10eyb18v5puw4ez03ocaug09m,1,0,0,2022-09-10T15:30:17.456Z,2022-09-10T15:30:56Z,3769793191,56,Back,3769795545,144,61,,,,,,,,,,,,,,,,,,,4bbqmasyopxoymo4umcxd4e09,Y. En-Nesyri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458502503,979,83,2,55,39,10eyb18v5puw4ez03ocaug09m,1,35.7,94.8,2022-09-10T15:30:18.004Z,2022-09-11T05:19:12Z,3772329937,399,424001,,,,,,,,,,,,,,,,,,,,,,8n4f10q0l2wjhhfdkpp8kfzdh,Óliver Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458042931,512,1,2,55,40,c8llrezkm3b3op4afrou6b487,1,66.7,2.5,2022-09-10T15:30:19.142Z,2022-09-11T04:45:17Z,3769793261,141,14.6,3769793259,140,46.1,3769793265,213,2.8,3772284443,178,,3769793263,212,23.1,3769793257,56,Back,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458042967,513,1,2,55,42,c8llrezkm3b3op4afrou6b487,1,45.8,14.6,2022-09-10T15:30:21.054Z,2022-09-11T04:45:19Z,3769793473,1,,3769793467,141,47.6,3769793463,56,Back,3769793465,140,18.5,3769793469,212,36.4,3769793471,213,2.5,3772284521,178,,,,,eyhvr45vc1n690dxobcthmndh,Sergi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458042983,514,1,2,55,47,c8llrezkm3b3op4afrou6b487,1,20.3,45.5,2022-09-10T15:30:26.149Z,2022-09-11T04:45:25Z,3769793557,140,23.8,3772284675,178,,3769793559,141,13.1,3769793563,213,4.9,3769793555,56,Back,3769793561,212,22.3,,,,,,,agd2nhvdhp18dg1weape5olpl,Álvaro Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458043061,515,1,2,55,51,c8llrezkm3b3op4afrou6b487,1,22.1,13.6,2022-09-10T15:30:30.131Z,2022-09-11T04:45:35Z,3769794017,140,30.7,3769794025,213,0.7,3769794023,212,12.2,3769794013,56,Back,3772284883,178,,3769794021,141,25.6,,,,,,,eyhvr45vc1n690dxobcthmndh,Sergi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458043069,516,4,2,55,54,c8llrezkm3b3op4afrou6b487,1,31.9,29.4,2022-09-10T15:30:32.579Z,2022-09-11T04:45:39Z,3769794061,152,,3769794371,233,426,3769794059,56,Back,3769794063,265,,3769794065,285,,3769794057,13,,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458043109,426,4,2,55,54,10eyb18v5puw4ez03ocaug09m,0,68.1,70.6,2022-09-10T15:30:32.580Z,2022-09-11T04:45:39Z,3769794301,265,,3772284983,178,,3769794293,56,Center,3769794307,286,,3769794297,152,,3769794289,13,,3769794553,233,516,,,,65osnocfqxv6mmpb69hm446ad,Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458043101,517,1,2,55,58,c8llrezkm3b3op4afrou6b487,1,27.6,26.9,2022-09-10T15:30:36.828Z,2022-09-11T04:45:44Z,3769794241,5,,3769794253,213,0.7,3769794249,141,31.3,3772285081,178,,3769794245,56,Back,3769794243,152,,3769794247,140,30.8,3769794251,212,4.5,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458043129,518,1,2,55,59,c8llrezkm3b3op4afrou6b487,1,31,32.8,2022-09-10T15:30:38.253Z,2022-09-11T04:45:48Z,3769794413,140,26.2,3769794415,141,27.8,3769794417,212,6.1,3769794411,56,Back,3772285173,178,,3769794419,213,3.7,,,,,,,8qvqdjw1d58mw7420lpmk7bah,Edu Expósito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458043141,519,1,2,56,1,c8llrezkm3b3op4afrou6b487,1,26.6,27.2,2022-09-10T15:30:39.611Z,2022-09-11T04:45:52Z,3769794503,140,21.5,3772285223,178,,3769794505,141,22.7,3769794507,212,6.2,3769794501,56,Back,3769794509,213,3.7,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458043179,520,1,2,56,2,c8llrezkm3b3op4afrou6b487,1,21.4,24.4,2022-09-10T15:30:40.431Z,2022-09-11T04:45:56Z,3769794699,141,48.5,3769794701,212,22.1,3769794697,140,7.3,3772285317,178,,3769794695,56,Back,3769794703,213,2.3,,,,,,,eyhvr45vc1n690dxobcthmndh,Sergi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
