id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/16/value,qualifier/14/value,qualifier/18/value
2461420561,91,5,1,10,29,3czravw89omgc9o4s0w3l1bg5,1,36.8,101.4,2022-09-17T19:11:29.238Z,2022-09-18T04:33:09Z,3787799331,56,Back,3787799351,233,87,3787799333,347,,,,,,,,,,,,,,,,,4vlurpsi44g09g159t61u83bp,Unai Simón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461420713,92,1,1,10,41,3czravw89omgc9o4s0w3l1bg5,1,36.5,100,2022-09-17T19:11:40.676Z,2022-09-18T04:33:15Z,3787800177,141,87.9,3787800175,140,31.4,3787800173,56,Back,3787800179,212,10.4,3787800171,107,,3787800181,213,4.2,3787800185,189,,,,,v7isqpxiursyjhj5rmhyhjv9,Lekue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461420771,93,1,1,10,43,3czravw89omgc9o4s0w3l1bg5,1,32,81.4,2022-09-17T19:11:42.757Z,2022-09-18T04:33:19Z,3787800513,212,33.1,3787800509,140,5.8,3787800515,213,3.7,3787800517,1,,3787800511,141,54.4,3787800507,56,Back,3789157677,178,,,,,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461420811,94,1,1,10,50,3czravw89omgc9o4s0w3l1bg5,1,7.8,49.4,2022-09-17T19:11:49.693Z,2022-09-18T04:33:23Z,3787800723,213,0.2,3787800717,140,24.7,3787800713,56,Back,3789157733,178,,3787800721,212,18.2,3787800719,141,55.2,,,,,,,4vlurpsi44g09g159t61u83bp,Unai Simón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461420841,95,1,1,10,52,3czravw89omgc9o4s0w3l1bg5,1,25.6,53.9,2022-09-17T19:11:52.027Z,2022-09-18T04:33:27Z,3787800917,140,38.0,3787800923,213,0,3787800915,56,Back,3789157777,178,,3787800919,141,53.9,3787800921,212,13.0,,,,,,,1rjzsyc8yt25tyelzg820if2t,Dani García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461420863,96,1,1,10,54,3czravw89omgc9o4s0w3l1bg5,1,39.2,58.8,2022-09-17T19:11:53.888Z,2022-09-18T04:33:32Z,3787801033,212,7.7,3787801035,213,2.2,3787801029,140,34.6,3787801031,141,67.6,3787801027,56,Back,3789157829,178,,,,,,,,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461420881,97,1,1,10,55,3czravw89omgc9o4s0w3l1bg5,1,35.4,68.4,2022-09-17T19:11:54.840Z,2022-09-18T04:33:36Z,3789157885,178,,3787801113,56,Back,3787801117,141,92.0,3787801115,140,40.1,3787801119,212,16.8,3787801121,213,1.3,,,,,,,1rjzsyc8yt25tyelzg820if2t,Dani García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461420913,98,1,1,10,58,3czravw89omgc9o4s0w3l1bg5,1,46.4,92.7,2022-09-17T19:11:57.943Z,2022-09-18T04:33:39Z,3787801251,56,Left,3787801259,213,6.0,3787801257,212,24.1,3787801255,141,81.3,3787801253,140,68.1,3789157921,178,,,,,,,,v7isqpxiursyjhj5rmhyhjv9,Lekue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461420927,99,1,1,10,59,3czravw89omgc9o4s0w3l1bg5,1,64.4,82.2,2022-09-17T19:11:58.974Z,2022-09-18T04:33:47Z,3789157999,178,,3787801353,212,5.7,3787801349,140,64.7,3787801355,213,4.8,3787801351,141,73.8,3787801347,56,Center,,,,,,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461420967,100,1,1,11,0,3czravw89omgc9o4s0w3l1bg5,1,65.7,75.2,2022-09-17T19:12:00.180Z,2022-09-18T04:33:50Z,3789158043,178,,3787801579,212,14.2,3787801577,141,83.1,3787801575,140,78.2,3787801573,56,Left,3787801583,213,0.4,,,,,,,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461420981,101,1,1,11,4,3czravw89omgc9o4s0w3l1bg5,0,93.2,77.3,2022-09-17T19:12:03.851Z,2022-09-18T04:33:56Z,3788340575,72,,3789158099,178,,3788340573,224,,3787801641,141,50.1,3787801645,213,4.9,3787801643,212,19.0,3787801639,140,97.2,3787801637,56,Center,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,3787801633,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461421009,88,12,1,11,5,3budh3j9xivsid3ptm8ptpy4k,1,3.6,48.5,2022-09-17T19:12:04.646Z,2022-09-18T04:34:00Z,3787801839,56,Back,3787801843,141,54.8,3787801845,212,5.9,3787801847,213,0.8,3787801841,140,7.4,3789158127,178,,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461421019,102,44,1,11,7,3czravw89omgc9o4s0w3l1bg5,1,94,43.8,2022-09-17T19:12:06.595Z,2022-09-18T06:59:30Z,3787801979,233,89,3787801907,286,,3787801905,56,Center,,,,,,,,,,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461421015,89,44,1,11,7,3budh3j9xivsid3ptm8ptpy4k,0,6,56.2,2022-09-17T19:12:06.596Z,2022-09-18T04:34:04Z,3787801879,285,,3787801997,233,102,3787801877,56,Back,,,,,,,,,,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461421023,103,15,1,11,7,3czravw89omgc9o4s0w3l1bg5,1,93.1,44.5,2022-09-17T19:12:06.690Z,2022-09-18T06:59:30Z,3787802353,233,91,3787802315,147,47.8,3787802081,328,,3787801927,17,,3787802309,103,1.3,3787802305,78,,3787802311,458,,3787801925,22,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,3789158227,388,,,3787801929,56,3787802313,146,98.9,3787802077,15,3787802307,102,,,,,,,,,,,Center,,51.3,,,,,,,,,,,,,,
2461421059,91,10,1,11,8,3budh3j9xivsid3ptm8ptpy4k,1,1.9,50.6,2022-09-17T19:12:07.451Z,2022-09-18T04:34:12Z,3787802175,233,103,3787802113,177,,3787802117,182,,3788341297,180,,3788341299,376,,3787802119,56,Back,,,,,,,5dfvefxvwj8kixbajluw25mtx,S. Dimitrievski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461421057,90,52,1,11,8,3budh3j9xivsid3ptm8ptpy4k,1,1.9,50.6,2022-09-17T19:12:07.785Z,2022-09-18T04:34:21Z,3789158355,389,,3788341403,376,,,,,,,,,,,,,,,,,,,,5dfvefxvwj8kixbajluw25mtx,S. Dimitrievski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461421333,92,1,1,11,27,3budh3j9xivsid3ptm8ptpy4k,1,12.1,48.5,2022-09-17T19:12:27.037Z,2022-09-18T04:34:32Z,3787803739,123,,3789158545,178,,3787803743,140,25.4,3787803745,141,60.6,3787803747,212,16.2,3787803741,56,Back,3787804149,189,,3787803749,213,0.5,5dfvefxvwj8kixbajluw25mtx,S. Dimitrievski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461421343,93,1,1,11,33,3budh3j9xivsid3ptm8ptpy4k,1,27.9,60.2,2022-09-17T19:12:32.558Z,2022-09-18T04:34:37Z,3787803817,212,20.1,3787803815,141,30.7,3787803813,140,29.2,3787803811,56,Back,3787803819,213,4.8,3789158599,178,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461421365,94,1,1,11,37,3budh3j9xivsid3ptm8ptpy4k,0,31.8,27.2,2022-09-17T19:12:36.685Z,2022-09-18T04:34:40Z,3787803965,155,,3787803969,56,Center,3787803979,1,,3787803971,140,75.9,3787803977,213,0.0,3787803975,212,46.3,3789158621,178,,3787803973,141,28.4,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461421419,104,8,1,11,40,3czravw89omgc9o4s0w3l1bg5,1,27.6,69.5,2022-09-17T19:12:39.879Z,2022-09-18T04:34:48Z,3789158713,388,,3788342377,384,,3788342349,15,,3787804299,56,Back,,,,,,,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461421423,105,49,1,11,45,3czravw89omgc9o4s0w3l1bg5,1,12.6,91.7,2022-09-17T19:12:44.427Z,2022-09-18T04:34:56Z,,,,,,,,,,,,,,,,,,,,,,,,,v7isqpxiursyjhj5rmhyhjv9,Lekue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461421493,106,1,1,11,47,3czravw89omgc9o4s0w3l1bg5,1,10.4,95.1,2022-09-17T19:12:46.505Z,2022-09-18T04:35:03Z,3787804703,157,,3787804707,56,Back,3787804711,141,80.4,3787804717,1,,3787804709,140,35.2,3787804715,213,5.9,3787804713,212,27.9,3789158923,178,,v7isqpxiursyjhj5rmhyhjv9,Lekue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461421511,107,1,1,11,49,3czravw89omgc9o4s0w3l1bg5,1,35.2,80.3,2022-09-17T19:12:48.575Z,2022-09-18T04:35:06Z,3787804799,141,73.7,3787804803,213,3.6,3787804801,212,9.2,3787804795,56,Back,3787804797,140,27.5,3787807575,156,,3789158967,178,,,,,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461421543,108,1,1,11,50,3czravw89omgc9o4s0w3l1bg5,1,27.5,76.5,2022-09-17T19:12:49.554Z,2022-09-18T04:35:10Z,3787804969,141,57.1,3787804967,140,32.6,3787804965,56,Back,3789159005,178,,3787804973,213,5.1,3787804971,212,14.2,,,,,,,1rjzsyc8yt25tyelzg820if2t,Dani García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461421561,109,1,1,11,52,3czravw89omgc9o4s0w3l1bg5,1,34.9,50.7,2022-09-17T19:12:52.017Z,2022-09-18T04:35:14Z,3787805091,212,28.8,3789159059,178,,3787805089,141,48.4,3787805087,140,62.3,3787805095,213,6.2,3787805083,56,Center,,,,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461421571,95,45,1,11,54,3budh3j9xivsid3ptm8ptpy4k,0,35.8,50.8,2022-09-17T19:12:53.956Z,2022-09-18T04:35:21Z,3787805127,56,Back,3787805215,233,110,3787805129,285,,,,,,,,,,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461421581,110,3,1,11,54,3czravw89omgc9o4s0w3l1bg5,1,64.2,49.2,2022-09-17T19:12:53.956Z,2022-09-18T04:35:21Z,3787805195,233,95,3789159137,178,,3787805177,56,Center,3787805179,286,,3788343281,465,,,,,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461421613,111,1,1,11,56,3czravw89omgc9o4s0w3l1bg5,1,69.4,52.2,2022-09-17T19:12:56.006Z,2022-09-18T04:35:35Z,3787806759,154,,3787805399,212,17.2,3787805395,140,79.1,3787805397,141,31.8,3787806757,210,13,3787805401,213,5.3,3787805393,56,Center,3789159231,178,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461421615,112,13,1,11,58,3czravw89omgc9o4s0w3l1bg5,1,86.2,32.6,2022-09-17T19:12:58.180Z,2022-09-18T04:35:35Z,3787806793,102,60.3,3787806785,29,,3787806789,55,111,3787805415,56,Center,3787806787,154,,3788344001,121,,3787806797,230,96.4,3787805955,72,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,3787875489,22,,,3787806795,103,3787806783,73,,3787806799,231,3789159339,178,3787805413,63,,,,,,,,,15.3,45.8,,,,,,,,,,,,,,,
2461421649,96,5,1,11,59,3budh3j9xivsid3ptm8ptpy4k,1,-0.8,41.2,2022-09-17T19:12:59.247Z,2022-09-18T04:35:41Z,3787805599,56,Back,3787805641,233,113,3787805601,346,,,,,,,,,,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461421623,113,5,1,11,59,3czravw89omgc9o4s0w3l1bg5,0,100.8,58.8,2022-09-17T19:12:59.247Z,2022-09-18T04:35:42Z,3787805451,346,,3787805449,56,Center,3787805667,233,96,,,,,,,,,,,,,,,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461421999,97,1,1,12,25,3budh3j9xivsid3ptm8ptpy4k,0,2.8,48.2,2022-09-17T19:13:24.798Z,2022-09-18T04:35:56Z,3787807683,212,54.9,3787807685,213,6.3,3787807687,1,,3787807689,74,,3787807681,141,48.0,3787807679,140,55.1,3787807953,189,,3787807677,56,Center,5dfvefxvwj8kixbajluw25mtx,S. Dimitrievski,3787807675,155,,,3787807673,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461422631,122,1,1,12,30,3czravw89omgc9o4s0w3l1bg5,1,46,57.6,2022-09-17T19:13:29.578Z,2022-09-18T04:35:59Z,3787811469,56,Back,3787811473,140,44.6,3789159563,178,,3788345003,189,,3787811477,212,19.4,3787811475,141,86.1,3787811479,213,1.6,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461422669,123,49,1,12,31,3czravw89omgc9o4s0w3l1bg5,1,45.5,87,2022-09-17T19:13:30.599Z,2022-09-18T04:37:08Z,,,,,,,,,,,,,,,,,,,,,,,,,v7isqpxiursyjhj5rmhyhjv9,Lekue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461671703,889,43,1,12,31,3czravw89omgc9o4s0w3l1bg5,1,0,0,2022-09-17T19:13:30.728Z,2022-09-18T05:05:08Z,3789182653,144,82,3789182561,178,0,,,,,,,,,,,,,,,,,,,v7isqpxiursyjhj5rmhyhjv9,Lekue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461422009,114,61,1,12,31,3czravw89omgc9o4s0w3l1bg5,0,44.7,86.6,2022-09-17T19:13:30.738Z,2022-09-18T04:37:11Z,3787807723,56,Back,3789160359,178,,,,,,,,,,,,,,,,,,,,v7isqpxiursyjhj5rmhyhjv9,Lekue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461422045,98,5,1,12,33,3budh3j9xivsid3ptm8ptpy4k,1,53.6,-1.5,2022-09-17T19:13:32.751Z,2022-09-18T04:37:15Z,3787807985,233,115,3787807919,347,,3787807917,56,Right,,,,,,,,,,,,,,,,5dfvefxvwj8kixbajluw25mtx,S. Dimitrievski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461422025,115,5,1,12,33,3czravw89omgc9o4s0w3l1bg5,0,46.4,101.5,2022-09-17T19:13:32.751Z,2022-09-18T04:37:15Z,3787807825,347,,3787807823,56,Back,3787808041,233,98,,,,,,,,,,,,,,,,v7isqpxiursyjhj5rmhyhjv9,Lekue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461422249,99,1,1,12,50,3budh3j9xivsid3ptm8ptpy4k,1,55.3,0,2022-09-17T19:13:49.686Z,2022-09-18T04:37:20Z,3787809083,141,9.7,3787809087,213,1.2,3787809085,212,8.3,3787809081,140,58.0,3787809079,56,Right,3787809077,107,,,,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461422267,100,1,1,12,51,3budh3j9xivsid3ptm8ptpy4k,1,58,9.7,2022-09-17T19:13:51.072Z,2022-09-18T04:37:27Z,3789160561,178,,3787809149,140,53.2,3787809153,212,7.0,3787809155,213,3.9,3787809151,141,2.5,3787809147,56,Right,,,,,,,676ehh6cwla4o9igey7qr1uqd,Ó. Trejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461422289,101,1,1,12,54,3budh3j9xivsid3ptm8ptpy4k,1,43,1.9,2022-09-17T19:13:53.752Z,2022-09-18T04:37:31Z,3787809315,140,42.3,3787809317,141,22.9,3787809313,56,Back,3789160623,178,,3787809321,213,1.6,3787809319,212,14.3,,,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461422299,102,1,1,12,55,3budh3j9xivsid3ptm8ptpy4k,0,41.3,23.7,2022-09-17T19:13:54.918Z,2022-09-18T04:37:35Z,3787809369,56,Right,3789160673,178,,3787809371,140,55.4,3787809377,213,5.7,3787809375,212,17.6,3787809373,141,9.7,,,,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461422303,116,49,1,12,57,3czravw89omgc9o4s0w3l1bg5,1,44.7,89.1,2022-09-17T19:13:56.806Z,2022-09-18T04:37:46Z,,,,,,,,,,,,,,,,,,,,,,,,,v7isqpxiursyjhj5rmhyhjv9,Lekue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461422337,117,1,1,13,0,3czravw89omgc9o4s0w3l1bg5,0,60.1,93.5,2022-09-17T19:13:59.363Z,2022-09-18T04:37:49Z,3789160823,178,,3787809603,213,5.8,3787809599,212,2.6,3787809589,56,Left,3787809593,140,62.3,3787809597,141,91.8,,,,,,,v7isqpxiursyjhj5rmhyhjv9,Lekue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461422345,103,61,1,13,0,3budh3j9xivsid3ptm8ptpy4k,1,40,9.8,2022-09-17T19:13:59.436Z,2022-09-18T04:37:54Z,3789160873,178,,3787809675,56,Back,,,,,,,,,,,,,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461672055,900,43,1,13,0,3czravw89omgc9o4s0w3l1bg5,1,0,0,2022-09-17T19:14:00.075Z,2022-09-18T05:06:16Z,3789184055,144,82,3789184007,178,0,,,,,,,,,,,,,,,,,,,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461422351,118,61,1,13,0,3czravw89omgc9o4s0w3l1bg5,0,65,87,2022-09-17T19:14:00.113Z,2022-09-18T04:38:07Z,3787809695,56,Left,3789161029,178,,,,,,,,,,,,,,,,,,,,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461422367,104,1,1,13,1,3budh3j9xivsid3ptm8ptpy4k,0,32.8,18.2,2022-09-17T19:14:00.759Z,2022-09-18T04:38:10Z,3789161053,178,,3787809845,141,9.5,3787809847,212,7.3,3787809843,140,36.8,3787809849,213,5.3,3787809841,56,Back,,,,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461422379,119,1,1,13,1,3czravw89omgc9o4s0w3l1bg5,1,62.7,88.8,2022-09-17T19:14:01.316Z,2022-09-18T04:38:16Z,3789161133,178,,3787809911,140,66.4,3787809913,141,64.5,3787809915,212,17.0,3787809917,213,4.9,3787809909,56,Center,,,,,,,v7isqpxiursyjhj5rmhyhjv9,Lekue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461422423,120,1,1,13,7,3czravw89omgc9o4s0w3l1bg5,0,71.9,39.2,2022-09-17T19:14:06.900Z,2022-09-18T04:38:29Z,3789161251,178,,3787810201,212,9.3,3787810199,141,28.3,3787810195,56,Center,3787810197,140,77.2,3787810203,213,5.4,,,,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461422437,105,49,1,13,8,3budh3j9xivsid3ptm8ptpy4k,1,23.1,71.1,2022-09-17T19:14:07.942Z,2022-09-18T04:38:33Z,,,,,,,,,,,,,,,,,,,,,,,,,8eh38t4oyyt728co362f6uqqd,Álvaro García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461422455,106,1,1,13,9,3budh3j9xivsid3ptm8ptpy4k,1,14.7,71.9,2022-09-17T19:14:09.168Z,2022-09-18T04:38:50Z,3787810381,140,8.3,3787810387,213,3.6,3787810385,212,7.7,3789161489,178,,3787810383,141,66.5,3787810379,56,Back,,,,,,,8eh38t4oyyt728co362f6uqqd,Álvaro García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461422471,107,1,1,13,10,3budh3j9xivsid3ptm8ptpy4k,1,9,66.9,2022-09-17T19:14:09.881Z,2022-09-18T04:38:53Z,3789161525,178,,3787810467,155,,3787810469,56,Back,3787810471,140,25.5,3787810475,212,22.8,3787810477,213,0.7,3787810473,141,88.8,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461422519,108,43,1,13,13,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2022-09-17T19:14:13.241Z,2022-09-17T19:14:18Z,3787810765,56,Back,3787810767,140,33.5,3787810769,141,84.3,3787810771,212,8.9,3787810909,144,1,3787810773,213,5.9,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461422525,109,4,1,13,14,3budh3j9xivsid3ptm8ptpy4k,1,27.5,90.8,2022-09-17T19:14:14.099Z,2022-09-18T04:38:57Z,3787810797,285,,3787810793,152,,3787811021,233,121,3787810789,13,,3787810791,56,Back,3788347129,294,,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461422553,121,4,1,13,14,3czravw89omgc9o4s0w3l1bg5,0,72.5,9.2,2022-09-17T19:14:14.100Z,2022-09-18T04:38:57Z,3787811029,233,109,3789161561,178,,3788347117,294,,3787810989,286,,3787810981,13,,3787810985,152,,3787810983,56,Right,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461422749,110,1,1,13,36,3budh3j9xivsid3ptm8ptpy4k,1,31.5,89.4,2022-09-17T19:14:35.537Z,2022-09-18T04:38:59Z,3789161599,178,,3787812189,5,,3787812191,152,,3787812201,213,4.3,3787812199,212,12.1,3787812195,140,27.1,3787812197,141,73.0,3787812193,56,Back,39c5g6782qlrtw55fsre7exnt,Fran García,3787812389,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461422775,111,1,1,13,37,3budh3j9xivsid3ptm8ptpy4k,1,29.8,78.9,2022-09-17T19:14:36.454Z,2022-09-18T04:39:06Z,3787812365,56,Back,3789161661,178,,3787812761,189,,3787812371,140,28.5,3788347625,1,,3787812373,141,26.6,3787812375,212,35.6,3787812377,213,4.7,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461422799,112,1,1,13,40,3budh3j9xivsid3ptm8ptpy4k,0,30.8,23.3,2022-09-17T19:14:39.776Z,2022-09-18T04:39:11Z,3788347779,1,,3789161715,178,,3787812489,56,Center,3787812499,213,0.7,3787812497,212,32.6,3787812495,141,53.8,3787812493,140,54.8,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461422803,124,49,1,13,41,3czravw89omgc9o4s0w3l1bg5,1,43.7,47,2022-09-17T19:14:40.985Z,2022-09-18T04:39:21Z,,,,,,,,,,,,,,,,,,,,,,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461422855,125,1,1,13,43,3czravw89omgc9o4s0w3l1bg5,1,36.8,48.5,2022-09-17T19:14:43.164Z,2022-09-18T04:39:30Z,3787812861,141,65.7,3787812863,212,14.4,3787812865,213,2.2,3787812857,56,Back,3787812859,140,28.8,3789161899,178,,,,,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461422881,126,1,1,13,46,3czravw89omgc9o4s0w3l1bg5,1,30.3,69.5,2022-09-17T19:14:46.126Z,2022-09-18T04:39:35Z,3787812967,212,11.2,3787812965,141,84.9,3787812963,140,34.2,3789161951,178,,3787812961,56,Back,3787812969,213,1.2,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Íñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461422903,127,1,1,13,48,3czravw89omgc9o4s0w3l1bg5,1,31.8,86.1,2022-09-17T19:14:47.504Z,2022-09-18T04:39:42Z,3787813085,140,35.6,3789162047,178,,3787813093,212,10.4,3787813083,56,Back,3787813095,213,5.1,3787813091,141,72.0,,,,,,,v7isqpxiursyjhj5rmhyhjv9,Lekue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
