id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2534141341,203,5,1,22,14,634fcc7n5o5gzu05biddx8yl0,1,-0.9,54.7,2023-04-15T23:29:31.888Z,2023-04-15T23:45:53Z,4193024671,346,,4193024997,233,241,4193024669,56,Back,,,,,,,,,,,,,,,,cusim5b0lb4yc0sz00d7is73d,R. Romeo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534141393,241,5,1,22,14,b3436h8h14zw7f1uv6w9vqf6y,0,100.9,45.3,2023-04-15T23:29:31.888Z,2023-04-15T23:47:18Z,4193024955,56,Center,4193024957,346,,4193025009,233,203,,,,,,,,,,,,,,,,4x9j9kpa9vap3r780lx9ty2ju,C. Toussaint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534141731,204,1,1,22,53,634fcc7n5o5gzu05biddx8yl0,0,4.2,54.3,2023-04-15T23:30:10.039Z,2023-04-15T23:30:13Z,4193026911,74,,4193026903,141,0.0,4193026901,140,65.4,4193026905,212,74.8,4193026895,124,,4193026907,213,5.7,4193026897,155,,4193026899,56,Right,exgvhzo1zgo07og3rsnjv13v9,C. Irving,4193026909,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534141737,205,5,1,22,56,634fcc7n5o5gzu05biddx8yl0,0,64,-1.6,2023-04-15T23:30:13.339Z,2023-04-15T23:30:17Z,4193026921,347,,4193027173,233,242,4193026919,56,Right,,,,,,,,,,,,,,,,exgvhzo1zgo07og3rsnjv13v9,C. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534141779,242,5,1,22,56,b3436h8h14zw7f1uv6w9vqf6y,1,36,101.6,2023-04-15T23:30:13.339Z,2023-04-15T23:47:18Z,4193027149,56,Back,4193027153,233,205,4193027151,347,,,,,,,,,,,,,,,,,4x9j9kpa9vap3r780lx9ty2ju,C. Toussaint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534141803,243,1,1,22,59,b3436h8h14zw7f1uv6w9vqf6y,1,37.5,100,2023-04-15T23:30:16.424Z,2023-04-15T23:30:18Z,4193027287,212,26.9,4193027289,213,6.1,4193027281,56,Left,4193027291,1,,4193027285,141,92.3,4193027283,140,62.5,4193027279,107,,,,,622w13rktz2os2jlo286col3p,M. Aparicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534141807,244,61,1,23,0,b3436h8h14zw7f1uv6w9vqf6y,0,59.6,88.3,2023-04-15T23:30:17.075Z,2023-04-20T15:53:59Z,4193027319,56,Left,,,,,,,,,,,,,,,,,,,,,,9wsm9vzab3uywb8rox5go6jxm,E. Ongaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534141835,206,1,1,23,1,634fcc7n5o5gzu05biddx8yl0,0,45.7,10.6,2023-04-15T23:30:18.076Z,2023-04-20T15:54:17Z,4193127841,140,44.4,4193027449,56,Back,4193127845,212,1.5,4193127847,213,3.6,4193127843,141,9.7,,,,,,,,,,41fep3jlo1ieyq9hvpmsl6wvd,K. Chung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536325537,818,61,1,23,2,b3436h8h14zw7f1uv6w9vqf6y,1,55.6,92.5,2023-04-15T23:30:19.923Z,2023-04-20T15:54:11Z,4204578527,56,Left,,,,,,,,,,,,,,,,,,,,,,9wsm9vzab3uywb8rox5go6jxm,E. Ongaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534141837,207,49,1,23,3,634fcc7n5o5gzu05biddx8yl0,1,32.5,20.1,2023-04-15T23:30:20.008Z,2023-04-15T23:30:20Z,,,,,,,,,,,,,,,,,,,,,,,,,8kns4h4wg2l8mffkoqskem25m,P. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534141957,208,1,1,23,4,634fcc7n5o5gzu05biddx8yl0,1,37.8,30.7,2023-04-15T23:30:21.624Z,2023-04-15T23:30:28Z,4193028115,155,,4193028135,213,1.6,4193028137,1,,4193028119,196,,4193028121,56,Back,4193028125,140,35.2,4193028133,212,44.1,4193028129,141,95.4,8kns4h4wg2l8mffkoqskem25m,P. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534141959,209,50,1,23,10,634fcc7n5o5gzu05biddx8yl0,1,35.2,96.3,2023-04-15T23:30:27.695Z,2023-04-15T23:30:29Z,4193028193,233,245,4193028145,56,Back,4193028147,286,,,,,,,,,,,,,,,,,6zuton58biybp7ge3mpc17alm,Kwak Min-jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534141947,245,7,1,23,10,b3436h8h14zw7f1uv6w9vqf6y,1,64.8,3.7,2023-04-15T23:30:27.696Z,2023-04-20T15:54:32Z,4204578863,383,,4193028087,56,Right,4193028089,285,,4193028189,233,209,,,,,,,,,,,,,7i19hu44byapft1lpm3okbb3d,J. Heard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534142121,247,43,1,23,11,b3436h8h14zw7f1uv6w9vqf6y,1,0,0,2023-04-15T23:30:28.249Z,2023-04-15T23:46:45Z,4193079937,144,61,4193029061,56,Right,,,,,,,,,,,,,,,,,,,7i19hu44byapft1lpm3okbb3d,J. Heard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534142139,210,5,1,23,12,634fcc7n5o5gzu05biddx8yl0,1,38.4,101.4,2023-04-15T23:30:29.065Z,2023-04-15T23:47:18Z,4193029141,56,Back,4193077775,233,246,4193029143,347,,,,,,,,,,,,,,,,,6zuton58biybp7ge3mpc17alm,Kwak Min-jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534142115,246,5,1,23,12,b3436h8h14zw7f1uv6w9vqf6y,0,61.6,-1.4,2023-04-15T23:30:29.065Z,2023-04-15T23:46:06Z,4193029039,347,,4193029037,56,Right,4193077783,233,210,,,,,,,,,,,,,,,,7i19hu44byapft1lpm3okbb3d,J. Heard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534142225,211,1,1,23,31,634fcc7n5o5gzu05biddx8yl0,1,38.5,100,2023-04-15T23:30:48.583Z,2023-04-15T23:30:57Z,4193029551,140,60.3,4193029555,212,26.5,4193029557,213,5.8,4193029559,1,,4193029547,107,,4193029549,56,Left,4193029553,141,82.3,,,,6zuton58biybp7ge3mpc17alm,Kwak Min-jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534142231,212,3,1,23,33,634fcc7n5o5gzu05biddx8yl0,0,55.8,74.4,2023-04-15T23:30:50.855Z,2023-04-20T15:54:46Z,4204579009,464,,4193029593,56,Center,4193029729,233,249,4193032571,211,,4193029595,286,,,,,,,,,,,2bwli6laejcfs9eb6euey2lbe,Gabriel Bitar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534142205,248,43,1,23,33,b3436h8h14zw7f1uv6w9vqf6y,1,0,0,2023-04-15T23:30:50.855Z,2023-04-16T00:09:21Z,4193029491,56,Back,4193030227,233,212,4193143635,144,45,4193029493,285,0,,,,,,,,,,,,,4x9j9kpa9vap3r780lx9ty2ju,C. Toussaint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534142255,249,1,1,23,34,b3436h8h14zw7f1uv6w9vqf6y,1,44.4,31.4,2023-04-15T23:30:51.577Z,2023-04-16T00:09:35Z,4193144249,141,32.2,4193029697,56,Back,4193144253,213,3.1,4193144247,140,38.6,4193144251,212,6.1,,,,,,,,,,622w13rktz2os2jlo286col3p,M. Aparicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534142257,250,49,1,23,35,b3436h8h14zw7f1uv6w9vqf6y,1,39.6,31.6,2023-04-15T23:30:52.183Z,2023-04-16T00:04:34Z,,,,,,,,,,,,,,,,,,,,,,,,,dryx6vgko76wuqqr4g9pjl4ru,S. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534159897,471,1,1,23,36,b3436h8h14zw7f1uv6w9vqf6y,1,37.3,33.5,2023-04-15T23:30:52.949Z,2023-04-16T00:04:31Z,4193130491,213,2.2,4193130485,140,26.1,4193130487,141,57.7,4193130489,212,20.2,4193130483,56,Back,,,,,,,,,,dryx6vgko76wuqqr4g9pjl4ru,S. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534142239,213,43,1,23,36,634fcc7n5o5gzu05biddx8yl0,1,0,0,2023-04-15T23:30:53.576Z,2023-04-15T23:31:54Z,4193029623,56,Center,4193029625,286,0,4193032507,144,50,4193029817,233,249,,,,,,,,,,,,,2bwli6laejcfs9eb6euey2lbe,Gabriel Bitar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534142269,251,43,1,23,42,b3436h8h14zw7f1uv6w9vqf6y,1,0,0,2023-04-15T23:30:59.195Z,2023-04-16T00:04:41Z,4193130935,144,1,4193029763,56,Back,4193029765,140,31.6,4193029771,213,1.3,4193029767,141,66.6,4193029769,212,20.6,,,,,,,br7fuyg4h8gseboweg8wjujft,T. Meilleur-Giguère,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534142311,252,1,1,23,43,b3436h8h14zw7f1uv6w9vqf6y,1,31.6,66.6,2023-04-15T23:31:00.184Z,2023-04-15T23:31:04Z,4193030035,56,Back,4193030039,141,26.2,4193030037,140,32.3,4193030041,212,27.5,4193030043,213,4.7,,,,,,,,,,cfzh3fx4nfa8p2mb4qx45iooa,B. Vliet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534142361,253,1,1,23,47,b3436h8h14zw7f1uv6w9vqf6y,1,41.2,24.6,2023-04-15T23:31:04.239Z,2023-04-15T23:31:08Z,4193030281,212,9.9,4193030277,140,39.3,4193030279,141,38.8,4193030283,213,1.8,4193030275,56,Back,,,,,,,,,,79pboh9mzuchik3r2027wntgp,A. Didic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534142397,254,1,1,23,50,b3436h8h14zw7f1uv6w9vqf6y,1,40.4,36.2,2023-04-15T23:31:07.879Z,2023-04-15T23:31:10Z,4193030455,140,45.1,4193030457,141,54.3,4193030461,213,1.2,4193030453,56,Back,4193030459,212,13.3,,,,,,,,,,dryx6vgko76wuqqr4g9pjl4ru,S. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534142425,255,1,1,23,53,b3436h8h14zw7f1uv6w9vqf6y,1,45,63.5,2023-04-15T23:31:10.447Z,2023-04-15T23:31:13Z,4193030623,212,26.7,4193030619,141,95.1,4193030611,56,Left,4193030615,140,60.1,4193030627,213,0.9,,,,,,,,,,4x9j9kpa9vap3r780lx9ty2ju,C. Toussaint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534142449,256,1,1,23,56,b3436h8h14zw7f1uv6w9vqf6y,1,61.1,93.9,2023-04-15T23:31:13.183Z,2023-04-15T23:31:15Z,4193030743,56,Back,4193030749,212,21.1,4193030747,141,84.2,4193030745,140,42.0,4193030751,213,3.5,,,,,,,,,,cfzh3fx4nfa8p2mb4qx45iooa,B. Vliet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534142475,257,1,1,23,58,b3436h8h14zw7f1uv6w9vqf6y,1,41,84.1,2023-04-15T23:31:15.295Z,2023-04-15T23:31:17Z,4193030871,140,33.4,4193030875,212,16.7,4193030869,56,Back,4193030877,213,4.2,4193030873,141,62.6,,,,,,,,,,4x9j9kpa9vap3r780lx9ty2ju,C. Toussaint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534142531,258,1,1,24,0,b3436h8h14zw7f1uv6w9vqf6y,1,32.9,59.9,2023-04-15T23:31:17.231Z,2023-04-15T23:31:23Z,4193031203,141,2.8,4193031209,1,,4193031207,213,5.0,4193031205,212,40.3,4193031201,140,43.1,4193031199,56,Back,,,,,,,br7fuyg4h8gseboweg8wjujft,T. Meilleur-Giguère,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534142545,259,1,1,24,6,b3436h8h14zw7f1uv6w9vqf6y,1,52.6,2,2023-04-15T23:31:23.735Z,2023-04-15T23:31:26Z,4193031279,212,18.4,4193031277,141,9.6,4193031275,140,35.8,4193031273,56,Back,4193031281,213,2.9,,,,,,,,,,4v4eoxj7vw4vlmtm861f1jcdm,G. Mukumbilwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534142579,260,1,1,24,9,b3436h8h14zw7f1uv6w9vqf6y,1,35.7,9.6,2023-04-15T23:31:26.455Z,2023-04-15T23:31:32Z,4193031465,141,46.6,4193031461,56,Back,4193031469,213,1.2,4193031463,140,46.1,4193031467,212,27.4,,,,,,,,,,79pboh9mzuchik3r2027wntgp,A. Didic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534142611,261,1,1,24,15,b3436h8h14zw7f1uv6w9vqf6y,1,46.7,47.8,2023-04-15T23:31:32.431Z,2023-04-15T23:31:38Z,4193031659,213,1.2,4193031657,212,30.8,4193031655,141,90.2,4193031651,56,Left,4193031653,140,56.9,,,,,,,,,,4x9j9kpa9vap3r780lx9ty2ju,C. Toussaint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534142631,262,1,1,24,21,b3436h8h14zw7f1uv6w9vqf6y,1,63.3,83.7,2023-04-15T23:31:37.975Z,2023-04-15T23:31:40Z,4193031755,140,78.2,4193031753,56,Center,4193031761,213,6.0,4193031759,212,16.3,4193031757,141,76.8,,,,,,,,,,622w13rktz2os2jlo286col3p,M. Aparicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534142645,263,1,1,24,23,b3436h8h14zw7f1uv6w9vqf6y,1,78.2,76.7,2023-04-15T23:31:40.199Z,2023-04-15T23:31:43Z,4193031863,212,15.2,4193031857,56,Center,4193031865,213,5.3,4193031859,140,86.3,4193031861,141,58.2,,,,,,,,,,4lpxjj4vf8682i2x537r9bu5m,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534142649,264,3,1,24,26,b3436h8h14zw7f1uv6w9vqf6y,0,91.1,59,2023-04-15T23:31:42.991Z,2023-04-20T15:55:29Z,4193031877,286,,4193032043,233,214,4204579457,464,,4193031875,56,Center,,,,,,,,,,,,,9wsm9vzab3uywb8rox5go6jxm,E. Ongaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534142669,214,7,1,24,26,634fcc7n5o5gzu05biddx8yl0,1,8.9,41,2023-04-15T23:31:42.992Z,2023-04-20T15:55:33Z,4204579497,385,,4193031979,285,,4193031977,56,Back,4193032009,233,264,,,,,,,,,,,,,anec469hnc54shicrlx8sxbtg,N. Moazenizadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534142673,215,49,1,24,27,634fcc7n5o5gzu05biddx8yl0,1,6.9,44.5,2023-04-15T23:31:44.911Z,2023-04-20T15:55:51Z,,,,,,,,,,,,,,,,,,,,,,,,,8kns4h4wg2l8mffkoqskem25m,P. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534142707,216,1,1,24,29,634fcc7n5o5gzu05biddx8yl0,1,21.2,42.1,2023-04-15T23:31:46.631Z,2023-04-20T15:55:54Z,4193032163,140,28.4,4193032167,141,26.4,4193032171,212,13.1,4193032161,56,Back,4193032175,213,5.3,,,,,,,,,,8kns4h4wg2l8mffkoqskem25m,P. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534142711,217,50,1,24,31,634fcc7n5o5gzu05biddx8yl0,1,28.6,25.2,2023-04-15T23:31:48.743Z,2023-04-16T00:04:51Z,4193032187,285,,4193032185,56,Back,4193032355,233,265,,,,,,,,,,,,,,,,4v13dz2g71gh5i527t347shyh,S. Hundal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534142737,265,7,1,24,31,b3436h8h14zw7f1uv6w9vqf6y,1,71.4,74.8,2023-04-15T23:31:48.744Z,2023-04-20T15:56:04Z,4193032337,286,,4193032351,233,217,4204579801,384,,4193032335,56,Center,,,,,,,,,,,,,cfzh3fx4nfa8p2mb4qx45iooa,B. Vliet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534142741,266,49,1,24,32,b3436h8h14zw7f1uv6w9vqf6y,1,53.6,50.4,2023-04-15T23:31:48.959Z,2023-04-20T15:56:39Z,,,,,,,,,,,,,,,,,,,,,,,,,79pboh9mzuchik3r2027wntgp,A. Didic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534142785,267,1,1,24,33,b3436h8h14zw7f1uv6w9vqf6y,1,56.4,48.2,2023-04-15T23:31:50.439Z,2023-04-20T15:56:46Z,4193032593,140,69.7,4193032599,213,0.1,4193032597,212,14.0,4193032595,141,49.7,4193032591,56,Center,,,,,,,,,,79pboh9mzuchik3r2027wntgp,A. Didic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534142797,268,1,1,24,35,b3436h8h14zw7f1uv6w9vqf6y,1,69.2,53.2,2023-04-15T23:31:52.191Z,2023-04-20T15:56:55Z,4193032657,56,Center,4193032665,213,2.5,4193032661,141,60.2,4193032659,140,62.7,4193032663,212,8.3,,,,,,,,,,dryx6vgko76wuqqr4g9pjl4ru,S. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536325853,819,1,1,24,36,b3436h8h14zw7f1uv6w9vqf6y,1,63,62.8,2023-04-15T23:31:53.637Z,2023-04-20T15:57:06Z,4204580423,140,64.5,4204580415,56,Left,4204580429,213,1.5,4204580427,212,21.6,4204580425,141,94.5,,,,,,,,,,4x9j9kpa9vap3r780lx9ty2ju,C. Toussaint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534142821,269,1,1,24,38,b3436h8h14zw7f1uv6w9vqf6y,1,71.4,93.4,2023-04-15T23:31:55.623Z,2023-04-20T15:57:09Z,4193032813,140,85.3,4193032811,56,Left,4193032815,141,92.5,4193032817,212,14.6,4193032819,213,6.2,,,,,,,,,,cfzh3fx4nfa8p2mb4qx45iooa,B. Vliet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534142825,270,3,1,24,42,b3436h8h14zw7f1uv6w9vqf6y,0,80.5,89.8,2023-04-15T23:31:59.135Z,2023-04-20T15:57:16Z,4204580531,464,,4193032837,286,,4193032961,233,218,4193032835,56,Left,,,,,,,,,,,,,4lpxjj4vf8682i2x537r9bu5m,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534142843,218,7,1,24,42,634fcc7n5o5gzu05biddx8yl0,0,19.5,10.2,2023-04-15T23:31:59.136Z,2023-04-20T15:57:20Z,4193032953,233,270,4193032939,285,,4204580571,383,,4193032937,56,Back,,,,,,,,,,,,,4v13dz2g71gh5i527t347shyh,S. Hundal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534160383,472,61,1,24,43,b3436h8h14zw7f1uv6w9vqf6y,1,81.2,92.7,2023-04-15T23:31:59.949Z,2023-04-16T00:05:25Z,4193132465,56,Left,,,,,,,,,,,,,,,,,,,,,,4lpxjj4vf8682i2x537r9bu5m,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534142845,219,49,1,24,44,634fcc7n5o5gzu05biddx8yl0,1,18.2,7,2023-04-15T23:32:01.017Z,2023-04-20T15:57:28Z,,,,,,,,,,,,,,,,,,,,,,,,,806pkt95hg0ms9mto4lwxb8tm,I. Bakare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534142851,220,1,1,24,45,634fcc7n5o5gzu05biddx8yl0,1,18.2,7,2023-04-15T23:32:02.079Z,2023-04-20T15:57:29Z,4193032995,141,20.8,4193032991,56,Back,4193032999,213,0.6,4193032997,212,15.5,4193032993,140,30.0,,,,,,,,,,806pkt95hg0ms9mto4lwxb8tm,I. Bakare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534142859,221,1,1,24,46,634fcc7n5o5gzu05biddx8yl0,1,30,20.8,2023-04-15T23:32:03.575Z,2023-04-15T23:32:05Z,4193033049,213,2.3,4193033039,140,23.6,4193033045,212,9.6,4193033041,141,30.9,4193033037,56,Back,,,,,,,,,,41fep3jlo1ieyq9hvpmsl6wvd,K. Chung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534142861,222,61,1,24,48,634fcc7n5o5gzu05biddx8yl0,0,23.6,30.9,2023-04-15T23:32:05.831Z,2023-04-15T23:32:06Z,4193033055,56,Back,,,,,,,,,,,,,,,,,,,,,,anec469hnc54shicrlx8sxbtg,N. Moazenizadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534142863,271,49,1,24,49,b3436h8h14zw7f1uv6w9vqf6y,1,78.8,74.7,2023-04-15T23:32:06.343Z,2023-04-15T23:32:06Z,,,,,,,,,,,,,,,,,,,,,,,,,622w13rktz2os2jlo286col3p,M. Aparicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534142871,223,43,1,24,50,634fcc7n5o5gzu05biddx8yl0,1,0,0,2023-04-15T23:32:07.303Z,2023-04-20T15:57:57Z,4193033163,233,272,4204581053,144,45,4193033099,285,0,4193033097,56,Back,,,,,,,,,,,,,anec469hnc54shicrlx8sxbtg,N. Moazenizadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534142873,272,43,1,24,50,b3436h8h14zw7f1uv6w9vqf6y,1,0,0,2023-04-15T23:32:07.303Z,2023-04-20T15:57:59Z,4204581067,144,3,4193033105,56,Center,4193033107,286,0,,,,,,,,,,,,,,,,622w13rktz2os2jlo286col3p,M. Aparicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534142891,273,1,1,24,52,b3436h8h14zw7f1uv6w9vqf6y,1,79.3,76,2023-04-15T23:32:08.999Z,2023-04-15T23:32:11Z,4193033243,212,15.2,4193033239,140,91.9,4193033245,213,0.5,4193033241,141,86.9,4193033237,56,Left,,,,,,,,,,622w13rktz2os2jlo286col3p,M. Aparicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534142929,274,1,1,24,54,b3436h8h14zw7f1uv6w9vqf6y,0,92.1,86.9,2023-04-15T23:32:11.391Z,2023-04-20T15:58:04Z,4193033873,236,,4193033371,2,,4193033375,56,Left,4193033373,155,,4193033875,233,224,4193033377,140,93.5,4193033379,141,83.2,4204581135,72,,4lpxjj4vf8682i2x537r9bu5m,D. Daniels,4193033879,286,,,4193033381,212,4204581133,224,,4193033385,213,,,,,,2.9,5.2,,,,,,,,,,,,,,,,
2534142935,224,12,1,24,54,634fcc7n5o5gzu05biddx8yl0,1,10.6,9.2,2023-04-15T23:32:11.491Z,2023-04-15T23:32:21Z,4193033437,56,Back,4193033899,233,274,4193033819,185,,,,,,,,,,,,,,,,,806pkt95hg0ms9mto4lwxb8tm,I. Bakare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534142947,225,43,1,24,58,634fcc7n5o5gzu05biddx8yl0,1,0,0,2023-04-15T23:32:15.526Z,2023-04-15T23:32:18Z,4193033659,144,49,,,,,,,,,,,,,,,,,,,,,,806pkt95hg0ms9mto4lwxb8tm,I. Bakare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534143017,226,1,1,24,58,634fcc7n5o5gzu05biddx8yl0,0,10.6,9.2,2023-04-15T23:32:15.895Z,2023-04-20T15:58:13Z,4204581193,1,,4193033805,56,Back,4193033811,212,19.3,4193033813,213,6.3,4193033809,141,9.1,4193033807,140,29.0,4204581191,157,,,,,806pkt95hg0ms9mto4lwxb8tm,I. Bakare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534143021,275,1,1,25,0,b3436h8h14zw7f1uv6w9vqf6y,1,69.7,76,2023-04-15T23:32:17.727Z,2023-04-15T23:32:21Z,4193033843,140,52.6,4193033849,213,3.8,4193033847,212,22.3,4193033845,141,56.6,4193033841,56,Center,,,,,,,,,,cfzh3fx4nfa8p2mb4qx45iooa,B. Vliet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534143051,276,1,1,25,4,b3436h8h14zw7f1uv6w9vqf6y,1,52.5,52,2023-04-15T23:32:21.183Z,2023-04-15T23:32:24Z,4193034041,56,Center,4193034045,141,66.3,4193034047,212,9.7,4193034049,213,1.6,4193034043,140,52.3,,,,,,,,,,79pboh9mzuchik3r2027wntgp,A. Didic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534143075,277,1,1,25,7,b3436h8h14zw7f1uv6w9vqf6y,1,52.3,66.3,2023-04-15T23:32:24.447Z,2023-04-15T23:32:28Z,4193034241,212,24.2,4193034239,141,95.1,4193034243,213,0.9,4193034233,140,65.8,4193034229,56,Left,,,,,,,,,,br7fuyg4h8gseboweg8wjujft,T. Meilleur-Giguère,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534143099,278,1,1,25,11,b3436h8h14zw7f1uv6w9vqf6y,0,65.9,93.2,2023-04-15T23:32:28.016Z,2023-04-15T23:32:30Z,4193034399,155,,4193034403,140,80.6,4193034401,56,Center,4193034405,141,68.6,4193034407,212,22.8,4193034409,213,5.5,,,,,,,622w13rktz2os2jlo286col3p,M. Aparicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534143105,227,8,1,25,13,634fcc7n5o5gzu05biddx8yl0,1,23.6,29,2023-04-15T23:32:30.447Z,2023-04-20T15:58:29Z,4193034457,56,Back,4204581357,384,,4193034493,15,,,,,,,,,,,,,,,,,8kns4h4wg2l8mffkoqskem25m,P. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534143115,228,61,1,25,15,634fcc7n5o5gzu05biddx8yl0,0,25.8,30.7,2023-04-15T23:32:32.775Z,2023-04-15T23:32:32Z,4193034525,56,Back,,,,,,,,,,,,,,,,,,,,,,41fep3jlo1ieyq9hvpmsl6wvd,K. Chung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
