id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,keyPass,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2541182573,267,1,1,24,19,cqthcpums3aas2tdy0qhlkuwa,1,55.1,21.3,2023-04-29T21:32:03.531Z,2023-04-29T21:32:07Z,4237418503,141,2.3,4237418505,212,17.1,4237418507,213,5.4,4237418501,140,65.8,4237418499,56,Right,,,,,,,,,,upib1k4jf41nogwoduyqpw4p,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541182609,268,1,1,24,22,cqthcpums3aas2tdy0qhlkuwa,1,65.8,2.3,2023-04-29T21:32:07.052Z,2023-04-29T21:32:10Z,4237418713,212,8.4,4237418715,213,1.1,4237418711,141,13.1,4237418707,56,Right,4237418709,140,69.6,,,,,,,,,,1qu7igozcqji1b93u23ezh68l,P. Gee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541182623,269,1,1,24,26,cqthcpums3aas2tdy0qhlkuwa,1,69.6,13.1,2023-04-29T21:32:10.476Z,2023-04-29T21:32:11Z,4237418815,212,31.2,4237418813,141,28.2,4237418809,56,Back,4237418817,213,2.8,4237418811,140,41.5,,,,,,,,,,334ys3md0ycavngg26g75yi21,M. Baldisimo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541182649,270,1,1,24,27,cqthcpums3aas2tdy0qhlkuwa,1,41.5,28.2,2023-04-29T21:32:11.851Z,2023-04-29T21:32:15Z,4237418935,56,Back,4237418947,213,1.4,4237418943,141,59.4,4237418939,140,44.8,4237418945,212,21.5,,,,,,,,,,upib1k4jf41nogwoduyqpw4p,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541182665,271,1,1,24,31,cqthcpums3aas2tdy0qhlkuwa,1,52.3,66.4,2023-04-29T21:32:15.579Z,2023-04-29T21:32:17Z,4237419059,213,1.3,4237419057,212,15.9,4237419051,56,Left,4237419053,140,57.0,4237419055,141,88.7,,,,,,,,,,dr544s11qpyo2mg32cvq6g6vp,B. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541182671,272,1,1,24,32,cqthcpums3aas2tdy0qhlkuwa,0,60.8,89.3,2023-04-29T21:32:17.324Z,2023-04-29T21:32:18Z,4237419095,213,6.1,4237419091,141,88.4,4237419093,212,4.5,4237419087,56,Left,4237419089,140,65.0,,,,,,,,,,1rskobs1g7sask1vble87jpwp,L. Faye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541182681,222,8,1,24,34,dn8tjhuq0bax4dgixqvluhzze,1,34.3,14.4,2023-04-29T21:32:18.603Z,2023-05-05T14:51:15Z,4237419127,56,Back,4251728779,384,,,,,,,,,,,,,,,,,,,,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541182697,223,49,1,24,36,dn8tjhuq0bax4dgixqvluhzze,1,20.1,4.7,2023-04-29T21:32:20.443Z,2023-04-29T21:32:20Z,,,,,,,,,,,,,,,,,,,,,,,,,dmtvb8s8dfgy8gjz583lauuol,K. Ouimette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541182727,224,61,1,24,39,dn8tjhuq0bax4dgixqvluhzze,0,10,7.4,2023-04-29T21:32:24.283Z,2023-05-05T14:52:04Z,4237419337,56,Back,,,,,,,,,,,,,,,,,,,,,,dmtvb8s8dfgy8gjz583lauuol,K. Ouimette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541182745,273,43,1,24,39,cqthcpums3aas2tdy0qhlkuwa,1,0,0,2023-04-29T21:32:24.284Z,2023-05-05T14:52:06Z,4237419437,56,Left,4237419439,286,0,4251729589,144,7,4237419451,233,224,,,,,,,,,,,,,4o8pclxdsb5lhx1efsoveoqhg,Kévin Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541182759,226,5,1,24,40,dn8tjhuq0bax4dgixqvluhzze,0,13.5,-1,2023-04-29T21:32:25.035Z,2023-05-05T14:52:15Z,4237419713,233,274,4237419521,56,Back,4237419523,347,,,,,,,,,,,,,,,,,dmtvb8s8dfgy8gjz583lauuol,K. Ouimette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541182791,274,5,1,24,40,cqthcpums3aas2tdy0qhlkuwa,1,86.5,101,2023-04-29T21:32:25.035Z,2023-05-05T14:52:13Z,4237419693,56,Left,4237419697,233,226,4237419695,347,,,,,,,,,,,,,,,,,4o8pclxdsb5lhx1efsoveoqhg,Kévin Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541182743,225,43,1,24,41,dn8tjhuq0bax4dgixqvluhzze,1,0,0,2023-04-29T21:32:26.315Z,2023-05-05T14:52:08Z,4251729621,144,61,4237419433,56,Back,,,,,,,,,,,,,,,,,,,dmtvb8s8dfgy8gjz583lauuol,K. Ouimette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541182801,275,1,1,24,46,cqthcpums3aas2tdy0qhlkuwa,1,81.2,100,2023-04-29T21:32:30.652Z,2023-05-05T14:52:26Z,4237419735,107,,4237419741,141,83.2,4237419743,212,15.3,4237419737,56,Left,4237419739,140,72.3,4237419745,213,4.1,,,,,,,bri3rn6ch0k8k4q9mpjc8q19l,B. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541182809,276,1,1,24,47,cqthcpums3aas2tdy0qhlkuwa,1,72.3,83.2,2023-04-29T21:32:31.996Z,2023-05-05T14:52:41Z,4237419779,213,0.9,4237419777,212,9.4,4237419775,141,94.1,4237419771,56,Left,4237419773,140,77.8,,,,,,,,,,bmegw740jz7qramlatlpmv4h6,O. Alou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541182815,277,1,1,24,49,cqthcpums3aas2tdy0qhlkuwa,1,77.8,94.1,2023-04-29T21:32:33.829Z,2023-05-05T14:52:43Z,4237419811,213,3.5,4237419803,56,Left,4237419805,140,69.7,4237419807,141,89.1,4237419809,212,9.2,,,,,,,,,,1rskobs1g7sask1vble87jpwp,L. Faye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541182831,278,1,1,24,51,cqthcpums3aas2tdy0qhlkuwa,1,67.9,92.1,2023-04-29T21:32:36.316Z,2023-04-29T21:32:38Z,4237419887,212,24.1,4237419891,213,3.5,4237419883,141,78.2,4237419877,56,Back,4237419879,140,46.8,,,,,,,,,,bmegw740jz7qramlatlpmv4h6,O. Alou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541182879,279,1,1,24,54,cqthcpums3aas2tdy0qhlkuwa,1,46.8,78.2,2023-04-29T21:32:38.828Z,2023-04-29T21:32:44Z,4237420173,213,5.0,4237420169,141,48.1,4237420167,140,53.0,4237420171,212,21.5,4237420165,56,Center,,,,,,,,,,dr544s11qpyo2mg32cvq6g6vp,B. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541182883,280,1,1,24,59,cqthcpums3aas2tdy0qhlkuwa,1,53.8,48.1,2023-04-29T21:32:44.157Z,2023-04-29T21:32:45Z,4237420193,56,Left,4237420201,212,22.2,4237420197,141,79.0,4237420203,213,1.2,4237420195,140,60.5,,,,,,,,,,upib1k4jf41nogwoduyqpw4p,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541182911,281,1,1,25,1,cqthcpums3aas2tdy0qhlkuwa,1,60.5,79,2023-04-29T21:32:45.389Z,2023-04-29T21:32:47Z,4237420325,140,53.2,4237420331,213,3.8,4237420323,56,Center,4237420329,212,9.9,4237420327,141,69.9,,,,,,,,,,bmegw740jz7qramlatlpmv4h6,O. Alou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541182961,282,1,1,25,3,cqthcpums3aas2tdy0qhlkuwa,1,54.7,70.2,2023-04-29T21:32:47.597Z,2023-04-29T21:32:52Z,4237420613,213,0.8,4237420605,56,Left,4237420611,212,15.0,4237420607,140,64.2,4237420609,141,86.6,,,,,,,,,,dr544s11qpyo2mg32cvq6g6vp,B. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541182993,283,1,1,25,8,cqthcpums3aas2tdy0qhlkuwa,1,64,79.6,2023-04-29T21:32:52.748Z,2023-04-29T21:32:55Z,4237420781,213,3.6,4237420773,56,Back,4237420779,212,17.8,4237420777,141,67.3,4237420775,140,49.0,,,,,,,,,,bmegw740jz7qramlatlpmv4h6,O. Alou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541183013,284,1,1,25,11,cqthcpums3aas2tdy0qhlkuwa,1,49,69.1,2023-04-29T21:32:55.645Z,2023-04-29T21:32:57Z,4237420875,212,18.0,4237420867,56,Center,4237420869,140,66.1,4237420881,213,0.0,4237420871,141,69.4,,,,,,,,,,dr544s11qpyo2mg32cvq6g6vp,B. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541183043,285,1,1,25,13,cqthcpums3aas2tdy0qhlkuwa,1,66.1,69.4,2023-04-29T21:32:57.564Z,2023-04-29T21:33:00Z,4237421057,213,1.3,4237421051,140,69.9,4237421049,56,Left,4237421055,212,12.7,4237421053,141,87.1,,,,,,,,,,334ys3md0ycavngg26g75yi21,M. Baldisimo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541183069,286,1,1,25,16,cqthcpums3aas2tdy0qhlkuwa,1,71,89.3,2023-04-29T21:33:00.460Z,2023-04-29T21:33:02Z,4237421181,212,12.6,4237421175,56,Center,4237421183,213,4.9,4237421179,141,70.9,4237421177,140,72.7,,,,,,,,,,bmegw740jz7qramlatlpmv4h6,O. Alou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541183075,287,50,1,25,18,cqthcpums3aas2tdy0qhlkuwa,1,71.4,72.6,2023-04-29T21:33:02.397Z,2023-04-29T21:33:03Z,4237421241,233,227,4237421213,286,,4237421211,56,Center,,,,,,,,,,,,,,,,cfffc2qdknupbftpqye1cbf1l,Molham Babouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541183081,227,7,1,25,18,dn8tjhuq0bax4dgixqvluhzze,0,28.6,27.4,2023-04-29T21:33:02.398Z,2023-05-05T14:54:04Z,4237421233,285,,4237421231,56,Back,4237421235,233,287,4251731345,385,,,,,,,,,,,,,,b2fxe6y0xulg212cls9zrp6mt,Miguel Acosta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541183095,289,50,1,25,19,cqthcpums3aas2tdy0qhlkuwa,1,70.8,83.2,2023-04-29T21:33:04.092Z,2023-04-29T21:33:06Z,4237421301,56,Left,4237421303,286,,4237421383,233,228,,,,,,,,,,,,,,,,cfffc2qdknupbftpqye1cbf1l,Molham Babouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541183111,228,7,1,25,19,dn8tjhuq0bax4dgixqvluhzze,1,29.2,16.8,2023-04-29T21:33:04.093Z,2023-05-05T14:54:06Z,4237421369,285,,4237421375,233,289,4237421367,56,Back,4237421365,167,,4251731423,385,,,,,,,,,,,b2fxe6y0xulg212cls9zrp6mt,Miguel Acosta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541183091,288,43,1,25,19,cqthcpums3aas2tdy0qhlkuwa,1,0,0,2023-04-29T21:33:04.253Z,2023-04-29T21:33:08Z,4237421507,144,1,4237421291,212,0,4237421289,141,81.2,4237421287,140,75.3,4237421293,213,3.1,4237421283,155,0,4237421285,56,Left,,,,cfffc2qdknupbftpqye1cbf1l,Molham Babouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541183115,229,5,1,25,21,dn8tjhuq0bax4dgixqvluhzze,0,28,-1.6,2023-04-29T21:33:05.484Z,2023-04-29T21:33:10Z,4237421391,56,Back,4237421579,233,290,4237421393,347,,,,,,,,,,,,,,,,,b2fxe6y0xulg212cls9zrp6mt,Miguel Acosta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541183147,290,5,1,25,21,cqthcpums3aas2tdy0qhlkuwa,1,72,101.6,2023-04-29T21:33:05.484Z,2023-04-29T21:55:56Z,4237421563,56,Left,4237421567,233,229,4237421565,347,,,,,,,,,,,,,,,,,cfffc2qdknupbftpqye1cbf1l,Molham Babouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541183199,291,1,1,25,24,cqthcpums3aas2tdy0qhlkuwa,1,74.7,100,2023-04-29T21:33:08.740Z,2023-05-05T14:54:20Z,4237421863,213,4.4,4237421859,141,91.2,4237421857,140,72.3,4237421853,107,,4237421855,56,Left,4237421861,212,7.8,,,,,,,1rskobs1g7sask1vble87jpwp,L. Faye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541183225,292,1,1,25,29,cqthcpums3aas2tdy0qhlkuwa,1,67.8,93.1,2023-04-29T21:33:14.141Z,2023-05-05T14:54:39Z,4237421993,213,3.2,4237421991,212,26.4,4237421981,56,Back,4237421985,140,42.7,4237421989,141,91.7,,,,,,,,,,bmegw740jz7qramlatlpmv4h6,O. Alou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541183237,293,1,1,25,35,cqthcpums3aas2tdy0qhlkuwa,1,45.5,75.7,2023-04-29T21:33:19.789Z,2023-04-29T21:33:21Z,4237422037,140,57.8,4237422043,213,5.7,4237422039,141,63.3,4237422035,56,Center,4237422041,212,15.4,,,,,,,,,,334ys3md0ycavngg26g75yi21,M. Baldisimo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541183291,294,1,1,25,36,cqthcpums3aas2tdy0qhlkuwa,1,57.8,63.3,2023-04-29T21:33:21.213Z,2023-04-29T21:33:27Z,4237422361,212,27.9,4237422355,56,Back,4237422363,213,4.2,4237422359,141,26.7,4237422357,140,45.8,,,,,,,,,,bmegw740jz7qramlatlpmv4h6,O. Alou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541183311,295,1,1,25,43,cqthcpums3aas2tdy0qhlkuwa,1,57.4,30.3,2023-04-29T21:33:27.741Z,2023-04-29T21:33:29Z,4237422479,213,5.3,4237422477,212,17.5,4237422475,141,8.5,4237422471,56,Right,4237422473,140,66.2,,,,,,,,,,upib1k4jf41nogwoduyqpw4p,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541183321,296,1,1,25,44,cqthcpums3aas2tdy0qhlkuwa,0,65.7,5.9,2023-04-29T21:33:28.486Z,2023-05-05T14:55:23Z,4237422533,212,12.4,4237422527,56,Right,4237422529,140,77.2,4237422531,141,10.0,4237422535,213,0.2,,,,,,,,,,1qu7igozcqji1b93u23ezh68l,P. Gee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541183341,230,8,1,25,45,dn8tjhuq0bax4dgixqvluhzze,1,40.5,87.5,2023-04-29T21:33:29.670Z,2023-05-05T14:55:36Z,4237422645,56,Back,4251733169,383,,,,,,,,,,,,,,,,,,,,9npz0ye67lc40mesoy321cw0k,A. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541183345,231,49,1,25,46,dn8tjhuq0bax4dgixqvluhzze,1,40.5,87.5,2023-04-29T21:33:31.293Z,2023-05-05T14:55:28Z,,,,,,,,,,,,,,,,,,,,,,,,,9npz0ye67lc40mesoy321cw0k,A. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541183365,232,1,1,25,47,dn8tjhuq0bax4dgixqvluhzze,0,40.5,87.5,2023-04-29T21:33:31.517Z,2023-05-05T20:38:30Z,4237422745,141,81.7,4251733525,236,,4237422743,140,42.9,4237422741,56,Back,4251733527,286,,4237422749,213,5.3,4237422747,212,4.7,4252774847,233,298,9npz0ye67lc40mesoy321cw0k,A. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541183393,298,74,1,25,47,cqthcpums3aas2tdy0qhlkuwa,1,74.9,11.7,2023-04-29T21:33:31.518Z,2023-05-05T20:38:30Z,4251733577,285,,4237422921,56,Right,4252774851,233,232,,,,,,,,,,,,,,,,1qu7igozcqji1b93u23ezh68l,P. Gee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541183401,299,49,1,25,48,cqthcpums3aas2tdy0qhlkuwa,1,71.1,20.9,2023-04-29T21:33:32.454Z,2023-05-05T14:56:06Z,,,,,,,,,,,,,,,,,,,,,,,,,bri3rn6ch0k8k4q9mpjc8q19l,B. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541183389,297,43,1,25,48,cqthcpums3aas2tdy0qhlkuwa,1,0,0,2023-04-29T21:33:32.962Z,2023-04-29T22:00:43Z,4237422895,155,0,4237422893,2,0,4237422903,212,1.3,4237422905,213,5.4,4237499223,144,1,4237422899,140,74.9,4237422897,56,Right,4237422901,141,11.7,1qu7igozcqji1b93u23ezh68l,P. Gee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541183425,300,1,1,25,49,cqthcpums3aas2tdy0qhlkuwa,1,71.1,20.9,2023-04-29T21:33:33.854Z,2023-05-05T14:56:07Z,4237423093,141,15.2,4237423095,212,12.5,4237423089,56,Right,4237423097,213,3.5,4237423091,140,59.8,,,,,,,,,,bri3rn6ch0k8k4q9mpjc8q19l,B. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541197909,476,1,1,25,52,cqthcpums3aas2tdy0qhlkuwa,1,64.2,25.3,2023-04-29T21:33:36.341Z,2023-05-05T14:56:19Z,4237500763,141,19.7,4237500765,212,10.8,4237500759,56,Right,4237500761,140,54.6,4237500767,213,3.5,,,,,,,,,,334ys3md0ycavngg26g75yi21,M. Baldisimo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541183451,301,1,1,25,54,cqthcpums3aas2tdy0qhlkuwa,1,59.8,15.2,2023-04-29T21:33:38.829Z,2023-04-29T21:33:40Z,4237423243,140,69.2,4237423245,141,7.0,4237423241,56,Right,4237423249,213,5.8,4237423247,212,11.3,,,,,,,,,,upib1k4jf41nogwoduyqpw4p,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541183489,302,1,1,25,56,cqthcpums3aas2tdy0qhlkuwa,1,69.6,6.8,2023-04-29T21:33:40.798Z,2023-04-29T21:33:45Z,4237423461,141,5.3,4237423465,213,6.1,4237423459,140,76.8,4237423457,56,Right,4237423463,212,7.6,,,,,,,,,,6v3jzhrpgs47rzoyw6b8lz6ui,M. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541183501,303,61,1,25,59,cqthcpums3aas2tdy0qhlkuwa,0,78.5,5,2023-04-29T21:33:44.021Z,2023-05-05T14:56:54Z,4237423527,56,Right,,,,,,,,,,,,,,,,,,,,,,1qu7igozcqji1b93u23ezh68l,P. Gee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541183495,233,49,1,26,0,dn8tjhuq0bax4dgixqvluhzze,1,32.5,90.5,2023-04-29T21:33:45.277Z,2023-04-29T21:33:45Z,,,,,,,,,,,,,,,,,,,,,,,,,bfjcp5933vk1i5edea8un89re,Gianni dos Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541183509,234,61,1,26,1,dn8tjhuq0bax4dgixqvluhzze,0,32.5,90.5,2023-04-29T21:33:46.111Z,2023-04-29T21:33:46Z,4237423559,56,Back,,,,,,,,,,,,,,,,,,,,,,bfjcp5933vk1i5edea8un89re,Gianni dos Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541183519,304,49,1,26,2,cqthcpums3aas2tdy0qhlkuwa,1,85.9,13.2,2023-04-29T21:33:47.326Z,2023-04-29T21:33:47Z,,,,,,,,,,,,,,,,,,,,,,,,,1qu7igozcqji1b93u23ezh68l,P. Gee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541183539,235,45,1,26,3,dn8tjhuq0bax4dgixqvluhzze,0,13.7,82.7,2023-04-29T21:33:47.983Z,2023-04-29T21:33:51Z,4237423723,56,Back,4237423885,233,305,4237423725,285,,,,,,,,,,,,,,,,,83d29e64znddf9kkyo62u4g6h,N. Verhoeven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541183563,305,3,1,26,3,cqthcpums3aas2tdy0qhlkuwa,1,86.3,17.3,2023-04-29T21:33:47.983Z,2023-05-05T14:57:14Z,4251734993,464,,4237423851,233,235,4237423843,286,,4237423841,56,Right,,,,,,,,,,,,,1qu7igozcqji1b93u23ezh68l,P. Gee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541183575,306,1,1,26,4,cqthcpums3aas2tdy0qhlkuwa,0,95.9,23.3,2023-04-29T21:33:48.910Z,2023-05-05T14:57:30Z,4237423901,141,30.1,4237423897,56,Center,4237423899,140,95.7,4251735239,224,,4237423903,212,4.6,4237423905,213,1.6,4251735241,20,,4237423895,155,,1qu7igozcqji1b93u23ezh68l,P. Gee,4237423893,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541183585,236,61,1,26,5,dn8tjhuq0bax4dgixqvluhzze,1,2.6,71.4,2023-04-29T21:33:49.981Z,2023-05-05T14:57:32Z,4237423957,56,Back,,,,,,,,,,,,,,,,,,,,,,b2fxe6y0xulg212cls9zrp6mt,Miguel Acosta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541183593,237,6,1,26,6,dn8tjhuq0bax4dgixqvluhzze,0,2.8,73.6,2023-04-29T21:33:50.494Z,2023-05-05T15:08:03Z,4237424119,233,307,4237424011,73,,4237424009,56,Back,,,,,,,,,,,,,,,,b2fxe6y0xulg212cls9zrp6mt,Miguel Acosta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541183615,307,6,1,26,6,cqthcpums3aas2tdy0qhlkuwa,1,97.2,26.4,2023-04-29T21:33:50.494Z,2023-05-05T14:57:34Z,4237424105,56,Center,4237424107,75,,4237424109,233,237,,,,,,,,,,,,,,,,1qu7igozcqji1b93u23ezh68l,P. Gee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541183749,308,1,1,26,32,cqthcpums3aas2tdy0qhlkuwa,0,99.5,0.5,2023-04-29T21:34:17.024Z,2023-05-05T15:08:15Z,4251755655,20,,4237425115,140,92.7,4237425113,56,Center,4237425121,213,1.7,4237425105,2,,4237425119,212,46.3,4237425117,141,67.8,4237425111,224,,cfffc2qdknupbftpqye1cbf1l,Molham Babouli,4237425109,155,,4237425123,1,,4237425107,6,,,,,,,,,,,,,,,,,,,,,,
2541183795,238,12,1,26,33,dn8tjhuq0bax4dgixqvluhzze,1,7,34.3,2023-04-29T21:34:18.055Z,2023-05-05T15:08:17Z,4237425395,213,5.1,4237425391,141,12.8,4237425393,212,15.5,4237425387,56,Back,4237425389,140,11.9,,,,,,,,,,8texi81doeqhy7eu6fnhrstbe,J. Assi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541183801,239,49,1,26,34,dn8tjhuq0bax4dgixqvluhzze,1,10.8,26.6,2023-04-29T21:34:18.959Z,2023-05-05T15:08:23Z,,,,,,,,,,,,,,,,,,,,,,,,,9npz0ye67lc40mesoy321cw0k,A. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541183837,240,4,1,26,39,dn8tjhuq0bax4dgixqvluhzze,1,13.2,11.2,2023-04-29T21:34:24.126Z,2023-04-29T21:34:32Z,4237425577,285,,4237425571,152,,4237425875,233,309,4237425563,13,,4237425575,265,,4237425567,56,Back,,,,,,,9npz0ye67lc40mesoy321cw0k,A. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541183883,309,4,1,26,39,cqthcpums3aas2tdy0qhlkuwa,0,86.8,88.8,2023-04-29T21:34:24.127Z,2023-04-29T21:34:32Z,4237425835,152,,4237425833,56,Left,4237425837,265,,4237425885,233,240,4237425839,286,,4237425831,13,,,,,,,,1qu7igozcqji1b93u23ezh68l,P. Gee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541184133,241,1,1,27,10,dn8tjhuq0bax4dgixqvluhzze,1,17.3,11.1,2023-04-29T21:34:55.248Z,2023-04-29T21:34:58Z,4237427175,152,,4237427173,155,,4237427181,141,18.0,4237427187,1,,4237427171,5,,4237427177,56,Right,4237427179,140,53.3,4237427185,213,0.1,dmtvb8s8dfgy8gjz583lauuol,K. Ouimette,4237427183,212,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541184139,242,44,1,27,12,dn8tjhuq0bax4dgixqvluhzze,1,53.8,24.2,2023-04-29T21:34:56.816Z,2023-05-05T15:09:10Z,4237427213,56,Center,4237427333,233,310,4237427215,286,,,,,,,,,,,,,,,,,5ggjixg89r56xz7skcr1v9rf8,S. Salter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541184163,310,44,1,27,12,cqthcpums3aas2tdy0qhlkuwa,0,46.2,75.8,2023-04-29T21:34:56.817Z,2023-05-05T15:09:12Z,4237427305,56,Back,4237427307,285,,4237427345,233,242,,,,,,,,,,,,,,,,1rskobs1g7sask1vble87jpwp,L. Faye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541184145,243,61,1,27,13,dn8tjhuq0bax4dgixqvluhzze,1,53.3,18,2023-04-29T21:34:57.412Z,2023-05-05T15:09:13Z,4237427235,56,Right,,,,,,,,,,,,,,,,,,,,,,5ggjixg89r56xz7skcr1v9rf8,S. Salter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541184181,244,3,1,27,16,dn8tjhuq0bax4dgixqvluhzze,0,50.2,10.1,2023-04-29T21:35:00.784Z,2023-05-05T15:09:44Z,4251759551,464,,4237427391,286,,4237427407,211,,4237427387,56,Right,,,,,,,,,,,,,8texi81doeqhy7eu6fnhrstbe,J. Assi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541184221,311,4,1,27,21,cqthcpums3aas2tdy0qhlkuwa,1,42.4,91.8,2023-04-29T21:35:06.015Z,2023-04-29T21:35:08Z,4237427675,233,245,4237427617,295,,4237427619,56,Back,4237427615,13,,4237427623,286,,4237427621,152,,,,,,,,1rskobs1g7sask1vble87jpwp,L. Faye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541184225,245,4,1,27,21,dn8tjhuq0bax4dgixqvluhzze,0,57.6,8.2,2023-04-29T21:35:06.016Z,2023-04-29T21:35:09Z,4237427649,152,,4237427647,56,Right,4237427643,13,,4237427645,295,,4237427679,233,311,4237427651,285,,,,,,,,8texi81doeqhy7eu6fnhrstbe,J. Assi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
