id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/8/value,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2537511751,346,1,1,37,50,5gmx3o5y2oc0i6rowjwtu7jvu,0,43.5,25.1,2023-04-22T20:44:59.071Z,2023-04-22T20:44:59Z,4210891895,213,4.4,4210891891,141,18.3,4210891887,56,Back,4210891893,212,4.9,4210891889,140,42.1,,,,,,,,,,6zbb5xiauoixj3clxdgud8lxw,C. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537511785,383,49,1,37,53,c2pdzdl3dgf5b0siidn2ay5ii,1,57.4,77.7,2023-04-22T20:45:02.401Z,2023-04-22T20:45:02Z,,,,,,,,,,,,,,,,,,,,,,,,,c8d4kyelee6gyrnupxkeh6has,N. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537511791,384,1,1,37,54,c2pdzdl3dgf5b0siidn2ay5ii,0,57.4,77.7,2023-04-22T20:45:02.535Z,2023-04-22T20:45:03Z,4210892103,56,Back,4210892105,140,34.6,4210892107,141,65.9,4210892109,212,25.2,4210892111,213,3.5,,,,,,,,,,c8d4kyelee6gyrnupxkeh6has,N. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537511799,347,3,1,37,54,5gmx3o5y2oc0i6rowjwtu7jvu,1,61,34.2,2023-04-22T20:45:02.983Z,2023-04-22T20:45:05Z,4210892151,286,,4210892195,233,385,4210892149,56,Center,,,,,,,,,,,,,,,,4rdlxnsv6um9rvzope8uzyh3o,W. Timóteo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537511805,385,45,1,37,54,c2pdzdl3dgf5b0siidn2ay5ii,0,39,65.8,2023-04-22T20:45:02.983Z,2023-04-22T20:45:05Z,4210892217,233,347,4210892173,56,Back,4210892175,285,,,,,,,,,,,,,,,,,882vd5rnobx3xba2sb99k49gp,A. Hojabrpour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537511803,348,49,1,37,55,5gmx3o5y2oc0i6rowjwtu7jvu,1,57.9,34.6,2023-04-22T20:45:03.543Z,2023-04-22T20:45:03Z,,,,,,,,,,,,,,,,,,,,,,,,,4rdlxnsv6um9rvzope8uzyh3o,W. Timóteo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537511859,349,1,1,37,58,5gmx3o5y2oc0i6rowjwtu7jvu,1,71,49.5,2023-04-22T20:45:06.839Z,2023-04-22T20:50:43Z,4210892533,212,23.9,4210892535,213,0.6,4210893611,154,,4210892527,56,Center,4210892529,140,90.1,4210893609,210,15,4210892531,141,68.7,,,,4rdlxnsv6um9rvzope8uzyh3o,W. Timóteo,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2537511865,350,15,1,38,0,5gmx3o5y2oc0i6rowjwtu7jvu,1,93.1,67.5,2023-04-22T20:45:09.222Z,2023-04-22T20:50:43Z,4210893645,146,95.4,4210892571,56,Center,4210893641,103,0.6,4210892567,22,,4210893629,29,,4210893805,233,386,4210893649,147,62.8,4210893633,133,,1xta1z2f7yq8bdl2grpffecmi,M. Ferrin,4210893037,20,4210893643,214,,4210892569,64,,4210893639,102,48.5,4210893627,78,4210893631,154,4210893635,55,349,,,,,,,,,,,,,
2537511881,386,10,1,38,0,c2pdzdl3dgf5b0siidn2ay5ii,1,4.6,38.8,2023-04-22T20:45:09.322Z,2023-04-22T20:50:46Z,4210893771,389,,4210893769,174,,4210892691,56,Back,4210893773,183,,4210893843,233,350,,,,,,,,,,cdaayu6d9xzn4gyn5jg5p6vl6,T. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537511877,351,15,1,38,4,5gmx3o5y2oc0i6rowjwtu7jvu,1,93.6,60.3,2023-04-22T20:45:12.503Z,2023-04-22T20:50:58Z,4210894353,103,19,4210894363,230,96.3,4210894365,231,61.0,4210894349,78,,4210894355,458,,4210893879,82,,4210894351,102,51.1,4210893865,20,,1xta1z2f7yq8bdl2grpffecmi,M. Ferrin,4210894361,147,4210892671,56,Center,4210894357,100,,4210894359,146,95.1,4210893915,233,4210892669,17,4210892667,22,,,58.1,387,,,,,,,,,,
2537511889,387,10,1,38,4,c2pdzdl3dgf5b0siidn2ay5ii,1,7.4,39.4,2023-04-22T20:45:12.603Z,2023-04-22T20:45:30Z,4210892741,56,Back,4210892737,94,,4210893933,233,351,,,,,,,,,,,,,,,,4xsc616w7mz1xw45ofyivm6eh,R. Rama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537511891,352,13,1,38,5,5gmx3o5y2oc0i6rowjwtu7jvu,1,86.3,68.4,2023-04-22T20:45:13.878Z,2023-04-22T20:51:07Z,4210894825,102,47.9,4210892751,22,,4210892753,64,,4210892755,56,Center,4210914231,85,,4210894837,231,53.2,4210894827,103,59.7,4210894829,108,,4rdlxnsv6um9rvzope8uzyh3o,W. Timóteo,4210894831,328,4210894833,458,,4210894501,72,,4210894835,230,98.1,,,,,,,,,,,,,,,,,,,,
2537511903,353,5,1,38,7,5gmx3o5y2oc0i6rowjwtu7jvu,0,100.8,47.2,2023-04-22T20:45:15.454Z,2023-04-22T20:45:16Z,4210892823,56,Center,4210892957,233,388,4210892827,346,,,,,,,,,,,,,,,,,4rdlxnsv6um9rvzope8uzyh3o,W. Timóteo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537511911,388,5,1,38,7,c2pdzdl3dgf5b0siidn2ay5ii,1,-0.8,52.8,2023-04-22T20:45:15.454Z,2023-04-22T20:55:14Z,4210892885,346,,4210892919,233,353,4210892883,56,Back,,,,,,,,,,,,,,,,4xsc616w7mz1xw45ofyivm6eh,R. Rama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537512255,389,1,1,38,44,c2pdzdl3dgf5b0siidn2ay5ii,1,3.5,44.8,2023-04-22T20:45:52.430Z,2023-04-22T20:51:26Z,4210895135,124,,4210895137,56,Back,4210895139,140,25.6,4210895141,141,67.1,4210895143,212,27.7,4210895145,213,0.6,4210915427,189,,4210895149,237,,cdaayu6d9xzn4gyn5jg5p6vl6,T. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537512263,390,1,1,38,45,c2pdzdl3dgf5b0siidn2ay5ii,1,25.6,67.2,2023-04-22T20:45:54.219Z,2023-04-22T20:51:27Z,4210895201,213,6.1,4210895193,56,Back,4210895197,141,63.0,4210895199,212,12.4,4210895195,140,37.1,,,,,,,,,,dqekbs06e79n3vapj437pwyc,G. Metusala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537512301,391,1,1,38,46,c2pdzdl3dgf5b0siidn2ay5ii,1,37.1,63,2023-04-22T20:45:55.095Z,2023-04-22T20:45:57Z,4210895431,213,1.9,4210895423,56,Back,4210895425,140,31.8,4210895427,141,90.6,4210895429,212,19.6,,,,,,,,,,c8d4kyelee6gyrnupxkeh6has,N. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537512329,354,45,1,38,49,5gmx3o5y2oc0i6rowjwtu7jvu,0,64.8,7.2,2023-04-22T20:45:57.641Z,2023-04-22T20:46:01Z,4210895637,233,392,4210895577,56,Right,4210895579,285,,,,,,,,,,,,,,,,,6yyhtcimqzsoqhp2clnj5x3sa,Z. Fernandez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537512321,392,3,1,38,49,c2pdzdl3dgf5b0siidn2ay5ii,1,35.2,92.8,2023-04-22T20:45:57.641Z,2023-04-22T20:46:00Z,4210895547,56,Back,4210895609,233,354,4210895613,286,,,,,,,,,,,,,,,,,3m0aejck68m0ovwtatk0acmc4,A. Owolabi-Belewu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537512337,393,1,1,38,50,c2pdzdl3dgf5b0siidn2ay5ii,1,31.7,90.6,2023-04-22T20:45:59.220Z,2023-04-22T20:46:01Z,4210895663,141,86.7,4210895667,213,6.0,4210895665,212,10.0,4210895659,56,Back,4210895661,140,40.9,,,,,,,,,,3m0aejck68m0ovwtatk0acmc4,A. Owolabi-Belewu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537512379,394,1,1,38,52,c2pdzdl3dgf5b0siidn2ay5ii,1,46.1,84.5,2023-04-22T20:46:01.146Z,2023-04-22T20:46:05Z,4210895935,56,Left,4210895939,141,83.6,4210895937,140,78.6,4210895943,213,6.3,4210895945,1,,4210895941,212,34.1,,,,,,,ccezbk51pdo61agdtdcxrd9wq,K. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537512381,395,1,1,38,57,c2pdzdl3dgf5b0siidn2ay5ii,0,92.4,76.5,2023-04-22T20:46:05.864Z,2023-04-22T20:46:07Z,4210895951,56,Center,4210895957,212,2.6,4210895959,213,4.2,4210895955,141,73.2,4210895953,140,91.2,,,,,,,,,,6of4lxl9haj2csl0hxsbf4slx,J. Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537512389,355,61,1,38,58,5gmx3o5y2oc0i6rowjwtu7jvu,1,8.4,26.7,2023-04-22T20:46:06.791Z,2023-04-22T20:46:06Z,4210895993,56,Back,,,,,,,,,,,,,,,,,,,,,,2gd6p7oi29nml06jp1fk9o1ec,C. Loughrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537512399,356,49,1,39,0,5gmx3o5y2oc0i6rowjwtu7jvu,1,12.9,16.9,2023-04-22T20:46:08.463Z,2023-04-22T20:46:08Z,,,,,,,,,,,,,,,,,,,,,,,,,1afcpd3lls6cqp4wuawc91gwl,L. Callegari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537512429,357,1,1,39,1,5gmx3o5y2oc0i6rowjwtu7jvu,1,18.6,16.6,2023-04-22T20:46:09.638Z,2023-04-22T20:46:11Z,4210896255,141,27.2,4210896257,212,13.5,4210896259,213,0.6,4210896253,140,29.5,4210896251,56,Back,,,,,,,,,,1afcpd3lls6cqp4wuawc91gwl,L. Callegari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537512455,358,1,1,39,3,5gmx3o5y2oc0i6rowjwtu7jvu,1,29.5,27.2,2023-04-22T20:46:11.742Z,2023-04-22T20:46:14Z,4210896411,213,1.3,4210896401,56,Back,4210896405,141,56.4,4210896407,212,20.4,4210896403,140,33.8,,,,,,,,,,8uqytik44ro3mbkz0s8m163xm,A. Rampersad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537512475,359,1,1,39,5,5gmx3o5y2oc0i6rowjwtu7jvu,1,33.8,56.4,2023-04-22T20:46:14.055Z,2023-04-22T20:46:18Z,4210896551,56,Back,4210896553,140,37.0,4210896557,212,24.8,4210896559,213,1.4,4210896555,141,92.6,,,,,,,,,,6zbb5xiauoixj3clxdgud8lxw,C. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537512497,360,1,1,39,9,5gmx3o5y2oc0i6rowjwtu7jvu,1,38.1,85.7,2023-04-22T20:46:17.935Z,2023-04-22T20:46:21Z,4210896683,140,39.5,4210896681,56,Back,4210896685,141,71.8,4210896689,213,4.9,4210896687,212,9.6,,,,,,,,,,1xta1z2f7yq8bdl2grpffecmi,M. Ferrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537512509,361,1,1,39,12,5gmx3o5y2oc0i6rowjwtu7jvu,1,37,69.8,2023-04-22T20:46:20.990Z,2023-04-22T20:46:23Z,4210896777,56,Back,4210896781,140,42.5,4210896789,213,5.6,4210896787,212,7.6,4210896785,141,62.6,,,,,,,,,,8uqytik44ro3mbkz0s8m163xm,A. Rampersad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537512543,362,1,1,39,14,5gmx3o5y2oc0i6rowjwtu7jvu,1,45.3,53.2,2023-04-22T20:46:23.255Z,2023-04-22T20:46:28Z,4210896999,56,Center,4210897003,141,31.8,4210897007,213,5.3,4210897005,212,17.9,4210897001,140,55.3,,,,,,,,,,1xta1z2f7yq8bdl2grpffecmi,M. Ferrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537512557,363,1,1,39,20,5gmx3o5y2oc0i6rowjwtu7jvu,1,63.8,19.9,2023-04-22T20:46:28.462Z,2023-04-22T20:46:31Z,4210897135,141,6.1,4210897139,213,5.6,4210897137,212,14.1,4210897131,56,Right,4210897133,140,73.8,,,,,,,,,,4rdlxnsv6um9rvzope8uzyh3o,W. Timóteo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537512575,364,1,1,39,22,5gmx3o5y2oc0i6rowjwtu7jvu,1,74.6,7.2,2023-04-22T20:46:31.269Z,2023-04-22T20:46:34Z,4210897263,212,11.0,4210897265,213,3.3,4210897261,141,5.1,4210897257,56,Right,4210897259,140,64.2,,,,,,,,,,6yyhtcimqzsoqhp2clnj5x3sa,Z. Fernandez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537512585,365,1,1,39,26,5gmx3o5y2oc0i6rowjwtu7jvu,1,69.4,11.1,2023-04-22T20:46:34.622Z,2023-04-22T20:46:43Z,4210897343,212,38.2,4210897345,213,0.9,4210897755,154,,4210897337,56,Center,4210897339,140,91.4,4210897341,141,55.8,4210897753,210,15,4210897347,1,,81tm004f7odd1h0acwfcfroyc,D. Nimick,4210897335,155,4210897333,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2537512587,366,15,1,39,28,5gmx3o5y2oc0i6rowjwtu7jvu,1,91.4,55.8,2023-04-22T20:46:37.214Z,2023-04-22T20:46:44Z,4210897775,55,365,4210897783,146,94.0,4210897771,29,,4210897631,82,,4210897779,102,50.2,4210897787,230,99.9,4210897359,17,,4210897769,78,,51ww9y4k5hskfvfv5cb1jbtgp,K. Nwafornso,4210897773,154,4210897361,56,Center,4210897785,147,54.2,4210897629,328,,4210897781,103,4210897641,233,4210897789,231,51.4,,,19,396,4210897625,15,,4210897357,22,,,,
2537512605,396,10,1,39,28,c2pdzdl3dgf5b0siidn2ay5ii,1,12.1,44.6,2023-04-22T20:46:37.314Z,2023-04-22T20:57:11Z,4210897651,233,366,4210897511,94,,4210897513,56,Back,,,,,,,,,,,,,,,,4xsc616w7mz1xw45ofyivm6eh,R. Rama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537512627,397,1,1,39,32,c2pdzdl3dgf5b0siidn2ay5ii,1,14,45.5,2023-04-22T20:46:41.239Z,2023-04-22T20:46:42Z,4210897671,140,23.0,4210897675,212,9.4,4210897669,56,Back,4210897677,213,0,4210897673,141,45.5,,,,,,,,,,882vd5rnobx3xba2sb99k49gp,A. Hojabrpour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537512629,398,49,1,39,33,c2pdzdl3dgf5b0siidn2ay5ii,1,23,45.5,2023-04-22T20:46:42.352Z,2023-04-22T20:46:42Z,,,,,,,,,,,,,,,,,,,,,,,,,3wyn5e0uz5jfilp065m3qynoq,A. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537512645,399,1,1,39,34,c2pdzdl3dgf5b0siidn2ay5ii,1,23,45.5,2023-04-22T20:46:42.485Z,2023-04-22T20:46:44Z,4210897823,141,12.2,4210897821,140,33.1,4210897819,56,Back,4210897827,213,5.2,4210897825,212,25.0,,,,,,,,,,3wyn5e0uz5jfilp065m3qynoq,A. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537512699,400,1,1,39,40,c2pdzdl3dgf5b0siidn2ay5ii,1,44.2,5.5,2023-04-22T20:46:48.687Z,2023-04-22T20:46:51Z,4210898145,140,31.1,4210898147,141,8.2,4210898149,212,13.9,4210898151,213,3.0,4210898143,56,Back,,,,,,,,,,6r8emgp7oeom6yyibdb4g77c9,D. Choinière,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537512745,401,1,1,39,42,c2pdzdl3dgf5b0siidn2ay5ii,1,31.4,8.9,2023-04-22T20:46:51.101Z,2023-04-22T20:46:55Z,4210898413,56,Back,4210898423,213,1.7,4210898421,212,31.4,4210898417,140,28.7,4210898419,141,54.9,,,,,,,,,,4xsc616w7mz1xw45ofyivm6eh,R. Rama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537512775,402,1,1,39,46,c2pdzdl3dgf5b0siidn2ay5ii,1,30.2,57.2,2023-04-22T20:46:55.293Z,2023-04-22T20:46:58Z,4210898607,1,,4210898605,213,0.7,4210898597,56,Left,4210898599,140,53.0,4210898603,212,32.5,4210898601,141,89.6,,,,,,,dqekbs06e79n3vapj437pwyc,G. Metusala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537512795,403,1,1,39,50,c2pdzdl3dgf5b0siidn2ay5ii,1,57.9,88.1,2023-04-22T20:46:58.759Z,2023-04-22T20:47:00Z,4210898725,212,18.7,4210898729,213,3.4,4210898717,140,40.6,4210898715,56,Back,4210898721,141,81.6,,,,,,,,,,3m0aejck68m0ovwtatk0acmc4,A. Owolabi-Belewu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537512823,404,1,1,39,52,c2pdzdl3dgf5b0siidn2ay5ii,1,40.4,81.3,2023-04-22T20:47:00.814Z,2023-04-22T20:47:03Z,4210898903,56,Left,4210898911,213,0.4,4210898905,140,57.1,4210898907,141,90.9,4210898909,212,18.7,,,,,,,,,,dqekbs06e79n3vapj437pwyc,G. Metusala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537512841,405,1,1,39,55,c2pdzdl3dgf5b0siidn2ay5ii,1,61.8,92.4,2023-04-22T20:47:03.558Z,2023-04-22T20:47:05Z,4210899059,140,57.4,4210899057,56,Center,4210899061,141,77.6,4210899065,213,4.3,4210899063,212,11.1,,,,,,,,,,3m0aejck68m0ovwtatk0acmc4,A. Owolabi-Belewu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537512871,406,1,1,39,57,c2pdzdl3dgf5b0siidn2ay5ii,1,57.9,79.5,2023-04-22T20:47:05.791Z,2023-04-22T20:47:08Z,4210899227,56,Back,4210899229,140,45.9,4210899233,212,12.6,4210899231,141,80.4,4210899235,213,3.1,,,,,,,,,,c8d4kyelee6gyrnupxkeh6has,N. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537512899,407,1,1,39,59,c2pdzdl3dgf5b0siidn2ay5ii,1,45.8,80.6,2023-04-22T20:47:08.148Z,2023-04-22T20:47:10Z,4210899393,56,Back,4210899397,141,51.8,4210899401,213,4.3,4210899399,212,21.1,4210899395,140,38.2,,,,,,,,,,dqekbs06e79n3vapj437pwyc,G. Metusala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537512931,408,1,1,40,1,c2pdzdl3dgf5b0siidn2ay5ii,1,37.3,46.1,2023-04-22T20:47:10.382Z,2023-04-22T20:47:14Z,4210899579,213,5.1,4210899577,212,21.4,4210899567,56,Back,4210899569,140,44.5,4210899573,141,16.6,,,,,,,,,,exz7u7nukda9p15cy7s9udplh,M. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537512971,409,1,1,40,5,c2pdzdl3dgf5b0siidn2ay5ii,1,44.5,16.3,2023-04-22T20:47:14.095Z,2023-04-22T20:47:18Z,4210899845,140,39.7,4210899847,141,29.9,4210899849,212,10.5,4210899851,213,2.1,4210899843,56,Back,,,,,,,,,,4xsc616w7mz1xw45ofyivm6eh,R. Rama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537513017,410,1,1,40,10,c2pdzdl3dgf5b0siidn2ay5ii,0,42.5,34.9,2023-04-22T20:47:18.788Z,2023-04-22T20:47:24Z,4210900093,155,,4210900105,212,66.6,4210900109,1,,4210900107,213,0.6,4210900097,140,95.1,4210900095,56,Left,4210900101,141,89.7,,,,exz7u7nukda9p15cy7s9udplh,M. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537513015,367,12,1,40,14,5gmx3o5y2oc0i6rowjwtu7jvu,1,8.5,6.7,2023-04-22T20:47:22.718Z,2023-04-22T20:47:23Z,4210900085,212,6.3,4210900087,213,5.1,4210900083,141,0.0,4210900077,56,Back,4210900081,140,10.5,4210900121,167,,,,,,,,6yyhtcimqzsoqhp2clnj5x3sa,Z. Fernandez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537513021,368,5,1,40,14,5gmx3o5y2oc0i6rowjwtu7jvu,0,8.4,-1.4,2023-04-22T20:47:22.894Z,2023-04-22T20:47:37Z,4210900997,233,411,4210900117,56,Back,4210900119,347,,,,,,,,,,,,,,,,,6yyhtcimqzsoqhp2clnj5x3sa,Z. Fernandez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537513157,411,5,1,40,14,c2pdzdl3dgf5b0siidn2ay5ii,1,91.6,101.4,2023-04-22T20:47:22.894Z,2023-04-22T20:55:14Z,4210900981,233,368,4210900957,56,Left,4210900959,347,,,,,,,,,,,,,,,,,exz7u7nukda9p15cy7s9udplh,M. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537513207,412,1,1,40,28,c2pdzdl3dgf5b0siidn2ay5ii,1,85.2,100,2023-04-22T20:47:36.614Z,2023-04-22T20:47:39Z,4210901263,212,24.3,4210901255,107,,4210901257,56,Left,4210901259,140,62.3,4210901267,1,,4210901265,213,3.3,4210901261,141,95.3,,,,3m0aejck68m0ovwtatk0acmc4,A. Owolabi-Belewu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537513229,413,1,1,40,31,c2pdzdl3dgf5b0siidn2ay5ii,1,61.9,95.1,2023-04-22T20:47:39.630Z,2023-04-22T20:47:42Z,4210901411,56,Center,4210901419,213,4.4,4210901417,212,15.3,4210901415,141,74.1,4210901413,140,56.8,,,,,,,,,,dqekbs06e79n3vapj437pwyc,G. Metusala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537513301,414,1,1,40,34,c2pdzdl3dgf5b0siidn2ay5ii,1,55.6,70.5,2023-04-22T20:47:42.708Z,2023-04-22T20:47:50Z,4210901881,213,4.4,4210901879,212,27.8,4210901877,141,31.1,4210901875,140,48.5,4210901873,56,Back,,,,,,,,,,exz7u7nukda9p15cy7s9udplh,M. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537513363,415,1,1,40,41,c2pdzdl3dgf5b0siidn2ay5ii,1,60.9,54.6,2023-04-22T20:47:49.925Z,2023-04-22T20:47:55Z,4210902263,56,Back,4210902269,212,21.8,4210902267,141,74.9,4210902265,140,44.8,4210902271,213,2.5,,,,,,,,,,4xsc616w7mz1xw45ofyivm6eh,R. Rama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537513387,416,1,1,40,46,c2pdzdl3dgf5b0siidn2ay5ii,0,56.1,65.6,2023-04-22T20:47:55.339Z,2023-04-22T20:47:57Z,4210902413,155,,4210902423,213,5.2,4210902425,1,,4210902421,212,38.6,4210902415,56,Right,4210902417,140,73.0,4210902419,141,15.2,,,,dqekbs06e79n3vapj437pwyc,G. Metusala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537513405,369,1,1,40,48,5gmx3o5y2oc0i6rowjwtu7jvu,1,22.5,89.4,2023-04-22T20:47:56.646Z,2023-04-22T20:47:59Z,4210902551,141,68.9,4210902553,212,18.3,4210902545,3,,4210902555,213,5.4,4210902547,56,Back,4210902549,140,33.8,,,,,,,2mqxkxtrjrt9cbeqbyncer209,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537513413,370,49,1,40,50,5gmx3o5y2oc0i6rowjwtu7jvu,1,33.8,68.9,2023-04-22T20:47:58.959Z,2023-04-22T20:47:59Z,,,,,,,,,,,,,,,,,,,,,,,,,6zbb5xiauoixj3clxdgud8lxw,C. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537513425,371,1,1,40,50,5gmx3o5y2oc0i6rowjwtu7jvu,0,33.8,68.9,2023-04-22T20:47:59.110Z,2023-04-22T20:48:00Z,4210902631,212,7.5,4210902629,141,74.1,4210902627,140,27.5,4210902625,56,Back,4210902633,213,2.7,,,,,,,,,,6zbb5xiauoixj3clxdgud8lxw,C. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537513433,417,61,1,40,53,c2pdzdl3dgf5b0siidn2ay5ii,0,67.4,32.5,2023-04-22T20:48:01.468Z,2023-04-22T20:48:01Z,4210902673,56,Center,,,,,,,,,,,,,,,,,,,,,,6r8emgp7oeom6yyibdb4g77c9,D. Choinière,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537513441,372,61,1,40,53,5gmx3o5y2oc0i6rowjwtu7jvu,1,28,73.2,2023-04-22T20:48:02.011Z,2023-04-22T20:48:02Z,4210902701,56,Back,,,,,,,,,,,,,,,,,,,,,,8uqytik44ro3mbkz0s8m163xm,A. Rampersad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537513467,373,1,1,40,54,5gmx3o5y2oc0i6rowjwtu7jvu,1,21.8,66.4,2023-04-22T20:48:02.998Z,2023-04-22T20:48:05Z,4210902875,141,38.1,4210902877,212,20.6,4210902879,213,4.3,4210902871,56,Back,4210902873,140,14.8,,,,,,,,,,2gd6p7oi29nml06jp1fk9o1ec,C. Loughrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537513501,374,1,1,40,56,5gmx3o5y2oc0i6rowjwtu7jvu,1,18.6,32.1,2023-04-22T20:48:05.006Z,2023-04-22T20:48:08Z,4210903081,140,23.1,4210903085,212,17.8,4210903087,213,5.0,4210903079,56,Back,4210903083,141,6.8,,,,,,,,,,81tm004f7odd1h0acwfcfroyc,D. Nimick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537513509,375,1,1,41,0,5gmx3o5y2oc0i6rowjwtu7jvu,0,29.4,3.7,2023-04-22T20:48:08.503Z,2023-04-22T20:48:14Z,4210903135,212,3.7,4210903461,233,418,4210903137,213,0.4,4210903129,140,32.7,4210903127,56,Back,4210903465,286,,4210903131,141,5.6,4210903459,236,,6yyhtcimqzsoqhp2clnj5x3sa,Z. Fernandez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537513559,418,74,1,41,0,c2pdzdl3dgf5b0siidn2ay5ii,1,67.2,91.8,2023-04-22T20:48:08.504Z,2023-04-22T20:55:06Z,4210903529,233,375,4210903419,56,Left,4210903421,285,,,,,,,,,,,,,,,,,ccezbk51pdo61agdtdcxrd9wq,K. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
