id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/15/value,qualifier/14/value,qualifier/13/value,assist,qualifier/17/id,qualifier/17/qualifierId
2534089009,351,1,2,45,0,c2pdzdl3dgf5b0siidn2ay5ii,1,50.1,49.7,2023-04-15T21:13:30.674Z,2023-04-15T21:13:32Z,4192739023,212,13.4,4192739027,279,S,4192739019,140,37.4,4192739017,56,Back,4192739021,141,48.5,4192739025,213,3.2,,,,,,,6of4lxl9haj2csl0hxsbf4slx,J. Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534089021,352,1,2,45,2,c2pdzdl3dgf5b0siidn2ay5ii,1,37.4,48.5,2023-04-15T21:13:32.756Z,2023-04-15T21:13:34Z,4192739107,141,69.4,4192739111,213,1.6,4192739103,56,Back,4192739109,212,14.2,4192739105,140,36.7,,,,,,,,,,882vd5rnobx3xba2sb99k49gp,A. Hojabrpour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534089043,353,1,2,45,4,c2pdzdl3dgf5b0siidn2ay5ii,1,34.5,64.3,2023-04-15T21:13:34.805Z,2023-04-15T21:13:38Z,4192739279,213,4.3,4192739271,56,Back,4192739273,140,26.7,4192739277,212,20.1,4192739275,141,37.3,,,,,,,,,,c8d4kyelee6gyrnupxkeh6has,N. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534089065,354,1,2,45,7,c2pdzdl3dgf5b0siidn2ay5ii,1,27,40.6,2023-04-15T21:13:38.517Z,2023-04-15T21:13:43Z,4192739421,140,24.1,4192739425,212,17.0,4192739423,141,65.2,4192739427,213,1.8,4192739419,56,Back,,,,,,,,,,8ad2vcq9xcul0kkfms8qo0wk5,A. Achinioti-Jönsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534089089,355,1,2,45,12,c2pdzdl3dgf5b0siidn2ay5ii,1,26.5,67.9,2023-04-15T21:13:42.901Z,2023-04-15T21:13:49Z,4192739629,141,92.4,4192739627,140,32.5,4192739631,212,17.8,4192739625,56,Back,4192739633,213,1.2,,,,,,,,,,exz7u7nukda9p15cy7s9udplh,M. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534089107,356,1,2,45,18,c2pdzdl3dgf5b0siidn2ay5ii,1,33.2,89.6,2023-04-15T21:13:49.188Z,2023-04-15T21:13:53Z,4192739749,213,3.5,4192739743,140,19.0,4192739747,212,16.0,4192739741,56,Back,4192739745,141,81.2,,,,,,,,,,ccezbk51pdo61agdtdcxrd9wq,K. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534089117,357,1,2,45,22,c2pdzdl3dgf5b0siidn2ay5ii,1,24.1,75,2023-04-15T21:13:53.460Z,2023-04-15T21:13:55Z,4192739821,1,,4192739815,141,64.9,4192739811,56,Center,4192739819,213,6.1,4192739813,140,54.9,4192739809,155,,4192739817,212,33.1,,,,exz7u7nukda9p15cy7s9udplh,M. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534089121,358,1,2,45,25,c2pdzdl3dgf5b0siidn2ay5ii,0,54.9,64.9,2023-04-15T21:13:55.812Z,2023-04-15T21:13:56Z,4192739845,141,65.2,4192739841,56,Back,4192739849,213,3.1,4192739847,212,12.0,4192739843,140,43.5,,,,,,,,,,6of4lxl9haj2csl0hxsbf4slx,J. Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534089131,359,4,2,45,27,c2pdzdl3dgf5b0siidn2ay5ii,1,45.6,67.4,2023-04-15T21:13:58.424Z,2023-04-15T21:14:01Z,4192739945,56,Back,4192739963,233,378,4192739947,152,,4192739943,10,,4192739949,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534089129,378,4,2,45,27,41ewt71n8fqwy6trsqta1bjvu,0,54.4,32.6,2023-04-15T21:13:58.425Z,2023-04-15T21:14:01Z,4192739933,56,Center,4192739937,285,,4192739931,10,,4192739971,233,359,4192739935,152,,,,,,,,,,,9ddoyq4wpjjr58e8g8g5z3h7t,S. Shome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534089183,360,1,2,45,37,c2pdzdl3dgf5b0siidn2ay5ii,1,48.4,69.5,2023-04-15T21:14:07.636Z,2023-04-20T16:42:33Z,4192740225,141,70.3,4192740221,56,Back,4192740217,5,,4192740219,152,,4192740229,213,3.1,4192740227,212,7.9,4192740223,140,40.9,,,,c8d4kyelee6gyrnupxkeh6has,N. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534089187,361,1,2,45,42,c2pdzdl3dgf5b0siidn2ay5ii,1,51.5,68.7,2023-04-15T21:14:12.596Z,2023-04-15T21:14:14Z,4192740269,141,60.8,4192740267,140,58.0,4192740273,213,5.6,4192740271,212,8.7,4192740265,56,Center,,,,,,,,,,exz7u7nukda9p15cy7s9udplh,M. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534089199,362,1,2,45,43,c2pdzdl3dgf5b0siidn2ay5ii,1,53.1,53.1,2023-04-15T21:14:14.084Z,2023-04-15T21:14:16Z,4192740337,56,Right,4192740341,141,10.9,4192740339,140,56.9,4192740345,213,4.9,4192740343,212,29.0,,,,,,,,,,c8d4kyelee6gyrnupxkeh6has,N. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534089215,363,1,2,45,46,c2pdzdl3dgf5b0siidn2ay5ii,1,56.9,10.9,2023-04-15T21:14:16.772Z,2023-04-15T21:14:20Z,4192740435,212,11.6,4192740431,140,67.0,4192740429,56,Right,4192740437,213,5.9,4192740433,141,4.1,,,,,,,,,,4xsc616w7mz1xw45ofyivm6eh,R. Rama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534089227,364,1,2,45,50,c2pdzdl3dgf5b0siidn2ay5ii,1,71.2,17.7,2023-04-15T21:14:20.836Z,2023-04-15T21:14:23Z,4192740489,56,Center,4192740491,140,64.0,4192740495,212,17.4,4192740497,213,2.0,4192740493,141,40.7,,,,,,,,,,6r8emgp7oeom6yyibdb4g77c9,D. Choinière,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534089241,365,1,2,45,52,c2pdzdl3dgf5b0siidn2ay5ii,0,64,40.4,2023-04-15T21:14:23.461Z,2023-04-15T21:14:26Z,4192740571,213,1.2,4192740573,1,,4192740565,140,75.5,4192740561,155,,4192740569,212,33.4,4192740567,141,86.2,4192740563,56,Left,,,,c8d4kyelee6gyrnupxkeh6has,N. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534089245,379,8,2,45,56,41ewt71n8fqwy6trsqta1bjvu,1,25.4,9.8,2023-04-15T21:14:27.161Z,2023-04-20T16:42:56Z,4192740607,15,,4204610533,384,,4192740593,56,Back,,,,,,,,,,,,,,,,8e41frophez1otbzaamqxzip6,Roberto Alarcón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534089257,380,49,2,45,58,41ewt71n8fqwy6trsqta1bjvu,1,45.1,5.8,2023-04-15T21:14:29.161Z,2023-04-15T21:14:29Z,,,,,,,,,,,,,,,,,,,,,,,,,cbw3da3l9qi13ludkt9181z9x,A. Musse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534089285,366,43,2,46,2,c2pdzdl3dgf5b0siidn2ay5ii,1,0,0,2023-04-15T21:14:33.541Z,2023-04-15T21:14:39Z,4192740915,144,7,4192740829,285,0,4192740827,56,Back,,,,,,,,,,,,,,,,c8d4kyelee6gyrnupxkeh6has,N. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536331073,682,3,2,46,3,41ewt71n8fqwy6trsqta1bjvu,0,61,17.6,2023-04-15T21:14:34.066Z,2023-04-20T16:43:52Z,4204611059,467,c8d4kyelee6gyrnupxkeh6has,4204611057,464,,4204611053,56,Right,4204611055,286,,,,,,,,,,,,,,cbw3da3l9qi13ludkt9181z9x,A. Musse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534089275,381,4,2,46,4,41ewt71n8fqwy6trsqta1bjvu,1,59.7,21.6,2023-04-15T21:14:34.857Z,2023-04-15T21:14:37Z,4192740855,233,367,4192740771,286,,4192740765,56,Center,4192740769,265,,4192740763,13,,4192740767,152,,,,,,,,cbw3da3l9qi13ludkt9181z9x,A. Musse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534089287,367,4,2,46,4,c2pdzdl3dgf5b0siidn2ay5ii,0,40.3,78.4,2023-04-15T21:14:34.858Z,2023-04-15T21:14:38Z,4192740843,265,,4192740845,285,,4192740863,233,381,4192740839,56,Back,4192740841,152,,4192740837,13,,,,,,,,c8d4kyelee6gyrnupxkeh6has,N. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534089447,382,1,2,46,28,41ewt71n8fqwy6trsqta1bjvu,1,60.7,14.1,2023-04-15T21:14:58.794Z,2023-04-15T21:15:11Z,4192741735,140,79.4,4192741731,152,,4192741743,1,,4192741725,5,,4192741729,196,,4192741893,189,,4192741727,155,,4192741739,212,56.0,g2i7tap1jusx5t2mnbfbns2d,C. Trafford,4192741733,56,Left,4192741741,213,1.2,,4192741737,141,,,,,,,,,,,,,,,,91.2,,,,,,
2534089433,368,4,2,46,30,c2pdzdl3dgf5b0siidn2ay5ii,1,20.2,7,2023-04-15T21:15:01.188Z,2023-04-20T16:44:32Z,4192741633,56,Back,4192741637,285,,4192741631,10,,4192741635,152,,4192741815,233,383,4204611389,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534089453,383,4,2,46,30,41ewt71n8fqwy6trsqta1bjvu,0,79.8,93,2023-04-15T21:15:01.189Z,2023-04-15T21:15:28Z,4192741785,152,,4192741781,56,Left,4192741843,233,368,4192742065,189,,4192741775,10,,4192741789,286,,,,,,,,eoiimmhy0bdg3guq88jihpyol,J. Mason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534089529,369,1,2,46,45,c2pdzdl3dgf5b0siidn2ay5ii,1,26.3,11.4,2023-04-15T21:15:16.195Z,2023-04-15T21:15:22Z,4192742201,152,,4192742211,213,2.7,4192742199,5,,4192742205,140,19.5,4192742209,212,7.9,4192742203,56,Back,4192742207,141,16.5,,,,8ad2vcq9xcul0kkfms8qo0wk5,A. Achinioti-Jönsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534089559,370,1,2,46,51,c2pdzdl3dgf5b0siidn2ay5ii,1,22.4,26.1,2023-04-15T21:15:21.956Z,2023-04-15T21:15:31Z,4192742411,212,10.0,4192742407,140,20.4,4192742409,141,11.7,4192742413,213,4.5,4192742405,56,Back,,,,,,,,,,882vd5rnobx3xba2sb99k49gp,A. Hojabrpour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534089573,371,1,2,47,1,c2pdzdl3dgf5b0siidn2ay5ii,0,40.4,8.5,2023-04-15T21:15:31.668Z,2023-04-15T21:15:34Z,4192742491,213,0.2,4192742489,212,25.4,4192742487,141,17.0,4192742483,56,Right,4192742485,140,64.0,,,,,,,,,,8ad2vcq9xcul0kkfms8qo0wk5,A. Achinioti-Jönsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534089575,384,49,2,47,3,41ewt71n8fqwy6trsqta1bjvu,1,35,82.4,2023-04-15T21:15:33.978Z,2023-04-15T21:15:34Z,,,,,,,,,,,,,,,,,,,,,,,,,2x500ds4ke374qi3jcpdi1wtm,C. Montgomery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534089597,385,1,2,47,4,41ewt71n8fqwy6trsqta1bjvu,1,33.9,78.1,2023-04-15T21:15:34.921Z,2023-04-15T21:15:41Z,4192742605,141,60.3,4192742601,56,Back,4192742609,213,3.7,4192742607,212,24.0,4192742603,140,14.2,,,,,,,,,,2x500ds4ke374qi3jcpdi1wtm,C. Montgomery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534089607,386,1,2,47,11,41ewt71n8fqwy6trsqta1bjvu,0,18.7,59.7,2023-04-15T21:15:41.692Z,2023-04-15T21:15:55Z,4192742723,141,92.9,4192742727,213,0.4,4192742729,1,,4192742719,56,Left,4192742717,155,,4192742721,140,73.7,4192742725,212,62.0,,,,7tmc8hrkee4lo05qa26i7e5zp,M. Carducci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534089615,372,44,2,47,16,c2pdzdl3dgf5b0siidn2ay5ii,1,25.2,6.3,2023-04-15T21:15:46.883Z,2023-04-15T21:15:48Z,4192742761,56,Back,4192742763,285,,4192742765,233,387,,,,,,,,,,,,,,,,8ad2vcq9xcul0kkfms8qo0wk5,A. Achinioti-Jönsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534089611,387,44,2,47,16,41ewt71n8fqwy6trsqta1bjvu,0,74.8,93.7,2023-04-15T21:15:46.884Z,2023-04-15T21:15:49Z,4192742741,56,Left,4192742781,233,372,4192742743,286,,,,,,,,,,,,,,,,,7tednz7d4xzxjpuqct8iyttjp,M. Cantave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534089619,373,12,2,47,17,c2pdzdl3dgf5b0siidn2ay5ii,1,23.8,5.2,2023-04-15T21:15:48.356Z,2023-04-15T21:15:50Z,4192742819,167,,4192742799,15,,4192742797,213,3.9,4192742793,141,0.0,4192742795,212,5.9,4192742789,56,Back,4192742791,140,19.7,,,,8ad2vcq9xcul0kkfms8qo0wk5,A. Achinioti-Jönsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534089623,374,5,2,47,17,c2pdzdl3dgf5b0siidn2ay5ii,0,22.2,-0.9,2023-04-15T21:15:48.505Z,2023-04-15T21:17:12Z,4192742809,56,Back,4192742825,233,388,4192742815,347,,,,,,,,,,,,,,,,,8ad2vcq9xcul0kkfms8qo0wk5,A. Achinioti-Jönsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534089617,388,5,2,47,17,41ewt71n8fqwy6trsqta1bjvu,1,77.8,100.9,2023-04-15T21:15:48.505Z,2023-04-15T21:15:50Z,4192742775,347,,4192742773,56,Left,4192742821,233,374,,,,,,,,,,,,,,,,7tednz7d4xzxjpuqct8iyttjp,M. Cantave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534089723,389,1,2,47,49,41ewt71n8fqwy6trsqta1bjvu,1,75.4,100,2023-04-15T21:16:20.345Z,2023-04-15T21:16:23Z,4192743431,56,Left,4192743435,141,92.4,4192743437,212,15.4,4192743433,140,61.9,4192743439,213,3.5,4192743429,107,,,,,,,,79xw5l1zq2huxdmeod9t19nmd,J. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534089731,390,1,2,47,52,41ewt71n8fqwy6trsqta1bjvu,0,62.4,94.2,2023-04-15T21:16:23.481Z,2023-04-15T21:16:25Z,4192743489,140,100.0,4192743491,141,95.0,4192743497,1,,4192743493,212,40.2,4192743487,56,Left,4192743485,155,,4192743495,213,0.0,,,,2x500ds4ke374qi3jcpdi1wtm,C. Montgomery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534089739,375,5,2,47,55,c2pdzdl3dgf5b0siidn2ay5ii,1,-0.8,6,2023-04-15T21:16:25.828Z,2023-04-15T21:17:12Z,4192743519,56,Back,4192743529,233,391,4192743521,346,,,,,,,,,,,,,,,,,6of4lxl9haj2csl0hxsbf4slx,J. Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534089737,391,5,2,47,55,41ewt71n8fqwy6trsqta1bjvu,0,100.8,94,2023-04-15T21:16:25.828Z,2023-04-15T21:16:26Z,4192743515,56,Left,4192743517,346,,4192743539,233,375,,,,,,,,,,,,,,,,2x500ds4ke374qi3jcpdi1wtm,C. Montgomery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534089801,376,1,2,48,3,c2pdzdl3dgf5b0siidn2ay5ii,1,4.5,49.6,2023-04-15T21:16:34.419Z,2023-04-15T21:16:38Z,4192743841,56,Back,4192743839,124,,4192743845,141,40.9,4192743849,213,5.2,4192743853,237,,4192743843,140,7.5,4192743847,212,6.7,,,,cdaayu6d9xzn4gyn5jg5p6vl6,T. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534089829,377,1,2,48,8,c2pdzdl3dgf5b0siidn2ay5ii,1,15.7,35.8,2023-04-15T21:16:38.802Z,2023-04-15T21:16:45Z,4192743987,212,17.6,4192743983,141,11.4,4192743989,213,5.1,4192743979,56,Back,4192743981,140,21.3,,,,,,,,,,8ad2vcq9xcul0kkfms8qo0wk5,A. Achinioti-Jönsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534089839,378,1,2,48,14,c2pdzdl3dgf5b0siidn2ay5ii,1,22.5,31.3,2023-04-15T21:16:45.042Z,2023-04-15T21:16:47Z,4192744017,56,Back,4192744019,140,7.1,4192744025,213,2.4,4192744021,141,52.1,4192744023,212,21.5,,,,,,,,,,4xsc616w7mz1xw45ofyivm6eh,R. Rama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534089855,379,1,2,48,16,c2pdzdl3dgf5b0siidn2ay5ii,1,7.1,50.4,2023-04-15T21:16:46.882Z,2023-04-15T21:16:50Z,4192744141,213,5.0,4192744137,141,23.1,4192744133,56,Back,4192744139,212,19.1,4192744135,140,11.4,,,,,,,,,,cdaayu6d9xzn4gyn5jg5p6vl6,T. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534089877,380,1,2,48,19,c2pdzdl3dgf5b0siidn2ay5ii,1,16.5,23,2023-04-15T21:16:49.986Z,2023-04-15T21:16:53Z,4192744255,140,31.5,4192744263,213,0.1,4192744261,212,15.9,4192744253,56,Back,4192744259,141,26.2,,,,,,,,,,8ad2vcq9xcul0kkfms8qo0wk5,A. Achinioti-Jönsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534089879,381,1,2,48,20,c2pdzdl3dgf5b0siidn2ay5ii,0,31.4,27.1,2023-04-15T21:16:51.283Z,2023-04-15T21:17:08Z,4192744283,141,10.7,4192744277,155,,4192744287,213,5.0,4192744281,140,34.9,4192744279,56,Back,4192744285,212,11.7,,,,,,,4xsc616w7mz1xw45ofyivm6eh,R. Rama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534089867,392,49,2,48,21,41ewt71n8fqwy6trsqta1bjvu,1,60.7,89.6,2023-04-15T21:16:52.201Z,2023-04-15T21:16:52Z,,,,,,,,,,,,,,,,,,,,,,,,,7tednz7d4xzxjpuqct8iyttjp,M. Cantave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534089919,393,1,2,48,28,41ewt71n8fqwy6trsqta1bjvu,0,99.2,92.1,2023-04-15T21:16:59.034Z,2023-04-20T16:46:20Z,4192744521,2,,4192744531,212,3.2,4204612245,224,,4192744545,286,,4204612247,72,,4192744523,155,,4192744533,213,4.5,4192744525,56,Left,7tednz7d4xzxjpuqct8iyttjp,M. Cantave,4192744529,141,87.4,4192744527,140,98.7,,4192744539,236,4192744541,233,,,382,,,,,,,,,,,,,,,,,
2534089917,382,12,2,48,28,c2pdzdl3dgf5b0siidn2ay5ii,1,1.3,9.4,2023-04-15T21:16:59.134Z,2023-04-15T21:17:02Z,4192744563,233,393,4192744517,185,,4192744519,56,Back,,,,,,,,,,,,,,,,3wyn5e0uz5jfilp065m3qynoq,A. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534089927,383,6,2,48,31,c2pdzdl3dgf5b0siidn2ay5ii,0,0.3,10.7,2023-04-15T21:17:01.720Z,2023-04-20T16:46:45Z,4192744639,233,394,4192744595,73,,4192744585,56,Back,,,,,,,,,,,,,,,,3wyn5e0uz5jfilp065m3qynoq,A. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534089931,394,6,2,48,31,41ewt71n8fqwy6trsqta1bjvu,1,99.7,89.3,2023-04-15T21:17:01.720Z,2023-04-15T21:17:03Z,4192744613,56,Left,4192744629,233,383,4192744615,73,,,,,,,,,,,,,,,,,7tednz7d4xzxjpuqct8iyttjp,M. Cantave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534090141,395,1,2,49,7,41ewt71n8fqwy6trsqta1bjvu,0,99.5,99.6,2023-04-15T21:17:38.344Z,2023-04-20T16:46:47Z,4192745821,155,,4192745835,1,,4192745831,212,42.8,4192745825,56,Center,4192745829,141,40.0,4192745827,140,86.5,4192745823,224,,4192745817,2,,79xw5l1zq2huxdmeod9t19nmd,J. Escalante,4204612405,72,,4192745833,213,4.4,,4192745819,6,,,,,,,,,,,,,,,,,,,,,,
2534090143,384,12,2,49,11,c2pdzdl3dgf5b0siidn2ay5ii,1,15.1,67.3,2023-04-15T21:17:41.778Z,2023-04-15T21:17:42Z,4192745863,212,13.4,4192745859,140,13.4,4192745865,213,1.7,4192745857,56,Back,4192745871,15,,4192745861,141,86.9,,,,,,,ccezbk51pdo61agdtdcxrd9wq,K. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534090163,396,3,2,49,21,41ewt71n8fqwy6trsqta1bjvu,0,96.7,5.9,2023-04-15T21:17:51.720Z,2023-04-20T16:47:14Z,4192746041,286,,4192746039,56,Right,4192746043,211,,4204612903,465,,,,,,,,,,,,,,cbw3da3l9qi13ludkt9181z9x,A. Musse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534090161,385,5,2,49,21,c2pdzdl3dgf5b0siidn2ay5ii,1,-0.6,89,2023-04-15T21:17:52.130Z,2023-04-15T21:17:53Z,4192746033,56,Back,4192746055,233,397,4192746035,346,,,,,,,,,,,,,,,,,ccezbk51pdo61agdtdcxrd9wq,K. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534090165,397,5,2,49,21,41ewt71n8fqwy6trsqta1bjvu,0,100.6,11,2023-04-15T21:17:52.130Z,2023-04-15T21:27:13Z,4192746063,233,385,4192746045,56,Right,4192746047,346,,,,,,,,,,,,,,,,,cbw3da3l9qi13ludkt9181z9x,A. Musse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534090255,386,1,2,49,40,c2pdzdl3dgf5b0siidn2ay5ii,1,4.6,53.7,2023-04-15T21:18:10.898Z,2023-04-20T16:47:39Z,4192746601,140,22.9,4204613327,189,,4192746611,237,,4192746605,212,20.2,4192746597,124,,4192746607,213,0.3,4192746603,141,62.7,4192746599,56,Back,cdaayu6d9xzn4gyn5jg5p6vl6,T. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534090263,387,1,2,49,41,c2pdzdl3dgf5b0siidn2ay5ii,1,23.7,61.8,2023-04-15T21:18:12.369Z,2023-04-20T16:47:49Z,4204613437,189,,4192746647,213,5.8,4192746643,141,54.9,4192746645,212,10.0,4192746641,140,32.1,4192746639,56,Back,,,,,,,exz7u7nukda9p15cy7s9udplh,M. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534090267,388,3,2,49,42,c2pdzdl3dgf5b0siidn2ay5ii,1,34.9,60.7,2023-04-15T21:18:13.496Z,2023-04-20T16:47:52Z,4192746675,56,Back,4204613475,465,,4192747643,233,398,4192747647,286,,,,,,,,,,,,,,c8d4kyelee6gyrnupxkeh6has,N. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534090261,398,45,2,49,42,41ewt71n8fqwy6trsqta1bjvu,0,65.1,39.3,2023-04-15T21:18:13.496Z,2023-04-15T21:18:54Z,4192746627,56,Center,4192747653,233,388,4192746629,285,,,,,,,,,,,,,,,,,9ddoyq4wpjjr58e8g8g5z3h7t,S. Shome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534090269,389,1,2,49,44,c2pdzdl3dgf5b0siidn2ay5ii,1,34.7,49,2023-04-15T21:18:14.770Z,2023-04-15T21:18:16Z,4192746697,141,33.1,4192746693,56,Back,4192746699,212,10.9,4192746701,213,4.6,4192746695,140,33.7,,,,,,,,,,c8d4kyelee6gyrnupxkeh6has,N. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534090277,390,1,2,49,45,c2pdzdl3dgf5b0siidn2ay5ii,1,36.5,33.6,2023-04-15T21:18:16.353Z,2023-04-15T21:18:17Z,4192746759,212,21.3,4192746757,141,30.1,4192746753,56,Center,4192746761,213,6.2,4192746755,140,56.7,,,,,,,,,,882vd5rnobx3xba2sb99k49gp,A. Hojabrpour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534090283,391,1,2,49,47,c2pdzdl3dgf5b0siidn2ay5ii,1,56.7,30,2023-04-15T21:18:17.649Z,2023-04-15T21:18:20Z,4192746821,213,4.8,4192746815,140,57.8,4192746817,141,11.7,4192746813,56,Right,4192746819,212,12.5,,,,,,,,,,3wyn5e0uz5jfilp065m3qynoq,A. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534090291,392,1,2,49,49,c2pdzdl3dgf5b0siidn2ay5ii,1,66,7.1,2023-04-15T21:18:20.449Z,2023-04-15T21:18:25Z,4192746877,212,13.6,4192746873,140,78.9,4192746879,213,6.2,4192746871,56,Right,4192746875,141,5.0,,,,,,,,,,4xsc616w7mz1xw45ofyivm6eh,R. Rama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534090293,393,1,2,49,54,c2pdzdl3dgf5b0siidn2ay5ii,1,76,21.5,2023-04-15T21:18:25.201Z,2023-04-15T21:18:26Z,4192746903,140,82.2,4192746907,212,12.0,4192746909,213,5.3,4192746905,141,6.7,4192746901,56,Right,,,,,,,,,,6r8emgp7oeom6yyibdb4g77c9,D. Choinière,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534090307,394,1,2,49,56,c2pdzdl3dgf5b0siidn2ay5ii,1,82.2,6.7,2023-04-15T21:18:26.867Z,2023-04-15T21:18:31Z,4192747021,212,12.7,4192747015,56,Right,4192747019,141,10.1,4192747017,140,70.3,4192747023,213,3.0,,,,,,,,,,4xsc616w7mz1xw45ofyivm6eh,R. Rama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534090333,395,1,2,50,0,c2pdzdl3dgf5b0siidn2ay5ii,1,67.2,10.4,2023-04-15T21:18:31.313Z,2023-04-15T21:18:36Z,4192747183,56,Right,4192747187,140,55.0,4192747193,213,3.0,4192747189,141,13.2,4192747191,212,13.0,,,,,,,,,,882vd5rnobx3xba2sb99k49gp,A. Hojabrpour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
