id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,assist,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2465114593,149,61,1,19,6,dpp6fex0mdxsxhdct2qf66x5n,1,9.2,72.2,2022-09-30T17:36:21.072Z,2022-09-30T17:36:21Z,3807352631,56,Back,,,,,,,,,,,,,,,,,,,,,,1asefru50u06hyhmoa7d9qcx5,L. Marti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465114621,195,13,1,19,8,6bl19flj1eggw2gw7sya19bof,1,90.6,47.7,2022-09-30T17:36:23.099Z,2022-09-30T17:36:43Z,3807353187,102,63.0,3807353193,328,,3807352749,56,Center,3807353189,103,33.3,3807352747,17,,3807353197,230,99.0,3807353183,20,,3807353199,231,50.4,23kah59nbx1m7ro3imaaevoph,J. Roord,3807353195,458,,3807353191,108,,,3807353185,73,3807352745,22,,,,,,,,,,,,,,,,,,,,,
2465114605,150,5,1,19,8,dpp6fex0mdxsxhdct2qf66x5n,1,-0.9,41.6,2022-09-30T17:36:23.235Z,2022-09-30T17:43:25Z,3807352687,56,Back,3807359501,233,225,3807352689,346,,,,,,,,,,,,,,,,,1asefru50u06hyhmoa7d9qcx5,L. Marti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465115897,225,5,1,19,8,6bl19flj1eggw2gw7sya19bof,0,100.9,58.4,2022-09-30T17:36:23.235Z,2022-09-30T17:40:21Z,3807359511,233,150,3807359159,346,,3807359157,56,Center,,,,,,,,,,,,,,,,9hmgd3x5tekj4fnf0zju3i1ud,E. Pajor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465114739,151,1,1,19,29,dpp6fex0mdxsxhdct2qf66x5n,1,4,49.7,2022-09-30T17:36:44.971Z,2022-09-30T17:36:46Z,3807353319,212,10.8,3807353317,141,33.8,3807353325,237,,3807353321,213,4.7,3807353313,56,Back,3807353311,124,,3807353315,140,3.9,,,,q4va8vnwzmwtdo6qymq4ywgl,F. Repohl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465114761,152,1,1,19,31,dpp6fex0mdxsxhdct2qf66x5n,1,3.9,33.8,2022-09-30T17:36:46.394Z,2022-09-30T17:37:07Z,3807353461,212,11.0,3807353463,213,1.8,3807353455,56,Back,3807353457,140,1.9,3807353459,141,49.7,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465114779,153,1,1,19,34,dpp6fex0mdxsxhdct2qf66x5n,1,7.9,47.2,2022-09-30T17:36:49.627Z,2022-09-30T17:36:53Z,3807353549,213,4.4,3807353533,56,Back,3807353541,141,31.3,3807353545,212,11.5,3807353537,140,4.3,,,,,,,,,,q4va8vnwzmwtdo6qymq4ywgl,F. Repohl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465114809,154,1,1,19,38,dpp6fex0mdxsxhdct2qf66x5n,1,9.6,24.8,2022-09-30T17:36:53.115Z,2022-09-30T17:36:57Z,3807353721,212,17.0,3807353723,213,0.0,3807353719,141,25.0,3807353717,140,25.8,3807353715,56,Back,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465114815,155,1,1,19,41,dpp6fex0mdxsxhdct2qf66x5n,1,22.1,9.5,2022-09-30T17:36:56.955Z,2022-09-30T17:36:59Z,3807353761,213,5.8,3807353755,140,29.8,3807353753,56,Back,3807353759,212,9.2,3807353757,141,2.9,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465114817,156,50,1,19,44,dpp6fex0mdxsxhdct2qf66x5n,1,30.4,10.1,2022-09-30T17:36:59.555Z,2022-09-30T17:37:07Z,3807353767,285,,3807353765,56,Back,3807353979,233,196,,,,,,,,,,,,,,,,c36h9olifkg6s63uktgf1puqd,S. Matysik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465114851,196,7,1,19,44,6bl19flj1eggw2gw7sya19bof,1,69.6,89.9,2022-09-30T17:36:59.556Z,2022-09-30T17:37:07Z,3807353975,233,156,3807353951,286,,3807353949,56,Left,,,,,,,,,,,,,,,,elrnwzbk985f5j49tn9gg9rai,J. Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465114831,157,4,1,19,47,dpp6fex0mdxsxhdct2qf66x5n,1,27.3,14.4,2022-09-30T17:37:02.348Z,2022-09-30T17:37:07Z,3807353849,285,,3807353983,233,197,3807353847,265,,3807353843,56,Back,3807353841,13,,3807353845,152,,,,,,,,c36h9olifkg6s63uktgf1puqd,S. Matysik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465114853,197,4,1,19,47,6bl19flj1eggw2gw7sya19bof,0,72.7,85.6,2022-09-30T17:37:02.349Z,2022-09-30T17:37:08Z,3807353961,286,,3807353953,13,,3807353955,56,Left,3807353987,233,157,3807353959,265,,3807353957,152,,,,,,,,9lt9pjnkuty7j6uwd5cvctwbt,L. Oberdorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465114899,158,1,1,20,2,dpp6fex0mdxsxhdct2qf66x5n,1,31.3,20.5,2022-09-30T17:37:17.307Z,2022-09-30T17:37:19Z,3807354191,5,,3807354193,152,,3807354195,56,Back,3807354201,212,10.1,3807354203,213,6.0,3807354197,140,40.5,3807354199,141,16.1,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465114903,159,1,1,20,4,dpp6fex0mdxsxhdct2qf66x5n,1,44.1,15.5,2022-09-30T17:37:19.243Z,2022-09-30T17:37:22Z,3807354247,141,24.8,3807354249,212,21.8,3807354251,213,0.3,3807354243,56,Center,3807354245,140,64.0,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465114913,160,1,1,20,7,dpp6fex0mdxsxhdct2qf66x5n,1,60.7,25.6,2022-09-30T17:37:22.364Z,2022-09-30T17:37:24Z,3807354303,140,45.0,3807354301,56,Back,3807354307,212,17.6,3807354305,141,34.6,3807354309,213,2.8,,,,,,,,,,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465114965,161,1,1,20,9,dpp6fex0mdxsxhdct2qf66x5n,1,45,34.6,2022-09-30T17:37:24.443Z,2022-09-30T17:37:35Z,3807354595,56,Back,3807354599,141,82.2,3807354597,140,41.5,3807354601,212,32.6,3807354603,213,1.7,3807354605,1,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465114969,162,1,1,20,19,dpp6fex0mdxsxhdct2qf66x5n,0,44.6,97.4,2022-09-30T17:37:34.644Z,2022-09-30T17:37:39Z,3807354615,141,97.8,3807354617,212,14.2,3807354611,56,Left,3807354613,140,58.1,3807354619,213,0.0,,,,,,,,,,1asefru50u06hyhmoa7d9qcx5,L. Marti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465114967,198,61,1,20,20,6bl19flj1eggw2gw7sya19bof,0,37.6,3.6,2022-09-30T17:37:35.659Z,2022-09-30T17:37:35Z,3807354609,56,Back,,,,,,,,,,,,,,,,,,,,,,49bajqj50h6lrbk4gt30eeodl,L. Wilms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465114979,163,5,1,20,21,dpp6fex0mdxsxhdct2qf66x5n,1,57.6,101.4,2022-09-30T17:37:36.268Z,2022-09-30T17:43:25Z,3807354659,233,199,3807354649,347,,3807354647,56,Left,,,,,,,,,,,,,,,,1asefru50u06hyhmoa7d9qcx5,L. Marti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465114971,199,5,1,20,21,6bl19flj1eggw2gw7sya19bof,0,42.4,-1.4,2022-09-30T17:37:36.268Z,2022-09-30T17:37:39Z,3807354667,233,163,3807354621,56,Back,3807354623,347,,,,,,,,,,,,,,,,,49bajqj50h6lrbk4gt30eeodl,L. Wilms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465115037,164,1,1,20,27,dpp6fex0mdxsxhdct2qf66x5n,1,54.5,100,2022-09-30T17:37:42.460Z,2022-09-30T17:37:46Z,3807354925,213,6.0,3807354921,141,94.7,3807354923,212,14.3,3807354915,107,,3807354917,56,Left,3807354919,140,67.4,,,,,,,1asefru50u06hyhmoa7d9qcx5,L. Marti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465115041,165,61,1,20,31,dpp6fex0mdxsxhdct2qf66x5n,0,67.7,95.7,2022-09-30T17:37:46.605Z,2022-09-30T17:37:47Z,3807354933,56,Left,,,,,,,,,,,,,,,,,,,,,,gvm839vxy6tkznrtw9mop17u,Ivana Fuso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465115053,166,5,1,20,33,dpp6fex0mdxsxhdct2qf66x5n,0,71.6,101.2,2022-09-30T17:37:48.172Z,2022-09-30T17:43:25Z,3807355001,347,,3807355021,233,200,3807354999,56,Left,,,,,,,,,,,,,,,,gvm839vxy6tkznrtw9mop17u,Ivana Fuso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465115063,200,5,1,20,33,6bl19flj1eggw2gw7sya19bof,1,28.4,-1.2,2022-09-30T17:37:48.172Z,2022-09-30T17:37:50Z,3807355015,347,,3807355017,233,166,3807355013,56,Back,,,,,,,,,,,,,,,,49bajqj50h6lrbk4gt30eeodl,L. Wilms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465115101,201,1,1,20,44,6bl19flj1eggw2gw7sya19bof,1,27,0,2022-09-30T17:37:59.004Z,2022-09-30T17:38:00Z,3807355239,56,Back,3807355237,107,,3807355245,212,16.0,3807355241,140,25.7,3807355243,141,22.2,3807355247,213,1.7,,,,,,,49bajqj50h6lrbk4gt30eeodl,L. Wilms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465115105,202,1,1,20,45,6bl19flj1eggw2gw7sya19bof,1,25.7,22.2,2022-09-30T17:38:00.283Z,2022-09-30T17:38:01Z,3807355263,213,1.6,3807355261,212,18.4,3807355259,141,49.2,3807355255,56,Back,3807355257,140,25.9,,,,,,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465115113,203,1,1,20,46,6bl19flj1eggw2gw7sya19bof,1,25.9,49.2,2022-09-30T17:38:01.387Z,2022-09-30T18:17:58Z,3807355297,212,22.4,3807355299,213,1.4,3807355291,56,Back,3807355293,140,29.5,3807355295,141,81.6,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465115119,204,1,1,20,48,6bl19flj1eggw2gw7sya19bof,1,29.5,81.4,2022-09-30T17:38:03.596Z,2022-09-30T17:38:04Z,3807355323,212,20.8,3807355321,141,51.9,3807355325,213,4.4,3807355319,140,24.2,3807355317,56,Back,,,,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465115135,205,1,1,20,49,6bl19flj1eggw2gw7sya19bof,1,24.2,51.9,2022-09-30T17:38:04.828Z,2022-09-30T17:38:06Z,3807355399,141,20.1,3807355403,213,5.1,3807355401,212,23.7,3807355397,140,33.4,3807355395,56,Back,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465115185,206,1,1,20,51,6bl19flj1eggw2gw7sya19bof,1,33.4,20.1,2022-09-30T17:38:06.363Z,2022-09-30T17:38:14Z,3807355659,140,28.3,3807355657,56,Back,3807355663,212,20.4,3807355661,141,49.0,3807355665,213,1.8,,,,,,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465115211,207,1,1,20,59,6bl19flj1eggw2gw7sya19bof,1,34.1,60.5,2022-09-30T17:38:14.316Z,2022-09-30T17:38:17Z,3807355765,140,83.4,3807355763,56,Center,3807355761,155,,3807355771,213,0.1,3807355773,1,,3807355769,212,51.8,3807355767,141,64.6,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465115243,208,1,1,21,2,6bl19flj1eggw2gw7sya19bof,0,87.6,64.8,2022-09-30T17:38:17.435Z,2022-09-30T17:38:21Z,3807355889,56,Center,3807355893,141,30.7,3807355891,140,93.7,3807355897,213,5.0,3807355895,212,24.1,,,,,,,,,,elrnwzbk985f5j49tn9gg9rai,J. Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465115267,167,12,1,21,6,dpp6fex0mdxsxhdct2qf66x5n,1,4.1,67.2,2022-09-30T17:38:21.134Z,2022-09-30T17:38:23Z,3807355999,213,0.7,3807355993,140,29.4,3807355991,56,Back,3807355995,141,100.0,3807355997,212,35.0,3807356051,167,,,,,,,,1asefru50u06hyhmoa7d9qcx5,L. Marti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465115275,168,5,1,21,8,dpp6fex0mdxsxhdct2qf66x5n,0,24.2,100.8,2022-09-30T17:38:22.978Z,2022-09-30T17:38:26Z,3807356033,56,Back,3807356037,347,,3807356139,233,209,,,,,,,,,,,,,,,,1asefru50u06hyhmoa7d9qcx5,L. Marti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465115295,209,5,1,21,8,6bl19flj1eggw2gw7sya19bof,1,75.8,-0.8,2022-09-30T17:38:22.978Z,2022-09-30T17:43:25Z,3807356135,233,168,3807356133,347,,3807356131,56,Right,,,,,,,,,,,,,,,,elrnwzbk985f5j49tn9gg9rai,J. Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465115331,210,1,1,21,14,6bl19flj1eggw2gw7sya19bof,1,75.4,0,2022-09-30T17:38:29.051Z,2022-09-30T17:38:30Z,3807356299,141,8.6,3807356297,140,70.4,3807356295,56,Right,3807356301,212,8.4,3807356303,213,2.2,3807356293,107,,,,,,,,49bajqj50h6lrbk4gt30eeodl,L. Wilms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465115343,211,1,1,21,15,6bl19flj1eggw2gw7sya19bof,1,70.4,8.6,2022-09-30T17:38:30.155Z,2022-09-30T17:38:31Z,3807356349,141,20.9,3807356345,56,Right,3807356347,140,77.7,3807356351,212,11.3,3807356353,213,0.8,,,,,,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465115361,212,1,1,21,16,6bl19flj1eggw2gw7sya19bof,1,77.7,20.9,2022-09-30T17:38:31.851Z,2022-09-30T17:38:32Z,3807356439,212,14.8,3807356441,213,3.9,3807356437,141,5.6,3807356433,56,Right,3807356435,140,67.7,,,,,,,,,,9hmgd3x5tekj4fnf0zju3i1ud,E. Pajor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465115367,213,1,1,21,17,6bl19flj1eggw2gw7sya19bof,1,67.7,5.6,2022-09-30T17:38:32.827Z,2022-09-30T17:38:33Z,3807356483,213,1.6,3807356481,212,11.7,3807356479,141,22.7,3807356477,140,67.0,3807356475,56,Center,,,,,,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465115385,214,1,1,21,18,6bl19flj1eggw2gw7sya19bof,1,67,22.7,2022-09-30T17:38:33.644Z,2022-09-30T17:38:36Z,3807356591,213,4.7,3807356587,141,3.0,3807356589,212,13.4,3807356583,56,Right,3807356585,140,67.1,,,,,,,,,,6l7cq8gkjb8r4i50vsd4xoo2x,L. Lattwein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465115397,215,1,1,21,23,6bl19flj1eggw2gw7sya19bof,1,65.5,7.1,2022-09-30T17:38:38.011Z,2022-09-30T17:38:39Z,3807356643,141,19.8,3807356641,140,45.5,3807356645,212,22.7,3807356639,56,Back,3807356647,213,2.8,,,,,,,,,,49bajqj50h6lrbk4gt30eeodl,L. Wilms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465115495,216,1,1,21,24,6bl19flj1eggw2gw7sya19bof,0,45.3,20.1,2022-09-30T17:38:39.099Z,2022-09-30T18:18:02Z,3807357009,212,22.2,3807357011,213,1.9,3807357007,141,51.1,3807357005,140,38.6,3807357003,56,Back,,,,,,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465115463,169,49,1,21,31,dpp6fex0mdxsxhdct2qf66x5n,1,32.3,34,2022-09-30T17:38:46.542Z,2022-09-30T17:38:46Z,,,,,,,,,,,,,,,,,,,,,,,,,c36h9olifkg6s63uktgf1puqd,S. Matysik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465115475,170,1,1,21,31,dpp6fex0mdxsxhdct2qf66x5n,1,32.3,34,2022-09-30T17:38:46.669Z,2022-09-30T17:38:48Z,3807356917,213,0.7,3807356909,56,Back,3807356915,212,5.5,3807356911,140,36.2,3807356913,141,39.4,,,,,,,,,,c36h9olifkg6s63uktgf1puqd,S. Matysik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465115491,171,1,1,21,33,dpp6fex0mdxsxhdct2qf66x5n,1,36.2,39.4,2022-09-30T17:38:48.013Z,2022-09-30T17:38:49Z,3807356985,212,8.2,3807356987,213,3.7,3807356983,141,33.1,3807356979,56,Back,3807356981,140,29.5,,,,,,,,,,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465115503,172,1,1,21,34,dpp6fex0mdxsxhdct2qf66x5n,1,29.5,33.1,2022-09-30T17:38:49.853Z,2022-09-30T17:38:51Z,3807357027,140,34.4,3807357029,141,46.3,3807357033,213,1.1,3807357031,212,10.3,3807357025,56,Back,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465115509,173,3,1,21,36,dpp6fex0mdxsxhdct2qf66x5n,1,36.5,48.4,2022-09-30T17:38:51.439Z,2022-09-30T17:38:54Z,3807357129,233,218,3807357069,286,,3807357067,56,Back,,,,,,,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465115521,218,45,1,21,36,6bl19flj1eggw2gw7sya19bof,0,63.5,51.6,2022-09-30T17:38:51.439Z,2022-09-30T17:38:55Z,3807357149,233,173,3807357125,285,,3807357123,56,Center,,,,,,,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465115517,174,1,1,21,37,dpp6fex0mdxsxhdct2qf66x5n,1,34.2,54.3,2022-09-30T17:38:52.814Z,2022-09-30T17:38:54Z,3807357099,141,54.0,3807357103,213,3.2,3807357101,212,5.1,3807357097,140,29.3,3807357095,56,Back,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465115511,217,43,1,21,38,6bl19flj1eggw2gw7sya19bof,1,0,0,2022-09-30T17:38:53.371Z,2022-09-30T17:38:55Z,3807357073,56,Center,3807357169,144,61,,,,,,,,,,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465115537,175,1,1,21,39,dpp6fex0mdxsxhdct2qf66x5n,1,29.3,54,2022-09-30T17:38:54.094Z,2022-09-30T17:38:57Z,3807357207,141,77.0,3807357211,212,16.1,3807357215,213,1.8,3807357203,56,Back,3807357205,140,25.6,,,,,,,,,,2lsz8g4mvgqvartyjfud90e6t,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465115581,176,1,1,21,42,dpp6fex0mdxsxhdct2qf66x5n,1,24.5,74.1,2022-09-30T17:38:57.358Z,2022-09-30T17:39:06Z,3807357419,140,13.8,3807357417,56,Back,3807357423,212,17.2,3807357421,141,54.9,3807357425,213,4.0,,,,,,,,,,1asefru50u06hyhmoa7d9qcx5,L. Marti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465115587,177,1,1,21,51,dpp6fex0mdxsxhdct2qf66x5n,1,14,54.6,2022-09-30T17:39:06.478Z,2022-09-30T17:39:22Z,3807357823,189,,3807357443,141,24.4,3807357441,140,33.4,3807357445,212,28.9,3807357439,56,Back,3807357447,213,5.5,,,,,,,q4va8vnwzmwtdo6qymq4ywgl,F. Repohl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465115599,178,1,1,21,52,dpp6fex0mdxsxhdct2qf66x5n,1,33.4,24.4,2022-09-30T17:39:07.422Z,2022-09-30T17:39:09Z,3807357523,213,4.0,3807357521,212,12.2,3807357519,141,10.3,3807357517,140,26.2,3807357515,56,Back,,,,,,,,,,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465115603,179,1,1,21,54,dpp6fex0mdxsxhdct2qf66x5n,0,26.2,10.3,2022-09-30T17:39:09.183Z,2022-09-30T17:39:11Z,3807357545,141,16.4,3807357543,140,64.8,3807357541,56,Right,3807357539,157,,3807357547,212,40.7,3807357549,213,0.1,3807357551,1,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465115613,219,1,1,21,56,6bl19flj1eggw2gw7sya19bof,0,34.7,64.6,2022-09-30T17:39:10.987Z,2022-09-30T17:39:12Z,3807357607,213,0.5,3807357599,56,Left,3807357597,3,,3807357605,212,27.0,3807357601,140,57.2,3807357603,141,83.7,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465115641,180,1,1,21,59,dpp6fex0mdxsxhdct2qf66x5n,0,39.4,7.3,2022-09-30T17:39:14.831Z,2022-09-30T17:39:20Z,3807357767,140,84.8,3807357765,56,Right,3807357769,141,4.0,3807357771,212,47.7,3807357773,213,6.2,3807357775,1,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465115659,220,1,1,22,6,6bl19flj1eggw2gw7sya19bof,1,10,91.4,2022-09-30T17:39:21.243Z,2022-09-30T17:39:23Z,3807357851,212,19.0,3807357853,213,4.4,3807357847,140,3.9,3807357845,56,Back,3807357849,141,65.1,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465115661,221,49,1,22,8,6bl19flj1eggw2gw7sya19bof,1,3.9,64.9,2022-09-30T17:39:23.403Z,2022-09-30T17:39:23Z,,,,,,,,,,,,,,,,,,,,,,,,,3loe8qn8nalk7liisl2hx891x,M. Frohms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465115681,222,1,1,22,11,6bl19flj1eggw2gw7sya19bof,1,3.9,64.9,2022-09-30T17:39:26.411Z,2022-09-30T17:39:28Z,3807357967,141,48.0,3807357969,212,29.4,3807357963,56,Back,3807357965,140,29.7,3807357971,213,5.9,,,,,,,,,,3loe8qn8nalk7liisl2hx891x,M. Frohms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465115713,223,1,1,22,13,6bl19flj1eggw2gw7sya19bof,1,28.9,48.7,2022-09-30T17:39:28.651Z,2022-09-30T17:39:34Z,3807358155,213,2.2,3807358151,141,83.1,3807358153,212,29.4,3807358149,140,12.0,3807358147,56,Back,,,,,,,,,,6l7cq8gkjb8r4i50vsd4xoo2x,L. Lattwein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465115753,224,2,1,22,19,6bl19flj1eggw2gw7sya19bof,1,28.1,82.5,2022-09-30T17:39:34.058Z,2022-09-30T17:39:41Z,3807358389,141,60.8,3807358387,140,74.1,3807358385,56,Center,3807358383,1,,3807358381,7,9hmgd3x5tekj4fnf0zju3i1ud,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465115743,181,55,1,22,19,dpp6fex0mdxsxhdct2qf66x5n,1,28.5,39.4,2022-09-30T17:39:34.059Z,2022-09-30T17:43:28Z,3807358367,189,,,,,,,,,,,,,,,,,,,,,,,2lsz8g4mvgqvartyjfud90e6t,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465115871,182,1,1,22,46,dpp6fex0mdxsxhdct2qf66x5n,1,21.9,42.2,2022-09-30T17:40:01.391Z,2022-09-30T17:40:06Z,3807359037,213,4.7,3807359025,5,,3807359035,212,9.7,3807359029,56,Back,3807359031,140,22.0,3807359033,141,28.0,3807359027,241,,,,,2lsz8g4mvgqvartyjfud90e6t,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465115877,183,1,1,22,51,dpp6fex0mdxsxhdct2qf66x5n,1,19.3,29.8,2022-09-30T17:40:06.320Z,2022-09-30T17:40:07Z,3807359069,212,18.5,3807359067,141,52.5,3807359063,56,Back,3807359065,140,9.6,3807359071,213,2.2,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465115895,184,1,1,22,52,dpp6fex0mdxsxhdct2qf66x5n,1,9.6,52.5,2022-09-30T17:40:07.344Z,2022-09-30T17:40:10Z,3807359151,212,15.6,3807359153,213,5.1,3807359147,140,14.8,3807359145,56,Back,3807359149,141,31.0,,,,,,,,,,q4va8vnwzmwtdo6qymq4ywgl,F. Repohl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465115909,185,1,1,22,55,dpp6fex0mdxsxhdct2qf66x5n,1,20.5,27.1,2022-09-30T17:40:10.144Z,2022-09-30T17:40:12Z,3807359199,213,6.0,3807359193,140,28.2,3807359191,56,Back,3807359197,212,8.4,3807359195,141,23.8,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
