id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/10/value,qualifier/13/value,qualifier/11/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value
2524503981,136,1,1,10,55,6bl19flj1eggw2gw7sya19bof,1,78.9,13.5,2023-03-25T17:07:21.681Z,2023-03-25T17:07:23Z,4123200665,213,5.7,4123200661,141,4.1,4123200663,212,12.6,4123200657,56,Right,4123200659,140,89.2,,,,,,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524503999,137,1,1,10,57,6bl19flj1eggw2gw7sya19bof,1,89.6,4.7,2023-03-25T17:07:23.825Z,2023-03-25T17:07:40Z,4123201031,210,13,4123201033,154,,4123200745,140,88.1,4123200739,2,,4123200743,56,Center,4123200751,213,1.6,4123200747,141,56.3,4123200749,212,35.1,6c9ed4z6hw7s5v8c9631algid,S. Huth,4123200753,1,,4123200741,155,,,,,,,,,,,,,,,,1,,,,,,,,,,
2524504005,138,44,1,11,1,6bl19flj1eggw2gw7sya19bof,1,90.2,53.8,2023-03-25T17:07:27.170Z,2023-03-25T17:07:31Z,4123200779,286,,4123200777,56,Center,4123200833,233,120,,,,,,,,,,,,,,,,9hmgd3x5tekj4fnf0zju3i1ud,E. Pajor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524504011,120,44,1,11,1,bpx4ib85d65u9oyhglkt36k1b,0,9.8,46.2,2023-03-25T17:07:27.171Z,2023-03-25T17:07:31Z,4123200825,56,Back,4123200855,233,138,4123200827,285,,,,,,,,,,,,,,,,,692xxz6qlvbxhspozloeujt9l,S. Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524504007,139,13,1,11,1,6bl19flj1eggw2gw7sya19bof,1,86.9,52.9,2023-03-25T17:07:27.649Z,2023-03-25T17:07:41Z,4123201057,231,50.5,4123201053,147,42.4,4123201041,55,137,4123201049,153,,4123201055,230,98.9,4123201039,154,,4123200865,328,,4123200861,15,,9hmgd3x5tekj4fnf0zju3i1ud,E. Pajor,4123201035,75,,4123201051,146,96.4,4123201047,103,4123201037,29,4123201045,102,33.6,4123200787,56,4123200783,22,4123200785,17,,,29.2,Center,,,,,,,,
2524504021,121,52,1,11,6,bpx4ib85d65u9oyhglkt36k1b,1,3.7,56.4,2023-03-25T17:07:32.493Z,2023-03-25T17:07:32Z,,,,,,,,,,,,,,,,,,,,,,,,,bpwz6mj8utvxsd9mjyxcestii,M. Grohs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524504043,122,1,1,11,12,bpx4ib85d65u9oyhglkt36k1b,1,8.9,55.1,2023-03-25T17:07:38.317Z,2023-03-25T17:07:39Z,4123200997,140,12.9,4123200993,123,,4123200999,141,73.7,4123201003,213,1.3,4123201015,189,,4123200995,56,Back,4123201001,212,13.3,,,,bpwz6mj8utvxsd9mjyxcestii,M. Grohs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524504061,123,1,1,11,14,bpx4ib85d65u9oyhglkt36k1b,1,16.7,66.3,2023-03-25T17:07:40.670Z,2023-03-25T17:07:43Z,4123201145,140,29.1,4123201149,212,13.8,4123201147,141,59.7,4123201151,213,6.0,4123201143,56,Back,,,,,,,,,,diy9eqdcrua61ao4goq5yges5,S. Kumagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524504065,124,1,1,11,17,bpx4ib85d65u9oyhglkt36k1b,1,30.3,59.9,2023-03-25T17:07:43.341Z,2023-03-25T17:07:45Z,4123201175,213,2.3,4123201167,141,69.8,4123201163,140,25.1,4123201159,56,Back,4123201171,212,8.7,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524504079,125,1,1,11,19,bpx4ib85d65u9oyhglkt36k1b,1,25.7,66.8,2023-03-25T17:07:45.534Z,2023-03-25T17:07:50Z,4123201245,140,42.7,4123201249,212,26.4,4123201243,56,Back,4123201251,213,5.5,4123201247,141,38.2,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524504093,126,1,1,11,24,bpx4ib85d65u9oyhglkt36k1b,1,46.8,56.1,2023-03-25T17:07:50.302Z,2023-03-25T17:07:53Z,4123201309,212,10.3,4123201307,141,71.1,4123201303,56,Back,4123201311,213,1.5,4123201305,140,47.9,,,,,,,,,,692xxz6qlvbxhspozloeujt9l,S. Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524504107,127,1,1,11,25,bpx4ib85d65u9oyhglkt36k1b,0,48.4,71.1,2023-03-25T17:07:50.989Z,2023-03-25T17:53:10Z,4123201341,141,72.6,4123201343,212,1.4,4123201345,213,0.8,4123201337,56,Back,4123201339,140,49.3,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524504085,140,61,1,11,26,6bl19flj1eggw2gw7sya19bof,1,53.2,34.2,2023-03-25T17:07:51.974Z,2023-03-25T17:07:52Z,4123201275,56,Center,,,,,,,,,,,,,,,,,,,,,,6c9ed4z6hw7s5v8c9631algid,S. Huth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524504145,128,1,1,11,29,bpx4ib85d65u9oyhglkt36k1b,1,63.4,98.3,2023-03-25T17:07:55.166Z,2023-03-25T17:07:57Z,4123201465,56,Left,4123201471,212,11.1,4123201473,213,5.2,4123201467,140,68.0,4123201469,141,83.6,,,,,,,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524504163,129,2,1,11,32,bpx4ib85d65u9oyhglkt36k1b,1,73.6,67.1,2023-03-25T17:07:58.718Z,2023-03-25T17:08:16Z,4123201571,56,Center,4123201595,4,,4123201573,140,84.1,4123201575,141,50.4,4123201621,7,d9l67kneytb0mij099bneg1cl,,,,,,,,,,692xxz6qlvbxhspozloeujt9l,S. Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524504175,141,55,1,11,32,6bl19flj1eggw2gw7sya19bof,1,18.2,49.2,2023-03-25T17:07:58.719Z,2023-03-25T17:08:50Z,,,,,,,,,,,,,,,,,,,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524504259,142,1,1,11,48,6bl19flj1eggw2gw7sya19bof,1,17.9,49.7,2023-03-25T17:08:14.066Z,2023-03-25T17:48:47Z,4123202055,241,,4123202059,140,25.2,4123202057,56,Back,4123202053,5,,4123202061,141,89.5,4123202063,212,28.1,4123202065,213,1.3,,,,3loe8qn8nalk7liisl2hx891x,M. Frohms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524504265,143,1,1,11,49,6bl19flj1eggw2gw7sya19bof,1,25.2,89.5,2023-03-25T17:08:15.106Z,2023-03-25T17:08:16Z,4123202103,141,96.9,4123202107,213,0.3,4123202101,140,41.2,4123202099,56,Back,4123202105,212,17.5,,,,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524504269,144,1,1,11,50,6bl19flj1eggw2gw7sya19bof,0,41.3,96.2,2023-03-25T17:08:16.322Z,2023-03-25T17:08:18Z,4123202131,140,54.5,4123202139,1,,4123202137,213,5.2,4123202133,141,53.6,4123202129,56,Center,4123202135,212,32.1,,,,,,,f4g9co8i52ygweie4jjnvja39,A. Popp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524504283,130,1,1,11,52,bpx4ib85d65u9oyhglkt36k1b,1,44.1,44,2023-03-25T17:08:18.159Z,2023-03-25T17:08:19Z,4123202229,213,5.7,4123202223,140,59.3,4123202227,212,19.0,4123202219,157,,4123202221,56,Center,4123202225,141,28.9,4123202231,1,,,,,diy9eqdcrua61ao4goq5yges5,S. Kumagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524504293,131,1,1,11,53,bpx4ib85d65u9oyhglkt36k1b,0,59.5,28.9,2023-03-25T17:08:19.647Z,2023-03-25T17:08:21Z,4123202305,213,1.9,4123202299,140,57.8,4123202297,56,Center,4123202303,212,6.4,4123202295,3,,4123202301,141,37.9,,,,,,,a5d0iik8dqj6oy803mvi4n1sl,L. Magull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524504307,145,1,1,11,55,6bl19flj1eggw2gw7sya19bof,0,39.7,62.8,2023-03-25T17:08:21.091Z,2023-03-25T17:08:24Z,4123202359,140,52.2,4123202357,56,Left,4123202365,213,1.0,4123202361,141,92.5,4123202355,3,,4123202363,212,24.1,,,,,,,6l7cq8gkjb8r4i50vsd4xoo2x,L. Lattwein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524504311,132,49,1,11,58,bpx4ib85d65u9oyhglkt36k1b,1,46.3,5.8,2023-03-25T17:08:24.158Z,2023-03-25T17:08:24Z,,,,,,,,,,,,,,,,,,,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524504321,133,1,1,11,58,bpx4ib85d65u9oyhglkt36k1b,1,46.8,5.3,2023-03-25T17:08:24.464Z,2023-03-25T17:08:25Z,4123202435,56,Back,4123202443,213,1.8,4123202441,212,14.9,4123202437,140,44.1,4123202439,141,26.8,,,,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524504355,134,1,1,12,2,bpx4ib85d65u9oyhglkt36k1b,1,45.1,28.6,2023-03-25T17:08:28.095Z,2023-03-25T17:08:28Z,4123202589,213,0.3,4123202587,212,16.9,4123202583,140,60.4,4123202581,56,Center,4123202585,141,36.4,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524504361,135,1,1,12,2,bpx4ib85d65u9oyhglkt36k1b,1,60.4,36.4,2023-03-25T17:08:28.735Z,2023-03-25T17:08:29Z,4123202627,141,50.0,4123202623,56,Center,4123202629,212,11.3,4123202631,213,2.2,4123202625,140,54.2,,,,,,,,,,a5d0iik8dqj6oy803mvi4n1sl,L. Magull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524504383,136,1,1,12,3,bpx4ib85d65u9oyhglkt36k1b,1,54.2,50,2023-03-25T17:08:29.359Z,2023-03-25T17:08:32Z,4123202693,56,Center,4123202701,213,0.8,4123202697,141,78.5,4123202699,212,27.5,4123202695,140,72.8,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524504451,137,3,1,12,6,bpx4ib85d65u9oyhglkt36k1b,1,75,78.9,2023-03-25T17:08:32.334Z,2023-03-25T17:08:39Z,4123202927,286,,4123202941,233,146,4123202925,56,Left,,,,,,,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524504403,146,45,1,12,6,6bl19flj1eggw2gw7sya19bof,0,25,21.1,2023-03-25T17:08:32.334Z,2023-03-25T17:08:39Z,4123202735,56,Back,4123202955,233,137,4123202737,285,,,,,,,,,,,,,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524504461,138,1,1,12,12,bpx4ib85d65u9oyhglkt36k1b,0,97.8,92.4,2023-03-25T17:08:38.703Z,2023-03-25T17:08:40Z,4123202995,213,4.6,4123202987,56,Center,4123202983,2,,4123202993,212,16.9,4123202989,140,96.4,4123202991,141,67.7,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524504469,147,8,1,12,14,6bl19flj1eggw2gw7sya19bof,1,5.4,32.1,2023-03-25T17:08:40.036Z,2023-03-25T17:08:40Z,4123203025,56,Back,,,,,,,,,,,,,,,,,,,,,,8g7i716knbylzqefolzb7l2vp,M. Hegering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524504477,139,6,1,12,14,bpx4ib85d65u9oyhglkt36k1b,1,95.2,67.5,2023-03-25T17:08:40.591Z,2023-03-25T17:08:42Z,4123203093,233,148,4123203059,73,,4123203057,56,Center,,,,,,,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524504487,148,6,1,12,14,6bl19flj1eggw2gw7sya19bof,0,4.8,32.5,2023-03-25T17:08:40.591Z,2023-03-25T17:08:49Z,4123203091,73,,4123203089,56,Back,4123203109,233,139,,,,,,,,,,,,,,,,8g7i716knbylzqefolzb7l2vp,M. Hegering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524504611,140,1,1,12,45,bpx4ib85d65u9oyhglkt36k1b,0,99.5,99.5,2023-03-25T17:09:11.008Z,2023-03-25T17:09:14Z,4123203581,2,,4123203591,140,95.7,4123203599,1,,4123203583,6,,4123203587,223,,4123203597,213,4.6,4123203589,56,Center,4123203593,141,49.6,a5d0iik8dqj6oy803mvi4n1sl,L. Magull,4123203585,155,,4123203595,212,34.2,,,,,,,,,,,,,,,,,,,,,,,,,
2524504613,149,43,1,12,48,6bl19flj1eggw2gw7sya19bof,1,0,0,2023-03-25T17:09:14.467Z,2023-03-25T17:09:18Z,4123203603,285,0,4123203601,56,Back,4123203721,144,3,,,,,,,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524504647,150,12,1,12,48,6bl19flj1eggw2gw7sya19bof,1,9,49.2,2023-03-25T17:09:14.835Z,2023-03-25T17:49:08Z,4123203775,212,4.4,4123203769,56,Back,4123203777,213,0.2,4123203773,141,50.2,4123203771,140,13.1,,,,,,,,,,8g7i716knbylzqefolzb7l2vp,M. Hegering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524504617,141,61,1,12,49,bpx4ib85d65u9oyhglkt36k1b,1,95.7,49.7,2023-03-25T17:09:15.388Z,2023-03-25T17:09:50Z,4123203621,56,Center,,,,,,,,,,,,,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2524504631,142,13,1,12,51,bpx4ib85d65u9oyhglkt36k1b,1,85,53.7,2023-03-25T17:09:16.992Z,2023-03-25T17:54:36Z,4123282513,108,,4123203697,56,Center,4123203695,17,,4123203911,230,97.5,4123203907,103,90.3,4123203899,29,,4123203905,102,48.7,4123203759,25,,1u7a9cb0kw1l1aplw3c1ka2tx,J. Damnjanović,4123203761,72,,4123203913,231,50.2,4123203909,328,4123203897,74,4123203901,55,141,,,,,,,,,,,,,,,,,,
2524504637,143,5,1,12,52,bpx4ib85d65u9oyhglkt36k1b,0,101.8,48.4,2023-03-25T17:09:18.128Z,2023-03-25T17:09:23Z,4123203717,56,Center,4123203719,346,,4123203849,233,151,,,,,,,,,,,,,,,,1u7a9cb0kw1l1aplw3c1ka2tx,J. Damnjanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524504655,151,5,1,12,52,6bl19flj1eggw2gw7sya19bof,1,-1.8,51.6,2023-03-25T17:09:18.128Z,2023-03-25T17:20:40Z,4123203803,346,,4123203809,233,143,4123203801,56,Back,,,,,,,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524504735,152,1,1,13,15,6bl19flj1eggw2gw7sya19bof,1,5,50.7,2023-03-25T17:09:41.060Z,2023-03-25T17:09:44Z,4123204309,141,38.2,4123204303,124,,4123204307,140,6.8,4123204305,56,Back,4123204317,237,,4123204313,213,4.9,4123204311,212,8.7,,,,3loe8qn8nalk7liisl2hx891x,M. Frohms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524504751,153,1,1,13,17,6bl19flj1eggw2gw7sya19bof,1,6.8,35,2023-03-25T17:09:43.956Z,2023-03-25T17:09:47Z,4123204391,141,5.9,4123204387,56,Back,4123204397,213,4.9,4123204389,140,11.2,4123204393,212,20.3,,,,,,,,,,8g7i716knbylzqefolzb7l2vp,M. Hegering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524504767,154,1,1,13,21,6bl19flj1eggw2gw7sya19bof,1,11.8,6.4,2023-03-25T17:09:46.996Z,2023-03-25T17:09:50Z,4123204479,56,Back,4123204485,212,9.9,4123204481,140,8.2,4123204487,213,2.0,4123204483,141,19.9,,,,,,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524504801,155,1,1,13,24,6bl19flj1eggw2gw7sya19bof,1,9,21.4,2023-03-25T17:09:50.516Z,2023-03-25T17:09:55Z,4123204655,212,53.6,4123204645,155,,4123204653,141,96.7,4123204657,213,1.3,4123204659,1,,4123204647,196,,4123204651,140,24.2,4123204649,56,Back,8g7i716knbylzqefolzb7l2vp,M. Hegering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524504811,156,1,1,13,29,6bl19flj1eggw2gw7sya19bof,1,24.2,96.7,2023-03-25T17:09:55.316Z,2023-03-25T17:09:57Z,4123204717,213,6.2,4123204713,141,95.3,4123204711,140,31.9,4123204715,212,8.1,4123204709,56,Back,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524504817,157,1,1,13,31,6bl19flj1eggw2gw7sya19bof,0,32.2,94.6,2023-03-25T17:09:57.685Z,2023-03-25T17:09:59Z,4123204739,56,Back,4123204745,212,6.2,4123204741,140,27.3,4123204743,141,89.5,4123204747,213,3.7,,,,,,,,,,f4g9co8i52ygweie4jjnvja39,A. Popp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524520971,445,8,1,13,34,bpx4ib85d65u9oyhglkt36k1b,1,67.5,4.7,2023-03-25T17:09:59.968Z,2023-03-25T17:54:51Z,4123282915,56,Right,,,,,,,,,,,,,,,,,,,,,,a5d0iik8dqj6oy803mvi4n1sl,L. Magull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524504821,144,49,1,13,34,bpx4ib85d65u9oyhglkt36k1b,1,66.6,18.2,2023-03-25T17:10:00.161Z,2023-03-25T17:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,a5d0iik8dqj6oy803mvi4n1sl,L. Magull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524504829,145,1,1,13,34,bpx4ib85d65u9oyhglkt36k1b,1,66.6,18.2,2023-03-25T17:10:00.369Z,2023-03-25T17:10:02Z,4123204801,213,1.6,4123204799,212,11.6,4123204793,56,Center,4123204797,141,35.2,4123204795,140,66.5,,,,,,,,,,a5d0iik8dqj6oy803mvi4n1sl,L. Magull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524504837,146,1,1,13,36,bpx4ib85d65u9oyhglkt36k1b,1,69.4,41.9,2023-03-25T17:10:02.689Z,2023-03-25T17:10:05Z,4123204845,56,Center,4123204849,141,67.4,4123204847,140,74.2,4123204851,212,18.1,4123204853,213,1.3,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524504845,147,1,1,13,39,bpx4ib85d65u9oyhglkt36k1b,1,73.8,67.5,2023-03-25T17:10:05.041Z,2023-03-25T17:10:07Z,4123204875,141,54.9,4123204871,56,Center,4123204873,140,73.9,4123204877,212,8.6,4123204879,213,4.7,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524504883,148,1,1,13,40,bpx4ib85d65u9oyhglkt36k1b,1,73.9,54.9,2023-03-25T17:10:06.929Z,2023-03-25T17:10:11Z,4123204995,212,26.5,4123204991,140,63.6,4123204997,213,2.0,4123204989,56,Left,4123204993,141,90.5,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524504895,149,1,1,13,45,bpx4ib85d65u9oyhglkt36k1b,1,54,79.8,2023-03-25T17:10:11.586Z,2023-03-25T17:10:17Z,4123205065,1,,4123205063,213,4.5,4123205061,212,32.2,4123205057,140,46.9,4123205059,141,33.7,4123205055,56,Back,,,,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524504905,150,1,1,13,51,bpx4ib85d65u9oyhglkt36k1b,1,54.1,26.9,2023-03-25T17:10:17.266Z,2023-03-25T17:10:19Z,4123205129,141,28.4,4123205127,140,67.5,4123205131,212,14.1,4123205133,213,0.1,4123205125,56,Center,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524504929,151,1,1,13,53,bpx4ib85d65u9oyhglkt36k1b,0,68.2,27.2,2023-03-25T17:10:19.233Z,2023-03-25T17:10:22Z,4123205277,212,36.3,4123205273,140,100.0,4123205279,213,5.9,4123205271,56,Right,4123205275,141,9.2,4123205281,1,,,,,,,,692xxz6qlvbxhspozloeujt9l,S. Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524504933,152,5,1,13,56,bpx4ib85d65u9oyhglkt36k1b,0,100.8,9,2023-03-25T17:10:22.597Z,2023-03-25T17:20:40Z,4123205297,346,,4123205295,56,Right,4123205303,233,158,,,,,,,,,,,,,,,,692xxz6qlvbxhspozloeujt9l,S. Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524504925,158,5,1,13,56,6bl19flj1eggw2gw7sya19bof,1,-0.8,91,2023-03-25T17:10:22.597Z,2023-03-25T17:10:23Z,4123205299,233,152,4123205255,346,,4123205253,56,Back,,,,,,,,,,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524504999,159,1,1,14,24,6bl19flj1eggw2gw7sya19bof,0,4.9,52.6,2023-03-25T17:10:50.102Z,2023-03-25T17:49:10Z,4123205795,141,82.9,4123205799,213,0.3,4123205783,155,,4123205787,56,Left,4123205797,212,63.3,4123205791,140,61.9,4123205779,124,,4123205803,74,,3loe8qn8nalk7liisl2hx891x,M. Frohms,4123205801,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524505003,153,49,1,14,27,bpx4ib85d65u9oyhglkt36k1b,1,30.6,3.5,2023-03-25T17:10:53.890Z,2023-03-25T17:10:53Z,,,,,,,,,,,,,,,,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524505015,154,1,1,14,28,bpx4ib85d65u9oyhglkt36k1b,1,30.9,2.6,2023-03-25T17:10:54.690Z,2023-03-25T17:10:57Z,4123205885,141,27.8,4123205881,56,Back,4123205889,213,1.0,4123205887,212,20.7,4123205883,140,41.9,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524505045,155,1,1,14,31,bpx4ib85d65u9oyhglkt36k1b,1,42.4,27.4,2023-03-25T17:10:57.074Z,2023-03-25T17:11:02Z,4123205999,56,Back,4123206005,212,9.6,4123206001,140,34.4,4123206007,213,2.6,4123206003,141,34.1,,,,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524505047,156,1,1,14,36,bpx4ib85d65u9oyhglkt36k1b,1,37.2,32.6,2023-03-25T17:11:02.530Z,2023-03-25T17:11:03Z,4123206031,141,52.2,4123206033,212,15.6,4123206029,140,29.4,4123206027,56,Back,4123206035,213,2.1,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524505053,157,1,1,14,37,bpx4ib85d65u9oyhglkt36k1b,1,29.3,52.4,2023-03-25T17:11:03.779Z,2023-03-25T17:11:06Z,4123206071,213,5.0,4123206065,140,36.7,4123206069,212,24.6,4123206063,56,Back,4123206067,141,18.1,,,,,,,,,,diy9eqdcrua61ao4goq5yges5,S. Kumagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524505059,158,1,1,14,40,bpx4ib85d65u9oyhglkt36k1b,0,36.2,18.7,2023-03-25T17:11:06.259Z,2023-03-25T17:11:08Z,4123206115,213,0.5,4123206117,1,,4123206113,212,49.8,4123206111,141,52.7,4123206109,140,78.2,4123206107,56,Center,4123206105,155,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524505063,160,8,1,14,43,6bl19flj1eggw2gw7sya19bof,1,18.9,57.9,2023-03-25T17:11:09.783Z,2023-03-25T17:11:10Z,4123206135,56,Back,4123206151,15,,,,,,,,,,,,,,,,,,,,8g7i716knbylzqefolzb7l2vp,M. Hegering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524505071,161,52,1,14,47,6bl19flj1eggw2gw7sya19bof,1,2.4,61.7,2023-03-25T17:11:13.527Z,2023-03-25T17:11:13Z,,,,,,,,,,,,,,,,,,,,,,,,,3loe8qn8nalk7liisl2hx891x,M. Frohms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524505107,162,1,1,14,57,6bl19flj1eggw2gw7sya19bof,1,7.4,52.8,2023-03-25T17:11:23.431Z,2023-03-25T17:11:25Z,4123206421,140,14.5,4123206417,123,,4123206419,56,Back,4123206427,213,0.5,4123206423,141,59.5,4123206425,212,8.7,,,,,,,3loe8qn8nalk7liisl2hx891x,M. Frohms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524505113,163,1,1,14,59,6bl19flj1eggw2gw7sya19bof,0,14.5,59.5,2023-03-25T17:11:25.159Z,2023-03-25T17:11:27Z,4123206453,140,30.6,4123206457,212,21.7,4123206459,213,5.6,4123206451,56,Back,4123206449,155,,4123206455,141,39.5,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
