id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist
2478301131,289,61,1,23,56,4e5523it4v7s6kkakelbj9si5,0,82.9,21.5,2022-10-28T17:41:00.294Z,2022-10-28T17:41:00Z,3877438631,56,Center,,,,,,,,,,,,,,,,,,,,,,35899uqibespufub1v01dwrmd,J. Beuschlein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478301141,218,61,1,23,57,bax97wqmyvdu4xygi7wzcvdzd,0,11.4,75.3,2022-10-28T17:41:01.662Z,2022-10-28T17:41:01Z,3877438681,56,Back,,,,,,,,,,,,,,,,,,,,,,c45vx4712w32k3ttlgoijkhuy,V. Fürst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478301147,290,50,1,23,58,4e5523it4v7s6kkakelbj9si5,1,87,21.2,2022-10-28T17:41:02.310Z,2022-10-28T17:41:07Z,3877438917,233,219,3877438697,56,Center,3877438699,286,,,,,,,,,,,,,,,,,35899uqibespufub1v01dwrmd,J. Beuschlein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478301173,219,7,1,23,58,bax97wqmyvdu4xygi7wzcvdzd,1,13,78.8,2022-10-28T17:41:02.311Z,2022-10-28T17:41:06Z,3877438911,233,290,3877438853,56,Back,3877438855,285,,,,,,,,,,,,,,,,,c45vx4712w32k3ttlgoijkhuy,V. Fürst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478301179,220,49,1,24,2,bax97wqmyvdu4xygi7wzcvdzd,1,2.4,77.5,2022-10-28T17:41:06.366Z,2022-10-28T17:41:06Z,,,,,,,,,,,,,,,,,,,,,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478301197,221,1,1,24,2,bax97wqmyvdu4xygi7wzcvdzd,1,2.4,77.5,2022-10-28T17:41:06.510Z,2022-10-28T17:41:09Z,3877439001,140,8.2,3877439005,212,13.6,3877439007,213,1.1,3877439003,141,95.4,3877438999,56,Back,,,,,,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478301221,222,1,1,24,5,bax97wqmyvdu4xygi7wzcvdzd,1,2.3,91.8,2022-10-28T17:41:09.614Z,2022-10-28T17:41:13Z,3877439107,212,11.4,3877439103,140,12.9,3877439109,213,0.2,3877439101,56,Back,3877439105,141,95.1,,,,,,,,,,aemsodynsywxzi5m7czbenob9,Y. Zielinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478301241,223,1,1,24,9,bax97wqmyvdu4xygi7wzcvdzd,1,17.8,95.9,2022-10-28T17:41:13.038Z,2022-10-28T17:41:14Z,3877439235,213,4.4,3877439221,56,Back,3877439223,140,15.0,3877439227,141,81.7,3877439231,212,10.1,,,,,,,,,,qirr699c3gjdqq420ssd9vit,D. Hoppius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478301245,224,1,1,24,10,bax97wqmyvdu4xygi7wzcvdzd,0,15,81.7,2022-10-28T17:41:14.831Z,2022-10-28T17:41:16Z,3877439269,140,41.4,3877439267,56,Back,3877439273,212,30.7,3877439271,141,100.0,3877439275,213,0.4,3877439265,155,,,,,,,,c45vx4712w32k3ttlgoijkhuy,V. Fürst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478301249,225,5,1,24,12,bax97wqmyvdu4xygi7wzcvdzd,0,41.6,101.6,2022-10-28T17:41:16.248Z,2022-10-28T17:41:31Z,3877439289,56,Back,3877439701,233,291,3877439291,347,,,,,,,,,,,,,,,,,c45vx4712w32k3ttlgoijkhuy,V. Fürst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478301329,291,5,1,24,12,4e5523it4v7s6kkakelbj9si5,1,58.4,-1.6,2022-10-28T17:41:16.248Z,2022-10-28T17:45:56Z,3877439693,56,Right,3877439697,233,225,3877439695,347,,,,,,,,,,,,,,,,,35899uqibespufub1v01dwrmd,J. Beuschlein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478301359,292,1,1,24,27,4e5523it4v7s6kkakelbj9si5,1,58.1,0,2022-10-28T17:41:31.045Z,2022-10-28T17:41:34Z,3877439841,107,,3877439845,140,66.4,3877439847,141,13.8,3877439849,212,13.8,3877439843,56,Right,3877439851,213,0.9,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478301373,293,1,1,24,29,4e5523it4v7s6kkakelbj9si5,0,66.4,13.8,2022-10-28T17:41:33.581Z,2022-10-28T18:14:24Z,3877439913,56,Right,3877439919,212,18.3,3877439917,141,0.0,3877439921,213,5.7,3877439915,140,80.9,3877439911,155,,,,,,,,9vdyzvt8ehavj3sfugjoi3rze,L. Cordes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478301375,226,5,1,24,30,bax97wqmyvdu4xygi7wzcvdzd,1,17.3,101.4,2022-10-28T17:41:34.253Z,2022-10-28T17:41:36Z,3877439923,56,Back,3877439925,347,,3877439931,233,294,,,,,,,,,,,,,,,,c45vx4712w32k3ttlgoijkhuy,V. Fürst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478301377,294,5,1,24,30,4e5523it4v7s6kkakelbj9si5,0,82.7,-1.4,2022-10-28T17:41:34.253Z,2022-10-28T17:45:56Z,3877439959,233,226,3877439929,347,,3877439927,56,Right,,,,,,,,,,,,,,,,9vdyzvt8ehavj3sfugjoi3rze,L. Cordes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478301445,227,1,1,24,39,bax97wqmyvdu4xygi7wzcvdzd,1,19.2,100,2022-10-28T17:41:43.374Z,2022-10-28T17:41:46Z,3877440299,213,5.9,3877440293,140,32.0,3877440297,212,14.2,3877440289,107,,3877440295,141,95.0,3877440291,56,Back,,,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478301471,228,1,1,24,40,bax97wqmyvdu4xygi7wzcvdzd,0,32.8,94.2,2022-10-28T17:41:44.565Z,2022-10-28T17:41:53Z,3877440397,213,6.2,3877440393,141,93.6,3877440391,140,38.8,3877440395,212,6.3,3877440389,56,Back,3877440387,3,,,,,,,,qirr699c3gjdqq420ssd9vit,D. Hoppius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478301449,295,61,1,24,42,4e5523it4v7s6kkakelbj9si5,1,68.3,3.8,2022-10-28T17:41:46.818Z,2022-10-28T17:41:46Z,3877440305,56,Right,,,,,,,,,,,,,,,,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478301459,296,49,1,24,43,4e5523it4v7s6kkakelbj9si5,1,66.6,5,2022-10-28T17:41:47.493Z,2022-10-28T17:41:47Z,,,,,,,,,,,,,,,,,,,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478301507,297,1,1,24,44,4e5523it4v7s6kkakelbj9si5,1,62.2,12.5,2022-10-28T17:41:48.630Z,2022-10-28T17:41:51Z,3877440541,56,Center,3877440545,141,30.4,3877440547,212,12.8,3877440543,140,66.1,3877440549,213,1.2,,,,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478301537,298,1,1,24,47,4e5523it4v7s6kkakelbj9si5,1,66.1,30.4,2022-10-28T17:41:51.046Z,2022-10-28T17:41:52Z,3877440635,140,71.6,3877440637,141,13.2,3877440639,212,13.0,3877440631,56,Right,3877440641,213,5.2,,,,,,,,,,8fhfjo7zfz9u0xtn58qj9enrp,M. Islacker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478301591,299,1,1,24,48,4e5523it4v7s6kkakelbj9si5,1,71.6,13.2,2022-10-28T17:41:52.470Z,2022-10-28T17:45:00Z,3877440915,140,81.0,3877441493,210,15,3877440913,56,Center,3877440919,212,30.0,3877440917,141,54.8,3877441495,154,,3877440911,155,,3877440921,213,1.2,4y1m1y07xg9wwfnogsxtcj93p,M. Wilde,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2478301597,229,45,1,24,52,bax97wqmyvdu4xygi7wzcvdzd,0,9.4,36.6,2022-10-28T17:41:56.438Z,2022-10-28T17:42:01Z,3877440939,56,Back,3877440941,285,,3877441115,233,300,,,,,,,,,,,,,,,,2g09uohghh7k9c8de566k2led,E. Henriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478301627,300,3,1,24,52,4e5523it4v7s6kkakelbj9si5,1,90.6,63.4,2022-10-28T17:41:56.438Z,2022-10-28T17:42:01Z,3877441099,233,229,3877441081,286,,3877441079,56,Center,,,,,,,,,,,,,,,,8fhfjo7zfz9u0xtn58qj9enrp,M. Islacker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478301633,301,15,1,24,53,4e5523it4v7s6kkakelbj9si5,1,90.5,58.5,2022-10-28T17:41:57.813Z,2022-10-28T17:45:00Z,3877441517,103,15.2,3877441089,17,,3877441511,55,299,3877441509,154,,3877441091,56,Center,3877441525,146,98.6,3877441505,76,,3877441273,20,,8fhfjo7zfz9u0xtn58qj9enrp,M. Islacker,3877442421,233,3877441507,29,,3877441527,147,52.3,230,,3877441515,102,53.4,3877441519,214,,3877441087,22,,,,,,,,,,,
2478301625,230,10,1,24,54,bax97wqmyvdu4xygi7wzcvdzd,1,2.7,47.2,2022-10-28T17:41:57.913Z,2022-10-28T17:42:30Z,3877441071,173,,3877442361,180,,3877441075,182,,3877441077,56,Back,3877442445,233,301,,,,,,,,,,biomno1rhjrnhw59fs2yisktm,E. Mahmutovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478301629,231,52,1,24,56,bax97wqmyvdu4xygi7wzcvdzd,1,4.5,44.3,2022-10-28T17:42:00.445Z,2022-10-28T17:42:00Z,,,,,,,,,,,,,,,,,,,,,,,,,biomno1rhjrnhw59fs2yisktm,E. Mahmutovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478301737,232,1,1,25,2,bax97wqmyvdu4xygi7wzcvdzd,1,15.4,30.4,2022-10-28T17:42:06.045Z,2022-10-28T17:42:10Z,3877441557,141,22.7,3877441553,56,Center,3877441559,212,45.1,3877441561,213,6.2,3877441555,140,58.1,3877441563,1,,3877441551,199,,,,,biomno1rhjrnhw59fs2yisktm,E. Mahmutovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478301741,233,61,1,25,6,bax97wqmyvdu4xygi7wzcvdzd,1,58.8,23,2022-10-28T17:42:10.302Z,2022-10-28T17:42:10Z,3877441579,56,Center,,,,,,,,,,,,,,,,,,,,,,380wlef6rk03khlb0t5elb04q,M. Cin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478301745,302,49,1,25,7,4e5523it4v7s6kkakelbj9si5,1,39,69.3,2022-10-28T17:42:10.982Z,2022-10-28T17:42:11Z,,,,,,,,,,,,,,,,,,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478301777,303,1,1,25,7,4e5523it4v7s6kkakelbj9si5,1,39,69.3,2022-10-28T17:42:11.399Z,2022-10-28T17:42:13Z,3877441751,56,Left,3877441749,155,,3877441755,141,84.8,3877441757,212,21.2,3877441759,213,0.5,3877441753,140,56.5,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478301781,304,61,1,25,9,4e5523it4v7s6kkakelbj9si5,0,56.5,85.1,2022-10-28T17:42:13.654Z,2022-10-28T17:42:14Z,3877441775,56,Left,,,,,,,,,,,,,,,,,,,,,,9farsri8j50ajgnhkyur3l97t,A. Gavrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478301797,234,49,1,25,11,bax97wqmyvdu4xygi7wzcvdzd,1,40.4,7.9,2022-10-28T17:42:15.486Z,2022-10-28T17:42:15Z,,,,,,,,,,,,,,,,,,,,,,,,,2b6315hlohr62lm3xzz5qidey,A. Halverkamps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478301807,235,1,1,25,11,bax97wqmyvdu4xygi7wzcvdzd,1,41.2,9.3,2022-10-28T17:42:15.725Z,2022-10-28T17:42:21Z,3877441841,212,14.5,3877441835,56,Right,3877441839,141,10.8,3877441843,213,0.1,3877441837,140,55.0,,,,,,,,,,2b6315hlohr62lm3xzz5qidey,A. Halverkamps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478301829,236,1,1,25,12,bax97wqmyvdu4xygi7wzcvdzd,0,56.4,9.7,2022-10-28T17:42:16.062Z,2022-10-28T18:14:35Z,3877441937,56,Right,3877441943,212,2.8,3877441939,140,55.3,3877441945,213,2.0,3877441941,141,13.4,,,,,,,,,,380wlef6rk03khlb0t5elb04q,M. Cin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478301817,305,8,1,25,12,4e5523it4v7s6kkakelbj9si5,1,41.9,77.2,2022-10-28T17:42:16.837Z,2022-10-28T17:42:16Z,3877441891,56,Back,,,,,,,,,,,,,,,,,,,,,,9vdyzvt8ehavj3sfugjoi3rze,L. Cordes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478301823,306,49,1,25,13,4e5523it4v7s6kkakelbj9si5,1,40.6,76,2022-10-28T17:42:17.397Z,2022-10-28T17:42:17Z,,,,,,,,,,,,,,,,,,,,,,,,,9vdyzvt8ehavj3sfugjoi3rze,L. Cordes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478301843,307,1,1,25,13,4e5523it4v7s6kkakelbj9si5,1,40.6,76,2022-10-28T17:42:17.669Z,2022-10-28T17:42:20Z,3877442037,1,,3877442033,212,33.9,3877442035,213,4.2,3877442027,56,Back,3877442029,140,24.8,3877442031,141,32.5,,,,,,,9vdyzvt8ehavj3sfugjoi3rze,L. Cordes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478301863,308,1,1,25,16,4e5523it4v7s6kkakelbj9si5,1,24.8,32.5,2022-10-28T17:42:20.101Z,2022-10-28T17:42:23Z,3877442125,140,14.3,3877442131,213,2.3,3877442129,212,15.8,3877442123,56,Back,3877442127,141,49.1,,,,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478301885,309,1,1,25,19,4e5523it4v7s6kkakelbj9si5,1,17.6,52.7,2022-10-28T17:42:23.413Z,2022-10-28T17:42:26Z,3877442233,212,14.5,3877442235,213,1.2,3877442227,56,Back,3877442229,140,23.1,3877442231,141,72.3,,,,,,,,,,19gypl4enklm01cxfzzbrb4yd,J. Pal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478301911,310,1,1,25,22,4e5523it4v7s6kkakelbj9si5,1,23.1,72.3,2022-10-28T17:42:26.389Z,2022-10-28T17:42:28Z,3877442351,140,28.8,3877442355,212,16.0,3877442349,56,Back,3877442353,141,50.4,3877442357,213,5.1,,,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478301915,311,1,1,25,24,4e5523it4v7s6kkakelbj9si5,1,28.8,50.4,2022-10-28T17:42:28.389Z,2022-10-28T17:43:03Z,3877442381,212,17.8,3877442375,56,Back,3877442379,141,49.7,3877442377,140,11.9,3877442383,213,3.2,,,,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478301965,312,1,1,25,28,4e5523it4v7s6kkakelbj9si5,1,18,49.1,2022-10-28T17:42:32.404Z,2022-10-28T17:42:36Z,3877442667,212,13.1,3877442663,140,29.7,3877442669,213,0.4,3877442661,56,Back,3877442665,141,55.8,,,,,,,,,,19gypl4enklm01cxfzzbrb4yd,J. Pal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478302023,313,1,1,25,34,4e5523it4v7s6kkakelbj9si5,1,29.3,47.5,2022-10-28T17:42:38.085Z,2022-10-28T17:42:44Z,3877442985,140,21.4,3877442991,213,2.4,3877442983,56,Back,3877442989,212,11.7,3877442987,141,59.6,,,,,,,,,,9vdyzvt8ehavj3sfugjoi3rze,L. Cordes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478302059,314,1,1,25,40,4e5523it4v7s6kkakelbj9si5,1,23.2,56.9,2022-10-28T17:42:44.005Z,2022-10-28T17:43:00Z,3877443237,140,37.8,3877443243,213,6.0,3877443239,141,50.7,3877443241,212,15.9,3877443235,56,Back,,,,,,,,,,19gypl4enklm01cxfzzbrb4yd,J. Pal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478302077,315,1,1,25,46,4e5523it4v7s6kkakelbj9si5,1,29.8,54.8,2022-10-28T17:42:50.037Z,2022-10-28T17:42:53Z,3877443309,56,Center,3877443315,212,26.5,3877443313,141,42.2,3877443317,213,6.0,3877443311,140,53.7,,,,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478302085,316,61,1,25,49,4e5523it4v7s6kkakelbj9si5,0,49,43.1,2022-10-28T17:42:53.780Z,2022-10-28T17:42:54Z,3877443347,56,Back,,,,,,,,,,,,,,,,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478302109,237,61,1,25,52,bax97wqmyvdu4xygi7wzcvdzd,1,55.4,63.4,2022-10-28T17:42:56.797Z,2022-10-28T17:42:56Z,3877443465,56,Center,,,,,,,,,,,,,,,,,,,,,,7xplwmgnz56mfkdwnjwep632s,A. Hess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478302137,238,49,1,25,56,bax97wqmyvdu4xygi7wzcvdzd,1,45.8,79.6,2022-10-28T17:43:00.093Z,2022-10-28T17:43:00Z,,,,,,,,,,,,,,,,,,,,,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478302163,239,1,1,25,56,bax97wqmyvdu4xygi7wzcvdzd,1,45.8,79.6,2022-10-28T17:43:00.270Z,2022-10-28T17:43:05Z,3877443689,213,3.1,3877443683,140,34.9,3877443687,212,11.5,3877443685,141,81.1,3877443681,56,Back,,,,,,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478302187,240,1,1,26,1,bax97wqmyvdu4xygi7wzcvdzd,1,36.5,75.3,2022-10-28T17:43:05.182Z,2022-10-28T17:43:08Z,3877443813,1,,3877443805,140,67.4,3877443801,155,,3877443803,56,Center,3877443809,212,39.4,3877443807,141,42.4,3877443811,213,5.7,,,,aemsodynsywxzi5m7czbenob9,Y. Zielinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478302217,241,1,1,26,5,bax97wqmyvdu4xygi7wzcvdzd,1,67.6,42.7,2022-10-28T17:43:09.245Z,2022-10-28T17:43:11Z,3877443985,213,1.1,3877443981,141,66.9,3877443979,140,74.7,3877443977,56,Center,3877443983,212,18.1,,,,,,,,,,2b6315hlohr62lm3xzz5qidey,A. Halverkamps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478302261,242,1,1,26,7,bax97wqmyvdu4xygi7wzcvdzd,1,77.7,69.7,2022-10-28T17:43:11.822Z,2022-10-28T17:43:15Z,3877444201,141,47.8,3877444205,212,15.5,3877444199,140,73.5,3877444209,213,4.4,3877444197,56,Center,,,,,,,,,,380wlef6rk03khlb0t5elb04q,M. Cin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478302265,243,50,1,26,11,bax97wqmyvdu4xygi7wzcvdzd,1,75.2,49.9,2022-10-28T17:43:15.389Z,2022-10-28T17:43:18Z,3877444215,286,,3877444315,233,317,3877444213,56,Center,,,,,,,,,,,,,,,,qirr699c3gjdqq420ssd9vit,D. Hoppius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478302279,317,7,1,26,11,4e5523it4v7s6kkakelbj9si5,0,24.8,50.1,2022-10-28T17:43:15.390Z,2022-10-28T17:43:17Z,3877444275,285,,3877444287,233,243,3877444273,56,Back,,,,,,,,,,,,,,,,9vdyzvt8ehavj3sfugjoi3rze,L. Cordes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478302337,244,1,1,26,16,bax97wqmyvdu4xygi7wzcvdzd,1,60.7,49.1,2022-10-28T17:43:20.348Z,2022-10-28T17:43:23Z,3877444525,213,3.1,3877444521,141,51.0,3877444523,212,15.1,3877444517,56,Back,3877444519,140,46.4,,,,,,,,,,4trepwlcclo2elj3epyrs0ep6,M. Günster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478302355,245,1,1,26,19,bax97wqmyvdu4xygi7wzcvdzd,0,46.4,51,2022-10-28T17:43:23.533Z,2022-10-28T17:43:26Z,3877444635,213,0.7,3877444631,141,75.9,3877444633,212,27.9,3877444629,140,67.5,3877444627,56,Center,,,,,,,,,,c45vx4712w32k3ttlgoijkhuy,V. Fürst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478302365,318,49,1,26,22,4e5523it4v7s6kkakelbj9si5,1,28.5,23.1,2022-10-28T17:43:26.246Z,2022-10-28T17:43:26Z,,,,,,,,,,,,,,,,,,,,,,,,,4y1m1y07xg9wwfnogsxtcj93p,M. Wilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478302437,319,1,1,26,22,4e5523it4v7s6kkakelbj9si5,1,28.5,23.1,2022-10-28T17:43:26.421Z,2022-10-28T17:43:31Z,3877445045,213,2.4,3877445043,212,25.0,3877445037,56,Back,3877445039,140,10.9,3877445041,141,47.9,,,,,,,,,,4y1m1y07xg9wwfnogsxtcj93p,M. Wilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478302453,320,1,1,26,27,4e5523it4v7s6kkakelbj9si5,1,10.9,47.9,2022-10-28T17:43:31.365Z,2022-10-28T17:43:33Z,3877445133,213,0.9,3877445129,141,68.2,3877445127,140,20.9,3877445125,56,Back,3877445131,212,17.3,,,,,,,,,,19gypl4enklm01cxfzzbrb4yd,J. Pal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478302487,321,1,1,26,29,4e5523it4v7s6kkakelbj9si5,1,20.9,68.2,2022-10-28T17:43:33.445Z,2022-10-28T17:43:37Z,3877445271,140,10.0,3877445277,213,3.9,3877445273,141,53.3,3877445269,56,Back,3877445275,212,15.3,,,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478302509,322,1,1,26,33,4e5523it4v7s6kkakelbj9si5,0,12.8,45.1,2022-10-28T17:43:37.542Z,2022-10-28T17:43:40Z,3877445401,141,7.9,3877445393,155,,3877445405,212,36.3,3877445397,140,37.6,3877445395,56,Back,3877445407,213,5.5,3877445409,1,,,,,19gypl4enklm01cxfzzbrb4yd,J. Pal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478302527,246,1,1,26,36,bax97wqmyvdu4xygi7wzcvdzd,1,60,90.9,2022-10-28T17:43:40.637Z,2022-10-28T17:43:43Z,3877445505,213,5.6,3877445495,3,,3877445503,212,12.4,3877445499,140,68.8,3877445497,56,Center,3877445501,141,78.7,,,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478302533,247,43,1,26,39,bax97wqmyvdu4xygi7wzcvdzd,1,0,0,2022-10-28T17:43:43.357Z,2022-10-28T17:43:50Z,3877445529,56,Center,3877445883,144,61,,,,,,,,,,,,,,,,,,,380wlef6rk03khlb0t5elb04q,M. Cin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478302547,248,1,1,26,40,bax97wqmyvdu4xygi7wzcvdzd,0,63.8,70.8,2022-10-28T17:43:44.141Z,2022-10-28T17:43:45Z,3877445579,141,70.2,3877445577,140,61.9,3877445583,213,3.3,3877445581,212,2.0,3877445575,56,Center,,,,,,,,,,380wlef6rk03khlb0t5elb04q,M. Cin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478302565,323,61,1,26,43,4e5523it4v7s6kkakelbj9si5,1,34.5,40.1,2022-10-28T17:43:46.877Z,2022-10-28T17:43:46Z,3877445699,56,Back,,,,,,,,,,,,,,,,,,,,,,9vdyzvt8ehavj3sfugjoi3rze,L. Cordes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478302591,324,1,1,26,43,4e5523it4v7s6kkakelbj9si5,0,31.2,33.6,2022-10-28T17:43:47.212Z,2022-10-28T17:45:59Z,3877445801,141,31.9,3877445805,213,5.3,3877445799,140,31.9,3877445813,286,,3877445797,56,Back,3877445809,233,249,3877445803,212,1.4,3877445807,236,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478302567,249,74,1,26,43,bax97wqmyvdu4xygi7wzcvdzd,1,61.1,78.1,2022-10-28T17:43:47.213Z,2022-10-28T17:43:49Z,3877445703,285,,3877445831,233,324,3877445701,56,Center,,,,,,,,,,,,,,,,7xplwmgnz56mfkdwnjwep632s,A. Hess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478302583,250,49,1,26,44,bax97wqmyvdu4xygi7wzcvdzd,1,61,82.7,2022-10-28T17:43:48.029Z,2022-10-28T17:43:48Z,,,,,,,,,,,,,,,,,,,,,,,,,7xplwmgnz56mfkdwnjwep632s,A. Hess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478302613,251,1,1,26,44,bax97wqmyvdu4xygi7wzcvdzd,1,60,86.3,2022-10-28T17:43:48.414Z,2022-10-28T17:43:51Z,3877445929,213,1.6,3877445923,140,59.6,3877445927,212,5.9,3877445925,141,95.0,3877445921,56,Left,,,,,,,,,,7xplwmgnz56mfkdwnjwep632s,A. Hess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478302653,252,1,1,26,47,bax97wqmyvdu4xygi7wzcvdzd,1,62,95,2022-10-28T17:43:51.868Z,2022-10-28T17:44:24Z,3877446121,141,46.4,3877447101,210,15,3877446127,1,,3877446123,212,38.9,3877446119,140,81.5,3877446117,56,Center,3877446115,155,,3877446125,213,5.3,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
