id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2482620741,740,1,2,81,3,4moe0x01r1f5w30g38wshyftp,1,46.8,3.7,2022-11-06T16:37:47.995Z,2022-11-06T16:37:58Z,3900168539,141,4.4,3900168537,140,62.9,3900168533,3,,3900168535,56,Right,3900168543,213,0.0,3900168541,212,16.9,,,,,,,8ruo0cyz6gvcp7yiks9fz1ed,J. Sehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482620767,741,1,2,81,5,4moe0x01r1f5w30g38wshyftp,0,62.9,4.4,2022-11-06T16:37:49.788Z,2022-11-06T16:37:51Z,3900168683,3,,3900168691,212,12.6,3900168685,56,Right,3900168689,141,0.0,3900168693,213,6.0,3900168687,140,74.3,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482620959,710,5,2,81,6,nuaf3wtujl8erbciumch6c65,1,29.4,101.8,2022-11-06T16:37:51.184Z,2022-11-06T16:50:33Z,3900169751,347,,3900169783,233,742,3900169749,56,Back,,,,,,,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482620771,742,5,2,81,6,4moe0x01r1f5w30g38wshyftp,0,70.6,-1.8,2022-11-06T16:37:51.184Z,2022-11-06T16:38:03Z,3900168719,347,,3900168717,56,Right,3900169799,233,710,,,,,,,,,,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482620981,711,1,2,81,18,nuaf3wtujl8erbciumch6c65,0,33.2,100,2022-11-06T16:38:02.849Z,2022-11-06T16:38:03Z,3900169865,213,6.0,3900169863,212,13.6,3900169847,107,,3900169855,140,45.7,3900169859,141,96.8,3900169851,56,Back,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482621039,743,61,2,81,22,4moe0x01r1f5w30g38wshyftp,1,54.7,4,2022-11-06T16:38:06.763Z,2022-11-06T16:38:06Z,3900170179,56,Right,,,,,,,,,,,,,,,,,,,,,,d5egroaxxqgc7dent1w6f2ve2,L. Triendl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482621083,744,49,2,81,23,4moe0x01r1f5w30g38wshyftp,1,66.7,13.1,2022-11-06T16:38:08.301Z,2022-11-06T16:38:08Z,,,,,,,,,,,,,,,,,,,,,,,,,4f16klwhusyiwjej79nx4y76x,R. Wichmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482621117,745,1,2,81,24,4moe0x01r1f5w30g38wshyftp,1,66.7,13.1,2022-11-06T16:38:08.428Z,2022-11-06T16:38:09Z,3900170589,213,2.1,3900170587,212,20.0,3900170583,141,38.0,3900170579,140,56.6,3900170577,56,Center,,,,,,,,,,4f16klwhusyiwjej79nx4y76x,R. Wichmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482621157,746,1,2,81,25,4moe0x01r1f5w30g38wshyftp,1,56.6,39.5,2022-11-06T16:38:09.803Z,2022-11-06T16:38:11Z,3900170801,213,1.6,3900170793,56,Center,3900170795,140,56.4,3900170799,212,19.9,3900170797,141,68.8,,,,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482621231,747,1,2,81,27,4moe0x01r1f5w30g38wshyftp,1,57.1,69.1,2022-11-06T16:38:11.724Z,2022-11-06T16:38:16Z,3900171171,212,31.5,3900171165,56,Left,3900171167,140,84.2,3900171169,141,89.1,3900171173,213,0.4,,,,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482621235,748,50,2,81,31,4moe0x01r1f5w30g38wshyftp,1,84.3,90.8,2022-11-06T16:38:16.369Z,2022-11-06T16:38:18Z,3900171381,233,712,3900171191,286,,3900171189,56,Left,,,,,,,,,,,,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482621259,712,7,2,81,31,nuaf3wtujl8erbciumch6c65,1,15.7,9.2,2022-11-06T16:38:16.370Z,2022-11-06T16:38:18Z,3900171353,233,748,3900171293,285,,3900171289,167,,3900171291,56,Back,,,,,,,,,,,,,dh4eziicycykt8h2zr0to5tuy,K. Bathmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482621269,713,5,2,81,33,nuaf3wtujl8erbciumch6c65,0,14.8,-1.8,2022-11-06T16:38:17.827Z,2022-11-06T16:38:33Z,3900171331,347,,3900171329,56,Back,3900172915,233,750,,,,,,,,,,,,,,,,dh4eziicycykt8h2zr0to5tuy,K. Bathmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482621543,750,5,2,81,33,4moe0x01r1f5w30g38wshyftp,1,85.2,101.8,2022-11-06T16:38:17.827Z,2022-11-06T16:50:34Z,3900172891,233,713,3900172879,347,,3900172877,56,Left,,,,,,,,,,,,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482621263,749,43,2,81,33,4moe0x01r1f5w30g38wshyftp,1,0,0,2022-11-06T16:38:17.933Z,2022-11-06T16:38:22Z,3900171303,56,Left,3900171695,144,61,,,,,,,,,,,,,,,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482621619,751,1,2,81,48,4moe0x01r1f5w30g38wshyftp,1,84.2,100,2022-11-06T16:38:32.876Z,2022-11-06T16:38:36Z,3900173219,107,,3900173223,140,87.8,3900173225,141,73.5,3900173229,213,4.9,3900173221,56,Center,3900173227,212,19.5,,,,,,,20ah7xw9zhbmaakbwzjzw0kph,K. Schiechtl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482621635,752,1,2,81,52,4moe0x01r1f5w30g38wshyftp,0,87.8,73.5,2022-11-06T16:38:36.732Z,2022-11-06T16:38:37Z,3900173309,212,11.3,3900173301,56,Center,3900173313,213,5.1,3900173303,140,91.6,3900173305,141,57.9,3900173297,3,,3900173299,168,,,,,dsjuntinaobizkzy2c47npz3d,C. Meyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482621787,714,1,2,81,54,nuaf3wtujl8erbciumch6c65,1,12.3,36.9,2022-11-06T16:38:39.005Z,2022-11-06T16:38:58Z,3900174135,141,7.9,3900174125,157,,3900174141,1,,3900174129,56,Back,3900174131,140,16.2,3900174139,213,4.9,3900174137,212,20.1,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482621793,715,1,2,81,58,nuaf3wtujl8erbciumch6c65,0,16.2,7.9,2022-11-06T16:38:42.434Z,2022-11-06T16:39:02Z,3900174175,56,Back,3900176433,3,,3900174177,140,25.1,3900174179,141,12.9,3900174183,213,0.3,3900174181,212,9.9,,,,,,,6l7cn7fmomj88kfdyo9seopg5,A. Moraitou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482621893,753,1,2,82,1,4moe0x01r1f5w30g38wshyftp,0,78.7,82.7,2022-11-06T16:38:46.029Z,2022-11-06T16:38:48Z,3900174665,1,,3900174663,213,5.4,3900174661,212,39.2,3900174657,140,100.0,3900174659,141,36.9,3900174655,56,Center,3900174653,155,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482621947,716,5,2,82,4,nuaf3wtujl8erbciumch6c65,1,-1.2,61.1,2022-11-06T16:38:48.749Z,2022-11-06T16:50:34Z,3900174891,346,,3900174889,56,Back,3900174949,233,754,,,,,,,,,,,,,,,,6l7cn7fmomj88kfdyo9seopg5,A. Moraitou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482621901,754,5,2,82,4,4moe0x01r1f5w30g38wshyftp,0,101.2,38.9,2022-11-06T16:38:48.749Z,2022-11-06T16:38:51Z,3900175003,233,716,3900174703,56,Center,3900174705,346,,,,,,,,,,,,,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482622395,717,1,2,82,25,nuaf3wtujl8erbciumch6c65,1,4.7,51.8,2022-11-06T16:39:09.922Z,2022-11-06T16:39:11Z,3900177341,141,25.8,3900177347,213,4.8,3900177331,124,,3900177339,140,6.7,3900177351,237,,3900177345,212,17.8,3900177335,56,Back,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482622419,718,1,2,82,26,nuaf3wtujl8erbciumch6c65,0,6.7,25.8,2022-11-06T16:39:10.853Z,2022-11-06T16:39:11Z,3900177445,56,Back,3900177451,212,33.0,3900177443,155,,3900177447,140,38.1,3900177455,1,,3900177453,213,6.2,3900177449,141,23.6,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482622449,755,8,2,82,28,4moe0x01r1f5w30g38wshyftp,1,53.7,78.8,2022-11-06T16:39:12.668Z,2022-11-06T16:39:12Z,3900177591,56,Center,,,,,,,,,,,,,,,,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482622473,756,49,2,82,29,4moe0x01r1f5w30g38wshyftp,1,53.7,78.8,2022-11-06T16:39:13.867Z,2022-11-06T16:39:13Z,,,,,,,,,,,,,,,,,,,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482622519,757,1,2,82,29,4moe0x01r1f5w30g38wshyftp,1,53.7,78.8,2022-11-06T16:39:14.075Z,2022-11-06T16:39:16Z,3900177937,56,Center,3900177947,212,11.7,3900177949,213,5.6,3900177941,140,62.2,3900177945,141,67.6,,,,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482622617,758,1,2,82,31,4moe0x01r1f5w30g38wshyftp,1,59.5,59.3,2022-11-06T16:39:16.395Z,2022-11-06T16:39:21Z,3900178449,140,73.2,3900178447,56,Right,3900178455,141,7.0,3900178459,212,38.4,3900178467,1,,3900178463,213,5.1,,,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482622679,759,1,2,82,36,4moe0x01r1f5w30g38wshyftp,0,78.4,5.8,2022-11-06T16:39:21.227Z,2022-11-06T16:39:23Z,3900178815,141,21.3,3900178813,140,100.0,3900178817,212,26.4,3900178819,213,0.4,3900178811,56,Center,,,,,,,,,,d5egroaxxqgc7dent1w6f2ve2,L. Triendl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482622663,719,5,2,82,38,nuaf3wtujl8erbciumch6c65,1,-1.2,75.2,2022-11-06T16:39:22.436Z,2022-11-06T16:39:24Z,3900178755,346,,3900178751,56,Back,3900178951,233,760,,,,,,,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482622687,760,5,2,82,38,4moe0x01r1f5w30g38wshyftp,0,101.2,24.8,2022-11-06T16:39:22.436Z,2022-11-06T16:50:35Z,3900178873,56,Center,3900178875,346,,3900178975,233,719,,,,,,,,,,,,,,,,d5egroaxxqgc7dent1w6f2ve2,L. Triendl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482623241,720,1,2,83,7,nuaf3wtujl8erbciumch6c65,0,4.7,41.8,2022-11-06T16:39:52.246Z,2022-11-06T16:39:55Z,3900181821,74,,3900181803,124,,3900181805,155,,3900181815,213,5.7,3900181813,212,46.3,3900181817,1,,3900181811,141,4.1,3900181809,140,41.4,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,3900181807,56,,,Back,,,,,,,,,,,,,,,,,,,,,,,,
2482623233,761,44,2,83,9,4moe0x01r1f5w30g38wshyftp,1,58.6,89.8,2022-11-06T16:39:54.028Z,2022-11-06T16:39:56Z,3900181765,286,,3900181923,233,721,3900181763,56,Left,,,,,,,,,,,,,,,,6mj7z1yytw7jrbnbpu2mqyezu,M. Sternad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482623249,721,44,2,83,9,nuaf3wtujl8erbciumch6c65,0,41.4,10.2,2022-11-06T16:39:54.029Z,2022-11-06T16:39:56Z,3900181857,285,,3900181927,233,761,3900181855,56,Back,,,,,,,,,,,,,,,,dh4eziicycykt8h2zr0to5tuy,K. Bathmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482623267,762,1,2,83,10,4moe0x01r1f5w30g38wshyftp,0,58.6,83.6,2022-11-06T16:39:54.634Z,2022-11-06T16:39:56Z,3900181951,3,,3900181959,212,24.7,3900181957,141,76.9,3900181953,56,Center,3900181955,140,81.7,3900181961,213,6.1,,,,,,,6mj7z1yytw7jrbnbpu2mqyezu,M. Sternad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482623337,722,1,2,83,13,nuaf3wtujl8erbciumch6c65,1,21.8,17.6,2022-11-06T16:39:57.542Z,2022-11-06T16:40:00Z,3900182313,212,21.0,3900182315,213,6.1,3900182305,157,,3900182307,56,Back,3900182309,140,41.4,3900182311,141,11.6,3900182317,1,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482623341,723,61,2,83,15,nuaf3wtujl8erbciumch6c65,0,41.4,11.6,2022-11-06T16:40:00.019Z,2022-11-06T16:40:00Z,3900182329,56,Back,,,,,,,,,,,,,,,,,,,,,,2ltzk74krenmfh5gzcjpc2k4q,K. Maksuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482623371,724,5,2,83,15,nuaf3wtujl8erbciumch6c65,0,35.4,-2,2022-11-06T16:40:00.284Z,2022-11-06T16:50:35Z,3900182507,56,Back,3900182509,347,,3900182633,233,763,,,,,,,,,,,,,,,,2ltzk74krenmfh5gzcjpc2k4q,K. Maksuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482623393,763,5,2,83,15,4moe0x01r1f5w30g38wshyftp,1,64.6,102,2022-11-06T16:40:00.284Z,2022-11-06T16:40:02Z,3900182597,347,,3900182595,56,Left,3900182617,233,724,,,,,,,,,,,,,,,,6mj7z1yytw7jrbnbpu2mqyezu,M. Sternad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482623439,764,1,2,83,18,4moe0x01r1f5w30g38wshyftp,0,66.6,100,2022-11-06T16:40:02.555Z,2022-11-06T16:40:05Z,3900182845,140,87.9,3900182843,56,Left,3900182851,213,6.0,3900182847,141,92.9,3900182855,1,,3900182841,107,,3900182849,212,23.2,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482623489,725,1,2,83,22,nuaf3wtujl8erbciumch6c65,0,8.4,7.4,2022-11-06T16:40:07.051Z,2022-11-06T16:40:10Z,3900183219,286,,3900183173,213,6.1,3900183161,140,11.0,3900183169,212,2.8,3900183213,236,,3900183159,56,Back,3900183215,233,765,3900183157,157,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,3900183165,141,3900183177,1,6.7,,,,,,,,,,,,,,,,,,,,,,,,
2482623465,765,74,2,83,22,4moe0x01r1f5w30g38wshyftp,1,85.6,97.1,2022-11-06T16:40:07.052Z,2022-11-06T16:40:09Z,3900183001,285,,3900182999,56,Left,3900183259,233,725,,,,,,,,,,,,,,,,6mj7z1yytw7jrbnbpu2mqyezu,M. Sternad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482623559,726,49,2,83,25,nuaf3wtujl8erbciumch6c65,1,12.3,4.1,2022-11-06T16:40:10.390Z,2022-11-06T16:44:29Z,,,,,,,,,,,,,,,,,,,,,,,,,7ubpnkf47u1os2z47fam81i7e,L. Preuß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482623579,727,1,2,83,27,nuaf3wtujl8erbciumch6c65,0,12.3,4.1,2022-11-06T16:40:11.566Z,2022-11-06T16:44:30Z,3900183635,140,39.0,3900183633,56,Back,3900183637,141,0.0,3900183631,157,,3900183639,212,28.3,3900183641,213,6.1,3900183643,1,,,,,7ubpnkf47u1os2z47fam81i7e,L. Preuß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482623589,728,5,2,83,27,nuaf3wtujl8erbciumch6c65,0,38,-1.6,2022-11-06T16:40:11.922Z,2022-11-06T16:50:36Z,3900183689,56,Back,3900183691,347,,3900183777,233,766,,,,,,,,,,,,,,,,7ubpnkf47u1os2z47fam81i7e,L. Preuß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482623583,766,5,2,83,27,4moe0x01r1f5w30g38wshyftp,1,62,101.6,2022-11-06T16:40:11.922Z,2022-11-06T16:44:30Z,3900183657,56,Left,3900183713,233,728,3900183659,347,,,,,,,,,,,,,,,,,6mj7z1yytw7jrbnbpu2mqyezu,M. Sternad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482623629,767,1,2,83,29,4moe0x01r1f5w30g38wshyftp,0,63.7,100,2022-11-06T16:40:13.451Z,2022-11-06T16:40:15Z,3900183913,213,5.5,3900183909,141,83.6,3900183911,212,17.5,3900183905,140,75.8,3900183903,56,Left,3900183899,107,,,,,,,,20ah7xw9zhbmaakbwzjzw0kph,K. Schiechtl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482623657,729,8,2,83,32,nuaf3wtujl8erbciumch6c65,1,24.8,14.6,2022-11-06T16:40:17.204Z,2022-11-06T16:40:17Z,3900184139,15,,3900184079,56,Back,,,,,,,,,,,,,,,,,,,28fi0st48wljpt3kyee510iga,N. Günnewig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482623755,768,1,2,83,34,4moe0x01r1f5w30g38wshyftp,1,74.7,78.8,2022-11-06T16:40:18.443Z,2022-11-06T16:40:22Z,3900184545,56,Center,3900184551,212,28.7,3900184547,140,75.2,3900184553,213,4.7,3900184549,141,36.6,,,,,,,,,,dsjuntinaobizkzy2c47npz3d,C. Meyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482623821,769,1,2,83,37,4moe0x01r1f5w30g38wshyftp,1,76.2,38.3,2022-11-06T16:40:22.362Z,2022-11-06T16:40:26Z,3900185009,212,22.7,3900185007,141,18.6,3900185011,213,5.7,3900185003,56,Right,3900185005,140,93.7,,,,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482623829,770,61,2,83,41,4moe0x01r1f5w30g38wshyftp,0,96.8,19.5,2022-11-06T16:40:26.202Z,2022-11-06T16:40:26Z,3900185041,56,Right,,,,,,,,,,,,,,,,,,,,,,d5egroaxxqgc7dent1w6f2ve2,L. Triendl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482623855,730,3,2,83,42,nuaf3wtujl8erbciumch6c65,0,11.7,73.6,2022-11-06T16:40:27.219Z,2022-11-06T16:40:28Z,3900185169,56,Back,3900185171,285,,3900185189,211,,,,,,,,,,,,,,,,,9e95p87136h6zjam3zu0d9yol,L. Josten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482623851,771,43,2,83,43,4moe0x01r1f5w30g38wshyftp,1,0,0,2022-11-06T16:40:27.675Z,2022-11-06T16:40:36Z,3900185133,56,Center,3900185947,144,45,3900185135,286,0,,,,,,,,,,,,,,,,d5egroaxxqgc7dent1w6f2ve2,L. Triendl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482623929,772,3,2,83,47,4moe0x01r1f5w30g38wshyftp,0,87.9,3.7,2022-11-06T16:40:31.803Z,2022-11-06T16:40:32Z,3900185653,211,,3900185631,286,,3900185629,56,Right,,,,,,,,,,,,,,,,8ruo0cyz6gvcp7yiks9fz1ed,J. Sehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482623977,731,5,2,83,48,nuaf3wtujl8erbciumch6c65,1,-1.2,91,2022-11-06T16:40:33.387Z,2022-11-06T16:50:36Z,3900185903,56,Back,3900185905,346,,3900185913,233,773,,,,,,,,,,,,,,,,9e95p87136h6zjam3zu0d9yol,L. Josten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482623943,773,5,2,83,48,4moe0x01r1f5w30g38wshyftp,0,101.2,9,2022-11-06T16:40:33.387Z,2022-11-06T16:40:36Z,3900185717,56,Right,3900185719,346,,3900185931,233,731,,,,,,,,,,,,,,,,8ruo0cyz6gvcp7yiks9fz1ed,J. Sehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482624323,732,1,2,84,11,nuaf3wtujl8erbciumch6c65,1,4.6,54.5,2022-11-06T16:40:55.590Z,2022-11-06T16:40:57Z,3900187915,213,5.9,3900187913,212,31.6,3900187903,155,,3900187899,124,,3900187909,140,32.5,3900187907,56,Back,3900187919,74,,3900187911,141,37.1,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482624331,733,61,2,84,13,nuaf3wtujl8erbciumch6c65,1,32.6,37,2022-11-06T16:40:57.605Z,2022-11-06T16:40:58Z,3900187951,56,Back,,,,,,,,,,,,,,,,,,,,,,6l7cn7fmomj88kfdyo9seopg5,A. Moraitou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482624437,734,1,2,84,14,nuaf3wtujl8erbciumch6c65,1,28.6,35.7,2022-11-06T16:40:59.286Z,2022-11-06T16:41:03Z,3900188521,1,,3900188517,212,36.8,3900188519,213,6.0,3900188509,56,Right,3900188515,141,18.5,3900188513,140,61.8,3900188507,155,,,,,28fi0st48wljpt3kyee510iga,N. Günnewig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482624483,735,1,2,84,19,nuaf3wtujl8erbciumch6c65,1,65.5,8.3,2022-11-06T16:41:03.859Z,2022-11-06T16:41:07Z,3900188775,212,23.5,3900188773,141,11.7,3900188769,56,Right,3900188777,213,0.1,3900188771,140,87.8,,,,,,,,,,7ubpnkf47u1os2z47fam81i7e,L. Preuß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482624515,736,1,2,84,22,nuaf3wtujl8erbciumch6c65,0,87.9,11.7,2022-11-06T16:41:06.980Z,2022-11-06T16:41:10Z,3900188981,213,1.9,3900188973,140,81.8,3900188975,141,43.6,3900188971,56,Center,3900188977,212,22.6,,,,,,,,,,2ltzk74krenmfh5gzcjpc2k4q,K. Maksuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482624531,774,49,2,84,25,4moe0x01r1f5w30g38wshyftp,1,18.4,55.7,2022-11-06T16:41:10.363Z,2022-11-06T16:41:10Z,,,,,,,,,,,,,,,,,,,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482624569,775,4,2,84,27,4moe0x01r1f5w30g38wshyftp,1,18.7,57,2022-11-06T16:41:12.250Z,2022-11-06T16:41:17Z,3900189293,56,Back,3900189295,152,,3900189299,285,,3900189291,13,,3900189297,265,,3900189711,233,737,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482624575,737,4,2,84,27,nuaf3wtujl8erbciumch6c65,0,81.3,43,2022-11-06T16:41:12.251Z,2022-11-06T16:41:17Z,3900189329,13,,3900189335,152,,3900189333,56,Center,3900189337,265,,3900189339,286,,3900189717,233,775,,,,,,,7ubpnkf47u1os2z47fam81i7e,L. Preuß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482624995,776,1,2,84,47,4moe0x01r1f5w30g38wshyftp,1,19.2,59.3,2022-11-06T16:41:31.770Z,2022-11-06T16:41:54Z,3900191727,152,,3900191731,140,60.2,3900191737,213,5.6,3900192929,189,,3900191741,1,,3900191733,141,7.3,3900191735,212,55.7,3900191725,5,,cc32rolkcvyuul5t2uearz0mh,A. Borbe,3900191729,56,3900193573,155,Right,,,,,,,,,,,,,,,,,,,,,,,,
2482625033,777,1,2,84,51,4moe0x01r1f5w30g38wshyftp,1,55.9,29.8,2022-11-06T16:41:35.595Z,2022-11-06T16:41:37Z,3900191901,213,1.3,3900191897,141,54.9,3900191899,212,17.7,3900191895,140,60.3,3900191893,56,Center,,,,,,,,,,8ruo0cyz6gvcp7yiks9fz1ed,J. Sehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482625097,778,1,2,84,53,4moe0x01r1f5w30g38wshyftp,1,61.1,56,2022-11-06T16:41:37.786Z,2022-11-06T16:41:41Z,3900192237,140,73.0,3900192239,141,91.4,3900192235,56,Left,3900192243,213,1.1,3900192241,212,27.1,,,,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482625155,779,1,2,84,57,4moe0x01r1f5w30g38wshyftp,0,76.3,93.6,2022-11-06T16:41:41.418Z,2022-11-06T16:41:45Z,3900192531,140,100.0,3900192539,212,39.9,3900192527,155,,3900192529,56,Center,3900192547,1,,3900192525,2,,3900192535,141,49.7,3900192543,213,5.4,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482625161,738,5,2,85,0,nuaf3wtujl8erbciumch6c65,1,-1.4,50.2,2022-11-06T16:41:44.846Z,2022-11-06T16:50:36Z,3900192557,56,Back,3900192561,346,,3900192613,233,780,,,,,,,,,,,,,,,,7ubpnkf47u1os2z47fam81i7e,L. Preuß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482625169,780,5,2,85,0,4moe0x01r1f5w30g38wshyftp,0,101.4,49.8,2022-11-06T16:41:44.846Z,2022-11-06T16:41:46Z,3900192587,346,,3900192585,56,Center,3900192621,233,738,,,,,,,,,,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482625589,739,1,2,85,20,nuaf3wtujl8erbciumch6c65,0,4.4,55.7,2022-11-06T16:42:05.366Z,2022-11-06T16:42:55Z,3900194847,155,,3900194853,141,39.8,3900194849,56,Back,3900194869,74,,3900194861,213,6.0,3900194845,124,,3900194859,212,37.5,3900194851,140,38.6,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,3900194865,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
