id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/10/value,qualifier/11/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2471893385,108,4,1,11,15,6mng5xcarvyip7ixoss7au245,1,61.2,21.2,2022-10-15T11:12:35.997Z,2022-10-15T12:56:53Z,3844042197,233,119,3843564199,13,,3843564201,294,,3843564203,56,Center,3843564205,152,,3843564207,286,,,,,,,,dseqkqirdljgr63ov3461vhsl,A. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471893319,119,4,1,11,15,6bl19flj1eggw2gw7sya19bof,0,38.8,78.8,2022-10-15T11:12:35.998Z,2022-10-15T12:56:54Z,3843563849,294,,3843563851,56,Back,3843563853,152,,3843563847,13,,3843563855,285,,3844042213,233,108,,,,,,,elrnwzbk985f5j49tn9gg9rai,J. Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471893471,109,1,1,11,29,6mng5xcarvyip7ixoss7au245,1,60.8,16.4,2022-10-15T11:12:49.732Z,2022-10-15T11:12:51Z,3843564619,152,,3843564617,5,,3843564625,141,16.0,3843564629,213,3.2,3843564621,56,Right,3843564623,140,58.2,3843564627,212,2.7,,,,7i2liztq9k72g2lnz5i91whcl,V. Schwalm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471893497,110,1,1,11,31,6mng5xcarvyip7ixoss7au245,1,63.3,14.7,2022-10-15T11:12:51.109Z,2022-10-15T11:12:53Z,3843564765,140,79.6,3843564769,212,19.2,3843564771,213,5.8,3843564763,56,Right,3843564767,141,2.0,,,,,,,,,,dseqkqirdljgr63ov3461vhsl,A. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471893527,111,1,1,11,33,6mng5xcarvyip7ixoss7au245,1,79.7,3.6,2022-10-15T11:12:53.141Z,2022-10-15T11:12:55Z,3843564907,141,14.9,3843564903,56,Right,3843564909,212,7.7,3843564905,140,79.8,3843564911,213,1.6,,,,,,,,,,azqwt1eb6ozui2xml066e59n8,P. Deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471893589,112,1,1,11,35,6mng5xcarvyip7ixoss7au245,1,80.8,14.3,2022-10-15T11:12:55.429Z,2022-10-15T11:13:00Z,3843565229,212,6.6,3843565225,140,76.3,3843565223,56,Right,3843565231,213,3.9,3843565227,141,7.5,,,,,,,,,,3kofouuzii19d6w7mr7n9s2ui,M. Hahn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471893605,113,1,1,11,40,6mng5xcarvyip7ixoss7au245,0,78.9,4.4,2022-10-15T11:13:00.548Z,2022-10-15T11:13:02Z,3843565311,212,30.0,3843565313,213,0.7,3843565307,140,100.0,3843565309,141,32.3,3843565305,56,Center,3843565301,2,,3843565303,155,,,,,7i2liztq9k72g2lnz5i91whcl,V. Schwalm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471893609,114,5,1,11,40,6mng5xcarvyip7ixoss7au245,0,101.2,30.1,2022-10-15T11:13:00.782Z,2022-10-15T13:11:29Z,3843565345,56,Center,3843565347,346,,3843565385,233,120,,,,,,,,,,,,,,,,7i2liztq9k72g2lnz5i91whcl,V. Schwalm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471893591,120,5,1,11,40,6bl19flj1eggw2gw7sya19bof,1,-1.2,69.9,2022-10-15T11:13:00.782Z,2022-10-15T11:13:02Z,3843565241,346,,3843565367,233,114,3843565239,56,Back,,,,,,,,,,,,,,,,elrnwzbk985f5j49tn9gg9rai,J. Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471893743,121,1,1,11,51,6bl19flj1eggw2gw7sya19bof,1,3.9,57,2022-10-15T11:13:11.247Z,2022-10-15T11:13:13Z,3843565983,213,1.2,3843565973,124,,3843565981,212,11.8,3843565979,141,73.5,3843565975,56,Back,3843565991,237,,3843565977,140,7.5,,,,3loe8qn8nalk7liisl2hx891x,M. Frohms,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471893761,122,1,1,11,53,6bl19flj1eggw2gw7sya19bof,0,15.4,77,2022-10-15T11:13:13.855Z,2022-10-15T11:13:14Z,3843566093,212,27.0,3843566087,56,Back,3843566091,141,95.4,3843566095,213,0.5,3843566089,140,38.2,3843566085,155,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471893759,115,1,1,11,54,6mng5xcarvyip7ixoss7au245,0,69.1,14.4,2022-10-15T11:13:14.229Z,2022-10-15T11:13:15Z,3843566073,141,0.0,3843566071,140,86.0,3843566069,56,Right,3843566075,212,20.5,3843566077,213,5.8,3843566067,3,,,,,,,,7i2liztq9k72g2lnz5i91whcl,V. Schwalm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471893771,116,5,1,11,55,6mng5xcarvyip7ixoss7au245,0,83.2,-1.4,2022-10-15T11:13:15.482Z,2022-10-15T11:13:23Z,3843566127,347,,3843566449,233,123,3843566125,56,Right,,,,,,,,,,,,,,,,7i2liztq9k72g2lnz5i91whcl,V. Schwalm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471893833,123,5,1,11,55,6bl19flj1eggw2gw7sya19bof,1,16.8,101.4,2022-10-15T11:13:15.482Z,2022-10-15T13:11:29Z,3843566429,56,Back,3843566431,347,,3843566433,233,116,,,,,,,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471893897,124,1,1,12,2,6bl19flj1eggw2gw7sya19bof,1,19.4,100,2022-10-15T11:13:22.735Z,2022-10-15T11:13:27Z,3843566757,140,36.9,3843566753,107,,3843566763,213,6.0,3843566755,56,Back,3843566761,212,19.4,3843566759,141,92.4,,,,,,,dpwfd5fk2t1xl2sfxpuqjfe95,S. Agrež,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471893915,125,1,1,12,7,6bl19flj1eggw2gw7sya19bof,1,36.6,89.4,2022-10-15T11:13:27.247Z,2022-10-15T11:13:28Z,3843566835,213,4.5,3843566827,56,Back,3843566831,141,65.7,3843566833,212,16.4,3843566829,140,33.6,,,,,,,,,,f4g9co8i52ygweie4jjnvja39,A. Popp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471893923,126,1,1,12,8,6bl19flj1eggw2gw7sya19bof,0,40.1,63,2022-10-15T11:13:28.862Z,2022-10-15T11:13:29Z,3843566877,213,5.4,3843566873,141,39.5,3843566871,140,53.7,3843566869,56,Center,3843566875,212,21.4,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471893921,117,49,1,12,9,6mng5xcarvyip7ixoss7au245,1,46.4,60.9,2022-10-15T11:13:29.220Z,2022-10-15T11:13:29Z,,,,,,,,,,,,,,,,,,,,,,,,,6yoqpu952gnc6trdg6vpala6t,W. Meister,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471894011,118,1,1,12,13,6mng5xcarvyip7ixoss7au245,1,48.1,60.9,2022-10-15T11:13:33.572Z,2022-10-15T11:13:35Z,3843567295,56,Back,3843567299,141,50.1,3843567303,213,3.6,3843567301,212,16.8,3843567297,140,33.7,,,,,,,,,,6yoqpu952gnc6trdg6vpala6t,W. Meister,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471894069,119,1,1,12,15,6mng5xcarvyip7ixoss7au245,1,34.9,50.1,2022-10-15T11:13:35.862Z,2022-10-15T11:13:51Z,3843567567,141,25.4,3843567557,56,Center,3843568197,210,13,3843568199,154,,3843567561,140,89.0,3843567555,155,,3843567575,213,6.0,3843567579,1,,a3rlansc0x5sw4hg75yhpanhm,S. Weidauer,3843567571,212,59.2,,,1,,,,,,,,,,,,,,,,,,,,,,
2471894077,120,13,1,12,19,6mng5xcarvyip7ixoss7au245,1,90.8,27.8,2022-10-15T11:13:39.925Z,2022-10-15T11:13:51Z,3843567607,56,Center,3843568239,230,98.0,3843568235,328,,3843567603,22,,3843568229,102,37.1,3843568209,75,,3843568213,29,,3843567719,20,,dseqkqirdljgr63ov3461vhsl,A. Barrett,3843568237,391,,3843568231,103,,36.1,3843567605,63,3843568233,108,3843568241,231,44.6,3843568217,154,3843568221,55,119,,,,,,,,,
2471894081,121,5,1,12,19,6mng5xcarvyip7ixoss7au245,0,100.8,34.4,2022-10-15T11:13:40.050Z,2022-10-15T13:11:30Z,3843567621,56,Center,3843567623,346,,3843567657,233,127,,,,,,,,,,,,,,,,dseqkqirdljgr63ov3461vhsl,A. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471894061,127,5,1,12,19,6bl19flj1eggw2gw7sya19bof,1,-0.8,65.6,2022-10-15T11:13:40.050Z,2022-10-15T11:13:41Z,3843567633,233,121,3843567525,56,Back,3843567527,346,,,,,,,,,,,,,,,,,dpwfd5fk2t1xl2sfxpuqjfe95,S. Agrež,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471894301,128,1,1,12,36,6bl19flj1eggw2gw7sya19bof,1,4.6,50.3,2022-10-15T11:13:56.112Z,2022-10-15T11:13:59Z,3843568819,56,Back,3843568831,237,,3843568817,124,,3843568825,212,14.1,3843568821,140,5.8,3843568823,141,70.9,3843568827,213,1.5,,,,3loe8qn8nalk7liisl2hx891x,M. Frohms,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471894321,129,1,1,12,39,6bl19flj1eggw2gw7sya19bof,1,7.6,66.9,2022-10-15T11:13:59.585Z,2022-10-15T11:14:01Z,3843568933,140,40.7,3843568943,213,0.2,3843568931,56,Back,3843568945,1,,3843568935,141,77.0,3843568939,212,35.4,3843568929,155,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471894325,130,1,1,12,41,6bl19flj1eggw2gw7sya19bof,1,42.6,73.8,2022-10-15T11:14:01.616Z,2022-10-15T11:14:02Z,3843568975,141,79.0,3843568979,213,2.9,3843568983,156,,3843568971,56,Back,3843568973,140,31.2,3843568977,212,12.5,,,,,,,f4g9co8i52ygweie4jjnvja39,A. Popp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471894335,131,1,1,12,43,6bl19flj1eggw2gw7sya19bof,1,31.6,76.6,2022-10-15T11:14:03.407Z,2022-10-15T11:14:04Z,3843569039,56,Back,3843569045,212,9.1,3843569043,141,88.9,3843569041,140,35.0,3843569047,213,1.2,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471894343,132,1,1,12,44,6bl19flj1eggw2gw7sya19bof,0,35,88.9,2022-10-15T11:14:04.463Z,2022-10-15T11:14:05Z,3843569115,213,5.9,3843569105,140,52.7,3843569109,141,78.7,3843569101,56,Center,3843569113,212,19.8,,,,,,,,,,elrnwzbk985f5j49tn9gg9rai,J. Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471894345,122,61,1,12,45,6mng5xcarvyip7ixoss7au245,1,52.5,9.3,2022-10-15T11:14:05.734Z,2022-10-15T11:14:05Z,3843569121,56,Right,,,,,,,,,,,,,,,,,,,,,,dseqkqirdljgr63ov3461vhsl,A. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471894427,133,1,1,12,47,6bl19flj1eggw2gw7sya19bof,1,61.4,72.9,2022-10-15T11:14:07.584Z,2022-10-15T11:14:10Z,3843569447,212,14.6,3843569443,140,48.8,3843569441,56,Back,3843569449,213,3.6,3843569445,141,63.7,,,,,,,,,,f4g9co8i52ygweie4jjnvja39,A. Popp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471894497,134,1,1,12,49,6bl19flj1eggw2gw7sya19bof,1,50.9,62,2022-10-15T11:14:10.081Z,2022-10-15T11:14:14Z,3843569777,213,5.3,3843569771,140,72.1,3843569773,141,12.3,3843569779,1,,3843569775,212,40.5,3843569765,155,,3843569769,56,Right,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471894517,135,1,1,12,54,6bl19flj1eggw2gw7sya19bof,1,72.2,14.6,2022-10-15T11:14:14.143Z,2022-10-15T11:14:16Z,3843569877,56,Right,3843569879,140,86.4,3843569885,213,0.1,3843569883,212,15.1,3843569881,141,17.9,,,,,,,,,,elrnwzbk985f5j49tn9gg9rai,J. Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471894553,136,1,1,12,55,6bl19flj1eggw2gw7sya19bof,1,91.7,16.2,2022-10-15T11:14:16.064Z,2022-10-15T11:14:44Z,3843570063,140,95.8,3843570059,155,,3843570061,56,Center,3843570069,213,1.4,3843570065,141,45.2,3843570057,2,,3843570067,212,20.2,3843571695,210,13,6c9ed4z6hw7s5v8c9631algid,S. Huth,3843571699,154,,,,1,,,,,,,,,,,,,,,,,,,,,,
2471894557,137,13,1,12,59,6bl19flj1eggw2gw7sya19bof,1,91.2,48.8,2022-10-15T11:14:19.297Z,2022-10-15T11:14:45Z,3843571725,154,,3843570091,56,Center,3843571739,231,49.8,3843571735,214,,3843570295,15,,3843571721,73,,3843571723,29,,3843571727,55,136,f4g9co8i52ygweie4jjnvja39,A. Popp,3843571737,230,98.9,3843570301,328,,,3843570297,17,3843570083,22,3843571733,103,18.1,3843571731,102,,,,61.8,,,,,,,,
2471894549,123,5,1,12,59,6mng5xcarvyip7ixoss7au245,1,-0.8,40,2022-10-15T11:14:19.396Z,2022-10-15T13:10:27Z,3843570037,56,Back,3844112753,233,919,3843570039,346,,,,,,,,,,,,,,,,,a3rlansc0x5sw4hg75yhpanhm,S. Weidauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472001943,919,5,1,12,59,6bl19flj1eggw2gw7sya19bof,0,100.8,60,2022-10-15T11:14:19.396Z,2022-10-15T13:11:30Z,3844112761,233,123,3844111917,56,Center,3844111919,346,,,,,,,,,,,,,,,,,f4g9co8i52ygweie4jjnvja39,A. Popp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471894957,124,1,1,13,27,6mng5xcarvyip7ixoss7au245,1,4.8,42.3,2022-10-15T11:14:47.684Z,2022-10-15T11:15:53Z,3843572057,141,34.7,3843572049,124,,3843572063,74,,3843572059,212,36.5,3843572061,213,6.1,3843572055,140,39.2,3843572053,56,Back,3843572051,155,,1tkgs09548p54arfjuufivk7o,J. Frehse,3843572137,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2471895165,126,61,1,13,28,6mng5xcarvyip7ixoss7au245,1,34.5,39.5,2022-10-15T11:14:48.107Z,2022-10-15T11:15:45Z,3843572991,56,Back,,,,,,,,,,,,,,,,,,,,,,3kofouuzii19d6w7mr7n9s2ui,M. Hahn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471894993,125,1,1,13,30,6mng5xcarvyip7ixoss7au245,0,49.5,35.4,2022-10-15T11:14:50.500Z,2022-10-15T11:14:51Z,3843572221,213,6.2,3843572223,1,,3843572213,56,Center,3843572219,212,38.4,3843572215,140,85.9,3843572217,141,30.7,,,,,,,3bg4ewc3n4ytybr96lc313ahh,M. Wiankowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471895015,138,52,1,13,32,6bl19flj1eggw2gw7sya19bof,1,16.2,72.9,2022-10-15T11:14:52.098Z,2022-10-15T11:14:55Z,,,,,,,,,,,,,,,,,,,,,,,,,3loe8qn8nalk7liisl2hx891x,M. Frohms,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471895131,139,1,1,13,36,6bl19flj1eggw2gw7sya19bof,1,13.6,72.6,2022-10-15T11:14:56.161Z,2022-10-15T11:14:58Z,3843572837,123,,3843572851,141,71.5,3843572855,212,12.0,3843572859,213,6.2,3843572845,140,25.0,3843572841,56,Back,,,,,,,3loe8qn8nalk7liisl2hx891x,M. Frohms,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471895173,140,1,1,13,38,6bl19flj1eggw2gw7sya19bof,1,24.4,67.9,2022-10-15T11:14:58.881Z,2022-10-15T11:15:02Z,3843573047,213,3.3,3843573041,140,9.5,3843573043,141,63.4,3843573045,212,15.9,3843573039,56,Back,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471895231,141,1,1,13,42,6bl19flj1eggw2gw7sya19bof,1,8.5,54.9,2022-10-15T11:15:02.177Z,2022-10-15T11:15:06Z,3843573311,155,,3843573313,56,Back,3843573319,212,44.5,3843573315,140,42.5,3843573317,141,15.9,3843573323,1,,3843573321,213,5.6,,,,3loe8qn8nalk7liisl2hx891x,M. Frohms,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471895333,142,1,1,13,46,6bl19flj1eggw2gw7sya19bof,1,45.9,8.3,2022-10-15T11:15:06.849Z,2022-10-15T11:15:14Z,3843573817,141,15.8,3843573811,56,Right,3843573819,212,21.0,3843573815,140,65.3,3843573823,213,0.2,3843573809,155,,,,,,,,elrnwzbk985f5j49tn9gg9rai,J. Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471895359,143,1,1,13,54,6bl19flj1eggw2gw7sya19bof,0,78.8,24.1,2022-10-15T11:15:14.145Z,2022-10-15T11:15:16Z,3843573927,213,0.8,3843573919,56,Center,3843573923,141,44.2,3843573921,140,91.8,3843573925,212,19.3,,,,,,,,,,f4g9co8i52ygweie4jjnvja39,A. Popp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471895363,127,8,1,13,55,6mng5xcarvyip7ixoss7au245,1,10.4,50.9,2022-10-15T11:15:16.051Z,2022-10-15T11:16:05Z,3843573935,56,Back,,,,,,,,,,,,,,,,,,,,,,dseqkqirdljgr63ov3461vhsl,A. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471895431,144,1,1,13,58,6bl19flj1eggw2gw7sya19bof,1,94.1,36,2022-10-15T11:15:18.305Z,2022-10-15T11:16:20Z,3843574221,212,11.2,3843574223,213,1.4,3843577447,195,,3843577031,154,,3843577029,210,15,3843574219,141,52.4,3843574215,56,Center,3843574217,140,95.5,elrnwzbk985f5j49tn9gg9rai,J. Brand,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2471895435,145,15,1,13,59,6bl19flj1eggw2gw7sya19bof,1,94.3,51.9,2022-10-15T11:15:20.034Z,2022-10-15T11:16:21Z,3843577105,29,,3843577119,328,,3843574245,16,,3843577123,147,51.3,3843577121,146,98.5,3843575839,20,,3843577107,154,,3843574247,56,Center,23kah59nbx1m7ro3imaaevoph,J. Roord,3843577113,102,51.4,3843578539,233,,128,3843577109,55,3843577115,103,3843577103,78,,3843574243,22,3843577117,214,,,144,7.6,,,,,,
2471895457,128,10,1,14,0,6mng5xcarvyip7ixoss7au245,1,3.3,49.6,2022-10-15T11:15:20.134Z,2022-10-15T11:16:21Z,3843578561,233,145,3843578499,179,,3843574343,173,,3843574349,182,,3843574353,56,Back,,,,,,,,,,1tkgs09548p54arfjuufivk7o,J. Frehse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471895501,130,1,1,14,4,6mng5xcarvyip7ixoss7au245,0,20.2,19.1,2022-10-15T11:15:24.143Z,2022-10-15T13:04:25Z,3843574587,286,,3843574583,233,146,3843574581,236,,3843574549,56,Back,3843574557,213,5.9,3843574547,157,,3843574553,141,16.4,3843574551,140,24.8,azqwt1eb6ozui2xml066e59n8,P. Deutsch,3843574559,1,,3843574555,212,,5.2,,,,,,,,,,,,,,,,,,,,,
2471895489,146,74,1,14,4,6bl19flj1eggw2gw7sya19bof,1,80.9,79.9,2022-10-15T11:15:24.144Z,2022-10-15T13:12:39Z,3843574609,233,130,3843574523,285,,3843574521,56,Left,,,,,,,,,,,,,,,,dpwfd5fk2t1xl2sfxpuqjfe95,S. Agrež,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471895497,129,49,1,14,4,6mng5xcarvyip7ixoss7au245,1,20.2,19.1,2022-10-15T11:15:24.916Z,2022-10-15T11:15:25Z,,,,,,,,,,,,,,,,,,,,,,,,,azqwt1eb6ozui2xml066e59n8,P. Deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471895565,131,1,1,14,7,6mng5xcarvyip7ixoss7au245,1,7.2,18.8,2022-10-15T11:15:27.124Z,2022-10-15T11:15:29Z,3843574815,141,45.4,3843574811,56,Back,3843574813,140,39.7,3843574817,212,38.6,3843574809,157,,3843574821,213,0.5,3843574825,1,,,,,dseqkqirdljgr63ov3461vhsl,A. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471895575,132,1,1,14,9,6mng5xcarvyip7ixoss7au245,1,37.9,43.6,2022-10-15T11:15:29.283Z,2022-10-15T11:15:30Z,3843574877,156,,3843574863,140,31.2,3843574861,56,Back,3843574865,141,52.7,3843574869,213,2.4,3843574867,212,9.4,,,,,,,4663ukpnmrw6i3tm1fvzl7u1h,M. Kyōkawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471895637,133,1,1,14,12,6mng5xcarvyip7ixoss7au245,1,32.5,56.1,2022-10-15T11:15:32.196Z,2022-10-15T11:15:34Z,3843575205,140,38.8,3843575209,212,9.2,3843575203,56,Back,3843575207,141,65.6,3843575211,213,0.8,,,,,,,,,,3kofouuzii19d6w7mr7n9s2ui,M. Hahn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471895675,134,1,1,14,14,6mng5xcarvyip7ixoss7au245,1,39,66.4,2022-10-15T11:15:34.243Z,2022-10-15T13:12:52Z,3843575419,140,73.0,3843575415,155,,3843575417,56,Center,3843575425,213,5.7,3843575421,141,31.5,3843575423,212,42.9,3843575427,1,,,,,8etvu6b9z7sm2rg3wqkmchk9h,M. Rouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471895679,135,61,1,14,17,6mng5xcarvyip7ixoss7au245,0,72.3,32.4,2022-10-15T11:15:37.604Z,2022-10-15T11:15:37Z,3843575439,56,Center,,,,,,,,,,,,,,,,,,,,,,3bg4ewc3n4ytybr96lc313ahh,M. Wiankowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471895707,147,52,1,14,19,6bl19flj1eggw2gw7sya19bof,1,11.7,65.2,2022-10-15T11:15:39.874Z,2022-10-15T11:15:39Z,,,,,,,,,,,,,,,,,,,,,,,,,3loe8qn8nalk7liisl2hx891x,M. Frohms,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471896037,148,1,1,14,45,6bl19flj1eggw2gw7sya19bof,0,13.3,66.9,2022-10-15T11:16:05.507Z,2022-10-15T11:16:08Z,3843577645,140,87.8,3843577649,212,81.1,3843577643,56,Center,3843577641,199,,3843577795,189,,3843577653,1,,3843577647,141,35.2,3843577651,213,6.0,3loe8qn8nalk7liisl2hx891x,M. Frohms,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471896045,136,52,1,14,47,6mng5xcarvyip7ixoss7au245,1,10.9,54.1,2022-10-15T11:16:07.396Z,2022-10-15T11:16:07Z,,,,,,,,,,,,,,,,,,,,,,,,,1tkgs09548p54arfjuufivk7o,J. Frehse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471896211,137,1,1,15,1,6mng5xcarvyip7ixoss7au245,0,14.5,53.2,2022-10-15T11:16:21.442Z,2022-10-15T11:16:22Z,3843578625,199,,3843578641,213,0.1,3843578633,56,Center,3843578643,1,,3843578639,212,43.4,3843578635,140,55.6,3843578637,141,59.8,,,,1tkgs09548p54arfjuufivk7o,J. Frehse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471896253,149,1,1,15,2,6bl19flj1eggw2gw7sya19bof,1,33.8,34.5,2022-10-15T11:16:22.755Z,2022-10-15T11:16:25Z,3843578845,56,Back,3843578849,141,46.1,3843578843,3,,3843578847,140,48.8,3843578853,213,0.5,3843578851,212,17.6,,,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471896259,150,49,1,15,3,6bl19flj1eggw2gw7sya19bof,1,52.9,59.3,2022-10-15T11:16:23.235Z,2022-10-15T13:14:18Z,,,,,,,,,,,,,,,,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471896269,151,50,1,15,4,6bl19flj1eggw2gw7sya19bof,1,58.2,60.2,2022-10-15T11:16:24.241Z,2022-10-15T13:14:19Z,3843578891,56,Center,3843578893,286,,3843578993,233,138,,,,,,,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471896265,138,7,1,15,4,6mng5xcarvyip7ixoss7au245,1,41.8,39.8,2022-10-15T11:16:24.242Z,2022-10-15T11:16:26Z,3843578869,285,,3843578867,56,Back,3843578937,233,151,,,,,,,,,,,,,,,,3kofouuzii19d6w7mr7n9s2ui,M. Hahn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471896273,139,49,1,15,5,6mng5xcarvyip7ixoss7au245,1,28.1,33.5,2022-10-15T11:16:25.747Z,2022-10-15T11:16:26Z,,,,,,,,,,,,,,,,,,,,,,,,,dseqkqirdljgr63ov3461vhsl,A. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471896393,140,1,1,15,5,6mng5xcarvyip7ixoss7au245,1,26.8,31,2022-10-15T11:16:25.971Z,2022-10-15T11:16:36Z,3843579547,213,2.6,3843579537,56,Back,3843579543,141,46.8,3843579541,140,8.6,3843579545,212,21.9,,,,,,,,,,dseqkqirdljgr63ov3461vhsl,A. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471896429,141,1,1,15,16,6mng5xcarvyip7ixoss7au245,1,18.6,61.1,2022-10-15T11:16:36.691Z,2022-10-15T11:17:29Z,3843579755,212,39.2,3843579759,1,,3843579751,140,55.6,3843579753,141,68.7,3843579747,155,,3843579757,213,0.1,3843579749,56,Center,,,,1tkgs09548p54arfjuufivk7o,J. Frehse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471896431,142,61,1,15,19,6mng5xcarvyip7ixoss7au245,0,55.6,68.7,2022-10-15T11:16:39.526Z,2022-10-15T11:16:39Z,3843579771,56,Center,,,,,,,,,,,,,,,,,,,,,,4663ukpnmrw6i3tm1fvzl7u1h,M. Kyōkawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471896455,152,49,1,15,21,6bl19flj1eggw2gw7sya19bof,1,59,38,2022-10-15T11:16:42.052Z,2022-10-15T11:16:42Z,,,,,,,,,,,,,,,,,,,,,,,,,f4g9co8i52ygweie4jjnvja39,A. Popp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
