id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/10/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2517901947,135,6,1,9,2,bpx4ib85d65u9oyhglkt36k1b,1,73.8,54,2023-03-10T18:27:22.344Z,2023-03-10T18:27:26Z,4086066231,233,60,4086066055,56,Center,4086066057,73,,,,,,,,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517902215,136,1,1,9,33,bpx4ib85d65u9oyhglkt36k1b,1,99.5,99.5,2023-03-10T18:27:54.111Z,2023-03-10T18:27:59Z,4086067549,212,30.8,4086067537,6,,4086067541,223,,4086067543,56,Center,4086067545,140,93.4,4086067535,2,,4086067539,155,,4086067551,213,4.5,a5d0iik8dqj6oy803mvi4n1sl,L. Magull,,4086067547,141,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517902263,137,1,1,9,38,bpx4ib85d65u9oyhglkt36k1b,1,93.6,55.5,2023-03-10T18:27:59.320Z,2023-03-10T18:28:58Z,4086067827,141,34.3,4086067821,3,,4086067831,213,4.5,4086067823,56,Center,4086067825,140,91.0,4086067829,212,14.7,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517902265,138,61,1,9,42,bpx4ib85d65u9oyhglkt36k1b,1,91.5,40.3,2023-03-10T18:28:03.064Z,2023-03-10T20:16:15Z,4086067845,56,Center,,,,,,,,,,,,,,,,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517902281,139,15,1,9,43,bpx4ib85d65u9oyhglkt36k1b,1,91.4,60.1,2023-03-10T18:28:04.095Z,2023-03-10T18:31:47Z,4086077441,147,52.0,4086067941,56,Center,4086077437,328,,4086077079,20,,4086077419,76,,4086077085,233,61,4086077081,17,,4086077077,25,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,4086077429,102,53.5,4086077439,146,98.5,4086077421,29,4086077435,215,,4086077433,214,,4086077425,55,138,4086077431,103,4086077423,154,,10.1,,,,,,,,
2517902279,61,10,1,9,43,bax97wqmyvdu4xygi7wzcvdzd,1,0.7,47.9,2023-03-10T18:28:04.195Z,2023-03-10T18:31:41Z,4086067923,173,,4086067925,179,,4086067929,56,Back,4086077089,233,139,4086067927,182,,,,,,,,,,,biomno1rhjrnhw59fs2yisktm,E. Mahmutovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517902291,62,6,1,9,47,bax97wqmyvdu4xygi7wzcvdzd,0,3.2,44.2,2023-03-10T18:28:07.604Z,2023-03-10T18:28:10Z,4086068083,233,140,4086068013,56,Back,4086068015,73,,,,,,,,,,,,,,,,,biomno1rhjrnhw59fs2yisktm,E. Mahmutovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517902307,140,6,1,9,47,bpx4ib85d65u9oyhglkt36k1b,1,96.8,55.8,2023-03-10T18:28:07.604Z,2023-03-10T18:35:05Z,4086068061,56,Center,4086068075,233,62,4086068063,73,,,,,,,,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517902453,141,1,1,10,5,bpx4ib85d65u9oyhglkt36k1b,0,99.5,99.5,2023-03-10T18:28:26.199Z,2023-03-10T18:28:31Z,4086068869,141,55.7,4086068859,6,,4086068863,223,,4086068865,56,Center,4086068861,155,,4086068867,140,92.4,4086068873,213,4.5,4086068857,2,,a5d0iik8dqj6oy803mvi4n1sl,L. Magull,,4086068871,212,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517902461,63,44,1,10,8,bax97wqmyvdu4xygi7wzcvdzd,1,6.6,43.6,2023-03-10T18:28:29.207Z,2023-03-10T18:28:30Z,4086068907,56,Back,4086068909,285,,4086068929,233,142,,,,,,,,,,,,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517902459,142,44,1,10,8,bpx4ib85d65u9oyhglkt36k1b,0,93.4,56.4,2023-03-10T18:28:29.208Z,2023-03-10T18:28:31Z,4086068997,233,63,4086068903,56,Center,4086068905,286,,,,,,,,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517902469,64,12,1,10,9,bax97wqmyvdu4xygi7wzcvdzd,1,5.7,43,2023-03-10T18:28:29.826Z,2023-03-10T18:28:31Z,4086069003,15,,4086068953,141,35.5,4086068955,212,20.8,4086068951,140,24.9,4086068957,213,6.0,4086068949,56,Back,,,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517902481,65,1,1,10,11,bax97wqmyvdu4xygi7wzcvdzd,0,25,35.5,2023-03-10T18:28:31.891Z,2023-03-10T18:28:33Z,4086069045,213,5.3,4086069043,212,17.1,4086069041,141,14.9,4086069037,56,Back,4086069047,1,,4086069039,140,34.3,4086069035,157,,,,,aemsodynsywxzi5m7czbenob9,Y. Zielinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517902497,143,1,1,10,12,bpx4ib85d65u9oyhglkt36k1b,1,72.9,83.2,2023-03-10T18:28:33.064Z,2023-03-10T18:44:19Z,4086069113,141,89.4,4086069115,212,20.0,4086069109,56,Left,4086069117,213,0.2,4086069111,140,91.5,,,,,,,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517902509,144,1,1,10,13,bpx4ib85d65u9oyhglkt36k1b,1,89.3,87.5,2023-03-10T18:28:34.288Z,2023-03-10T18:44:17Z,4086069153,141,78.2,4086069155,212,9.4,4086069157,213,3.9,4086069151,140,82.7,4086069149,56,Center,,,,,,,,,,a5d0iik8dqj6oy803mvi4n1sl,L. Magull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517902525,145,1,1,10,14,bpx4ib85d65u9oyhglkt36k1b,0,81.3,76.6,2023-03-10T18:28:34.488Z,2023-03-10T18:44:16Z,4086069285,140,100.0,4086069283,56,Center,4086069287,141,78.5,4086069291,213,0.1,4086069289,212,21.0,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517902505,66,5,1,10,15,bax97wqmyvdu4xygi7wzcvdzd,1,-1.2,22.1,2023-03-10T18:28:35.971Z,2023-03-10T18:28:39Z,4086069321,233,146,4086069133,56,Back,4086069135,346,,,,,,,,,,,,,,,,,aemsodynsywxzi5m7czbenob9,Y. Zielinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517902527,146,5,1,10,15,bpx4ib85d65u9oyhglkt36k1b,0,101.2,77.9,2023-03-10T18:28:35.971Z,2023-03-10T18:35:09Z,4086069293,56,Center,4086069295,346,,4086069333,233,66,,,,,,,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517902741,67,1,1,10,40,bax97wqmyvdu4xygi7wzcvdzd,0,5.3,40,2023-03-10T18:29:00.594Z,2023-03-10T18:29:05Z,4086070349,140,54.7,4086070345,124,,4086070357,1,,4086070359,74,,4086070353,212,55.7,4086070355,213,5.9,4086070347,56,Right,4086070351,141,10.1,biomno1rhjrnhw59fs2yisktm,E. Mahmutovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517902753,147,1,1,10,44,bpx4ib85d65u9oyhglkt36k1b,1,43,71.8,2023-03-10T18:29:04.895Z,2023-03-10T18:29:06Z,4086070439,140,67.7,4086070435,3,,4086070445,213,0.1,4086070443,212,26.1,4086070441,141,75.7,4086070437,56,Center,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517902773,148,1,1,10,46,bpx4ib85d65u9oyhglkt36k1b,1,64,76.4,2023-03-10T18:29:06.368Z,2023-03-10T18:29:09Z,4086070575,168,,4086070573,3,,4086070579,140,76.4,4086070577,56,Center,4086070583,212,14.0,4086070585,213,5.9,4086070581,141,68.8,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517902777,149,49,1,10,48,bpx4ib85d65u9oyhglkt36k1b,1,76.4,68.8,2023-03-10T18:29:09.024Z,2023-03-10T18:29:09Z,,,,,,,,,,,,,,,,,,,,,,,,,bwhwthiud4nqvdjy8rq1gcdsl,L. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517902785,150,1,1,10,48,bpx4ib85d65u9oyhglkt36k1b,1,76.4,68.8,2023-03-10T18:29:09.272Z,2023-03-10T18:29:10Z,4086070649,213,0.2,4086070643,140,88.0,4086070645,141,72.0,4086070647,212,12.4,4086070641,56,Center,,,,,,,,,,bwhwthiud4nqvdjy8rq1gcdsl,L. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517902787,151,50,1,10,50,bpx4ib85d65u9oyhglkt36k1b,1,84.1,74.2,2023-03-10T18:29:10.680Z,2023-03-10T18:29:12Z,4086070703,233,68,4086070657,286,,4086070655,56,Center,,,,,,,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517902793,68,7,1,10,50,bax97wqmyvdu4xygi7wzcvdzd,0,15.9,25.8,2023-03-10T18:29:10.681Z,2023-03-10T18:29:13Z,4086070683,233,151,4086070675,56,Back,4086070677,285,,,,,,,,,,,,,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517902805,152,61,1,10,52,bpx4ib85d65u9oyhglkt36k1b,0,73.5,73.3,2023-03-10T18:29:12.680Z,2023-03-10T18:29:12Z,4086070749,56,Center,,,,,,,,,,,,,,,,,,,,,,692xxz6qlvbxhspozloeujt9l,S. Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517902837,69,50,1,10,52,bax97wqmyvdu4xygi7wzcvdzd,1,19.3,16.4,2023-03-10T18:29:13.286Z,2023-03-10T18:29:39Z,4086070911,285,,4086071041,233,153,4086070909,56,Back,,,,,,,,,,,,,,,,c45vx4712w32k3ttlgoijkhuy,V. Fürst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517902849,153,7,1,10,52,bpx4ib85d65u9oyhglkt36k1b,1,80.7,83.6,2023-03-10T18:29:13.287Z,2023-03-10T18:29:19Z,4086071033,233,69,4086070987,167,,4086070991,286,,4086070989,56,Left,,,,,,,,,,,,,692xxz6qlvbxhspozloeujt9l,S. Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517902945,70,5,1,10,58,bax97wqmyvdu4xygi7wzcvdzd,1,12.8,-1.6,2023-03-10T18:29:18.767Z,2023-03-10T18:35:09Z,4086071551,233,154,4086071537,347,,4086071535,56,Back,,,,,,,,,,,,,,,,aemsodynsywxzi5m7czbenob9,Y. Zielinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517902861,154,5,1,10,58,bpx4ib85d65u9oyhglkt36k1b,0,87.2,101.6,2023-03-10T18:29:18.767Z,2023-03-10T18:29:30Z,4086071049,56,Left,4086071573,233,70,4086071051,347,,,,,,,,,,,,,,,,,692xxz6qlvbxhspozloeujt9l,S. Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517902963,71,1,1,11,9,bax97wqmyvdu4xygi7wzcvdzd,0,11.6,0,2023-03-10T18:29:29.922Z,2023-03-10T18:29:32Z,4086071627,107,,4086071631,140,31.1,4086071637,213,0.3,4086071635,212,21.2,4086071633,141,6.2,4086071629,56,Back,,,,,,,2g09uohghh7k9c8de566k2led,E. Henriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517902969,155,49,1,11,12,bpx4ib85d65u9oyhglkt36k1b,1,70.2,88.1,2023-03-10T18:29:32.576Z,2023-03-10T18:29:32Z,,,,,,,,,,,,,,,,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517903001,156,1,1,11,14,bpx4ib85d65u9oyhglkt36k1b,1,77.7,85.6,2023-03-10T18:29:34.639Z,2023-03-10T18:29:35Z,4086071869,140,66.1,4086071871,141,87.5,4086071867,56,Left,4086071875,213,3.0,4086071873,212,12.2,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517903013,157,1,1,11,15,bpx4ib85d65u9oyhglkt36k1b,1,65.9,86.9,2023-03-10T18:29:35.719Z,2023-03-10T18:29:37Z,4086071979,212,28.0,4086071981,213,4.1,4086071975,140,51.2,4086071973,56,Center,4086071977,141,52.5,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517903025,158,1,1,11,17,bpx4ib85d65u9oyhglkt36k1b,1,50.5,52.2,2023-03-10T18:29:37.599Z,2023-03-10T18:29:39Z,4086072029,212,16.8,4086072027,141,76.6,4086072031,213,1.4,4086072025,140,53.0,4086072023,56,Center,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517903063,159,1,1,11,18,bpx4ib85d65u9oyhglkt36k1b,1,54,80.6,2023-03-10T18:29:39.063Z,2023-03-10T18:29:43Z,4086072253,213,0.7,4086072247,140,66.5,4086072251,212,16.6,4086072249,141,95.6,4086072245,56,Left,,,,,,,,,,diy9eqdcrua61ao4goq5yges5,S. Kumagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517903073,160,1,1,11,23,bpx4ib85d65u9oyhglkt36k1b,1,75,93.2,2023-03-10T18:29:43.775Z,2023-03-10T18:29:46Z,4086072309,213,3.7,4086072301,56,Center,4086072307,212,22.7,4086072303,140,56.4,4086072305,141,76.3,,,,,,,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517903093,161,1,1,11,25,bpx4ib85d65u9oyhglkt36k1b,1,62.9,77.5,2023-03-10T18:29:46.255Z,2023-03-10T18:29:49Z,4086072427,212,28.7,4086072429,213,4.0,4086072425,141,46.6,4086072423,140,44.3,4086072421,56,Back,,,,,,,,,,diy9eqdcrua61ao4goq5yges5,S. Kumagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517903155,162,1,1,11,28,bpx4ib85d65u9oyhglkt36k1b,1,44.6,47.2,2023-03-10T18:29:49.247Z,2023-03-10T18:29:54Z,4086072771,140,57.6,4086072775,212,28.1,4086072773,141,11.0,4086072769,56,Right,4086072777,213,5.2,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517903169,163,1,1,11,34,bpx4ib85d65u9oyhglkt36k1b,1,59,11.9,2023-03-10T18:29:54.702Z,2023-03-10T18:29:56Z,4086072811,140,69.8,4086072815,212,12.1,4086072813,141,5.5,4086072809,56,Right,4086072817,213,5.9,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517903195,164,1,1,11,36,bpx4ib85d65u9oyhglkt36k1b,1,70,5.9,2023-03-10T18:29:56.518Z,2023-03-10T18:29:59Z,4086072971,141,14.9,4086072967,56,Right,4086072975,213,2.9,4086072973,212,21.5,4086072969,140,50.4,,,,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517903211,165,1,1,11,38,bpx4ib85d65u9oyhglkt36k1b,1,46.3,17.3,2023-03-10T18:29:59.134Z,2023-03-10T18:30:01Z,4086073027,140,46.0,4086073033,213,1.6,4086073025,56,Back,4086073031,212,26.7,4086073029,141,56.6,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517903269,166,1,1,11,41,bpx4ib85d65u9oyhglkt36k1b,1,50.2,60.5,2023-03-10T18:30:01.623Z,2023-03-10T18:30:07Z,4086073381,140,64.6,4086073379,56,Center,4086073387,213,0.5,4086073383,141,73.8,4086073385,212,17.6,,,,,,,,,,diy9eqdcrua61ao4goq5yges5,S. Kumagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517903273,167,50,1,11,46,bpx4ib85d65u9oyhglkt36k1b,1,70,66.1,2023-03-10T18:30:06.545Z,2023-03-10T18:30:10Z,4086073393,56,Center,4086073517,233,72,4086073395,286,,,,,,,,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517903289,72,7,1,11,46,bax97wqmyvdu4xygi7wzcvdzd,1,30,33.9,2023-03-10T18:30:06.546Z,2023-03-10T18:30:09Z,4086073495,233,167,4086073483,56,Back,4086073485,285,,,,,,,,,,,,,,,,,c45vx4712w32k3ttlgoijkhuy,V. Fürst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517903291,73,49,1,11,48,bax97wqmyvdu4xygi7wzcvdzd,1,45,44.9,2023-03-10T18:30:09.161Z,2023-03-10T18:30:09Z,,,,,,,,,,,,,,,,,,,,,,,,,qirr699c3gjdqq420ssd9vit,D. Hoppius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517903339,74,50,1,11,50,bax97wqmyvdu4xygi7wzcvdzd,1,47,42.6,2023-03-10T18:30:10.946Z,2023-03-10T18:30:51Z,4086075133,233,168,4086073747,56,Back,4086075073,286,,,,,,,,,,,,,,,,,qirr699c3gjdqq420ssd9vit,D. Hoppius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517903317,168,7,1,11,50,bpx4ib85d65u9oyhglkt36k1b,1,53,57.4,2023-03-10T18:30:10.947Z,2023-03-10T18:30:51Z,4086075115,233,74,4086073673,285,,4086073671,56,Center,,,,,,,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517903325,169,49,1,11,53,bpx4ib85d65u9oyhglkt36k1b,1,24.4,59,2023-03-10T18:30:13.423Z,2023-03-10T18:32:14Z,,,,,,,,,,,,,,,,,,,,,,,,,9gusyyfm5lj82mqzrmpho16tx,L. Benkarth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517903383,170,1,1,11,53,bpx4ib85d65u9oyhglkt36k1b,1,24.2,58.8,2023-03-10T18:30:14.015Z,2023-03-10T18:32:15Z,4086073979,212,21.7,4086073981,213,6.2,4086073975,140,44.8,4086073973,56,Back,4086073977,141,56.3,,,,,,,,,,9gusyyfm5lj82mqzrmpho16tx,L. Benkarth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517903405,171,1,1,12,0,bpx4ib85d65u9oyhglkt36k1b,1,46.5,49.4,2023-03-10T18:30:20.374Z,2023-03-10T18:30:24Z,4086074085,140,53.8,4086074083,56,Right,4086074087,141,7.4,4086074091,213,5.0,4086074089,212,29.6,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517903409,172,61,1,12,4,bpx4ib85d65u9oyhglkt36k1b,0,55.2,5.6,2023-03-10T18:30:24.376Z,2023-03-10T18:30:24Z,4086074099,56,Right,,,,,,,,,,,,,,,,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517903479,75,5,1,12,4,bax97wqmyvdu4xygi7wzcvdzd,1,44.6,101.7,2023-03-10T18:30:24.975Z,2023-03-10T18:35:09Z,4086074543,233,173,4086074533,347,,4086074531,56,Back,,,,,,,,,,,,,,,,qirr699c3gjdqq420ssd9vit,D. Hoppius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517903413,173,5,1,12,4,bpx4ib85d65u9oyhglkt36k1b,0,55.4,-1.7,2023-03-10T18:30:24.975Z,2023-03-10T18:30:38Z,4086074549,233,75,4086074117,347,,4086074115,56,Right,,,,,,,,,,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517903489,76,1,1,12,17,bax97wqmyvdu4xygi7wzcvdzd,1,42.2,100,2023-03-10T18:30:37.410Z,2023-03-10T18:30:38Z,4086074577,140,64.7,4086074583,213,6.1,4086074585,1,,4086074581,212,24.2,4086074575,56,Left,4086074573,107,,4086074579,141,94.2,,,,aemsodynsywxzi5m7czbenob9,Y. Zielinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517903493,77,1,1,12,18,bax97wqmyvdu4xygi7wzcvdzd,0,64.7,94.2,2023-03-10T18:30:38.514Z,2023-03-10T18:30:39Z,4086074599,140,62.8,4086074605,213,3.0,4086074597,56,Left,4086074603,212,2.0,4086074601,141,94.5,,,,,,,,,,qirr699c3gjdqq420ssd9vit,D. Hoppius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517903501,174,61,1,12,19,bpx4ib85d65u9oyhglkt36k1b,1,36.7,9.2,2023-03-10T18:30:40.089Z,2023-03-10T18:30:40Z,4086074625,56,Back,,,,,,,,,,,,,,,,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517903509,175,49,1,12,20,bpx4ib85d65u9oyhglkt36k1b,1,36.7,9.2,2023-03-10T18:30:40.664Z,2023-03-10T18:30:40Z,,,,,,,,,,,,,,,,,,,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517903517,176,1,1,12,20,bpx4ib85d65u9oyhglkt36k1b,1,36.7,9.2,2023-03-10T18:30:40.903Z,2023-03-10T18:30:42Z,4086074711,141,15.8,4086074713,212,13.0,4086074715,213,2.8,4086074709,140,25.1,4086074705,56,Back,,,,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517903535,177,1,1,12,21,bpx4ib85d65u9oyhglkt36k1b,1,27.5,15.8,2023-03-10T18:30:42.015Z,2023-03-10T18:30:45Z,4086074827,140,46.1,4086074831,212,20.9,4086074825,56,Back,4086074833,213,0.4,4086074829,141,26.8,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517903547,178,1,1,12,24,bpx4ib85d65u9oyhglkt36k1b,1,40.7,30.4,2023-03-10T18:30:45.103Z,2023-03-10T18:30:47Z,4086074899,56,Back,4086074907,213,2.4,4086074905,212,17.7,4086074903,141,48.1,4086074901,140,28.4,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517903561,179,1,1,12,26,bpx4ib85d65u9oyhglkt36k1b,1,28.3,48.4,2023-03-10T18:30:47.271Z,2023-03-10T18:30:48Z,4086074989,213,3.3,4086074983,140,17.8,4086074985,141,45.1,4086074987,212,11.3,4086074981,56,Back,,,,,,,,,,diy9eqdcrua61ao4goq5yges5,S. Kumagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517903577,180,1,1,12,27,bpx4ib85d65u9oyhglkt36k1b,1,18.1,44.8,2023-03-10T18:30:48.239Z,2023-03-10T18:32:11Z,4086075097,213,5.4,4086075093,141,20.4,4086075095,212,21.5,4086075089,56,Back,4086075091,140,31.1,,,,,,,,,,9gusyyfm5lj82mqzrmpho16tx,L. Benkarth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517903595,181,1,1,12,30,bpx4ib85d65u9oyhglkt36k1b,1,32.4,17,2023-03-10T18:30:50.647Z,2023-03-10T18:30:53Z,4086075169,213,5.6,4086075161,56,Back,4086075165,141,4.1,4086075163,140,43.3,4086075167,212,14.4,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517903601,182,1,1,12,33,bpx4ib85d65u9oyhglkt36k1b,1,44.6,5.8,2023-03-10T18:30:53.390Z,2023-03-10T18:30:55Z,4086075209,212,14.8,4086075211,213,2.3,4086075205,140,35.2,4086075203,56,Back,4086075207,141,22.1,,,,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517903615,183,1,1,12,34,bpx4ib85d65u9oyhglkt36k1b,1,35.6,21.5,2023-03-10T18:30:54.911Z,2023-03-10T18:30:57Z,4086075321,140,39.6,4086075327,213,1.2,4086075319,56,Back,4086075325,212,13.1,4086075323,141,39.7,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517903629,184,1,1,12,37,bpx4ib85d65u9oyhglkt36k1b,1,44.2,43.9,2023-03-10T18:30:57.815Z,2023-03-10T18:30:59Z,4086075413,213,1.1,4086075411,212,24.5,4086075401,56,Center,4086075407,141,76.6,4086075403,140,54.0,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517903663,185,1,1,12,39,bpx4ib85d65u9oyhglkt36k1b,1,54,76.7,2023-03-10T18:30:59.399Z,2023-03-10T18:31:04Z,4086075609,141,72.9,4086075613,213,6.1,4086075611,212,15.0,4086075605,56,Center,4086075607,140,68.1,,,,,,,,,,diy9eqdcrua61ao4goq5yges5,S. Kumagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
