id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/14/value
2523298593,114,1,1,11,38,6mng5xcarvyip7ixoss7au245,1,19.3,28.8,2023-03-21T18:12:19.087Z,2023-03-21T18:12:29Z,4114640317,212,14.4,4114640313,140,17.7,4114640319,213,1.7,4114640311,56,Back,4114640315,141,49.9,,,,,,,,,,agqhiv0awfumj9c4sbq81hh7u,P. Culver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298601,115,1,1,11,48,6mng5xcarvyip7ixoss7au245,1,24.8,37.3,2023-03-21T18:12:28.868Z,2023-03-21T19:03:22Z,4114640351,155,,4114640355,140,70.5,4114640363,1,,4114640357,141,40.1,4114640359,212,48.0,4114640353,56,Center,4114640361,213,0.0,,,,do1uv3ohvyvodhcindxj76qy1,A. Wellmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298607,116,1,1,11,52,6mng5xcarvyip7ixoss7au245,1,68,45.7,2023-03-21T18:12:32.995Z,2023-03-21T18:12:34Z,4114640385,140,55.8,4114640391,213,2.9,4114640387,141,50.7,4114640383,56,Center,4114640389,212,13.3,,,,,,,,,,ctt0noqy18w96i73n9pahoz55,A. Mori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298611,117,1,1,11,53,6mng5xcarvyip7ixoss7au245,1,55.7,50.7,2023-03-21T18:12:34.439Z,2023-03-21T18:12:37Z,4114640417,212,29.3,4114640419,213,1.1,4114640413,140,68.4,4114640415,141,89.1,4114640411,56,Left,,,,,,,,,,8etvu6b9z7sm2rg3wqkmchk9h,M. Rouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298617,118,1,1,11,56,6mng5xcarvyip7ixoss7au245,1,69.8,89.9,2023-03-21T18:12:37.631Z,2023-03-21T18:12:41Z,4114640437,212,19.5,4114640439,213,5.9,4114640433,140,87.1,4114640431,56,Left,4114640435,141,79.4,,,,,,,,,,3bg4ewc3n4ytybr96lc313ahh,M. Wiankowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298625,119,1,1,12,0,6mng5xcarvyip7ixoss7au245,1,85.7,81.8,2023-03-21T18:12:41.020Z,2023-03-21T18:12:43Z,4114640473,213,3.0,4114640465,56,Left,4114640469,141,84.8,4114640467,140,69.8,4114640471,212,16.8,,,,,,,,,,9nc0572mgpafxbjnrk55emtt6,J. De Filippo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298629,120,1,1,12,2,6mng5xcarvyip7ixoss7au245,0,71,84.7,2023-03-21T18:12:43.469Z,2023-03-21T18:12:44Z,4114640483,56,Left,4114640489,212,16.2,4114640487,141,91.5,4114640491,213,0.3,4114640485,140,85.8,,,,,,,,,,3bg4ewc3n4ytybr96lc313ahh,M. Wiankowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298637,112,49,1,12,5,4e5523it4v7s6kkakelbj9si5,1,16.3,9.5,2023-03-21T18:12:46.541Z,2023-03-21T18:12:46Z,,,,,,,,,,,,,,,,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298645,113,1,1,12,7,4e5523it4v7s6kkakelbj9si5,1,16.3,9.5,2023-03-21T18:12:48.348Z,2023-03-21T18:12:49Z,4114640539,213,2.0,4114640533,140,14.8,4114640537,212,4.0,4114640531,56,Back,4114640535,141,14.9,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298649,114,1,1,12,8,4e5523it4v7s6kkakelbj9si5,1,14,16,2023-03-21T18:12:49.788Z,2023-03-21T18:12:51Z,4114640551,141,41.2,4114640555,213,2.1,4114640553,212,19.4,4114640549,140,5.4,4114640547,56,Back,,,,,,,,,,az6k6sihxqdq5mzsa7htvkmlm,L. Donhauser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298659,115,1,1,12,10,4e5523it4v7s6kkakelbj9si5,0,5.4,41.2,2023-03-21T18:12:51.596Z,2023-03-21T18:12:54Z,4114640581,140,35.6,4114640585,212,38.8,4114640577,157,,4114640579,56,Back,4114640587,213,5.7,4114640583,141,8.3,4114640589,1,,,,,a10v8s11xcdsyspqnyhtfipjp,M. Klett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298661,121,49,1,12,14,6mng5xcarvyip7ixoss7au245,1,62,83.3,2023-03-21T18:12:55.499Z,2023-03-21T18:12:55Z,,,,,,,,,,,,,,,,,,,,,,,,,42h5sz2axk69ifygo0wzuvr2t,J. Cramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298669,116,45,1,12,18,4e5523it4v7s6kkakelbj9si5,0,36,17.4,2023-03-21T18:12:59.111Z,2023-03-21T18:13:13Z,4114640745,233,122,4114640619,285,,4114640617,56,Back,,,,,,,,,,,,,,,,8fhfjo7zfz9u0xtn58qj9enrp,M. Islacker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298671,122,3,1,12,18,6mng5xcarvyip7ixoss7au245,1,64,82.6,2023-03-21T18:12:59.111Z,2023-03-21T18:13:13Z,4114640623,286,,4114640741,233,116,4114640621,56,Left,,,,,,,,,,,,,,,,42h5sz2axk69ifygo0wzuvr2t,J. Cramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298673,123,1,1,12,18,6mng5xcarvyip7ixoss7au245,1,61.9,82.7,2023-03-21T18:12:59.679Z,2023-03-21T18:13:01Z,4114640627,140,78.6,4114640629,141,72.3,4114640631,212,18.9,4114640625,56,Center,4114640633,213,5.9,,,,,,,,,,42h5sz2axk69ifygo0wzuvr2t,J. Cramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298675,124,1,1,12,20,6mng5xcarvyip7ixoss7au245,0,78.6,72.3,2023-03-21T18:13:01.273Z,2023-03-21T18:13:02Z,4114640641,141,65.2,4114640645,213,5.1,4114640637,56,Center,4114640639,140,80.7,4114640643,212,5.3,,,,,,,,,,9nc0572mgpafxbjnrk55emtt6,J. De Filippo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298681,117,1,1,12,22,4e5523it4v7s6kkakelbj9si5,0,20.7,55.7,2023-03-21T18:13:03.597Z,2023-03-21T18:13:04Z,4114640659,3,,4114640665,141,69.9,4114640661,56,Back,4114640663,140,32.2,4114640669,213,0.7,4114640667,212,15.5,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298685,118,4,1,12,27,4e5523it4v7s6kkakelbj9si5,1,27.9,51,2023-03-21T18:13:07.964Z,2023-03-21T19:00:36Z,4114640695,233,125,4114640675,13,,4114640681,265,,4114640677,56,Back,4114640679,152,,4114640683,285,,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298687,125,4,1,12,27,6mng5xcarvyip7ixoss7au245,0,72.1,49,2023-03-21T18:13:07.965Z,2023-03-21T18:13:09Z,4114640685,13,,4114640691,265,,4114640689,152,,4114640687,56,Center,4114640703,233,118,4114640693,286,,,,,,,,42h5sz2axk69ifygo0wzuvr2t,J. Cramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298729,119,1,1,12,44,4e5523it4v7s6kkakelbj9si5,1,24.7,41.8,2023-03-21T18:13:25.132Z,2023-03-21T18:13:30Z,4114640881,141,73.1,4114640885,213,1.4,4114640879,140,27.7,4114640873,5,,4114640877,56,Back,4114640875,152,,4114640883,212,21.5,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298735,120,1,1,12,49,4e5523it4v7s6kkakelbj9si5,1,27.9,74.7,2023-03-21T18:13:30.062Z,2023-03-21T18:13:34Z,4114640921,140,68.3,4114640925,212,42.6,4114640923,141,79.7,4114640929,1,,4114640917,157,,4114640927,213,0.1,4114640919,56,Left,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298741,121,1,1,12,53,4e5523it4v7s6kkakelbj9si5,0,68.3,79.5,2023-03-21T18:13:34.461Z,2023-03-21T18:13:35Z,4114640955,141,80.9,4114640951,56,Left,4114640959,213,0.2,4114640949,168,,4114640953,140,73.4,4114640947,3,,4114640957,212,5.4,,,,8fhfjo7zfz9u0xtn58qj9enrp,M. Islacker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298743,126,12,1,12,54,6mng5xcarvyip7ixoss7au245,1,31.1,20.9,2023-03-21T18:13:35.352Z,2023-03-21T18:13:36Z,4114640971,15,,4114640963,140,38.8,4114640969,213,5.2,4114640967,212,17.5,4114640981,167,,4114640961,56,Back,4114640965,141,0.0,,,,8etvu6b9z7sm2rg3wqkmchk9h,M. Rouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298753,122,5,1,12,55,4e5523it4v7s6kkakelbj9si5,1,60.6,101.9,2023-03-21T18:13:36.175Z,2023-03-21T18:32:14Z,4114640995,56,Left,4114640999,233,127,4114640997,347,,,,,,,,,,,,,,,,,8fhfjo7zfz9u0xtn58qj9enrp,M. Islacker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298745,127,5,1,12,55,6mng5xcarvyip7ixoss7au245,0,39.4,-1.9,2023-03-21T18:13:36.175Z,2023-03-21T18:13:39Z,4114640973,56,Back,4114641003,233,122,4114640975,347,,,,,,,,,,,,,,,,,8etvu6b9z7sm2rg3wqkmchk9h,M. Rouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298759,123,1,1,12,57,4e5523it4v7s6kkakelbj9si5,1,58.6,100,2023-03-21T18:13:38.044Z,2023-03-21T18:13:40Z,4114641029,107,,4114641031,56,Left,4114641035,141,90.2,4114641039,213,5.5,4114641033,140,66.0,4114641037,212,11.0,,,,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298763,124,1,1,12,59,4e5523it4v7s6kkakelbj9si5,0,66.1,91.5,2023-03-21T18:13:40.285Z,2023-03-21T18:13:43Z,4114641057,140,64.1,4114641059,141,91.8,4114641085,233,128,4114641061,212,2.1,4114641083,236,,4114641089,286,,4114641055,56,Left,4114641063,213,3.0,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298769,128,74,1,12,59,6mng5xcarvyip7ixoss7au245,1,34.3,6.1,2023-03-21T18:13:40.286Z,2023-03-21T18:32:19Z,4114641075,56,Back,4114641077,285,,4114641109,233,124,,,,,,,,,,,,,,,,8xphahi0vi6fnh8ou88zzb6j9,A. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298783,125,5,1,13,1,4e5523it4v7s6kkakelbj9si5,1,65.4,100.8,2023-03-21T18:13:42.142Z,2023-03-21T18:13:50Z,4114641153,233,129,4114641149,56,Left,4114641151,347,,,,,,,,,,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298771,129,5,1,13,1,6mng5xcarvyip7ixoss7au245,0,34.6,-0.8,2023-03-21T18:13:42.142Z,2023-03-21T18:32:14Z,4114641079,56,Back,4114641081,347,,4114641157,233,125,,,,,,,,,,,,,,,,8xphahi0vi6fnh8ou88zzb6j9,A. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298785,126,1,1,13,8,4e5523it4v7s6kkakelbj9si5,1,65.3,100,2023-03-21T18:13:49.629Z,2023-03-21T18:13:51Z,4114641165,107,,4114641173,212,7.9,4114641175,213,4.8,4114641171,141,89.7,4114641169,140,65.7,4114641167,56,Left,,,,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298801,127,1,1,13,10,4e5523it4v7s6kkakelbj9si5,0,65.7,89.7,2023-03-21T18:13:51.261Z,2023-03-21T18:36:17Z,4114641235,140,71.3,4114641231,3,,4114641241,213,0,4114641239,212,5.9,4114641233,56,Left,4114641237,141,89.7,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298789,130,49,1,13,11,6mng5xcarvyip7ixoss7au245,1,20.8,12,2023-03-21T18:13:52.704Z,2023-03-21T18:13:52Z,,,,,,,,,,,,,,,,,,,,,,,,,1139rvy7ws5o77eq04wprf0tl,A. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298797,131,1,1,13,12,6mng5xcarvyip7ixoss7au245,1,20.6,11.3,2023-03-21T18:13:53.153Z,2023-03-21T18:13:55Z,4114641215,213,1.6,4114641211,141,28.8,4114641207,56,Back,4114641213,212,11.9,4114641209,140,19.8,,,,,,,,,,1139rvy7ws5o77eq04wprf0tl,A. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298803,132,1,1,13,14,6mng5xcarvyip7ixoss7au245,0,20.9,29.8,2023-03-21T18:13:54.858Z,2023-03-21T18:13:55Z,4114641247,140,34.6,4114641249,141,31.3,4114641253,213,0.1,4114641245,56,Back,4114641251,212,14.4,,,,,,,,,,agqhiv0awfumj9c4sbq81hh7u,P. Culver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298805,128,1,1,13,14,4e5523it4v7s6kkakelbj9si5,0,74.8,85.1,2023-03-21T18:13:55.500Z,2023-03-21T18:13:56Z,4114641257,140,76.7,4114641259,141,83.6,4114641261,212,2.2,4114641255,56,Left,4114641263,213,5.8,,,,,,,,,,8fhfjo7zfz9u0xtn58qj9enrp,M. Islacker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298811,129,49,1,13,18,4e5523it4v7s6kkakelbj9si5,1,62,89.9,2023-03-21T18:13:58.861Z,2023-03-21T18:13:59Z,,,,,,,,,,,,,,,,,,,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298839,130,4,1,13,25,4e5523it4v7s6kkakelbj9si5,1,57,94.6,2023-03-21T18:14:05.965Z,2023-03-21T18:14:11Z,4114641373,286,,4114641365,13,,4114641369,152,,4114641367,56,Left,4114641425,233,133,4114641371,265,,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298849,133,4,1,13,25,6mng5xcarvyip7ixoss7au245,0,43,5.4,2023-03-21T18:14:05.966Z,2023-03-21T18:14:11Z,4114641411,152,,4114641415,285,,4114641413,265,,4114641409,56,Back,4114641407,13,,4114641429,233,130,,,,,,,9nc0572mgpafxbjnrk55emtt6,J. De Filippo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298867,131,1,1,13,34,4e5523it4v7s6kkakelbj9si5,1,58.1,92.1,2023-03-21T18:14:14.956Z,2023-03-21T18:14:17Z,4114641497,56,Back,4114641493,5,,4114641499,140,43.9,4114641505,213,4.3,4114641501,141,47.2,4114641507,1,,4114641503,212,34.0,4114641495,152,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298879,132,1,1,13,36,4e5523it4v7s6kkakelbj9si5,1,43.8,45.8,2023-03-21T18:14:17.052Z,2023-03-21T18:14:20Z,4114641545,140,58.8,4114641551,213,5.3,4114641547,141,10.9,4114641549,212,28.5,4114641543,56,Right,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298885,133,1,1,13,39,4e5523it4v7s6kkakelbj9si5,1,58.8,10.9,2023-03-21T18:14:19.884Z,2023-03-21T18:14:25Z,4114641587,213,0.0,4114641583,141,11.2,4114641585,212,16.9,4114641581,140,74.9,4114641579,56,Right,,,,,,,,,,az6k6sihxqdq5mzsa7htvkmlm,L. Donhauser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298887,134,1,1,13,44,4e5523it4v7s6kkakelbj9si5,0,68.2,3.1,2023-03-21T18:14:24.940Z,2023-03-21T18:14:25Z,4114641601,212,5.7,4114641597,140,73.6,4114641599,141,3.8,4114641603,213,0.1,4114641595,56,Right,,,,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298891,134,49,1,13,49,6mng5xcarvyip7ixoss7au245,1,13.1,83,2023-03-21T18:14:29.870Z,2023-03-21T18:14:29Z,,,,,,,,,,,,,,,,,,,,,,,,,azitzbihzs5b3iv56nq4iszit,T. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298893,135,1,1,13,49,6mng5xcarvyip7ixoss7au245,1,12.6,83.6,2023-03-21T18:14:30.232Z,2023-03-21T18:14:31Z,4114641615,212,18.5,4114641611,140,28.0,4114641617,213,5.8,4114641609,56,Back,4114641613,141,70.5,,,,,,,,,,azitzbihzs5b3iv56nq4iszit,T. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298899,136,1,1,13,50,6mng5xcarvyip7ixoss7au245,0,28.1,70.3,2023-03-21T18:14:31.224Z,2023-03-21T18:14:33Z,4114641637,213,0.7,4114641633,141,89.6,4114641631,140,43.7,4114641635,212,21.0,4114641629,56,Back,,,,,,,,,,8etvu6b9z7sm2rg3wqkmchk9h,M. Rouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298901,135,8,1,13,53,4e5523it4v7s6kkakelbj9si5,1,53.4,10.9,2023-03-21T18:14:34.559Z,2023-03-21T18:14:34Z,4114641639,56,Right,,,,,,,,,,,,,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298905,136,5,1,13,54,4e5523it4v7s6kkakelbj9si5,0,55,-1.6,2023-03-21T18:14:35.243Z,2023-03-21T18:32:14Z,4114641711,233,137,4114641649,56,Right,4114641651,347,,,,,,,,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298923,137,5,1,13,54,6mng5xcarvyip7ixoss7au245,1,45,101.6,2023-03-21T18:14:35.243Z,2023-03-21T18:15:06Z,4114641705,347,,4114641707,233,136,4114641703,56,Back,,,,,,,,,,,,,,,,8etvu6b9z7sm2rg3wqkmchk9h,M. Rouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298931,138,1,1,14,25,6mng5xcarvyip7ixoss7au245,1,47.1,100,2023-03-21T18:15:06.492Z,2023-03-21T18:15:10Z,4114641747,1,,4114641743,212,21.5,4114641737,56,Left,4114641739,140,66.1,4114641745,213,5.9,4114641741,141,89.9,4114641735,107,,,,,42h5sz2axk69ifygo0wzuvr2t,J. Cramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298933,139,61,1,14,29,6mng5xcarvyip7ixoss7au245,0,66.1,89.9,2023-03-21T18:15:10.286Z,2023-03-21T18:15:10Z,4114641755,56,Left,,,,,,,,,,,,,,,,,,,,,,9nc0572mgpafxbjnrk55emtt6,J. De Filippo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298937,137,44,1,14,29,4e5523it4v7s6kkakelbj9si5,1,34.4,13.3,2023-03-21T18:15:10.349Z,2023-03-21T18:15:12Z,4114641763,285,,4114641769,233,140,4114641761,56,Back,,,,,,,,,,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298935,140,44,1,14,29,6mng5xcarvyip7ixoss7au245,0,65.6,86.7,2023-03-21T18:15:10.350Z,2023-03-21T18:15:13Z,4114641773,233,137,4114641757,56,Left,4114641759,286,,,,,,,,,,,,,,,,,9nc0572mgpafxbjnrk55emtt6,J. De Filippo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298939,138,1,1,14,31,4e5523it4v7s6kkakelbj9si5,0,32,8.3,2023-03-21T18:15:12.140Z,2023-03-21T18:15:13Z,4114641787,213,4.9,4114641783,141,0.0,4114641781,140,33.2,4114641785,212,6.6,4114641777,3,,4114641779,56,Back,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298941,139,5,1,14,31,4e5523it4v7s6kkakelbj9si5,0,35.2,-1.4,2023-03-21T18:15:12.629Z,2023-03-21T18:15:23Z,4114641791,347,,4114641789,56,Back,4114641861,233,141,,,,,,,,,,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298957,141,5,1,14,31,6mng5xcarvyip7ixoss7au245,1,64.8,101.4,2023-03-21T18:15:12.629Z,2023-03-21T18:32:14Z,4114641853,56,Left,4114641857,233,139,4114641855,347,,,,,,,,,,,,,,,,,9nc0572mgpafxbjnrk55emtt6,J. De Filippo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298967,142,1,1,14,42,6mng5xcarvyip7ixoss7au245,1,61.9,100,2023-03-21T18:15:22.992Z,2023-03-21T18:15:30Z,4114641883,107,,4114641889,141,79.6,4114641887,140,87.2,4114641891,212,30.6,4114641895,1,,4114641893,213,5.8,4114641885,56,Left,,,,42h5sz2axk69ifygo0wzuvr2t,J. Cramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298969,143,50,1,14,49,6mng5xcarvyip7ixoss7au245,1,92.8,77.8,2023-03-21T18:15:29.952Z,2023-03-21T18:15:33Z,4114641923,233,140,4114641901,286,,4114641899,56,Center,,,,,,,,,,,,,,,,9nc0572mgpafxbjnrk55emtt6,J. De Filippo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298971,140,7,1,14,49,4e5523it4v7s6kkakelbj9si5,1,7.2,22.2,2023-03-21T18:15:29.953Z,2023-03-21T18:15:33Z,4114641905,167,,4114641915,233,143,4114641907,56,Back,4114641909,285,,,,,,,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298973,141,6,1,14,50,4e5523it4v7s6kkakelbj9si5,0,7.2,22.2,2023-03-21T18:15:30.978Z,2023-03-21T18:28:51Z,4114641933,233,144,4114641911,56,Back,4114641913,73,,,,,,,,,,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523298975,144,6,1,14,50,6mng5xcarvyip7ixoss7au245,1,92.8,77.8,2023-03-21T18:15:30.978Z,2023-03-21T18:15:33Z,4114641927,233,141,4114641919,56,Center,4114641921,73,,,,,,,,,,,,,,,,,9nc0572mgpafxbjnrk55emtt6,J. De Filippo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523299015,145,1,1,15,14,6mng5xcarvyip7ixoss7au245,0,99.5,99.5,2023-03-21T18:15:55.621Z,2023-03-21T18:15:57Z,4114642109,2,,4114642113,155,,4114642119,140,94.5,4114642117,56,Center,4114642123,212,31.2,4114642125,213,4.5,4114642121,141,54.2,4114642111,6,,8etvu6b9z7sm2rg3wqkmchk9h,M. Rouse,4114642115,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523299017,142,12,1,15,17,4e5523it4v7s6kkakelbj9si5,1,7.4,44.5,2023-03-21T18:15:57.980Z,2023-03-21T18:26:26Z,4114642135,213,6.1,4114642131,141,39.2,4114642129,140,28.0,4114642127,56,Back,4114642137,15,,4114642133,212,21.9,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523299021,146,1,1,15,23,6mng5xcarvyip7ixoss7au245,1,79.9,22.5,2023-03-21T18:16:04.679Z,2023-03-21T18:16:06Z,4114642145,140,82.8,4114642151,213,1.2,4114642147,141,34.5,4114642143,56,Center,4114642149,212,8.7,,,,,,,,,,8xphahi0vi6fnh8ou88zzb6j9,A. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523299023,147,61,1,15,25,6mng5xcarvyip7ixoss7au245,0,82,34.3,2023-03-21T18:16:06.705Z,2023-03-21T18:16:07Z,4114642155,56,Center,,,,,,,,,,,,,,,,,,,,,,agqhiv0awfumj9c4sbq81hh7u,P. Culver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523299025,143,49,1,15,26,4e5523it4v7s6kkakelbj9si5,1,25.9,44.6,2023-03-21T18:16:07.437Z,2023-03-21T18:16:07Z,,,,,,,,,,,,,,,,,,,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523299031,144,1,1,15,27,4e5523it4v7s6kkakelbj9si5,1,25.9,44.6,2023-03-21T18:16:07.996Z,2023-03-21T18:16:09Z,4114642171,212,9.5,4114642169,141,51.8,4114642167,140,33.6,4114642165,56,Back,4114642173,213,0.5,,,,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523299033,145,1,1,15,28,4e5523it4v7s6kkakelbj9si5,1,34.5,51.5,2023-03-21T18:16:09.564Z,2023-03-21T18:16:11Z,4114642179,140,27.0,4114642177,56,Back,4114642181,141,75.2,4114642185,213,2.0,4114642183,212,17.9,,,,,,,,,,dhpmw4d7pjjow643u12b84dpm,S. Cerci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523299043,146,1,1,15,30,4e5523it4v7s6kkakelbj9si5,1,26.3,78.6,2023-03-21T18:16:11.020Z,2023-03-21T18:16:16Z,4114642223,141,87.0,4114642227,213,0.5,4114642219,56,Back,4114642221,140,36.7,4114642225,212,12.3,,,,,,,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
