id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist
2489047249,10,1,1,1,48,nuaf3wtujl8erbciumch6c65,1,4.3,58.2,2022-12-04T12:02:05.357Z,2022-12-04T12:02:10Z,3933842669,140,4.9,3933842671,141,72.7,3933842673,212,9.9,3933842675,213,1.5,3933842667,56,Back,,,,,,,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,
2489047253,11,1,1,1,52,nuaf3wtujl8erbciumch6c65,0,6.2,76.7,2022-12-04T12:02:10.254Z,2022-12-04T12:02:18Z,3933842691,212,30.0,3933842689,141,96.1,3933842683,157,,3933842685,56,Back,3933842687,140,31.9,3933842693,213,0.5,3933842695,1,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,
2489047255,26,49,1,1,53,4e5523it4v7s6kkakelbj9si5,1,69.1,10,2022-12-04T12:02:11.125Z,2022-12-04T12:02:11Z,,,,,,,,,,,,,,,,,,,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,
2489047311,27,1,1,1,57,4e5523it4v7s6kkakelbj9si5,1,64.1,10.7,2022-12-04T12:02:14.743Z,2022-12-04T12:02:17Z,3933842969,213,3.1,3933842965,141,11.6,3933842963,140,46.9,3933842961,56,Back,3933842967,212,18.1,,,,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,
2489047331,28,1,1,2,0,4e5523it4v7s6kkakelbj9si5,1,46.2,13.1,2022-12-04T12:02:17.670Z,2022-12-04T12:02:21Z,3933843073,213,2.1,3933843067,141,45.7,3933843069,212,26.3,3933843063,56,Back,3933843065,140,32.7,,,,,,,,,,aa257iqvul1ksok2v3ouoe86h,C. Degen,,,,,,,,,,,,,,,,,,,,,,,,,,
2489047349,29,1,1,2,4,4e5523it4v7s6kkakelbj9si5,1,31.3,47,2022-12-04T12:02:21.574Z,2022-12-04T12:02:24Z,3933843155,141,21.7,3933843153,140,39.2,3933843159,213,5.2,3933843157,212,19.1,3933843151,56,Back,,,,,,,,,,19gypl4enklm01cxfzzbrb4yd,J. Pal,,,,,,,,,,,,,,,,,,,,,,,,,,
2489047377,30,1,1,2,7,4e5523it4v7s6kkakelbj9si5,1,45.1,20.6,2022-12-04T12:02:25.221Z,2022-12-04T12:02:29Z,3933843275,212,29.2,3933843273,141,5.8,3933843271,140,71.2,3933843277,213,5.9,3933843269,56,Right,,,,,,,,,,aa257iqvul1ksok2v3ouoe86h,C. Degen,,,,,,,,,,,,,,,,,,,,,,,,,,
2489047383,31,1,1,2,11,4e5523it4v7s6kkakelbj9si5,0,75.3,10.6,2022-12-04T12:02:29.047Z,2022-12-04T12:02:30Z,3933843295,56,Center,3933843293,155,,3933843303,213,1.3,3933843299,141,47.9,3933843301,212,26.1,3933843297,140,81.0,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,
2489047401,12,1,1,2,13,nuaf3wtujl8erbciumch6c65,1,17.5,51.4,2022-12-04T12:02:30.909Z,2022-12-04T12:02:33Z,3933843403,212,31.7,3933843405,213,0.4,3933843397,56,Back,3933843395,157,,3933843399,140,44.9,3933843401,141,71.1,3933843407,1,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,
2489047415,13,1,1,2,16,nuaf3wtujl8erbciumch6c65,1,44.9,71.1,2022-12-04T12:02:33.374Z,2022-12-04T12:02:35Z,3933843467,140,36.7,3933843473,213,2.6,3933843471,212,10.0,3933843469,141,78.7,3933843463,3,,3933843465,56,Back,,,,,,,2ltzk74krenmfh5gzcjpc2k4q,K. Maksuti,,,,,,,,,,,,,,,,,,,,,,,,,,
2489047417,14,49,1,2,18,nuaf3wtujl8erbciumch6c65,1,36.7,78.7,2022-12-04T12:02:35.662Z,2022-12-04T12:02:36Z,,,,,,,,,,,,,,,,,,,,,,,,,28fi0st48wljpt3kyee510iga,N. Günnewig,,,,,,,,,,,,,,,,,,,,,,,,,,
2489047421,15,1,1,2,18,nuaf3wtujl8erbciumch6c65,0,36.7,78.7,2022-12-04T12:02:36.029Z,2022-12-04T12:02:36Z,3933843479,56,Back,3933843483,141,78.8,3933843485,212,0.2,3933843481,140,36.9,3933843487,213,0.3,,,,,,,,,,28fi0st48wljpt3kyee510iga,N. Günnewig,,,,,,,,,,,,,,,,,,,,,,,,,,
2489047419,32,61,1,2,18,4e5523it4v7s6kkakelbj9si5,1,55.9,28.4,2022-12-04T12:02:36.176Z,2022-12-04T12:02:36Z,3933843477,56,Center,,,,,,,,,,,,,,,,,,,,,,aa257iqvul1ksok2v3ouoe86h,C. Degen,,,,,,,,,,,,,,,,,,,,,,,,,,
2489047441,33,49,1,2,21,4e5523it4v7s6kkakelbj9si5,1,56,11.3,2022-12-04T12:02:38.742Z,2022-12-04T12:02:38Z,,,,,,,,,,,,,,,,,,,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,
2489047469,34,61,1,2,25,4e5523it4v7s6kkakelbj9si5,0,54.3,4.6,2022-12-04T12:02:42.885Z,2022-12-04T12:02:42Z,3933843733,56,Right,,,,,,,,,,,,,,,,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,
2489047571,16,5,1,2,25,nuaf3wtujl8erbciumch6c65,1,43.4,101,2022-12-04T12:02:43.133Z,2022-12-04T12:02:59Z,3933844283,233,35,3933844263,347,,3933844261,56,Back,,,,,,,,,,,,,,,,28fi0st48wljpt3kyee510iga,N. Günnewig,,,,,,,,,,,,,,,,,,,,,,,,,,
2489047475,35,5,1,2,25,4e5523it4v7s6kkakelbj9si5,0,56.6,-1,2022-12-04T12:02:43.133Z,2022-12-04T12:17:33Z,3933844293,233,16,3933843763,56,Right,3933843765,347,,,,,,,,,,,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,
2489047607,17,1,1,2,42,nuaf3wtujl8erbciumch6c65,1,36.9,100,2022-12-04T12:02:59.453Z,2022-12-04T12:03:03Z,3933844441,56,Left,3933844453,212,31.7,3933844461,1,,3933844437,107,,3933844449,141,94.2,3933844457,213,6.1,3933844445,140,66.7,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,
2489047613,18,1,1,2,46,nuaf3wtujl8erbciumch6c65,1,66.7,94.2,2022-12-04T12:03:03.453Z,2022-12-04T12:03:04Z,3933844489,212,11.6,3933844485,140,65.5,3933844483,56,Center,3933844491,213,4.6,3933844481,3,,3933844487,141,77.3,,,,,,,6l7cn7fmomj88kfdyo9seopg5,A. Moraitou,,,,,,,,,,,,,,,,,,,,,,,,,,
2489047625,19,1,1,2,46,nuaf3wtujl8erbciumch6c65,0,65.5,77.3,2022-12-04T12:03:04.316Z,2022-12-04T12:03:04Z,3933844563,141,61.1,3933844559,56,Center,3933844565,212,15.5,3933844567,213,5.5,3933844561,140,75.9,,,,,,,,,,9e95p87136h6zjam3zu0d9yol,L. Josten,,,,,,,,,,,,,,,,,,,,,,,,,,
2489047651,36,1,1,2,47,4e5523it4v7s6kkakelbj9si5,1,24.4,36.7,2022-12-04T12:03:05.061Z,2022-12-04T12:03:07Z,3933844683,56,Back,3933844685,140,10.8,3933844693,213,2.5,3933844689,212,17.7,3933844687,141,52.2,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,
2489047657,37,49,1,2,49,4e5523it4v7s6kkakelbj9si5,1,10.8,52.2,2022-12-04T12:03:07.254Z,2022-12-04T12:03:07Z,,,,,,,,,,,,,,,,,,,,,,,,,19gypl4enklm01cxfzzbrb4yd,J. Pal,,,,,,,,,,,,,,,,,,,,,,,,,,
2489047707,38,1,1,2,50,4e5523it4v7s6kkakelbj9si5,1,11.8,49.4,2022-12-04T12:03:08.198Z,2022-12-04T12:46:59Z,3933845019,213,5.1,3933845013,140,20.7,3933845015,141,13.6,3933845011,56,Back,3933845017,212,26.1,,,,,,,,,,19gypl4enklm01cxfzzbrb4yd,J. Pal,,,,,,,,,,,,,,,,,,,,,,,,,,
2489047719,39,1,1,2,59,4e5523it4v7s6kkakelbj9si5,1,24.8,15.1,2022-12-04T12:03:16.613Z,2022-12-04T12:47:00Z,3933845111,141,42.8,3933845109,140,24.0,3933845113,212,18.9,3933845115,213,1.6,3933845107,56,Back,,,,,,,,,,aa257iqvul1ksok2v3ouoe86h,C. Degen,,,,,,,,,,,,,,,,,,,,,,,,,,
2489047797,40,1,1,3,8,4e5523it4v7s6kkakelbj9si5,1,27.6,46,2022-12-04T12:03:25.477Z,2022-12-04T12:47:02Z,3933845471,141,81.5,3933845469,140,42.1,3933845467,56,Back,3933845475,213,1.0,3933845473,212,28.5,,,,,,,,,,76sdgmzs9ldvnnah6x7zlr7qh,A. Achcińska,,,,,,,,,,,,,,,,,,,,,,,,,,
2489047827,41,1,1,3,9,4e5523it4v7s6kkakelbj9si5,1,43.3,84.6,2022-12-04T12:03:27.317Z,2022-12-04T12:03:30Z,3933845659,213,0.5,3933845655,141,95.7,3933845653,140,57.5,3933845651,56,Left,3933845657,212,16.7,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,
2489047829,42,61,1,3,12,4e5523it4v7s6kkakelbj9si5,1,57.6,95.7,2022-12-04T12:03:30.036Z,2022-12-04T12:03:30Z,3933845667,56,Left,,,,,,,,,,,,,,,,,,,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,
2489047853,43,1,1,3,18,4e5523it4v7s6kkakelbj9si5,0,92.2,78.9,2022-12-04T12:03:35.556Z,2022-12-04T12:03:36Z,3933845755,56,Center,3933845765,213,4.7,3933845759,141,66.6,3933845761,212,8.4,3933845757,140,92.0,,,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,
