id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/12/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2526073679,449,1,2,51,28,bax97wqmyvdu4xygi7wzcvdzd,1,50.1,49.4,2023-03-31T18:24:14.625Z,2023-03-31T18:24:47Z,4150129683,213,2.5,4150129673,140,44.7,4150129671,56,Back,4150129681,212,7.1,4150130003,189,,4150129677,141,55.8,4150129685,279,G,,,,ac6txr5931brb1tib9d92ok8a,S. Vobian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526073687,450,1,2,51,29,bax97wqmyvdu4xygi7wzcvdzd,0,44.7,55.8,2023-03-31T18:24:15.763Z,2023-03-31T18:24:18Z,4150129725,141,100.0,4150129721,56,Left,4150129727,212,43.5,4150129729,213,0.8,4150129723,140,73.3,4150129889,189,,4150129719,155,,4150129731,1,,380wlef6rk03khlb0t5elb04q,M. Cin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526073689,451,5,2,51,30,bax97wqmyvdu4xygi7wzcvdzd,0,73.2,101.8,2023-03-31T18:24:16.516Z,2023-03-31T18:39:35Z,4150184121,233,483,4150129737,56,Left,4150129739,347,,,,,,,,,,,,,,,,,380wlef6rk03khlb0t5elb04q,M. Cin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526073765,483,5,2,51,30,4e5523it4v7s6kkakelbj9si5,1,26.8,-1.8,2023-03-31T18:24:16.516Z,2023-03-31T18:39:35Z,4150130191,56,Back,4150184109,233,451,4150130193,347,,,,,,,,,,,,,,,,,8fhfjo7zfz9u0xtn58qj9enrp,M. Islacker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526073797,484,1,2,51,39,4e5523it4v7s6kkakelbj9si5,1,27,0,2023-03-31T18:24:25.201Z,2023-03-31T18:24:30Z,4150130329,141,14.1,4150130331,212,31.2,4150130323,107,,4150130335,1,,4150130325,56,Right,4150130333,213,0.3,4150130327,140,55.0,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526073817,485,1,2,51,44,4e5523it4v7s6kkakelbj9si5,0,58.5,18.6,2023-03-31T18:24:30.321Z,2023-03-31T18:24:33Z,4150130429,140,86.0,4150130433,212,30.9,4150130431,141,34.9,4150130435,213,0.4,4150130427,56,Center,,,,,,,,,,dhpmw4d7pjjow643u12b84dpm,S. Cerci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526073831,452,52,2,51,47,bax97wqmyvdu4xygi7wzcvdzd,1,10.9,65.7,2023-03-31T18:24:33.842Z,2023-03-31T18:24:33Z,,,,,,,,,,,,,,,,,,,,,,,,,biomno1rhjrnhw59fs2yisktm,E. Mahmutovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526073943,453,1,2,51,54,bax97wqmyvdu4xygi7wzcvdzd,1,14,63.3,2023-03-31T18:24:40.529Z,2023-03-31T18:24:47Z,4150131039,56,Back,4150131047,213,5.7,4150131045,212,8.7,4150131041,140,20.8,4150131043,141,56.1,4150131037,123,,,,,,,,biomno1rhjrnhw59fs2yisktm,E. Mahmutovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526074001,454,1,2,52,0,bax97wqmyvdu4xygi7wzcvdzd,1,35.7,56,2023-03-31T18:24:46.945Z,2023-03-31T18:24:50Z,4150131329,141,23.6,4150131333,213,5.0,4150131325,56,Back,4150131331,212,22.9,4150131327,140,41.8,,,,,,,,,,380wlef6rk03khlb0t5elb04q,M. Cin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526074057,455,1,2,52,4,bax97wqmyvdu4xygi7wzcvdzd,0,42.9,11,2023-03-31T18:24:50.658Z,2023-03-31T18:24:55Z,4150131603,155,,4150131609,141,37.7,4150131613,213,0.3,4150131615,1,,4150131607,140,94.5,4150131611,212,57.1,4150131605,56,Center,,,,c45vx4712w32k3ttlgoijkhuy,V. Fürst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526074039,486,49,2,52,7,4e5523it4v7s6kkakelbj9si5,1,9.3,72.6,2023-03-31T18:24:53.937Z,2023-03-31T18:24:54Z,,,,,,,,,,,,,,,,,,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526074065,487,1,2,52,8,4e5523it4v7s6kkakelbj9si5,0,8.8,72.4,2023-03-31T18:24:54.528Z,2023-03-31T18:24:56Z,4150131655,56,Back,4150131663,213,1.6,4150131659,141,100.0,4150131657,140,9.1,4150131661,212,19.5,,,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526074147,456,5,2,52,10,bax97wqmyvdu4xygi7wzcvdzd,1,90.2,-1,2023-03-31T18:24:56.267Z,2023-03-31T18:39:35Z,4150132053,347,,4150132051,56,Right,4150132081,233,488,,,,,,,,,,,,,,,,c45vx4712w32k3ttlgoijkhuy,V. Fürst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526074069,488,5,2,52,10,4e5523it4v7s6kkakelbj9si5,0,9.8,101,2023-03-31T18:24:56.267Z,2023-03-31T18:25:04Z,4150131669,347,,4150131667,56,Back,4150132113,233,456,,,,,,,,,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526074193,457,1,2,52,17,bax97wqmyvdu4xygi7wzcvdzd,1,88.1,0,2023-03-31T18:25:03.745Z,2023-03-31T18:25:08Z,4150132289,213,2.7,4150132283,140,78.2,4150132279,107,,4150132285,141,7.1,4150132281,56,Right,4150132287,212,11.6,,,,,,,mx0xcrbamcrs77w7socdzv11,S. Freutel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526074221,458,1,2,52,22,bax97wqmyvdu4xygi7wzcvdzd,1,78.2,7.1,2023-03-31T18:25:08.529Z,2023-03-31T18:25:10Z,4150132425,212,11.0,4150132421,140,88.6,4150132427,213,6.2,4150132423,141,5.0,4150132419,56,Right,,,,,,,,,,380wlef6rk03khlb0t5elb04q,M. Cin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526074249,459,1,2,52,24,bax97wqmyvdu4xygi7wzcvdzd,0,88.6,5,2023-03-31T18:25:10.257Z,2023-03-31T18:25:11Z,4150132547,2,,4150132553,155,,4150132565,141,47.3,4150132569,213,1.6,4150132563,140,88.2,4150132567,212,28.8,4150132559,56,Center,,,,mx0xcrbamcrs77w7socdzv11,S. Freutel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526074243,489,8,2,52,25,4e5523it4v7s6kkakelbj9si5,1,14.9,51.8,2023-03-31T18:25:11.377Z,2023-03-31T18:25:11Z,4150132525,56,Back,,,,,,,,,,,,,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526074271,460,61,2,52,26,bax97wqmyvdu4xygi7wzcvdzd,1,88.2,47.3,2023-03-31T18:25:12.847Z,2023-03-31T18:25:12Z,4150132671,56,Center,,,,,,,,,,,,,,,,,,,,,,5g1fqltglztt6p9j20iwshbvu,S. Heeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526074353,461,1,2,52,30,bax97wqmyvdu4xygi7wzcvdzd,1,68.4,43.3,2023-03-31T18:25:16.258Z,2023-03-31T18:25:18Z,4150133041,212,20.9,4150133037,140,55.1,4150133039,141,66.1,4150133043,213,2.3,4150133035,56,Center,,,,,,,,,,7xplwmgnz56mfkdwnjwep632s,A. Hess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526074413,462,1,2,52,32,bax97wqmyvdu4xygi7wzcvdzd,1,55.5,69.7,2023-03-31T18:25:18.545Z,2023-03-31T18:25:24Z,4150133327,213,5.6,4150133325,212,21.0,4150133321,140,70.5,4150133323,141,49.3,4150133319,56,Center,,,,,,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526074415,463,61,2,52,38,bax97wqmyvdu4xygi7wzcvdzd,0,69.8,47.6,2023-03-31T18:25:24.226Z,2023-03-31T18:25:24Z,4150133331,56,Center,,,,,,,,,,,,,,,,,,,,,,aemsodynsywxzi5m7czbenob9,Y. Zielinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526074425,490,1,2,52,38,4e5523it4v7s6kkakelbj9si5,0,21.9,51.3,2023-03-31T18:25:24.369Z,2023-03-31T18:25:25Z,4150133385,140,23.1,4150133389,212,1.3,4150133387,141,51.9,4150133383,56,Back,4150133391,213,0.3,,,,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526074455,464,1,2,52,39,bax97wqmyvdu4xygi7wzcvdzd,1,71,54.9,2023-03-31T18:25:25.970Z,2023-03-31T18:25:36Z,4150133527,213,3.4,4150133521,141,51.9,4150133517,56,Center,4150133519,140,63.7,4150133929,210,15,4150133523,212,7.9,,,,,,,5g1fqltglztt6p9j20iwshbvu,S. Heeb,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526074459,465,15,2,52,41,bax97wqmyvdu4xygi7wzcvdzd,1,73.6,47.3,2023-03-31T18:25:27.441Z,2023-03-31T18:25:36Z,4150133957,146,97.5,4150133955,215,,4150133947,55,464,4150133693,20,,4150133945,29,,4150133547,56,Center,4150134007,233,491,4150133959,147,50,1tq2p5cd8gwndv33rrfl7zlxx,M. Ilić,4150133943,76,,,4150133543,22,,4150133695,18,,4150133951,102,4150133953,103,,,,,,,,,,52.1,17.1,,,,,,,
2526074479,491,10,2,52,41,4e5523it4v7s6kkakelbj9si5,1,1.2,50.3,2023-03-31T18:25:27.541Z,2023-03-31T18:25:33Z,4150133655,182,,4150133657,56,Back,4150133749,177,,4150133653,178,,4150133817,233,465,,,,,,,,,,a10v8s11xcdsyspqnyhtfipjp,M. Klett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526074691,492,1,2,52,54,4e5523it4v7s6kkakelbj9si5,1,11.1,50.4,2023-03-31T18:25:40.912Z,2023-03-31T18:26:24Z,4150134833,141,69.7,4150134841,213,0.2,4150134839,212,80.7,4150134827,199,,4150134829,56,Center,4150134843,1,,4150134831,140,86.9,,,,a10v8s11xcdsyspqnyhtfipjp,M. Klett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526075161,496,61,2,53,2,4e5523it4v7s6kkakelbj9si5,0,87.8,67.5,2023-03-31T18:25:49.097Z,2023-03-31T18:26:35Z,4150137417,56,Center,,,,,,,,,,,,,,,,,,,,,,dhpmw4d7pjjow643u12b84dpm,S. Cerci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526074687,466,61,2,53,3,bax97wqmyvdu4xygi7wzcvdzd,1,19.4,32.4,2023-03-31T18:25:49.582Z,2023-03-31T19:09:45Z,4150134791,56,Back,,,,,,,,,,,,,,,,,,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526074739,493,1,2,53,4,4e5523it4v7s6kkakelbj9si5,1,91,68.2,2023-03-31T18:25:50.720Z,2023-03-31T18:26:06Z,4150135077,212,7.7,4150135075,141,61.2,4150135897,210,15,4150135071,56,Center,4150135073,140,85.2,4150135899,154,,4150135079,213,3.8,,,,dhpmw4d7pjjow643u12b84dpm,S. Cerci,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526074743,494,15,2,53,6,4e5523it4v7s6kkakelbj9si5,1,86.6,54.8,2023-03-31T18:25:53.137Z,2023-03-31T18:26:06Z,4150135477,233,467,4150135941,55,493,4150135951,147,54.2,4150135429,72,,4150135089,22,,4150135093,56,Center,4150135433,82,,4150135935,78,,8fhfjo7zfz9u0xtn58qj9enrp,M. Islacker,4150135937,29,,,4150135949,146,88.1,4150135953,230,98.8,4150135947,103,4150135939,154,4150135945,102,49.1,4150135091,17,,4150135955,231,50.2,19,,,,,,,,
2526074763,467,10,2,53,7,bax97wqmyvdu4xygi7wzcvdzd,1,9.9,44.8,2023-03-31T18:25:53.237Z,2023-03-31T18:25:58Z,4150135197,56,Back,4150135485,233,494,4150135195,94,,,,,,,,,,,,,,,,,536gqq71ria9n0bbncfzagru,B. Denesik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526074779,468,6,2,53,7,bax97wqmyvdu4xygi7wzcvdzd,0,12.1,42.2,2023-03-31T18:25:54.033Z,2023-03-31T18:31:10Z,4150135285,233,495,4150135249,56,Back,4150135251,73,,,,,,,,,,,,,,,,,536gqq71ria9n0bbncfzagru,B. Denesik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526074757,495,6,2,53,7,4e5523it4v7s6kkakelbj9si5,1,87.9,57.8,2023-03-31T18:25:54.033Z,2023-03-31T18:25:56Z,4150135177,56,Center,4150135271,233,468,4150135179,73,,,,,,,,,,,,,,,,,8fhfjo7zfz9u0xtn58qj9enrp,M. Islacker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526075077,469,18,2,53,34,bax97wqmyvdu4xygi7wzcvdzd,1,0,0,2023-03-31T18:26:20.888Z,2023-03-31T18:26:21Z,4150136939,59,20,4150136987,55,470,4150136935,42,,4150136937,44,Forward,,,,,,,,,,,,,7xplwmgnz56mfkdwnjwep632s,A. Hess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526075083,470,19,2,53,34,bax97wqmyvdu4xygi7wzcvdzd,1,0,0,2023-03-31T18:26:20.889Z,2023-03-31T18:26:21Z,4150136959,292,10,4150136961,293,3,4150136965,55,469,4150136951,42,,4150136955,145,9,4150136963,44,Forward,4150136957,59,11,,,,qirr699c3gjdqq420ssd9vit,D. Hoppius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526075205,471,18,2,53,46,bax97wqmyvdu4xygi7wzcvdzd,1,0,0,2023-03-31T18:26:32.552Z,2023-03-31T18:26:33Z,4150137653,44,Midfielder,4150137699,55,472,4150137655,59,22,4150137651,42,,,,,,,,,,,,,,1tq2p5cd8gwndv33rrfl7zlxx,M. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526075209,472,19,2,53,46,bax97wqmyvdu4xygi7wzcvdzd,1,0,0,2023-03-31T18:26:32.553Z,2023-03-31T18:26:33Z,4150137669,42,,4150137675,59,10,4150137681,44,Midfielder,4150137677,292,7,4150137679,293,5,4150137683,55,471,4150137673,145,4,,,,4trepwlcclo2elj3epyrs0ep6,M. Günster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526075281,497,1,2,53,54,4e5523it4v7s6kkakelbj9si5,0,99.9,99.7,2023-03-31T18:26:40.578Z,2023-03-31T18:28:06Z,4150138113,2,,4150138129,213,4.6,4150138123,140,95.9,4150138119,223,,4150138117,155,,4150138125,141,57.5,4150138121,56,Center,4150138127,212,29.0,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,4150138115,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526075345,473,12,2,53,58,bax97wqmyvdu4xygi7wzcvdzd,1,10.8,41.9,2023-03-31T18:26:45.042Z,2023-03-31T18:26:49Z,4150138495,140,15.0,4150138499,212,11.2,4150138493,56,Back,4150138497,141,26.8,4150138501,213,5.1,,,,,,,,,,ac6txr5931brb1tib9d92ok8a,S. Vobian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526075365,498,1,2,54,2,4e5523it4v7s6kkakelbj9si5,0,92.6,81.4,2023-03-31T18:26:48.257Z,2023-03-31T18:27:44Z,4150138595,155,,4150138603,212,20.0,4150138599,140,91.7,4150138601,141,52.0,4150138597,56,Center,4150138593,2,,4150138605,213,4.7,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526075351,474,61,2,54,3,bax97wqmyvdu4xygi7wzcvdzd,1,9.4,51.9,2023-03-31T18:26:49.346Z,2023-03-31T18:26:49Z,4150138527,56,Back,,,,,,,,,,,,,,,,,,,,,,mx0xcrbamcrs77w7socdzv11,S. Freutel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526075989,481,44,2,54,3,bax97wqmyvdu4xygi7wzcvdzd,1,9.4,48.6,2023-03-31T18:26:49.449Z,2023-03-31T18:27:52Z,4150142127,233,499,4150142111,285,,4150142109,56,Back,,,,,,,,,,,,,,,,mx0xcrbamcrs77w7socdzv11,S. Freutel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526075369,499,44,2,54,3,4e5523it4v7s6kkakelbj9si5,0,90.6,51.4,2023-03-31T18:26:49.450Z,2023-03-31T18:28:08Z,4150142149,233,481,4150141613,286,,4150138631,56,Center,,,,,,,,,,,,,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526075383,500,1,2,54,6,4e5523it4v7s6kkakelbj9si5,0,82,48.2,2023-03-31T18:26:52.177Z,2023-03-31T18:26:53Z,4150138709,140,85.0,4150138713,212,6.4,4150138717,213,1.1,4150138705,3,,4150138711,141,56.4,4150138707,56,Center,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526075421,475,1,2,54,7,bax97wqmyvdu4xygi7wzcvdzd,1,12.2,40.4,2023-03-31T18:26:53.954Z,2023-03-31T18:26:55Z,4150138909,213,0,4150138903,140,26.7,4150138901,56,Back,4150138905,141,40.4,4150138899,157,,4150138907,212,15.2,4150138911,1,,,,,5g1fqltglztt6p9j20iwshbvu,S. Heeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526075423,476,49,2,54,9,bax97wqmyvdu4xygi7wzcvdzd,1,26.7,40.4,2023-03-31T18:26:55.713Z,2023-03-31T18:26:56Z,,,,,,,,,,,,,,,,,,,,,,,,,380wlef6rk03khlb0t5elb04q,M. Cin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526075447,477,4,2,54,12,bax97wqmyvdu4xygi7wzcvdzd,1,25.6,43.2,2023-03-31T18:26:58.882Z,2023-03-31T18:27:01Z,4150139107,152,,4150139111,285,,4150139293,233,501,4150139105,56,Back,4150139103,13,,4150139109,265,,,,,,,,380wlef6rk03khlb0t5elb04q,M. Cin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526075467,501,4,2,54,12,4e5523it4v7s6kkakelbj9si5,0,74.4,56.8,2023-03-31T18:26:58.883Z,2023-03-31T18:27:01Z,4150139255,265,,4150139249,13,,4150139251,56,Center,4150139253,152,,4150139257,286,,4150139301,233,477,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526075739,478,1,2,54,23,bax97wqmyvdu4xygi7wzcvdzd,1,24.3,42.1,2023-03-31T18:27:09.857Z,2023-03-31T18:27:22Z,4150140573,5,,4150140579,140,27.3,4150140583,212,14.6,4150140581,141,21.2,4150140585,213,4.9,4150140577,56,Back,4150140575,152,,,,,380wlef6rk03khlb0t5elb04q,M. Cin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526075789,479,1,2,54,36,bax97wqmyvdu4xygi7wzcvdzd,0,53.6,5.6,2023-03-31T18:27:22.259Z,2023-03-31T18:27:27Z,4150140857,213,0.2,4150140855,212,50.1,4150140851,140,100.0,4150140849,56,Right,4150140847,155,,4150140853,141,19.2,4150140859,1,,,,,c45vx4712w32k3ttlgoijkhuy,V. Fürst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526075795,480,5,2,54,40,bax97wqmyvdu4xygi7wzcvdzd,0,100.6,24.8,2023-03-31T18:27:26.900Z,2023-03-31T18:39:36Z,4150184209,233,502,4150140891,346,,4150140889,56,Center,,,,,,,,,,,,,,,,c45vx4712w32k3ttlgoijkhuy,V. Fürst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526075933,502,5,2,54,40,4e5523it4v7s6kkakelbj9si5,1,-0.6,75.2,2023-03-31T18:27:26.900Z,2023-03-31T18:39:36Z,4150141775,56,Back,4150184197,233,480,4150141777,346,,,,,,,,,,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526075977,503,1,2,55,2,4e5523it4v7s6kkakelbj9si5,0,3.9,57,2023-03-31T18:27:48.722Z,2023-03-31T18:27:51Z,4150142043,140,47.0,4150142051,1,,4150142049,213,0.1,4150142047,212,45.3,4150142053,74,,4150142039,124,,4150142041,56,Back,4150142045,141,61.2,a10v8s11xcdsyspqnyhtfipjp,M. Klett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526076013,482,1,2,55,7,bax97wqmyvdu4xygi7wzcvdzd,0,54.2,46.4,2023-03-31T18:27:53.394Z,2023-03-31T18:27:54Z,4150142217,213,6.1,4150142213,141,41.2,4150142209,56,Center,4150142207,3,,4150142211,140,73.3,4150142215,212,20.4,,,,,,,5g1fqltglztt6p9j20iwshbvu,S. Heeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526076031,504,1,2,55,7,4e5523it4v7s6kkakelbj9si5,1,30.5,56.3,2023-03-31T18:27:53.792Z,2023-03-31T18:27:55Z,4150142289,1,,4150142279,56,Center,4150142283,141,66.1,4150142281,140,60.4,4150142277,3,,4150142285,212,32.1,4150142287,213,0.2,,,,4y1m1y07xg9wwfnogsxtcj93p,M. Wilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526076049,505,1,2,55,9,4e5523it4v7s6kkakelbj9si5,1,60.4,66.1,2023-03-31T18:27:55.535Z,2023-03-31T18:27:57Z,4150142375,140,60.2,4150142379,212,10.4,4150142377,141,81.4,4150142373,56,Left,4150142381,213,1.6,,,,,,,,,,dhpmw4d7pjjow643u12b84dpm,S. Cerci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526076073,506,1,2,55,11,4e5523it4v7s6kkakelbj9si5,0,60.7,79.7,2023-03-31T18:27:57.601Z,2023-03-31T18:28:02Z,4150142527,141,25.3,4150142525,140,93.2,4150142533,1,,4150142521,155,,4150142523,56,Center,4150142531,213,5.5,4150142529,212,50.3,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526076095,483,12,2,55,16,bax97wqmyvdu4xygi7wzcvdzd,1,2.4,71.9,2023-03-31T18:28:02.610Z,2023-03-31T18:28:11Z,4150142679,56,Back,4150142985,167,,4150142689,141,100.0,4150142699,213,1.0,4150142685,140,15.7,4150142693,212,24.6,,,,,,,536gqq71ria9n0bbncfzagru,B. Denesik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526076099,484,5,2,55,17,bax97wqmyvdu4xygi7wzcvdzd,0,18.8,101.7,2023-03-31T18:28:04.099Z,2023-03-31T18:28:07Z,4150142727,56,Back,4150142879,233,507,4150142729,347,,,,,,,,,,,,,,,,,536gqq71ria9n0bbncfzagru,B. Denesik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526076121,507,5,2,55,17,4e5523it4v7s6kkakelbj9si5,1,81.2,-1.7,2023-03-31T18:28:04.099Z,2023-03-31T18:39:36Z,4150142875,233,484,4150142857,56,Right,4150142859,347,,,,,,,,,,,,,,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526076259,508,1,2,55,35,4e5523it4v7s6kkakelbj9si5,1,75.8,0,2023-03-31T18:28:21.552Z,2023-03-31T18:28:22Z,4150143679,140,92.0,4150143683,212,20.2,4150143681,141,14.1,4150143677,56,Right,4150143685,213,0.6,4150143675,107,,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526076283,509,1,2,55,36,4e5523it4v7s6kkakelbj9si5,1,92,14.1,2023-03-31T18:28:22.575Z,2023-03-31T18:28:25Z,4150143825,140,87.8,4150143833,213,3.1,4150143827,141,14.4,4150143823,56,Right,4150143831,212,4.4,,,,,,,,,,8fhfjo7zfz9u0xtn58qj9enrp,M. Islacker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526076291,510,1,2,55,39,4e5523it4v7s6kkakelbj9si5,1,87.6,14.1,2023-03-31T18:28:25.264Z,2023-03-31T18:28:26Z,4150143867,56,Right,4150143873,212,3.2,4150143871,141,9.7,4150143869,140,86.4,4150143875,213,4.3,,,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526076299,511,3,2,55,40,4e5523it4v7s6kkakelbj9si5,0,84.8,5.8,2023-03-31T18:28:26.415Z,2023-03-31T18:28:29Z,4150143997,233,485,4150143905,56,Right,4150143907,286,,,,,,,,,,,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526076307,485,7,2,55,40,bax97wqmyvdu4xygi7wzcvdzd,1,15.2,94.2,2023-03-31T18:28:26.416Z,2023-03-31T18:28:28Z,4150143933,56,Back,4150143971,233,511,4150143935,285,,4150143931,167,,,,,,,,,,,,,,aemsodynsywxzi5m7czbenob9,Y. Zielinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526076309,486,5,2,55,41,bax97wqmyvdu4xygi7wzcvdzd,0,16.4,101.6,2023-03-31T18:28:28.098Z,2023-03-31T18:28:30Z,4150143951,347,,4150143949,56,Back,4150144091,233,512,,,,,,,,,,,,,,,,aemsodynsywxzi5m7czbenob9,Y. Zielinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526076325,512,5,2,55,41,4e5523it4v7s6kkakelbj9si5,1,83.6,-1.6,2023-03-31T18:28:28.098Z,2023-03-31T18:39:36Z,4150144055,347,,4150144053,56,Right,4150144057,233,486,,,,,,,,,,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
