id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/11/value,assist,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2476166997,688,1,2,51,59,eyecbfb1ur2104bhhwazhvrf,1,45.1,12.6,2022-10-23T12:09:38.769Z,2022-10-23T12:09:39Z,3866101153,140,52.3,3866101151,56,Center,3866101157,212,12.9,3866101155,141,27.9,3866101159,213,0.9,,,,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476167087,689,1,2,52,0,eyecbfb1ur2104bhhwazhvrf,1,52.3,27.9,2022-10-23T12:09:39.665Z,2022-10-23T12:09:44Z,3866101739,213,5.8,3866101733,141,15.2,3866101731,140,68.6,3866101729,56,Right,3866101735,212,19.2,,,,,,,,,,1oib97ihu6ofz1fvsvih0mnkl,L. Bühler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476167167,690,1,2,52,4,eyecbfb1ur2104bhhwazhvrf,1,73.2,16.7,2022-10-23T12:09:44.401Z,2022-10-23T12:09:49Z,3866102223,56,Right,3866102225,140,99.0,3866102227,141,5.8,3866102231,213,6.0,3866102229,212,28.1,,,,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476167185,691,3,2,52,9,eyecbfb1ur2104bhhwazhvrf,0,98,8,2022-10-23T12:09:49.393Z,2022-10-23T12:09:58Z,3866102311,286,,3866103377,233,369,3866102309,56,Right,,,,,,,,,,,,,,,,1lafqq1ic48v5500r8b0uprdh,J. Hickelsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476167387,369,7,2,52,9,2f7gua216miwsfd83rgjsn4ap,1,2,92,2022-10-23T12:09:49.394Z,2022-10-23T12:09:58Z,3866103369,233,691,3866103245,285,,3866103241,167,,3866103243,56,Back,,,,,,,,,,,,,ikr5jm07viu4wblicjededt6,E. Touon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476167405,370,5,2,52,11,2f7gua216miwsfd83rgjsn4ap,0,3.4,101.8,2022-10-23T12:09:50.586Z,2022-10-23T12:12:22Z,3866118727,233,692,3866103315,347,,3866103313,56,Back,,,,,,,,,,,,,,,,ikr5jm07viu4wblicjededt6,E. Touon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476167659,692,5,2,52,11,eyecbfb1ur2104bhhwazhvrf,1,96.6,-1.8,2022-10-23T12:09:50.586Z,2022-10-23T12:32:06Z,3866104569,56,Right,3866118707,233,370,3866104571,347,,,,,,,,,,,,,,,,,1lafqq1ic48v5500r8b0uprdh,J. Hickelsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476167709,693,1,2,52,29,eyecbfb1ur2104bhhwazhvrf,1,90.6,0,2022-10-23T12:10:09.282Z,2022-10-23T12:10:11Z,3866104813,107,,3866104815,56,Right,3866104821,212,21.0,3866104823,213,2.4,3866104817,140,75.2,3866104819,141,18.2,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476167745,694,1,2,52,31,eyecbfb1ur2104bhhwazhvrf,0,80.2,16.2,2022-10-23T12:10:11.042Z,2022-10-23T13:00:53Z,3866104999,213,1.0,3866104997,212,27.2,3866105603,233,371,3866104989,155,,3866104987,2,,3866104995,141,49.7,3866104991,56,Center,3866104993,140,94.4,33nggo6w6e52yqmc2pa528xd5,C. Hagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476167845,371,11,2,52,36,2f7gua216miwsfd83rgjsn4ap,1,4.7,50.9,2022-10-23T12:10:15.809Z,2022-10-23T12:10:16Z,3866105513,88,,3866105511,56,Back,3866105649,233,694,,,,,,,,,,,,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476168263,372,1,2,52,51,2f7gua216miwsfd83rgjsn4ap,0,15.2,37.1,2022-10-23T12:10:31.345Z,2022-10-23T12:10:34Z,3866107597,212,30.3,3866107599,213,0.1,3866107591,56,Back,3866107593,140,43.8,3866107595,141,42.5,3866107589,199,,,,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476168297,695,1,2,52,55,eyecbfb1ur2104bhhwazhvrf,0,56,51.6,2022-10-23T12:10:34.785Z,2022-10-23T12:10:35Z,3866107819,140,67.1,3866107817,56,Center,3866107815,3,,3866107821,141,45.4,3866107823,212,12.4,3866107825,213,5.9,,,,,,,33nggo6w6e52yqmc2pa528xd5,C. Hagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476168383,373,3,2,52,57,2f7gua216miwsfd83rgjsn4ap,1,36.5,48.8,2022-10-23T12:10:36.546Z,2022-10-23T12:10:39Z,3866108263,286,,3866108261,56,Back,3866108281,233,696,,,,,,,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476168325,696,45,2,52,57,eyecbfb1ur2104bhhwazhvrf,0,63.5,51.2,2022-10-23T12:10:36.546Z,2022-10-23T12:10:39Z,3866107951,285,,3866107947,56,Center,3866108341,233,373,,,,,,,,,,,,,,,,33nggo6w6e52yqmc2pa528xd5,C. Hagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476168417,374,1,2,52,59,2f7gua216miwsfd83rgjsn4ap,1,46,42.4,2022-10-23T12:10:39.057Z,2022-10-23T12:10:40Z,3866108441,56,Back,3866108443,140,46.5,3866108445,141,40.7,3866108447,212,1.3,3866108449,213,5.1,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476168465,375,1,2,53,0,2f7gua216miwsfd83rgjsn4ap,1,46.4,40.1,2022-10-23T12:10:40.129Z,2022-10-23T12:10:42Z,3866108697,141,51.0,3866108701,213,0.7,3866108699,212,11.3,3866108695,140,54.5,3866108693,56,Center,,,,,,,,,,ikr5jm07viu4wblicjededt6,E. Touon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476168507,376,1,2,53,3,2f7gua216miwsfd83rgjsn4ap,0,53.8,51.6,2022-10-23T12:10:42.864Z,2022-10-23T12:10:45Z,3866108891,1,,3866108887,212,40.3,3866108889,213,0.4,3866108879,56,Center,3866108881,140,89.0,3866108885,141,75.4,,,,,,,6i71063juhqq2d35riwhr1uqx,A. Rieke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476168489,697,52,2,53,5,eyecbfb1ur2104bhhwazhvrf,1,11.5,25,2022-10-23T12:10:44.659Z,2022-10-23T12:10:45Z,,,,,,,,,,,,,,,,,,,,,,,,,cwotwuxqimldexy77lqdh2t3p,M. Tufeković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476168667,698,1,2,53,11,eyecbfb1ur2104bhhwazhvrf,1,12.3,49.1,2022-10-23T12:10:50.963Z,2022-10-23T12:10:53Z,3866109577,141,62.9,3866109579,212,9.8,3866109581,213,1.3,3866109575,140,15.0,3866109571,123,,3866109573,56,Back,,,,,,,cwotwuxqimldexy77lqdh2t3p,M. Tufeković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476168695,699,1,2,53,13,eyecbfb1ur2104bhhwazhvrf,1,20.1,62.1,2022-10-23T12:10:53.105Z,2022-10-23T12:10:54Z,3866109725,140,31.1,3866109723,56,Back,3866109729,212,11.6,3866109731,213,0.1,3866109727,141,63.0,,,,,,,,,,25ord6k6oglqdzt77nrs19e5l,J. Feldkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476168809,700,1,2,53,15,eyecbfb1ur2104bhhwazhvrf,1,31.9,62.6,2022-10-23T12:10:54.721Z,2022-10-23T12:11:01Z,3866110205,56,Back,3866110207,140,26.2,3866110209,141,29.5,3866110213,213,4.5,3866110211,212,23.3,,,,,,,,,,8ifhj2h1m7rt84i4bxksnmgnp,I. Hartig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476168851,701,1,2,53,21,eyecbfb1ur2104bhhwazhvrf,1,46.4,36,2022-10-23T12:11:00.913Z,2022-10-23T12:11:02Z,3866110393,212,11.5,3866110391,141,43.3,3866110387,56,Center,3866110395,213,0.4,3866110389,140,56.3,,,,,,,,,,1oib97ihu6ofz1fvsvih0mnkl,L. Bühler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476168881,702,1,2,53,23,eyecbfb1ur2104bhhwazhvrf,0,56.3,43.3,2022-10-23T12:11:02.705Z,2022-10-23T12:11:03Z,3866110563,213,5.1,3866110561,212,8.6,3866110559,141,31.6,3866110555,56,Center,3866110557,140,59.4,,,,,,,,,,33nggo6w6e52yqmc2pa528xd5,C. Hagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476168873,377,49,2,53,24,2f7gua216miwsfd83rgjsn4ap,1,42.6,71.8,2022-10-23T12:11:03.650Z,2022-10-23T12:11:03Z,,,,,,,,,,,,,,,,,,,,,,,,,6zmrvcurwjzt9y07c85s24r85,A. Pfluger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476168931,378,1,2,53,24,2f7gua216miwsfd83rgjsn4ap,1,43.3,72.3,2022-10-23T12:11:04.033Z,2022-10-23T12:11:06Z,3866110819,56,Back,3866110823,141,36.6,3866110821,140,33.9,3866110827,213,4.3,3866110825,212,26.2,,,,,,,,,,6zmrvcurwjzt9y07c85s24r85,A. Pfluger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476169007,379,1,2,53,27,2f7gua216miwsfd83rgjsn4ap,1,33.4,42.1,2022-10-23T12:11:06.625Z,2022-10-23T12:11:10Z,3866111151,213,3.1,3866111147,141,44.6,3866111149,212,20.5,3866111143,56,Back,3866111145,140,13.9,,,,,,,,,,57cbneelzdjmwvsk87sgq7omi,N. Räcke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476169065,380,1,2,53,30,2f7gua216miwsfd83rgjsn4ap,0,14.3,43,2022-10-23T12:11:10.144Z,2022-10-23T12:11:13Z,3866111457,213,6.1,3866111459,1,,3866111449,56,Center,3866111447,157,,3866111455,212,55.0,3866111453,141,27.4,3866111451,140,65.7,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476169083,703,1,2,53,33,eyecbfb1ur2104bhhwazhvrf,0,39.3,76.7,2022-10-23T12:11:13.444Z,2022-10-23T12:11:14Z,3866111537,212,34.1,3866111541,1,,3866111539,213,5.7,3866111535,141,50.6,3866111529,155,,3866111533,140,67.0,3866111531,56,Center,,,,1abadnoiq5hbwpfzzyvho4vkl,K. Naschenweng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476169163,381,1,2,53,36,2f7gua216miwsfd83rgjsn4ap,1,34.1,43.9,2022-10-23T12:11:16.241Z,2022-10-23T12:11:19Z,3866111997,140,39.7,3866112003,213,5.4,3866112001,212,9.6,3866111999,141,32.8,3866111993,56,Back,3866111989,3,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476169181,382,1,2,53,39,2f7gua216miwsfd83rgjsn4ap,1,40.2,31.3,2022-10-23T12:11:18.928Z,2022-10-23T12:11:19Z,3866112101,141,33.3,3866112095,140,33.7,3866112109,212,7.0,3866112115,213,2.9,3866112093,56,Back,,,,,,,,,,6i71063juhqq2d35riwhr1uqx,A. Rieke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476169371,383,1,2,53,40,2f7gua216miwsfd83rgjsn4ap,1,33.6,33.9,2022-10-23T12:11:19.616Z,2022-10-23T12:11:28Z,3866113025,140,46.1,3866113023,56,Back,3866113027,141,15.9,3866113029,212,17.9,3866113031,213,5.5,,,,,,,,,,57cbneelzdjmwvsk87sgq7omi,N. Räcke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476169391,384,3,2,53,45,2f7gua216miwsfd83rgjsn4ap,0,45.8,4.9,2022-10-23T12:11:25.433Z,2022-10-23T12:12:18Z,3866113101,286,,3866113099,56,Back,3866113125,211,,,,,,,,,,,,,,,,,5hdjbf8idy50wlf0d6qi3lk9h,M. Berentzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476169433,385,5,2,53,47,2f7gua216miwsfd83rgjsn4ap,0,56.9,-1.6,2022-10-23T12:11:26.803Z,2022-10-23T12:32:06Z,3866113295,56,Right,3866113299,347,,3866113547,233,704,,,,,,,,,,,,,,,,5hdjbf8idy50wlf0d6qi3lk9h,M. Berentzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476169461,704,5,2,53,47,eyecbfb1ur2104bhhwazhvrf,1,43.1,101.6,2022-10-23T12:11:26.803Z,2022-10-23T12:11:33Z,3866113513,233,385,3866113447,347,,3866113445,56,Back,,,,,,,,,,,,,,,,1abadnoiq5hbwpfzzyvho4vkl,K. Naschenweng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476169549,705,1,2,53,56,eyecbfb1ur2104bhhwazhvrf,1,40.5,100,2022-10-23T12:11:36.034Z,2022-10-23T12:11:37Z,3866113925,107,,3866113929,140,38.0,3866113935,213,4.5,3866113933,212,13.1,3866113931,141,82.4,3866113927,56,Back,,,,,,,1abadnoiq5hbwpfzzyvho4vkl,K. Naschenweng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476169587,706,1,2,53,57,eyecbfb1ur2104bhhwazhvrf,1,38,82.4,2022-10-23T12:11:37.409Z,2022-10-23T12:11:39Z,3866114143,56,Back,3866114145,140,26.6,3866114151,213,4.2,3866114147,141,52.7,3866114149,212,23.5,,,,,,,,,,8ifhj2h1m7rt84i4bxksnmgnp,I. Hartig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476169653,707,1,2,53,59,eyecbfb1ur2104bhhwazhvrf,1,29.6,46,2022-10-23T12:11:39.329Z,2022-10-23T12:11:42Z,3866114461,212,13.4,3866114463,213,5.3,3866114457,140,37.2,3866114455,56,Back,3866114459,141,30.1,,,,,,,,,,1oib97ihu6ofz1fvsvih0mnkl,L. Bühler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476169693,708,1,2,54,2,eyecbfb1ur2104bhhwazhvrf,1,37.5,31.3,2022-10-23T12:11:42.434Z,2022-10-23T12:11:44Z,3866114665,212,10.8,3866114667,213,2.5,3866114663,141,41.2,3866114661,140,29.5,3866114659,56,Back,,,,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476169833,709,1,2,54,4,eyecbfb1ur2104bhhwazhvrf,1,29.5,41.2,2022-10-23T12:11:44.017Z,2022-10-23T12:11:50Z,3866115407,212,19.2,3866115405,141,69.3,3866115401,56,Back,3866115403,140,30.8,3866115409,213,1.5,,,,,,,,,,1oib97ihu6ofz1fvsvih0mnkl,L. Bühler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476169877,710,1,2,54,10,eyecbfb1ur2104bhhwazhvrf,1,39.9,65.4,2022-10-23T12:11:50.017Z,2022-10-23T12:11:51Z,3866115587,213,4.6,3866115585,212,21.7,3866115583,141,33.9,3866115579,56,Back,3866115581,140,36.6,,,,,,,,,,25ord6k6oglqdzt77nrs19e5l,J. Feldkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476169917,711,1,2,54,12,eyecbfb1ur2104bhhwazhvrf,1,38.8,32.2,2022-10-23T12:11:51.857Z,2022-10-23T12:11:53Z,3866115749,212,28.7,3866115747,141,16.8,3866115751,213,5.9,3866115745,140,64.2,3866115743,56,Right,,,,,,,,,,1oib97ihu6ofz1fvsvih0mnkl,L. Bühler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476169971,712,1,2,54,14,eyecbfb1ur2104bhhwazhvrf,1,64.2,16.8,2022-10-23T12:11:53.793Z,2022-10-23T12:11:56Z,3866116015,56,Right,3866116017,140,55.5,3866116019,141,4.0,3866116021,212,12.6,3866116023,213,3.9,,,,,,,,,,33nggo6w6e52yqmc2pa528xd5,C. Hagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476170061,713,1,2,54,17,eyecbfb1ur2104bhhwazhvrf,0,54,17.3,2022-10-23T12:11:56.529Z,2022-10-23T12:12:00Z,3866116551,213,0.0,3866116537,56,Right,3866116547,212,31.3,3866116543,141,18.8,3866116539,140,83.8,,,,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476170067,386,49,2,54,21,2f7gua216miwsfd83rgjsn4ap,1,16.3,80.8,2022-10-23T12:12:01.474Z,2022-10-23T12:12:01Z,,,,,,,,,,,,,,,,,,,,,,,,,ikr5jm07viu4wblicjededt6,E. Touon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476170133,387,1,2,54,22,2f7gua216miwsfd83rgjsn4ap,1,16.7,82.6,2022-10-23T12:12:02.144Z,2022-10-23T12:12:04Z,3866116931,140,2.6,3866116933,141,64.8,3866116937,213,3.8,3866116929,56,Back,3866116935,212,19.1,,,,,,,,,,ikr5jm07viu4wblicjededt6,E. Touon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476170215,388,1,2,54,25,2f7gua216miwsfd83rgjsn4ap,1,2.6,64.8,2022-10-23T12:12:04.626Z,2022-10-23T12:12:08Z,3866117367,140,35.7,3866117369,141,82.0,3866117375,1,,3866117371,212,36.7,3866117373,213,0.3,3866117365,56,Back,3866117363,157,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476170283,389,1,2,54,28,2f7gua216miwsfd83rgjsn4ap,1,35.6,79.9,2022-10-23T12:12:08.320Z,2022-10-23T12:12:11Z,3866117689,213,4.8,3866117673,140,36.6,3866117669,56,Back,3866117679,141,58.2,3866117685,212,14.8,,,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476170289,390,50,2,54,29,2f7gua216miwsfd83rgjsn4ap,1,38,62.2,2022-10-23T12:12:08.863Z,2022-10-23T12:12:12Z,3866117795,233,714,3866117715,56,Back,3866117717,286,,,,,,,,,,,,,,,,,6i71063juhqq2d35riwhr1uqx,A. Rieke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476170261,714,7,2,54,29,eyecbfb1ur2104bhhwazhvrf,1,62,37.8,2022-10-23T12:12:08.864Z,2022-10-23T12:12:11Z,3866117763,233,390,3866117571,56,Center,3866117573,285,,,,,,,,,,,,,,,,,epdlb32r151kz861mljb1rs9h,F. Harsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476170269,715,49,2,54,30,eyecbfb1ur2104bhhwazhvrf,1,63.3,39.2,2022-10-23T12:12:10.033Z,2022-10-23T12:12:10Z,,,,,,,,,,,,,,,,,,,,,,,,,8ifhj2h1m7rt84i4bxksnmgnp,I. Hartig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476170319,716,1,2,54,30,eyecbfb1ur2104bhhwazhvrf,0,66,43.1,2022-10-23T12:12:10.225Z,2022-10-23T12:12:15Z,3866117861,56,Center,3866117863,140,80.1,3866117867,212,15.6,3866117865,141,35.9,3866117869,213,6.0,,,,,,,,,,8ifhj2h1m7rt84i4bxksnmgnp,I. Hartig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476170391,391,49,2,54,36,2f7gua216miwsfd83rgjsn4ap,1,15.3,56.7,2022-10-23T12:12:15.568Z,2022-10-23T12:12:15Z,,,,,,,,,,,,,,,,,,,,,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476170493,392,1,2,54,36,2f7gua216miwsfd83rgjsn4ap,1,15.3,56.7,2022-10-23T12:12:15.984Z,2022-10-23T12:12:22Z,3866118663,141,34.2,3866118661,140,18.1,3866118665,212,15.6,3866118667,213,4.9,3866118659,56,Back,,,,,,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476170525,393,1,2,54,42,2f7gua216miwsfd83rgjsn4ap,0,23.3,27,2022-10-23T12:12:22.209Z,2022-10-23T12:12:24Z,3866118849,212,45.1,3866118847,141,31.5,3866118851,213,0.1,3866118853,1,,3866118845,140,66.2,3866118841,155,,3866118843,56,Center,,,,57cbneelzdjmwvsk87sgq7omi,N. Räcke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476170541,717,61,2,54,46,eyecbfb1ur2104bhhwazhvrf,0,34.9,66.1,2022-10-23T12:12:25.618Z,2022-10-23T12:12:25Z,3866118935,56,Back,,,,,,,,,,,,,,,,,,,,,,25ord6k6oglqdzt77nrs19e5l,J. Feldkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476170555,394,50,2,54,46,2f7gua216miwsfd83rgjsn4ap,1,65.2,32.4,2022-10-23T12:12:26.064Z,2022-10-23T12:12:28Z,3866119185,233,718,3866119023,286,,3866119021,56,Center,,,,,,,,,,,,,,,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476170571,718,7,2,54,46,eyecbfb1ur2104bhhwazhvrf,1,34.8,67.6,2022-10-23T12:12:26.065Z,2022-10-23T12:12:27Z,3866119089,56,Back,3866119091,285,,3866119173,233,394,,,,,,,,,,,,,,,,25ord6k6oglqdzt77nrs19e5l,J. Feldkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476170581,719,49,2,54,47,eyecbfb1ur2104bhhwazhvrf,1,40.8,64.6,2022-10-23T12:12:27.201Z,2022-10-23T12:12:27Z,,,,,,,,,,,,,,,,,,,,,,,,,epdlb32r151kz861mljb1rs9h,F. Harsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476170601,720,1,2,54,47,eyecbfb1ur2104bhhwazhvrf,1,40.8,64.6,2022-10-23T12:12:27.297Z,2022-10-23T12:12:29Z,3866119259,212,9.7,3866119255,140,48.3,3866119257,141,72.9,3866119253,56,Back,3866119261,213,0.6,,,,,,,,,,epdlb32r151kz861mljb1rs9h,F. Harsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476170635,721,1,2,54,49,eyecbfb1ur2104bhhwazhvrf,1,45.1,73.3,2022-10-23T12:12:29.025Z,2022-10-23T12:12:30Z,3866119395,141,63.9,3866119391,56,Back,3866119393,140,39.3,3866119397,212,8.8,3866119399,213,4.0,,,,,,,,,,8ifhj2h1m7rt84i4bxksnmgnp,I. Hartig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476170679,722,1,2,54,51,eyecbfb1ur2104bhhwazhvrf,1,42.4,67.3,2022-10-23T12:12:30.721Z,2022-10-23T12:12:33Z,3866119643,140,59.8,3866119641,56,Center,3866119645,141,69.7,3866119647,212,18.3,3866119649,213,0.1,,,,,,,,,,epdlb32r151kz861mljb1rs9h,F. Harsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476170717,723,1,2,54,53,eyecbfb1ur2104bhhwazhvrf,1,59.8,69.7,2022-10-23T12:12:33.169Z,2022-10-23T12:12:34Z,3866119829,140,35.4,3866119835,213,2.7,3866119831,141,89.0,3866119833,212,28.8,3866119827,56,Back,,,,,,,,,,9u74jd7ak8uad6lnhnthawiqd,N. Billa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476170827,724,1,2,54,55,eyecbfb1ur2104bhhwazhvrf,1,35.4,89,2022-10-23T12:12:34.897Z,2022-10-23T12:12:41Z,3866120337,141,38.0,3866120343,1,,3866120341,213,4.8,3866120339,212,34.7,3866120335,140,37.3,3866120333,56,Back,,,,,,,1abadnoiq5hbwpfzzyvho4vkl,K. Naschenweng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476170855,725,1,2,55,2,eyecbfb1ur2104bhhwazhvrf,1,53.5,25.5,2022-10-23T12:12:41.777Z,2022-10-23T12:12:43Z,3866120469,213,5.9,3866120463,140,66.0,3866120461,56,Right,3866120465,141,18.5,3866120467,212,14.0,,,,,,,,,,1oib97ihu6ofz1fvsvih0mnkl,L. Bühler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476170865,726,1,2,55,3,eyecbfb1ur2104bhhwazhvrf,0,66,18.5,2022-10-23T12:12:43.202Z,2022-10-23T12:12:46Z,3866120527,213,5.2,3866120879,286,,3866120519,140,66.8,3866120525,212,1.8,3866120523,141,16.2,3866120515,56,Right,3866120873,236,,3866120875,233,395,1lafqq1ic48v5500r8b0uprdh,J. Hickelsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476170919,395,74,2,55,3,2f7gua216miwsfd83rgjsn4ap,1,36.1,80.5,2022-10-23T12:12:43.203Z,2022-10-23T13:01:50Z,3866120799,56,Back,3866120923,233,726,3866120801,285,,,,,,,,,,,,,,,,,ikr5jm07viu4wblicjededt6,E. Touon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476171009,727,1,2,55,9,eyecbfb1ur2104bhhwazhvrf,0,39.4,26.8,2022-10-23T12:12:48.963Z,2022-10-23T12:12:56Z,3866121227,140,60.0,3866121225,56,Right,3866121229,141,20.0,3866121231,212,22.1,3866121233,213,6.1,3866121713,157,,3866121715,1,,,,,25ord6k6oglqdzt77nrs19e5l,J. Feldkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476171045,396,1,2,55,11,2f7gua216miwsfd83rgjsn4ap,0,44,78.5,2022-10-23T12:12:51.072Z,2022-10-23T12:12:52Z,3866121395,140,63.7,3866121397,141,78.1,3866121391,3,,3866121393,56,Center,3866121401,212,20.7,3866121405,213,6.3,,,,,,,ikr5jm07viu4wblicjededt6,E. Touon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
