id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/9/value,keyPass,qualifier/11/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist
2548747535,76,74,1,8,36,nuaf3wtujl8erbciumch6c65,1,76.7,94.8,2023-05-14T14:09:15.726Z,2023-05-14T14:59:04Z,4277731319,285,,4277731399,233,79,4277731317,56,Left,,,,,,,,,,,,,,,,2iaatg2gvp5w4j27ycreiqjt,M. Punsar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548747561,77,5,1,8,38,nuaf3wtujl8erbciumch6c65,0,78.2,101.6,2023-05-14T14:09:17.062Z,2023-05-14T14:09:23Z,4277731433,347,,4277731431,56,Left,4277732013,233,80,,,,,,,,,,,,,,,,dh4eziicycykt8h2zr0to5tuy,K. Bathmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548747661,80,5,1,8,38,4e5523it4v7s6kkakelbj9si5,1,21.8,-1.6,2023-05-14T14:09:17.062Z,2023-05-14T14:59:09Z,4277731913,56,Back,4277731915,347,,4277731999,233,77,,,,,,,,,,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548747751,81,1,1,8,48,4e5523it4v7s6kkakelbj9si5,1,21.4,0,2023-05-14T14:09:27.598Z,2023-05-14T14:09:28Z,4277732395,212,9.8,4277732389,56,Back,4277732397,213,0.3,4277732387,107,,4277732391,140,30.2,4277732393,141,2.9,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548747759,82,1,1,8,49,4e5523it4v7s6kkakelbj9si5,0,30.2,2.9,2023-05-14T14:09:28.052Z,2023-05-14T14:09:29Z,4277732447,233,78,4277732425,212,3.8,4277732421,140,33.8,4277732419,56,Back,4277732445,236,,4277732423,141,3.1,4277732451,286,,4277732427,213,0.0,az6k6sihxqdq5mzsa7htvkmlm,L. Donhauser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548747741,78,74,1,8,49,nuaf3wtujl8erbciumch6c65,1,66.3,97.8,2023-05-14T14:09:28.053Z,2023-05-14T14:09:29Z,4277732469,233,82,4277732363,285,,4277732361,56,Left,,,,,,,,,,,,,,,,dh4eziicycykt8h2zr0to5tuy,K. Bathmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548747755,79,49,1,8,49,nuaf3wtujl8erbciumch6c65,1,66.3,97.8,2023-05-14T14:09:28.731Z,2023-05-14T14:09:28Z,,,,,,,,,,,,,,,,,,,,,,,,,dh4eziicycykt8h2zr0to5tuy,K. Bathmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548747773,80,61,1,8,50,nuaf3wtujl8erbciumch6c65,0,68.4,96.8,2023-05-14T14:09:29.670Z,2023-05-14T14:09:29Z,4277732503,56,Left,,,,,,,,,,,,,,,,,,,,,,dh4eziicycykt8h2zr0to5tuy,K. Bathmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548747783,83,49,1,8,51,4e5523it4v7s6kkakelbj9si5,1,29.8,10.1,2023-05-14T14:09:30.159Z,2023-05-14T14:09:30Z,,,,,,,,,,,,,,,,,,,,,,,,,4y1m1y07xg9wwfnogsxtcj93p,M. Wilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548747817,84,1,1,8,51,4e5523it4v7s6kkakelbj9si5,1,29.8,10.1,2023-05-14T14:09:30.526Z,2023-05-14T14:09:32Z,4277732663,140,36.2,4277732659,56,Back,4277732669,212,8.3,4277732667,141,2.9,4277732671,213,5.7,,,,,,,,,,4y1m1y07xg9wwfnogsxtcj93p,M. Wilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548748007,85,1,1,8,53,4e5523it4v7s6kkakelbj9si5,1,36.2,2.9,2023-05-14T14:09:32.160Z,2023-05-14T14:09:41Z,4277733611,213,0.1,4277733603,56,Back,4277733605,140,47.7,4277733607,141,4.7,4277733609,212,12.1,,,,,,,,,,az6k6sihxqdq5mzsa7htvkmlm,L. Donhauser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548748015,86,50,1,9,1,4e5523it4v7s6kkakelbj9si5,1,47.7,27.8,2023-05-14T14:09:40.325Z,2023-05-14T14:09:44Z,4277733637,56,Back,4277733639,286,,4277733901,233,81,,,,,,,,,,,,,,,,35899uqibespufub1v01dwrmd,J. Beuschlein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548748053,81,7,1,9,1,nuaf3wtujl8erbciumch6c65,1,52.3,72.2,2023-05-14T14:09:40.326Z,2023-05-14T14:09:44Z,4277733875,233,86,4277733843,285,,4277733841,56,Center,,,,,,,,,,,,,,,,28fi0st48wljpt3kyee510iga,N. Günnewig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548748061,82,49,1,9,5,nuaf3wtujl8erbciumch6c65,1,51.4,64.3,2023-05-14T14:09:43.813Z,2023-05-14T14:09:44Z,,,,,,,,,,,,,,,,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548748103,83,1,1,9,6,nuaf3wtujl8erbciumch6c65,1,54.4,51.6,2023-05-14T14:09:44.870Z,2023-05-14T14:09:47Z,4277734111,141,26.8,4277734113,212,18.1,4277734107,56,Back,4277734115,213,4.3,4277734109,140,48.2,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548748171,84,1,1,9,8,nuaf3wtujl8erbciumch6c65,1,48.1,26.7,2023-05-14T14:09:47.013Z,2023-05-14T14:09:51Z,4277734439,140,40.1,4277734445,213,2.4,4277734441,141,38.9,4277734437,56,Back,4277734443,212,11.8,,,,,,,,,,702asj69cc2fzzns98r7hp5p0,J. Steenwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548748203,85,1,1,9,12,nuaf3wtujl8erbciumch6c65,1,40.1,38.9,2023-05-14T14:09:50.853Z,2023-05-14T14:09:53Z,4277734601,56,Center,4277734603,140,51.0,4277734607,212,12.7,4277734605,141,47.0,4277734609,213,0.4,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548748283,86,1,1,9,14,nuaf3wtujl8erbciumch6c65,1,51.8,49,2023-05-14T14:09:53.062Z,2023-05-14T14:09:57Z,4277735025,212,18.7,4277735027,213,2.5,4277735021,140,37.7,4277735019,56,Back,4277735023,141,65.8,,,,,,,,,,28fi0st48wljpt3kyee510iga,N. Günnewig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548748323,87,1,1,9,18,nuaf3wtujl8erbciumch6c65,1,45.6,79,2023-05-14T14:09:57.654Z,2023-05-14T14:10:00Z,4277735241,213,0.2,4277735239,212,19.6,4277735235,140,63.7,4277735237,141,86.0,4277735233,56,Left,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548748373,88,1,1,9,21,nuaf3wtujl8erbciumch6c65,1,59.4,83,2023-05-14T14:10:00.230Z,2023-05-14T14:10:03Z,4277735493,213,3.3,4277735491,212,22.1,4277735489,141,78.7,4277735487,140,38.5,4277735485,56,Back,,,,,,,,,,2iaatg2gvp5w4j27ycreiqjt,M. Punsar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548748413,89,1,1,9,24,nuaf3wtujl8erbciumch6c65,1,40.4,69.3,2023-05-14T14:10:03.318Z,2023-05-14T14:10:08Z,4277735651,140,36.2,4277735653,141,36.9,4277735655,212,22.5,4277735657,213,4.5,4277735649,56,Back,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548748457,90,1,1,9,29,nuaf3wtujl8erbciumch6c65,1,40.5,21.9,2023-05-14T14:10:08.087Z,2023-05-14T14:10:12Z,4277735841,140,63.5,4277735837,155,,4277735843,141,20.7,4277735847,213,6.2,4277735839,56,Right,4277735845,212,24.2,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548748461,91,61,1,9,30,nuaf3wtujl8erbciumch6c65,0,63.5,20.7,2023-05-14T14:10:09.007Z,2023-05-14T14:58:10Z,4277735863,56,Right,,,,,,,,,,,,,,,,,,,,,,axjakqkndyt2k8v2b0y97tw16,M. Hirata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548748455,87,49,1,9,33,4e5523it4v7s6kkakelbj9si5,1,21.9,62.9,2023-05-14T14:10:11.984Z,2023-05-14T14:10:12Z,,,,,,,,,,,,,,,,,,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548748469,88,1,1,9,33,4e5523it4v7s6kkakelbj9si5,1,21.9,62.9,2023-05-14T14:10:12.096Z,2023-05-14T14:10:14Z,4277735929,213,5.9,4277735927,212,30.3,4277735925,141,44.9,4277735923,140,48.3,4277735921,56,Back,,,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548748497,89,1,1,9,35,4e5523it4v7s6kkakelbj9si5,0,48.3,44.9,2023-05-14T14:10:13.920Z,2023-05-14T14:10:16Z,4277736065,213,0.9,4277736057,56,Center,4277736059,140,62.2,4277736061,141,73.5,4277736063,212,24.3,,,,,,,,,,8fhfjo7zfz9u0xtn58qj9enrp,M. Islacker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548748495,92,49,1,9,37,nuaf3wtujl8erbciumch6c65,1,42.9,27.4,2023-05-14T14:10:16.199Z,2023-05-14T14:10:16Z,,,,,,,,,,,,,,,,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548748537,93,1,1,9,38,nuaf3wtujl8erbciumch6c65,0,47.1,16.5,2023-05-14T14:10:17.751Z,2023-05-14T14:10:20Z,4277736303,212,35.5,4277736301,141,0.0,4277736295,155,,4277736299,140,78.8,4277736307,1,,4277736297,56,Right,4277736305,213,5.9,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548748639,90,5,1,9,41,4e5523it4v7s6kkakelbj9si5,1,19.8,101.7,2023-05-14T14:10:20.240Z,2023-05-14T14:59:09Z,4277736919,233,94,4277736917,347,,4277736915,56,Back,,,,,,,,,,,,,,,,8fhfjo7zfz9u0xtn58qj9enrp,M. Islacker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548748541,94,5,1,9,41,nuaf3wtujl8erbciumch6c65,0,80.2,-1.7,2023-05-14T14:10:20.240Z,2023-05-14T14:10:29Z,4277736325,56,Right,4277736937,233,90,4277736329,347,,,,,,,,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548748691,91,43,1,9,50,4e5523it4v7s6kkakelbj9si5,1,0,0,2023-05-14T14:10:29.121Z,2023-05-14T14:10:46Z,4277737219,56,Back,4277737221,140,30.6,4277737223,141,91.5,4277737227,212,14.5,4277737217,107,0,4277737231,213,5.8,4277738231,144,1,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548749105,95,1,1,9,53,4e5523it4v7s6kkakelbj9si5,1,18.8,100,2023-05-14T14:10:32.345Z,2023-05-14T14:11:12Z,4277739465,141,97.2,4277739469,213,5.8,4277739467,212,6.4,4277739461,56,Back,4277739463,140,24.2,4277739951,107,,,,,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548748699,92,43,1,9,54,4e5523it4v7s6kkakelbj9si5,1,0,0,2023-05-14T14:10:33.664Z,2023-05-14T14:10:49Z,4277737263,285,0,4277738589,144,50,4277737261,56,Back,,,,,,,,,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548748755,95,43,1,9,54,nuaf3wtujl8erbciumch6c65,1,0,0,2023-05-14T14:10:33.665Z,2023-05-14T14:10:47Z,4277738321,144,7,4277737571,233,92,4277737575,286,0,4277737539,56,Right,,,,,,,,,,,,,9e95p87136h6zjam3zu0d9yol,L. Josten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548748719,93,1,1,9,55,4e5523it4v7s6kkakelbj9si5,0,29.3,95.6,2023-05-14T14:10:33.984Z,2023-05-14T14:10:35Z,4277737391,213,0.2,4277737383,56,Left,4277737387,141,100.0,4277737385,140,51.5,4277737389,212,23.6,,,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548748727,94,5,1,9,56,4e5523it4v7s6kkakelbj9si5,0,45.8,101.4,2023-05-14T14:10:35.093Z,2023-05-14T14:10:51Z,4277738691,233,96,4277737419,347,,4277737417,56,Back,,,,,,,,,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548748949,96,5,1,9,56,nuaf3wtujl8erbciumch6c65,1,54.2,-1.4,2023-05-14T14:10:35.093Z,2023-05-14T14:59:09Z,4277738669,233,94,4277738635,56,Right,4277738637,347,,,,,,,,,,,,,,,,,9e95p87136h6zjam3zu0d9yol,L. Josten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548748999,97,1,1,10,11,nuaf3wtujl8erbciumch6c65,1,51.8,0,2023-05-14T14:10:50.391Z,2023-05-14T14:10:53Z,4277738923,212,30.8,4277738915,107,,4277738919,140,80.9,4277738921,141,4.3,4277738927,1,,4277738917,56,Right,4277738925,213,0.1,,,,702asj69cc2fzzns98r7hp5p0,J. Steenwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548749009,98,43,1,10,14,nuaf3wtujl8erbciumch6c65,1,0,0,2023-05-14T14:10:53.495Z,2023-05-14T14:11:03Z,4277739655,144,44,4277738967,56,Right,4277738969,286,0,,,,,,,,,,,,,,,,axjakqkndyt2k8v2b0y97tw16,M. Hirata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548749041,99,1,1,10,15,nuaf3wtujl8erbciumch6c65,1,80.9,4.3,2023-05-14T14:10:54.167Z,2023-05-14T14:10:56Z,4277739119,168,,4277739121,56,Right,4277739123,140,86.1,4277739127,212,5.5,4277739117,3,,4277739125,141,3.8,4277739129,213,6.2,,,,axjakqkndyt2k8v2b0y97tw16,M. Hirata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548749057,100,1,1,10,17,nuaf3wtujl8erbciumch6c65,1,86.1,3.8,2023-05-14T14:10:56.167Z,2023-05-14T14:10:57Z,4277739201,140,77.8,4277739199,56,Right,4277739203,141,9.8,4277739207,213,2.7,4277739205,212,9.6,,,,,,,,,,9e95p87136h6zjam3zu0d9yol,L. Josten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548749075,101,1,1,10,18,nuaf3wtujl8erbciumch6c65,1,77.8,9.8,2023-05-14T14:10:57.287Z,2023-05-14T14:10:58Z,4277739317,213,5.9,4277739315,212,12.0,4277739309,56,Right,4277739311,140,88.4,4277739313,141,3.2,,,,,,,,,,2ltzk74krenmfh5gzcjpc2k4q,K. Maksuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548749089,102,1,1,10,19,nuaf3wtujl8erbciumch6c65,0,88.9,2.8,2023-05-14T14:10:58.695Z,2023-05-14T14:11:00Z,4277739395,212,25.3,4277739389,56,Center,4277739385,2,,4277739391,140,88.0,4277739393,141,40.0,4277739397,213,1.6,4277739387,155,,,,,9e95p87136h6zjam3zu0d9yol,L. Josten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548749147,96,12,1,10,22,4e5523it4v7s6kkakelbj9si5,1,15.1,56.3,2023-05-14T14:11:01.249Z,2023-05-14T14:11:04Z,4277739699,140,21.5,4277739705,213,1.4,4277739697,56,Back,4277739703,212,31.2,4277739701,141,100.0,4277739741,167,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548749151,97,5,1,10,22,4e5523it4v7s6kkakelbj9si5,0,18.8,100.9,2023-05-14T14:11:01.735Z,2023-05-14T14:59:09Z,4277739717,56,Back,4277740467,233,103,4277739721,347,,,,,,,,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548749277,103,5,1,10,22,nuaf3wtujl8erbciumch6c65,1,81.2,-0.9,2023-05-14T14:11:01.735Z,2023-05-14T14:11:13Z,4277740413,56,Right,4277740415,347,,4277740449,233,97,,,,,,,,,,,,,,,,9e95p87136h6zjam3zu0d9yol,L. Josten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548749309,104,1,1,10,33,nuaf3wtujl8erbciumch6c65,1,81.7,0,2023-05-14T14:11:12.680Z,2023-05-14T14:11:14Z,4277740627,107,,4277740635,212,9.9,4277740633,141,8.8,4277740631,140,88.6,4277740629,56,Right,4277740637,213,0.7,,,,,,,702asj69cc2fzzns98r7hp5p0,J. Steenwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548749325,105,1,1,10,36,nuaf3wtujl8erbciumch6c65,1,88.6,8.8,2023-05-14T14:11:14.808Z,2023-05-14T14:11:29Z,4277740733,212,2.2,4277740731,141,6.5,4277740729,140,87.1,4277740727,56,Right,4277740735,213,3.9,,,,,,,,,,28fi0st48wljpt3kyee510iga,N. Günnewig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548749353,106,1,1,10,37,nuaf3wtujl8erbciumch6c65,0,87.1,6.5,2023-05-14T14:11:16.056Z,2023-05-14T14:11:18Z,4277740905,56,Center,4277740909,140,98.3,4277740915,213,1.2,4277740899,2,,4277740913,212,29.2,4277740911,141,45.8,4277740903,155,,,,,9e95p87136h6zjam3zu0d9yol,L. Josten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548749359,98,52,1,10,39,4e5523it4v7s6kkakelbj9si5,1,1.3,55.5,2023-05-14T14:11:18.610Z,2023-05-14T14:11:18Z,,,,,,,,,,,,,,,,,,,,,,,,,a10v8s11xcdsyspqnyhtfipjp,M. Klett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548749471,99,1,1,10,45,4e5523it4v7s6kkakelbj9si5,1,9.8,47,2023-05-14T14:11:24.274Z,2023-05-14T14:11:29Z,4277741597,213,1.0,4277741593,141,69.7,4277741591,140,19.2,4277741585,123,,4277741589,56,Back,4277741595,212,18.3,,,,,,,a10v8s11xcdsyspqnyhtfipjp,M. Klett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548749495,100,1,1,10,50,4e5523it4v7s6kkakelbj9si5,1,22.4,74.2,2023-05-14T14:11:29.122Z,2023-05-14T14:11:31Z,4277741759,56,Back,4277741765,212,13.4,4277741761,140,35.1,4277741763,141,72.7,4277741767,213,6.2,,,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548749501,101,1,1,10,52,4e5523it4v7s6kkakelbj9si5,1,35.1,72.7,2023-05-14T14:11:31.730Z,2023-05-14T14:11:33Z,4277741817,213,1.4,4277741807,140,37.1,4277741809,141,92.9,4277741803,56,Back,4277741813,212,13.9,,,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548749543,102,1,1,10,54,4e5523it4v7s6kkakelbj9si5,0,37.2,92.9,2023-05-14T14:11:33.026Z,2023-05-14T14:58:58Z,4277742035,213,4.9,4277742027,56,Back,4277742029,140,39.4,4277742031,141,77.6,4277742033,212,10.7,,,,,,,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548749503,107,8,1,10,54,nuaf3wtujl8erbciumch6c65,1,60.7,20.1,2023-05-14T14:11:33.193Z,2023-05-14T14:11:33Z,4277741823,56,Right,,,,,,,,,,,,,,,,,,,,,,28fi0st48wljpt3kyee510iga,N. Günnewig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548749545,103,4,1,10,57,4e5523it4v7s6kkakelbj9si5,1,39,90,2023-05-14T14:11:36.547Z,2023-05-14T14:11:40Z,4277742225,233,108,4277742041,56,Back,4277742043,152,,4277742047,286,,4277742039,13,,4277742045,265,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548749561,108,4,1,10,57,nuaf3wtujl8erbciumch6c65,0,61,10,2023-05-14T14:11:36.548Z,2023-05-14T14:11:40Z,4277742185,265,,4277742187,285,,4277742261,233,103,4277742179,56,Right,4277742175,13,,4277742183,152,,,,,,,,9e95p87136h6zjam3zu0d9yol,L. Josten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548749733,104,1,1,11,11,4e5523it4v7s6kkakelbj9si5,1,41.4,92.3,2023-05-14T14:11:50.307Z,2023-05-14T14:11:53Z,4277743017,152,,4277743025,212,22.1,4277743015,5,,4277743019,56,Back,4277743021,140,29.6,4277743023,141,65.4,4277743027,213,4.1,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548749775,105,1,1,11,14,4e5523it4v7s6kkakelbj9si5,1,31.1,61.7,2023-05-14T14:11:52.883Z,2023-05-14T14:11:56Z,4277743299,56,Back,4277743301,140,43.1,4277743303,141,33.4,4277743305,212,23.0,4277743307,213,5.3,,,,,,,,,,a10v8s11xcdsyspqnyhtfipjp,M. Klett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548749827,106,1,1,11,18,4e5523it4v7s6kkakelbj9si5,1,43.6,33.1,2023-05-14T14:11:56.882Z,2023-05-14T14:11:59Z,4277743557,56,Back,4277743563,212,17.8,4277743561,141,52.2,4277743559,140,32.0,4277743565,213,2.3,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548749923,107,1,1,11,20,4e5523it4v7s6kkakelbj9si5,1,31.7,54.5,2023-05-14T14:11:59.684Z,2023-05-14T14:12:14Z,4277744093,212,22.6,4277744091,141,25.3,4277744087,56,Back,4277744089,140,41.9,4277744095,213,5.2,,,,,,,,,,a10v8s11xcdsyspqnyhtfipjp,M. Klett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548749955,108,1,1,11,28,4e5523it4v7s6kkakelbj9si5,0,52.1,10.3,2023-05-14T14:12:06.851Z,2023-05-14T14:12:09Z,4277744293,56,Right,4277744303,1,,4277744301,213,0.2,4277744297,141,21.0,4277744295,140,91.6,4277744299,212,42.1,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548749951,109,49,1,11,30,nuaf3wtujl8erbciumch6c65,1,13,76.4,2023-05-14T14:12:08.970Z,2023-05-14T14:12:09Z,,,,,,,,,,,,,,,,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548749989,110,1,1,11,30,nuaf3wtujl8erbciumch6c65,1,10.3,75.7,2023-05-14T14:12:09.577Z,2023-05-14T14:12:11Z,4277744471,141,58.4,4277744467,56,Back,4277744473,212,13.4,4277744469,140,4.1,4277744475,213,4.2,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548750031,111,1,1,11,32,nuaf3wtujl8erbciumch6c65,1,4.1,57.8,2023-05-14T14:12:11.497Z,2023-05-14T14:12:15Z,4277744727,140,7.3,4277744725,56,Back,4277744729,141,76.9,4277744733,213,1.3,4277744731,212,13.4,,,,,,,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548750051,112,1,1,11,36,nuaf3wtujl8erbciumch6c65,1,8.8,77.3,2023-05-14T14:12:15.049Z,2023-05-14T14:12:17Z,4277744843,141,61.2,4277744839,56,Back,4277744841,140,1.3,4277744845,212,13.5,4277744847,213,4.1,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548750089,113,1,1,11,38,nuaf3wtujl8erbciumch6c65,0,2.1,62.7,2023-05-14T14:12:17.641Z,2023-05-14T14:12:20Z,4277745071,141,100.0,4277745067,56,Back,4277745073,212,37.1,4277745077,1,,4277745069,140,26.6,4277745075,213,0.8,,,,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548750283,109,5,1,11,40,4e5523it4v7s6kkakelbj9si5,1,70.4,-1.8,2023-05-14T14:12:19.172Z,2023-05-14T14:12:33Z,4277746041,233,114,4277746007,347,,4277746005,56,Right,,,,,,,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548750093,114,5,1,11,40,nuaf3wtujl8erbciumch6c65,0,29.6,101.8,2023-05-14T14:12:19.172Z,2023-05-14T14:59:10Z,4277745101,347,,4277745099,56,Back,4277746093,233,109,,,,,,,,,,,,,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
