id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/12/value,qualifier/15/value,qualifier/11/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value
2475288053,329,7,1,43,47,6yhza3xbfafj5c9897mbkbudn,1,18.8,64.4,2022-10-22T11:44:40.927Z,2022-10-22T11:44:43Z,3861472265,56,Back,3861472267,285,,3861472277,233,359,,,,,,,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475288087,330,1,1,43,50,6yhza3xbfafj5c9897mbkbudn,1,20.8,69.6,2022-10-22T11:44:44.632Z,2022-10-22T11:44:50Z,3861472497,1,,3861472493,212,18.8,3861472489,140,34.2,3861472487,56,Back,3861472485,157,,3861472491,141,88.0,3861472495,213,0.7,,,,b4g5db74cenrnd0tr3ptxo89h,J. Steinert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475288091,331,49,1,43,50,6yhza3xbfafj5c9897mbkbudn,1,34.2,88,2022-10-22T11:44:44.665Z,2022-10-22T11:44:48Z,,,,,,,,,,,,,,,,,,,,,,,,,5rcmpmxeny97slsu826vmwh61,L. Kolb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475288111,332,4,1,43,53,6yhza3xbfafj5c9897mbkbudn,1,35,84.7,2022-10-22T11:44:46.812Z,2022-10-22T11:44:48Z,3861472613,13,,3861472617,152,,3861472621,286,,3861472619,265,,3861472655,233,360,3861472615,56,Back,,,,,,,5rcmpmxeny97slsu826vmwh61,L. Kolb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475288101,360,4,1,43,53,dpp6fex0mdxsxhdct2qf66x5n,0,65,15.3,2022-10-22T11:44:46.813Z,2022-10-22T11:44:48Z,3861472561,265,,3861472555,152,,3861472671,233,332,3861472549,13,,3861472565,285,,3861472551,56,Right,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475288483,333,1,1,44,18,6yhza3xbfafj5c9897mbkbudn,1,34.6,86.3,2022-10-22T11:45:12.643Z,2022-10-22T11:45:14Z,3861474507,155,,3861474521,141,67.1,3861474511,56,Center,3861474515,140,73.7,3861474525,212,43.1,3861474531,1,,3861474509,152,,3861474529,213,6.0,6q0njimucm06r3x7enupxpl,G. Stegemann,3861474505,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475288489,334,44,1,44,20,6yhza3xbfafj5c9897mbkbudn,1,69.2,66.1,2022-10-22T11:45:14.622Z,2022-10-22T11:45:15Z,3861474553,56,Center,3861474571,233,361,3861474555,286,,,,,,,,,,,,,,,,,dzisqj9zjrxdxmqeu8kof95d6,S. Fölmli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475288479,361,44,1,44,20,dpp6fex0mdxsxhdct2qf66x5n,0,30.8,33.9,2022-10-22T11:45:14.623Z,2022-10-22T11:45:15Z,3861474481,285,,3861474615,233,334,3861474479,56,Back,,,,,,,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475288501,335,1,1,44,21,6yhza3xbfafj5c9897mbkbudn,0,73.7,67.1,2022-10-22T11:45:15.258Z,2022-10-22T11:45:16Z,3861474627,140,75.1,3861474623,3,,3861474625,56,Center,3861474631,212,2.0,3861474629,141,69.1,3861474633,213,0.7,,,,,,,dzisqj9zjrxdxmqeu8kof95d6,S. Fölmli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475288505,362,61,1,44,22,dpp6fex0mdxsxhdct2qf66x5n,1,35.4,34.9,2022-10-22T11:45:16.126Z,2022-10-22T11:45:16Z,3861474653,56,Back,,,,,,,,,,,,,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475288519,363,49,1,44,23,dpp6fex0mdxsxhdct2qf66x5n,1,34.1,33,2022-10-22T11:45:16.767Z,2022-10-22T11:45:16Z,,,,,,,,,,,,,,,,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475288543,364,1,1,44,23,dpp6fex0mdxsxhdct2qf66x5n,0,34.1,33,2022-10-22T11:45:16.894Z,2022-10-22T11:45:18Z,3861474845,213,5.0,3861474835,157,,3861474841,141,0.0,3861474839,140,40.7,3861474847,1,,3861474843,212,24.8,3861474837,56,Back,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475288565,336,5,1,44,25,6yhza3xbfafj5c9897mbkbudn,1,62.8,102,2022-10-22T11:45:18.698Z,2022-10-22T11:45:20Z,3861474943,347,,3861474987,233,365,3861474941,56,Left,,,,,,,,,,,,,,,,dzisqj9zjrxdxmqeu8kof95d6,S. Fölmli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475288551,365,5,1,44,25,dpp6fex0mdxsxhdct2qf66x5n,0,37.2,-2,2022-10-22T11:45:18.698Z,2022-10-22T12:03:18Z,3861475007,233,336,3861474871,56,Back,3861474873,347,,,,,,,,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475288629,337,1,1,44,26,6yhza3xbfafj5c9897mbkbudn,1,66.4,100,2022-10-22T11:45:20.217Z,2022-10-22T11:45:24Z,3861475247,213,5.3,3861475243,141,79.0,3861475237,107,,3861475239,56,Left,3861475241,140,76.2,3861475245,212,18.7,,,,,,,b4g5db74cenrnd0tr3ptxo89h,J. Steinert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475288687,338,2,1,44,30,6yhza3xbfafj5c9897mbkbudn,1,77.6,86.1,2022-10-22T11:45:24.049Z,2022-10-22T11:45:37Z,3861475513,141,77.5,3861475509,56,Center,3861475511,140,96.5,3861476077,7,5rcmpmxeny97slsu826vmwh61,,,,,,,,,,,,,dzisqj9zjrxdxmqeu8kof95d6,S. Fölmli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475288767,366,55,1,44,30,dpp6fex0mdxsxhdct2qf66x5n,1,15.8,27,2022-10-22T11:45:24.050Z,2022-10-22T11:53:41Z,,,,,,,,,,,,,,,,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475288689,339,43,1,44,33,6yhza3xbfafj5c9897mbkbudn,1,0,0,2022-10-22T11:45:27.234Z,2022-10-22T11:45:37Z,3861475529,56,Center,3861476125,144,61,,,,,,,,,,,,,,,,,,,5rcmpmxeny97slsu826vmwh61,L. Kolb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475288919,367,1,1,44,45,dpp6fex0mdxsxhdct2qf66x5n,1,10.2,24.3,2022-10-22T11:45:39.454Z,2022-10-22T11:45:44Z,3861476609,213,1.3,3861476585,5,,3861476605,212,31.7,3861476589,241,,3861476601,141,69.0,3861476593,56,Back,3861476597,140,18.9,,,,q4va8vnwzmwtdo6qymq4ywgl,F. Repohl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475289037,368,2,1,44,50,dpp6fex0mdxsxhdct2qf66x5n,1,25.7,74.1,2022-10-22T11:45:44.176Z,2022-10-22T11:45:52Z,3861477287,1,,3861477293,141,80.3,3861477289,56,Left,3861477285,7,46wf8el37rvruhacvvbv38z1m,3861477291,140,92.3,,,,,,,,,,1aarhrn1ncv5mi54thh5d045w,C. Fröhlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475289099,341,55,1,44,50,6yhza3xbfafj5c9897mbkbudn,1,24.3,27.7,2022-10-22T11:45:44.177Z,2022-10-22T11:53:41Z,,,,,,,,,,,,,,,,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475289139,369,70,1,45,6,dpp6fex0mdxsxhdct2qf66x5n,1,0,0,2022-10-22T11:46:00.415Z,2022-10-22T11:46:00Z,3861477873,277,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475289463,342,1,1,45,28,6yhza3xbfafj5c9897mbkbudn,0,32.2,12.2,2022-10-22T11:46:22.069Z,2022-10-22T11:46:26Z,3861479717,241,,3861479723,141,44.1,3861479727,213,0.5,3861479713,5,,3861479721,140,68.6,3861479729,1,,3861479719,56,Center,3861479715,155,,32ofctw7kn3l8eucrhku63dg5,L. Karl,3861479725,212,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475289541,372,44,1,45,30,dpp6fex0mdxsxhdct2qf66x5n,1,31.2,54.3,2022-10-22T11:46:24.642Z,2022-10-22T12:03:55Z,3861480099,56,Back,3861480101,285,,3861537157,233,343,,,,,,,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475289497,343,44,1,45,30,6yhza3xbfafj5c9897mbkbudn,0,68.8,45.7,2022-10-22T11:46:24.643Z,2022-10-22T11:46:53Z,3861480141,233,372,3861479897,56,Center,3861479899,286,,,,,,,,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475289473,370,1,1,45,31,dpp6fex0mdxsxhdct2qf66x5n,1,32,49.3,2022-10-22T11:46:25.521Z,2022-10-22T11:46:50Z,3861479761,141,57.9,3861479759,140,43.0,3861479757,56,Back,3861479765,213,0.5,3861479763,212,12.9,3861479755,3,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475289475,371,49,1,45,33,dpp6fex0mdxsxhdct2qf66x5n,1,42.4,57,2022-10-22T11:46:27.132Z,2022-10-22T12:03:03Z,,,,,,,,,,,,,,,,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475289593,373,1,1,45,37,dpp6fex0mdxsxhdct2qf66x5n,1,36.3,55.4,2022-10-22T11:46:31.361Z,2022-10-22T12:03:05Z,3861480381,140,82.1,3861480383,141,86.2,3861480379,56,Left,3861480387,213,0.4,3861480385,212,52.5,3861480389,1,,3861480377,155,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475289635,374,1,1,45,40,dpp6fex0mdxsxhdct2qf66x5n,0,83.4,87.7,2022-10-22T11:46:34.641Z,2022-10-22T11:46:39Z,3861480577,155,,3861480585,212,28.9,3861480793,233,344,3861480579,56,Center,3861480587,213,5.2,3861480583,141,50.6,3861480575,2,,3861480581,140,96.9,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475289663,344,11,1,45,44,6yhza3xbfafj5c9897mbkbudn,1,3.8,44.8,2022-10-22T11:46:38.676Z,2022-10-22T11:46:39Z,3861480741,56,Back,3861480743,88,,3861480835,233,374,,,,,,,,,,,,,,,,1kv64bhvnb6bb2iva0cbot1t6,R. Borggräfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475289973,345,80,1,46,3,6yhza3xbfafj5c9897mbkbudn,0,9.5,37.5,2022-10-22T11:46:57.228Z,2022-10-22T11:46:57Z,,,,,,,,,,,,,,,,,,,,,,,,,1kv64bhvnb6bb2iva0cbot1t6,R. Borggräfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475290015,346,1,1,46,4,6yhza3xbfafj5c9897mbkbudn,1,10.7,36.2,2022-10-22T11:46:57.902Z,2022-10-22T11:47:00Z,3861482495,212,55.5,3861482487,155,,3861482499,1,,3861482491,140,61.6,3861482497,213,6.0,3861482489,56,Right,3861482493,141,14.4,,,,1kv64bhvnb6bb2iva0cbot1t6,R. Borggräfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475290045,347,3,1,46,6,6yhza3xbfafj5c9897mbkbudn,1,62.9,23.7,2022-10-22T11:47:00.300Z,2022-10-22T11:47:02Z,3861482661,286,,3861482659,56,Center,3861482701,233,375,,,,,,,,,,,,,,,,dzisqj9zjrxdxmqeu8kof95d6,S. Fölmli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475290043,375,45,1,46,6,dpp6fex0mdxsxhdct2qf66x5n,0,37.1,76.3,2022-10-22T11:47:00.300Z,2022-10-22T11:47:03Z,3861482645,56,Back,3861482711,233,347,3861482647,285,,,,,,,,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475290053,348,61,1,46,8,6yhza3xbfafj5c9897mbkbudn,0,67.7,21.6,2022-10-22T11:47:02.140Z,2022-10-22T11:47:02Z,3861482691,56,Center,,,,,,,,,,,,,,,,,,,,,,dzisqj9zjrxdxmqeu8kof95d6,S. Fölmli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475290075,376,12,1,46,10,dpp6fex0mdxsxhdct2qf66x5n,1,32,63,2022-10-22T11:47:03.697Z,2022-10-22T11:47:05Z,3861482801,56,Back,3861482807,212,26.0,3861482803,140,36.1,3861482805,141,100.0,3861482809,213,1.4,3861482863,167,,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475290077,349,5,1,46,10,6yhza3xbfafj5c9897mbkbudn,1,64.6,-1,2022-10-22T11:47:04.004Z,2022-10-22T11:47:05Z,3861482813,56,Right,3861482889,233,377,3861482815,347,,,,,,,,,,,,,,,,,dzisqj9zjrxdxmqeu8kof95d6,S. Fölmli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475290081,377,5,1,46,10,dpp6fex0mdxsxhdct2qf66x5n,0,35.4,101,2022-10-22T11:47:04.004Z,2022-10-22T12:03:18Z,3861482895,233,349,3861482833,347,,3861482831,56,Back,,,,,,,,,,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475290245,350,1,1,46,20,6yhza3xbfafj5c9897mbkbudn,1,65.4,0,2022-10-22T11:47:14.260Z,2022-10-22T11:47:16Z,3861483597,140,70.3,3861483593,107,,3861483605,213,1.1,3861483635,238,,3861483603,212,10.6,3861483595,56,Right,3861483599,141,12.4,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475290589,356,1,1,46,22,6yhza3xbfafj5c9897mbkbudn,1,74.6,9.5,2022-10-22T11:47:16.093Z,2022-10-22T11:48:35Z,3861485283,56,Right,3861485287,141,3.4,3861485291,213,3.8,3861485285,140,69.0,3861486247,156,,3861485289,212,7.2,,,,,,,dzisqj9zjrxdxmqeu8kof95d6,S. Fölmli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475290295,351,1,1,46,26,6yhza3xbfafj5c9897mbkbudn,1,70.6,21,2022-10-22T11:47:20.324Z,2022-10-22T11:47:46Z,3861483841,140,60.9,3861483845,212,10.8,3861483843,141,26.4,3861483847,213,2.8,3861483839,56,Center,,,,,,,,,,dqaq4g6ls8bl56rpd3irjt6fp,H. Kayikçi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475290327,352,1,1,46,27,6yhza3xbfafj5c9897mbkbudn,1,60.9,26.4,2022-10-22T11:47:20.965Z,2022-10-22T11:47:23Z,3861483981,140,73.4,3861483985,212,26.8,3861483983,141,60.8,3861483987,213,1.1,3861483979,56,Center,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475290333,353,61,1,46,28,6yhza3xbfafj5c9897mbkbudn,0,73.4,60.8,2022-10-22T11:47:22.661Z,2022-10-22T11:47:25Z,3861484007,56,Center,,,,,,,,,,,,,,,,,,,,,,5rcmpmxeny97slsu826vmwh61,L. Kolb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475290395,378,12,1,46,30,dpp6fex0mdxsxhdct2qf66x5n,1,35,42.4,2022-10-22T11:47:23.970Z,2022-10-22T11:47:28Z,3861484349,140,57.8,3861484353,141,12.5,3861484357,212,31.4,3861484359,213,5.6,3861484343,56,Right,,,,,,,,,,54psl26zc4rs8cjnahl0jel05,D. Blagojević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475290481,354,1,1,46,34,6yhza3xbfafj5c9897mbkbudn,1,44.9,81.2,2022-10-22T11:47:28.300Z,2022-10-22T11:47:34Z,3861484747,213,3.9,3861484743,141,55.4,3861484739,56,Back,3861484741,140,27.9,3861484745,212,25.0,,,,,,,,,,b4g5db74cenrnd0tr3ptxo89h,J. Steinert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475290495,355,1,1,46,41,6yhza3xbfafj5c9897mbkbudn,0,28.3,44.4,2022-10-22T11:47:34.751Z,2022-10-22T11:47:39Z,3861484811,140,90.2,3861484807,155,,3861484813,141,41.9,3861484817,213,6.3,3861484809,56,Center,3861484815,212,65.0,3861485007,1,,,,,1kv64bhvnb6bb2iva0cbot1t6,R. Borggräfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475290537,379,52,1,46,46,dpp6fex0mdxsxhdct2qf66x5n,1,12.3,41.6,2022-10-22T11:47:40.452Z,2022-10-22T11:47:48Z,,,,,,,,,,,,,,,,,,,,,,,,,q4va8vnwzmwtdo6qymq4ywgl,F. Repohl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475290747,380,1,1,46,58,dpp6fex0mdxsxhdct2qf66x5n,0,14.3,45.7,2022-10-22T11:47:52.131Z,2022-10-22T11:47:57Z,3861486131,56,Left,3861486141,1,,3861486129,199,,3861486133,140,57.2,3861486137,212,58.6,3861486135,141,100.0,3861486139,213,0.7,,,,q4va8vnwzmwtdo6qymq4ywgl,F. Repohl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475290767,357,5,1,47,2,6yhza3xbfafj5c9897mbkbudn,1,42.2,-0.6,2022-10-22T11:47:56.318Z,2022-10-22T11:47:58Z,3861486229,347,,3861486259,233,381,3861486227,56,Back,,,,,,,,,,,,,,,,dzisqj9zjrxdxmqeu8kof95d6,S. Fölmli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475290753,381,5,1,47,2,dpp6fex0mdxsxhdct2qf66x5n,0,57.8,100.6,2022-10-22T11:47:56.318Z,2022-10-22T12:03:19Z,3861486161,347,,3861486159,56,Left,3861486271,233,357,,,,,,,,,,,,,,,,q4va8vnwzmwtdo6qymq4ywgl,F. Repohl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475290941,358,1,1,47,14,6yhza3xbfafj5c9897mbkbudn,1,43.5,0,2022-10-22T11:48:07.878Z,2022-10-22T11:48:10Z,3861487163,212,14.1,3861487155,107,,3861487161,141,9.0,3861487159,140,55.5,3861487157,56,Right,3861487165,213,0.5,,,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475290951,359,61,1,47,16,6yhza3xbfafj5c9897mbkbudn,0,55.5,9,2022-10-22T11:48:10.159Z,2022-10-22T11:48:10Z,3861487187,56,Right,,,,,,,,,,,,,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475290961,382,1,1,47,17,dpp6fex0mdxsxhdct2qf66x5n,0,45.1,97.2,2022-10-22T11:48:10.755Z,2022-10-22T11:48:11Z,3861487241,212,18.8,3861487243,213,5.7,3861487237,140,60.4,3861487233,157,,3861487235,56,Left,3861487245,1,,3861487239,141,82.9,,,,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475290965,360,61,1,47,18,6yhza3xbfafj5c9897mbkbudn,1,40.9,8.8,2022-10-22T11:48:11.679Z,2022-10-22T11:48:11Z,3861487263,56,Back,,,,,,,,,,,,,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475290997,361,49,1,47,19,6yhza3xbfafj5c9897mbkbudn,1,32.6,11.2,2022-10-22T11:48:13.256Z,2022-10-22T11:48:13Z,,,,,,,,,,,,,,,,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475291009,362,1,1,47,19,6yhza3xbfafj5c9897mbkbudn,1,32.6,11.2,2022-10-22T11:48:13.366Z,2022-10-22T11:48:13Z,3861487447,140,38.0,3861487453,213,0.9,3861487449,141,22.0,3861487445,56,Back,3861487451,212,9.3,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475291023,363,1,1,47,20,6yhza3xbfafj5c9897mbkbudn,1,38,22,2022-10-22T11:48:13.870Z,2022-10-22T11:48:15Z,3861487497,140,30.9,3861487501,212,8.6,3861487499,141,15.6,3861487503,213,3.7,3861487495,56,Back,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475291143,364,1,1,47,21,6yhza3xbfafj5c9897mbkbudn,1,30.2,18.1,2022-10-22T11:48:15.054Z,2022-10-22T11:48:24Z,3861488131,140,10.6,3861488129,56,Back,3861488137,213,2.5,3861488133,141,41.7,3861488135,212,26.1,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475291177,365,1,1,47,30,6yhza3xbfafj5c9897mbkbudn,1,10.1,41.4,2022-10-22T11:48:24.503Z,2022-10-22T11:48:27Z,3861488387,140,31.1,3861488383,155,,3861488389,141,15.1,3861488393,213,5.6,3861488385,56,Back,3861488391,212,28.4,,,,,,,1kv64bhvnb6bb2iva0cbot1t6,R. Borggräfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475291203,366,1,1,47,34,6yhza3xbfafj5c9897mbkbudn,1,29,13.4,2022-10-22T11:48:27.918Z,2022-10-22T11:48:28Z,3861488567,56,Back,3861488575,213,3.7,3861488569,140,20.6,3861488573,212,10.3,3861488571,141,5.6,,,,,,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475291217,367,1,1,47,35,6yhza3xbfafj5c9897mbkbudn,0,20.6,5.6,2022-10-22T11:48:28.782Z,2022-10-22T11:48:29Z,3861488647,141,0.0,3861488643,56,Back,3861488649,212,23.5,3861488645,140,42.4,3861488651,213,6.1,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475291223,368,5,1,47,35,6yhza3xbfafj5c9897mbkbudn,0,43.4,-2,2022-10-22T11:48:28.900Z,2022-10-22T12:03:19Z,3861488679,56,Back,3861488991,233,383,3861488681,347,,,,,,,,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475291281,383,5,1,47,35,dpp6fex0mdxsxhdct2qf66x5n,1,56.6,102,2022-10-22T11:48:28.900Z,2022-10-22T11:48:34Z,3861488937,347,,3861488963,233,368,3861488935,56,Left,,,,,,,,,,,,,,,,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475291311,384,1,1,47,40,dpp6fex0mdxsxhdct2qf66x5n,1,64.8,100,2022-10-22T11:48:34.484Z,2022-10-22T11:48:36Z,3861489105,141,86.6,3861489099,107,,3861489101,56,Left,3861489109,213,4.6,3861489107,212,10.6,3861489103,140,63.3,,,,,,,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475291327,385,1,1,47,42,dpp6fex0mdxsxhdct2qf66x5n,0,63.3,86.6,2022-10-22T11:48:36.508Z,2022-10-22T11:48:40Z,3861489199,140,67.3,3861489201,141,94.4,3861489205,213,0.9,3861489197,56,Left,3861489203,212,6.8,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475291343,369,8,1,47,44,6yhza3xbfafj5c9897mbkbudn,1,26.7,6.3,2022-10-22T11:48:38.542Z,2022-10-22T11:48:38Z,3861489279,56,Back,,,,,,,,,,,,,,,,,,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475291357,370,49,1,47,45,6yhza3xbfafj5c9897mbkbudn,1,31.6,7.5,2022-10-22T11:48:39.448Z,2022-10-22T11:48:39Z,,,,,,,,,,,,,,,,,,,,,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475291377,371,1,1,47,45,6yhza3xbfafj5c9897mbkbudn,1,31.6,7.5,2022-10-22T11:48:39.591Z,2022-10-22T11:48:41Z,3861489441,212,14.8,3861489435,56,Back,3861489443,213,6.1,3861489437,140,45.5,3861489439,141,3.6,,,,,,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475291393,372,3,1,47,47,6yhza3xbfafj5c9897mbkbudn,0,46.1,4,2022-10-22T11:48:41.535Z,2022-10-22T11:48:45Z,3861489507,56,Back,3861489509,286,,3861489769,233,386,,,,,,,,,,,,,,,,553b1ywtlhutb6uwv04dhhqdx,C. Bouziane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
