id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/14/value,qualifier/15/value
2516011959,224,1,1,18,11,bpx4ib85d65u9oyhglkt36k1b,1,58.8,70,2023-03-05T15:18:45.272Z,2023-03-05T15:18:48Z,4075983779,213,1.6,4075983777,212,9.8,4075983775,141,84.4,4075983773,140,58.2,4075983771,56,Left,,,,,,,,,,diy9eqdcrua61ao4goq5yges5,S. Kumagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516012009,225,1,1,18,14,bpx4ib85d65u9oyhglkt36k1b,1,58.7,76.3,2023-03-05T15:18:47.863Z,2023-03-05T15:18:49Z,4075984025,213,3.7,4075984017,56,Back,4075984021,141,58.4,4075984023,212,21.9,4075984019,140,41.4,,,,,,,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516012109,226,1,1,18,15,bpx4ib85d65u9oyhglkt36k1b,1,41.4,58.4,2023-03-05T15:18:49.799Z,2023-03-05T15:18:54Z,4075984549,141,34.3,4075984547,140,48.3,4075984545,56,Back,4075984553,213,5.1,4075984551,212,17.9,,,,,,,,,,diy9eqdcrua61ao4goq5yges5,S. Kumagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516012213,227,1,1,18,20,bpx4ib85d65u9oyhglkt36k1b,1,54.3,32.8,2023-03-05T15:18:54.311Z,2023-03-05T15:18:59Z,4075985095,56,Right,4075985093,155,,4075985101,212,40.4,4075985103,213,5.9,4075985099,141,8.8,4075985105,1,,4075985097,140,89.5,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516012241,228,1,1,18,25,bpx4ib85d65u9oyhglkt36k1b,0,89.5,8.8,2023-03-05T15:18:59.207Z,2023-03-05T15:19:01Z,4075985277,212,24.5,4075985279,213,1.2,4075985271,56,Center,4075985273,140,97.1,4075985275,141,42.8,,,,,,,,,,bwhwthiud4nqvdjy8rq1gcdsl,L. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516012253,131,52,1,18,27,4moe0x01r1f5w30g38wshyftp,1,4.4,58.5,2023-03-05T15:19:01.596Z,2023-03-05T15:19:01Z,,,,,,,,,,,,,,,,,,,,,,,,,31kgqm4bhyekwwhye2cflt979,L. Pauels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516012645,132,1,1,18,41,4moe0x01r1f5w30g38wshyftp,1,11.9,58.4,2023-03-05T15:19:15.341Z,2023-03-05T15:19:21Z,4075987385,123,,4075987387,56,Back,4075987389,140,31.9,4075987393,212,32.7,4075987391,141,95.3,4075987777,189,,4075987395,213,0.9,4075987397,1,,31kgqm4bhyekwwhye2cflt979,L. Pauels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516012707,133,1,1,18,43,4moe0x01r1f5w30g38wshyftp,0,29.2,91.3,2023-03-05T15:19:17.693Z,2023-03-05T15:19:36Z,4075987715,157,,4075987717,56,Left,4075987719,140,68.0,4075987727,1,,4075987725,213,0.0,4075987721,141,92.5,4075987723,212,40.7,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516012667,229,49,1,18,45,bpx4ib85d65u9oyhglkt36k1b,1,42.8,19.4,2023-03-05T15:19:18.857Z,2023-03-05T15:19:18Z,,,,,,,,,,,,,,,,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516012779,230,1,1,18,45,bpx4ib85d65u9oyhglkt36k1b,1,42.8,19.4,2023-03-05T15:19:19.223Z,2023-03-05T15:19:22Z,4075988065,141,33.4,4075988063,140,32.7,4075988061,56,Back,4075988069,213,2.4,4075988067,212,14.3,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516012859,231,1,1,18,49,bpx4ib85d65u9oyhglkt36k1b,1,31.2,33.7,2023-03-05T15:19:22.823Z,2023-03-05T15:19:26Z,4075988483,212,13.7,4075988479,140,43.9,4075988481,141,28.9,4075988477,56,Back,4075988485,213,6.0,,,,,,,,,,diy9eqdcrua61ao4goq5yges5,S. Kumagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516012921,232,1,1,18,52,bpx4ib85d65u9oyhglkt36k1b,1,43.9,28.9,2023-03-05T15:19:25.895Z,2023-03-05T15:19:28Z,4075988729,56,Right,4075988731,140,61.3,4075988733,141,20.1,4075988735,212,19.2,4075988737,213,6.0,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516012931,233,1,1,18,54,bpx4ib85d65u9oyhglkt36k1b,1,61.3,20.1,2023-03-05T15:19:27.943Z,2023-03-05T15:19:29Z,4075988833,141,14.6,4075988831,140,39.0,4075988829,56,Back,4075988835,212,23.7,4075988837,213,3.3,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516013009,234,1,1,18,55,bpx4ib85d65u9oyhglkt36k1b,1,39,14.6,2023-03-05T15:19:29.190Z,2023-03-05T15:19:32Z,4075989297,140,32.4,4075989299,141,34.6,4075989303,213,2.0,4075989293,56,Back,4075989301,212,15.3,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516013123,235,1,1,18,58,bpx4ib85d65u9oyhglkt36k1b,1,32.5,41.3,2023-03-05T15:19:32.407Z,2023-03-05T15:19:38Z,4075989847,56,Back,4075989857,212,14.9,4075989859,213,5.2,4075989853,140,39.0,4075989855,141,21.8,,,,,,,,,,diy9eqdcrua61ao4goq5yges5,S. Kumagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516013173,236,1,1,19,4,bpx4ib85d65u9oyhglkt36k1b,0,50.9,18.9,2023-03-05T15:19:37.880Z,2023-03-05T15:19:40Z,4075990125,155,,4075990135,213,6.2,4075990127,56,Right,4075990129,140,79.1,4075990133,212,29.7,4075990131,141,15.2,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516013195,134,49,1,19,7,4moe0x01r1f5w30g38wshyftp,1,25.9,94.7,2023-03-05T15:19:41.340Z,2023-03-05T15:19:41Z,,,,,,,,,,,,,,,,,,,,,,,,,7cisqfcp1zysc12owj5j4zpx,M. Brandenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516013239,135,1,1,19,9,4moe0x01r1f5w30g38wshyftp,0,23.2,97.7,2023-03-05T15:19:43.069Z,2023-03-05T15:19:43Z,4075990451,140,36.9,4075990453,141,100.0,4075990455,212,14.6,4075990447,157,,4075990457,213,0.2,4075990459,1,,4075990449,56,Back,,,,7cisqfcp1zysc12owj5j4zpx,M. Brandenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516013247,136,5,1,19,10,4moe0x01r1f5w30g38wshyftp,0,37,101.6,2023-03-05T15:19:43.844Z,2023-03-05T15:19:51Z,4075990481,56,Back,4075990483,347,,4075991233,233,237,,,,,,,,,,,,,,,,7cisqfcp1zysc12owj5j4zpx,M. Brandenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516013385,237,5,1,19,10,bpx4ib85d65u9oyhglkt36k1b,1,63,-1.6,2023-03-05T15:19:43.844Z,2023-03-05T15:48:00Z,4075991171,347,,4075991181,233,136,4075991169,56,Right,,,,,,,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516013411,238,1,1,19,16,bpx4ib85d65u9oyhglkt36k1b,1,63,0,2023-03-05T15:19:50.663Z,2023-03-05T15:19:51Z,4075991335,1,,4075991331,212,45.3,4075991333,213,0.6,4075991323,107,,4075991325,56,Center,4075991327,140,98.9,4075991329,141,34.9,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516013427,239,1,1,19,18,bpx4ib85d65u9oyhglkt36k1b,0,98.9,34.9,2023-03-05T15:19:51.815Z,2023-03-05T15:19:52Z,4075991459,141,44.0,4075991463,213,2.1,4075991461,212,7.0,4075991457,140,95.8,4075991455,56,Center,,,,,,,,,,bwhwthiud4nqvdjy8rq1gcdsl,L. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516013489,137,12,1,19,19,4moe0x01r1f5w30g38wshyftp,1,10.9,67.9,2023-03-05T15:19:53.021Z,2023-03-05T15:19:55Z,4075991729,213,0.1,4075991727,212,19.0,4075991723,141,70.2,4075991721,140,28.9,4075991719,56,Back,,,,,,,,,,31cikgu3amy77e8452p6rj816,M. Weiß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516013493,138,49,1,19,21,4moe0x01r1f5w30g38wshyftp,1,29,70.2,2023-03-05T15:19:55.005Z,2023-03-05T15:19:55Z,,,,,,,,,,,,,,,,,,,,,,,,,ddb1x770krfpb3tm4oie234a2,C. Hahn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516013553,139,1,1,19,21,4moe0x01r1f5w30g38wshyftp,1,29,70.2,2023-03-05T15:19:55.244Z,2023-03-05T15:19:58Z,4075992051,141,76.9,4075992053,212,9.3,4075992055,213,0.5,4075992047,56,Back,4075992049,140,36.7,,,,,,,,,,ddb1x770krfpb3tm4oie234a2,C. Hahn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516013579,140,1,1,19,23,4moe0x01r1f5w30g38wshyftp,0,35.6,76,2023-03-05T15:19:57.108Z,2023-03-05T15:20:59Z,4075992185,213,6.1,4075992179,140,65.3,4075992183,212,31.8,4075992181,141,66.7,4075992175,56,Center,,,,,,,,,,cdzfyzjbmsg88l4r24mwx1ryt,R. Dieckmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516013547,240,49,1,19,24,bpx4ib85d65u9oyhglkt36k1b,1,43.3,29.5,2023-03-05T15:19:57.896Z,2023-03-05T15:19:58Z,,,,,,,,,,,,,,,,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516013629,241,1,1,19,24,bpx4ib85d65u9oyhglkt36k1b,1,43.3,29.5,2023-03-05T15:19:58.007Z,2023-03-05T15:20:01Z,4075992461,56,Back,4075992463,140,41.2,4075992465,141,38.3,4075992467,212,6.4,4075992469,213,1.9,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516013677,242,1,1,19,27,bpx4ib85d65u9oyhglkt36k1b,1,44.9,45.5,2023-03-05T15:20:01.303Z,2023-03-05T15:20:03Z,4075992673,141,17.4,4075992659,140,43.7,4075992651,56,Back,4075992689,213,4.6,4075992683,212,19.1,,,,,,,,,,diy9eqdcrua61ao4goq5yges5,S. Kumagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516013741,243,1,1,19,29,bpx4ib85d65u9oyhglkt36k1b,1,44.5,21.8,2023-03-05T15:20:03Z,2023-03-05T15:20:05Z,4075993103,56,Back,4075993113,212,18.4,4075993115,213,1.8,4075993105,140,40.2,4075993109,141,48.1,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516013815,244,1,1,19,31,bpx4ib85d65u9oyhglkt36k1b,1,40.5,49,2023-03-05T15:20:05.319Z,2023-03-05T15:20:07Z,4075993509,213,1.3,4075993507,212,15.4,4075993497,56,Back,4075993499,140,44.3,4075993503,141,70.8,,,,,,,,,,diy9eqdcrua61ao4goq5yges5,S. Kumagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516013947,245,1,1,19,34,bpx4ib85d65u9oyhglkt36k1b,1,44.7,70.3,2023-03-05T15:20:07.815Z,2023-03-05T15:20:11Z,4075994091,140,51.1,4075994093,141,94.8,4075994095,212,18.0,4075994097,213,1.2,4075994087,56,Left,,,,,,,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516014031,246,1,1,19,37,bpx4ib85d65u9oyhglkt36k1b,1,47.4,92.4,2023-03-05T15:20:11.767Z,2023-03-05T15:20:16Z,4075994583,213,3.8,4075994581,212,17.3,4075994579,141,77.6,4075994577,140,34.0,4075994575,56,Back,,,,,,,,,,eyssu2jrc7qnzut1tx54twlm2,F. Kett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516014111,247,1,1,19,42,bpx4ib85d65u9oyhglkt36k1b,1,34,77.6,2023-03-05T15:20:16.024Z,2023-03-05T15:20:19Z,4075995009,213,4.7,4075995007,212,20.4,4075995005,141,47.6,4075995001,56,Back,4075995003,140,34.2,,,,,,,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516014173,248,1,1,19,45,bpx4ib85d65u9oyhglkt36k1b,1,34.2,47.6,2023-03-05T15:20:18.935Z,2023-03-05T15:20:22Z,4075995361,141,21.2,4075995363,212,18.4,4075995357,140,38.0,4075995365,213,4.9,4075995353,56,Back,,,,,,,,,,diy9eqdcrua61ao4goq5yges5,S. Kumagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516014205,249,1,1,19,48,bpx4ib85d65u9oyhglkt36k1b,1,39.2,14.9,2023-03-05T15:20:21.943Z,2023-03-05T15:20:35Z,4075995529,140,45.7,4075995531,141,29.7,4075995533,212,12.2,4075995535,213,1.0,4075995527,56,Back,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516014359,250,4,1,19,55,bpx4ib85d65u9oyhglkt36k1b,1,42.6,28.8,2023-03-05T15:20:29.527Z,2023-03-05T15:20:32Z,4075996439,56,Back,4075996437,13,,4075996757,233,141,4075996445,286,,4075996441,152,,4075996443,265,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516014401,141,4,1,19,55,4moe0x01r1f5w30g38wshyftp,0,57.4,71.2,2023-03-05T15:20:29.528Z,2023-03-05T15:20:32Z,4075996659,13,,4075996841,233,250,4075996663,152,,4075996661,56,Center,4075996665,265,,4075996667,285,,,,,,,,cdzfyzjbmsg88l4r24mwx1ryt,R. Dieckmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516014557,251,1,1,20,2,bpx4ib85d65u9oyhglkt36k1b,1,38.2,30.9,2023-03-05T15:20:36.631Z,2023-03-05T15:20:38Z,4075997673,56,Back,4075997671,152,,4075997675,140,30.0,4075997677,141,48.1,4075997679,212,14.5,4075997669,5,,4075997681,213,2.2,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516014649,252,1,1,20,4,bpx4ib85d65u9oyhglkt36k1b,1,31,49.7,2023-03-05T15:20:38.567Z,2023-03-05T15:20:41Z,4075998127,140,32.2,4075998135,213,1.5,4075998131,212,14.3,4075998129,141,70.6,4075998125,56,Back,,,,,,,,,,diy9eqdcrua61ao4goq5yges5,S. Kumagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516014725,253,1,1,20,7,bpx4ib85d65u9oyhglkt36k1b,1,32.8,69.3,2023-03-05T15:20:40.999Z,2023-03-05T15:20:44Z,4075998597,212,12.6,4075998595,141,51.3,4075998601,213,4.5,4075998591,140,29.9,4075998587,56,Back,,,,,,,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516014801,254,1,1,20,10,bpx4ib85d65u9oyhglkt36k1b,1,29.9,51.3,2023-03-05T15:20:44.279Z,2023-03-05T15:20:47Z,4075999043,140,39.7,4075999041,56,Back,4075999051,212,21.0,4075999059,213,5.2,4075999047,141,24.4,,,,,,,,,,diy9eqdcrua61ao4goq5yges5,S. Kumagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516014871,255,1,1,20,13,bpx4ib85d65u9oyhglkt36k1b,0,40.8,24.3,2023-03-05T15:20:47.496Z,2023-03-05T15:20:50Z,4075999485,141,40.1,4075999483,140,90.9,4075999481,56,Center,4075999489,213,0.2,4075999487,212,53.7,4075999491,1,,4075999479,155,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516014891,142,52,1,20,18,4moe0x01r1f5w30g38wshyftp,1,10.8,67,2023-03-05T15:20:51.836Z,2023-03-05T15:20:51Z,,,,,,,,,,,,,,,,,,,,,,,,,31kgqm4bhyekwwhye2cflt979,L. Pauels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516015109,143,1,1,20,23,4moe0x01r1f5w30g38wshyftp,1,12,64.5,2023-03-05T15:20:57.627Z,2023-03-05T15:21:00Z,4076000847,123,,4076000857,213,0.9,4076000849,56,Back,4076000853,141,88.9,4076000851,140,24.4,4076000855,212,21.1,,,,,,,31kgqm4bhyekwwhye2cflt979,L. Pauels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516015191,144,1,1,20,26,4moe0x01r1f5w30g38wshyftp,1,24.4,83,2023-03-05T15:21:00.396Z,2023-03-05T15:21:04Z,4076001291,213,3.8,4076001289,212,24.9,4076001287,141,61.8,4076001285,140,5.1,4076001283,56,Back,,,,,,,,,,7cisqfcp1zysc12owj5j4zpx,M. Brandenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516015299,145,1,1,20,30,4moe0x01r1f5w30g38wshyftp,1,6.7,56.4,2023-03-05T15:21:04.059Z,2023-03-05T15:21:09Z,4076001881,56,Back,4076001883,140,23.7,4076001885,141,31.5,4076001887,212,24.6,4076001889,213,5.5,,,,,,,,,,31kgqm4bhyekwwhye2cflt979,L. Pauels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516015363,146,1,1,20,35,4moe0x01r1f5w30g38wshyftp,0,24.3,26.8,2023-03-05T15:21:08.876Z,2023-03-05T15:21:11Z,4076002233,213,0.2,4076002231,212,51.1,4076002235,1,,4076002223,56,Center,4076002221,157,,4076002229,141,45.1,4076002227,140,71.5,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516015415,256,1,1,20,37,bpx4ib85d65u9oyhglkt36k1b,1,32.4,62.4,2023-03-05T15:21:11.287Z,2023-03-05T15:21:13Z,4076002487,3,,4076002489,56,Center,4076002493,141,63.4,4076002491,140,58.6,4076002495,212,27.5,4076002497,213,0.0,,,,,,,diy9eqdcrua61ao4goq5yges5,S. Kumagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516015419,257,49,1,20,39,bpx4ib85d65u9oyhglkt36k1b,1,53.7,57.8,2023-03-05T15:21:13.720Z,2023-03-05T15:21:27Z,,,,,,,,,,,,,,,,,,,,,,,,,70n6epbcr1l9dvzqrddsbax2h,K. Vilhjálmsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516015487,258,1,1,20,39,bpx4ib85d65u9oyhglkt36k1b,0,53.7,57.8,2023-03-05T15:21:13.733Z,2023-03-05T15:21:23Z,4076002925,141,100.0,4076002923,140,78.6,4076002921,56,Left,4076002929,213,0.9,4076002931,1,,4076002927,212,39.8,,,,,,,70n6epbcr1l9dvzqrddsbax2h,K. Vilhjálmsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516015643,147,5,1,20,41,4moe0x01r1f5w30g38wshyftp,1,22.2,-1.6,2023-03-05T15:21:15.180Z,2023-03-05T15:21:26Z,4076003731,347,,4076003729,56,Back,4076003749,233,259,,,,,,,,,,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516015495,259,5,1,20,41,bpx4ib85d65u9oyhglkt36k1b,0,77.8,101.6,2023-03-05T15:21:15.180Z,2023-03-05T15:48:01Z,4076003759,233,147,4076002949,347,,4076002947,56,Left,,,,,,,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516015735,148,1,1,20,52,4moe0x01r1f5w30g38wshyftp,1,26.6,0,2023-03-05T15:21:26.124Z,2023-03-05T15:21:29Z,4076004209,107,,4076004219,213,0.2,4076004217,212,20.0,4076004215,141,5.9,4076004211,56,Back,4076004213,140,45.1,,,,,,,31cikgu3amy77e8452p6rj816,M. Weiß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516015739,149,61,1,20,56,4moe0x01r1f5w30g38wshyftp,0,46,6.2,2023-03-05T15:21:29.804Z,2023-03-05T15:21:30Z,4076004231,56,Back,,,,,,,,,,,,,,,,,,,,,,8ruo0cyz6gvcp7yiks9fz1ed,J. Sehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516015769,260,49,1,20,57,bpx4ib85d65u9oyhglkt36k1b,1,52.1,91.8,2023-03-05T15:21:31.559Z,2023-03-05T15:21:31Z,,,,,,,,,,,,,,,,,,,,,,,,,eyssu2jrc7qnzut1tx54twlm2,F. Kett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516015799,261,1,1,20,58,bpx4ib85d65u9oyhglkt36k1b,1,52.1,91.8,2023-03-05T15:21:31.815Z,2023-03-05T15:21:33Z,4076004511,56,Back,4076004513,140,36.0,4076004517,141,77.3,4076004523,213,3.7,4076004519,212,19.6,,,,,,,,,,eyssu2jrc7qnzut1tx54twlm2,F. Kett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516015865,262,1,1,20,59,bpx4ib85d65u9oyhglkt36k1b,1,36,77.3,2023-03-05T15:21:32.967Z,2023-03-05T15:21:36Z,4076004887,141,47.5,4076004889,212,20.3,4076004883,56,Back,4076004885,140,35.0,4076004891,213,4.7,,,,,,,,,,diy9eqdcrua61ao4goq5yges5,S. Kumagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516015901,263,1,1,21,2,bpx4ib85d65u9oyhglkt36k1b,1,34.9,45.4,2023-03-05T15:21:36.791Z,2023-03-05T15:21:39Z,4076005093,141,61.4,4076005097,212,11.0,4076005101,213,1.4,4076005087,56,Back,4076005089,140,36.2,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516015977,264,1,1,21,5,bpx4ib85d65u9oyhglkt36k1b,1,36.7,62.3,2023-03-05T15:21:39.143Z,2023-03-05T15:21:42Z,4076005453,213,0.3,4076005451,212,22.1,4076005445,56,Center,4076005447,140,56.7,4076005449,141,72.4,,,,,,,,,,diy9eqdcrua61ao4goq5yges5,S. Kumagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516016043,265,1,1,21,8,bpx4ib85d65u9oyhglkt36k1b,0,56.7,72.4,2023-03-05T15:21:42.359Z,2023-03-05T15:21:44Z,4076005795,213,1.0,4076005791,141,100.0,4076005793,212,22.2,4076005789,140,67.5,4076005787,56,Left,,,,,,,,,,eyssu2jrc7qnzut1tx54twlm2,F. Kett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516016419,150,5,1,21,10,4moe0x01r1f5w30g38wshyftp,1,35,-0.6,2023-03-05T15:21:44.446Z,2023-03-05T15:48:01Z,4076007845,56,Back,4076007871,233,266,4076007847,347,,,,,,,,,,,,,,,,,8ruo0cyz6gvcp7yiks9fz1ed,J. Sehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516016047,266,5,1,21,10,bpx4ib85d65u9oyhglkt36k1b,0,65,100.6,2023-03-05T15:21:44.446Z,2023-03-05T15:22:01Z,4076005823,347,,4076005821,56,Left,4076007909,233,150,,,,,,,,,,,,,,,,eyssu2jrc7qnzut1tx54twlm2,F. Kett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516016521,151,1,1,21,26,4moe0x01r1f5w30g38wshyftp,1,34.5,0,2023-03-05T15:22:00.668Z,2023-03-05T15:22:05Z,4076008343,107,,4076008367,213,0.4,4076008349,56,Right,4076008363,212,31.5,4076008353,140,62.3,4076008371,1,,4076008359,141,16.4,,,,31cikgu3amy77e8452p6rj816,M. Weiß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516016527,152,43,1,21,31,4moe0x01r1f5w30g38wshyftp,1,0,0,2023-03-05T15:22:04.924Z,2023-03-05T15:22:19Z,4076010037,144,61,4076008383,56,Right,,,,,,,,,,,,,,,,,,,ddb1x770krfpb3tm4oie234a2,C. Hahn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516016577,153,3,1,21,33,4moe0x01r1f5w30g38wshyftp,0,64.8,26.4,2023-03-05T15:22:07.163Z,2023-03-05T15:22:22Z,4076008627,286,,4076008625,56,Center,4076010311,233,267,,,,,,,,,,,,,,,,ddb1x770krfpb3tm4oie234a2,C. Hahn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516016631,267,7,1,21,33,bpx4ib85d65u9oyhglkt36k1b,1,35.2,73.6,2023-03-05T15:22:07.164Z,2023-03-05T15:22:10Z,4076008919,233,153,4076008861,285,,4076008859,56,Back,,,,,,,,,,,,,,,,bwhwthiud4nqvdjy8rq1gcdsl,L. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516016651,154,61,1,21,35,4moe0x01r1f5w30g38wshyftp,0,69.5,50.1,2023-03-05T15:22:09.220Z,2023-03-05T15:47:45Z,4076008961,56,Center,,,,,,,,,,,,,,,,,,,,,,8ruo0cyz6gvcp7yiks9fz1ed,J. Sehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
