id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/16/value,qualifier/14/value
2473031855,460,1,2,49,54,bax97wqmyvdu4xygi7wzcvdzd,1,77.8,0,2022-10-16T15:07:10.734Z,2022-10-16T15:07:17Z,3849577889,56,Right,3849577891,140,87.6,3849577885,107,,3849577895,212,11.0,3849577897,213,0.4,3849577893,141,4.1,,,,,,,mx0xcrbamcrs77w7socdzv11,S. Freutel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473031859,461,61,2,49,56,bax97wqmyvdu4xygi7wzcvdzd,0,86.7,2.2,2022-10-16T15:07:13.117Z,2022-10-16T15:43:46Z,3849583663,189,,3849577917,56,Right,,,,,,,,,,,,,,,,,,,7xplwmgnz56mfkdwnjwep632s,A. Hess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473031867,462,5,2,50,1,bax97wqmyvdu4xygi7wzcvdzd,0,78,-1.8,2022-10-16T15:07:17.343Z,2022-10-16T15:54:42Z,3849578627,233,921,3849577961,347,,3849577959,56,Right,,,,,,,,,,,,,,,,qirr699c3gjdqq420ssd9vit,D. Hoppius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473078275,921,5,2,50,1,4moe0x01r1f5w30g38wshyftp,1,22,101.8,2022-10-16T15:07:17.343Z,2022-10-16T15:58:29Z,3849826371,56,Back,3849839985,233,462,3849839971,347,,,,,,,,,,,,,,,,,yfdg1l58kdyyuodyqjwhwbth,H. Németh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473031899,511,1,2,50,2,4moe0x01r1f5w30g38wshyftp,0,24.7,100,2022-10-16T15:07:18.603Z,2022-10-16T15:54:14Z,3849578133,212,17.2,3849578125,107,,3849578135,213,6.1,3849578129,140,40.8,3849578131,141,97.1,3849578127,56,Back,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473031921,463,1,2,50,3,bax97wqmyvdu4xygi7wzcvdzd,0,69.1,5.9,2022-10-16T15:07:19.733Z,2022-10-16T15:09:25Z,3849578233,3,,3849578243,213,5.7,3849578237,140,76.4,3849578239,141,0.0,3849578235,56,Right,3849578241,212,9.4,,,,,,,mx0xcrbamcrs77w7socdzv11,S. Freutel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473031923,464,5,2,50,4,bax97wqmyvdu4xygi7wzcvdzd,0,76.2,-1.8,2022-10-16T15:07:20.476Z,2022-10-16T15:54:36Z,3849578253,347,,3849578251,56,Right,3849826433,233,512,,,,,,,,,,,,,,,,mx0xcrbamcrs77w7socdzv11,S. Freutel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473031977,512,5,2,50,4,4moe0x01r1f5w30g38wshyftp,1,23.8,101.8,2022-10-16T15:07:20.476Z,2022-10-16T15:54:42Z,3849578559,56,Back,3849578605,233,464,3849578561,347,,,,,,,,,,,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473032057,513,1,2,50,8,4moe0x01r1f5w30g38wshyftp,1,33,100,2022-10-16T15:07:25.019Z,2022-10-16T15:07:29Z,3849578957,56,Back,3849578977,213,3.7,3849578949,107,,3849578967,141,94.2,3849578971,212,9.0,3849578963,140,25.9,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473032107,514,1,2,50,13,4moe0x01r1f5w30g38wshyftp,1,25.4,82.6,2022-10-16T15:07:29.443Z,2022-10-16T15:07:32Z,3849579237,213,4.4,3849579231,140,18.7,3849579233,141,49.1,3849579229,56,Back,3849579235,212,23.8,,,,,,,,,,yfdg1l58kdyyuodyqjwhwbth,H. Németh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473032177,515,1,2,50,16,4moe0x01r1f5w30g38wshyftp,1,21.6,45.4,2022-10-16T15:07:32.379Z,2022-10-16T15:07:36Z,3849579559,212,20.4,3849579555,140,29.4,3849579557,141,17.9,3849579561,213,5.1,3849579553,56,Back,,,,,,,,,,cc32rolkcvyuul5t2uearz0mh,A. Borbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473032495,516,1,2,50,24,4moe0x01r1f5w30g38wshyftp,1,38.8,21.6,2022-10-16T15:07:41.043Z,2022-10-16T15:07:53Z,3849581173,140,33.7,3849581179,213,1.8,3849581175,141,53.9,3849581177,212,22.6,3849581171,56,Back,,,,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473032519,517,1,2,50,34,4moe0x01r1f5w30g38wshyftp,1,28.9,53.3,2022-10-16T15:07:51.115Z,2022-10-16T15:08:16Z,3849582351,189,,3849581327,213,0.5,3849581323,141,66.3,3849581321,140,43.2,3849581319,56,Back,3849581325,212,17.4,,,,,,,cc32rolkcvyuul5t2uearz0mh,A. Borbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473032561,518,1,2,50,35,4moe0x01r1f5w30g38wshyftp,1,43.2,66.3,2022-10-16T15:07:51.379Z,2022-10-16T15:08:17Z,3849581543,212,16.6,3849581537,56,Back,3849582515,189,,3849581545,213,2.0,3849581539,140,36.3,3849581541,141,88.3,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473032601,519,1,2,50,40,4moe0x01r1f5w30g38wshyftp,1,33.2,84.1,2022-10-16T15:07:56.883Z,2022-10-16T15:07:59Z,3849581813,213,4.7,3849581807,140,31.4,3849581811,212,31.6,3849581805,56,Back,3849581809,141,37.7,,,,,,,,,,yfdg1l58kdyyuodyqjwhwbth,H. Németh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473032671,520,1,2,50,43,4moe0x01r1f5w30g38wshyftp,0,38.7,29.8,2022-10-16T15:07:59.629Z,2022-10-16T15:08:04Z,3849582181,140,95.7,3849582179,56,Center,3849582185,212,60.2,3849582189,213,0.1,3849582177,155,,3849582193,1,,3849582183,141,38.9,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473032677,465,49,2,50,48,bax97wqmyvdu4xygi7wzcvdzd,1,5.2,59,2022-10-16T15:08:04.414Z,2022-10-16T15:08:04Z,,,,,,,,,,,,,,,,,,,,,,,,,biomno1rhjrnhw59fs2yisktm,E. Mahmutovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473033045,466,1,2,51,4,bax97wqmyvdu4xygi7wzcvdzd,1,18.1,53.8,2022-10-16T15:08:20.975Z,2022-10-16T15:55:31Z,3849584299,157,,3849584301,56,Left,3849584305,141,81.5,3849584309,213,0.2,3849584307,212,85.6,3849584311,1,,3849584303,140,97.6,,,,biomno1rhjrnhw59fs2yisktm,E. Mahmutovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473033105,467,1,2,51,12,bax97wqmyvdu4xygi7wzcvdzd,1,97.6,80.8,2022-10-16T15:08:28.478Z,2022-10-16T15:09:03Z,3849584635,141,52.4,3849584639,212,20.7,3849584627,2,,3849584631,56,Center,3849584629,155,,3849584643,213,4.3,3849584633,140,90.6,,,,6snu37yc5c4kl9i3eg92ndams,A. Leonhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473033083,521,43,2,51,13,4moe0x01r1f5w30g38wshyftp,1,0,0,2022-10-16T15:08:29.954Z,2022-10-16T15:08:50Z,3849584511,212,12.0,3849586615,144,12,3849584507,140,12.4,3849584509,141,46.3,3849584505,56,Back,3849584575,15,0,3849584513,213,1.3,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473033149,468,1,2,51,15,bax97wqmyvdu4xygi7wzcvdzd,1,90.2,52.1,2022-10-16T15:08:31.829Z,2022-10-16T15:08:59Z,3849584869,140,89.1,3849587397,154,,3849584873,212,7.8,3849584871,141,40.7,3849584875,213,4.6,3849584867,56,Center,3849587395,210,15,,,,qirr699c3gjdqq420ssd9vit,D. Hoppius,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2473033155,469,15,2,51,17,bax97wqmyvdu4xygi7wzcvdzd,1,88.6,39.8,2022-10-16T15:08:34.188Z,2022-10-16T15:08:59Z,3849587427,231,48.9,3849587419,328,,3849586785,233,522,3849587423,147,41.0,3849587409,154,,3849584907,22,,3849587425,230,98.1,3849587421,146,90.1,qkcqv1empq487tv0aufyhfdg,A. Andres,3849584911,56,Center,3849587417,103,19,,3849587405,78,3849584909,17,3849586767,82,3849587415,102,49.0,3849587407,29,3849586755,20,,3849587411,55,,,,,,,468,
2473033161,522,10,2,51,17,4moe0x01r1f5w30g38wshyftp,1,10.3,58.1,2022-10-16T15:08:34.288Z,2022-10-16T15:08:52Z,3849586793,233,469,3849584941,94,,3849584943,56,Back,,,,,,,,,,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473033227,470,6,2,51,18,bax97wqmyvdu4xygi7wzcvdzd,1,95.7,37.8,2022-10-16T15:08:35.283Z,2022-10-16T15:51:04Z,3849585285,75,,3849585319,233,523,3849585281,56,Center,,,,,,,,,,,,,,,,qkcqv1empq487tv0aufyhfdg,A. Andres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473033169,523,6,2,51,18,4moe0x01r1f5w30g38wshyftp,0,4.3,62.2,2022-10-16T15:08:35.283Z,2022-10-16T15:08:38Z,3849584971,56,Back,3849584973,73,,3849585363,233,470,,,,,,,,,,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473033825,471,1,2,51,54,bax97wqmyvdu4xygi7wzcvdzd,0,99.5,0.5,2022-10-16T15:09:10.999Z,2022-10-16T15:09:18Z,3849588647,212,26.3,3849588643,140,100.0,3849588633,2,,3849588641,56,Center,3849588635,6,,3849588649,213,1.5,3849588645,141,39.1,3849588639,223,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473033837,472,5,2,51,57,bax97wqmyvdu4xygi7wzcvdzd,0,101.1,41,2022-10-16T15:09:13.559Z,2022-10-16T15:09:14Z,3849588675,56,Center,3849588679,346,,3849588725,233,524,,,,,,,,,,,,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473033829,524,5,2,51,57,4moe0x01r1f5w30g38wshyftp,1,-1.1,59,2022-10-16T15:09:13.559Z,2022-10-16T15:54:42Z,3849588705,233,472,3849588655,56,Back,3849588657,346,,,,,,,,,,,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473034095,525,1,2,52,4,4moe0x01r1f5w30g38wshyftp,1,3,57.5,2022-10-16T15:09:21.258Z,2022-10-16T15:09:28Z,3849590055,140,21.2,3849590059,212,21.3,3849590053,56,Back,3849590065,237,,3849590047,124,,3849590083,189,,3849590061,213,0.5,3849590057,141,71.4,cc32rolkcvyuul5t2uearz0mh,A. Borbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473034153,526,1,2,52,12,4moe0x01r1f5w30g38wshyftp,1,22.2,65.7,2022-10-16T15:09:28.866Z,2022-10-16T15:09:31Z,3849590361,212,25.7,3849590357,140,23.2,3849590363,213,4.8,3849590355,56,Back,3849590359,141,27.9,,,,,,,,,,yfdg1l58kdyyuodyqjwhwbth,H. Németh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473034195,527,1,2,52,14,4moe0x01r1f5w30g38wshyftp,0,26.8,28.2,2022-10-16T15:09:30.986Z,2022-10-16T15:09:33Z,3849590599,213,0.8,3849590593,140,60.2,3849590595,141,76.6,3849590589,155,,3849590591,56,Center,3849590597,212,48.1,3849590601,1,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473034219,473,49,2,52,18,bax97wqmyvdu4xygi7wzcvdzd,1,32.8,25,2022-10-16T15:09:34.999Z,2022-10-16T15:09:35Z,,,,,,,,,,,,,,,,,,,,,,,,,mx0xcrbamcrs77w7socdzv11,S. Freutel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473034357,474,1,2,52,22,bax97wqmyvdu4xygi7wzcvdzd,1,31.1,29.5,2022-10-16T15:09:39.213Z,2022-10-16T15:09:42Z,3849591483,141,39.2,3849591485,212,29.5,3849591479,56,Back,3849591487,213,2.9,3849591481,140,3.7,,,,,,,,,,mx0xcrbamcrs77w7socdzv11,S. Freutel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473034413,475,1,2,52,26,bax97wqmyvdu4xygi7wzcvdzd,0,2.9,30.3,2022-10-16T15:09:42.695Z,2022-10-16T15:09:45Z,3849591751,212,38.6,3849591749,141,2.5,3849591739,157,,3849591753,213,5.8,3849591741,56,Back,3849591747,140,34.9,3849591755,1,,,,,biomno1rhjrnhw59fs2yisktm,E. Mahmutovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473034459,528,61,2,52,29,4moe0x01r1f5w30g38wshyftp,1,59.4,95.4,2022-10-16T15:09:45.378Z,2022-10-16T15:57:13Z,3849591989,56,Left,,,,,,,,,,,,,,,,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473034639,476,5,2,52,30,bax97wqmyvdu4xygi7wzcvdzd,1,36.8,-1.7,2022-10-16T15:09:46.524Z,2022-10-16T15:09:57Z,3849592911,56,Back,3849592913,347,,3849592915,233,529,,,,,,,,,,,,,,,,biomno1rhjrnhw59fs2yisktm,E. Mahmutovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473034471,529,5,2,52,30,4moe0x01r1f5w30g38wshyftp,0,63.2,101.7,2022-10-16T15:09:46.524Z,2022-10-16T15:54:43Z,3849592041,347,,3849592035,56,Left,3849592983,233,476,,,,,,,,,,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473034667,477,1,2,52,40,bax97wqmyvdu4xygi7wzcvdzd,1,33.9,0,2022-10-16T15:09:56.693Z,2022-10-16T15:09:58Z,3849593073,212,13.9,3849593069,140,45.3,3849593065,107,,3849593075,213,0.5,3849593067,56,Back,3849593071,141,8.8,,,,,,,mx0xcrbamcrs77w7socdzv11,S. Freutel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473034695,478,1,2,52,42,bax97wqmyvdu4xygi7wzcvdzd,1,45.4,8.8,2022-10-16T15:09:58.620Z,2022-10-16T15:10:00Z,3849593215,212,9.0,3849593213,141,4.3,3849593219,213,3.5,3849593209,140,37.3,3849593203,56,Back,3849593263,156,,,,,,,,qirr699c3gjdqq420ssd9vit,D. Hoppius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473034739,479,1,2,52,44,bax97wqmyvdu4xygi7wzcvdzd,0,37.3,4.3,2022-10-16T15:10:00.628Z,2022-10-16T15:10:01Z,3849593413,157,,3849593423,213,0.0,3849593417,140,63.6,3849593419,141,4.9,3849593425,1,,3849593415,56,Right,3849593421,212,27.6,,,,qkcqv1empq487tv0aufyhfdg,A. Andres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473034783,530,12,2,52,45,4moe0x01r1f5w30g38wshyftp,1,35.4,76,2022-10-16T15:10:02.257Z,2022-10-16T15:10:03Z,3849593645,212,14.2,3849593639,56,Back,3849593643,141,76.3,3849593649,213,0.0,3849593641,140,48.9,,,,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473034801,531,1,2,52,47,4moe0x01r1f5w30g38wshyftp,0,40.7,73.8,2022-10-16T15:10:03.746Z,2022-10-16T15:10:04Z,3849593723,155,,3849593727,140,50.4,3849593731,212,10.9,3849593729,141,67.9,3849593733,213,5.9,3849593725,56,Center,,,,,,,8s3zfsb1yqt3trc1n9jcxiol,R. Walkling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473034859,480,1,2,52,48,bax97wqmyvdu4xygi7wzcvdzd,1,44.2,20.9,2022-10-16T15:10:05.141Z,2022-10-16T15:10:07Z,3849594071,56,Center,3849594081,213,0.0,3849594075,141,21.8,3849594077,212,22.9,3849594073,140,66.0,,,,,,,,,,c45vx4712w32k3ttlgoijkhuy,V. Fürst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473034877,481,1,2,52,51,bax97wqmyvdu4xygi7wzcvdzd,0,63.6,22.8,2022-10-16T15:10:07.708Z,2022-10-16T15:10:11Z,3849594155,212,2.1,3849594447,233,532,3849594151,140,61.8,3849594149,56,Center,3849594445,236,,3849594451,286,,3849594153,141,24.3,3849594157,213,2.6,qirr699c3gjdqq420ssd9vit,D. Hoppius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473034923,532,74,2,52,51,4moe0x01r1f5w30g38wshyftp,1,44.8,73,2022-10-16T15:10:07.709Z,2022-10-16T16:00:18Z,3849594489,233,481,3849594389,285,,3849594387,56,Back,,,,,,,,,,,,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473034937,533,50,2,52,54,4moe0x01r1f5w30g38wshyftp,1,41.3,75.4,2022-10-16T15:10:10.371Z,2022-10-16T15:10:13Z,3849594463,286,,3849594645,233,482,3849594461,56,Back,,,,,,,,,,,,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473034963,482,7,2,52,54,bax97wqmyvdu4xygi7wzcvdzd,1,58.7,24.6,2022-10-16T15:10:10.372Z,2022-10-16T15:10:13Z,3849594595,233,533,3849594571,285,,3849594567,56,Center,,,,,,,,,,,,,,,,qirr699c3gjdqq420ssd9vit,D. Hoppius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473035007,483,1,2,52,56,bax97wqmyvdu4xygi7wzcvdzd,1,54,22.4,2022-10-16T15:10:13.165Z,2022-10-16T15:10:15Z,3849594811,213,2.8,3849594805,140,35.4,3849594809,212,20.9,3849594803,56,Back,3849594807,141,33.3,,,,,,,,,,qirr699c3gjdqq420ssd9vit,D. Hoppius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473035055,484,1,2,52,58,bax97wqmyvdu4xygi7wzcvdzd,1,35.8,35.4,2022-10-16T15:10:15.245Z,2022-10-16T15:10:18Z,3849595137,213,1.7,3849595131,140,34.4,3849595129,56,Back,3849595135,212,17.8,3849595133,141,61.5,,,,,,,,,,2g09uohghh7k9c8de566k2led,E. Henriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473035075,485,1,2,53,2,bax97wqmyvdu4xygi7wzcvdzd,0,40.5,66.3,2022-10-16T15:10:18.590Z,2022-10-16T15:10:20Z,3849595237,140,72.2,3849595233,155,,3849595243,213,6.0,3849595241,212,35.1,3849595245,1,,3849595239,141,50.0,3849595235,56,Center,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473035139,534,1,2,53,5,4moe0x01r1f5w30g38wshyftp,1,26.3,40.9,2022-10-16T15:10:21.553Z,2022-10-16T15:10:23Z,3849595511,56,Back,3849595517,212,20.3,3849595509,3,,3849595513,140,45.3,3849595519,213,0.2,3849595515,141,46.1,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473035153,535,49,2,53,6,4moe0x01r1f5w30g38wshyftp,1,44.2,44.8,2022-10-16T15:10:22.651Z,2022-10-16T15:10:52Z,,,,,,,,,,,,,,,,,,,,,,,,,8eo9ruenerbpab45xo9cei191,A. Tarczyńska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473035175,536,1,2,53,7,4moe0x01r1f5w30g38wshyftp,1,44.2,44.8,2022-10-16T15:10:23.737Z,2022-10-16T15:10:55Z,3849595669,140,41.1,3849595673,212,5.5,3849595671,141,38.3,3849595675,213,4.1,3849595667,56,Back,,,,,,,,,,8eo9ruenerbpab45xo9cei191,A. Tarczyńska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473035205,537,1,2,53,9,4moe0x01r1f5w30g38wshyftp,1,41.1,38.3,2022-10-16T15:10:26.099Z,2022-10-16T15:10:28Z,3849595869,141,51.3,3849595865,140,70.3,3849595861,155,,3849595873,213,0.3,3849595863,56,Center,3849595871,212,31.9,,,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473035299,538,1,2,53,11,4moe0x01r1f5w30g38wshyftp,0,70.3,48.2,2022-10-16T15:10:27.929Z,2022-10-16T15:10:31Z,3849596345,141,47.5,3849596343,140,71.4,3849596349,213,5.9,3849596347,212,1.2,3849596341,56,Center,,,,,,,,,,6mj7z1yytw7jrbnbpu2mqyezu,M. Sternad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473035309,486,61,2,53,15,bax97wqmyvdu4xygi7wzcvdzd,1,32.3,40.9,2022-10-16T15:10:31.982Z,2022-10-16T15:10:32Z,3849596399,56,Back,,,,,,,,,,,,,,,,,,,,,,mx0xcrbamcrs77w7socdzv11,S. Freutel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473035353,487,49,2,53,17,bax97wqmyvdu4xygi7wzcvdzd,1,22.8,86.6,2022-10-16T15:10:33.389Z,2022-10-16T15:10:33Z,,,,,,,,,,,,,,,,,,,,,,,,,b9gxo2rldtuz9mi8lzgnm0mxg,K. Parcell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473035421,488,1,2,53,17,bax97wqmyvdu4xygi7wzcvdzd,1,23.3,86.8,2022-10-16T15:10:33.997Z,2022-10-16T15:10:37Z,3849596949,141,63.7,3849596939,56,Back,3849596959,213,4.5,3849596955,212,16.1,3849596943,140,20.1,,,,,,,,,,b9gxo2rldtuz9mi8lzgnm0mxg,K. Parcell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473035675,489,1,2,53,20,bax97wqmyvdu4xygi7wzcvdzd,1,19.7,63.7,2022-10-16T15:10:37.124Z,2022-10-16T15:10:50Z,3849598363,141,54.8,3849598371,213,3.5,3849598359,56,Back,3849598367,212,16.7,3849598361,140,4.9,,,,,,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473035765,490,1,2,53,34,bax97wqmyvdu4xygi7wzcvdzd,1,14.9,58.5,2022-10-16T15:10:50.564Z,2022-10-16T15:10:55Z,3849598851,56,Back,3849598857,212,18.6,3849598853,140,15.0,3849598859,213,4.7,3849598855,141,31.2,,,,,,,,,,biomno1rhjrnhw59fs2yisktm,E. Mahmutovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473035817,491,1,2,53,38,bax97wqmyvdu4xygi7wzcvdzd,1,27.2,34,2022-10-16T15:10:55.324Z,2022-10-16T15:10:57Z,3849599079,212,18.8,3849599075,140,44.8,3849599081,213,0.2,3849599073,56,Back,3849599077,141,39.2,,,,,,,,,,2g09uohghh7k9c8de566k2led,E. Henriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473035933,492,1,2,53,41,bax97wqmyvdu4xygi7wzcvdzd,1,44.8,41.2,2022-10-16T15:10:57.694Z,2022-10-16T15:11:03Z,3849599715,1,,3849599707,140,77.7,3849599711,212,38.7,3849599703,155,,3849599713,213,5.8,3849599705,56,Right,3849599709,141,15.6,,,,7xplwmgnz56mfkdwnjwep632s,A. Hess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473035971,493,1,2,53,47,bax97wqmyvdu4xygi7wzcvdzd,0,88.6,15.2,2022-10-16T15:11:03.412Z,2022-10-16T15:11:04Z,3849599909,140,93.3,3849599903,2,,3849599911,141,40.9,3849599905,155,,3849599915,213,1.3,3849599907,56,Center,3849599913,212,18.2,,,,qkcqv1empq487tv0aufyhfdg,A. Andres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473036009,539,12,2,53,49,4moe0x01r1f5w30g38wshyftp,1,6.8,54.8,2022-10-16T15:11:05.456Z,2022-10-16T15:11:06Z,3849600095,212,14.6,3849600091,140,0.0,3849600085,56,Back,3849600093,141,72.7,3849600133,167,,3849600097,213,2.2,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473036027,494,6,2,53,49,bax97wqmyvdu4xygi7wzcvdzd,1,100,31.4,2022-10-16T15:11:05.877Z,2022-10-16T15:11:07Z,3849600215,233,540,3849600175,56,Center,3849600177,75,,,,,,,,,,,,,,,,,qkcqv1empq487tv0aufyhfdg,A. Andres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473036013,540,6,2,53,49,4moe0x01r1f5w30g38wshyftp,0,0,68.6,2022-10-16T15:11:05.877Z,2022-10-16T15:51:04Z,3849600115,73,,3849600113,56,Back,3849600255,233,494,,,,,,,,,,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473036767,495,1,2,54,27,bax97wqmyvdu4xygi7wzcvdzd,1,99.5,0.5,2022-10-16T15:11:44.132Z,2022-10-16T15:12:46Z,3849604191,2,,3849604219,1,,3849604201,223,,3849606585,210,13,3849604193,6,,3849604217,213,1.8,3849604205,56,Center,3849604215,212,39.6,d11imdjqgfg7c0vo1te98rvv8,P. Flach,3849606587,154,,3849604211,141,57.6,1,3849604197,155,3849604209,140,,,,,,,,,,,,,,,,,92.2,,,
