id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/8/value,assist,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2524845089,85,1,1,12,11,6mng5xcarvyip7ixoss7au245,1,21.4,23.3,2023-03-26T14:14:38.122Z,2023-03-26T14:14:40Z,4125000965,140,23.0,4125000967,141,60.8,4125000969,212,25.6,4125000971,213,1.5,4125000963,56,Back,,,,,,,,,,agqhiv0awfumj9c4sbq81hh7u,P. Culver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845137,86,1,1,12,13,6mng5xcarvyip7ixoss7au245,1,24.3,57.6,2023-03-26T14:14:40.746Z,2023-03-26T14:14:45Z,4125001187,140,30.9,4125001191,212,27.4,4125001193,213,1.3,4125001185,56,Back,4125001189,141,96.6,,,,,,,,,,azitzbihzs5b3iv56nq4iszit,T. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845153,87,1,1,12,18,6mng5xcarvyip7ixoss7au245,1,30.8,96.6,2023-03-26T14:14:45.594Z,2023-03-26T14:14:47Z,4125001269,56,Left,4125001271,140,57.9,4125001275,212,30.1,4125001277,213,6.0,4125001273,141,82.3,,,,,,,,,,42h5sz2axk69ifygo0wzuvr2t,J. Cramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845175,88,1,1,12,20,6mng5xcarvyip7ixoss7au245,1,58.6,81.8,2023-03-26T14:14:46.906Z,2023-03-26T14:14:50Z,4125001375,213,2.8,4125001371,141,88.9,4125001369,140,44.8,4125001373,212,15.3,4125001367,56,Back,,,,,,,,,,9nc0572mgpafxbjnrk55emtt6,J. De Filippo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845177,89,1,1,12,23,6mng5xcarvyip7ixoss7au245,0,44.8,88.9,2023-03-26T14:14:49.898Z,2023-03-26T14:14:58Z,4125001387,212,23.8,4125001381,56,Left,4125001385,141,84.2,4125001379,155,,4125001383,140,67.3,4125001389,213,6.1,,,,,,,6yoqpu952gnc6trdg6vpala6t,W. Meister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845185,167,1,1,12,23,nuaf3wtujl8erbciumch6c65,0,33.6,11.9,2023-03-26T14:14:50.307Z,2023-03-26T14:14:51Z,4125001439,141,0.0,4125001433,3,,4125001441,212,13.2,4125001443,213,5.5,4125001435,56,Back,4125001437,140,42.6,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845275,90,5,1,12,24,6mng5xcarvyip7ixoss7au245,1,55.4,101.8,2023-03-26T14:14:50.910Z,2023-03-26T14:21:12Z,4125001947,233,168,4125001923,347,,4125001921,56,Left,,,,,,,,,,,,,,,,8xphahi0vi6fnh8ou88zzb6j9,A. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845191,168,5,1,12,24,nuaf3wtujl8erbciumch6c65,0,44.6,-1.8,2023-03-26T14:14:50.910Z,2023-03-26T14:14:59Z,4125001455,347,,4125001967,233,90,4125001453,56,Back,,,,,,,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845359,91,1,1,12,36,6mng5xcarvyip7ixoss7au245,1,53.5,100,2023-03-26T14:15:03.434Z,2023-03-26T14:15:06Z,4125002375,213,5.7,4125002369,140,61.2,4125002371,141,94.4,4125002365,107,,4125002367,56,Left,4125002373,212,9.6,,,,,,,42h5sz2axk69ifygo0wzuvr2t,J. Cramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845365,92,44,1,12,38,6mng5xcarvyip7ixoss7au245,1,62.2,95.2,2023-03-26T14:15:05.745Z,2023-03-26T14:15:07Z,4125002389,286,,4125002425,233,169,4125002387,56,Left,,,,,,,,,,,,,,,,9nc0572mgpafxbjnrk55emtt6,J. De Filippo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845353,169,44,1,12,38,nuaf3wtujl8erbciumch6c65,0,37.8,4.8,2023-03-26T14:15:05.746Z,2023-03-26T14:15:07Z,4125002431,233,92,4125002311,56,Back,4125002313,285,,,,,,,,,,,,,,,,,dh4eziicycykt8h2zr0to5tuy,K. Bathmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845371,93,1,1,12,39,6mng5xcarvyip7ixoss7au245,1,61.2,94.4,2023-03-26T14:15:06.732Z,2023-03-26T14:15:07Z,4125002449,212,5.0,4125002451,213,0.2,4125002443,56,Left,4125002445,140,65.9,4125002441,168,,4125002447,141,95.9,4125002439,3,,,,,9nc0572mgpafxbjnrk55emtt6,J. De Filippo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845375,94,1,1,12,40,6mng5xcarvyip7ixoss7au245,0,65.9,95.9,2023-03-26T14:15:07.850Z,2023-03-26T14:15:08Z,4125002465,140,63.0,4125002469,212,3.1,4125002471,213,3.3,4125002463,56,Left,4125002467,141,95.0,,,,,,,,,,6yoqpu952gnc6trdg6vpala6t,W. Meister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845377,170,61,1,12,41,nuaf3wtujl8erbciumch6c65,1,37.5,3.7,2023-03-26T14:15:08.173Z,2023-03-26T14:15:08Z,4125002477,56,Back,,,,,,,,,,,,,,,,,,,,,,1f2h3qvn7d1dv5wsv63bojazu,A. Margraf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845383,171,1,1,12,42,nuaf3wtujl8erbciumch6c65,1,35.7,4,2023-03-26T14:15:09.027Z,2023-03-26T14:15:09Z,4125002553,141,4.0,4125002557,213,0,4125002555,212,7.6,4125002549,56,Back,4125002551,140,42.9,,,,,,,,,,dh4eziicycykt8h2zr0to5tuy,K. Bathmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845385,172,49,1,12,42,nuaf3wtujl8erbciumch6c65,1,43,4,2023-03-26T14:15:09.826Z,2023-03-26T14:15:10Z,,,,,,,,,,,,,,,,,,,,,,,,,1f2h3qvn7d1dv5wsv63bojazu,A. Margraf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845387,173,1,1,12,43,nuaf3wtujl8erbciumch6c65,0,43.5,4,2023-03-26T14:15:10.146Z,2023-03-26T14:15:10Z,4125002577,213,0.0,4125002573,141,4.1,4125002575,212,3.7,4125002569,56,Back,4125002571,140,47.0,,,,,,,,,,1f2h3qvn7d1dv5wsv63bojazu,A. Margraf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845395,95,8,1,12,44,6mng5xcarvyip7ixoss7au245,1,57.5,97.4,2023-03-26T14:15:11.131Z,2023-03-26T14:15:11Z,4125002593,56,Left,,,,,,,,,,,,,,,,,,,,,,42h5sz2axk69ifygo0wzuvr2t,J. Cramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845401,96,5,1,12,44,6mng5xcarvyip7ixoss7au245,0,62.1,101.7,2023-03-26T14:15:11.474Z,2023-03-26T14:21:12Z,4125002633,56,Left,4125002981,233,174,4125002635,347,,,,,,,,,,,,,,,,,42h5sz2axk69ifygo0wzuvr2t,J. Cramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845467,174,5,1,12,44,nuaf3wtujl8erbciumch6c65,1,37.9,-1.7,2023-03-26T14:15:11.474Z,2023-03-26T14:15:21Z,4125002975,233,96,4125002939,347,,4125002937,56,Back,,,,,,,,,,,,,,,,1f2h3qvn7d1dv5wsv63bojazu,A. Margraf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845511,175,1,1,12,57,nuaf3wtujl8erbciumch6c65,1,40,0,2023-03-26T14:15:24.434Z,2023-03-26T14:15:27Z,4125003161,140,26.2,4125003165,212,22.9,4125003159,56,Back,4125003167,213,2.3,4125003171,1,,4125003157,107,,4125003163,141,24.0,,,,dh4eziicycykt8h2zr0to5tuy,K. Bathmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845553,176,1,1,13,0,nuaf3wtujl8erbciumch6c65,1,28.7,33.7,2023-03-26T14:15:27.634Z,2023-03-26T14:15:31Z,4125003379,212,21.4,4125003375,140,29.6,4125003381,213,1.5,4125003377,141,65.1,4125003373,56,Back,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845623,177,1,1,13,4,nuaf3wtujl8erbciumch6c65,1,31.6,65.7,2023-03-26T14:15:31.538Z,2023-03-26T14:15:37Z,4125003753,212,12.2,4125003747,56,Back,4125003749,140,30.4,4125003751,141,47.8,4125003755,213,4.6,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845645,178,1,1,13,10,nuaf3wtujl8erbciumch6c65,1,39.7,47.9,2023-03-26T14:15:37.522Z,2023-03-26T14:15:40Z,4125003917,212,40.7,4125003921,1,,4125003915,141,89.6,4125003911,56,Left,4125003913,140,67.5,4125003909,155,,4125003919,213,0.8,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845659,179,1,1,13,13,nuaf3wtujl8erbciumch6c65,1,69.5,88.3,2023-03-26T14:15:40.562Z,2023-03-26T14:15:41Z,4125003997,140,65.9,4125003995,56,Center,4125004001,212,11.3,4125003993,3,,4125004003,213,4.4,4125003999,141,72.6,,,,,,,3p9ie3u7ej9o1wpzl4aonjtd6,L. Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845683,180,1,1,13,14,nuaf3wtujl8erbciumch6c65,1,65.6,72.4,2023-03-26T14:15:41.666Z,2023-03-26T14:15:44Z,4125004117,212,9.9,4125004113,140,74.9,4125004115,141,70.2,4125004119,213,6.1,4125004111,56,Center,,,,,,,,,,6l7cn7fmomj88kfdyo9seopg5,A. Moraitou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845703,181,1,1,13,17,nuaf3wtujl8erbciumch6c65,1,73.2,73.2,2023-03-26T14:15:44.386Z,2023-03-26T14:15:46Z,4125004215,140,63.7,4125004219,212,10.9,4125004217,141,79.6,4125004213,56,Left,4125004221,213,2.7,,,,,,,,,,9e95p87136h6zjam3zu0d9yol,L. Josten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845735,182,1,1,13,19,nuaf3wtujl8erbciumch6c65,1,67.7,76.7,2023-03-26T14:15:45.970Z,2023-03-26T14:15:49Z,4125004337,140,61.9,4125004333,56,Center,4125004341,141,64.9,4125004345,212,10.1,4125004347,213,4.1,,,,,,,,,,6l7cn7fmomj88kfdyo9seopg5,A. Moraitou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845747,183,1,1,13,22,nuaf3wtujl8erbciumch6c65,1,60,68.7,2023-03-26T14:15:49.314Z,2023-03-26T14:15:51Z,4125004421,141,66.1,4125004425,213,3.2,4125004417,56,Back,4125004419,140,43.5,4125004423,212,17.4,,,,,,,,,,28fi0st48wljpt3kyee510iga,N. Günnewig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845787,184,1,1,13,24,nuaf3wtujl8erbciumch6c65,1,46.1,57.8,2023-03-26T14:15:51.170Z,2023-03-26T14:15:55Z,4125004625,212,28.2,4125004621,140,47.8,4125004627,213,4.8,4125004623,141,16.4,4125004619,56,Back,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845833,185,1,1,13,28,nuaf3wtujl8erbciumch6c65,1,51.3,13.4,2023-03-26T14:15:54.978Z,2023-03-26T14:15:59Z,4125004821,141,1.4,4125004817,56,Right,4125004825,213,5.9,4125004819,140,69.7,4125004823,212,21.0,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845835,186,61,1,13,32,nuaf3wtujl8erbciumch6c65,0,69.7,1.4,2023-03-26T14:15:59.346Z,2023-03-26T14:15:59Z,4125004829,56,Right,,,,,,,,,,,,,,,,,,,,,,1f2h3qvn7d1dv5wsv63bojazu,A. Margraf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845899,97,5,1,13,32,6mng5xcarvyip7ixoss7au245,1,31.4,101.8,2023-03-26T14:15:59.778Z,2023-03-26T14:21:12Z,4125005097,347,,4125005095,56,Back,4125005117,233,187,,,,,,,,,,,,,,,,42h5sz2axk69ifygo0wzuvr2t,J. Cramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845843,187,5,1,13,32,nuaf3wtujl8erbciumch6c65,0,68.6,-1.8,2023-03-26T14:15:59.778Z,2023-03-26T14:16:05Z,4125005143,233,97,4125004855,347,,4125004853,56,Right,,,,,,,,,,,,,,,,1f2h3qvn7d1dv5wsv63bojazu,A. Margraf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845941,98,1,1,13,37,6mng5xcarvyip7ixoss7au245,1,32.3,100,2023-03-26T14:16:04.473Z,2023-03-26T14:16:08Z,4125005313,141,86.0,4125005309,56,Back,4125005319,213,4.3,4125005315,212,11.8,4125005307,107,,4125005311,140,27.5,,,,,,,42h5sz2axk69ifygo0wzuvr2t,J. Cramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845955,99,1,1,13,41,6mng5xcarvyip7ixoss7au245,1,27.5,88.3,2023-03-26T14:16:08.634Z,2023-03-26T14:16:10Z,4125005377,213,1.2,4125005375,212,5.6,4125005371,140,29.4,4125005369,56,Back,4125005373,141,96.0,,,,,,,,,,azitzbihzs5b3iv56nq4iszit,T. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845961,100,1,1,13,43,6mng5xcarvyip7ixoss7au245,0,29.4,96,2023-03-26T14:16:10.522Z,2023-03-26T14:16:13Z,4125005551,236,,4125005405,155,,4125005415,213,6.0,4125005407,56,Back,4125005557,286,,4125005411,141,94.5,4125005413,212,3.8,4125005409,140,32.9,42h5sz2axk69ifygo0wzuvr2t,J. Cramer,,4125005553,233,,,,,,,,,,188,,,,,,,,,,,,,,,,,,,,,,,
2524845983,188,74,1,13,43,nuaf3wtujl8erbciumch6c65,1,70,4.6,2023-03-26T14:16:10.523Z,2023-03-26T14:21:16Z,4125005511,56,Right,4125005563,233,100,4125005513,285,,,,,,,,,,,,,,,,,1f2h3qvn7d1dv5wsv63bojazu,A. Margraf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524846003,189,4,1,13,48,nuaf3wtujl8erbciumch6c65,1,69.4,5.2,2023-03-26T14:16:15.603Z,2023-03-26T14:21:14Z,4125006283,13,,4125005613,56,Right,4125006289,286,,4125020793,233,102,4125006287,265,,4125006285,152,,,,,,,,1f2h3qvn7d1dv5wsv63bojazu,A. Margraf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524846091,102,4,1,13,48,6mng5xcarvyip7ixoss7au245,0,30.6,94.8,2023-03-26T14:16:15.604Z,2023-03-26T14:21:14Z,4125006153,13,,4125006161,285,,4125020801,233,189,4125006159,265,,4125006157,152,,4125006155,56,Back,,,,,,,42h5sz2axk69ifygo0wzuvr2t,J. Cramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524846087,101,43,1,13,49,6mng5xcarvyip7ixoss7au245,1,0,0,2023-03-26T14:16:15.995Z,2023-03-26T14:16:30Z,4125006221,144,5,4125006133,56,Back,4125006135,347,0,,,,,,,,,,,,,,,,42h5sz2axk69ifygo0wzuvr2t,J. Cramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524846007,190,43,1,13,49,nuaf3wtujl8erbciumch6c65,1,0,0,2023-03-26T14:16:16.370Z,2023-03-26T14:16:33Z,4125005655,56,Right,4125006339,144,5,4125005657,347,0,,,,,,,,,,,,,,,,1f2h3qvn7d1dv5wsv63bojazu,A. Margraf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524846273,191,1,1,14,20,nuaf3wtujl8erbciumch6c65,1,69.7,5.3,2023-03-26T14:16:47.507Z,2023-03-26T14:17:35Z,4125007169,152,,4125007177,140,90.8,4125007181,141,50.1,4125009223,210,16,4125007167,155,,4125007159,2,,4125009227,24,,4125007185,212,37.7,6l7cn7fmomj88kfdyo9seopg5,A. Moraitou,,4125007163,5,4125009225,154,4125007191,1,,4125007173,56,Center,,,1,4125007189,213,0.9,,,,,,,,,,,,,,,,,,,
2524846751,193,44,1,14,24,nuaf3wtujl8erbciumch6c65,1,91,47.6,2023-03-26T14:16:51.633Z,2023-03-26T14:18:29Z,4125009595,286,,4125012421,233,103,4125009593,56,Center,,,,,,,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524846271,103,44,1,14,24,6mng5xcarvyip7ixoss7au245,0,9,52.4,2023-03-26T14:16:51.634Z,2023-03-26T14:18:29Z,4125007151,56,Back,4125012445,233,193,4125007153,285,,,,,,,,,,,,,,,,,azitzbihzs5b3iv56nq4iszit,T. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524846277,192,16,1,14,25,nuaf3wtujl8erbciumch6c65,1,91.8,49.6,2023-03-26T14:16:52.498Z,2023-03-26T14:17:35Z,4125009247,103,20.9,4125008493,15,,4125009239,154,,4125007207,56,Center,4125009245,102,47.2,4125007205,17,,4125009235,81,,4125009237,29,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,4125008491,24,4125009249,230,4125008499,374,2023-03-26 15:16:51.981,4125009241,55,191,99.0,,,4125008497,328,,4125008503,375,14:25.097,4125009251,231,49.8,,,,,,,,,,,,,
2524846779,104,1,1,15,17,6mng5xcarvyip7ixoss7au245,1,49.9,50.3,2023-03-26T14:17:44.744Z,2023-03-26T14:17:47Z,4125009759,56,Back,4125009773,213,2.6,4125009767,141,58.4,4125009763,140,41.2,4125009771,212,10.7,4125009775,279,G,,,,,,,a3rlansc0x5sw4hg75yhpanhm,S. Weidauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524846807,105,1,1,15,20,6mng5xcarvyip7ixoss7au245,1,44.2,56,2023-03-26T14:17:47.257Z,2023-03-26T14:17:50Z,4125009937,140,64.4,4125009935,56,Right,4125009943,213,5.3,4125009933,155,,4125009941,212,39.8,4125009945,1,,4125009939,141,6.5,,,,8etvu6b9z7sm2rg3wqkmchk9h,M. Rouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524846841,106,1,1,15,22,6mng5xcarvyip7ixoss7au245,0,64.4,6.5,2023-03-26T14:17:49.881Z,2023-03-26T14:17:51Z,4125010105,141,12.8,4125010101,56,Right,4125010107,212,12.6,4125010097,3,,4125010109,213,0.3,4125010103,140,75.7,,,,,,,3bg4ewc3n4ytybr96lc313ahh,M. Wiankowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524846857,194,49,1,15,26,nuaf3wtujl8erbciumch6c65,1,25.5,91.7,2023-03-26T14:17:52.913Z,2023-03-26T14:17:53Z,,,,,,,,,,,,,,,,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524846877,195,1,1,15,26,nuaf3wtujl8erbciumch6c65,0,27,91.7,2023-03-26T14:17:53.490Z,2023-03-26T14:17:55Z,4125010299,140,62.2,4125010309,1,,4125010293,56,Center,4125010303,141,71.8,4125010305,212,39.4,4125010307,213,5.9,4125010289,155,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524846901,107,1,1,15,28,6mng5xcarvyip7ixoss7au245,0,40.6,29.1,2023-03-26T14:17:55.726Z,2023-03-26T14:17:57Z,4125010401,140,55.6,4125010411,212,16.0,4125010407,141,33.6,4125010415,213,0.2,4125010399,56,Center,,,,,,,,,,agqhiv0awfumj9c4sbq81hh7u,P. Culver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524846943,196,1,1,15,30,nuaf3wtujl8erbciumch6c65,1,48,72.6,2023-03-26T14:17:57.650Z,2023-03-26T14:18:00Z,4125010653,141,85.6,4125010655,212,9.1,4125010651,140,46.0,4125010649,56,Back,4125010657,213,1.8,,,,,,,,,,2iaatg2gvp5w4j27ycreiqjt,M. Punsar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524847053,197,1,1,15,33,nuaf3wtujl8erbciumch6c65,1,48,86,2023-03-26T14:18:00.369Z,2023-03-26T14:18:09Z,4125011265,56,Left,4125011269,141,86.6,4125011271,212,21.2,4125011273,213,0.0,4125011267,140,68.2,,,,,,,,,,28fi0st48wljpt3kyee510iga,N. Günnewig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524847091,198,1,1,15,42,nuaf3wtujl8erbciumch6c65,1,97.3,91.8,2023-03-26T14:18:09.345Z,2023-03-26T14:21:30Z,4125011481,56,Center,4125011485,141,56.9,4125011477,2,,4125012057,154,,4125011487,212,25.1,4125012055,210,13,4125011489,213,4.4,4125011479,155,,9e95p87136h6zjam3zu0d9yol,L. Josten,1,4125011483,140,,,,,,,,,,89.4,,,,,,,,,,,,,,,,,,,,,,,
2524847125,200,13,1,15,45,nuaf3wtujl8erbciumch6c65,1,89.4,55.4,2023-03-26T14:18:12.681Z,2023-03-26T14:21:31Z,4125012083,230,99.3,4125012079,102,59.3,4125011755,72,,4125012081,103,80.6,4125012075,55,198,4125012069,77,,4125012073,154,,4125011647,17,,2iaatg2gvp5w4j27ycreiqjt,M. Punsar,,4125011645,22,4125012085,231,4125011649,56,Center,4125012071,29,,50.9,,,,,,,,,,,,,,,,,,,,,,,,
2524847101,108,5,1,15,46,6mng5xcarvyip7ixoss7au245,1,-1.2,44.7,2023-03-26T14:18:13.464Z,2023-03-26T14:18:15Z,4125011529,346,,4125011631,233,199,4125011527,56,Back,,,,,,,,,,,,,,,,azitzbihzs5b3iv56nq4iszit,T. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524847117,199,5,1,15,46,nuaf3wtujl8erbciumch6c65,0,101.2,55.3,2023-03-26T14:18:13.464Z,2023-03-26T14:21:13Z,4125011601,346,,4125011657,233,108,4125011599,56,Center,,,,,,,,,,,,,,,,2iaatg2gvp5w4j27ycreiqjt,M. Punsar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524847359,109,1,1,16,6,6mng5xcarvyip7ixoss7au245,0,4.4,41,2023-03-26T14:18:33.337Z,2023-03-26T14:18:38Z,4125012905,140,61.4,4125012901,124,,4125012907,141,20.3,4125012911,213,6.1,4125012915,74,,4125012909,212,61.5,4125012913,1,,4125012903,56,Right,do1uv3ohvyvodhcindxj76qy1,A. Wellmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524847379,201,8,1,16,14,nuaf3wtujl8erbciumch6c65,1,41.7,88.9,2023-03-26T14:18:41.136Z,2023-03-26T14:18:41Z,4125013019,56,Back,,,,,,,,,,,,,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524847437,110,4,1,16,18,6mng5xcarvyip7ixoss7au245,1,82.6,10.6,2023-03-26T14:18:45.343Z,2023-03-26T14:21:37Z,4125013307,286,,4125013303,152,,4125013361,233,202,4125021767,295,,4125013299,13,,4125013301,56,Right,,,,,,,3bg4ewc3n4ytybr96lc313ahh,M. Wiankowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524847439,202,4,1,16,18,nuaf3wtujl8erbciumch6c65,0,17.4,89.4,2023-03-26T14:18:45.344Z,2023-03-26T14:18:47Z,4125013315,152,,4125013311,295,,4125013365,233,110,4125013313,56,Back,4125013309,13,,4125013317,285,,,,,,,,28fi0st48wljpt3kyee510iga,N. Günnewig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524847531,203,17,1,16,27,nuaf3wtujl8erbciumch6c65,1,0,0,2023-03-26T14:18:53.888Z,2023-03-26T14:18:57Z,4125013999,393,,4125013843,31,,4125013847,13,243,,,,,,,,,,,,,,,,28fi0st48wljpt3kyee510iga,N. Günnewig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524848171,111,1,1,17,32,6mng5xcarvyip7ixoss7au245,0,88.4,12.6,2023-03-26T14:19:59.592Z,2023-03-26T14:20:00Z,4125017209,141,37.6,4125017213,213,1.5,4125017197,2,,4125017203,152,,4125017201,155,,4125017205,56,Center,4125017199,5,,4125017211,212,17.0,8etvu6b9z7sm2rg3wqkmchk9h,M. Rouse,,4125017207,140,,,,,,,,,,88.9,,,,,,,,,,,,,,,,,,,,,,,
2524848221,205,12,1,17,34,nuaf3wtujl8erbciumch6c65,1,13.3,62,2023-03-26T14:20:01.375Z,2023-03-26T14:20:17Z,4125017497,212,17.5,4125017493,140,21.2,4125017495,141,84.7,4125017491,56,Back,4125017499,213,1.1,,,,,,,,,,6l7cn7fmomj88kfdyo9seopg5,A. Moraitou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524848225,112,1,1,17,36,6mng5xcarvyip7ixoss7au245,1,78.3,16.2,2023-03-26T14:20:02.936Z,2023-03-26T14:20:07Z,4125017507,212,13.5,4125017501,56,Center,4125017505,141,35.5,4125017503,140,75.3,4125017509,213,1.8,,,,,,,,,,8etvu6b9z7sm2rg3wqkmchk9h,M. Rouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
