id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/15/value,assist,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2524788545,474,8,2,46,25,6yhza3xbfafj5c9897mbkbudn,1,24.8,96.2,2023-03-26T12:04:01.465Z,2023-03-26T12:04:05Z,4124705423,56,Back,,,,,,,,,,,,,,,,,,,,,,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524788549,423,5,2,46,26,dpp6fex0mdxsxhdct2qf66x5n,1,73.6,-1.2,2023-03-26T12:04:02.328Z,2023-03-26T12:27:29Z,4124705445,56,Right,4124705465,233,475,4124705447,347,,,,,,,,,,,,,,,,,c36h9olifkg6s63uktgf1puqd,S. Matysik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524788553,475,5,2,46,26,6yhza3xbfafj5c9897mbkbudn,0,26.4,101.2,2023-03-26T12:04:02.328Z,2023-03-26T12:04:03Z,4124705481,233,423,4124705463,347,,4124705461,56,Back,,,,,,,,,,,,,,,,2btt5j9bqn7isihjvqgr427yt,J. Vojteková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524788611,424,1,2,46,33,dpp6fex0mdxsxhdct2qf66x5n,0,70.3,0,2023-03-26T12:04:09.491Z,2023-03-26T12:04:11Z,4124705737,56,Right,4124705743,212,16.0,4124705745,213,0.3,4124705741,141,5.0,4124705735,107,,4124705739,140,84.8,,,,,,,c36h9olifkg6s63uktgf1puqd,S. Matysik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524788625,476,8,2,46,38,6yhza3xbfafj5c9897mbkbudn,1,17.3,93.2,2023-03-26T12:04:14.296Z,2023-03-26T12:07:48Z,4124705803,56,Back,,,,,,,,,,,,,,,,,,,,,,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524788631,425,5,2,46,39,dpp6fex0mdxsxhdct2qf66x5n,1,79,-1.4,2023-03-26T12:04:14.923Z,2023-03-26T12:09:27Z,4124705847,233,477,4124705829,56,Right,4124705831,347,,,,,,,,,,,,,,,,,c36h9olifkg6s63uktgf1puqd,S. Matysik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524788629,477,5,2,46,39,6yhza3xbfafj5c9897mbkbudn,0,21,101.4,2023-03-26T12:04:14.923Z,2023-03-26T12:27:30Z,4124705855,233,425,4124705817,56,Back,4124705819,347,,,,,,,,,,,,,,,,,2btt5j9bqn7isihjvqgr427yt,J. Vojteková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524788659,426,1,2,46,40,dpp6fex0mdxsxhdct2qf66x5n,1,73.9,0,2023-03-26T12:04:16.147Z,2023-03-26T12:04:20Z,4124705949,213,1.3,4124705941,56,Right,4124705943,140,78.0,4124705945,141,20.1,4124705939,107,,4124705947,212,15.6,,,,,,,c36h9olifkg6s63uktgf1puqd,S. Matysik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524788661,427,50,2,46,45,dpp6fex0mdxsxhdct2qf66x5n,1,79.2,25.2,2023-03-26T12:04:20.707Z,2023-03-26T12:04:26Z,4124706079,233,478,4124705953,56,Center,4124705955,286,,,,,,,,,,,,,,,,,ed31f3of5iql0onh9uellvtnt,A. Arfaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524788691,478,7,2,46,45,6yhza3xbfafj5c9897mbkbudn,1,20.8,74.8,2023-03-26T12:04:20.708Z,2023-03-26T12:04:26Z,4124706071,233,427,4124706067,285,,4124706065,56,Back,,,,,,,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524788671,428,61,2,46,46,dpp6fex0mdxsxhdct2qf66x5n,0,76.3,25.8,2023-03-26T12:04:22.163Z,2023-03-26T12:04:22Z,4124705995,56,Center,,,,,,,,,,,,,,,,,,,,,,ed31f3of5iql0onh9uellvtnt,A. Arfaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524788695,479,49,2,46,50,6yhza3xbfafj5c9897mbkbudn,1,26.9,76.4,2023-03-26T12:04:25.898Z,2023-03-26T12:04:26Z,,,,,,,,,,,,,,,,,,,,,,,,,9ipu1pbzzf14ec8ebrqnq1k6i,R. Xhemaili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524788709,480,1,2,46,50,6yhza3xbfafj5c9897mbkbudn,1,26.9,76.4,2023-03-26T12:04:26.105Z,2023-03-26T12:04:27Z,4124706127,212,3.3,4124706129,213,5.0,4124706121,56,Back,4124706125,141,71.8,4124706123,140,27.8,,,,,,,,,,9ipu1pbzzf14ec8ebrqnq1k6i,R. Xhemaili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524788713,481,1,2,46,52,6yhza3xbfafj5c9897mbkbudn,1,34.8,59.8,2023-03-26T12:04:27.530Z,2023-03-26T12:05:50Z,4124708515,213,4.6,4124708509,140,33.9,4124708513,212,6.3,4124706133,56,Back,4124708511,141,50.7,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524788743,482,1,2,46,58,6yhza3xbfafj5c9897mbkbudn,1,31.1,40,2023-03-26T12:04:33.832Z,2023-03-26T12:04:35Z,4124706257,212,21.5,4124706255,141,11.6,4124706253,140,40.2,4124706251,56,Back,4124706259,213,5.2,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524788753,483,1,2,46,59,6yhza3xbfafj5c9897mbkbudn,1,40.2,11.6,2023-03-26T12:04:34.904Z,2023-03-26T12:04:37Z,4124706299,213,2.1,4124706291,56,Back,4124706297,212,17.0,4124706293,140,31.6,4124706295,141,32.7,,,,,,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524788779,484,1,2,47,1,6yhza3xbfafj5c9897mbkbudn,1,32.5,31.3,2023-03-26T12:04:37.208Z,2023-03-26T12:04:41Z,4124706429,212,26.5,4124706427,141,70.2,4124706431,213,1.5,4124706425,140,33.6,4124706423,56,Back,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524788797,485,1,2,47,6,6yhza3xbfafj5c9897mbkbudn,1,33.7,68.4,2023-03-26T12:04:41.609Z,2023-03-26T12:04:43Z,4124706507,140,35.9,4124706505,56,Back,4124706511,212,16.8,4124706513,213,4.9,4124706509,141,44.0,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524788829,486,1,2,47,8,6yhza3xbfafj5c9897mbkbudn,1,35.9,44,2023-03-26T12:04:43.577Z,2023-03-26T12:04:47Z,4124706649,56,Back,4124706651,140,35.0,4124706657,213,1.6,4124706653,141,63.0,4124706655,212,13.0,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524788857,487,1,2,47,11,6yhza3xbfafj5c9897mbkbudn,0,36.8,59,2023-03-26T12:04:47.210Z,2023-03-26T12:04:50Z,4124706795,212,47.0,4124706793,141,38.6,4124706797,213,6.0,4124706791,140,79.6,4124706789,56,Center,4124706787,155,,4124706799,1,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524788877,429,1,2,47,16,dpp6fex0mdxsxhdct2qf66x5n,1,21.6,68.2,2023-03-26T12:04:52.194Z,2023-03-26T12:04:54Z,4124706879,56,Back,4124706885,141,58.9,4124706881,140,5.6,4124706893,213,3.5,4124706877,3,,4124706889,212,18.0,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524788883,430,49,2,47,18,dpp6fex0mdxsxhdct2qf66x5n,1,6.2,65.2,2023-03-26T12:04:54.275Z,2023-03-26T12:04:54Z,,,,,,,,,,,,,,,,,,,,,,,,,q4va8vnwzmwtdo6qymq4ywgl,F. Repohl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524788925,431,1,2,47,22,dpp6fex0mdxsxhdct2qf66x5n,1,8.9,57.7,2023-03-26T12:04:57.538Z,2023-03-26T12:05:00Z,4124707097,141,9.4,4124707103,1,,4124707101,213,5.2,4124707095,140,24.5,4124707093,56,Back,4124707099,212,36.7,,,,,,,q4va8vnwzmwtdo6qymq4ywgl,F. Repohl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524788933,432,1,2,47,24,dpp6fex0mdxsxhdct2qf66x5n,0,27.2,8.2,2023-03-26T12:05:00.483Z,2023-03-26T12:05:01Z,4124707123,155,,4124707131,141,14.3,4124707133,212,21.8,4124707135,213,0.2,4124707129,140,47.6,4124707127,56,Back,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524788941,488,49,2,47,27,6yhza3xbfafj5c9897mbkbudn,1,51,94.5,2023-03-26T12:05:02.923Z,2023-03-26T12:05:03Z,,,,,,,,,,,,,,,,,,,,,,,,,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524788957,489,1,2,47,28,6yhza3xbfafj5c9897mbkbudn,0,51.5,94.8,2023-03-26T12:05:03.513Z,2023-03-26T12:05:04Z,4124707239,213,0.1,4124707233,140,59.2,4124707235,141,96.2,4124707237,212,8.1,4124707231,56,Left,,,,,,,,,,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524788953,433,8,2,47,28,dpp6fex0mdxsxhdct2qf66x5n,1,39.9,8,2023-03-26T12:05:04.290Z,2023-03-26T12:05:04Z,4124707225,56,Back,,,,,,,,,,,,,,,,,,,,,,c36h9olifkg6s63uktgf1puqd,S. Matysik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524788963,434,49,2,47,29,dpp6fex0mdxsxhdct2qf66x5n,1,41.4,7.3,2023-03-26T12:05:04.914Z,2023-03-26T12:05:05Z,,,,,,,,,,,,,,,,,,,,,,,,,c36h9olifkg6s63uktgf1puqd,S. Matysik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524788965,435,1,2,47,29,dpp6fex0mdxsxhdct2qf66x5n,0,41.5,7.1,2023-03-26T12:05:05.218Z,2023-03-26T12:05:07Z,4124707329,286,,4124707323,233,490,4124707257,56,Back,4124707321,236,,4124707259,140,44.0,4124707265,213,6.2,4124707263,212,2.6,4124707261,141,6.6,c36h9olifkg6s63uktgf1puqd,S. Matysik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524788969,490,74,2,47,29,6yhza3xbfafj5c9897mbkbudn,1,49.4,96.3,2023-03-26T12:05:05.219Z,2023-03-26T12:53:22Z,4124707271,56,Back,4124707273,285,,4124707331,233,435,,,,,,,,,,,,,,,,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524788983,491,49,2,47,33,6yhza3xbfafj5c9897mbkbudn,1,57.1,70.6,2023-03-26T12:05:09.339Z,2023-03-26T12:05:09Z,,,,,,,,,,,,,,,,,,,,,,,,,dqaq4g6ls8bl56rpd3irjt6fp,H. Kayikçi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524788989,492,1,2,47,34,6yhza3xbfafj5c9897mbkbudn,1,57.1,70.6,2023-03-26T12:05:09.513Z,2023-03-26T12:05:10Z,4124707381,141,76.1,4124707379,140,58.8,4124707385,213,1.1,4124707383,212,4.1,4124707377,56,Center,,,,,,,,,,dqaq4g6ls8bl56rpd3irjt6fp,H. Kayikçi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524789023,493,1,2,47,34,6yhza3xbfafj5c9897mbkbudn,1,58.8,76.1,2023-03-26T12:05:10.329Z,2023-03-26T12:05:16Z,4124707559,213,0.2,4124707557,212,20.7,4124707553,140,78.0,4124707555,141,82.7,4124707551,56,Left,,,,,,,,,,9ipu1pbzzf14ec8ebrqnq1k6i,R. Xhemaili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524789025,494,61,2,47,41,6yhza3xbfafj5c9897mbkbudn,0,91.7,76.1,2023-03-26T12:05:16.793Z,2023-03-26T12:05:17Z,4124707565,56,Center,,,,,,,,,,,,,,,,,,,,,,553b1ywtlhutb6uwv04dhhqdx,C. Bouziane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524789027,436,49,2,47,41,dpp6fex0mdxsxhdct2qf66x5n,1,6.6,21.1,2023-03-26T12:05:17.219Z,2023-03-26T12:05:17Z,,,,,,,,,,,,,,,,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524789061,437,1,2,47,44,dpp6fex0mdxsxhdct2qf66x5n,0,15.2,8.9,2023-03-26T12:05:20.371Z,2023-03-26T12:05:43Z,4124707717,140,55.8,4124707721,212,43.0,4124707719,141,16.9,4124707725,1,,4124707723,213,0.1,4124707713,155,,4124707715,56,Right,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524789065,438,44,2,47,48,dpp6fex0mdxsxhdct2qf66x5n,1,54.5,16.4,2023-03-26T12:05:23.522Z,2023-03-26T12:05:46Z,4124707835,233,495,4124707743,286,,4124707741,56,Right,,,,,,,,,,,,,,,,ed31f3of5iql0onh9uellvtnt,A. Arfaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524789081,495,44,2,47,48,6yhza3xbfafj5c9897mbkbudn,0,45.5,83.6,2023-03-26T12:05:23.523Z,2023-03-26T12:05:27Z,4124707815,285,,4124707855,233,438,4124707813,56,Back,,,,,,,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524789069,439,1,2,47,48,dpp6fex0mdxsxhdct2qf66x5n,0,55.8,16.9,2023-03-26T12:05:23.565Z,2023-03-26T12:05:48Z,4124707765,140,56.2,4124707763,56,Right,4124707761,168,,4124707769,212,0.4,4124707759,3,,4124707767,141,17.1,4124707771,213,0.3,,,,ed31f3of5iql0onh9uellvtnt,A. Arfaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524789091,496,61,2,47,50,6yhza3xbfafj5c9897mbkbudn,1,46.8,84.2,2023-03-26T12:05:26.491Z,2023-03-26T12:05:26Z,4124707849,56,Back,,,,,,,,,,,,,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524789105,497,49,2,47,52,6yhza3xbfafj5c9897mbkbudn,1,55.6,85.3,2023-03-26T12:05:28.475Z,2023-03-26T12:05:31Z,,,,,,,,,,,,,,,,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524789111,498,1,2,47,53,6yhza3xbfafj5c9897mbkbudn,0,55.6,85.3,2023-03-26T12:05:28.666Z,2023-03-26T12:05:32Z,4124707917,140,65.6,4124707915,56,Center,4124707919,141,66.7,4124707923,213,5.4,4124707921,212,16.4,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524789109,440,49,2,47,53,dpp6fex0mdxsxhdct2qf66x5n,1,40.5,33.7,2023-03-26T12:05:28.978Z,2023-03-26T12:05:29Z,,,,,,,,,,,,,,,,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524789117,441,1,2,47,53,dpp6fex0mdxsxhdct2qf66x5n,1,40.5,33.7,2023-03-26T12:05:29.170Z,2023-03-26T12:05:30Z,4124707937,56,Back,4124707941,141,25.8,4124707939,140,47.4,4124707945,213,5.6,4124707943,212,9.0,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524789131,442,1,2,47,54,dpp6fex0mdxsxhdct2qf66x5n,1,47.4,25.8,2023-03-26T12:05:30.130Z,2023-03-26T12:05:31Z,4124707985,140,37.5,4124707983,56,Back,4124707987,141,34.1,4124707991,213,2.6,4124707989,212,11.8,,,,,,,,,,4h4v3c01l7hjkfnnz9ef8i5m1,K. Kögel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524789173,443,1,2,47,55,dpp6fex0mdxsxhdct2qf66x5n,1,37.1,34.9,2023-03-26T12:05:30.914Z,2023-03-26T12:05:38Z,4124708177,140,34.1,4124708183,213,1.7,4124708181,212,22.7,4124708175,56,Back,4124708179,141,67.9,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524789183,444,1,2,48,3,dpp6fex0mdxsxhdct2qf66x5n,1,53.6,71.9,2023-03-26T12:05:38.546Z,2023-03-26T12:05:41Z,4124708233,213,0.8,4124708225,56,Left,4124708231,212,16.5,4124708229,141,89.9,4124708227,140,64.1,,,,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524789199,445,1,2,48,5,dpp6fex0mdxsxhdct2qf66x5n,1,63.1,93.6,2023-03-26T12:05:41.074Z,2023-03-26T12:05:52Z,4124708327,140,46.0,4124708333,213,3.3,4124708325,56,Back,4124708331,212,18.1,4124708329,141,90.3,,,,,,,,,,1asefru50u06hyhmoa7d9qcx5,L. Marti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524789285,446,1,2,48,21,dpp6fex0mdxsxhdct2qf66x5n,1,42,82.4,2023-03-26T12:05:57.090Z,2023-03-26T12:06:08Z,4124708687,213,4.3,4124709025,189,,4124708679,56,Back,4124708683,141,47.9,4124708685,212,25.6,4124708681,140,32.2,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524789291,447,1,2,48,22,dpp6fex0mdxsxhdct2qf66x5n,1,32.2,47.9,2023-03-26T12:05:57.954Z,2023-03-26T12:06:05Z,4124708717,212,22.5,4124708941,189,,4124708719,213,4.9,4124708713,140,35.3,4124708715,141,15.2,4124708711,56,Back,,,,,,,2lsz8g4mvgqvartyjfud90e6t,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524789307,448,1,2,48,23,dpp6fex0mdxsxhdct2qf66x5n,0,37.5,11.3,2023-03-26T12:05:59.299Z,2023-03-26T12:06:06Z,4124708817,213,6.3,4124708807,155,,4124708811,140,100.0,4124708813,141,8.2,4124708809,56,Right,4124708815,212,66.7,4124708973,189,,4124708819,1,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524789309,449,5,2,48,26,dpp6fex0mdxsxhdct2qf66x5n,0,100.8,6.6,2023-03-26T12:06:02.109Z,2023-03-26T12:06:03Z,4124708841,346,,4124708839,56,Right,4124708877,233,499,,,,,,,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524789313,499,5,2,48,26,6yhza3xbfafj5c9897mbkbudn,1,-0.8,93.4,2023-03-26T12:06:02.109Z,2023-03-26T12:27:30Z,4124708861,56,Back,4124708863,346,,4124708865,233,449,,,,,,,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524789387,500,1,2,48,34,6yhza3xbfafj5c9897mbkbudn,1,4.3,51.8,2023-03-26T12:06:09.722Z,2023-03-26T12:06:13Z,4124709193,237,,4124709189,213,0.5,4124709187,212,11.3,4124709185,141,59.7,4124709183,140,13.8,4124709179,124,,4124709181,56,Back,,,,ango7gke2apqzfzsugq6983it,L. Nuding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524789411,501,1,2,48,37,6yhza3xbfafj5c9897mbkbudn,1,15.3,59.1,2023-03-26T12:06:13.307Z,2023-03-26T12:06:16Z,4124709305,212,19.4,4124709303,141,31.3,4124709307,213,4.9,4124709301,140,19.5,4124709299,56,Back,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524789435,502,1,2,48,41,6yhza3xbfafj5c9897mbkbudn,1,23.7,28.3,2023-03-26T12:06:16.763Z,2023-03-26T12:06:20Z,4124709399,140,28.1,4124709397,56,Back,4124709401,141,62.0,4124709403,212,23.4,4124709405,213,1.4,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524789459,503,1,2,48,45,6yhza3xbfafj5c9897mbkbudn,1,31.9,64.8,2023-03-26T12:06:20.634Z,2023-03-26T12:06:23Z,4124709501,56,Back,4124709505,141,80.9,4124709503,140,34.0,4124709507,212,11.2,4124709509,213,1.4,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524789481,504,1,2,48,47,6yhza3xbfafj5c9897mbkbudn,0,34.2,76.6,2023-03-26T12:06:23.452Z,2023-03-26T12:06:25Z,4124709609,213,6.2,4124709599,155,,4124709611,1,,4124709601,56,Center,4124709607,212,37.8,4124709603,140,70.0,4124709605,141,71.4,,,,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524789495,450,1,2,48,50,dpp6fex0mdxsxhdct2qf66x5n,0,33.3,27.2,2023-03-26T12:06:26.258Z,2023-03-26T12:06:28Z,4124709675,1,,4124709673,213,5.7,4124709667,140,55.8,4124709671,212,28.0,4124709669,141,5.2,4124709663,157,,4124709665,56,Right,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524789529,505,1,2,48,53,6yhza3xbfafj5c9897mbkbudn,0,46.2,95.6,2023-03-26T12:06:28.971Z,2023-03-26T12:06:32Z,4124709839,140,53.3,4124709835,3,,4124709841,141,64.6,4124709843,212,22.4,4124709845,213,5.1,4124709837,56,Center,,,,,,,2btt5j9bqn7isihjvqgr427yt,J. Vojteková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524789553,451,4,2,48,58,dpp6fex0mdxsxhdct2qf66x5n,1,44.4,32.6,2023-03-26T12:06:33.498Z,2023-03-26T12:06:36Z,4124709945,13,,4124709949,152,,4124709953,286,,4124709995,233,506,4124709947,56,Back,4124709951,265,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524789555,506,4,2,48,58,6yhza3xbfafj5c9897mbkbudn,0,55.6,67.4,2023-03-26T12:06:33.499Z,2023-03-26T12:06:36Z,4124709963,152,,4124709965,265,,4124709961,56,Center,4124709959,13,,4124709967,285,,4124710011,233,451,,,,,,,9ipu1pbzzf14ec8ebrqnq1k6i,R. Xhemaili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524789585,452,1,2,49,2,dpp6fex0mdxsxhdct2qf66x5n,1,39.6,39.3,2023-03-26T12:06:38.177Z,2023-03-26T12:06:39Z,4124710129,213,4.7,4124710119,152,,4124710125,141,23.6,4124710123,140,39.1,4124710121,56,Back,4124710117,5,,4124710127,212,10.7,,,,2lsz8g4mvgqvartyjfud90e6t,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524789633,453,1,2,49,3,dpp6fex0mdxsxhdct2qf66x5n,1,36.9,23.4,2023-03-26T12:06:39.473Z,2023-03-26T12:06:46Z,4124710339,212,7.8,4124710341,213,0.1,4124710337,141,24.1,4124710333,56,Back,4124710335,140,44.3,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524789647,454,1,2,49,11,dpp6fex0mdxsxhdct2qf66x5n,1,44.6,46.1,2023-03-26T12:06:46.545Z,2023-03-26T12:06:49Z,4124710427,213,1.9,4124710425,212,29.4,4124710419,56,Back,4124710423,141,86.6,4124710421,140,34.7,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524789657,455,1,2,49,13,dpp6fex0mdxsxhdct2qf66x5n,0,37.1,94.5,2023-03-26T12:06:48.897Z,2023-03-26T12:06:50Z,4124710471,56,Back,4124710475,140,48.7,4124710477,141,94.5,4124710479,212,12.2,4124710481,213,0,,,,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524789667,507,49,2,49,15,6yhza3xbfafj5c9897mbkbudn,1,39.7,7.1,2023-03-26T12:06:51.165Z,2023-03-26T12:06:51Z,,,,,,,,,,,,,,,,,,,,,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524789677,508,1,2,49,15,6yhza3xbfafj5c9897mbkbudn,1,39.7,7.1,2023-03-26T12:06:51.371Z,2023-03-26T12:06:52Z,4124710587,213,2.1,4124710583,141,18.6,4124710585,212,8.9,4124710581,140,35.6,4124710579,56,Back,,,,,,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524789695,509,1,2,49,17,6yhza3xbfafj5c9897mbkbudn,0,35.6,15.5,2023-03-26T12:06:52.587Z,2023-03-26T12:06:55Z,4124710687,56,Right,4124710691,141,4.9,4124710689,140,53.5,4124710693,212,20.1,4124710695,213,5.9,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
