id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist
2472820569,453,1,1,45,52,bpx4ib85d65u9oyhglkt36k1b,1,27.1,48.8,2022-10-16T11:47:40.636Z,2022-10-16T11:47:44Z,3848481533,212,22.4,3848481529,140,38.8,3848481527,56,Back,3848481531,141,76.4,3848481535,213,1.0,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472820627,454,1,1,45,56,bpx4ib85d65u9oyhglkt36k1b,1,45.4,74.5,2022-10-16T11:47:44.780Z,2022-10-16T11:47:48Z,3848481791,141,92.3,3848481795,213,0.7,3848481793,212,18.3,3848481789,140,58.5,3848481787,56,Left,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472820637,455,1,1,45,59,bpx4ib85d65u9oyhglkt36k1b,0,58.9,92.6,2022-10-16T11:47:48.300Z,2022-10-16T11:47:49Z,3848481829,212,26.5,3848481831,213,0.2,3848481827,141,100.0,3848481825,140,83.4,3848481823,56,Left,,,,,,,,,,bwhwthiud4nqvdjy8rq1gcdsl,L. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472820707,374,5,1,46,0,4e5523it4v7s6kkakelbj9si5,1,18,-1.7,2022-10-16T11:47:48.932Z,2022-10-16T11:57:53Z,3848482159,56,Back,3848482167,233,456,3848482161,347,,,,,,,,,,,,,,,,,35899uqibespufub1v01dwrmd,J. Beuschlein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472820641,456,5,1,46,0,bpx4ib85d65u9oyhglkt36k1b,0,82,101.7,2022-10-16T11:47:48.932Z,2022-10-16T11:47:54Z,3848481843,56,Left,3848482199,233,374,3848481845,347,,,,,,,,,,,,,,,,,bwhwthiud4nqvdjy8rq1gcdsl,L. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472820915,375,1,1,46,9,4e5523it4v7s6kkakelbj9si5,1,19.5,0,2022-10-16T11:47:57.622Z,2022-10-16T11:48:05Z,3848483089,107,,3848483097,212,12.8,3848483091,56,Back,3848483095,141,3.1,3848483093,140,31.3,3848483099,213,0.2,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472820909,457,30,1,46,10,bpx4ib85d65u9oyhglkt36k1b,1,0,0,2022-10-16T11:47:59.096Z,2022-10-16T11:48:08Z,3848483077,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472820921,376,30,1,46,10,4e5523it4v7s6kkakelbj9si5,1,0,0,2022-10-16T11:47:59.305Z,2022-10-16T11:48:09Z,3848483121,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472832773,377,32,2,45,0,4e5523it4v7s6kkakelbj9si5,1,0,0,2022-10-16T12:03:15.208Z,2022-10-16T12:03:17Z,3848539985,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472832763,458,32,2,45,0,bpx4ib85d65u9oyhglkt36k1b,1,0,0,2022-10-16T12:03:15.208Z,2022-10-16T12:03:15Z,3848539957,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472832863,459,1,2,45,0,bpx4ib85d65u9oyhglkt36k1b,1,49.8,50.1,2022-10-16T12:03:15.308Z,2022-10-16T12:03:20Z,3848540441,213,3.1,3848540433,56,Back,3848540437,141,52.8,3848540435,140,27.8,3848540443,279,S,3848540439,212,23.2,,,,,,,692xxz6qlvbxhspozloeujt9l,S. Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472832907,460,1,2,45,5,bpx4ib85d65u9oyhglkt36k1b,0,27.8,52.8,2022-10-16T12:03:20.232Z,2022-10-16T12:03:23Z,3848540663,56,Left,3848540671,213,0.6,3848540667,141,100.0,3848540661,157,,3848540665,140,77.0,3848540673,1,,3848540669,212,61.4,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472832985,378,5,2,45,8,4e5523it4v7s6kkakelbj9si5,1,23.7,-1.2,2022-10-16T12:03:23.254Z,2022-10-16T12:23:42Z,3848541147,233,461,3848541095,56,Back,3848541097,347,,,,,,,,,,,,,,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472832911,461,5,2,45,8,bpx4ib85d65u9oyhglkt36k1b,0,76.3,101.2,2022-10-16T12:03:23.254Z,2022-10-16T12:03:28Z,3848540695,347,,3848541167,233,378,3848540693,56,Left,,,,,,,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472833051,379,1,2,45,13,4e5523it4v7s6kkakelbj9si5,1,24.4,0,2022-10-16T12:03:28.354Z,2022-10-16T12:03:31Z,3848541357,107,,3848541363,141,6.5,3848541359,56,Back,3848541361,140,29.9,3848541365,212,7.6,3848541367,213,0.7,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472833061,380,1,2,45,15,4e5523it4v7s6kkakelbj9si5,1,30.7,7.6,2022-10-16T12:03:30.882Z,2022-10-16T12:03:31Z,3848541439,212,5.0,3848541437,141,3.5,3848541431,56,Back,3848541443,213,3.7,3848541433,140,26.8,,,,,,,,,,az6k6sihxqdq5mzsa7htvkmlm,L. Donhauser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472833083,381,1,2,45,16,4e5523it4v7s6kkakelbj9si5,1,26.8,3.5,2022-10-16T12:03:31.618Z,2022-10-16T12:03:33Z,3848541555,212,4.0,3848541551,140,29.6,3848541557,213,0.7,3848541553,141,7.4,3848541549,56,Back,,,,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472833093,382,50,2,45,17,4e5523it4v7s6kkakelbj9si5,1,34.8,10.1,2022-10-16T12:03:33.138Z,2022-10-16T12:03:34Z,3848541749,286,,3848541745,233,462,3848541585,56,Back,,,,,,,,,,,,,,,,az6k6sihxqdq5mzsa7htvkmlm,L. Donhauser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472833105,462,7,2,45,17,bpx4ib85d65u9oyhglkt36k1b,1,65.2,89.9,2022-10-16T12:03:33.139Z,2022-10-16T12:03:34Z,3848541669,285,,3848541715,233,382,3848541667,56,Left,,,,,,,,,,,,,,,,692xxz6qlvbxhspozloeujt9l,S. Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472833109,463,49,2,45,18,bpx4ib85d65u9oyhglkt36k1b,1,61,87.7,2022-10-16T12:03:33.864Z,2022-10-16T12:03:34Z,,,,,,,,,,,,,,,,,,,,,,,,,692xxz6qlvbxhspozloeujt9l,S. Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472833129,383,45,2,45,19,4e5523it4v7s6kkakelbj9si5,0,33.2,9.4,2022-10-16T12:03:35.186Z,2022-10-16T12:03:39Z,3848541799,56,Back,3848541803,285,,3848542205,233,464,,,,,,,,,,,,,,,,az6k6sihxqdq5mzsa7htvkmlm,L. Donhauser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472833179,464,3,2,45,19,bpx4ib85d65u9oyhglkt36k1b,1,66.8,90.6,2022-10-16T12:03:35.186Z,2022-10-16T12:03:39Z,3848542087,286,,3848542083,56,Left,3848542135,233,383,,,,,,,,,,,,,,,,692xxz6qlvbxhspozloeujt9l,S. Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472833207,465,3,2,45,22,bpx4ib85d65u9oyhglkt36k1b,0,71.6,96.4,2022-10-16T12:03:37.650Z,2022-10-16T12:03:45Z,3848542247,286,,3848542243,56,Left,3848542659,233,385,,,,,,,,,,,,,,,,692xxz6qlvbxhspozloeujt9l,S. Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472833279,385,7,2,45,22,4e5523it4v7s6kkakelbj9si5,1,28.4,3.6,2022-10-16T12:03:37.651Z,2022-10-16T12:03:45Z,3848542597,56,Back,3848542635,233,465,3848542599,285,,,,,,,,,,,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472833219,384,5,2,45,23,4e5523it4v7s6kkakelbj9si5,0,22.5,-1.8,2022-10-16T12:03:38.306Z,2022-10-16T12:03:46Z,3848542301,347,,3848542783,233,466,3848542299,56,Back,,,,,,,,,,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472833261,466,5,2,45,23,bpx4ib85d65u9oyhglkt36k1b,1,77.5,101.8,2022-10-16T12:03:38.306Z,2022-10-16T12:23:42Z,3848542753,233,384,3848542513,347,,3848542511,56,Left,,,,,,,,,,,,,,,,692xxz6qlvbxhspozloeujt9l,S. Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472833331,467,1,2,45,28,bpx4ib85d65u9oyhglkt36k1b,1,76.9,100,2022-10-16T12:03:44.134Z,2022-10-16T12:03:48Z,3848542871,140,81.3,3848542875,212,13.8,3848542877,213,5.1,3848542873,141,82.7,3848542869,56,Left,3848542867,107,,,,,,,,692xxz6qlvbxhspozloeujt9l,S. Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472833349,468,1,2,45,33,bpx4ib85d65u9oyhglkt36k1b,0,81.3,82.7,2022-10-16T12:03:48.470Z,2022-10-16T12:03:49Z,3848542957,213,4.7,3848542951,140,81.5,3848542955,212,13.5,3848542953,141,62.9,3848542949,56,Center,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472833411,386,12,2,45,35,4e5523it4v7s6kkakelbj9si5,1,21.1,70.5,2022-10-16T12:03:50.851Z,2022-10-16T12:04:04Z,3848544413,167,,3848543279,56,Back,3848543283,141,100.0,3848543281,140,21.6,3848543285,212,20.6,3848543287,213,1.5,,,,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472833415,387,5,2,45,36,4e5523it4v7s6kkakelbj9si5,0,22.4,101.2,2022-10-16T12:03:51.765Z,2022-10-16T12:04:04Z,3848543315,347,,3848543313,56,Back,3848544409,233,469,,,,,,,,,,,,,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472833607,469,5,2,45,36,bpx4ib85d65u9oyhglkt36k1b,1,77.6,-1.2,2022-10-16T12:03:51.765Z,2022-10-16T12:23:42Z,3848544389,233,387,3848544359,347,,3848544357,56,Right,,,,,,,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472833683,470,1,2,45,48,bpx4ib85d65u9oyhglkt36k1b,0,80.3,0,2022-10-16T12:04:03.607Z,2022-10-16T12:04:08Z,3848544749,1,,3848544739,140,100.0,3848544745,212,35.8,3848544747,213,0.9,3848544737,56,Center,3848544743,141,39.8,3848544735,107,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472833681,388,5,2,45,53,4e5523it4v7s6kkakelbj9si5,1,-1,60.5,2022-10-16T12:04:08.292Z,2022-10-16T12:04:09Z,3848544725,56,Back,3848544727,346,,3848544783,233,471,,,,,,,,,,,,,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472833689,471,5,2,45,53,bpx4ib85d65u9oyhglkt36k1b,0,101,39.5,2022-10-16T12:04:08.292Z,2022-10-16T12:23:43Z,3848544765,346,,3848544763,56,Center,3848544813,233,388,,,,,,,,,,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472833995,389,1,2,46,2,4e5523it4v7s6kkakelbj9si5,1,4.7,50.7,2022-10-16T12:04:17.396Z,2022-10-16T12:04:23Z,3848546153,124,,3848546161,212,10.9,3848546165,213,1.0,3848546159,141,64.5,3848546169,237,,3848546155,56,Back,3848546157,140,10.0,,,,a10v8s11xcdsyspqnyhtfipjp,M. Klett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472834045,390,1,2,46,8,4e5523it4v7s6kkakelbj9si5,1,22,70.8,2022-10-16T12:04:23.411Z,2022-10-16T12:04:25Z,3848546441,140,27.9,3848546445,141,71.1,3848546451,213,0.0,3848546439,56,Back,3848546449,212,6.2,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472834087,391,1,2,46,10,4e5523it4v7s6kkakelbj9si5,1,27.9,71.1,2022-10-16T12:04:25.732Z,2022-10-16T12:04:27Z,3848546613,56,Back,3848546619,212,7.8,3848546615,140,28.2,3848546621,213,4.8,3848546617,141,59.6,,,,,,,,,,az6k6sihxqdq5mzsa7htvkmlm,L. Donhauser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472834153,392,1,2,46,12,4e5523it4v7s6kkakelbj9si5,1,29,58.7,2022-10-16T12:04:27.732Z,2022-10-16T12:04:31Z,3848546939,141,94.8,3848546935,56,Left,3848546943,213,0.5,3848546937,140,69.7,3848546947,1,,3848546941,212,49.3,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472834163,393,50,2,46,15,4e5523it4v7s6kkakelbj9si5,1,67.8,98.1,2022-10-16T12:04:31.108Z,2022-10-16T12:04:35Z,3848547439,233,472,3848546985,286,,3848546981,56,Left,,,,,,,,,,,,,,,,3p5r6kr9afi2f4qqno6scknze,A. Bienz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472834225,472,7,2,46,15,bpx4ib85d65u9oyhglkt36k1b,1,32.2,1.9,2022-10-16T12:04:31.109Z,2022-10-16T12:04:35Z,3848547425,233,393,3848547341,56,Back,3848547343,285,,3848547339,167,,,,,,,,,,,,,,3uyzu7kyh7oe0ahcu7o22pfit,L. Dallmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472834473,394,5,2,46,16,4e5523it4v7s6kkakelbj9si5,1,67.7,101.4,2022-10-16T12:04:31.605Z,2022-10-16T12:04:53Z,3848548715,233,473,3848548697,347,,3848548695,56,Left,,,,,,,,,,,,,,,,3p5r6kr9afi2f4qqno6scknze,A. Bienz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472834243,473,5,2,46,16,bpx4ib85d65u9oyhglkt36k1b,0,32.3,-1.4,2022-10-16T12:04:31.605Z,2022-10-16T12:23:43Z,3848548739,233,394,3848547415,347,,3848547413,56,Back,,,,,,,,,,,,,,,,3uyzu7kyh7oe0ahcu7o22pfit,L. Dallmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472834495,395,1,2,46,37,4e5523it4v7s6kkakelbj9si5,1,69.8,100,2022-10-16T12:04:52.965Z,2022-10-16T12:04:54Z,3848548813,212,14.6,3848548809,140,74.1,3848548811,141,80.4,3848548805,107,,3848548815,213,5.0,3848548807,56,Left,,,,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472834523,396,1,2,46,39,4e5523it4v7s6kkakelbj9si5,1,74.1,80.4,2022-10-16T12:04:54.309Z,2022-10-16T12:04:56Z,3848548967,140,73.7,3848548963,56,Left,3848549005,156,,3848548969,141,93.0,3848548973,212,8.6,3848548975,213,1.6,,,,,,,8fhfjo7zfz9u0xtn58qj9enrp,M. Islacker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472834545,397,1,2,46,40,4e5523it4v7s6kkakelbj9si5,1,74,93,2022-10-16T12:04:56.149Z,2022-10-16T12:04:57Z,3848549083,213,4.6,3848549075,56,Left,3848549081,212,9.1,3848549077,140,72.7,3848549079,141,79.8,,,,,,,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472834577,398,1,2,46,42,4e5523it4v7s6kkakelbj9si5,1,72.7,79.8,2022-10-16T12:04:57.861Z,2022-10-16T12:05:00Z,3848549275,213,0.2,3848549271,141,86.4,3848549273,212,18.5,3848549269,140,89.8,3848549267,56,Left,,,,,,,,,,8fhfjo7zfz9u0xtn58qj9enrp,M. Islacker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472834601,399,2,2,46,44,4e5523it4v7s6kkakelbj9si5,1,89.8,86.4,2022-10-16T12:04:59.957Z,2022-10-16T12:05:16Z,3848549405,141,61.2,3848549401,56,Center,3848549403,140,92.3,3848550917,7,az6k6sihxqdq5mzsa7htvkmlm,,,,,,,,,,,,,4y1m1y07xg9wwfnogsxtcj93p,M. Wilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472834637,474,55,2,46,44,bpx4ib85d65u9oyhglkt36k1b,1,11.9,21.9,2022-10-16T12:04:59.958Z,2022-10-16T12:23:40Z,,,,,,,,,,,,,,,,,,,,,,,,,1ofsz5y4wb4pt6xp0u06hc5pl,Tainara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472834897,475,1,2,46,59,bpx4ib85d65u9oyhglkt36k1b,1,7,35.5,2022-10-16T12:05:14.617Z,2022-10-16T12:05:16Z,3848550871,241,,3848550875,140,24.3,3848550881,213,1.1,3848550877,141,82.1,3848550879,212,36.5,3848550883,1,,3848550869,5,,3848550873,56,Back,bpwz6mj8utvxsd9mjyxcestii,M. Grohs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472834929,476,1,2,47,1,bpx4ib85d65u9oyhglkt36k1b,1,24.3,82.1,2022-10-16T12:05:16.345Z,2022-10-16T12:05:18Z,3848551083,213,4.5,3848551073,140,22.1,3848551069,56,Back,3848551077,141,65.5,3848551081,212,11.5,,,,,,,,,,1zkoai1sdm9bbx29fi76e38ph,C. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472834951,477,1,2,47,3,bpx4ib85d65u9oyhglkt36k1b,1,22.1,65.5,2022-10-16T12:05:18.361Z,2022-10-16T12:05:19Z,3848551195,212,7.8,3848551191,140,23.2,3848551197,213,4.9,3848551189,56,Back,3848551193,141,54.2,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472834985,478,1,2,47,4,bpx4ib85d65u9oyhglkt36k1b,1,24.7,45.2,2022-10-16T12:05:19.641Z,2022-10-16T12:05:21Z,3848551353,141,28.2,3848551357,213,4.2,3848551351,140,18.7,3848551355,212,13.2,3848551349,56,Back,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472835045,479,1,2,47,6,bpx4ib85d65u9oyhglkt36k1b,1,20.1,28.8,2022-10-16T12:05:21.561Z,2022-10-16T12:05:25Z,3848551655,56,Back,3848551659,140,22.3,3848551663,212,29.5,3848551665,213,1.5,3848551661,141,72.1,,,,,,,,,,1ofsz5y4wb4pt6xp0u06hc5pl,Tainara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472835063,480,1,2,47,10,bpx4ib85d65u9oyhglkt36k1b,1,24,72.9,2022-10-16T12:05:25.833Z,2022-10-16T12:05:27Z,3848551771,212,19.0,3848551773,213,0.7,3848551769,141,90.9,3848551765,56,Back,3848551767,140,37.8,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472835087,481,1,2,47,12,bpx4ib85d65u9oyhglkt36k1b,1,36.2,91.7,2022-10-16T12:05:27.370Z,2022-10-16T12:05:30Z,3848551931,141,74.7,3848551935,213,3.9,3848551927,56,Back,3848551929,140,24.5,3848551933,212,16.9,,,,,,,,,,1zkoai1sdm9bbx29fi76e38ph,C. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472835165,482,1,2,47,15,bpx4ib85d65u9oyhglkt36k1b,1,25.1,72.4,2022-10-16T12:05:30.457Z,2022-10-16T12:05:34Z,3848552323,141,47.8,3848552319,56,Back,3848552321,140,26.1,3848552325,212,16.8,3848552327,213,4.8,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472835219,483,1,2,47,19,bpx4ib85d65u9oyhglkt36k1b,1,28.3,44,2022-10-16T12:05:34.665Z,2022-10-16T12:05:38Z,3848552637,212,17.2,3848552631,56,Back,3848552635,141,18.8,3848552639,213,4.8,3848552633,140,29.8,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472835243,484,1,2,47,22,bpx4ib85d65u9oyhglkt36k1b,1,31.8,14.1,2022-10-16T12:05:38.025Z,2022-10-16T12:05:40Z,3848552785,213,6.1,3848552777,56,Right,3848552781,141,4.3,3848552783,212,30.2,3848552779,140,59.9,,,,,,,,,,1ofsz5y4wb4pt6xp0u06hc5pl,Tainara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472835289,485,1,2,47,24,bpx4ib85d65u9oyhglkt36k1b,0,62.4,2.2,2022-10-16T12:05:40.041Z,2022-10-16T12:05:42Z,3848552991,140,78.2,3848552995,212,26.9,3848552989,56,Center,3848552997,213,0.9,3848552993,141,33.4,,,,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472835309,400,49,2,47,28,4e5523it4v7s6kkakelbj9si5,1,25.7,65,2022-10-16T12:05:43.863Z,2022-10-16T12:05:44Z,,,,,,,,,,,,,,,,,,,,,,,,,aa257iqvul1ksok2v3ouoe86h,C. Degen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472835373,401,1,2,47,29,4e5523it4v7s6kkakelbj9si5,1,25.7,65,2022-10-16T12:05:44.326Z,2022-10-16T12:05:47Z,3848553391,212,22.6,3848553383,56,Back,3848553389,141,48.4,3848553393,213,3.7,3848553385,140,7.1,,,,,,,,,,aa257iqvul1ksok2v3ouoe86h,C. Degen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472835417,402,1,2,47,32,4e5523it4v7s6kkakelbj9si5,0,9.1,44.8,2022-10-16T12:05:47.351Z,2022-10-16T12:05:50Z,3848553571,155,,3848553587,1,,3848553575,140,47.6,3848553577,141,13.1,3848553585,213,5.8,3848553581,212,45.8,3848553573,56,Back,,,,a10v8s11xcdsyspqnyhtfipjp,M. Klett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472835479,486,1,2,47,35,bpx4ib85d65u9oyhglkt36k1b,1,52.9,88.1,2022-10-16T12:05:51.018Z,2022-10-16T12:05:54Z,3848553869,141,78.8,3848553873,213,5.5,3848553867,140,59.0,3848553871,212,9.0,3848553863,56,Center,,,,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472835485,487,49,2,47,38,bpx4ib85d65u9oyhglkt36k1b,1,59,78.8,2022-10-16T12:05:53.868Z,2022-10-16T12:05:54Z,,,,,,,,,,,,,,,,,,,,,,,,,692xxz6qlvbxhspozloeujt9l,S. Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472835531,488,1,2,47,39,bpx4ib85d65u9oyhglkt36k1b,1,59,78.2,2022-10-16T12:05:54.330Z,2022-10-16T12:05:57Z,3848554123,56,Left,3848554131,213,0.2,3848554125,140,86.6,3848554127,141,88.4,3848554129,212,29.8,,,,,,,,,,692xxz6qlvbxhspozloeujt9l,S. Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472835567,489,1,2,47,42,bpx4ib85d65u9oyhglkt36k1b,0,94.7,89.8,2022-10-16T12:05:57.529Z,2022-10-16T12:06:14Z,3848554311,155,,3848554321,141,48.0,3848554315,56,Center,3848554325,213,4.8,3848554309,2,,3848554319,140,97.0,3848554323,212,28.5,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472835683,403,12,2,47,46,4e5523it4v7s6kkakelbj9si5,1,2.9,46.6,2022-10-16T12:06:01.847Z,2022-10-16T12:06:07Z,3848554937,212,2.1,3848554931,56,Back,3848554935,141,48.2,3848554933,140,4.6,3848554939,213,0.5,,,,,,,,,,a10v8s11xcdsyspqnyhtfipjp,M. Klett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472835687,404,16,2,47,50,4e5523it4v7s6kkakelbj9si5,1,6.1,50.6,2022-10-16T12:06:05.976Z,2022-10-16T12:07:36Z,3848557279,21,,3848554955,56,Center,3848558731,231,54.3,3848562197,282,6597,3848562195,281,5uli2vvgaigz4yf05bwy81l2h,3848558721,76,,3848558725,102,53.6,3848558727,103,4.4,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,3848557283,374,2022-10-16 13:06:05.591,3848558729,230,3848562193,280,,95.4,OWN_GOAL,3848557287,375,47:50.383,3848557281,17,,3848554949,22,,3848554953,28,,,,,,,,,,,,,,
