id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId
2548750743,84,1,1,11,4,4moe0x01r1f5w30g38wshyftp,1,37,41.5,2023-05-14T14:12:59.852Z,2023-05-14T14:13:02Z,4277748293,56,Back,4277748301,213,4.6,4277748297,141,15.2,4277748299,212,18.0,4277748295,140,35.1,,,,,,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548750795,85,1,1,11,6,4moe0x01r1f5w30g38wshyftp,1,35.1,15.2,2023-05-14T14:13:01.964Z,2023-05-14T14:13:05Z,4277748563,212,20.7,4277748557,56,Back,4277748565,213,1.6,4277748561,141,45.7,4277748559,140,34.8,,,,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548750831,86,1,1,11,10,4moe0x01r1f5w30g38wshyftp,1,34.8,45.7,2023-05-14T14:13:05.460Z,2023-05-14T14:13:07Z,4277748753,141,89.7,4277748757,213,1.5,4277748751,140,38.1,4277748749,56,Back,4277748755,212,30.1,,,,,,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548750889,87,1,1,11,12,4moe0x01r1f5w30g38wshyftp,1,38.1,89.7,2023-05-14T14:13:07.652Z,2023-05-14T14:13:11Z,4277749089,56,Back,4277749093,141,59.9,4277749097,213,4.1,4277749091,140,25.9,4277749095,212,24.0,,,,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548750915,88,1,1,11,16,4moe0x01r1f5w30g38wshyftp,1,25.9,59.9,2023-05-14T14:13:11.644Z,2023-05-14T14:13:13Z,4277749191,212,24.9,4277749185,56,Back,4277749187,140,36.2,4277749193,213,1.1,4277749189,141,92.9,,,,,,,,,,cc32rolkcvyuul5t2uearz0mh,A. Borbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548751045,89,1,1,11,23,4moe0x01r1f5w30g38wshyftp,1,35.3,87.8,2023-05-14T14:13:18.108Z,2023-05-14T14:13:22Z,4277749919,140,22.1,4277749921,141,25.2,4277749923,212,44.8,4277749927,213,4.4,4277749917,56,Back,4277749913,196,,4277749929,1,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548751071,90,1,1,11,27,4moe0x01r1f5w30g38wshyftp,1,22.1,25.2,2023-05-14T14:13:22.529Z,2023-05-14T14:13:24Z,4277750055,212,14.4,4277750049,56,Back,4277750051,140,28.9,4277750053,141,6.8,4277750057,213,5.2,,,,,,,,,,cc32rolkcvyuul5t2uearz0mh,A. Borbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548751185,91,1,1,11,35,4moe0x01r1f5w30g38wshyftp,1,37.6,9.8,2023-05-14T14:13:30.050Z,2023-05-14T14:13:32Z,4277750565,140,30.1,4277750569,212,30.9,4277750563,56,Back,4277750571,213,1.8,4277750567,141,53.7,,,,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548751193,92,1,1,11,37,4moe0x01r1f5w30g38wshyftp,1,30.1,53.7,2023-05-14T14:13:32.287Z,2023-05-14T14:13:33Z,4277750639,140,42.3,4277750641,141,94.7,4277750645,213,1.1,4277750637,56,Back,4277750643,212,30.7,,,,,,,,,,cc32rolkcvyuul5t2uearz0mh,A. Borbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548751257,93,3,1,11,41,4moe0x01r1f5w30g38wshyftp,0,56.1,82.7,2023-05-14T14:13:36.234Z,2023-05-14T14:13:37Z,4277750999,211,,4277750993,286,,4277750991,56,Left,,,,,,,,,,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548751271,82,49,1,11,44,2f7gua216miwsfd83rgjsn4ap,1,39,25.2,2023-05-14T14:13:39.257Z,2023-05-14T14:13:39Z,,,,,,,,,,,,,,,,,,,,,,,,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548751357,83,1,1,11,44,2f7gua216miwsfd83rgjsn4ap,0,39,25.2,2023-05-14T14:13:39.688Z,2023-05-14T14:13:46Z,4277751453,212,38.9,4277751457,213,0.2,4277751445,140,75.4,4277751441,56,Center,4277751449,141,36.0,4277751459,1,,,,,,,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548751403,94,49,1,11,50,4moe0x01r1f5w30g38wshyftp,1,27.2,68.7,2023-05-14T14:13:45.634Z,2023-05-14T14:13:51Z,,,,,,,,,,,,,,,,,,,,,,,,,cc32rolkcvyuul5t2uearz0mh,A. Borbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548751433,95,1,1,11,50,4moe0x01r1f5w30g38wshyftp,1,27.2,68.7,2023-05-14T14:13:45.836Z,2023-05-14T14:13:48Z,4277751919,213,0.8,4277751913,140,34.3,4277751917,212,11.0,4277751911,56,Back,4277751915,141,80.5,,,,,,,,,,cc32rolkcvyuul5t2uearz0mh,A. Borbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548751471,96,1,1,11,54,4moe0x01r1f5w30g38wshyftp,1,34.3,80.5,2023-05-14T14:13:49.069Z,2023-05-14T14:13:51Z,4277752151,212,36.2,4277752155,1,,4277752147,140,31.3,4277752145,56,Back,4277752153,213,4.6,4277752149,141,27.4,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548751517,97,1,1,11,57,4moe0x01r1f5w30g38wshyftp,0,32.9,18.9,2023-05-14T14:13:52.881Z,2023-05-14T14:13:55Z,4277752419,213,6.0,4277752421,1,,4277752417,212,40.6,4277752413,140,70.5,4277752411,56,Right,4277752409,155,,4277752415,141,4.9,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548751521,84,8,1,12,0,2f7gua216miwsfd83rgjsn4ap,1,33.3,95.6,2023-05-14T14:13:55.417Z,2023-05-14T14:13:56Z,4277752429,56,Back,4277752483,15,,,,,,,,,,,,,,,,,,,,ikr5jm07viu4wblicjededt6,E. Touon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548751591,85,43,1,12,3,2f7gua216miwsfd83rgjsn4ap,1,0,0,2023-05-14T14:13:58.779Z,2023-05-14T14:14:01Z,4277752713,56,Left,4277752963,144,61,,,,,,,,,,,,,,,,,,,6el60ixesyykp18873zddqve2,R. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548751597,86,45,1,12,3,2f7gua216miwsfd83rgjsn4ap,0,60.7,94,2023-05-14T14:13:58.869Z,2023-05-14T14:14:00Z,4277752745,285,,4277752743,56,Left,4277752853,233,98,,,,,,,,,,,,,,,,6el60ixesyykp18873zddqve2,R. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548751605,98,3,1,12,3,4moe0x01r1f5w30g38wshyftp,1,39.3,6,2023-05-14T14:13:58.869Z,2023-05-14T14:14:00Z,4277752779,286,,4277752777,56,Back,4277752799,233,86,,,,,,,,,,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548751643,99,1,1,12,4,4moe0x01r1f5w30g38wshyftp,1,42,7.4,2023-05-14T14:13:59.999Z,2023-05-14T14:14:01Z,4277752951,56,Right,4277752955,141,20.0,4277752959,213,0.6,4277752957,212,15.7,4277752953,140,54.5,,,,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548751677,100,1,1,12,6,4moe0x01r1f5w30g38wshyftp,1,54.5,20,2023-05-14T14:14:01.390Z,2023-05-14T14:14:04Z,4277753095,140,41.3,4277753101,213,2.4,4277753093,56,Back,4277753097,141,38.2,4277753099,212,18.6,,,,,,,,,,8s3zfsb1yqt3trc1n9jcxiol,R. Walkling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548751735,101,1,1,12,8,4moe0x01r1f5w30g38wshyftp,0,41.3,38.2,2023-05-14T14:14:03.973Z,2023-05-14T14:14:07Z,4277753399,140,90.4,4277753403,212,57.7,4277753407,1,,4277753405,213,0.5,4277753401,141,76.4,4277753397,56,Center,4277753395,155,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548751761,87,52,1,12,13,2f7gua216miwsfd83rgjsn4ap,1,12.9,26.5,2023-05-14T14:14:08.602Z,2023-05-14T14:14:08Z,,,,,,,,,,,,,,,,,,,,,,,,,9qi8kgzemtdhtgdd0ppqsyelm,K. Sindermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548751847,88,1,1,12,18,2f7gua216miwsfd83rgjsn4ap,1,10.8,36.7,2023-05-14T14:14:13.465Z,2023-05-14T14:14:16Z,4277754059,140,20.5,4277754069,213,1.1,4277754057,56,Back,4277754067,212,24.0,4277754063,141,68.7,4277754055,123,,,,,,,,9qi8kgzemtdhtgdd0ppqsyelm,K. Sindermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548751877,89,1,1,12,21,2f7gua216miwsfd83rgjsn4ap,1,20.8,70.2,2023-05-14T14:14:16.553Z,2023-05-14T14:14:18Z,4277754211,56,Back,4277754215,141,95.4,4277754217,212,18.9,4277754213,140,28.4,4277754219,213,1.1,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548751931,90,1,1,12,23,2f7gua216miwsfd83rgjsn4ap,1,28.4,95.4,2023-05-14T14:14:18.553Z,2023-05-14T14:14:23Z,4277754537,213,4.4,4277754533,141,74.8,4277754535,212,14.8,4277754529,56,Back,4277754531,140,23.8,,,,,,,,,,ikr5jm07viu4wblicjededt6,E. Touon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548751971,91,1,1,12,28,2f7gua216miwsfd83rgjsn4ap,1,29.4,76,2023-05-14T14:14:23.577Z,2023-05-14T14:14:25Z,4277754669,212,21.8,4277754671,213,4.4,4277754663,56,Back,4277754667,141,45.2,4277754665,140,23.7,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548752017,92,1,1,12,30,2f7gua216miwsfd83rgjsn4ap,1,24.2,45.2,2023-05-14T14:14:25.112Z,2023-05-14T14:14:29Z,4277754895,140,32.1,4277754901,213,5.1,4277754899,212,19.7,4277754897,141,18.9,4277754893,56,Back,,,,,,,,,,9qi8kgzemtdhtgdd0ppqsyelm,K. Sindermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548752053,93,1,1,12,34,2f7gua216miwsfd83rgjsn4ap,1,32.1,18.9,2023-05-14T14:14:29.864Z,2023-05-14T14:14:32Z,4277755095,213,2.1,4277755091,141,45.8,4277755093,212,21.4,4277755089,140,21.5,4277755087,56,Back,,,,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548752067,94,1,1,12,37,2f7gua216miwsfd83rgjsn4ap,1,25.2,44.5,2023-05-14T14:14:32.440Z,2023-05-14T14:14:47Z,4277755187,140,30.6,4277755189,141,17.1,4277755193,213,5.0,4277755191,212,19.5,4277755185,56,Back,,,,,,,,,,9qi8kgzemtdhtgdd0ppqsyelm,K. Sindermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548752169,95,1,1,12,41,2f7gua216miwsfd83rgjsn4ap,1,30.6,17.1,2023-05-14T14:14:36.233Z,2023-05-14T14:14:40Z,4277755627,213,5.3,4277755623,141,2.3,4277755621,140,37.4,4277755625,212,12.3,4277755619,56,Back,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548752181,96,3,1,12,43,2f7gua216miwsfd83rgjsn4ap,0,38.2,4.4,2023-05-14T14:14:38.714Z,2023-05-14T14:14:42Z,4277755667,286,,4277755693,233,102,4277755665,56,Back,,,,,,,,,,,,,,,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548752157,102,7,1,12,43,4moe0x01r1f5w30g38wshyftp,1,61.8,95.6,2023-05-14T14:14:38.715Z,2023-05-14T14:14:42Z,4277755533,285,,4277755679,233,96,4277755529,167,,4277755531,56,Left,,,,,,,,,,,,,ddb1x770krfpb3tm4oie234a2,C. Hahn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548752237,97,5,1,12,44,2f7gua216miwsfd83rgjsn4ap,1,35.4,-1.6,2023-05-14T14:14:39.583Z,2023-05-14T14:28:41Z,4277755921,347,,4277755917,56,Back,4277761247,233,103,,,,,,,,,,,,,,,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548752165,103,5,1,12,44,4moe0x01r1f5w30g38wshyftp,0,64.6,101.6,2023-05-14T14:14:39.583Z,2023-05-14T14:15:50Z,4277761255,233,97,4277755567,56,Left,4277755569,347,,,,,,,,,,,,,,,,,ddb1x770krfpb3tm4oie234a2,C. Hahn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548752347,98,1,1,12,55,2f7gua216miwsfd83rgjsn4ap,0,35.9,0,2023-05-14T14:14:51.001Z,2023-05-14T14:57:20Z,4277756423,212,24.5,4277761461,1,,4277756425,213,0.1,4277756421,141,3.5,4277756419,140,59.0,4277756417,56,Right,4277761459,107,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548752391,104,1,1,12,57,4moe0x01r1f5w30g38wshyftp,1,42,89,2023-05-14T14:14:52.705Z,2023-05-14T14:14:55Z,4277756669,213,6.2,4277756659,3,,4277756667,212,29.4,4277756663,140,70.0,4277756665,141,86.6,4277756661,56,Left,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548752393,105,49,1,13,0,4moe0x01r1f5w30g38wshyftp,1,58.9,91.4,2023-05-14T14:14:55.546Z,2023-05-14T14:14:55Z,,,,,,,,,,,,,,,,,,,,,,,,,6mj7z1yytw7jrbnbpu2mqyezu,M. Sternad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548752399,106,50,1,13,0,4moe0x01r1f5w30g38wshyftp,1,55.6,93.6,2023-05-14T14:14:55.995Z,2023-05-14T14:14:58Z,4277756693,56,Left,4277756859,233,99,4277756695,286,,,,,,,,,,,,,,,,,6mj7z1yytw7jrbnbpu2mqyezu,M. Sternad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548752411,99,7,1,13,0,2f7gua216miwsfd83rgjsn4ap,1,44.4,6.4,2023-05-14T14:14:55.996Z,2023-05-14T14:14:57Z,4277756771,167,,4277756775,285,,4277756773,56,Back,4277756827,233,106,,,,,,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548752425,100,5,1,13,1,2f7gua216miwsfd83rgjsn4ap,0,44.3,-1.1,2023-05-14T14:14:56.622Z,2023-05-14T14:28:42Z,4277756825,347,,4277756919,233,107,4277756823,56,Back,,,,,,,,,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548752431,107,5,1,13,1,4moe0x01r1f5w30g38wshyftp,1,55.7,101.1,2023-05-14T14:14:56.622Z,2023-05-14T14:14:58Z,4277756865,56,Left,4277756867,347,,4277756905,233,100,,,,,,,,,,,,,,,,6mj7z1yytw7jrbnbpu2mqyezu,M. Sternad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548752575,108,1,1,13,8,4moe0x01r1f5w30g38wshyftp,0,58.6,100,2023-05-14T14:15:03.692Z,2023-05-14T14:15:07Z,4277757583,107,,4277757587,140,83.1,4277757593,213,6.0,4277757589,141,90.9,4277757595,1,,4277757591,212,26.6,4277757585,56,Left,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548752615,101,12,1,13,13,2f7gua216miwsfd83rgjsn4ap,1,15.5,4.6,2023-05-14T14:15:08.936Z,2023-05-14T14:16:01Z,4277757859,141,7.5,4277757857,140,41.0,4277757861,212,26.8,4277757863,213,0.1,4277757855,56,Back,4277757881,15,,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548752625,109,50,1,13,14,4moe0x01r1f5w30g38wshyftp,1,79.2,79.2,2023-05-14T14:15:09.839Z,2023-05-14T14:15:58Z,4277757921,286,,4277757919,56,Left,4277758265,233,102,,,,,,,,,,,,,,,,dsjuntinaobizkzy2c47npz3d,C. Meyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548752675,102,7,1,13,14,2f7gua216miwsfd83rgjsn4ap,1,20.8,20.8,2023-05-14T14:15:09.840Z,2023-05-14T14:15:25Z,4277758237,233,109,4277758205,285,,4277758203,56,Back,,,,,,,,,,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548752677,103,49,1,13,17,2f7gua216miwsfd83rgjsn4ap,1,9.7,18.8,2023-05-14T14:15:12.968Z,2023-05-14T14:15:13Z,,,,,,,,,,,,,,,,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548752721,104,1,1,13,20,2f7gua216miwsfd83rgjsn4ap,0,2.6,5.8,2023-05-14T14:15:15.902Z,2023-05-14T14:15:18Z,4277758489,236,,4277758471,141,5.5,4277758491,233,110,4277758469,140,7.4,4277758465,157,,4277758467,56,Back,4277758473,212,5.0,4277758477,1,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,4277758475,213,6.2,4277758495,286,,,,,,,,,,,,,,,,,,,,,,,,
2548752705,110,74,1,13,20,4moe0x01r1f5w30g38wshyftp,1,95.9,89.1,2023-05-14T14:15:15.903Z,2023-05-14T14:15:18Z,4277758387,56,Left,4277758389,285,,4277758503,233,104,,,,,,,,,,,,,,,,dsjuntinaobizkzy2c47npz3d,C. Meyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548752741,105,61,1,13,23,2f7gua216miwsfd83rgjsn4ap,1,4.1,6.1,2023-05-14T14:15:18.457Z,2023-05-14T14:15:18Z,4277758609,56,Back,,,,,,,,,,,,,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548752763,106,5,1,13,23,2f7gua216miwsfd83rgjsn4ap,0,6.8,-1.5,2023-05-14T14:15:18.480Z,2023-05-14T14:28:42Z,4277758741,56,Back,4277758855,233,111,4277758743,347,,,,,,,,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548752775,111,5,1,13,23,4moe0x01r1f5w30g38wshyftp,1,93.2,101.5,2023-05-14T14:15:18.480Z,2023-05-14T14:15:21Z,4277758773,347,,4277758819,233,106,4277758771,56,Left,,,,,,,,,,,,,,,,dsjuntinaobizkzy2c47npz3d,C. Meyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548752967,112,1,1,13,36,4moe0x01r1f5w30g38wshyftp,1,90.1,100,2023-05-14T14:15:31.220Z,2023-05-14T14:15:32Z,4277759769,213,4.6,4277759759,107,,4277759763,140,88.9,4277759767,212,12.6,4277759761,56,Left,4277759765,141,83.3,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548753025,113,1,1,13,37,4moe0x01r1f5w30g38wshyftp,0,88.9,83.3,2023-05-14T14:15:32.324Z,2023-05-14T14:15:40Z,4277760081,212,16.1,4277760075,56,Left,4277760083,213,2.8,4277760077,140,74.5,4277760079,141,91.5,,,,,,,,,,ddb1x770krfpb3tm4oie234a2,C. Hahn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548753033,107,50,1,13,41,2f7gua216miwsfd83rgjsn4ap,1,22.4,5.6,2023-05-14T14:15:36.273Z,2023-05-14T14:15:38Z,4277760121,285,,4277760119,56,Back,4277760243,233,114,,,,,,,,,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548753045,114,7,1,13,41,4moe0x01r1f5w30g38wshyftp,1,77.6,94.4,2023-05-14T14:15:36.274Z,2023-05-14T14:15:37Z,4277760193,286,,4277760189,167,,4277760203,233,107,4277760191,56,Left,,,,,,,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548753197,108,5,1,13,42,2f7gua216miwsfd83rgjsn4ap,1,22.2,-1.1,2023-05-14T14:15:37.465Z,2023-05-14T14:28:42Z,4277760975,347,,4277760999,233,115,4277760973,56,Back,,,,,,,,,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548753065,115,5,1,13,42,4moe0x01r1f5w30g38wshyftp,0,77.8,101.1,2023-05-14T14:15:37.465Z,2023-05-14T14:15:47Z,4277760261,56,Left,4277760265,347,,4277761035,233,108,,,,,,,,,,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548753245,109,1,1,13,51,2f7gua216miwsfd83rgjsn4ap,1,22.1,0,2023-05-14T14:15:46.696Z,2023-05-14T14:15:51Z,4277761299,141,23.3,4277761295,56,Back,4277761303,213,2.4,4277761297,140,5.3,4277761301,212,24.3,4277761293,107,,4277761305,1,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548753321,110,1,1,13,56,2f7gua216miwsfd83rgjsn4ap,1,6.3,26.1,2023-05-14T14:15:51.481Z,2023-05-14T14:15:57Z,4277761619,213,1.0,4277761613,140,16.2,4277761617,212,18.8,4277761611,56,Back,4277761615,141,49.1,,,,,,,,,,9qi8kgzemtdhtgdd0ppqsyelm,K. Sindermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548753363,111,1,1,14,2,2f7gua216miwsfd83rgjsn4ap,1,16.6,54.2,2023-05-14T14:15:57.592Z,2023-05-14T14:15:59Z,4277761777,212,24.8,4277761769,56,Back,4277761771,140,26.3,4277761775,141,87.4,4277761779,213,1.1,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548753417,112,1,1,14,4,2f7gua216miwsfd83rgjsn4ap,1,26.3,87.4,2023-05-14T14:15:59.400Z,2023-05-14T14:16:03Z,4277762073,141,67.0,4277762077,213,4.4,4277762071,140,21.5,4277762075,212,14.8,4277762069,56,Back,,,,,,,,,,ikr5jm07viu4wblicjededt6,E. Touon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548753479,113,1,1,14,7,2f7gua216miwsfd83rgjsn4ap,1,34,63.6,2023-05-14T14:16:02.855Z,2023-05-14T14:16:08Z,4277762443,140,36.8,4277762447,212,20.0,4277762449,213,4.9,4277762445,141,34.5,4277762441,56,Back,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548753491,114,1,1,14,13,2f7gua216miwsfd83rgjsn4ap,0,36.3,37.6,2023-05-14T14:16:08.488Z,2023-05-14T14:16:09Z,4277762513,212,25.9,4277762517,213,0.3,4277762511,141,50.0,4277762509,140,59.6,4277762507,56,Center,,,,,,,,,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548753499,116,49,1,14,15,4moe0x01r1f5w30g38wshyftp,1,43.2,52.1,2023-05-14T14:16:10.233Z,2023-05-14T14:16:10Z,,,,,,,,,,,,,,,,,,,,,,,,,8s3zfsb1yqt3trc1n9jcxiol,R. Walkling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548753557,117,1,1,14,15,4moe0x01r1f5w30g38wshyftp,1,43.2,52.1,2023-05-14T14:16:10.393Z,2023-05-14T14:16:15Z,4277762955,140,65.6,4277762957,141,65.8,4277762953,56,Center,4277762961,213,0.4,4277762959,212,25.3,,,,,,,,,,8s3zfsb1yqt3trc1n9jcxiol,R. Walkling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548753739,118,2,1,14,20,4moe0x01r1f5w30g38wshyftp,1,70.7,46.9,2023-05-14T14:16:15.285Z,2023-05-14T14:16:31Z,4277764121,141,36.6,4277764117,56,Center,4277764119,140,82.4,4277764115,7,dsjuntinaobizkzy2c47npz3d,,,,,,,,,,,,,6mj7z1yytw7jrbnbpu2mqyezu,M. Sternad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548753693,115,55,1,14,20,2f7gua216miwsfd83rgjsn4ap,1,21.6,59.3,2023-05-14T14:16:15.286Z,2023-05-14T14:28:58Z,,,,,,,,,,,,,,,,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548753759,116,1,1,14,35,2f7gua216miwsfd83rgjsn4ap,1,21.7,66.3,2023-05-14T14:16:30.184Z,2023-05-14T14:16:32Z,4277764207,140,14.4,4277764203,241,,4277764201,5,,4277764205,56,Back,4277764209,141,51.8,4277764211,212,12.5,4277764213,213,4.1,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
