id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/12/value,qualifier/14/value,assist,qualifier/13/value
2521436675,513,7,2,53,9,bpx4ib85d65u9oyhglkt36k1b,1,36.2,67.9,2023-03-18T13:10:30.035Z,2023-03-18T13:10:31Z,4104742013,56,Back,4104742039,233,464,4104742015,285,,,,,,,,,,,,,,,,,dhv9lixpbtd4b27qmfw7cxf1m,E. Bragstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521436735,514,1,2,53,10,bpx4ib85d65u9oyhglkt36k1b,1,49.4,59,2023-03-18T13:10:31.185Z,2023-03-18T13:10:33Z,4104742329,213,1.7,4104742325,141,76.1,4104742317,56,Back,4104742321,140,48.5,4104742327,212,11.7,,,,,,,,,,bwhwthiud4nqvdjy8rq1gcdsl,L. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521436743,515,49,2,53,12,bpx4ib85d65u9oyhglkt36k1b,1,48.5,76.1,2023-03-18T13:10:32.898Z,2023-03-18T13:10:33Z,,,,,,,,,,,,,,,,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521436775,516,1,2,53,12,bpx4ib85d65u9oyhglkt36k1b,1,48.5,76.1,2023-03-18T13:10:33.105Z,2023-03-18T13:10:34Z,4104742493,212,18.5,4104742489,140,37.1,4104742495,213,2.3,4104742487,56,Back,4104742491,141,96.9,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521436851,517,1,2,53,14,bpx4ib85d65u9oyhglkt36k1b,1,36.4,94.1,2023-03-18T13:10:34.593Z,2023-03-18T13:10:37Z,4104742875,140,26.4,4104742877,141,72.3,4104742879,212,18.2,4104742881,213,4.1,4104742873,56,Back,,,,,,,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521436947,518,1,2,53,16,bpx4ib85d65u9oyhglkt36k1b,1,27.7,67.3,2023-03-18T13:10:36.801Z,2023-03-18T13:10:40Z,4104743341,56,Back,4104743347,212,26.4,4104743345,141,28.8,4104743349,213,4.9,4104743343,140,31.2,,,,,,,,,,dhv9lixpbtd4b27qmfw7cxf1m,E. Bragstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521437071,519,1,2,53,20,bpx4ib85d65u9oyhglkt36k1b,1,34,26.7,2023-03-18T13:10:40.817Z,2023-03-18T13:10:46Z,4104743975,212,21.5,4104743977,213,5.5,4104743971,140,48.9,4104743973,141,5.0,4104743969,56,Back,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521437187,520,1,2,53,25,bpx4ib85d65u9oyhglkt36k1b,1,48.4,9.5,2023-03-18T13:10:46.273Z,2023-03-18T13:10:52Z,4104744589,140,34.5,4104744593,212,20.9,4104744591,141,31.6,4104744587,56,Back,4104744595,213,2.3,,,,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521437235,521,1,2,53,32,bpx4ib85d65u9oyhglkt36k1b,1,29.2,32.4,2023-03-18T13:10:52.769Z,2023-03-18T13:10:54Z,4104744847,141,71.2,4104744841,56,Back,4104744845,140,31.0,4104744849,212,26.5,4104744851,213,1.5,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521437279,522,1,2,53,34,bpx4ib85d65u9oyhglkt36k1b,1,31,71.2,2023-03-18T13:10:54.657Z,2023-03-18T13:10:56Z,4104745059,141,93.8,4104745063,212,20.2,4104745055,140,43.5,4104745067,213,0.9,4104745049,56,Back,,,,,,,,,,dhv9lixpbtd4b27qmfw7cxf1m,E. Bragstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521437325,523,1,2,53,35,bpx4ib85d65u9oyhglkt36k1b,0,43.5,93.8,2023-03-18T13:10:56.144Z,2023-03-18T13:10:58Z,4104745309,155,,4104745311,56,Center,4104745321,1,,4104745317,212,45.8,4104745315,141,67.2,4104745319,213,5.9,4104745313,140,83.6,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521437339,465,52,2,53,37,4e5523it4v7s6kkakelbj9si5,1,15.5,35.3,2023-03-18T13:10:58.498Z,2023-03-18T13:10:58Z,,,,,,,,,,,,,,,,,,,,,,,,,a10v8s11xcdsyspqnyhtfipjp,M. Klett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521437521,466,1,2,53,42,4e5523it4v7s6kkakelbj9si5,1,15.6,41.6,2023-03-18T13:11:03.057Z,2023-03-18T13:11:06Z,4104746229,213,1.2,4104746219,123,,4104746223,140,20.7,4104746221,56,Back,4104746225,141,62.0,4104746227,212,14.9,,,,,,,a10v8s11xcdsyspqnyhtfipjp,M. Klett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521437563,467,1,2,53,45,4e5523it4v7s6kkakelbj9si5,1,20.7,61.4,2023-03-18T13:11:06.337Z,2023-03-18T13:11:08Z,4104746425,213,0.1,4104746417,56,Back,4104746423,212,11.5,4104746421,141,63.2,4104746419,140,31.6,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521437587,468,1,2,53,47,4e5523it4v7s6kkakelbj9si5,1,31.6,63.2,2023-03-18T13:11:07.937Z,2023-03-18T13:11:09Z,4104746559,212,9.6,4104746561,213,2.9,4104746553,56,Back,4104746557,141,66.3,4104746555,140,22.7,,,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521437619,469,1,2,53,48,4e5523it4v7s6kkakelbj9si5,1,22.7,66.3,2023-03-18T13:11:09.057Z,2023-03-18T13:11:11Z,4104746759,141,54.9,4104746761,212,11.3,4104746755,56,Back,4104746757,140,14.9,4104746763,213,3.9,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521437831,470,1,2,53,50,4e5523it4v7s6kkakelbj9si5,1,14.9,54.9,2023-03-18T13:11:11.169Z,2023-03-18T13:11:20Z,4104747871,140,20.3,4104747877,213,5.0,4104747875,212,19.3,4104747873,141,27.8,4104747869,56,Back,,,,,,,,,,a10v8s11xcdsyspqnyhtfipjp,M. Klett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521437867,471,1,2,53,59,4e5523it4v7s6kkakelbj9si5,0,8.9,23.2,2023-03-18T13:11:20.513Z,2023-03-18T13:11:21Z,4104748063,140,20.4,4104748073,213,5.6,4104748069,212,15.4,4104748065,141,9.1,4104748061,56,Back,,,,,,,,,,aa257iqvul1ksok2v3ouoe86h,C. Degen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521437921,524,8,2,54,3,bpx4ib85d65u9oyhglkt36k1b,1,85.4,77.2,2023-03-18T13:11:23.841Z,2023-03-18T13:11:23Z,4104748337,56,Center,,,,,,,,,,,,,,,,,,,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521438069,525,1,2,54,4,bpx4ib85d65u9oyhglkt36k1b,1,93.2,75.6,2023-03-18T13:11:24.817Z,2023-03-18T13:11:31Z,4104749113,212,13.0,4104749107,56,Center,4104749115,213,4.2,4104749109,140,87.6,4104749111,141,58.5,,,,,,,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521438095,526,1,2,54,9,bpx4ib85d65u9oyhglkt36k1b,0,98.7,60.2,2023-03-18T13:11:29.928Z,2023-03-18T13:57:50Z,4104749251,141,56.9,4104749307,236,,4104749249,140,98.6,4104749313,286,,4104749247,56,Center,4104749253,212,2.2,4104749309,233,472,4104749255,213,4.7,70n6epbcr1l9dvzqrddsbax2h,K. Vilhjálmsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521438067,472,74,2,54,9,4e5523it4v7s6kkakelbj9si5,1,2.1,38.3,2023-03-18T13:11:29.929Z,2023-03-18T14:00:06Z,4104749093,285,,4104749349,233,526,4104749091,56,Back,,,,,,,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521438105,473,6,2,54,11,4e5523it4v7s6kkakelbj9si5,0,1.8,40.7,2023-03-18T13:11:31.841Z,2023-03-18T13:11:34Z,4104749557,233,527,4104749289,73,,4104749285,56,Back,,,,,,,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521438145,527,6,2,54,11,bpx4ib85d65u9oyhglkt36k1b,1,98.2,59.3,2023-03-18T13:11:31.841Z,2023-03-18T13:27:33Z,4104749535,233,473,4104749525,73,,4104749523,56,Center,,,,,,,,,,,,,,,,70n6epbcr1l9dvzqrddsbax2h,K. Vilhjálmsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521438753,528,1,2,54,40,bpx4ib85d65u9oyhglkt36k1b,0,99.5,99.5,2023-03-18T13:12:00.833Z,2023-03-18T13:12:03Z,4104752731,155,,4104752727,2,,4104752741,141,52.4,4104752733,223,,4104752729,6,,4104752749,213,4.7,4104752751,1,,4104752739,140,98.5,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,4104752735,56,Center,4104752745,212,,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,
2521438889,474,12,2,54,43,4e5523it4v7s6kkakelbj9si5,1,12.1,38.8,2023-03-18T13:12:03.650Z,2023-03-18T13:12:10Z,4104753533,141,28.0,4104753529,56,Back,4104753531,140,24.7,4104753535,212,15.1,4104753537,213,5.8,,,,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521438879,529,1,2,54,44,bpx4ib85d65u9oyhglkt36k1b,1,87.4,62.1,2023-03-18T13:12:05.185Z,2023-03-18T13:12:09Z,4104753485,141,89.1,4104753481,140,83.4,4104753493,213,1.8,4104753489,212,18.8,4104753477,56,Left,,,,,,,,,,a5d0iik8dqj6oy803mvi4n1sl,L. Magull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521438913,531,1,2,54,49,bpx4ib85d65u9oyhglkt36k1b,0,82.9,84.8,2023-03-18T13:12:09.594Z,2023-03-18T13:58:01Z,4104753675,213,5.0,4104753667,56,Center,4104753671,141,47.9,4104753665,155,,4104753673,212,26.1,4104753669,140,89.8,,,,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521438885,530,43,2,54,49,bpx4ib85d65u9oyhglkt36k1b,1,0,0,2023-03-18T13:12:09.698Z,2023-03-18T13:12:24Z,4104753515,286,0,4104753513,56,Left,4104755275,144,50,,,,,,,,,,,,,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521438927,475,12,2,54,49,4e5523it4v7s6kkakelbj9si5,1,12,43.1,2023-03-18T13:12:09.970Z,2023-03-18T13:12:12Z,4104753731,212,20.9,4104753727,140,28.0,4104753763,15,,4104753725,56,Back,4104753733,213,5.6,4104753729,141,24.7,,,,,,,aa257iqvul1ksok2v3ouoe86h,C. Degen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521439029,532,1,2,54,53,bpx4ib85d65u9oyhglkt36k1b,1,77.7,66.4,2023-03-18T13:12:13.793Z,2023-03-18T13:12:16Z,4104754249,141,78.2,4104754251,212,8.0,4104754243,3,,4104754245,56,Center,4104754253,213,1.6,4104754247,140,77.2,,,,,,,70n6epbcr1l9dvzqrddsbax2h,K. Vilhjálmsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521439103,533,1,2,54,56,bpx4ib85d65u9oyhglkt36k1b,1,76.8,80.8,2023-03-18T13:12:16.736Z,2023-03-18T13:12:20Z,4104754573,56,Left,4104754587,213,0.4,4104754579,141,92.7,4104754577,140,92.8,4104754583,212,18.6,,,,,,,,,,a5d0iik8dqj6oy803mvi4n1sl,L. Magull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521439113,476,45,2,54,59,4e5523it4v7s6kkakelbj9si5,0,14,17.4,2023-03-18T13:12:20.097Z,2023-03-18T13:12:22Z,4104754637,56,Back,4104754853,233,534,4104754639,285,,,,,,,,,,,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521439141,534,3,2,54,59,bpx4ib85d65u9oyhglkt36k1b,1,86,82.6,2023-03-18T13:12:20.097Z,2023-03-18T13:12:22Z,4104754793,286,,4104754837,233,476,4104754791,56,Left,,,,,,,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521439175,535,1,2,55,1,bpx4ib85d65u9oyhglkt36k1b,0,92.3,77.5,2023-03-18T13:12:21.760Z,2023-03-18T13:12:23Z,4104754965,212,17.8,4104754959,141,51.3,4104754955,56,Center,4104754957,140,91.8,4104754969,213,4.7,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521439275,477,12,2,55,5,4e5523it4v7s6kkakelbj9si5,1,11.9,44.5,2023-03-18T13:12:25.905Z,2023-03-18T13:12:27Z,4104755527,141,20.0,4104755525,140,14.8,4104755531,213,4.9,4104755529,212,16.9,4104755523,56,Back,,,,,,,,,,35899uqibespufub1v01dwrmd,J. Beuschlein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521439285,478,49,2,55,6,4e5523it4v7s6kkakelbj9si5,1,14.8,20,2023-03-18T13:12:27.442Z,2023-03-18T13:12:27Z,,,,,,,,,,,,,,,,,,,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521439387,479,1,2,55,7,4e5523it4v7s6kkakelbj9si5,1,14.8,20,2023-03-18T13:12:28.241Z,2023-03-18T13:12:32Z,4104756089,213,0.2,4104756083,140,35.6,4104756081,56,Back,4104756085,141,25.9,4104756087,212,22.2,,,,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521439395,480,4,2,55,10,4e5523it4v7s6kkakelbj9si5,1,30.6,26,2023-03-18T13:12:31.218Z,2023-03-18T13:12:36Z,4104756107,56,Back,4104756105,13,,4104756113,285,,4104756567,233,536,4104756109,152,,4104756111,265,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521439465,536,4,2,55,10,bpx4ib85d65u9oyhglkt36k1b,0,69.4,74,2023-03-18T13:12:31.219Z,2023-03-18T13:12:36Z,4104756483,56,Center,4104756489,286,,4104756487,265,,4104756485,152,,4104756481,13,,4104756611,233,480,,,,,,,70n6epbcr1l9dvzqrddsbax2h,K. Vilhjálmsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521440095,481,1,2,55,35,4e5523it4v7s6kkakelbj9si5,1,26.8,19,2023-03-18T13:12:55.777Z,2023-03-18T13:13:00Z,4104759785,140,32.3,4104759787,141,45.8,4104759779,5,,4104759781,152,,4104759791,213,1.3,4104759783,56,Back,4104759789,212,19.1,,,,aa257iqvul1ksok2v3ouoe86h,C. Degen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521440191,482,1,2,55,39,4e5523it4v7s6kkakelbj9si5,1,32.2,46.4,2023-03-18T13:13:00.402Z,2023-03-18T13:13:04Z,4104760267,212,46.4,4104760261,56,Left,4104760271,1,,4104760265,141,91.7,4104760259,155,,4104760263,140,65.3,4104760269,213,0.7,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521440203,483,61,2,55,44,4e5523it4v7s6kkakelbj9si5,0,65.3,91.7,2023-03-18T13:13:04.674Z,2023-03-18T13:13:11Z,4104760323,56,Left,,,,,,,,,,,,,,,,,,,,,,8fhfjo7zfz9u0xtn58qj9enrp,M. Islacker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521440249,537,49,2,55,47,bpx4ib85d65u9oyhglkt36k1b,1,24.9,7,2023-03-18T13:13:07.617Z,2023-03-18T13:13:07Z,,,,,,,,,,,,,,,,,,,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521440287,538,1,2,55,47,bpx4ib85d65u9oyhglkt36k1b,1,24.9,7,2023-03-18T13:13:07.872Z,2023-03-18T13:13:09Z,4104760837,140,7.3,4104760835,56,Back,4104760841,212,31.5,4104760843,213,2.2,4104760839,141,44.5,,,,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521440325,539,1,2,55,48,bpx4ib85d65u9oyhglkt36k1b,1,7.4,47.9,2023-03-18T13:13:09.056Z,2023-03-18T13:13:11Z,4104761053,213,4.9,4104761047,140,9.4,4104761045,56,Back,4104761049,141,26.7,4104761051,212,14.6,,,,,,,,,,bpwz6mj8utvxsd9mjyxcestii,M. Grohs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521440405,540,1,2,55,50,bpx4ib85d65u9oyhglkt36k1b,0,11.8,23.3,2023-03-18T13:13:11.393Z,2023-03-18T13:13:16Z,4104761461,1,,4104761451,56,Center,4104761449,155,,4104761457,212,48.3,4104761459,213,0.0,4104761453,140,57.8,4104761455,141,25.2,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521440421,484,44,2,55,53,4e5523it4v7s6kkakelbj9si5,1,50.6,66,2023-03-18T13:13:14.143Z,2023-03-18T13:58:43Z,4104761539,233,541,4104761507,286,,4104761505,56,Center,,,,,,,,,,,,,,,,aa257iqvul1ksok2v3ouoe86h,C. Degen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521440413,541,44,2,55,53,bpx4ib85d65u9oyhglkt36k1b,0,49.4,34,2023-03-18T13:13:14.144Z,2023-03-18T13:13:16Z,4104761681,233,484,4104761679,285,,4104761487,56,Back,,,,,,,,,,,,,,,,70n6epbcr1l9dvzqrddsbax2h,K. Vilhjálmsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521440439,485,1,2,55,54,4e5523it4v7s6kkakelbj9si5,1,59,57.3,2023-03-18T13:13:14.913Z,2023-03-18T13:58:51Z,4104761591,140,73.3,4104761597,213,0.2,4104761587,3,,4104761595,212,15.5,4104761589,56,Center,4104761593,141,62.7,,,,,,,aa257iqvul1ksok2v3ouoe86h,C. Degen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521440519,486,1,2,55,57,4e5523it4v7s6kkakelbj9si5,1,73.3,62.7,2023-03-18T13:13:18.322Z,2023-03-18T13:59:04Z,4104762031,141,51.6,4104762027,56,Center,4104762035,213,4.8,4105017311,155,,4104762029,140,73.8,4104762033,212,7.6,,,,,,,35899uqibespufub1v01dwrmd,J. Beuschlein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521440599,487,1,2,55,58,4e5523it4v7s6kkakelbj9si5,1,73.8,51.6,2023-03-18T13:13:19.585Z,2023-03-18T13:59:12Z,4104762405,141,71.6,4104762409,213,0.7,4104764177,210,15,4104762403,140,90.4,4104762401,56,Center,4104764179,154,,4104762407,212,22.1,,,,4y1m1y07xg9wwfnogsxtcj93p,M. Wilde,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521440613,488,15,2,56,2,4e5523it4v7s6kkakelbj9si5,1,89.7,70.8,2023-03-18T13:13:22.866Z,2023-03-18T13:13:38Z,4104764209,231,50.9,4104764195,55,487,4104764189,78,,4104764199,102,50.0,4104764205,147,63.5,4104763371,72,,4104764191,29,,4104762479,64,,8fhfjo7zfz9u0xtn58qj9enrp,M. Islacker,4104763375,82,,4104764201,103,,4104762475,22,,4104764207,230,99.0,4104762481,56,19,4104764203,146,4104764193,154,4104763427,233,542,,,,,,,,Center,,,93.3
2521440603,542,10,2,56,2,bpx4ib85d65u9oyhglkt36k1b,1,3.4,43,2023-03-18T13:13:22.966Z,2023-03-18T13:13:32Z,4104763493,233,488,4104762439,56,Back,4104762437,94,,,,,,,,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521440659,489,6,2,56,4,4e5523it4v7s6kkakelbj9si5,1,93.5,64.3,2023-03-18T13:13:24.656Z,2023-03-18T13:27:33Z,4104762725,56,Center,4104762727,73,,4104762773,233,543,,,,,,,,,,,,,,,,8fhfjo7zfz9u0xtn58qj9enrp,M. Islacker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521440651,543,6,2,56,4,bpx4ib85d65u9oyhglkt36k1b,0,6.5,35.7,2023-03-18T13:13:24.656Z,2023-03-18T13:13:27Z,4104762833,233,489,4104762701,73,,4104762699,56,Back,,,,,,,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521441297,490,1,2,56,31,4e5523it4v7s6kkakelbj9si5,0,99.5,99.5,2023-03-18T13:13:51.923Z,2023-03-18T13:13:54Z,4104766083,56,Center,4104766089,141,52.1,4104766099,1,,4104766075,2,,4104766079,155,,4104766095,213,4.4,4104766085,140,90.7,4104766077,6,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,4104766091,212,33.5,4104766081,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521441375,544,12,2,56,35,bpx4ib85d65u9oyhglkt36k1b,1,5.8,49.3,2023-03-18T13:13:55.936Z,2023-03-18T13:13:57Z,4104766537,141,8.8,4104766535,140,10.7,4104766553,15,,4104766541,213,4.9,4104766533,56,Back,4104766539,212,28.0,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521441451,491,1,2,56,38,4e5523it4v7s6kkakelbj9si5,0,91.7,89,2023-03-18T13:13:59.329Z,2023-03-18T13:14:00Z,4104766911,2,,4104766925,140,92.6,4104766933,212,4.2,4104766929,141,83.0,4104766937,213,4.9,4104766921,56,Left,4104766915,155,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521441489,545,61,2,56,41,bpx4ib85d65u9oyhglkt36k1b,1,18.2,12,2023-03-18T13:14:02.416Z,2023-03-18T13:14:02Z,4104767095,56,Back,,,,,,,,,,,,,,,,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521441513,492,50,2,56,43,4e5523it4v7s6kkakelbj9si5,1,93.4,73.4,2023-03-18T13:14:04.001Z,2023-03-18T13:14:06Z,4104767209,286,,4104767207,56,Center,4104767527,233,546,,,,,,,,,,,,,,,,8fhfjo7zfz9u0xtn58qj9enrp,M. Islacker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521441553,546,7,2,56,43,bpx4ib85d65u9oyhglkt36k1b,1,6.6,26.6,2023-03-18T13:14:04.002Z,2023-03-18T13:14:06Z,4104767469,56,Back,4104767471,285,,4104767475,233,492,,,,,,,,,,,,,,,,a5d0iik8dqj6oy803mvi4n1sl,L. Magull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521441567,547,12,2,56,45,bpx4ib85d65u9oyhglkt36k1b,1,4.4,19.1,2023-03-18T13:14:06.176Z,2023-03-18T13:14:07Z,4104767571,213,5.0,4104767565,140,8.6,4104767569,212,14.8,4104767563,56,Back,4104767623,167,,4104767567,141,0.0,,,,,,,a5d0iik8dqj6oy803mvi4n1sl,L. Magull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521441659,493,5,2,56,45,4e5523it4v7s6kkakelbj9si5,1,90.8,101.6,2023-03-18T13:14:06.498Z,2023-03-18T13:14:12Z,4104768071,347,,4104768107,233,548,4104768069,56,Left,,,,,,,,,,,,,,,,8fhfjo7zfz9u0xtn58qj9enrp,M. Islacker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521441573,548,5,2,56,45,bpx4ib85d65u9oyhglkt36k1b,0,9.2,-1.6,2023-03-18T13:14:06.498Z,2023-03-18T13:59:59Z,4104768125,233,493,4104767589,56,Back,4104767591,347,,,,,,,,,,,,,,,,,a5d0iik8dqj6oy803mvi4n1sl,L. Magull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521441695,494,1,2,56,51,4e5523it4v7s6kkakelbj9si5,1,90.1,100,2023-03-18T13:14:12.337Z,2023-03-18T13:14:14Z,4104768255,141,89.9,4104768253,140,93.8,4104768259,213,5.2,4104768257,212,8.7,4104768251,56,Left,4104768249,107,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521441749,495,1,2,56,53,4e5523it4v7s6kkakelbj9si5,1,93.8,89.9,2023-03-18T13:14:14.081Z,2023-03-18T13:14:17Z,4104768551,141,93.2,4104768549,140,86.6,4104768555,213,2.9,4104768553,212,7.9,4104768547,56,Left,,,,,,,,,,8fhfjo7zfz9u0xtn58qj9enrp,M. Islacker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
