id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/14/value,assist
2476184415,238,1,1,21,17,6bl19flj1eggw2gw7sya19bof,0,91,16.2,2022-10-23T12:24:59.199Z,2022-10-23T12:28:07Z,3866189401,141,25.7,3866189397,56,Center,3866189403,212,14.2,3866189405,213,2.7,3866189399,140,79.0,,,,,,,,,,6l7cq8gkjb8r4i50vsd4xoo2x,L. Lattwein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476184423,187,49,1,21,21,bpx4ib85d65u9oyhglkt36k1b,1,20.5,76.3,2022-10-23T12:25:02.467Z,2022-10-23T12:25:02Z,,,,,,,,,,,,,,,,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476184523,188,1,1,21,22,bpx4ib85d65u9oyhglkt36k1b,0,21.1,72.8,2022-10-23T12:25:04.227Z,2022-10-23T12:25:47Z,3866189969,212,11.8,3866189967,141,57.9,3866189959,155,,3866189963,56,Back,3866189965,140,26.9,3866189971,213,5.3,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476186781,266,61,1,21,24,6bl19flj1eggw2gw7sya19bof,1,79.6,26.4,2022-10-23T12:25:06.022Z,2022-10-23T12:28:04Z,3866202109,56,Center,,,,,,,,,,,,,,,,,,,,,,49bajqj50h6lrbk4gt30eeodl,L. Wilms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476184529,189,5,1,21,27,bpx4ib85d65u9oyhglkt36k1b,1,53.5,-1.5,2022-10-23T12:25:09.023Z,2022-10-23T12:46:14Z,3866191597,233,239,3866190005,347,,3866190003,56,Right,,,,,,,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476184777,239,5,1,21,27,6bl19flj1eggw2gw7sya19bof,0,46.5,101.5,2022-10-23T12:25:09.023Z,2022-10-23T12:25:36Z,3866191451,347,,3866191449,56,Back,3866191635,233,189,,,,,,,,,,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476184827,190,1,1,21,54,bpx4ib85d65u9oyhglkt36k1b,1,52.6,0,2022-10-23T12:25:35.810Z,2022-10-23T12:25:37Z,3866191701,140,60.1,3866191705,212,16.0,3866191697,107,,3866191699,56,Right,3866191707,213,1.1,3866191703,141,19.4,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476184839,191,1,1,21,55,bpx4ib85d65u9oyhglkt36k1b,0,60.1,19.4,2022-10-23T12:25:37.011Z,2022-10-23T12:25:38Z,3866191751,141,10.7,3866191749,140,92.7,3866191747,56,Right,3866191755,213,6.1,3866191753,212,34.7,3866191757,1,,3866191745,155,,,,,a5d0iik8dqj6oy803mvi4n1sl,L. Magull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476184875,240,49,1,21,59,6bl19flj1eggw2gw7sya19bof,1,8.9,93.8,2022-10-23T12:25:40.639Z,2022-10-23T12:25:40Z,,,,,,,,,,,,,,,,,,,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476184907,241,1,1,22,0,6bl19flj1eggw2gw7sya19bof,0,5.2,94.7,2022-10-23T12:25:41.822Z,2022-10-23T12:25:44Z,3866192101,141,94.7,3866192151,286,,3866192147,233,192,3866192105,212,2.1,3866192109,213,0.0,3866192097,56,Back,3866192099,140,7.2,3866192145,236,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476184903,192,74,1,22,0,bpx4ib85d65u9oyhglkt36k1b,1,96.3,6.7,2022-10-23T12:25:41.823Z,2022-10-23T12:25:44Z,3866192187,233,241,3866192091,285,,3866192089,56,Right,,,,,,,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476184919,193,5,1,22,1,bpx4ib85d65u9oyhglkt36k1b,0,100.9,9,2022-10-23T12:25:43.203Z,2022-10-23T12:25:44Z,3866192305,233,242,3866192169,56,Right,3866192171,346,,,,,,,,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476184937,242,5,1,22,1,6bl19flj1eggw2gw7sya19bof,1,-0.9,91,2022-10-23T12:25:43.203Z,2022-10-23T12:46:14Z,3866192267,56,Back,3866192273,233,193,3866192269,346,,,,,,,,,,,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476185147,243,1,1,22,15,6bl19flj1eggw2gw7sya19bof,1,3.4,57.8,2022-10-23T12:25:56.686Z,2022-10-23T12:26:01Z,3866193429,140,18.6,3866193435,213,5.4,3866193427,56,Back,3866193431,141,27.3,3866193433,212,26.2,3866193425,124,,3866193439,237,,,,,3loe8qn8nalk7liisl2hx891x,M. Frohms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476185193,244,1,1,22,19,6bl19flj1eggw2gw7sya19bof,1,29,16.7,2022-10-23T12:26:01.166Z,2022-10-23T12:26:04Z,3866193709,213,5.7,3866193703,140,43.1,3866193707,212,17.3,3866193701,56,Back,3866193705,141,3.5,,,,,,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476185205,245,3,1,22,23,6bl19flj1eggw2gw7sya19bof,0,44.8,3.2,2022-10-23T12:26:04.526Z,2022-10-23T12:26:06Z,3866193749,56,Back,3866193751,286,,3866193835,233,194,,,,,,,,,,,,,,,,49bajqj50h6lrbk4gt30eeodl,L. Wilms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476185215,194,7,1,22,23,bpx4ib85d65u9oyhglkt36k1b,1,55.2,96.8,2022-10-23T12:26:04.527Z,2022-10-23T12:26:05Z,3866193807,233,245,3866193781,167,,3866193783,56,Left,3866193785,285,,,,,,,,,,,,,,3uyzu7kyh7oe0ahcu7o22pfit,L. Dallmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476185233,195,5,1,22,24,bpx4ib85d65u9oyhglkt36k1b,0,57.8,101.4,2022-10-23T12:26:05.567Z,2022-10-23T12:46:15Z,3866193871,56,Left,3866194803,233,246,3866193875,347,,,,,,,,,,,,,,,,,3uyzu7kyh7oe0ahcu7o22pfit,L. Dallmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476185409,246,5,1,22,24,6bl19flj1eggw2gw7sya19bof,1,42.2,-1.4,2022-10-23T12:26:05.567Z,2022-10-23T12:26:16Z,3866194795,233,195,3866194769,347,,3866194767,56,Back,,,,,,,,,,,,,,,,49bajqj50h6lrbk4gt30eeodl,L. Wilms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476185435,247,1,1,22,34,6bl19flj1eggw2gw7sya19bof,1,38.3,0,2022-10-23T12:26:16.382Z,2022-10-23T12:26:18Z,3866194899,141,12.5,3866194901,212,12.0,3866194897,140,45.0,3866194893,107,,3866194895,56,Back,3866194903,213,0.9,,,,,,,49bajqj50h6lrbk4gt30eeodl,L. Wilms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476185447,248,1,1,22,36,6bl19flj1eggw2gw7sya19bof,0,45.2,13.3,2022-10-23T12:26:17.935Z,2022-10-23T12:26:18Z,3866194989,141,7.2,3866194991,212,25.7,3866194995,1,,3866194987,140,69.4,3866194983,157,,3866194985,56,Right,3866194993,213,6.1,,,,6c9ed4z6hw7s5v8c9631algid,S. Huth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476185467,196,1,1,22,37,bpx4ib85d65u9oyhglkt36k1b,0,30.6,96.9,2022-10-23T12:26:19.010Z,2022-10-23T12:26:20Z,3866195109,141,94.8,3866195111,212,15.3,3866195113,213,6.2,3866195107,140,45.1,3866195105,56,Back,,,,,,,,,,1zkoai1sdm9bbx29fi76e38ph,C. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476185475,249,8,1,22,38,6bl19flj1eggw2gw7sya19bof,1,57.6,13,2022-10-23T12:26:20.334Z,2022-10-23T12:26:20Z,3866195145,56,Right,,,,,,,,,,,,,,,,,,,,,,6c9ed4z6hw7s5v8c9631algid,S. Huth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476185523,197,49,1,22,42,bpx4ib85d65u9oyhglkt36k1b,1,35.4,70.3,2022-10-23T12:26:23.714Z,2022-10-23T12:26:23Z,,,,,,,,,,,,,,,,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476185575,198,1,1,22,42,bpx4ib85d65u9oyhglkt36k1b,1,35.4,70.3,2022-10-23T12:26:23.858Z,2022-10-23T12:26:27Z,3866195699,212,24.1,3866195701,213,4.6,3866195695,140,32.4,3866195697,141,35.1,3866195693,56,Back,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476185631,199,1,1,22,45,bpx4ib85d65u9oyhglkt36k1b,0,32.1,30.6,2022-10-23T12:26:27.010Z,2022-10-23T12:26:30Z,3866195941,140,69.7,3866195937,155,,3866195945,212,47.0,3866195939,56,Center,3866195949,1,,3866195947,213,0.6,3866195943,141,68.1,,,,1ofsz5y4wb4pt6xp0u06hc5pl,Tainara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476185649,250,1,1,22,48,6bl19flj1eggw2gw7sya19bof,1,28.6,24.9,2022-10-23T12:26:30.285Z,2022-10-23T12:26:32Z,3866196045,56,Back,3866196053,213,1.4,3866196047,140,29.3,3866196051,212,3.8,3866196049,141,30.4,,,,,,,,,,49bajqj50h6lrbk4gt30eeodl,L. Wilms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476185659,251,1,1,22,50,6bl19flj1eggw2gw7sya19bof,0,29.3,30.4,2022-10-23T12:26:31.902Z,2022-10-23T12:26:32Z,3866196081,56,Back,3866196085,141,6.2,3866196079,157,,3866196091,1,,3866196089,213,5.1,3866196083,140,35.3,3866196087,212,17.6,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476185725,200,1,1,22,54,bpx4ib85d65u9oyhglkt36k1b,0,71.6,71.5,2022-10-23T12:26:36.002Z,2022-10-23T12:26:36Z,3866196445,140,68.7,3866196457,213,4.5,3866196453,212,12.1,3866196449,141,54.3,3866196441,56,Center,,,,,,,,,,3uyzu7kyh7oe0ahcu7o22pfit,L. Dallmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476185737,252,1,1,22,55,6bl19flj1eggw2gw7sya19bof,1,20.5,29.4,2022-10-23T12:26:36.766Z,2022-10-23T12:26:38Z,3866196511,56,Back,3866196515,141,14.0,3866196519,213,5.6,3866196517,212,16.9,3866196513,140,33.1,,,,,,,,,,9lt9pjnkuty7j6uwd5cvctwbt,L. Oberdorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476185743,253,49,1,22,56,6bl19flj1eggw2gw7sya19bof,1,33.1,14,2022-10-23T12:26:38.190Z,2022-10-23T12:26:38Z,,,,,,,,,,,,,,,,,,,,,,,,,6c9ed4z6hw7s5v8c9631algid,S. Huth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476185815,254,1,1,22,57,6bl19flj1eggw2gw7sya19bof,1,32.1,17.2,2022-10-23T12:26:39.038Z,2022-10-23T12:26:42Z,3866196981,141,13.2,3866196985,213,6.1,3866196979,140,43.9,3866196977,56,Back,3866196983,212,12.7,,,,,,,,,,6c9ed4z6hw7s5v8c9631algid,S. Huth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476185819,255,61,1,23,1,6bl19flj1eggw2gw7sya19bof,0,43.3,14.9,2022-10-23T12:26:42.862Z,2022-10-23T12:26:43Z,3866197003,56,Back,,,,,,,,,,,,,,,,,,,,,,9hmgd3x5tekj4fnf0zju3i1ud,E. Pajor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476185847,201,49,1,23,3,bpx4ib85d65u9oyhglkt36k1b,1,44,89.6,2022-10-23T12:26:44.643Z,2022-10-23T12:26:44Z,,,,,,,,,,,,,,,,,,,,,,,,,3uyzu7kyh7oe0ahcu7o22pfit,L. Dallmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476185869,202,1,1,23,3,bpx4ib85d65u9oyhglkt36k1b,1,44,89.6,2022-10-23T12:26:44.882Z,2022-10-23T12:26:46Z,3866197243,56,Back,3866197247,141,70.2,3866197249,212,18.5,3866197251,213,3.9,3866197245,140,31.7,,,,,,,,,,3uyzu7kyh7oe0ahcu7o22pfit,L. Dallmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476185877,203,1,1,23,4,bpx4ib85d65u9oyhglkt36k1b,1,31.7,70.2,2022-10-23T12:26:45.970Z,2022-10-23T12:26:47Z,3866197295,213,5.8,3866197287,56,Back,3866197291,141,66.3,3866197289,140,36.7,3866197293,212,5.9,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476185897,204,1,1,23,5,bpx4ib85d65u9oyhglkt36k1b,1,36.7,66.3,2022-10-23T12:26:47.043Z,2022-10-23T12:26:48Z,3866197403,140,28.4,3866197407,212,10.2,3866197409,213,2.6,3866197405,141,74.1,3866197401,56,Back,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476185969,205,1,1,23,7,bpx4ib85d65u9oyhglkt36k1b,1,28.4,74.1,2022-10-23T12:26:48.578Z,2022-10-23T12:26:52Z,3866197743,56,Back,3866197747,141,39.5,3866197751,213,4.7,3866197749,212,23.5,3866197745,140,29.1,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476186043,206,1,1,23,11,bpx4ib85d65u9oyhglkt36k1b,1,28.5,39.8,2022-10-23T12:26:52.787Z,2022-10-23T12:26:58Z,3866198139,141,52.4,3866198143,213,0.5,3866198135,56,Back,3866198137,140,45.1,3866198141,212,19.4,,,,,,,,,,1ofsz5y4wb4pt6xp0u06hc5pl,Tainara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476186107,207,1,1,23,16,bpx4ib85d65u9oyhglkt36k1b,0,44.8,51.6,2022-10-23T12:26:58.291Z,2022-10-23T12:27:02Z,3866198489,56,Right,3866198495,141,0.0,3866198501,1,,3866198499,213,5.6,3866198485,155,,3866198497,212,56.3,3866198493,140,86.2,,,,a5d0iik8dqj6oy803mvi4n1sl,L. Magull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476186111,208,5,1,23,20,bpx4ib85d65u9oyhglkt36k1b,0,88.2,-1.5,2022-10-23T12:27:01.773Z,2022-10-23T12:46:15Z,3866198507,56,Right,3866198509,347,,3866199665,233,256,,,,,,,,,,,,,,,,a5d0iik8dqj6oy803mvi4n1sl,L. Magull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476186315,256,5,1,23,20,6bl19flj1eggw2gw7sya19bof,1,11.8,101.5,2022-10-23T12:27:01.773Z,2022-10-23T12:27:20Z,3866199611,347,,3866199621,233,208,3866199609,56,Back,,,,,,,,,,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476186359,257,1,1,23,38,6bl19flj1eggw2gw7sya19bof,0,12.4,100,2022-10-23T12:27:19.662Z,2022-10-23T12:27:23Z,3866199863,212,19.6,3866199859,141,91.8,3866199867,213,6.0,3866199855,140,30.0,3866199851,56,Back,3866199849,107,,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476186379,209,44,1,23,40,bpx4ib85d65u9oyhglkt36k1b,1,69.1,4,2022-10-23T12:27:22.322Z,2022-10-23T12:27:24Z,3866199951,286,,3866199949,56,Right,3866199969,233,258,,,,,,,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476186367,258,44,1,23,40,6bl19flj1eggw2gw7sya19bof,0,30.9,96,2022-10-23T12:27:22.323Z,2022-10-23T12:27:24Z,3866199991,233,209,3866199903,56,Back,3866199905,285,,,,,,,,,,,,,,,,,f4g9co8i52ygweie4jjnvja39,A. Popp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476186393,210,1,1,23,41,bpx4ib85d65u9oyhglkt36k1b,0,67.7,2.3,2022-10-23T12:27:22.778Z,2022-10-23T12:27:27Z,3866200027,3,,3866200031,140,69.6,3866200029,56,Right,3866200035,212,3.2,3866200037,213,5.4,3866200033,141,0.0,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476186399,211,5,1,23,42,bpx4ib85d65u9oyhglkt36k1b,0,70.4,-1.6,2022-10-23T12:27:23.918Z,2022-10-23T12:46:15Z,3866200055,56,Right,3866200057,347,,3866201141,233,259,,,,,,,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476186603,259,5,1,23,42,6bl19flj1eggw2gw7sya19bof,1,29.6,101.6,2022-10-23T12:27:23.918Z,2022-10-23T12:27:40Z,3866201137,233,211,3866201101,347,,3866201099,56,Back,,,,,,,,,,,,,,,,f4g9co8i52ygweie4jjnvja39,A. Popp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476186639,260,1,1,23,58,6bl19flj1eggw2gw7sya19bof,0,26.2,100,2022-10-23T12:27:39.646Z,2022-10-23T12:27:44Z,3866201299,141,88.3,3866201305,1,,3866201303,213,5.9,3866201301,212,22.9,3866201293,107,,3866201297,140,46.3,3866201295,56,Back,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476186625,212,44,1,23,59,bpx4ib85d65u9oyhglkt36k1b,1,55.2,9.8,2022-10-23T12:27:41.426Z,2022-10-23T12:27:43Z,3866201241,286,,3866201333,233,261,3866201239,56,Right,,,,,,,,,,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476186647,261,44,1,23,59,6bl19flj1eggw2gw7sya19bof,0,44.8,90.2,2022-10-23T12:27:41.427Z,2022-10-23T12:27:44Z,3866201321,285,,3866201319,56,Back,3866201417,233,212,,,,,,,,,,,,,,,,9lt9pjnkuty7j6uwd5cvctwbt,L. Oberdorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476186653,213,1,1,24,0,bpx4ib85d65u9oyhglkt36k1b,0,56.7,7.9,2022-10-23T12:27:41.955Z,2022-10-23T12:27:44Z,3866201367,3,,3866201371,140,58.9,3866201369,56,Center,3866201375,212,17.4,3866201377,213,1.4,3866201373,141,33.3,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476186667,262,49,1,24,3,6bl19flj1eggw2gw7sya19bof,1,44,69.9,2022-10-23T12:27:45.214Z,2022-10-23T12:27:45Z,,,,,,,,,,,,,,,,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476186701,263,1,1,24,4,6bl19flj1eggw2gw7sya19bof,1,44,69.9,2022-10-23T12:27:45.710Z,2022-10-23T12:27:48Z,3866201679,141,19.8,3866201677,140,38.1,3866201673,155,,3866201683,213,4.5,3866201681,212,34.6,3866201675,56,Back,3866201685,1,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476186725,264,1,1,24,7,6bl19flj1eggw2gw7sya19bof,1,56.7,14.8,2022-10-23T12:27:48.558Z,2022-10-23T12:27:50Z,3866201821,140,70.0,3866201817,56,Right,3866201823,141,7.0,3866201827,213,5.9,3866201825,212,14.9,,,,,,,,,,49bajqj50h6lrbk4gt30eeodl,L. Wilms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476186749,265,1,1,24,8,6bl19flj1eggw2gw7sya19bof,0,69.8,7.2,2022-10-23T12:27:50.221Z,2022-10-23T12:27:52Z,3866201941,213,0.6,3866201935,140,83.1,3866201933,56,Right,3866201937,141,19.8,3866201939,212,16.4,,,,,,,,,,6c9ed4z6hw7s5v8c9631algid,S. Huth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476186755,214,49,1,24,11,bpx4ib85d65u9oyhglkt36k1b,1,24.9,83.9,2022-10-23T12:27:52.514Z,2022-10-23T12:27:52Z,,,,,,,,,,,,,,,,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476186769,215,1,1,24,11,bpx4ib85d65u9oyhglkt36k1b,1,24.9,83.9,2022-10-23T12:27:52.642Z,2022-10-23T12:27:53Z,3866202031,56,Back,3866202039,213,0.9,3866202033,140,30.5,3866202037,212,8.9,3866202035,141,93.8,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476186785,216,1,1,24,12,bpx4ib85d65u9oyhglkt36k1b,1,30.5,93.8,2022-10-23T12:27:53.714Z,2022-10-23T12:27:55Z,3866202123,56,Back,3866202131,213,5.0,3866202127,141,83.0,3866202125,140,32.2,3866202129,212,7.6,,,,,,,,,,1zkoai1sdm9bbx29fi76e38ph,C. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476186829,217,1,1,24,14,bpx4ib85d65u9oyhglkt36k1b,1,31.8,76.9,2022-10-23T12:27:55.602Z,2022-10-23T12:27:58Z,3866202339,213,4.9,3866202333,141,65.2,3866202331,140,33.4,3866202329,56,Back,3866202335,212,8.1,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476186885,218,1,1,24,17,bpx4ib85d65u9oyhglkt36k1b,1,30.4,59.7,2022-10-23T12:27:58.674Z,2022-10-23T12:28:05Z,3866202669,141,14.0,3866202671,212,31.1,3866202661,56,Back,3866202673,213,4.8,3866202665,140,32.1,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476186913,219,1,1,24,23,bpx4ib85d65u9oyhglkt36k1b,0,44.6,4.3,2022-10-23T12:28:04.900Z,2022-10-23T12:28:08Z,3866202839,141,10.4,3866202845,1,,3866202837,140,77.2,3866202833,155,,3866202841,212,34.5,3866202843,213,0.1,3866202835,56,Right,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476186937,267,49,1,24,28,6bl19flj1eggw2gw7sya19bof,1,18.6,83,2022-10-23T12:28:10.398Z,2022-10-23T12:28:10Z,,,,,,,,,,,,,,,,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476186995,268,1,1,24,29,6bl19flj1eggw2gw7sya19bof,1,25.1,79.9,2022-10-23T12:28:10.829Z,2022-10-23T12:28:14Z,3866203255,56,Back,3866203257,140,38.1,3866203263,141,60.6,3866203267,212,18.9,3866203271,213,5.5,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476187051,269,1,1,24,33,6bl19flj1eggw2gw7sya19bof,1,31.6,65.2,2022-10-23T12:28:14.573Z,2022-10-23T12:28:19Z,3866203573,213,2.3,3866203565,56,Back,3866203569,141,75.7,3866203571,212,9.4,3866203567,140,25.8,,,,,,,,,,6l7cq8gkjb8r4i50vsd4xoo2x,L. Lattwein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476187077,270,1,1,24,37,6bl19flj1eggw2gw7sya19bof,1,31.4,77.7,2022-10-23T12:28:19.197Z,2022-10-23T12:28:20Z,3866203713,212,18.3,3866203707,56,Back,3866203715,213,0.7,3866203709,140,45.2,3866203711,141,94.1,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476187097,271,1,1,24,39,6bl19flj1eggw2gw7sya19bof,0,45.3,94.3,2022-10-23T12:28:20.542Z,2022-10-23T12:28:22Z,3866203815,141,77.0,3866203811,56,Center,3866203821,1,,3866203813,140,73.8,3866203817,212,32.2,3866203819,213,5.9,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476187139,220,1,1,24,41,bpx4ib85d65u9oyhglkt36k1b,0,38.4,14.6,2022-10-23T12:28:22.993Z,2022-10-23T12:28:25Z,3866204077,213,0.9,3866204073,141,43.3,3866204069,56,Center,3866204075,212,25.1,3866204071,140,53.5,,,,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476187181,272,1,1,24,43,6bl19flj1eggw2gw7sya19bof,1,45,59.4,2022-10-23T12:28:25.133Z,2022-10-23T12:28:28Z,3866204315,213,4.0,3866204307,56,Back,3866204311,141,30.2,3866204309,140,27.7,3866204313,212,26.9,,,,,,,,,,6l7cq8gkjb8r4i50vsd4xoo2x,L. Lattwein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476187221,273,1,1,24,46,6bl19flj1eggw2gw7sya19bof,1,25.5,31.7,2022-10-23T12:28:28.189Z,2022-10-23T12:28:31Z,3866204535,212,20.8,3866204537,213,5.4,3866204533,141,7.8,3866204529,56,Back,3866204531,140,37.9,,,,,,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
