id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,assist
2479370623,186,1,1,20,48,6yhza3xbfafj5c9897mbkbudn,1,64.9,4.3,2022-10-30T12:23:53.892Z,2022-10-30T12:24:00Z,3883136113,56,Right,3883136121,213,1.3,3883136119,212,4.4,3883136115,140,66.2,3883136117,141,10.4,,,,,,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479370627,187,4,1,20,51,6yhza3xbfafj5c9897mbkbudn,1,65.8,13,2022-10-30T12:23:57.205Z,2022-10-30T12:24:00Z,3883136141,265,,3883136177,233,212,3883136137,56,Right,3883136135,13,,3883136143,286,,3883136139,152,,,,,,,,dqaq4g6ls8bl56rpd3irjt6fp,H. Kayikçi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479370603,212,4,1,20,51,6mng5xcarvyip7ixoss7au245,0,34.2,87,2022-10-30T12:23:57.206Z,2022-10-30T12:24:01Z,3883136033,285,,3883136027,56,Back,3883136029,152,,3883136025,13,,3883136217,233,187,3883136031,265,,,,,,,,8etvu6b9z7sm2rg3wqkmchk9h,M. Rouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479370987,188,1,1,21,19,6yhza3xbfafj5c9897mbkbudn,1,60.2,12.6,2022-10-30T12:24:24.582Z,2022-10-30T12:26:45Z,3883138103,1,,3883138095,140,93.9,3883138091,152,,3883146127,210,13,3883138101,213,0.6,3883138093,56,Center,3883138087,5,,3883138099,212,44.2,6q0njimucm06r3x7enupxpl,G. Stegemann,3883138097,141,51.5,3883138089,155,,3883146129,154,,,,,1,,,,,,,,,,,,,,,,
2479370995,189,13,1,21,24,6yhza3xbfafj5c9897mbkbudn,1,94.4,53.4,2022-10-30T12:24:29.622Z,2022-10-30T12:26:45Z,3883146155,75,,3883146167,103,38.9,3883145501,20,,3883146173,147,47.7,3883146159,154,,3883146177,231,51.4,3883145505,153,,3883146175,230,99.5,2ij21gq2d0xqcyho9t49glkvd,J. Minge,3883143161,16,,3883147215,328,,3883146161,55,188,3883146169,391,,,3883146171,146,98.0,3883146157,29,,3883146679,24,3883146165,102,35.3,3883138115,56,Center,,
2479370989,213,52,1,21,24,6mng5xcarvyip7ixoss7au245,1,3.2,57.8,2022-10-30T12:24:29.746Z,2022-10-30T12:24:29Z,,,,,,,,,,,,,,,,,,,,,,,,,7qvhdchag7s42he71k28ctmtx,V. Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479371045,214,1,1,21,26,6mng5xcarvyip7ixoss7au245,0,16.7,53.9,2022-10-30T12:24:31.603Z,2022-10-30T12:24:34Z,3883138415,199,,3883138425,213,0.8,3883138421,141,100.0,3883138417,56,Back,3883138423,212,44.5,3883138427,1,,3883138419,140,45.5,,,,7qvhdchag7s42he71k28ctmtx,V. Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479371109,190,5,1,21,29,6yhza3xbfafj5c9897mbkbudn,1,53.3,-1.6,2022-10-30T12:24:34.547Z,2022-10-30T13:54:12Z,3883138797,347,,3883138795,56,Right,3883138803,233,215,,,,,,,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479371049,215,5,1,21,29,6mng5xcarvyip7ixoss7au245,0,46.7,101.6,2022-10-30T12:24:34.547Z,2022-10-30T12:24:40Z,3883138811,233,190,3883138453,56,Back,3883138455,347,,,,,,,,,,,,,,,,,7qvhdchag7s42he71k28ctmtx,V. Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479371161,191,1,1,21,34,6yhza3xbfafj5c9897mbkbudn,1,52.9,0,2022-10-30T12:24:39.733Z,2022-10-30T12:24:45Z,3883139115,140,35.6,3883139111,107,,3883139121,213,2.6,3883139117,141,14.6,3883139123,1,,3883139119,212,21.4,3883139113,56,Back,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479371191,192,1,1,21,39,6yhza3xbfafj5c9897mbkbudn,1,36.1,32.4,2022-10-30T12:24:45.365Z,2022-10-30T12:24:49Z,3883139405,212,27.8,3883139407,213,2.6,3883139399,56,Back,3883139401,140,13.3,3883139403,141,53.3,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479371239,193,1,1,21,44,6yhza3xbfafj5c9897mbkbudn,1,12.8,53.4,2022-10-30T12:24:49.518Z,2022-10-30T12:24:52Z,3883139693,56,Back,3883139699,212,20.1,3883139695,140,31.5,3883139701,213,0.2,3883139697,141,59.9,,,,,,,,,,1kv64bhvnb6bb2iva0cbot1t6,R. Borggräfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479371265,194,1,1,21,47,6yhza3xbfafj5c9897mbkbudn,1,31.9,58.2,2022-10-30T12:24:52.726Z,2022-10-30T12:24:57Z,3883139953,213,4.2,3883139949,141,29.4,3883139947,140,21.9,3883139945,56,Back,3883139951,212,22.2,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479371275,195,1,1,21,52,6yhza3xbfafj5c9897mbkbudn,0,19.5,28.8,2022-10-30T12:24:57.694Z,2022-10-30T12:24:58Z,3883140025,140,23.9,3883140033,212,7.3,3883140021,56,Back,3883140037,213,0.9,3883140029,141,37.1,,,,,,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479371293,216,61,1,21,55,6mng5xcarvyip7ixoss7au245,1,73,64.3,2022-10-30T12:25:00.627Z,2022-10-30T12:25:00Z,3883140137,56,Center,,,,,,,,,,,,,,,,,,,,,,2w63sbft76wqhb5w5kjoq2hux,L. Radke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479371331,196,1,1,21,56,6yhza3xbfafj5c9897mbkbudn,1,28.5,58.5,2022-10-30T12:25:02.158Z,2022-10-30T12:25:04Z,3883140365,140,34.0,3883140367,141,91.2,3883140371,213,1.3,3883140363,56,Back,3883140369,212,23.0,,,,,,,,,,9ipu1pbzzf14ec8ebrqnq1k6i,R. Xhemaili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479371333,197,61,1,21,58,6yhza3xbfafj5c9897mbkbudn,0,34,91.2,2022-10-30T12:25:04.134Z,2022-10-30T12:25:04Z,3883140379,56,Back,,,,,,,,,,,,,,,,,,,,,,2btt5j9bqn7isihjvqgr427yt,J. Vojteková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479371347,217,49,1,22,0,6mng5xcarvyip7ixoss7au245,1,57.6,3.5,2022-10-30T12:25:05.608Z,2022-10-30T12:25:05Z,,,,,,,,,,,,,,,,,,,,,,,,,azqwt1eb6ozui2xml066e59n8,P. Deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479371355,218,3,1,22,1,6mng5xcarvyip7ixoss7au245,0,60.4,4.8,2022-10-30T12:25:06.836Z,2022-10-30T12:25:11Z,3883140505,56,Right,3883140507,286,,3883140867,233,198,,,,,,,,,,,,,,,,azqwt1eb6ozui2xml066e59n8,P. Deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479371385,198,7,1,22,1,6yhza3xbfafj5c9897mbkbudn,0,39.6,95.2,2022-10-30T12:25:06.837Z,2022-10-30T12:25:17Z,3883140733,233,218,3883140693,285,,3883140691,56,Back,,,,,,,,,,,,,,,,2btt5j9bqn7isihjvqgr427yt,J. Vojteková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479371391,199,43,1,22,4,6yhza3xbfafj5c9897mbkbudn,1,0,0,2022-10-30T12:25:09.912Z,2022-10-30T12:25:18Z,3883140731,56,Back,3883141303,144,61,,,,,,,,,,,,,,,,,,,2btt5j9bqn7isihjvqgr427yt,J. Vojteková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479371421,219,1,1,22,5,6mng5xcarvyip7ixoss7au245,1,72.7,6.4,2022-10-30T12:25:10.675Z,2022-10-30T12:25:12Z,3883140897,212,10.9,3883140895,141,12.8,3883140889,56,Right,3883140893,140,63.2,3883140899,213,2.7,,,,,,,,,,qygwawkthmtcn3sx4ptq0e8k,A. Grincenco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479371439,220,1,1,22,6,6mng5xcarvyip7ixoss7au245,1,63.4,13.1,2022-10-30T12:25:11.667Z,2022-10-30T12:25:13Z,3883141011,140,68.7,3883141017,213,1.3,3883141015,212,18.0,3883141013,141,38.2,3883141009,56,Center,,,,,,,,,,azqwt1eb6ozui2xml066e59n8,P. Deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479371451,221,1,1,22,7,6mng5xcarvyip7ixoss7au245,1,68.7,38.2,2022-10-30T12:25:13.075Z,2022-10-30T12:25:14Z,3883141085,56,Center,3883141093,213,6.2,3883141087,140,77.2,3883141089,141,37.1,3883141091,212,9.0,,,,,,,,,,8etvu6b9z7sm2rg3wqkmchk9h,M. Rouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479371521,222,1,1,22,9,6mng5xcarvyip7ixoss7au245,1,77.3,36.9,2022-10-30T12:25:14.547Z,2022-10-30T12:25:20Z,3883141519,56,Right,3883141521,140,91.4,3883141525,212,19.3,3883141527,213,5.6,3883141523,141,18.8,,,,,,,,,,2w63sbft76wqhb5w5kjoq2hux,L. Radke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479371585,223,1,1,22,15,6mng5xcarvyip7ixoss7au245,1,96.9,17.3,2022-10-30T12:25:20.499Z,2022-10-30T12:25:24Z,3883141925,213,3.7,3883141921,141,7.7,3883141917,56,Right,3883141923,212,12.5,3883141919,140,86.8,,,,,,,,,,4663ukpnmrw6i3tm1fvzl7u1h,M. Kyōkawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479371637,224,1,1,22,19,6mng5xcarvyip7ixoss7au245,1,99.5,9.5,2022-10-30T12:25:24.755Z,2022-10-30T12:25:27Z,3883142157,213,3.1,3883142155,212,9.9,3883142151,140,90.1,3883142149,56,Right,3883142153,141,9.4,,,,,,,,,,2w63sbft76wqhb5w5kjoq2hux,L. Radke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479371691,225,1,1,22,21,6mng5xcarvyip7ixoss7au245,1,89.3,11.3,2022-10-30T12:25:27.235Z,2022-10-30T12:25:31Z,3883142487,212,16.7,3883142485,141,35.4,3883142481,56,Center,3883142489,213,1.8,3883142483,140,86.4,,,,,,,,,,4663ukpnmrw6i3tm1fvzl7u1h,M. Kyōkawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479371721,226,1,1,22,24,6mng5xcarvyip7ixoss7au245,1,86.4,35.4,2022-10-30T12:25:29.732Z,2022-10-30T12:25:55Z,3883142671,140,78.8,3883142669,56,Center,3883143491,210,13,3883142675,212,10.2,3883142677,213,2.5,3883142673,141,44.8,,,,,,,8etvu6b9z7sm2rg3wqkmchk9h,M. Rouse,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2479371725,227,13,1,22,25,6mng5xcarvyip7ixoss7au245,1,78.8,44.8,2022-10-30T12:25:31.092Z,2022-10-30T12:25:55Z,3883142695,18,,3883143525,230,98.8,3883143523,215,,3883142693,22,,3883143065,20,,3883143515,55,226,3883143521,103,63.9,3883142697,56,Center,1139rvy7ws5o77eq04wprf0tl,A. Jordan,3883143527,231,48.9,3883144057,74,,3883143519,102,55.0,3883143513,29,,,,,,,,,,,,,,,,,,
2479371687,200,5,1,22,25,6yhza3xbfafj5c9897mbkbudn,1,-1.2,43.6,2022-10-30T12:25:31.423Z,2022-10-30T12:25:35Z,3883142445,346,,3883142759,233,228,3883142441,56,Back,,,,,,,,,,,,,,,,cnvvojztptyxqfs8vd3fciok5,L. Wensing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479371737,228,5,1,22,25,6mng5xcarvyip7ixoss7au245,0,101.2,56.4,2022-10-30T12:25:31.423Z,2022-10-30T13:54:12Z,3883142735,346,,3883142733,56,Center,3883142779,233,200,,,,,,,,,,,,,,,,1139rvy7ws5o77eq04wprf0tl,A. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479372011,201,1,1,22,47,6yhza3xbfafj5c9897mbkbudn,1,5.3,61.7,2022-10-30T12:25:52.839Z,2022-10-30T12:53:45Z,3883144215,124,,3883144225,212,7.0,3883144221,140,2.7,3883144217,56,Back,3883144229,213,4.3,3883144223,141,52.2,3883144233,237,,,,,cnvvojztptyxqfs8vd3fciok5,L. Wensing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479372121,202,1,1,22,51,6yhza3xbfafj5c9897mbkbudn,1,5.6,48.4,2022-10-30T12:25:57.009Z,2022-10-30T12:26:05Z,3883144821,213,0.0,3883144815,140,54.9,3883144811,155,,3883144813,56,Center,3883144819,212,51.8,3883144817,141,49.6,3883144823,1,,,,,1kv64bhvnb6bb2iva0cbot1t6,R. Borggräfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479372127,203,3,1,22,58,6yhza3xbfafj5c9897mbkbudn,0,67,52.8,2022-10-30T12:26:04.147Z,2022-10-30T12:26:07Z,3883144931,233,229,3883144847,286,,3883144845,56,Center,,,,,,,,,,,,,,,,8os606vx3apb3abv88vtbkb85,G. Hoffmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479372107,229,7,1,22,58,6mng5xcarvyip7ixoss7au245,0,33,47.2,2022-10-30T12:26:04.148Z,2022-10-30T12:26:06Z,3883144915,233,203,3883144737,56,Back,3883144739,285,,,,,,,,,,,,,,,,,e3gddzy59fp8lidsr83vpw12i,I. Kuznetsov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479372145,204,61,1,23,1,6yhza3xbfafj5c9897mbkbudn,0,65.5,63.9,2022-10-30T12:26:07.448Z,2022-10-30T12:26:07Z,3883144953,56,Center,,,,,,,,,,,,,,,,,,,,,,8os606vx3apb3abv88vtbkb85,G. Hoffmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479372307,230,43,1,23,15,6mng5xcarvyip7ixoss7au245,1,0,0,2022-10-30T12:26:20.502Z,2022-10-30T12:27:33Z,3883145821,285,0,3883145815,294,0,3883145813,13,0,3883149731,144,4,3883145819,152,0,3883145817,56,Back,,,,,,,azqwt1eb6ozui2xml066e59n8,P. Deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479373269,249,68,1,23,33,6mng5xcarvyip7ixoss7au245,1,0,0,2022-10-30T12:26:38.680Z,2022-10-30T12:27:56Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479372659,205,68,1,23,33,6yhza3xbfafj5c9897mbkbudn,0,0,0,2022-10-30T12:26:39.427Z,2022-10-30T12:28:05Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479372581,231,49,1,23,34,6mng5xcarvyip7ixoss7au245,1,33.2,35.1,2022-10-30T12:26:40.302Z,2022-10-30T12:52:19Z,,,,,,,,,,,,,,,,,,,,,,,,,e3gddzy59fp8lidsr83vpw12i,I. Kuznetsov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479396319,467,1,1,23,35,6mng5xcarvyip7ixoss7au245,1,32.5,33.6,2022-10-30T12:26:40.475Z,2022-10-30T12:52:19Z,3883265263,140,17.7,3883265269,213,2.5,3883265267,212,18.9,3883265259,56,Back,3883265265,141,49.4,,,,,,,,,,e3gddzy59fp8lidsr83vpw12i,I. Kuznetsov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479372621,232,1,1,23,39,6mng5xcarvyip7ixoss7au245,1,24.8,46.1,2022-10-30T12:26:45.446Z,2022-10-30T12:51:59Z,3883147429,140,44.2,3883147437,1,,3883147433,212,39.2,3883147427,56,Back,3883147431,141,95.4,3883147435,213,1.0,,,,,,,7qvhdchag7s42he71k28ctmtx,V. Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479372675,233,1,1,23,43,6mng5xcarvyip7ixoss7au245,1,44.5,95.3,2022-10-30T12:26:49.461Z,2022-10-30T12:26:54Z,3883147729,56,Left,3883147731,140,62.0,3883147735,212,21.3,3883147737,213,5.8,3883147733,141,79.4,,,,,,,,,,1139rvy7ws5o77eq04wprf0tl,A. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479372687,234,1,1,23,48,6mng5xcarvyip7ixoss7au245,1,64.3,85.7,2022-10-30T12:26:54.278Z,2022-10-30T12:26:56Z,3883147815,213,1.8,3883147805,140,63.1,3883147811,212,7.0,3883147807,141,95.9,3883147803,56,Left,,,,,,,,,,8etvu6b9z7sm2rg3wqkmchk9h,M. Rouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479372693,235,1,1,23,50,6mng5xcarvyip7ixoss7au245,1,63.1,95.9,2022-10-30T12:26:55.686Z,2022-10-30T12:26:56Z,3883147839,56,Center,3883147843,141,75.4,3883147841,140,62.9,3883147847,213,4.7,3883147845,212,13.9,,,,,,,,,,3bg4ewc3n4ytybr96lc313ahh,M. Wiankowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479372701,236,1,1,23,50,6mng5xcarvyip7ixoss7au245,0,62.9,75.4,2022-10-30T12:26:56.421Z,2022-10-30T12:27:02Z,3883147865,213,0.1,3883148141,236,,3883147859,140,67.2,3883147861,141,76.4,3883147857,56,Center,3883148147,286,,3883148143,233,206,3883147863,212,4.6,1139rvy7ws5o77eq04wprf0tl,A. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479372713,206,74,1,23,50,6yhza3xbfafj5c9897mbkbudn,1,40.2,37,2022-10-30T12:26:56.422Z,2022-10-30T13:56:06Z,3883148091,285,,3883148157,233,236,3883147939,56,Back,,,,,,,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479372737,237,1,1,23,52,6mng5xcarvyip7ixoss7au245,1,54.3,77.6,2022-10-30T12:26:58.070Z,2022-10-30T12:27:01Z,3883148073,212,21.4,3883148067,56,Center,3883148069,140,61.8,3883148071,141,48.4,3883148075,213,5.1,,,,,,,,,,8etvu6b9z7sm2rg3wqkmchk9h,M. Rouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479372815,238,1,1,23,55,6mng5xcarvyip7ixoss7au245,1,62.7,50.1,2022-10-30T12:27:01.334Z,2022-10-30T12:27:08Z,3883148433,212,18.6,3883148427,56,Center,3883148429,140,80.2,3883148431,141,45.7,3883148437,213,6.1,,,,,,,,,,byrtspkep316747j5mj5lyei,N. Selimhodzic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479372835,239,1,1,24,2,6mng5xcarvyip7ixoss7au245,1,80.2,45.7,2022-10-30T12:27:08.070Z,2022-10-30T12:27:09Z,3883148557,141,54.0,3883148555,140,72.5,3883148559,212,9.9,3883148561,213,2.5,3883148553,56,Center,,,,,,,,,,qygwawkthmtcn3sx4ptq0e8k,A. Grincenco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479372847,240,1,1,24,4,6mng5xcarvyip7ixoss7au245,1,72.5,54,2022-10-30T12:27:09.734Z,2022-10-30T12:27:10Z,3883148627,212,11.2,3883148629,213,3.4,3883148623,140,62.3,3883148621,56,Center,3883148625,141,49.0,,,,,,,,,,byrtspkep316747j5mj5lyei,N. Selimhodzic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479372849,241,1,1,24,5,6mng5xcarvyip7ixoss7au245,1,62.3,49,2022-10-30T12:27:10.758Z,2022-10-30T12:27:11Z,3883148641,212,17.3,3883148637,140,75.8,3883148635,56,Center,3883148643,213,5.7,3883148639,141,34.5,,,,,,,,,,e3gddzy59fp8lidsr83vpw12i,I. Kuznetsov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479372875,242,43,1,24,6,6mng5xcarvyip7ixoss7au245,1,0,0,2022-10-30T12:27:11.606Z,2022-10-30T12:27:27Z,3883148763,140,66.6,3883148769,213,2.5,3883148767,212,12.3,3883149467,144,1,3883148761,56,Center,3883148765,141,45.7,,,,,,,8etvu6b9z7sm2rg3wqkmchk9h,M. Rouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479372881,243,1,1,24,8,6mng5xcarvyip7ixoss7au245,1,72,38.9,2022-10-30T12:27:13.862Z,2022-10-30T12:27:14Z,3883148811,141,46.9,3883148815,213,2.5,3883148809,140,65.2,3883148813,212,9.0,3883148807,56,Center,,,,,,,,,,byrtspkep316747j5mj5lyei,N. Selimhodzic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479372895,244,1,1,24,9,6mng5xcarvyip7ixoss7au245,1,65.2,46.9,2022-10-30T12:27:14.646Z,2022-10-30T12:27:16Z,3883148909,213,1.3,3883148903,140,69.2,3883148907,212,16.8,3883148905,141,70.8,3883148901,56,Center,,,,,,,,,,8etvu6b9z7sm2rg3wqkmchk9h,M. Rouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479372911,245,1,1,24,11,6mng5xcarvyip7ixoss7au245,0,67.4,67.6,2022-10-30T12:27:16.663Z,2022-10-30T12:27:19Z,3883148985,56,Center,3883148991,212,28.9,3883148987,140,89.6,3883148993,213,5.7,3883148983,155,,3883148989,141,42.5,,,,,,,4663ukpnmrw6i3tm1fvzl7u1h,M. Kyōkawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479372925,207,1,1,24,13,6yhza3xbfafj5c9897mbkbudn,1,8.8,55.4,2022-10-30T12:27:19.392Z,2022-10-30T12:27:20Z,3883149087,213,0.1,3883149085,212,19.6,3883149079,56,Back,3883149081,140,27.3,3883149083,141,59.3,,,,,,,,,,cnvvojztptyxqfs8vd3fciok5,L. Wensing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479372929,208,49,1,24,15,6yhza3xbfafj5c9897mbkbudn,1,27.3,59.3,2022-10-30T12:27:20.770Z,2022-10-30T12:27:21Z,,,,,,,,,,,,,,,,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479372941,209,1,1,24,15,6yhza3xbfafj5c9897mbkbudn,1,27.6,59.3,2022-10-30T12:27:21.074Z,2022-10-30T12:27:22Z,3883149159,56,Back,3883149161,140,26.7,3883149165,212,5.7,3883149167,213,4.5,3883149163,141,51.0,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479372945,210,1,1,24,16,6yhza3xbfafj5c9897mbkbudn,1,26.4,50.9,2022-10-30T12:27:22.018Z,2022-10-30T12:27:23Z,3883149187,140,35.1,3883149193,213,0.3,3883149185,56,Back,3883149189,141,54.9,3883149191,212,9.5,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479372961,211,1,1,24,17,6yhza3xbfafj5c9897mbkbudn,1,35.1,54.9,2022-10-30T12:27:22.938Z,2022-10-30T12:27:24Z,3883149283,212,7.7,3883149281,141,45.5,3883149279,140,31.0,3883149285,213,4.1,3883149277,56,Back,,,,,,,,,,9ipu1pbzzf14ec8ebrqnq1k6i,R. Xhemaili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479373007,212,1,1,24,18,6yhza3xbfafj5c9897mbkbudn,1,30.9,44.8,2022-10-30T12:27:23.986Z,2022-10-30T12:27:27Z,3883149495,140,38.6,3883149499,212,8.4,3883149493,56,Back,3883149497,141,48.4,3883149501,213,0.3,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479373041,213,1,1,24,22,6yhza3xbfafj5c9897mbkbudn,1,36.2,57.6,2022-10-30T12:27:27.586Z,2022-10-30T12:27:31Z,3883149661,140,30.9,3883149659,56,Back,3883149665,212,17.2,3883149667,213,1.9,3883149663,141,81.5,,,,,,,,,,dqaq4g6ls8bl56rpd3irjt6fp,H. Kayikçi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479373071,214,1,1,24,26,6yhza3xbfafj5c9897mbkbudn,1,31.1,81.5,2022-10-30T12:27:31.779Z,2022-10-30T12:27:34Z,3883149799,56,Back,3883149803,141,82.7,3883149807,213,0.0,3883149805,212,18.3,3883149801,140,48.5,,,,,,,,,,cnvvojztptyxqfs8vd3fciok5,L. Wensing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479373081,215,1,1,24,28,6yhza3xbfafj5c9897mbkbudn,1,53.7,82.9,2022-10-30T12:27:34.011Z,2022-10-30T12:27:35Z,3883149855,56,Back,3883149857,140,45.9,3883149863,213,2.4,3883149861,212,11.6,3883149859,141,95.0,,,,,,,,,,dqaq4g6ls8bl56rpd3irjt6fp,H. Kayikçi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479373121,216,1,1,24,29,6yhza3xbfafj5c9897mbkbudn,1,45.9,95.1,2022-10-30T12:27:35.043Z,2022-10-30T12:27:38Z,3883150109,141,67.9,3883150113,213,4.9,3883150105,56,Back,3883150107,140,48.7,3883150111,212,18.7,,,,,,,,,,2btt5j9bqn7isihjvqgr427yt,J. Vojteková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479373169,217,1,1,24,32,6yhza3xbfafj5c9897mbkbudn,1,48,68.8,2022-10-30T12:27:38.347Z,2022-10-30T12:27:42Z,3883150383,140,72.5,3883150389,213,5.4,3883150387,212,39.3,3883150391,1,,3883150381,56,Center,3883150379,155,,3883150385,141,25.2,,,,9ipu1pbzzf14ec8ebrqnq1k6i,R. Xhemaili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479373171,218,3,1,24,37,6yhza3xbfafj5c9897mbkbudn,0,74.5,17.7,2022-10-30T12:27:42.819Z,2022-10-30T12:27:44Z,3883150415,56,Right,3883150417,286,,3883150421,211,,,,,,,,,,,,,,,,,5rcmpmxeny97slsu826vmwh61,L. Kolb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479373185,246,49,1,24,39,6mng5xcarvyip7ixoss7au245,1,14.7,71.5,2022-10-30T12:27:45.048Z,2022-10-30T12:27:45Z,,,,,,,,,,,,,,,,,,,,,,,,,1139rvy7ws5o77eq04wprf0tl,A. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
